00007ffa01d4c810 (__TEXT,__text) non-external -[CUICatalog(LIRepSelection) _LI_iconImageWithName:size:scale:idiom:subtype:gamut:layoutDirection:]
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _objc_storeStrong (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_signpost_enabled (from libSystem)
                 (undefined) external _os_signpost_id_generate (from libSystem)
00007ffa01d49ee0 (__TEXT,__text) non-external _outputPaddingForVariant
00007ffa01d448c0 (__TEXT,__text) non-external _outputSizeForVariant
00007ffa01d46240 (__TEXT,__text) non-external (was a private external) _outputVisibleImageBoundsForVariant
                 (undefined) external _readlink (from libSystem)
00007ffa01d42440 (__TEXT,__text) non-external _requestedResourceNameScaleForVariant
00007ffa01d421e0 (__TEXT,__text) non-external _requestedResourceNameWidthForVariant
00007ffa01d47ca0 (__TEXT,__text) non-external _safeDrawingRectForVariant
00007ffa01d45e80 (__TEXT,__text) non-external _scaleForVariant
00007ffa01d461e0 (__TEXT,__text) non-external _sideInsetForVariant
                 (undefined) external _sin (from libSystem)
                 (undefined) external _syslog$DARWIN_EXTSN (from libSystem)
00007ffa01d46130 (__TEXT,__text) non-external _topInsetForVariant
00007ffa01d47860 (__TEXT,__text) non-external _unskewedCompositingFrameForDestinationFrame
