                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
00007ff802c00347 (__TEXT,__text) non-external _LI_get_thread_info
00007ff802c0d0f7 (__TEXT,__text) non-external _cache_group_all
00007ff802c00a2f (__TEXT,__text) non-external _cache_group_bygid
00007ff802c0514a (__TEXT,__text) non-external _cache_group_byname
00007ff802c0d106 (__TEXT,__text) non-external _cache_grouplist
00007ff802c0d149 (__TEXT,__text) non-external _cache_host_all
00007ff802c09bb3 (__TEXT,__text) non-external _cache_host_byaddr
00007ff802c08657 (__TEXT,__text) non-external _cache_host_byname
00007ff8438a04bc (__DATA,__bss) non-external _cache_lock
00007ff802c0d295 (__TEXT,__text) non-external _cache_mac_all
00007ff802c0d27b (__TEXT,__text) non-external _cache_mac_bymac
00007ff802c0d261 (__TEXT,__text) non-external _cache_mac_byname
00007ff802c0d2a4 (__TEXT,__text) non-external _cache_nameinfo
00007ff802c0d18b (__TEXT,__text) non-external _cache_network_all
00007ff802c0d172 (__TEXT,__text) non-external _cache_network_byaddr
00007ff802c0d158 (__TEXT,__text) non-external _cache_network_byname
00007ff802c0d1dc (__TEXT,__text) non-external _cache_protocol_all
00007ff802c0d1a9 (__TEXT,__text) non-external _cache_protocol_byname
00007ff802c0d1c3 (__TEXT,__text) non-external _cache_protocol_bynumber
00007ff802c0d21e (__TEXT,__text) non-external _cache_rpc_all
00007ff802c0d1eb (__TEXT,__text) non-external _cache_rpc_byname
00007ff802c0d205 (__TEXT,__text) non-external _cache_rpc_bynumber
00007ff802c0d19a (__TEXT,__text) non-external _cache_service_all
00007ff802c038d9 (__TEXT,__text) non-external _cache_service_byname
00007ff802c0a74e (__TEXT,__text) non-external _cache_service_byport
00007ff8438a0510 (__DATA,__bss) non-external _cache_timeout
00007ff802c0d0e8 (__TEXT,__text) non-external _cache_user_all
00007ff802c03795 (__TEXT,__text) non-external _cache_user_byname
00007ff802bfe592 (__TEXT,__text) non-external _cache_user_byuid
00007ff84389fea0 (__DATA,__data) non-external _client_ops
00007ff802c1eb27 (__TEXT,__text) external _clnt_broadcast
00007ff802c19b37 (__TEXT,__text) external _clnt_create
00007ff802c1a1ad (__TEXT,__text) external _clnt_pcreateerror
00007ff802c19f48 (__TEXT,__text) external _clnt_perrno
00007ff802c19f22 (__TEXT,__text) external _clnt_perror
00007ff802c19f8a (__TEXT,__text) external _clnt_spcreateerror
00007ff802c19ef0 (__TEXT,__text) external _clnt_sperrno
00007ff802c19c54 (__TEXT,__text) external _clnt_sperror
00007ff802c1a4e1 (__TEXT,__text) non-external _clntraw_abort
00007ff802c1a2d4 (__TEXT,__text) non-external _clntraw_call
00007ff802c1a4f3 (__TEXT,__text) non-external _clntraw_control
00007ff802c1a1d3 (__TEXT,__text) external _clntraw_create
00007ff802c1a4ed (__TEXT,__text) non-external _clntraw_destroy
00007ff802c1a4b4 (__TEXT,__text) non-external _clntraw_freeres
00007ff802c1a4e7 (__TEXT,__text) non-external _clntraw_geterr
00007ff8438a05f8 (__DATA,__bss) non-external _clntraw_private
00007ff802c1aba3 (__TEXT,__text) non-external _clnttcp_abort
00007ff802c1a7dd (__TEXT,__text) non-external _clnttcp_call
00007ff802c1ab66 (__TEXT,__text) non-external _clnttcp_control
00007ff802c1a7c3 (__TEXT,__text) external _clnttcp_create
00007ff802c1a4fb (__TEXT,__text) non-external (was a private external) _clnttcp_create_timeout
00007ff802c1ab22 (__TEXT,__text) non-external _clnttcp_destroy
00007ff802c1ab04 (__TEXT,__text) non-external _clnttcp_freeres
00007ff802c1aaed (__TEXT,__text) non-external _clnttcp_geterr
00007ff802c1b760 (__TEXT,__text) non-external _clntudp_abort
00007ff802c1b0e0 (__TEXT,__text) external _clntudp_bufcreate
00007ff802c1ad80 (__TEXT,__text) non-external (was a private external) _clntudp_bufcreate_timeout
00007ff802c1b142 (__TEXT,__text) non-external _clntudp_call
00007ff802c1b6fc (__TEXT,__text) non-external _clntudp_control
00007ff802c1b112 (__TEXT,__text) external _clntudp_create
00007ff802c1b6b8 (__TEXT,__text) non-external _clntudp_destroy
00007ff802c1b69a (__TEXT,__text) non-external _clntudp_freeres
00007ff802c1b683 (__TEXT,__text) non-external _clntudp_geterr
                 (undefined) external _close$NOCANCEL (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
00007ff802c1d40e (__TEXT,__text) non-external _common_prefix_length
00007ff802c2415c (__TEXT,__text) external _configuration_profile_copy_property_list
00007ff802c24117 (__TEXT,__text) external _configuration_profile_create_notification_key
                 (undefined) external _connect$NOCANCEL (from libsystem_kernel)
00007ff802c1381a (__TEXT,__text) non-external _copy_group_r
00007ff802c01155 (__TEXT,__text) non-external _copy_user_r
00007ff802c1d76e (__TEXT,__text) non-external _darwin_directory_cached_item_is_valid
00007ff802c1dea5 (__TEXT,__text) non-external _darwin_directory_group_all
00007ff802c1dc96 (__TEXT,__text) non-external _darwin_directory_group_bygid
00007ff802c1db79 (__TEXT,__text) non-external _darwin_directory_group_byname
00007ff802c1ddaa (__TEXT,__text) non-external _darwin_directory_group_byuuid
00007ff802c1df2e (__TEXT,__text) non-external _darwin_directory_grouplist
00007ff802c25817 (__TEXT,__text) non-external _darwin_directory_grouplist.cold.1
00007ff802c1daf3 (__TEXT,__text) non-external _darwin_directory_user_all
00007ff802c1d7d0 (__TEXT,__text) non-external _darwin_directory_user_byname
00007ff802c1d8ea (__TEXT,__text) non-external _darwin_directory_user_byuid
00007ff802c1d9fb (__TEXT,__text) non-external _darwin_directory_user_byuuid
00007ff802c260a0 (__TEXT,__const) non-external _default_timeout
                 (undefined) external _devname_r (from libsystem_c)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_get_global_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_attr_make_with_qos_class (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dlclose (from libdyld)
                 (undefined) external _dlerror (from libdyld)
                 (undefined) external _dlopen (from libdyld)
                 (undefined) external _dlsym (from libdyld)
00007ff802c0c05e (__TEXT,__text) external _dn_expand
00007ff802c0d954 (__TEXT,__text) non-external _ds_alias_all
00007ff802c0d88a (__TEXT,__text) non-external _ds_alias_byname
00007ff802c0adfd (__TEXT,__text) non-external _ds_fs_all
00007ff802c0e253 (__TEXT,__text) non-external _ds_fs_byfile
00007ff802c0e189 (__TEXT,__text) non-external _ds_fs_byspec
00007ff802c0d5b1 (__TEXT,__text) non-external _ds_group_all
00007ff802c00a48 (__TEXT,__text) non-external _ds_group_bygid
00007ff802c05164 (__TEXT,__text) non-external _ds_group_byname
00007ff802c0d4ee (__TEXT,__text) non-external _ds_group_byuuid
00007ff802c095e0 (__TEXT,__text) non-external _ds_grouplist
00007ff802c0d732 (__TEXT,__text) non-external _ds_in_netgroup
00007ff802c0e423 (__TEXT,__text) non-external _ds_mac_bymac
00007ff802c0e358 (__TEXT,__text) non-external _ds_mac_byname
00007ff802c0d64c (__TEXT,__text) non-external _ds_netgroup_byname
00007ff802c0dc1d (__TEXT,__text) non-external _ds_network_all
00007ff802c0dab9 (__TEXT,__text) non-external _ds_network_byaddr
00007ff802c0d9ef (__TEXT,__text) non-external _ds_network_byname
00007ff802c0dee0 (__TEXT,__text) non-external _ds_protocol_all
00007ff802c0dd53 (__TEXT,__text) non-external _ds_protocol_byname
00007ff802c0de1d (__TEXT,__text) non-external _ds_protocol_bynumber
00007ff802c0e0fb (__TEXT,__text) non-external _ds_rpc_all
00007ff802c0df6e (__TEXT,__text) non-external _ds_rpc_byname
00007ff802c0e038 (__TEXT,__text) non-external _ds_rpc_bynumber
00007ff802c0dcb8 (__TEXT,__text) non-external _ds_service_all
00007ff802c03928 (__TEXT,__text) non-external _ds_service_byname
00007ff802c0a765 (__TEXT,__text) non-external _ds_service_byport
00007ff802c0d460 (__TEXT,__text) non-external _ds_user_all
00007ff802c04d89 (__TEXT,__text) non-external _ds_user_byname
00007ff802bfe6ad (__TEXT,__text) non-external _ds_user_byuid
00007ff802c0567d (__TEXT,__text) non-external _ds_user_byuuid
                 (undefined) external _dyld_process_is_restricted (from libdyld)
00007ff802c0bb83 (__TEXT,__text) external _endfsent
00007ff802c0522e (__TEXT,__text) external _endgrent
00007ff802c12d87 (__TEXT,__text) external _endhostent
00007ff802c130bf (__TEXT,__text) external _endnetent
00007ff802c12558 (__TEXT,__text) external _endnetgrent
00007ff802c132d7 (__TEXT,__text) external _endprotoent
00007ff802c04fef (__TEXT,__text) external _endpwent
00007ff802c1340a (__TEXT,__text) external _endrpcent
00007ff802c131a4 (__TEXT,__text) external _endservent
00007ff802c23c4d (__TEXT,__text) external _ether_aton
00007ff8438a04c8 (__DATA,__bss) non-external _ether_aton.ep
00007ff802c12d98 (__TEXT,__text) external _ether_hostton
00007ff802c23b30 (__TEXT,__text) external _ether_line
00007ff802c23bc5 (__TEXT,__text) external _ether_ntoa
00007ff8438a04b0 (__DATA,__bss) non-external _ether_ntoa.s
00007ff802c12e7f (__TEXT,__text) external _ether_ntohost
                 (undefined) external _fclose (from libsystem_c)
                 (undefined) external _fcntl$NOCANCEL (from libsystem_kernel)
                 (undefined) external _fflush (from libsystem_c)
                 (undefined) external _fgets (from libsystem_c)
00007ff802c0bb96 (__TEXT,__text) non-external _file_addrinfo
00007ff802c10101 (__TEXT,__text) non-external _file_alias_all
00007ff802c100f2 (__TEXT,__text) non-external _file_alias_byname
00007ff802c0b46c (__TEXT,__text) non-external _file_fs_all
00007ff802c1023d (__TEXT,__text) non-external _file_fs_byfile
00007ff802c1022e (__TEXT,__text) non-external _file_fs_byspec
00007ff802c0ff00 (__TEXT,__text) non-external _file_group_all
00007ff802c0feed (__TEXT,__text) non-external _file_group_bygid
00007ff802c0bd6c (__TEXT,__text) non-external _file_group_byname
00007ff802c09800 (__TEXT,__text) non-external _file_grouplist
00007ff802c10112 (__TEXT,__text) non-external _file_host_all
00007ff802c0a15f (__TEXT,__text) non-external _file_host_byaddr
00007ff802c0bd0f (__TEXT,__text) non-external _file_host_byname
00007ff802c0fffe (__TEXT,__text) non-external _file_in_netgroup
00007ff802c0420a (__TEXT,__text) non-external _file_is_valid
00007ff802c10278 (__TEXT,__text) non-external _file_mac_all
00007ff802c10269 (__TEXT,__text) non-external _file_mac_bymac
00007ff802c1025a (__TEXT,__text) non-external _file_mac_byname
00007ff84389fdb8 (__DATA,__data) non-external _file_mutex
00007ff802c0ff18 (__TEXT,__text) non-external _file_netgroup_byname
00007ff802c10161 (__TEXT,__text) non-external _file_network_all
00007ff802c10148 (__TEXT,__text) non-external _file_network_byaddr
00007ff802c10128 (__TEXT,__text) non-external _file_network_byname
00007ff802c101c9 (__TEXT,__text) non-external _file_protocol_all
00007ff802c10190 (__TEXT,__text) non-external _file_protocol_byname
00007ff802c101b0 (__TEXT,__text) non-external _file_protocol_bynumber
00007ff802c10218 (__TEXT,__text) non-external _file_rpc_all
00007ff802c101df (__TEXT,__text) non-external _file_rpc_byname
00007ff802c101ff (__TEXT,__text) non-external _file_rpc_bynumber
00007ff802c1017d (__TEXT,__text) non-external _file_service_all
00007ff802c03a67 (__TEXT,__text) non-external _file_service_byname
00007ff802c0a869 (__TEXT,__text) non-external _file_service_byport
00007ff802c0fedc (__TEXT,__text) non-external _file_user_all
00007ff802c05538 (__TEXT,__text) non-external _file_user_byname
00007ff802c04a69 (__TEXT,__text) non-external _file_user_byuid
                 (undefined) external _fileno (from libsystem_c)
00007ff802c22518 (__TEXT,__text) non-external _fill_input_buf
                 (undefined) external _flock (from libsystem_kernel)
00007ff802c220bc (__TEXT,__text) non-external _flush_out
                 (undefined) external _fopen (from libsystem_c)
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _fputs (from libsystem_c)
                 (undefined) external _fread (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
00007ff802c15a86 (__TEXT,__text) non-external _free_build_hostent
00007ff802c02cbd (__TEXT,__text) external _freeaddrinfo
00007ff802c08bcc (__TEXT,__text) external _freehostent
00007ff802c03457 (__TEXT,__text) external _freeifaddrs
00007ff802c24010 (__TEXT,__text) external _freeifmaddrs
                 (undefined) external _fseek (from libsystem_c)
                 (undefined) external _fstat$INODE64 (from libsystem_kernel)
                 (undefined) external _ftell (from libsystem_c)
                 (undefined) external _fwrite (from libsystem_c)
00007ff84389fdb0 (__DATA,__data) external _gL1CacheEnabled
00007ff802c15b50 (__TEXT,__text) non-external _gai_child_has_forked
00007ff84389fcd0 (__DATA,__data) non-external _gai_log.once
00007ff802c15b21 (__TEXT,__text) non-external _gai_log_init
00007ff802c1542e (__TEXT,__text) external _gai_strerror
00007ff802c22475 (__TEXT,__text) non-external _get_input_bytes
00007ff802c013d4 (__TEXT,__text) external _getaddrinfo
00007ff802c136fd (__TEXT,__text) external _getaddrinfo_async_cancel
00007ff802c07e07 (__TEXT,__text) external _getaddrinfo_async_handle_reply
00007ff802c136f2 (__TEXT,__text) external _getaddrinfo_async_receive
00007ff802c136b2 (__TEXT,__text) external _getaddrinfo_async_send
00007ff802c13678 (__TEXT,__text) external _getaddrinfo_async_start
                 (undefined) external _getc (from libsystem_c)
00007ff802c17941 (__TEXT,__text) external _getdomainname
                 (undefined) external _getegid (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _geteuid (from libsystem_kernel)
00007ff802c0a94c (__TEXT,__text) external _getfsent
00007ff802c13470 (__TEXT,__text) external _getfsfile
00007ff802c1341b (__TEXT,__text) external _getfsspec
00007ff802c123da (__TEXT,__text) external _getgrent
00007ff802c00928 (__TEXT,__text) external _getgrgid
00007ff802c13a02 (__TEXT,__text) external _getgrgid_r
00007ff802c05043 (__TEXT,__text) external _getgrnam
00007ff802c1375d (__TEXT,__text) external _getgrnam_r
00007ff802c12735 (__TEXT,__text) external _getgroupcount
00007ff802c12569 (__TEXT,__text) external _getgrouplist
00007ff802c12609 (__TEXT,__text) external _getgrouplist_2
00007ff802c0942e (__TEXT,__text) non-external _getgrouplist_internal
                 (undefined) external _getgroups (from libsystem_kernel)
00007ff802c12374 (__TEXT,__text) external _getgruuid
00007ff802c13abf (__TEXT,__text) external _getgruuid_r
00007ff802c12ad7 (__TEXT,__text) external _gethostbyaddr
00007ff802c12b65 (__TEXT,__text) non-external (was a private external) _gethostbyaddr_async_call
00007ff802c12c2a (__TEXT,__text) external _gethostbyaddr_async_cancel
00007ff802c12c34 (__TEXT,__text) external _gethostbyaddr_async_handleReply
00007ff802c12c20 (__TEXT,__text) external _gethostbyaddr_async_start
00007ff802c12869 (__TEXT,__text) external _gethostbyname
00007ff802c129f8 (__TEXT,__text) external _gethostbyname2
00007ff802c1292e (__TEXT,__text) non-external (was a private external) _gethostbyname_async_call
00007ff802c129e4 (__TEXT,__text) external _gethostbyname_async_cancel
00007ff802c129ee (__TEXT,__text) external _gethostbyname_async_handleReply
00007ff802c129da (__TEXT,__text) external _gethostbyname_async_start
00007ff802c12d1e (__TEXT,__text) external _gethostent
                 (undefined) external _gethostname (from libsystem_c)
00007ff802c02e24 (__TEXT,__text) external _getifaddrs
00007ff802c23d0e (__TEXT,__text) external _getifmaddrs
00007ff802c12c3e (__TEXT,__text) external _getipnodebyaddr
00007ff802c07fba (__TEXT,__text) external _getipnodebyname
00007ff802c04404 (__TEXT,__text) external _getnameinfo
00007ff802c13746 (__TEXT,__text) external _getnameinfo_async_cancel
00007ff802c13750 (__TEXT,__text) external _getnameinfo_async_handle_reply
00007ff802c13707 (__TEXT,__text) external _getnameinfo_async_send
00007ff802c0a58b (__TEXT,__text) external _getnameinfo_async_start
00007ff802c2401a (__TEXT,__text) non-external (was a private external) _getnameinfo_link
00007ff802c12fe8 (__TEXT,__text) external _getnetbyaddr
00007ff802c12f93 (__TEXT,__text) external _getnetbyname
00007ff802c13056 (__TEXT,__text) external _getnetent
00007ff802c12505 (__TEXT,__text) external _getnetgrent
                 (undefined) external _getpid (from libsystem_kernel)
                 (undefined) external _getprogname (from libsystem_c)
00007ff802c131b5 (__TEXT,__text) external _getprotobyname
00007ff802c1320a (__TEXT,__text) external _getprotobynumber
00007ff802c1326e (__TEXT,__text) external _getprotoent
00007ff802c122e1 (__TEXT,__text) external _getpwent
00007ff802c03688 (__TEXT,__text) external _getpwnam
00007ff802c13b7c (__TEXT,__text) external _getpwnam_r
00007ff802bfdb89 (__TEXT,__text) external _getpwuid
00007ff802c00f9d (__TEXT,__text) external _getpwuid_r
00007ff802c0559e (__TEXT,__text) external _getpwuuid
00007ff802c13c39 (__TEXT,__text) external _getpwuuid_r
00007ff802c132e8 (__TEXT,__text) external _getrpcbyname
00007ff802c1333d (__TEXT,__text) external _getrpcbynumber
00007ff802c133a1 (__TEXT,__text) external _getrpcent
00007ff802c1d452 (__TEXT,__text) external _getrpcport
00007ff802c037af (__TEXT,__text) external _getservbyname
00007ff802c130d0 (__TEXT,__text) external _getservbyport
00007ff802c1313b (__TEXT,__text) external _getservent
                 (undefined) external _getsockname (from libsystem_kernel)
                 (undefined) external _getsockopt (from libsystem_kernel)
                 (undefined) external _gettimeofday (from libsystem_c)
00007ff802c13cf6 (__TEXT,__text) external _group_from_gid
00007ff8438a0530 (__DATA,__bss) non-external _group_from_gid.buf
00007ff840093970 (__DATA_CONST,__const) non-external (was a private external) _h_errlist
00007ff8438a0094 (__DATA,__common) external _h_errno
00007ff802c0bf91 (__TEXT,__text) external _herror
00007ff802c272a0 (__TEXT,__cstring) non-external _hexchar
00007ff802c25f30 (__TEXT,__const) non-external _hexval
00007ff802c04fc1 (__TEXT,__text) external _hstrerror
00007ff802c227dd (__TEXT,__text) external _htonl
00007ff802c227f4 (__TEXT,__text) external _htons
00007ff802c0c516 (__TEXT,__text) external _if_freenameindex
00007ff802c04ea1 (__TEXT,__text) external _if_indextoname
00007ff802c0c3e6 (__TEXT,__text) external _if_nameindex
00007ff802c04f2f (__TEXT,__text) external _if_nametoindex
00007ff802c25e50 (__TEXT,__const) external _in6addr_any
00007ff802c25e80 (__TEXT,__const) external _in6addr_linklocal_allnodes
00007ff802c25e90 (__TEXT,__const) external _in6addr_linklocal_allrouters
00007ff802c25ea0 (__TEXT,__const) external _in6addr_linklocal_allv2routers
00007ff802c25e60 (__TEXT,__const) external _in6addr_loopback
00007ff802c25e70 (__TEXT,__const) external _in6addr_nodelocal_allnodes
00007ff8438a0550 (__DATA,__bss) non-external _in_flight
00007ff802c0c65a (__TEXT,__text) non-external _inet6_insert_padopt
00007ff802c0c923 (__TEXT,__text) external _inet6_opt_append
00007ff802c0cb2b (__TEXT,__text) external _inet6_opt_find
00007ff802c0ca0f (__TEXT,__text) external _inet6_opt_finish
00007ff802c0cbba (__TEXT,__text) external _inet6_opt_get_val
00007ff802c0c8f4 (__TEXT,__text) external _inet6_opt_init
00007ff802c0ca8b (__TEXT,__text) external _inet6_opt_next
00007ff802c0ca64 (__TEXT,__text) external _inet6_opt_set_val
00007ff802c0c683 (__TEXT,__text) external _inet6_option_alloc
00007ff802c0c557 (__TEXT,__text) external _inet6_option_append
00007ff802c0c81c (__TEXT,__text) external _inet6_option_find
00007ff802c0c52f (__TEXT,__text) external _inet6_option_init
00007ff802c0c75b (__TEXT,__text) external _inet6_option_next
00007ff802c0c520 (__TEXT,__text) external _inet6_option_space
00007ff802c0cdb0 (__TEXT,__text) external _inet6_rth_add
00007ff802c0ceca (__TEXT,__text) external _inet6_rth_getaddr
00007ff802c0cd65 (__TEXT,__text) external _inet6_rth_init
00007ff802c0cde3 (__TEXT,__text) external _inet6_rth_reverse
00007ff802c0cea0 (__TEXT,__text) external _inet6_rth_segments
00007ff802c0cd47 (__TEXT,__text) external _inet6_rth_space
00007ff802c0cc31 (__TEXT,__text) external _inet6_rthdr_add
00007ff802c0ccce (__TEXT,__text) external _inet6_rthdr_getaddr
00007ff802c0cd0e (__TEXT,__text) external _inet6_rthdr_getflags
00007ff802c0cc00 (__TEXT,__text) external _inet6_rthdr_init
00007ff802c0cc80 (__TEXT,__text) external _inet6_rthdr_lasthop
00007ff802c0cca4 (__TEXT,__text) external _inet6_rthdr_segments
00007ff802c0cbe2 (__TEXT,__text) external _inet6_rthdr_space
                 (undefined) external _inet_aton (from libsystem_c)
                 (undefined) external _inet_makeaddr (from libsystem_c)
                 (undefined) external _inet_netof (from libsystem_c)
                 (undefined) external _inet_ntop (from libsystem_c)
                 (undefined) external _inet_pton (from libsystem_c)
00007ff802c09371 (__TEXT,__text) external _initgroups
00007ff802c1246d (__TEXT,__text) external _innetgr
                 (undefined) external _ioctl (from libsystem_kernel)
00007ff802c2394f (__TEXT,__text) external _iruserok
00007ff802c232a1 (__TEXT,__text) external _iruserok_sa
                 (undefined) external _issetugid (from libsystem_kernel)
                 (undefined) external _kDNSServiceAttrAllowFailover (from libsystem_dnssd)
00007ff84389ff30 (__DATA,__data) non-external _kLoopbackIndex
                 (undefined) external _kevent (from libsystem_kernel)
                 (undefined) external _kqueue (from libsystem_kernel)
00007ff802c12183 (__TEXT,__text) external _kvarray_free
00007ff802c1137d (__TEXT,__text) external _kvbuf_add_dict
00007ff802c113c4 (__TEXT,__text) external _kvbuf_add_key
00007ff802c242f0 (__TEXT,__text) non-external _kvbuf_add_key.cold.1
00007ff802c114d0 (__TEXT,__text) external _kvbuf_add_val
00007ff802c11a1c (__TEXT,__text) external _kvbuf_add_val_len
00007ff802c24360 (__TEXT,__text) non-external _kvbuf_add_val_len.cold.1
00007ff802c11b6d (__TEXT,__text) external _kvbuf_append_kvbuf
00007ff802c243d0 (__TEXT,__text) non-external _kvbuf_append_kvbuf.cold.1
00007ff802c11ece (__TEXT,__text) external _kvbuf_decode
00007ff802c11b30 (__TEXT,__text) external _kvbuf_free
00007ff802c11ae7 (__TEXT,__text) external _kvbuf_get_len
00007ff802c11800 (__TEXT,__text) non-external _kvbuf_grow
00007ff802c117de (__TEXT,__text) external _kvbuf_init
00007ff802c11751 (__TEXT,__text) external _kvbuf_init_zone
00007ff802c11b0c (__TEXT,__text) external _kvbuf_make_nonpurgeable
00007ff802c11af2 (__TEXT,__text) external _kvbuf_make_purgeable
00007ff802c1136b (__TEXT,__text) external _kvbuf_new
00007ff802c116dc (__TEXT,__text) external _kvbuf_new_zone
00007ff802c11c51 (__TEXT,__text) external _kvbuf_next_dict
00007ff802c11d1c (__TEXT,__text) external _kvbuf_next_key
00007ff802c11e42 (__TEXT,__text) external _kvbuf_next_val
00007ff802c11e4e (__TEXT,__text) external _kvbuf_next_val_len
00007ff802c1113a (__TEXT,__text) external _kvbuf_query
00007ff802c1161a (__TEXT,__text) external _kvbuf_query_key_int
00007ff802c1167b (__TEXT,__text) external _kvbuf_query_key_uint
00007ff802c11508 (__TEXT,__text) external _kvbuf_query_key_val
00007ff802c11c29 (__TEXT,__text) external _kvbuf_reset
                 (undefined) external _listen (from libsystem_kernel)
00007ff802c0d352 (__TEXT,__text) external _lookup_close_connections
00007ff802c08ac4 (__TEXT,__text) non-external _lower_case
                 (undefined) external _lseek (from libsystem_kernel)
                 (undefined) external _lstat$INODE64 (from libsystem_kernel)
                 (undefined) external _mach_absolute_time (from libsystem_kernel)
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_allocate (from libsystem_kernel)
                 (undefined) external _mach_port_deallocate (from libsystem_kernel)
                 (undefined) external _mach_port_extract_right (from libsystem_kernel)
                 (undefined) external _mach_port_mod_refs (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_timebase_info (from libsystem_kernel)
00007ff802c15926 (__TEXT,__text) non-external _make_hostent6
00007ff802c2068e (__TEXT,__text) non-external _makefd_xprt
                 (undefined) external _malloc_default_zone (from libsystem_malloc)
                 (undefined) external _malloc_make_nonpurgeable (from libsystem_malloc)
                 (undefined) external _malloc_make_purgeable (from libsystem_malloc)
                 (undefined) external _malloc_type_calloc (from libsystem_malloc)
                 (undefined) external _malloc_type_malloc (from libsystem_malloc)
                 (undefined) external _malloc_type_realloc (from libsystem_malloc)
                 (undefined) external _malloc_type_zone_calloc (from libsystem_malloc)
                 (undefined) external _malloc_type_zone_realloc (from libsystem_malloc)
                 (undefined) external _malloc_zone_from_ptr (from libsystem_malloc)
00007ff802c1983c (__TEXT,__text) non-external _marshal_new_auth
00007ff84389fe98 (__DATA,__data) non-external _maxgrplist
00007ff802c0525f (__TEXT,__text) external _mbr_check_membership
00007ff802c05568 (__TEXT,__text) external _mbr_check_membership_by_id
00007ff802c0528e (__TEXT,__text) external _mbr_check_membership_ext
00007ff802c1666c (__TEXT,__text) external _mbr_check_membership_refresh
00007ff802c16caa (__TEXT,__text) external _mbr_check_service_membership
00007ff802c16c6e (__TEXT,__text) external _mbr_close_connections
00007ff802c1650e (__TEXT,__text) external _mbr_gid_to_uuid
00007ff802c05242 (__TEXT,__text) external _mbr_group_name_to_uuid
00007ff802bfcca4 (__TEXT,__text) external _mbr_identifier_to_uuid
00007ff802bfcd78 (__TEXT,__text) external _mbr_identifier_translate
00007ff802c24761 (__TEXT,__text) non-external _mbr_identifier_translate.cold.1
00007ff802c24779 (__TEXT,__text) non-external _mbr_identifier_translate.cold.2
00007ff802c24791 (__TEXT,__text) non-external _mbr_identifier_translate.cold.3
00007ff802c16bfe (__TEXT,__text) external _mbr_reset_cache
00007ff802c17194 (__TEXT,__text) external _mbr_set_identifier_ttl
00007ff802c16eb4 (__TEXT,__text) external _mbr_sid_to_string
00007ff802c165a3 (__TEXT,__text) external _mbr_sid_to_uuid
00007ff802c17064 (__TEXT,__text) external _mbr_string_to_sid
00007ff802c1718a (__TEXT,__text) external _mbr_string_to_uuid
00007ff802bfcc81 (__TEXT,__text) external _mbr_uid_to_uuid
00007ff802c0554a (__TEXT,__text) external _mbr_user_name_to_uuid
00007ff802c16534 (__TEXT,__text) external _mbr_uuid_to_id
00007ff802c16654 (__TEXT,__text) external _mbr_uuid_to_sid
00007ff802c165bd (__TEXT,__text) external _mbr_uuid_to_sid_type
00007ff802c1717d (__TEXT,__text) external _mbr_uuid_to_string
00007ff802c08d5b (__TEXT,__text) non-external _mdns_addrinfo
00007ff802c13f3e (__TEXT,__text) non-external _mdns_close
00007ff802c09c18 (__TEXT,__text) non-external _mdns_hostbyaddr
00007ff802c086bc (__TEXT,__text) non-external _mdns_hostbyname
00007ff802c0a684 (__TEXT,__text) non-external _mdns_is_valid
00007ff802c05e0b (__TEXT,__text) non-external _mdns_item_call
00007ff802c13f44 (__TEXT,__text) non-external _mdns_srv_byname
                 (undefined) external _memcmp (from libsystem_c)
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
00007ff802c159b7 (__TEXT,__text) non-external _merge_alias
                 (undefined) external _mmap (from libsystem_kernel)
00007ff8438a0570 (__DATA,__bss) non-external _module_count
00007ff8438a0568 (__DATA,__bss) non-external _module_list
00007ff84389fe00 (__DATA,__data) non-external _module_mutex
                 (undefined) external _munmap (from libsystem_kernel)
00007ff843667bb8 (__DATA_DIRTY,__data) non-external _mutex
00007ff843667bf8 (__DATA_DIRTY,__data) non-external _mutex
