
/Volumes/macOS Mojave/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL (for architecture x86_64):
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strnstr (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _vasprintf (from libSystem)
                 (undefined) external _vm_copy (from libSystem)
                 (undefined) external dyld_stub_binder (from libSystem)

/Volumes/macOS Mojave/System/Library/Frameworks/OpenCL.framework/Versions/A/OpenCL (for architecture i386):
         (undefined) external _CFArrayAppendArray (from CoreFoundation)
         (undefined) external _CFArrayAppendValue (from CoreFoundation)
         (undefined) external _CFArrayCreate (from CoreFoundation)
         (undefined) external _CFArrayCreateCopy (from CoreFoundation)
         (undefined) external _CFArrayCreateMutable (from CoreFoundation)
         (undefined) external _CFArrayCreateMutableCopy (from CoreFoundation)
         (undefined) external _CFArrayGetCount (from CoreFoundation)
         (undefined) external _CFArrayGetFirstIndexOfValue (from CoreFoundation)
         (undefined) external _CFArrayGetValueAtIndex (from CoreFoundation)
         (undefined) external _CFArraySetValueAtIndex (from CoreFoundation)
         (undefined) external _CFBundleCopyResourcesDirectoryURL (from CoreFoundation)
         (undefined) external _CFBundleGetBundleWithIdentifier (from CoreFoundation)
         (undefined) external _CFBundleGetIdentifier (from CoreFoundation)
         (undefined) external _CFBundleGetInfoDictionary (from CoreFoundation)
         (undefined) external _CFBundleGetMainBundle (from CoreFoundation)
         (undefined) external _CFBundleGetValueForInfoDictionaryKey (from CoreFoundation)
         (undefined) external _CFDataCreate (from CoreFoundation)
         (undefined) external _CFDataCreateWithBytesNoCopy (from CoreFoundation)
         (undefined) external _CFDataGetBytePtr (from CoreFoundation)
         (undefined) external _CFDataGetBytes (from CoreFoundation)
         (undefined) external _CFDataGetLength (from CoreFoundation)
         (undefined) external _CFDataGetTypeID (from CoreFoundation)
         (undefined) external _CFDictionaryAddValue (from CoreFoundation)
         (undefined) external _CFDictionaryCreate (from CoreFoundation)
         (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
         (undefined) external _CFDictionaryCreateMutableCopy (from CoreFoundation)
         (undefined) external _CFDictionaryGetCount (from CoreFoundation)
         (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
         (undefined) external _CFDictionaryGetValue (from CoreFoundation)
         (undefined) external _CFDictionaryRemoveValue (from CoreFoundation)
         (undefined) external _CFDictionarySetValue (from CoreFoundation)
         (undefined) external _CFGetAllocator (from CoreFoundation)
         (undefined) external _CFGetTypeID (from CoreFoundation)
         (undefined) external _CFNumberCreate (from CoreFoundation)
         (undefined) external _CFNumberGetValue (from CoreFoundation)
         (undefined) external _CFPropertyListCreateFromXMLData (from CoreFoundation)
         (undefined) external _CFPropertyListWriteToStream (from CoreFoundation)
         (undefined) external _CFRelease (from CoreFoundation)
         (undefined) external _CFRetain (from CoreFoundation)
         (undefined) external _CFSetAddValue (from CoreFoundation)
         (undefined) external _CFSetApplyFunction (from CoreFoundation)
         (undefined) external _CFSetContainsValue (from CoreFoundation)
         (undefined) external _CFSetCreateMutable (from CoreFoundation)
         (undefined) external _CFSetGetCount (from CoreFoundation)
         (undefined) external _CFSetGetValues (from CoreFoundation)
         (undefined) external _CFSetRemoveValue (from CoreFoundation)
         (undefined) external _CFStringAppendCString (from CoreFoundation)
         (undefined) external _CFStringAppendCharacters (from CoreFoundation)
         (undefined) external _CFStringAppendFormat (from CoreFoundation)
         (undefined) external _CFStringCompare (from CoreFoundation)
         (undefined) external _CFStringCreateByCombiningStrings (from CoreFoundation)
         (undefined) external _CFStringCreateMutable (from CoreFoundation)
         (undefined) external _CFStringCreateWithCString (from CoreFoundation)
         (undefined) external _CFStringCreateWithCStringNoCopy (from CoreFoundation)
         (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
         (undefined) external _CFStringCreateWithSubstring (from CoreFoundation)
         (undefined) external _CFStringGetCString (from CoreFoundation)
         (undefined) external _CFStringGetCStringPtr (from CoreFoundation)
         (undefined) external _CFStringGetCharacterAtIndex (from CoreFoundation)
         (undefined) external _CFStringGetLength (from CoreFoundation)
         (undefined) external _CFStringGetMaximumSizeForEncoding (from CoreFoundation)
         (undefined) external _CFStringHasPrefix (from CoreFoundation)
         (undefined) external _CFURLGetFileSystemRepresentation (from CoreFoundation)
         (undefined) external _CFWriteStreamClose (from CoreFoundation)
         (undefined) external _CFWriteStreamCopyProperty (from CoreFoundation)
         (undefined) external _CFWriteStreamCreateWithAllocatedBuffers (from CoreFoundation)
         (undefined) external _CFWriteStreamOpen (from CoreFoundation)
         (undefined) external _CGLDescribePixelFormat (from OpenGL)
         (undefined) external _CGLErrorString (from OpenGL)
         (undefined) external _CGLGetCurrentContext (from OpenGL)
         (undefined) external _CGLGetPixelFormat (from OpenGL)
         (undefined) external _CGLGetVirtualScreen (from OpenGL)
00017f99 (__TEXT,__text) non-external (was a private external) _GCLErrorBreak
00017fa9 (__TEXT,__text) non-external (was a private external) _GCLFatalBreak
         (undefined) external _IOAccelFindAccelerator (from IOKit)
         (undefined) external _IOConnectCallScalarMethod (from IOKit)
         (undefined) external _IOIteratorNext (from IOKit)
         (undefined) external _IOMasterPort (from IOKit)
         (undefined) external _IOObjectRelease (from IOKit)
         (undefined) external _IOServiceGetMatchingService (from IOKit)
         (undefined) external _IOServiceGetMatchingServices (from IOKit)
         (undefined) external _IOServiceMatching (from IOKit)
         (undefined) external _IOServiceOpen (from IOKit)
         (undefined) external _IOSurfaceBindAccel (from IOSurface)
         (undefined) external _IOSurfaceGetAllocSize (from IOSurface)
         (undefined) external _IOSurfaceGetBaseAddress (from IOSurface)
         (undefined) external _IOSurfaceGetBaseAddressOfPlane (from IOSurface)
         (undefined) external _IOSurfaceGetBytesPerElement (from IOSurface)
         (undefined) external _IOSurfaceGetBytesPerRow (from IOSurface)
         (undefined) external _IOSurfaceGetBytesPerRowOfPlane (from IOSurface)
         (undefined) external _IOSurfaceGetHeight (from IOSurface)
         (undefined) external _IOSurfaceGetHeightOfPlane (from IOSurface)
         (undefined) external _IOSurfaceGetID (from IOSurface)
         (undefined) external _IOSurfaceGetPlaneCount (from IOSurface)
         (undefined) external _IOSurfaceGetWidth (from IOSurface)
         (undefined) external _IOSurfaceGetWidthOfPlane (from IOSurface)
         (undefined) external _IOSurfaceLock (from IOSurface)
         (undefined) external _IOSurfaceLockPlane (from IOSurface)
         (undefined) external _IOSurfaceUnlock (from IOSurface)
         (undefined) external _IOSurfaceUnlockPlane (from IOSurface)
00019119 (__TEXT,__text) non-external (was a private external) _OpenCLDebugInfoBreak
000190d9 (__TEXT,__text) non-external (was a private external) _OpenCLErrorBreak
000190e9 (__TEXT,__text) non-external (was a private external) _OpenCLFatalBreak
00019109 (__TEXT,__text) non-external (was a private external) _OpenCLInfoBreak
000190f9 (__TEXT,__text) non-external (was a private external) _OpenCLWarningBreak
         (undefined) external __Block_object_assign (from libSystem)
         (undefined) external __Block_object_dispose (from libSystem)
         (undefined) external __CFBundleGetMainBundleIfLooksLikeBundle (from CoreFoundation)
         (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
         (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
         (undefined) external __DefaultRuneLocale (from libSystem)
         (undefined) external __NSConcreteGlobalBlock (from libSystem)
         (undefined) external __NSConcreteStackBlock (from libSystem)
         (undefined) external __NSGetExecutablePath (from libSystem)
         (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7compareEmmPKcm (from libc++)
         (undefined) external __ZNKSt3__120__vector_base_commonILb1EE20__throw_length_errorEv (from libc++)
         (undefined) external __ZNKSt3__121__basic_string_commonILb1EE20__throw_length_errorEv (from libc++)
         (undefined) external __ZNKSt3__123__match_any_but_newlineIcE6__execERNS_7__stateIcEE (from libc++)
         (undefined) external __ZNKSt3__16locale4nameEv (from libc++)
         (undefined) external __ZNKSt3__16locale9use_facetERNS0_2idE (from libc++)
         (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
         (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
         (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
         (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC1ERKS5_ (from libc++)
         (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEaSERKS5_ (from libc++)
         (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEaSEc (from libc++)
         (undefined) external __ZNSt3__115__get_classnameEPKcb (from libc++)
         (undefined) external __ZNSt3__119__shared_weak_count14__release_weakEv (from libc++)
         (undefined) external __ZNSt3__119__shared_weak_countD2Ev (from libc++)
         (undefined) external __ZNSt3__120__get_collation_nameEPKc (from libc++)
         (undefined) external __ZNSt3__15ctypeIcE2idE (from libc++)
         (undefined) external __ZNSt3__16localeC1ERKS0_ (from libc++)
         (undefined) external __ZNSt3__16localeC1Ev (from libc++)
         (undefined) external __ZNSt3__16localeD1Ev (from libc++)
         (undefined) external __ZNSt3__17collateIcE2idE (from libc++)
         (undefined) external __ZTINSt3__119__shared_weak_countE (from libc++)
         (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
         (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
         (undefined) external __ZTVN10__cxxabiv121__vmi_class_type_infoE (from libc++)
         (undefined) weak external __ZdaPv (from libc++)
         (undefined) weak external __ZdlPv (from libc++)
         (undefined) weak external __Znam (from libc++)
         (undefined) weak external __Znwm (from libc++)
         (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
         (undefined) external ___bzero (from libSystem)
         (undefined) external ___cxa_guard_acquire (from libc++)
         (undefined) external ___cxa_guard_release (from libc++)
         (undefined) external ___cxa_pure_virtual (from libc++)
         (undefined) external ___dynamic_cast (from libc++)
         (undefined) external ___error (from libSystem)
         (undefined) external ___maskrune (from libSystem)
         (undefined) external ___stack_chk_fail (from libSystem)
         (undefined) external ___stack_chk_guard (from libSystem)
         (undefined) external ___stderrp (from libSystem)
         (undefined) external ___stdoutp (from libSystem)
         (undefined) external __kCFBundleShortVersionStringKey (from CoreFoundation)
         (undefined) external __os_nospin_lock_lock (from libSystem)
         (undefined) external __os_nospin_lock_unlock (from libSystem)
         (undefined) external _abort (from libSystem)
         (undefined) external _asl_log (from libSystem)
         (undefined) external _asprintf (from libSystem)
         (undefined) external _backtrace (from libSystem)
         (undefined) external _basename_r (from libSystem)
         (undefined) external _bootstrap_port (from libSystem)
         (undefined) external _calloc (from libSystem)
         (undefined) external _cglsGetPixelFormat (from CoreGraphics)
00002fa3 (__TEXT,__text) external _clBuildProgram
0001d385 (__TEXT,__text) external _clCompileProgram
0001f3c8 (__TEXT,__text) external _clCreateBuffer
00001cd8 (__TEXT,__text) external _clCreateCommandQueue
0002a14f (__TEXT,__text) external _clCreateCommandQueueWithPropertiesAPPLE
00001238 (__TEXT,__text) external _clCreateContext
00029e28 (__TEXT,__text) external _clCreateContextAndCommandQueueAPPLE
00005628 (__TEXT,__text) external _clCreateContextFromType
00026b41 (__TEXT,__text) external _clCreateDAGAPPLE
0001bd7f (__TEXT,__text) external _clCreateEventFromGLsyncKHR
0001bcd6 (__TEXT,__text) external _clCreateFromGLBuffer
0001b6b6 (__TEXT,__text) external _clCreateFromGLRenderbuffer
00005ced (__TEXT,__text) external _clCreateFromGLTexture
00045adc (__TEXT,__text) external _clCreateFromGLTexture2D
00045b3f (__TEXT,__text) external _clCreateFromGLTexture3D
000022a2 (__TEXT,__text) external _clCreateImage
00045a16 (__TEXT,__text) external _clCreateImage2D
00045a76 (__TEXT,__text) external _clCreateImage3D
0001b841 (__TEXT,__text) external _clCreateImageFromIOSurface2DAPPLE
0001b8cb (__TEXT,__text) external _clCreateImageFromIOSurfaceWithPropertiesAPPLE
00003ae4 (__TEXT,__text) external _clCreateKernel
00026507 (__TEXT,__text) external _clCreateKernelFromDAGAPPLE
0002501f (__TEXT,__text) external _clCreateKernelsInProgram
0001edbc (__TEXT,__text) external _clCreateProgramAndKernelsWithSourceAPPLE
0001eed9 (__TEXT,__text) external _clCreateProgramPortableBinaryAPPLE
0001cb09 (__TEXT,__text) external _clCreateProgramWithBinary
0001eec5 (__TEXT,__text) external _clCreateProgramWithBuiltInKernels
00002a2b (__TEXT,__text) external _clCreateProgramWithSource
00001df4 (__TEXT,__text) external _clCreateSampler
0001f4c6 (__TEXT,__text) external _clCreateSubBuffer
00029e0f (__TEXT,__text) external _clCreateSubDevices
00026f83 (__TEXT,__text) external _clCreateUserEvent
0001b220 (__TEXT,__text) external _clEnqueueAcquireGLObjects
00045ba4 (__TEXT,__text) external _clEnqueueBarrier
0002775b (__TEXT,__text) external _clEnqueueBarrierWithWaitList
000217ce (__TEXT,__text) external _clEnqueueCopyBuffer
00021b9e (__TEXT,__text) external _clEnqueueCopyBufferRect
000238b3 (__TEXT,__text) external _clEnqueueCopyBufferToImage
00022281 (__TEXT,__text) external _clEnqueueCopyImage
00022fc2 (__TEXT,__text) external _clEnqueueCopyImageToBuffer
00021411 (__TEXT,__text) external _clEnqueueFillBuffer
00020fa5 (__TEXT,__text) external _clEnqueueFillImage
00023d11 (__TEXT,__text) external _clEnqueueMapBuffer
0002407a (__TEXT,__text) external _clEnqueueMapImage
00045c02 (__TEXT,__text) external _clEnqueueMarker
00004f00 (__TEXT,__text) external _clEnqueueMarkerWithWaitList
00024bb8 (__TEXT,__text) external _clEnqueueMigrateMemObjects
00004e13 (__TEXT,__text) external _clEnqueueNDRangeKernel
000261f0 (__TEXT,__text) external _clEnqueueNativeKernel
0001f82e (__TEXT,__text) external _clEnqueueReadBuffer
0001fd32 (__TEXT,__text) external _clEnqueueReadBufferRect
00005109 (__TEXT,__text) external _clEnqueueReadImage
0001b3ef (__TEXT,__text) external _clEnqueueReleaseGLObjects
000261b7 (__TEXT,__text) external _clEnqueueTask
000249dc (__TEXT,__text) external _clEnqueueUnmapMemObject
00045c84 (__TEXT,__text) external _clEnqueueWaitForEvents
0002019f (__TEXT,__text) external _clEnqueueWriteBuffer
0002047e (__TEXT,__text) external _clEnqueueWriteBufferRect
00020ad8 (__TEXT,__text) external _clEnqueueWriteImage
00005021 (__TEXT,__text) external _clFinish
00005dad (__TEXT,__text) external _clFlush
000028cc (__TEXT,__text) external _clGetCommandQueueInfo
00002037 (__TEXT,__text) external _clGetContextInfo
00026c8f (__TEXT,__text) external _clGetDAGNodeAPPLE
00000ff0 (__TEXT,__text) external _clGetDeviceIDs
00001c74 (__TEXT,__text) external _clGetDeviceInfo
0002730a (__TEXT,__text) external _clGetEventInfo
00027500 (__TEXT,__text) external _clGetEventProfilingInfo
0001a95f (__TEXT,__text) external _clGetExtensionFunctionAddress
00019e03 (__TEXT,__text) external _clGetExtensionFunctionAddressForPlatform
000059ba (__TEXT,__text) external _clGetGLContextInfoAPPLE
0001be49 (__TEXT,__text) external _clGetGLObjectInfo
0001bf2c (__TEXT,__text) external _clGetGLTextureInfo
0000412c (__TEXT,__text) external _clGetImageInfo
00004538 (__TEXT,__text) external _clGetKernelArgInfo
000043cb (__TEXT,__text) external _clGetKernelInfo
00004b58 (__TEXT,__text) external _clGetKernelWorkGroupInfo
0000481e (__TEXT,__text) external _clGetMemObjectInfo
00045eae (__TEXT,__text) external _clGetMemoryAnnotationListAPPLE
0001f235 (__TEXT,__text) external _clGetPlatformIDs
0001f2cf (__TEXT,__text) external _clGetPlatformInfo
0001eb4e (__TEXT,__text) external _clGetProgramBuildInfo
0001e51a (__TEXT,__text) external _clGetProgramInfo
0001c1d8 (__TEXT,__text) external _clGetSamplerInfo
00001f2b (__TEXT,__text) external _clGetSupportedImageFormats
0001dd37 (__TEXT,__text) external _clLinkProgram
00019438 (__TEXT,__text) external _clLogMessagesToStderrAPPLE
000192e4 (__TEXT,__text) external _clLogMessagesToStdoutAPPLE
00019129 (__TEXT,__text) external _clLogMessagesToSystemLogAPPLE
0000595f (__TEXT,__text) external _clReleaseCommandQueue
000056b0 (__TEXT,__text) external _clReleaseContext
00026c86 (__TEXT,__text) external _clReleaseDAGAPPLE
00029e20 (__TEXT,__text) external _clReleaseDevice
00004fc7 (__TEXT,__text) external _clReleaseEvent
0000590b (__TEXT,__text) external _clReleaseKernel
000055dc (__TEXT,__text) external _clReleaseMemObject
00004105 (__TEXT,__text) external _clReleaseProgram
0001c1a3 (__TEXT,__text) external _clReleaseSampler
0000572d (__TEXT,__text) external _clRetainCommandQueue
00001be4 (__TEXT,__text) external _clRetainContext
00029e19 (__TEXT,__text) external _clRetainDevice
00027499 (__TEXT,__text) external _clRetainEvent
000058a8 (__TEXT,__text) external _clRetainKernel
0001f6c3 (__TEXT,__text) external _clRetainMemObject
0000586c (__TEXT,__text) external _clRetainProgram
0001c15d (__TEXT,__text) external _clRetainSampler
0002a07c (__TEXT,__text) external _clSetCommandQueueProperty
00027822 (__TEXT,__text) external _clSetEventCallback
0000436f (__TEXT,__text) external _clSetKernelArg
00025299 (__TEXT,__text) external _clSetKernelArgByNameAPPLE
0002647e (__TEXT,__text) external _clSetKernelArgsListAPPLE
000264ca (__TEXT,__text) external _clSetKernelArgsVaListAPPLE
00025014 (__TEXT,__text) external _clSetMemObjectDestructorAPPLE
0000579d (__TEXT,__text) external _clSetMemObjectDestructorCallback
00027046 (__TEXT,__text) external _clSetUserEventStatus
00045d7d (__TEXT,__text) external _clUnloadCompiler
0001ed6c (__TEXT,__text) external _clUnloadPlatformCompiler
000270be (__TEXT,__text) external _clWaitForEvents
         (undefined) external _close$UNIX2003 (from libSystem)
         (undefined) external _dispatch_after_f (from libSystem)
         (undefined) external _dispatch_apply_f (from libSystem)
         (undefined) external _dispatch_async (from libSystem)
         (undefined) external _dispatch_async_f (from libSystem)
         (undefined) external _dispatch_get_current_queue (from libSystem)
         (undefined) external _dispatch_get_global_queue (from libSystem)
         (undefined) external _dispatch_once (from libSystem)
         (undefined) external _dispatch_queue_attr_make_with_qos_class (from libSystem)
         (undefined) external _dispatch_queue_create (from libSystem)
         (undefined) external _dispatch_queue_get_specific (from libSystem)
         (undefined) external _dispatch_queue_set_specific (from libSystem)
         (undefined) external _dispatch_release (from libSystem)
         (undefined) external _dispatch_semaphore_create (from libSystem)
         (undefined) external _dispatch_semaphore_signal (from libSystem)
         (undefined) external _dispatch_semaphore_wait (from libSystem)
         (undefined) external _dispatch_sync_f (from libSystem)
         (undefined) external _dispatch_time (from libSystem)
         (undefined) external _dlerror (from libSystem)
         (undefined) external _dlopen (from libSystem)
         (undefined) external _dlsym (from libSystem)
         (undefined) external _dyld_image_path_containing_address (from libSystem)
         (undefined) external _fprintf (from libSystem)
         (undefined) external _free (from libSystem)
000187cb (__TEXT,__text) external _gclBuildProgramAPPLE
0001856b (__TEXT,__text) external _gclBuildProgramBinaryAPPLE
0001825d (__TEXT,__text) external _gclCreateArgsAPPLE
000182dd (__TEXT,__text) external _gclDeleteArgsAPPLE
0001847d (__TEXT,__text) external _gclExecKernelAPPLE
000187d5 (__TEXT,__text) external _gclRegisterBlockKernelMap
00018474 (__TEXT,__text) external _gclReleaseSampler
0001834c (__TEXT,__text) external _gclSetKernelArgAPPLE
00018376 (__TEXT,__text) external _gclSetKernelArgMemAPPLE
000183c1 (__TEXT,__text) external _gclSetKernelArgSamplerAPPLE
000173c8 (__TEXT,__text) external _gcl_copy_image
0001752c (__TEXT,__text) external _gcl_copy_image_to_ptr
00017444 (__TEXT,__text) external _gcl_copy_ptr_to_image
00017d13 (__TEXT,__text) external _gcl_create_buffer_from_ptr
00016674 (__TEXT,__text) external _gcl_create_dispatch_queue
00016eae (__TEXT,__text) external _gcl_create_image
0001795c (__TEXT,__text) external _gcl_create_kernel_from_block
00016bc5 (__TEXT,__text) external _gcl_free
00017b25 (__TEXT,__text) external _gcl_get_context
00017a9e (__TEXT,__text) external _gcl_get_device_id_with_dispatch_queue
00017a10 (__TEXT,__text) external _gcl_get_kernel_block_workgroup_info
00016df7 (__TEXT,__text) external _gcl_get_supported_image_formats
00017f19 (__TEXT,__text) external _gcl_gl_create_image_from_renderbuffer
00017e4d (__TEXT,__text) external _gcl_gl_create_image_from_texture
00017db7 (__TEXT,__text) external _gcl_gl_create_ptr_from_buffer
00017d6c (__TEXT,__text) external _gcl_gl_set_sharegroup
000169eb (__TEXT,__text) external _gcl_log_cl_error
00018224 (__TEXT,__text) external _gcl_log_cl_fatal
00016a1f (__TEXT,__text) external _gcl_log_error
00016d4a (__TEXT,__text) external _gcl_log_fatal
000169bc (__TEXT,__text) external _gcl_log_warning
00016a98 (__TEXT,__text) external _gcl_malloc
00017737 (__TEXT,__text) external _gcl_map_image
00017614 (__TEXT,__text) external _gcl_map_ptr
0001708b (__TEXT,__text) external _gcl_memcpy
0001726e (__TEXT,__text) external _gcl_memcpy_rect
0001703c (__TEXT,__text) external _gcl_release_image
00016fed (__TEXT,__text) external _gcl_retain_image
00017c65 (__TEXT,__text) external _gcl_set_finalizer
00017b5f (__TEXT,__text) external _gcl_start_timer
00017baa (__TEXT,__text) external _gcl_stop_timer
000178b8 (__TEXT,__text) external _gcl_unmap
         (undefined) external _getcwd (from libSystem)
         (undefined) external _getenv (from libSystem)
         (undefined) external _getprogname (from libSystem)
         (undefined) external _getsectbyname (from libSystem)
         (undefined) external _gfxAllocateTextureLevel (from libGFXShared)
         (undefined) external _gfxAnnotateAddDataSource (from libGFXShared)
         (undefined) external _gfxAnnotateBuffer (from libGFXShared)
         (undefined) external _gfxAnnotateRemoveDataSource (from libGFXShared)
         (undefined) external _gfxAnnotateTexture (from libGFXShared)
         (undefined) external _gfxCreatePluginBuffer (from libGFXShared)
         (undefined) external _gfxCreatePluginTexture (from libGFXShared)
         (undefined) external _gfxCreateSharedState (from libGFXShared)
         (undefined) external _gfxDestroyPluginBuffer (from libGFXShared)
         (undefined) external _gfxDestroyPluginTexture (from libGFXShared)
         (undefined) external _gfxEvaluateTextureForGeometryChange (from libGFXShared)
         (undefined) external _gfxFindGFXBufferForName (from libGFXShared)
         (undefined) external _gfxFindGFXRenderBufferForName (from libGFXShared)
         (undefined) external _gfxFindGFXSyncForName (from libGFXShared)
         (undefined) external _gfxFindGFXTextureForName (from libGFXShared)
         (undefined) external _gfxFreeTextureLevel (from libGFXShared)
         (undefined) external _gfxGetDevices (from libGFXShared)
         (undefined) external _gfxGetGFXBufferForGFXTexture (from libGFXShared)
         (undefined) external _gfxGetPluginCountForShared (from libGFXShared)
         (undefined) external _gfxGetPluginsForShared (from libGFXShared)
         (undefined) external _gfxInitializeBufferObject (from libGFXShared)
         (undefined) external _gfxInitializeBufferState (from libGFXShared)
         (undefined) external _gfxInitializeGLTexture (from libGFXShared)
         (undefined) external _gfxInitializeLibrary (from libGFXShared)
         (undefined) external _gfxLoadPluginData (from libGFXShared)
         (undefined) external _gfxModifyPluginTextureLevel (from libGFXShared)
         (undefined) external _gfxPixelBytes (from libGFXShared)
         (undefined) external _gfxReleaseBufferObject (from libGFXShared)
         (undefined) external _gfxReleaseSharedState (from libGFXShared)
         (undefined) external _gfxReleaseSyncObject (from libGFXShared)
         (undefined) external _gfxReleaseTextureObject (from libGFXShared)
         (undefined) external _gfxRetainBufferObject (from libGFXShared)
         (undefined) external _gfxRetainSharedState (from libGFXShared)
         (undefined) external _gfxRetainSyncObject (from libGFXShared)
         (undefined) external _gfxRetainTextureObject (from libGFXShared)
         (undefined) external _gfxSharedHasFloatRenderer (from libGFXShared)
         (undefined) external _gfxUpdatePluginTextureLevelGeometry (from libGFXShared)
         (undefined) external _gfxUpdateTextureForGeometryChange (from libGFXShared)
         (undefined) external _gfxUploadPluginBufferData (from libGFXShared)
         (undefined) external _gfxUploadPluginTextureLevel (from libGFXShared)
         (undefined) external _gfxWaitBufferOnDevices (from libGFXShared)
         (undefined) external _gfxWaitPluginTexture (from libGFXShared)
         (undefined) external _gfxWaitSyncObject (from libGFXShared)
         (undefined) external _gfxWaitTextureOnDevices (from libGFXShared)
         (undefined) external _gfx_float_device_id (from libGFXShared)
         (undefined) external _gfx_plugin_data (from libGFXShared)
         (undefined) external _glFlushRenderAPPLE (from OpenGL)
         (undefined) external _glGetTexLevelParameteriv (from OpenGL)
         (undefined) external _kCFAllocatorDefault (from CoreFoundation)
         (undefined) external _kCFAllocatorMallocZone (from CoreFoundation)
         (undefined) external _kCFAllocatorNull (from CoreFoundation)
         (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
         (undefined) external _kCFBundleVersionKey (from CoreFoundation)
         (undefined) external _kCFStreamPropertyDataWritten (from CoreFoundation)
         (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
         (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
         (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
         (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
         (undefined) external _mach_absolute_time (from libSystem)
         (undefined) external _mach_make_memory_entry_64 (from libSystem)
         (undefined) external _mach_port_deallocate (from libSystem)
         (undefined) external _mach_task_self_ (from libSystem)
         (undefined) external _mach_timebase_info (from libSystem)
         (undefined) external _malloc (from libSystem)
         (undefined) external _memchr (from libSystem)
         (undefined) external _memcmp (from libSystem)
         (undefined) external _memcpy (from libSystem)
         (undefined) external _memmove (from libSystem)
         (undefined) external _memset (from libSystem)
         (undefined) external _mmap$UNIX2003 (from libSystem)
         (undefined) external _msgtracer_log_with_keys (from libDiagnosticMessagesClient)
         (undefined) external _munmap$UNIX2003 (from libSystem)
         (undefined) external _open$UNIX2003 (from libSystem)
         (undefined) external _printf (from libSystem)
         (undefined) external _pthread_cond_broadcast (from libSystem)
         (undefined) external _pthread_cond_destroy (from libSystem)
         (undefined) external _pthread_cond_init$UNIX2003 (from libSystem)
         (undefined) external _pthread_cond_wait$UNIX2003 (from libSystem)
         (undefined) external _pthread_mutex_destroy (from libSystem)
         (undefined) external _pthread_mutex_init (from libSystem)
         (undefined) external _pthread_mutex_lock (from libSystem)
         (undefined) external _pthread_mutex_unlock (from libSystem)
         (undefined) external _pthread_once (from libSystem)
         (undefined) external _realloc (from libSystem)
         (undefined) external _reallocf (from libSystem)
         (undefined) external _snprintf (from libSystem)
         (undefined) external _sprintf (from libSystem)
         (undefined) external _stat$INODE64 (from libSystem)
         (undefined) external _strcasecmp (from libSystem)
         (undefined) external _strcmp (from libSystem)
         (undefined) external _strdup (from libSystem)
         (undefined) external _strlcat (from libSystem)
         (undefined) external _strlen (from libSystem)
         (undefined) external _strncmp (from libSystem)
         (undefined) external _strncpy (from libSystem)
         (undefined) external _strnstr (from libSystem)
         (undefined) external _strstr (from libSystem)
         (undefined) external _strtol (from libSystem)
         (undefined) external _vasprintf (from libSystem)
         (undefined) external _vm_copy (from libSystem)
         (undefined) external dyld_stub_binder (from libSystem)
