00007ff943501c70 (__DATA,__data) external _AKAdornmentZPositionOffset
00007ff943500f60 (__DATA,__data) external _AKAnnotationChangeObjectKey
00007ff943500f48 (__DATA,__data) external _AKAnnotationLayerSetupCompleteNotification
00007ff943500f58 (__DATA,__data) external _AKAnnotationPropertiesChangedNotification
00007ff943500f50 (__DATA,__data) external _AKAnnotationsAddedOrRemovedNotification
00007ff9410e5af0 (__DATA_CONST,__const) external _AKAttributeControllerInkDidChangeNotification
00007ff9410e5e70 (__DATA_CONST,__const) external _AKChildAnnotationUUIDAssociatedObjectKey
00007ff9410e5880 (__DATA_CONST,__const) external _AKContentScrollViewEndScrollOrMagnifyNotification
00007ff9410e5878 (__DATA_CONST,__const) external _AKContentScrollViewVisibleRectChangeNotification
00007ff943500f98 (__DATA,__data) external _AKControllerDrawingGestureRecognizerNeedsDependencyUpdate
00007ff943500f30 (__DATA,__data) external _AKControllerSuggestedTouchBarItemChanged
00007ff943500f90 (__DATA,__data) external _AKControllerWillSaveNotification
00007ff9410e5580 (__DATA_CONST,__const) external _AKControllerWillTeardownNotification
00007ff943500f70 (__DATA,__data) external _AKDidEndEditingTextAnnotationNotification
00007ff943500f78 (__DATA,__data) external _AKEditingTextAnnotationKey
00007ff90c99c9aa (__TEXT,__text) external _AKLog
00007ff9410e5e68 (__DATA_CONST,__const) external _AKParentAnnotationUUIDAssociatedObjectKey
00007ff943500c60 (__DATA,__data) external _AKPointOfInterestRadius_Handle_Alternate
00007ff943500c58 (__DATA,__data) external _AKPointOfInterestSize_Handle
00007ff943500c50 (__DATA,__data) external _AKPointOfInterestSize_LargestHandleSize
00007ff90c94ed9f (__TEXT,__text) external _AKQuadrilateralCreateDictionaryRepresentation
00007ff90c94f50a (__TEXT,__text) external _AKQuadrilateralMakeWithDictionaryRepresentation
00007ff943500f80 (__DATA,__data) external _AKSelectionChangedNotification
00007ff943500f88 (__DATA,__data) external _AKSelectionChangedPageModelControllerKey
00007ff943501ca0 (__DATA,__data) external _AKSidecarControllerConnectedDeviceChangedNotification
00007ff943501c98 (__DATA,__data) external _AKSidecarControllerDevicesChangedNotification
00007ff90c98976f (__TEXT,__text) external _AKSidecarMarkupApplicationDictionary
00007ff943500fa0 (__DATA,__data) external _AKStatisticsDocumentTypeImage
00007ff943500fa8 (__DATA,__data) external _AKStatisticsDocumentTypePDF
00007ff9410e69c0 (__DATA_CONST,__const) external _AKTextAnnotationTypingAttributesTextContentTypeKey
00007ff943500f40 (__DATA,__data) external _AKTouchBarItemIdentifierHighlights
00007ff943500f38 (__DATA,__data) external _AKTouchBarItemIdentifierMain
00007ff943500f68 (__DATA,__data) external _AKWillBeginEditingTextAnnotationNotification
00007ff90c9d7900 (__TEXT,__const) external _AKZeroQuadrilateral
00007ff9430dfb90 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKHighlightAnnotation
00007ff9430dda70 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKImageAnnotation
00007ff9430dd520 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKInkAnnotation
00007ff9430e1030 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKInkAnnotation2
00007ff9430e0838 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKInkSignatureView
00007ff9430e0928 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKLayerPresentationManager
00007ff9430dc8a0 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKLoupeAnnotation
00007ff9430debc8 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKMainEventHandler
00007ff9430ddef8 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKModelController
00007ff9430de290 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKNoteAnnotation
00007ff9430e13f0 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKOvalAnnotation
00007ff9430deb28 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKOverlayView
00007ff9430e1148 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKPageController
00007ff9430e1468 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKPageControllerForTesting
00007ff9430e09a0 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKPageModelController
00007ff9430de880 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKPolygonAnnotation
00007ff9430e0f90 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKPopupAnnotation
00007ff9430df500 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKRectAnnotation
00007ff9430dcb70 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKRectangularShapeAnnotation
00007ff9430dd908 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKRedactionRectAnnotation
00007ff9430dd840 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKSecureSerializationHelper
00007ff9430e0310 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKShapeAnnotation
00007ff9430e0a68 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKSidecarController
00007ff9430dead8 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKSignature
00007ff9430def60 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKSignatureAnnotation
00007ff943500868 (__DATA,__objc_data) external _OBJC_CLASS_$_AKSignatureDescription
00007ff9430de588 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKSignatureView
00007ff9430ddfe8 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKSparseMutableControllerArray
00007ff9430e1580 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKSpeechBubbleAnnotation
00007ff9430dc9e0 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKStarAnnotation
00007ff9430de3d0 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKStarAnnotationRenderer
00007ff9430dfa00 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKStrokedAnnotation
00007ff9430dc918 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKTextAnnotationAttributeHelper
00007ff9430dd638 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKTextBoxAnnotation
00007ff9430dca08 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKTextFieldAnnotation
00007ff9430deba0 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKThoughtBubbleAnnotation
00007ff9430dd138 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKToolbarViewController
00007ff9430e0810 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKTriangleAnnotation
00007ff9430df258 (__DATA_DIRTY,__objc_data) external _OBJC_CLASS_$_AKUndoController
                 (undefined) external _OBJC_CLASS_$_AVCaptureDevice (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVCaptureDeviceInput (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVCaptureSession (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVCaptureVideoDataOutput (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_AVCaptureVideoPreviewLayer (from AVFoundation)
                 (undefined) external _OBJC_CLASS_$_CABasicAnimation (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAFilter (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CALayer (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CAShapeLayer (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CATransaction (from QuartzCore)
                 (undefined) external _OBJC_CLASS_$_CHBoxcarFilterPointFIFO (from CoreHandwriting)
                 (undefined) external _OBJC_CLASS_$_CHDrawing (from CoreHandwriting)
                 (undefined) external _OBJC_CLASS_$_CHPointFIFO (from CoreHandwriting)
                 (undefined) external _OBJC_CLASS_$_CHPointStrokeFIFO (from CoreHandwriting)
                 (undefined) external _OBJC_CLASS_$_CHQuadCurvePointFIFO (from CoreHandwriting)
                 (undefined) external _OBJC_CLASS_$_CHRecognizer (from CoreHandwriting)
                 (undefined) external _OBJC_CLASS_$_CIColor (from CoreImage)
                 (undefined) external _OBJC_CLASS_$_NSAccessibilityCustomAction (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSActionCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSAffineTransform (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSAlert (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSAnimationContext (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSBezierPath (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSBitmapImageRep (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSBlockOperation (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSBox (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSButton (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSButtonCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCharacterSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSClickGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCoder (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSCollectionView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColorPickerTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColorSpace (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColorSwatchScrubberItemView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSConstantArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantDoubleNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSControl (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCountedSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSCursor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCustomTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDataAsset (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSDate (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDateFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSEvent (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSException (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFont (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSFontCollection (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSFontDescriptor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSFontManager (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSGradient (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSGraphicsContext (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSGroupTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSHashTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSImage (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSImageCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSImageView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSIndexSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSInputAlignmentController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSInputAlignmentFilter (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSInputAlignmentGuide (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedUnarchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLayoutConstraint (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLayoutManager (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSMapTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMenu (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSMenuItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableCharacterSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableFontCollection (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSMutableIndexSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableParagraphStyle (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSMutableSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotification (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNull (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumberFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSPanGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPanel (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSParagraphStyle (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPasteboard (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPasteboardItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopUpButtonCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopover (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopoverColorWell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopoverTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPressGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPressureConfiguration (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSResponder (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSRotationGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSScanner (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSScreen (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScrollView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScroller (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScrubber (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScrubberItemView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSegmentedCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSegmentedControl (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSServiceViewController (from ViewBridge)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSSlider (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSortDescriptor (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSStackView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSStepperTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextContainer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextStorage (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSThread (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSTouchBar (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTouchDevice (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTrackingArea (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUndoManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSViewController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWindow (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWindowController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_PKCanvasView (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKDrawing (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKImageRenderer (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKInk (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKInkingTool (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKStroke (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKStrokeDelta (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_SidecarItem (from SidecarCore)
                 (undefined) external _OBJC_CLASS_$_SidecarMenuController (from SidecarUI)
                 (undefined) external _OBJC_CLASS_$_SidecarService (from SidecarCore)
                 (undefined) external _OBJC_EHTYPE_$_NSException (from CoreFoundation)
00007ff9430df190 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKActionController
00007ff9430e0130 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKAnnotation
00007ff9430dd700 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKAnnotationEventHandler
00007ff9430dd728 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKAnnotationPointOfInterestHelper
00007ff9430defd8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKAnnotationRenderer
00007ff9430de4e8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKArrowAnnotation
00007ff9430e01a8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKArrowShapeAnnotation
00007ff9430df140 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKAttributeController
00007ff9430dd098 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKBorderMaskAnnotation
00007ff9430de060 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKController
00007ff9430e0540 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKControllerForTesting
00007ff9430df708 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKCropAnnotation
00007ff9430e09c8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKDoodleAnnotation
00007ff9430e07c0 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKGeometryHelper
00007ff9430e1698 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKHeartAnnotation
00007ff9430dfb68 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKHighlightAnnotation
00007ff9430dda48 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKImageAnnotation
00007ff9430dd4f8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKInkAnnotation
00007ff9430e1008 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKInkAnnotation2
00007ff9430e0860 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKInkSignatureView
00007ff9430e0950 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKLayerPresentationManager
00007ff9430dc878 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKLoupeAnnotation
00007ff9430debf0 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKMainEventHandler
00007ff9430ddf20 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKModelController
00007ff9430de268 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKNoteAnnotation
00007ff9430e13c8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKOvalAnnotation
00007ff9430deb50 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKOverlayView
00007ff9430e1170 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKPageController
00007ff9430e1490 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKPageControllerForTesting
00007ff9430e0978 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKPageModelController
00007ff9430de858 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKPolygonAnnotation
00007ff9430e0f68 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKPopupAnnotation
00007ff9430df4d8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKRectAnnotation
00007ff9430dcb48 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKRectangularShapeAnnotation
00007ff9430dd930 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKRedactionRectAnnotation
00007ff9430dd818 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKSecureSerializationHelper
00007ff9430e02e8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKShapeAnnotation
00007ff9430e0a90 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKSidecarController
00007ff9430deb00 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKSignature
00007ff9430def38 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKSignatureAnnotation
00007ff943500840 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKSignatureDescription
00007ff9430de5b0 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKSignatureView
00007ff9430de010 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKSparseMutableControllerArray
00007ff9430e1558 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKSpeechBubbleAnnotation
00007ff9430dc9b8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKStarAnnotation
00007ff9430de3a8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKStarAnnotationRenderer
00007ff9430df9d8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKStrokedAnnotation
00007ff9430dc940 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKTextAnnotationAttributeHelper
00007ff9430dd660 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKTextBoxAnnotation
00007ff9430dca30 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKTextFieldAnnotation
00007ff9430deb78 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKThoughtBubbleAnnotation
00007ff9430dd160 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKToolbarViewController
00007ff9430e07e8 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKTriangleAnnotation
00007ff9430df280 (__DATA_DIRTY,__objc_data) external _OBJC_METACLASS_$_AKUndoController
                 (undefined) external _OBJC_METACLASS_$_CALayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CAShapeLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CHPointFIFO (from CoreHandwriting)
                 (undefined) external _OBJC_METACLASS_$_NSActionCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSButton (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSButtonCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSClickGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSColorSwatchScrubberItemView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSControl (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSImageCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSImageView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSLayoutManager (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external _OBJC_METACLASS_$_NSNumberFormatter (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSPanGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSPopover (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSPopoverColorWell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSPressGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSResponder (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSRotationGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSScrollView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSScroller (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSegmentedCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSegmentedControl (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSViewController (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSWindow (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSWindowController (from AppKit)
                 (undefined) external _PKInkIdentifierPen (from PencilKit)
                 (undefined) external _PKInkTypePen (from PencilKit)
                 (undefined) external _SecAccessCreate (from Security)
                 (undefined) external _SecCopyErrorMessageString (from Security)
                 (undefined) external _SecItemAdd (from Security)
                 (undefined) external _SecItemCopyMatching (from Security)
                 (undefined) external _SecItemDelete (from Security)
                 (undefined) external _SecKeychainCopyDefault (from Security)
                 (undefined) external _SecKeychainItemCopyAttributesAndData (from Security)
                 (undefined) external _SecKeychainItemFreeAttributesAndData (from Security)
                 (undefined) external _SidecarDevicesChangedNotification (from SidecarCore)
                 (undefined) external _SidecarServiceNameAnnotation (from SidecarCore)
                 (undefined) external _SidecarServiceNameSignature (from SidecarCore)
                 (undefined) external _UTTypeConformsTo (from CoreServices)
                 (undefined) external _UTTypePNG (from UniformTypeIdentifiers)
                 (undefined) external __Block_object_assign (from libSystem)
