
/Volumes/macOS Mojave/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/BaseUnits/CMIOBaseUnits.bundle/Contents/MacOS/CMIOBaseUnits (for architecture x86_64):
                 (undefined) external _kVTDecompressionPropertyKey_PixelTransferProperties (from VideoToolbox)
                 (undefined) external _kVTDecompressionProperty_FieldMode_BothFields (from VideoToolbox)
                 (undefined) external _kVTPixelTransferPropertyKey_DestinationCleanAperture (from VideoToolbox)
                 (undefined) external _kVTPixelTransferPropertyKey_DestinationPixelAspectRatio (from VideoToolbox)
                 (undefined) external _kVTPixelTransferPropertyKey_ScalingMode (from VideoToolbox)
                 (undefined) external _kVTScalingMode_CropSourceToCleanAperture (from VideoToolbox)
                 (undefined) external _kVTScalingMode_Letterbox (from VideoToolbox)
                 (undefined) external _kVTScalingMode_Normal (from VideoToolbox)
                 (undefined) external _kVTScalingMode_Trim (from VideoToolbox)
                 (undefined) external _kVTVideoDecoderSpecification_EnableHardwareAcceleratedVideoDecoder (from VideoToolbox)
                 (undefined) external _mach_absolute_time (from libSystem)
                 (undefined) external _mach_msg (from libSystem)
                 (undefined) external _mach_timebase_info (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_equal (from libSystem)
                 (undefined) external _pthread_mutex_destroy (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_trylock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
                 (undefined) external _pthread_self (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sscanf (from libSystem)
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _usleep (from libSystem)
                 (undefined) external dyld_stub_binder (from libSystem)

/Volumes/macOS Mojave/System/Library/Frameworks/CoreMediaIO.framework/Versions/A/Resources/BaseUnits/CMIOBaseUnits.bundle/Contents/MacOS/CMIOBaseUnits (for architecture i386):
         (undefined) external .objc_class_name_CATransaction (from QuartzCore)
         (undefined) external .objc_class_name_NSAutoreleasePool (from Foundation)
         (undefined) external _AudioComponentFindNext (from AudioToolbox)
         (undefined) external _AudioComponentInstanceDispose (from AudioToolbox)
         (undefined) external _AudioComponentInstanceNew (from AudioToolbox)
         (undefined) external _AudioConvertHostTimeToNanos (from CoreAudio)
         (undefined) external _AudioConverterDispose (from AudioToolbox)
         (undefined) external _AudioConverterFillComplexBuffer (from AudioToolbox)
         (undefined) external _AudioConverterGetProperty (from AudioToolbox)
         (undefined) external _AudioConverterGetPropertyInfo (from AudioToolbox)
         (undefined) external _AudioConverterNew (from AudioToolbox)
         (undefined) external _AudioConverterReset (from AudioToolbox)
         (undefined) external _AudioConverterSetProperty (from AudioToolbox)
         (undefined) external _AudioFormatGetProperty (from AudioToolbox)
         (undefined) external _AudioFormatGetPropertyInfo (from AudioToolbox)
         (undefined) external _AudioGetCurrentHostTime (from CoreAudio)
         (undefined) external _AudioObjectAddPropertyListener (from CoreAudio)
         (undefined) external _AudioObjectGetPropertyData (from CoreAudio)
         (undefined) external _AudioObjectGetPropertyDataSize (from CoreAudio)
         (undefined) external _AudioObjectRemovePropertyListener (from CoreAudio)
         (undefined) external _AudioObjectSetPropertyData (from CoreAudio)
         (undefined) external _AudioOutputUnitStart (from AudioToolbox)
         (undefined) external _AudioOutputUnitStop (from AudioToolbox)
         (undefined) external _AudioUnitAddPropertyListener (from AudioToolbox)
         (undefined) external _AudioUnitGetParameter (from AudioToolbox)
         (undefined) external _AudioUnitGetProperty (from AudioToolbox)
         (undefined) external _AudioUnitGetPropertyInfo (from AudioToolbox)
         (undefined) external _AudioUnitInitialize (from AudioToolbox)
         (undefined) external _AudioUnitRemovePropertyListenerWithUserData (from AudioToolbox)
         (undefined) external _AudioUnitRender (from AudioToolbox)
         (undefined) external _AudioUnitReset (from AudioToolbox)
         (undefined) external _AudioUnitSetParameter (from AudioToolbox)
         (undefined) external _AudioUnitSetProperty (from AudioToolbox)
         (undefined) external _AudioUnitUninitialize (from AudioToolbox)
         (undefined) external _CAImageQueueCreate (from QuartzCore)
         (undefined) external _CAImageQueueInvalidate (from QuartzCore)
         (undefined) external _CFAllocatorAllocate (from CoreFoundation)
         (undefined) external _CFAllocatorDeallocate (from CoreFoundation)
         (undefined) external _CFArrayCreate (from CoreFoundation)
         (undefined) external _CFArrayCreateCopy (from CoreFoundation)
         (undefined) external _CFArrayCreateMutable (from CoreFoundation)
         (undefined) external _CFArrayCreateMutableCopy (from CoreFoundation)
         (undefined) external _CFArrayGetCount (from CoreFoundation)
         (undefined) external _CFArrayGetTypeID (from CoreFoundation)
         (undefined) external _CFArrayGetValueAtIndex (from CoreFoundation)
         (undefined) external _CFArrayRemoveAllValues (from CoreFoundation)
         (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
         (undefined) external _CFBooleanGetValue (from CoreFoundation)
         (undefined) external _CFDataCreate (from CoreFoundation)
         (undefined) external _CFDataGetBytePtr (from CoreFoundation)
         (undefined) external _CFDataGetBytes (from CoreFoundation)
         (undefined) external _CFDataGetLength (from CoreFoundation)
         (undefined) external _CFDataGetTypeID (from CoreFoundation)
         (undefined) external _CFDictionaryAddValue (from CoreFoundation)
         (undefined) external _CFDictionaryContainsKey (from CoreFoundation)
         (undefined) external _CFDictionaryCreate (from CoreFoundation)
         (undefined) external _CFDictionaryCreateCopy (from CoreFoundation)
         (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
         (undefined) external _CFDictionaryCreateMutableCopy (from CoreFoundation)
         (undefined) external _CFDictionaryGetCount (from CoreFoundation)
         (undefined) external _CFDictionaryGetKeysAndValues (from CoreFoundation)
         (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
         (undefined) external _CFDictionaryGetValue (from CoreFoundation)
         (undefined) external _CFDictionaryGetValueIfPresent (from CoreFoundation)
         (undefined) external _CFDictionaryRemoveAllValues (from CoreFoundation)
         (undefined) external _CFDictionaryRemoveValue (from CoreFoundation)
         (undefined) external _CFDictionarySetValue (from CoreFoundation)
         (undefined) external _CFEqual (from CoreFoundation)
         (undefined) external _CFGetAllocator (from CoreFoundation)
         (undefined) external _CFGetRetainCount (from CoreFoundation)
         (undefined) external _CFGetTypeID (from CoreFoundation)
         (undefined) external _CFMachPortCreate (from CoreFoundation)
         (undefined) external _CFMachPortCreateRunLoopSource (from CoreFoundation)
         (undefined) external _CFMachPortGetPort (from CoreFoundation)
         (undefined) external _CFNumberCreate (from CoreFoundation)
         (undefined) external _CFNumberGetTypeID (from CoreFoundation)
         (undefined) external _CFNumberGetValue (from CoreFoundation)
         (undefined) external _CFPreferencesCopyMultiple (from CoreFoundation)
         (undefined) external _CFRelease (from CoreFoundation)
         (undefined) external _CFRetain (from CoreFoundation)
         (undefined) external _CFRunLoopAddSource (from CoreFoundation)
         (undefined) external _CFRunLoopGetCurrent (from CoreFoundation)
         (undefined) external _CFRunLoopGetMain (from CoreFoundation)
         (undefined) external _CFRunLoopRemoveSource (from CoreFoundation)
         (undefined) external _CFRunLoopRun (from CoreFoundation)
         (undefined) external _CFRunLoopStop (from CoreFoundation)
         (undefined) external _CFStringAppendFormat (from CoreFoundation)
         (undefined) external _CFStringCompare (from CoreFoundation)
         (undefined) external _CFStringCreateMutable (from CoreFoundation)
         (undefined) external _CFStringCreateWithCString (from CoreFoundation)
         (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
         (undefined) external _CFStringGetBytes (from CoreFoundation)
         (undefined) external _CFStringGetCString (from CoreFoundation)
         (undefined) external _CFStringGetIntValue (from CoreFoundation)
         (undefined) external _CFStringGetTypeID (from CoreFoundation)
         (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
         (undefined) external _CMAudioDeviceClockCreate (from CoreMedia)
         (undefined) external _CMAudioFormatDescriptionCreate (from CoreMedia)
         (undefined) external _CMAudioFormatDescriptionGetChannelLayout (from CoreMedia)
         (undefined) external _CMAudioFormatDescriptionGetFormatList (from CoreMedia)
         (undefined) external _CMAudioFormatDescriptionGetMagicCookie (from CoreMedia)
         (undefined) external _CMAudioFormatDescriptionGetRichestDecodableFormat (from CoreMedia)
         (undefined) external _CMAudioFormatDescriptionGetStreamBasicDescription (from CoreMedia)
         (undefined) external _CMBaseObjectGetDerivedStorage (from CoreMedia)
         (undefined) external _CMBaseObjectGetVTable (from CoreMedia)
         (undefined) external _CMBlockBufferAppendBufferReference (from CoreMedia)
         (undefined) external _CMBlockBufferAppendMemoryBlock (from CoreMedia)
         (undefined) external _CMBlockBufferCreateContiguous (from CoreMedia)
         (undefined) external _CMBlockBufferCreateEmpty (from CoreMedia)
         (undefined) external _CMBlockBufferCreateWithBufferReference (from CoreMedia)
         (undefined) external _CMBlockBufferCreateWithMemoryBlock (from CoreMedia)
         (undefined) external _CMBlockBufferGetDataLength (from CoreMedia)
         (undefined) external _CMBlockBufferGetDataPointer (from CoreMedia)
         (undefined) external _CMBlockBufferIsRangeContiguous (from CoreMedia)
         (undefined) external _CMByteStreamCreateForFileURL (from CoreMedia)
         (undefined) external _CMClockGetHostTimeClock (from CoreMedia)
         (undefined) external _CMClockGetTime (from CoreMedia)
         (undefined) external _CMCopyDictionaryOfAttachments (from CoreMedia)
         (undefined) external _CMDerivedObjectCreate (from CoreMedia)
         (undefined) external _CMFormatDescriptionEqual (from CoreMedia)
         (undefined) external _CMFormatDescriptionGetExtension (from CoreMedia)
         (undefined) external _CMFormatDescriptionGetExtensions (from CoreMedia)
         (undefined) external _CMFormatDescriptionGetMediaSubType (from CoreMedia)
         (undefined) external _CMFormatDescriptionGetMediaType (from CoreMedia)
         (undefined) external _CMGetAttachment (from CoreMedia)
         (undefined) external _CMIOFormatDescriptionGetOnlyHasIFrames (from CoreMediaIO)
         (undefined) external _CMIOFormatDescriptionSignifiesDiscontinuity (from CoreMediaIO)
         (undefined) external _CMIOGetUnitRegistry (from CoreMediaIO)
         (undefined) external _CMIOGraphGetNotificationCenter (from CoreMediaIO)
         (undefined) external _CMIOObjectGetPropertyData (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorCheckOutputTimebaseRate (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorGetCoordinatedOutputTimebase (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorGetEarliestVideoPresentationTime (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorGetMasterOutputDeviceLatency (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorGetNumberOfAudioOutputUnitsBeingCoordinated (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorGetOutputUnitForSynchronizerUnit (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorGetState (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorIdle (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorNoteAudioOutputPrimed (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorNoteMasterOutputDeviceLatency (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorNoteVideoOutputPrimed (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorNoteVideoOutputSynchronizerPrimed (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorRelease (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorReset (from CoreMediaIO)
         (undefined) external _CMIOOutputCoordinatorRetain (from CoreMediaIO)
         (undefined) external _CMIOSampleBufferCopyNonRequiredAttachments (from CoreMediaIO)
         (undefined) external _CMIOSampleBufferCopySampleAttachments (from CoreMediaIO)
         (undefined) external _CMIOSampleBufferCreate (from CoreMediaIO)
         (undefined) external _CMIOSampleBufferCreateForImageBuffer (from CoreMediaIO)
         (undefined) external _CMIOSampleBufferCreateNoDataMarker (from CoreMediaIO)
         (undefined) external _CMIOSampleBufferGetDiscontinuityFlags (from CoreMediaIO)
         (undefined) external _CMIOSampleBufferGetSequenceNumber (from CoreMediaIO)
         (undefined) external _CMIOSampleBufferSetDiscontinuityFlags (from CoreMediaIO)
000073f0 (__TEXT,__text) external _CMIOUnitAudioConverterEntry
00037430 (__TEXT,__text) external _CMIOUnitAudioMixerEntry
00046750 (__TEXT,__text) external _CMIOUnitAudioOutputEntry
0000e870 (__TEXT,__text) external _CMIOUnitAudioSplitterEntry
00062e80 (__TEXT,__text) external _CMIOUnitAudioSynchronizerEntry
00070ac0 (__TEXT,__text) external _CMIOUnitClosedCaptionSynchronizerEntry
         (undefined) external _CMIOUnitCreateFromDescription (from CoreMediaIO)
0001c320 (__TEXT,__text) external _CMIOUnitFFRInputEntry
00010620 (__TEXT,__text) external _CMIOUnitFanOutEntry
         (undefined) external _CMIOUnitGetClassID (from CoreMediaIO)
         (undefined) external _CMIOUnitGetTypeID (from CoreMediaIO)
00028840 (__TEXT,__text) external _CMIOUnitHALInputEntry
00033fc0 (__TEXT,__text) external _CMIOUnitMasterDemuxEntry
000746a0 (__TEXT,__text) external _CMIOUnitMuxedSynchronizerEntry
00060410 (__TEXT,__text) external _CMIOUnitOutputToProcsEntry
00055030 (__TEXT,__text) external _CMIOUnitPreparedImageQueueOutputEntry
         (undefined) external _CMIOUnitRelease (from CoreMediaIO)
         (undefined) external _CMIOUnitRetain (from CoreMediaIO)
         (undefined) external _CMIOUnitUtilityCreateAudioCompressionOptionsDictionary (from CoreMediaIO)
         (undefined) external _CMIOUnitUtilityGetAudioCompressionOptionsDictionaryFields (from CoreMediaIO)
         (undefined) external _CMIOUnitUtilityGetAudioCompressionOptionsDictionaryFields2 (from CoreMediaIO)
00075190 (__TEXT,__text) external _CMIOUnitVideoSynchronizerEntry
         (undefined) external _CMNotificationCenterAddListener (from CoreMedia)
         (undefined) external _CMNotificationCenterGetDefaultLocalCenter (from CoreMedia)
         (undefined) external _CMNotificationCenterPostNotification (from CoreMedia)
         (undefined) external _CMNotificationCenterRemoveListener (from CoreMedia)
         (undefined) external _CMSampleBufferCreate (from CoreMedia)
         (undefined) external _CMSampleBufferCreateCopy (from CoreMedia)
         (undefined) external _CMSampleBufferCreateForImageBuffer (from CoreMedia)
         (undefined) external _CMSampleBufferDataIsReady (from CoreMedia)
         (undefined) external _CMSampleBufferGetAudioBufferListWithRetainedBlockBuffer (from CoreMedia)
         (undefined) external _CMSampleBufferGetAudioStreamPacketDescriptions (from CoreMedia)
         (undefined) external _CMSampleBufferGetDataBuffer (from CoreMedia)
         (undefined) external _CMSampleBufferGetDecodeTimeStamp (from CoreMedia)
         (undefined) external _CMSampleBufferGetDuration (from CoreMedia)
         (undefined) external _CMSampleBufferGetFormatDescription (from CoreMedia)
         (undefined) external _CMSampleBufferGetImageBuffer (from CoreMedia)
         (undefined) external _CMSampleBufferGetNumSamples (from CoreMedia)
         (undefined) external _CMSampleBufferGetPresentationTimeStamp (from CoreMedia)
         (undefined) external _CMSampleBufferGetSampleAttachmentsArray (from CoreMedia)
         (undefined) external _CMSampleBufferGetSampleSizeArray (from CoreMedia)
         (undefined) external _CMSampleBufferGetSampleTimingInfo (from CoreMedia)
         (undefined) external _CMSampleBufferGetSampleTimingInfoArray (from CoreMedia)
         (undefined) external _CMSetAttachment (from CoreMedia)
         (undefined) external _CMSetAttachments (from CoreMedia)
         (undefined) external _CMSimpleQueueCreate (from CoreMedia)
         (undefined) external _CMSimpleQueueDequeue (from CoreMedia)
         (undefined) external _CMSimpleQueueEnqueue (from CoreMedia)
         (undefined) external _CMSimpleQueueGetCapacity (from CoreMedia)
         (undefined) external _CMSimpleQueueGetCount (from CoreMedia)
         (undefined) external _CMSimpleQueueGetHead (from CoreMedia)
         (undefined) external _CMSyncConvertTime (from CoreMedia)
         (undefined) external _CMSyncGetRelativeRate (from CoreMedia)
         (undefined) external _CMSyncMightDrift (from CoreMedia)
         (undefined) external _CMTimeAdd (from CoreMedia)
         (undefined) external _CMTimeCompare (from CoreMedia)
         (undefined) external _CMTimeConvertScale (from CoreMedia)
         (undefined) external _CMTimeCopyAsDictionary (from CoreMedia)
         (undefined) external _CMTimeGetSeconds (from CoreMedia)
         (undefined) external _CMTimeMake (from CoreMedia)
         (undefined) external _CMTimeMakeFromDictionary (from CoreMedia)
         (undefined) external _CMTimeMultiply (from CoreMedia)
         (undefined) external _CMTimeMultiplyByFloat64 (from CoreMedia)
         (undefined) external _CMTimeSubtract (from CoreMedia)
         (undefined) external _CMTimebaseGetMasterClock (from CoreMedia)
         (undefined) external _CMTimebaseGetRate (from CoreMedia)
         (undefined) external _CMTimebaseGetTime (from CoreMedia)
         (undefined) external _CMTimebaseSetRateAndAnchorTime (from CoreMedia)
         (undefined) external _CMVideoFormatDescriptionCreateForImageBuffer (from CoreMedia)
         (undefined) external _CMVideoFormatDescriptionGetDimensions (from CoreMedia)
         (undefined) external _CMVideoFormatDescriptionGetExtensionKeysCommonWithImageBuffers (from CoreMedia)
         (undefined) external _CMVideoFormatDescriptionGetPresentationDimensions (from CoreMedia)
         (undefined) external _CVBufferRelease (from CoreVideo)
         (undefined) external _CVBufferRetain (from CoreVideo)
         (undefined) external _CVBufferSetAttachment (from CoreVideo)
         (undefined) external _CVBufferSetAttachments (from CoreVideo)
         (undefined) external _CVImageBufferCreateColorSpaceFromAttachments (from CoreVideo)
         (undefined) external _CVPixelBufferCreateWithBytes (from CoreVideo)
         (undefined) external _CVPixelBufferGetBytesPerRow (from CoreVideo)
         (undefined) external _CVPixelBufferGetExtendedPixels (from CoreVideo)
         (undefined) external _CVPixelBufferGetIOSurface (from CoreVideo)
         (undefined) external _CVPixelBufferGetTypeID (from CoreVideo)
         (undefined) external _CVPixelBufferPoolCreate (from CoreVideo)
         (undefined) external _CVPixelBufferPoolCreatePixelBuffer (from CoreVideo)
         (undefined) external _CVPixelBufferPoolRelease (from CoreVideo)
         (undefined) external _CVPixelBufferRelease (from CoreVideo)
         (undefined) external _ExtAudioFileCreateWithURL (from AudioToolbox)
         (undefined) external _ExtAudioFileDispose (from AudioToolbox)
         (undefined) external _ExtAudioFileSetProperty (from AudioToolbox)
         (undefined) external _ExtAudioFileWriteAsync (from AudioToolbox)
         (undefined) external _FigAtomicDecrement32 (from CoreMedia)
         (undefined) external _FigAtomicIncrement32 (from CoreMedia)
         (undefined) external _FigBlockBufferRelease (from CoreMedia)
         (undefined) external _FigCFEqual (from CoreMedia)
         (undefined) external _FigFormatDescriptionRelease (from CoreMedia)
         (undefined) external _FigFormatDescriptionRetain (from CoreMedia)
         (undefined) external _FigFormatReaderCreateForStream (from MediaToolbox)
         (undefined) external _FigFormatReaderGetFigBaseObject (from MediaToolbox)
         (undefined) external _FigGetUpTimeNanoseconds (from CoreMedia)
         (undefined) external _FigImageQueueCreateForCoreAnimation (from MediaToolbox)
         (undefined) external _FigImageQueueCreateForCoreVideo (from MediaToolbox)
         (undefined) external _FigMemoryBarrier (from CoreMedia)
         (undefined) external _FigReentrantMutexCreate (from CoreMedia)
         (undefined) external _FigReentrantMutexDestroy (from CoreMedia)
         (undefined) external _FigReentrantMutexLock (from CoreMedia)
         (undefined) external _FigReentrantMutexUnlock (from CoreMedia)
         (undefined) external _FigRegistryCopyItemList (from CoreMedia)
         (undefined) external _FigRegistryItemCopyMatchingInfo (from CoreMedia)
         (undefined) external _FigRegistryRescan (from CoreMedia)
         (undefined) external _FigSampleBufferRelease (from CoreMedia)
         (undefined) external _FigSampleBufferRetain (from CoreMedia)
         (undefined) external _FigSemaphoreCreate (from CoreMedia)
         (undefined) external _FigSemaphoreDestroy (from CoreMedia)
         (undefined) external _FigSemaphoreSignal (from CoreMedia)
         (undefined) external _FigSemaphoreWaitRelative (from CoreMedia)
         (undefined) external _FigThreadCreate (from CoreMedia)
         (undefined) external _FigThreadJoin (from CoreMedia)
         (undefined) external _FigTrackReaderGetFigBaseObject (from MediaToolbox)
         (undefined) external _IOAllowPowerChange (from IOKit)
         (undefined) external _IODeregisterForSystemPower (from IOKit)
         (undefined) external _IONotificationPortDestroy (from IOKit)
         (undefined) external _IONotificationPortGetRunLoopSource (from IOKit)
         (undefined) external _IORegisterForSystemPower (from IOKit)
         (undefined) external _IOServiceClose (from IOKit)
         (undefined) external _IOSurfaceGetUseCount (from IOSurface)
         (undefined) external _IOSurfaceIsInUse (from IOSurface)
         (undefined) external _VTDecompressionSessionCreate (from VideoToolbox)
         (undefined) external _VTDecompressionSessionDecodeFrame (from VideoToolbox)
         (undefined) external _VTDecompressionSessionInvalidate (from VideoToolbox)
         (undefined) external _VTDecompressionSessionWaitForAsynchronousFrames (from VideoToolbox)
         (undefined) external _VTPixelTransferSessionCreate (from VideoToolbox)
         (undefined) external _VTPixelTransferSessionInvalidate (from VideoToolbox)
         (undefined) external _VTPixelTransferSessionTransferImage (from VideoToolbox)
         (undefined) external _VTSessionCopySupportedPropertyDictionary (from VideoToolbox)
         (undefined) external _VTSessionSetProperty (from VideoToolbox)
         (undefined) external __NSConcreteGlobalBlock (from libSystem)
         (undefined) external __NSConcreteStackBlock (from libSystem)
         (undefined) external __Unwind_Resume (from libSystem)
         (undefined) external __ZNKSt3__120__vector_base_commonILb1EE20__throw_length_errorEv (from libc++)
         (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
         (undefined) external __ZNSt12length_errorD1Ev (from libc++)
         (undefined) external __ZNSt9bad_allocC1Ev (from libc++)
         (undefined) external __ZNSt9bad_allocD1Ev (from libc++)
         (undefined) external __ZSt9terminatev (from libc++)
         (undefined) weak external __ZTISt12length_error (from libc++)
         (undefined) external __ZTISt9bad_alloc (from libc++)
         (undefined) external __ZTIi (from libc++)
         (undefined) external __ZTIl (from libc++)
         (undefined) external __ZTIs (from libc++)
         (undefined) external __ZTVN10__cxxabiv116__enum_type_infoE (from libc++)
         (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
         (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
         (undefined) external __ZTVN10__cxxabiv121__vmi_class_type_infoE (from libc++)
         (undefined) external __ZTVSt12length_error (from libc++)
         (undefined) weak external __ZdaPv (from libc++)
         (undefined) weak external __ZdlPv (from libc++)
         (undefined) weak external __Znam (from libc++)
         (undefined) weak external __Znwm (from libc++)
         (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
         (undefined) external ___bzero (from libSystem)
         (undefined) external ___cxa_allocate_exception (from libc++)
         (undefined) external ___cxa_begin_catch (from libc++)
         (undefined) external ___cxa_end_catch (from libc++)
         (undefined) external ___cxa_free_exception (from libc++)
         (undefined) external ___cxa_pure_virtual (from libc++)
         (undefined) external ___cxa_throw (from libc++)
         (undefined) external ___divdi3 (from libSystem)
         (undefined) external ___dynamic_cast (from libc++)
         (undefined) external ___gxx_personality_v0 (from libc++)
         (undefined) external ___stack_chk_fail (from libSystem)
         (undefined) external ___stack_chk_guard (from libSystem)
         (undefined) external ___stderrp (from libSystem)
         (undefined) external ___udivdi3 (from libSystem)
         (undefined) external __dispatch_main_q (from libSystem)
         (undefined) external __os_log_error_impl (from libSystem)
         (undefined) external __os_log_impl (from libSystem)
         (undefined) external _bcopy (from libSystem)
         (undefined) external _bzero (from libSystem)
         (undefined) external _calloc (from libSystem)
         (undefined) external _dispatch_async (from libSystem)
         (undefined) external _dispatch_get_global_queue (from libSystem)
         (undefined) external _dispatch_group_async (from libSystem)
         (undefined) external _dispatch_group_create (from libSystem)
         (undefined) external _dispatch_group_wait (from libSystem)
         (undefined) external _dispatch_once (from libSystem)
         (undefined) external _dispatch_queue_create (from libSystem)
         (undefined) external _dispatch_release (from libSystem)
         (undefined) external _dispatch_set_target_queue (from libSystem)
         (undefined) external _dispatch_sync (from libSystem)
         (undefined) external _fclose (from libSystem)
         (undefined) external _fopen$UNIX2003 (from libSystem)
         (undefined) external _fprintf (from libSystem)
         (undefined) external _free (from libSystem)
         (undefined) external _fwrite$UNIX2003 (from libSystem)
         (undefined) external _kCATransactionDisableActions (from QuartzCore)
         (undefined) external _kCFAllocatorDefault (from CoreFoundation)
         (undefined) external _kCFAllocatorNull (from CoreFoundation)
         (undefined) external _kCFBooleanFalse (from CoreFoundation)
         (undefined) external _kCFBooleanTrue (from CoreFoundation)
         (undefined) external _kCFPreferencesAnyHost (from CoreFoundation)
         (undefined) external _kCFPreferencesCurrentUser (from CoreFoundation)
         (undefined) external _kCFRunLoopDefaultMode (from CoreFoundation)
         (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
         (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
         (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
         (undefined) external _kCMFormatDescriptionExtension_BytesPerRow (from CoreMedia)
         (undefined) external _kCMFormatDescriptionExtension_Vendor (from CoreMedia)
         (undefined) external _kCMIOBlockBufferAttachmentKey_CVPixelBufferReference (from CoreMediaIO)
         (undefined) external _kCMIOImageQueueBaggageKey_SourceFrame (from CoreMediaIO)
         (undefined) external _kCMIOOutputCoordinatorNotification_AllVideoOutputSynchronizersPrimed (from CoreMediaIO)
         (undefined) external _kCMIOOutputCoordinatorNotification_AllVideoOutputsPrimed (from CoreMediaIO)
         (undefined) external _kCMIOOutputCoordinatorNotification_Reset (from CoreMediaIO)
         (undefined) external _kCMIOOutputCoordinatorNotification_StartupComplete (from CoreMediaIO)
         (undefined) external _kCMIOSampleBufferAttachmentKey_CAAudioTimeStamp (from CoreMediaIO)
         (undefined) external _kCMIOSampleBufferAttachmentKey_ClientSequenceID (from CoreMediaIO)
         (undefined) external _kCMIOSampleBufferAttachmentKey_HostTime (from CoreMediaIO)
         (undefined) external _kCMIOSampleBufferAttachmentKey_MuxedSourcePresentationTimeStamp (from CoreMediaIO)
         (undefined) external _kCMIOSampleBufferAttachmentKey_NoDataMarker (from CoreMediaIO)
         (undefined) external _kCMIOSampleBufferAttachmentKey_RepeatedBufferContents (from CoreMediaIO)
         (undefined) external _kCMIOSampleBufferAttachmentKey_SequenceNumber (from CoreMediaIO)
         (undefined) external _kCMIOSampleBufferAttachmentKey_SourceAudioFormatDescription (from CoreMediaIO)
         (undefined) external _kCMSampleAttachmentKey_DependsOnOthers (from CoreMedia)
         (undefined) external _kCMSampleAttachmentKey_EarlierDisplayTimesAllowed (from CoreMedia)
         (undefined) external _kCMSampleAttachmentKey_HasRedundantCoding (from CoreMedia)
         (undefined) external _kCMSampleAttachmentKey_IsDependedOnByOthers (from CoreMedia)
         (undefined) external _kCMSampleAttachmentKey_NotSync (from CoreMedia)
         (undefined) external _kCMSampleAttachmentKey_PartialSync (from CoreMedia)
         (undefined) external _kCMTimeInvalid (from CoreMedia)
         (undefined) external _kCMTimePositiveInfinity (from CoreMedia)
         (undefined) external _kCMTimeZero (from CoreMedia)
         (undefined) external _kCMTimebaseNotification_TimeJumped (from CoreMedia)
         (undefined) external _kCMTimingInfoInvalid (from CoreMedia)
         (undefined) external _kCVImageBufferCGColorSpaceKey (from CoreVideo)
         (undefined) external _kCVImageBufferCleanApertureHeightKey (from CoreVideo)
         (undefined) external _kCVImageBufferCleanApertureHorizontalOffsetKey (from CoreVideo)
         (undefined) external _kCVImageBufferCleanApertureKey (from CoreVideo)
         (undefined) external _kCVImageBufferCleanApertureVerticalOffsetKey (from CoreVideo)
         (undefined) external _kCVImageBufferCleanApertureWidthKey (from CoreVideo)
