00000001c0f27394 (__TEXT,__text) external _AppC3DCalibrationCreate
00000001c0f27808 (__TEXT,__text) external _AppC3DCalibrationRelease
00000001c0f27558 (__TEXT,__text) external _AppC3DCalibrationSetCameraParameters
00000001c0f26524 (__TEXT,__text) external _AppC3DConfigCreate
00000001c0f26d78 (__TEXT,__text) external _AppC3DConfigGetANEFallbackDevice
00000001c0f271b4 (__TEXT,__text) external _AppC3DConfigGetMaxNumberCodesToTrack
00000001c0f268e8 (__TEXT,__text) external _AppC3DConfigGetTrackingConfig
00000001c0f26b2c (__TEXT,__text) external _AppC3DConfigGetTrackingMode
00000001c0f27388 (__TEXT,__text) external _AppC3DConfigRelease
00000001c0f26c54 (__TEXT,__text) external _AppC3DConfigSetANEFallbackDevice
00000001c0f27098 (__TEXT,__text) external _AppC3DConfigSetMaxNumberCodesToTrack
00000001c0f267cc (__TEXT,__text) external _AppC3DConfigSetTrackingConfig
00000001c0f26a18 (__TEXT,__text) external _AppC3DConfigSetTrackingMode
00000001c0f27864 (__TEXT,__text) external _AppC3DCreate
00000001c0f2a994 (__TEXT,__text) external _AppC3DFlush
00000001c0f2ee48 (__TEXT,__text) external _AppC3DGetVersionInfo
00000001c0f2a130 (__TEXT,__text) external _AppC3DProcess
00000001c0f2a624 (__TEXT,__text) external _AppC3DProcessCameraFrameData
00000001c0f2a3c0 (__TEXT,__text) external _AppC3DProcessSLAMData
00000001c0f2ab30 (__TEXT,__text) external _AppC3DRelease
00000001c0f29de8 (__TEXT,__text) external _AppC3DSetPerformanceMode
00000001c0f29f2c (__TEXT,__text) external _AppC3DSetUpdateCallback
00000001c0f2d92c (__TEXT,__text) external _AppC3DTrackingResultCopyTransform
00000001c0f2ebc4 (__TEXT,__text) external _AppC3DTrackingResultCreateCorners
00000001c0f2e770 (__TEXT,__text) external _AppC3DTrackingResultCreateData
00000001c0f2e1d4 (__TEXT,__text) external _AppC3DTrackingResultCreateDecodedId
00000001c0f2dd00 (__TEXT,__text) external _AppC3DTrackingResultGetConfidence
00000001c0f2ebb8 (__TEXT,__text) external _AppC3DTrackingResultGetDataVersion
00000001c0f2ebb4 (__TEXT,__text) external _AppC3DTrackingResultGetDecodingVersion
00000001c0f2d720 (__TEXT,__text) external _AppC3DTrackingResultGetId
00000001c0f2e9a0 (__TEXT,__text) external _AppC3DTrackingResultGetMetadata
00000001c0f2d5dc (__TEXT,__text) external _AppC3DTrackingResultGetNumberOfTrackingData
00000001c0f2db24 (__TEXT,__text) external _AppC3DTrackingResultGetSize
00000001c0f2df0c (__TEXT,__text) external _AppC3DTrackingResultIsScaleReliable
00000001c0f2ee08 (__TEXT,__text) external _AppC3DTrackingResultRelease
00000001c0f2edf4 (__TEXT,__text) external _AppC3DTrackingResultRetain
00000001c0f2a85c (__TEXT,__text) external _AppC3DWait
                 (undefined) external _espresso_network_bind_input_vimagebuffer_rgba8 (from Espresso)
                 (undefined) external _espresso_network_declare_input (from Espresso)
                 (undefined) external _espresso_network_declare_output (from Espresso)
                 (undefined) external _espresso_network_query_blob_dimensions (from Espresso)
                 (undefined) external _espresso_network_select_configuration (from Espresso)
                 (undefined) external _espresso_plan_add_network (from Espresso)
                 (undefined) external _espresso_plan_build (from Espresso)
                 (undefined) external _espresso_plan_build_clean (from Espresso)
                 (undefined) external _espresso_plan_destroy (from Espresso)
                 (undefined) external _espresso_plan_execute_sync (from Espresso)
                 (undefined) external _espresso_plan_get_error_info (from Espresso)
                 (undefined) external _espresso_set_image_preprocessing_params (from Espresso)
                 (undefined) external _expf (from libSystem)
                 (undefined) external _expm1f (from libSystem)
                 (undefined) external _fputs (from libSystem)
                 (undefined) external _free (from libSystem)
00000001d4997f98 (__DATA_CONST,__const) external _kAppC3DKeyDecodeAllFrames
00000001d4997f90 (__DATA_CONST,__const) external _kAppC3DKeyDeterministicMode
00000001d4997fa0 (__DATA_CONST,__const) external _kAppC3DKeyEnableDebugInfo
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFErrorDescriptionKey (from CoreFoundation)
                 (undefined) external _kCFErrorDomainPOSIX (from CoreFoundation)
                 (undefined) external _kCFErrorLocalizedFailureReasonKey (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCVPixelBufferBytesPerRowAlignmentKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferHeightKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferIOSurfacePropertiesKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferPixelFormatTypeKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferPlaneAlignmentKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferWidthKey (from CoreVideo)
                 (undefined) external _kVTPixelTransferPropertyKey_RealTime (from VideoToolbox)
                 (undefined) external _kdebug_trace (from libSystem)
                 (undefined) external _ldexp (from libSystem)
                 (undefined) external _localeconv (from libSystem)
                 (undefined) external _localtime_r (from libSystem)
                 (undefined) external _log1p (from libSystem)
                 (undefined) external _logf (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retainAutorelease (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_release (from libSystem)
                 (undefined) external _os_workgroup_attr_set_flags (from libSystem)
                 (undefined) external _os_workgroup_cancel (from libSystem)
                 (undefined) external _os_workgroup_create (from libSystem)
                 (undefined) external _posix_memalign (from libSystem)
                 (undefined) external _pthread_self (from libSystem)
                 (undefined) external _sched_yield (from libSystem)
                 (undefined) external _sgesvd_ (from Accelerate)
                 (undefined) external _spotrf_ (from Accelerate)
                 (undefined) external _ssytrf_ (from Accelerate)
                 (undefined) external _ssytrs_ (from Accelerate)
                 (undefined) external _strchr (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strftime (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strstr (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtoll (from libSystem)
                 (undefined) external _strtoul (from libSystem)
                 (undefined) external _strtoull (from libSystem)
                 (undefined) external _tan (from libSystem)
                 (undefined) external _vImageBuffer_Init (from Accelerate)
