00007ff806624d1b (__TEXT,__text) external _CreateLSTMBreakEngine
00007ff80671bea4 (__TEXT,__text) external __ZN3icu11MeasureUnit7getItemEv
00007ff80671e064 (__TEXT,__text) external __ZN3icu11MeasureUnit7getJoJpEv
00007ff80671f798 (__TEXT,__text) external __ZN3icu11MeasureUnit7getKnotEv
00007ff8067204f4 (__TEXT,__text) external __ZN3icu11MeasureUnit7getKokuEv
00007ff80671e280 (__TEXT,__text) external __ZN3icu11MeasureUnit7getMileEv
00007ff80671c0c0 (__TEXT,__text) external __ZN3icu11MeasureUnit7getMoleEv
00007ff80671f5d6 (__TEXT,__text) external __ZN3icu11MeasureUnit7getOfhgEv
00007ff80671c174 (__TEXT,__text) external __ZN3icu11MeasureUnit7getPartEv
00007ff80672076a (__TEXT,__text) external __ZN3icu11MeasureUnit7getPintEv
00007ff80671e550 (__TEXT,__text) external __ZN3icu11MeasureUnit7getRiJpEv
00007ff80671bbd4 (__TEXT,__text) external __ZN3icu11MeasureUnit7getSeJpEv
00007ff80671ee74 (__TEXT,__text) external __ZN3icu11MeasureUnit7getSlugEv
00007ff806720a94 (__TEXT,__text) external __ZN3icu11MeasureUnit7getToJpEv
00007ff80671d254 (__TEXT,__text) external __ZN3icu11MeasureUnit7getVoltEv
00007ff80671f252 (__TEXT,__text) external __ZN3icu11MeasureUnit7getWattEv
00007ff80671ce76 (__TEXT,__text) external __ZN3icu11MeasureUnit7getWeekEv
00007ff80671e7c6 (__TEXT,__text) external __ZN3icu11MeasureUnit7getYardEv
00007ff80671cf2a (__TEXT,__text) external __ZN3icu11MeasureUnit7getYearEv
00007ff80671db44 (__TEXT,__text) external __ZN3icu11MeasureUnit8createEmER10UErrorCode
00007ff80671ea3c (__TEXT,__text) external __ZN3icu11MeasureUnit8getCaratEv
00007ff80671ddee (__TEXT,__text) external __ZN3icu11MeasureUnit8getChainEv
00007ff806720008 (__TEXT,__text) external __ZN3icu11MeasureUnit8getCupJpEv
00007ff80671bb20 (__TEXT,__text) external __ZN3icu11MeasureUnit8getDunamEv
00007ff80671d092 (__TEXT,__text) external __ZN3icu11MeasureUnit8getFaradEv
00007ff80671eba4 (__TEXT,__text) external __ZN3icu11MeasureUnit8getGrainEv
00007ff80671d0ec (__TEXT,__text) external __ZN3icu11MeasureUnit8getHenryEv
00007ff80671d95c (__TEXT,__text) external __ZN3icu11MeasureUnit8getHertzEv
00007ff80671d57e (__TEXT,__text) external __ZN3icu11MeasureUnit8getJouleEv
00007ff80671befe (__TEXT,__text) external __ZN3icu11MeasureUnit8getKaratEv
00007ff80671bf58 (__TEXT,__text) external __ZN3icu11MeasureUnit8getKatalEv
00007ff8067205a8 (__TEXT,__text) external __ZN3icu11MeasureUnit8getLiterEv
00007ff80671e87a (__TEXT,__text) external __ZN3icu11MeasureUnit8getLumenEv
00007ff80671e1cc (__TEXT,__text) external __ZN3icu11MeasureUnit8getMeterEv
00007ff80671cc5a (__TEXT,__text) external __ZN3icu11MeasureUnit8getMonthEv
00007ff80671cd68 (__TEXT,__text) external __ZN3icu11MeasureUnit8getNightEv
00007ff8067206b6 (__TEXT,__text) external __ZN3icu11MeasureUnit8getOsajiEv
00007ff80671ed66 (__TEXT,__text) external __ZN3icu11MeasureUnit8getOunceEv
00007ff806720710 (__TEXT,__text) external __ZN3icu11MeasureUnit8getPinchEv
00007ff80671dc2c (__TEXT,__text) external __ZN3icu11MeasureUnit8getPixelEv
00007ff80671e4f6 (__TEXT,__text) external __ZN3icu11MeasureUnit8getPointEv
00007ff80671ee1a (__TEXT,__text) external __ZN3icu11MeasureUnit8getPoundEv
00007ff806720878 (__TEXT,__text) external __ZN3icu11MeasureUnit8getQuartEv
00007ff806720986 (__TEXT,__text) external __ZN3icu11MeasureUnit8getShakuEv
00007ff80671ef28 (__TEXT,__text) external __ZN3icu11MeasureUnit8getStoneEv
00007ff80671e988 (__TEXT,__text) external __ZN3icu11MeasureUnit8getTeslaEv
00007ff80671efdc (__TEXT,__text) external __ZN3icu11MeasureUnit8getTonneEv
00007ff80671e9e2 (__TEXT,__text) external __ZN3icu11MeasureUnit8getWeberEv
00007ff806721182 (__TEXT,__text) external __ZN3icu11MeasureUnit8initTimeEPKc
00007ff80671f2d2 (__TEXT,__text) external __ZN3icu11MeasureUnit9createBarER10UErrorCode
00007ff80671c51e (__TEXT,__text) external __ZN3icu11MeasureUnit9createBitER10UErrorCode
00007ff80671ba92 (__TEXT,__text) external __ZN3icu11MeasureUnit9createChoER10UErrorCode
00007ff80671ff20 (__TEXT,__text) external __ZN3icu11MeasureUnit9createCupER10UErrorCode
00007ff80671c956 (__TEXT,__text) external __ZN3icu11MeasureUnit9createDayER10UErrorCode
00007ff80671da36 (__TEXT,__text) external __ZN3icu11MeasureUnit9createDotER10UErrorCode
00007ff80671eb16 (__TEXT,__text) external __ZN3icu11MeasureUnit9createFunER10UErrorCode
00007ff80671e08a (__TEXT,__text) external __ZN3icu11MeasureUnit9createKenER10UErrorCode
00007ff80671e8a0 (__TEXT,__text) external __ZN3icu11MeasureUnit9createLuxER10UErrorCode
00007ff80671d16c (__TEXT,__text) external __ZN3icu11MeasureUnit9createOhmER10UErrorCode
00007ff80671e576 (__TEXT,__text) external __ZN3icu11MeasureUnit9createRinER10UErrorCode
00007ff80671e5d0 (__TEXT,__text) external __ZN3icu11MeasureUnit9createRodER10UErrorCode
00007ff8067208f8 (__TEXT,__text) external __ZN3icu11MeasureUnit9createSaiER10UErrorCode
00007ff80671e738 (__TEXT,__text) external __ZN3icu11MeasureUnit9createSunER10UErrorCode
00007ff80671ef4e (__TEXT,__text) external __ZN3icu11MeasureUnit9createTonER10UErrorCode
00007ff80671cfde (__TEXT,__text) external __ZN3icu11MeasureUnit9getAmpereEv
00007ff80671fbd0 (__TEXT,__text) external __ZN3icu11MeasureUnit9getBarrelEv
00007ff80671fc2a (__TEXT,__text) external __ZN3icu11MeasureUnit9getBushelEv
00007ff80671ea96 (__TEXT,__text) external __ZN3icu11MeasureUnit9getDaltonEv
00007ff80671ca3e (__TEXT,__text) external __ZN3icu11MeasureUnit9getDecadeEv
00007ff80671b8aa (__TEXT,__text) external __ZN3icu11MeasureUnit9getDegreeEv
00007ff80671defc (__TEXT,__text) external __ZN3icu11MeasureUnit9getFathomEv
00007ff80671b722 (__TEXT,__text) external __ZN3icu11MeasureUnit9getGForceEv
00007ff80672038c (__TEXT,__text) external __ZN3icu11MeasureUnit9getGallonEv
00007ff80671f414 (__TEXT,__text) external __ZN3icu11MeasureUnit9getInchHgEv
00007ff80672049a (__TEXT,__text) external __ZN3icu11MeasureUnit9getJiggerEv
00007ff80671fa0e (__TEXT,__text) external __ZN3icu11MeasureUnit9getKelvinEv
00007ff80672054e (__TEXT,__text) external __ZN3icu11MeasureUnit9getKosajiEv
00007ff80671cc00 (__TEXT,__text) external __ZN3icu11MeasureUnit9getMinuteEv
00007ff80671d84e (__TEXT,__text) external __ZN3icu11MeasureUnit9getNewtonEv
00007ff80671e442 (__TEXT,__text) external __ZN3icu11MeasureUnit9getParsecEv
00007ff80671f630 (__TEXT,__text) external __ZN3icu11MeasureUnit9getPascalEv
00007ff80671b904 (__TEXT,__text) external __ZN3icu11MeasureUnit9getRadianEv
00007ff80671ce1c (__TEXT,__text) external __ZN3icu11MeasureUnit9getSecondEv
00007ff806720c8e (__TEXT,__text) external __ZN3icu11MeasureUnitC1EONS_15MeasureUnitImplE
00007ff806720b0c (__TEXT,__text) external __ZN3icu11MeasureUnitC1EOS0_
00007ff8065bee32 (__TEXT,__text) external __ZN3icu11MeasureUnitC1ERKS0_
00007ff80671b748 (__TEXT,__text) external __ZN3icu11MeasureUnitC1Eii
00007ff8065bcbd8 (__TEXT,__text) external __ZN3icu11MeasureUnitC1Ev
00007ff806720b3a (__TEXT,__text) external __ZN3icu11MeasureUnitC2EONS_15MeasureUnitImplE
00007ff806720ade (__TEXT,__text) external __ZN3icu11MeasureUnitC2EOS0_
00007ff8065be852 (__TEXT,__text) external __ZN3icu11MeasureUnitC2ERKS0_
00007ff806720abc (__TEXT,__text) external __ZN3icu11MeasureUnitC2Eii
00007ff8065bcbb6 (__TEXT,__text) external __ZN3icu11MeasureUnitC2Ev
00007ff806720e12 (__TEXT,__text) external __ZN3icu11MeasureUnitD0Ev
00007ff8065bef02 (__TEXT,__text) external __ZN3icu11MeasureUnitD1Ev
00007ff8065be9f2 (__TEXT,__text) external __ZN3icu11MeasureUnitD2Ev
00007ff806720d74 (__TEXT,__text) external __ZN3icu11MeasureUnitaSEOS0_
00007ff8065bea72 (__TEXT,__text) external __ZN3icu11MeasureUnitaSERKS0_
00007ff806627af4 (__TEXT,__text) external __ZN3icu11MessageImpl24appendReducedApostrophesERKNS_13UnicodeStringEiiRS1_
00007ff806627bd8 (__TEXT,__text) external __ZN3icu11MessageImpl33appendSubMessageWithoutSkipSyntaxERKNS_14MessagePatternEiRNS_13UnicodeStringE
00007ff8065d2746 (__TEXT,__text) external __ZN3icu11Normalizer211getInstanceEPKcS2_19UNormalization2ModeR10UErrorCode
00007ff8065fa680 (__TEXT,__text) external __ZN3icu11Normalizer214getNFCInstanceER10UErrorCode
00007ff806628152 (__TEXT,__text) external __ZN3icu11Normalizer214getNFDInstanceER10UErrorCode
00007ff80660eede (__TEXT,__text) external __ZN3icu11Normalizer215getNFKCInstanceER10UErrorCode
00007ff80660ef1c (__TEXT,__text) external __ZN3icu11Normalizer215getNFKDInstanceER10UErrorCode
00007ff80660ef5a (__TEXT,__text) external __ZN3icu11Normalizer223getNFKCCasefoldInstanceER10UErrorCode
00007ff80660ef98 (__TEXT,__text) external __ZN3icu11Normalizer229getNFKCSimpleCasefoldInstanceER10UErrorCode
00007ff8067d150a (__TEXT,__text) external __ZN3icu11Normalizer2D0Ev
00007ff8067d1504 (__TEXT,__text) external __ZN3icu11Normalizer2D1Ev
00007ff806627ce0 (__TEXT,__text) external __ZN3icu11Normalizer2D2Ev
00007ff8067635d0 (__TEXT,__text) external __ZN3icu11PluralRules10getSamplesERKNS_13UnicodeStringEPNS_6number4impl15DecimalQuantityEiR10UErrorCode
00007ff806762d9c (__TEXT,__text) external __ZN3icu11PluralRules10getSamplesERKNS_13UnicodeStringEPdiR10UErrorCode
00007ff806761f9c (__TEXT,__text) external __ZN3icu11PluralRules11createRulesERKNS_13UnicodeStringER10UErrorCode
00007ff806761d44 (__TEXT,__text) external __ZN3icu11PluralRules16getStaticClassIDEv
00007ff8065d49a0 (__TEXT,__text) external __ZN3icu11PluralRules17internalForLocaleERKNS_6LocaleE11UPluralTypeR10UErrorCode
00007ff806762814 (__TEXT,__text) external __ZN3icu11PluralRules18createDefaultRulesER10UErrorCode
00007ff806762d8c (__TEXT,__text) external __ZN3icu11PluralRules19getAllKeywordValuesERKNS_13UnicodeStringEPdiR10UErrorCode
00007ff806761f52 (__TEXT,__text) external __ZN3icu11PluralRules19getAvailableLocalesER10UErrorCode
00007ff8065d4bb2 (__TEXT,__text) external __ZN3icu11PluralRules19getRuleFromResourceERKNS_6LocaleE11UPluralTypeR10UErrorCode
00007ff80676289c (__TEXT,__text) external __ZN3icu11PluralRules20createSharedInstanceERKNS_6LocaleE11UPluralTypeR10UErrorCode
00007ff806762d7e (__TEXT,__text) external __ZN3icu11PluralRules21getUniqueKeywordValueERKNS_13UnicodeStringE
00007ff8065d4870 (__TEXT,__text) external __ZN3icu11PluralRules9forLocaleERKNS_6LocaleE11UPluralTypeR10UErrorCode
00007ff806762988 (__TEXT,__text) external __ZN3icu11PluralRules9forLocaleERKNS_6LocaleER10UErrorCode
00007ff806761d8e (__TEXT,__text) external __ZN3icu11PluralRulesC1ER10UErrorCode
00007ff806761dd0 (__TEXT,__text) external __ZN3icu11PluralRulesC1ERKS0_
00007ff806761d70 (__TEXT,__text) external __ZN3icu11PluralRulesC2ER10UErrorCode
00007ff806761dac (__TEXT,__text) external __ZN3icu11PluralRulesC2ERKS0_
00007ff8065d5930 (__TEXT,__text) external __ZN3icu11PluralRulesD0Ev
00007ff806761e42 (__TEXT,__text) external __ZN3icu11PluralRulesD1Ev
00007ff806761df2 (__TEXT,__text) external __ZN3icu11PluralRulesD2Ev
00007ff8065d5306 (__TEXT,__text) external __ZN3icu11PluralRulesaSERKS0_
00007ff8067d15b4 (__TEXT,__text) external __ZN3icu11ReplaceableD0Ev
00007ff8067d15ae (__TEXT,__text) external __ZN3icu11ReplaceableD1Ev
00007ff8065fdea4 (__TEXT,__text) external __ZN3icu11ReplaceableD2Ev
00007ff806644324 (__TEXT,__text) external __ZN3icu11StringPiece3setEPKc
00007ff80664434c (__TEXT,__text) external __ZN3icu11StringPiece4findES0_i
00007ff8067e77e8 (__TEXT,__const) external __ZN3icu11StringPiece4nposE
00007ff8066443be (__TEXT,__text) external __ZN3icu11StringPiece7compareES0_
00007ff80659a320 (__TEXT,__text) external __ZN3icu11StringPieceC1EPKc
00007ff80664428e (__TEXT,__text) external __ZN3icu11StringPieceC1ERKS0_i
00007ff8066442ee (__TEXT,__text) external __ZN3icu11StringPieceC1ERKS0_ii
00007ff80664423c (__TEXT,__text) external __ZN3icu11StringPieceC2EPKc
00007ff806644264 (__TEXT,__text) external __ZN3icu11StringPieceC2ERKS0_i
00007ff8066442b8 (__TEXT,__text) external __ZN3icu11StringPieceC2ERKS0_ii
00007ff8067d15a8 (__TEXT,__text) external __ZN3icu11SymbolTableD0Ev
00007ff8067d15a2 (__TEXT,__text) external __ZN3icu11SymbolTableD1Ev
00007ff8065fced0 (__TEXT,__text) external __ZN3icu11SymbolTableD2Ev
00007ff8065f3440 (__TEXT,__text) external __ZN3icu11TextTrieMap12addChildNodeEPNS_13CharacterNodeEDsR10UErrorCode
00007ff8065f3138 (__TEXT,__text) external __ZN3icu11TextTrieMap3putEPKDsPvR10UErrorCode
00007ff80679e642 (__TEXT,__text) external __ZN3icu11TextTrieMap3putERKNS_13UnicodeStringEPvRNS_12ZNStringPoolER10UErrorCode
00007ff8065f32ca (__TEXT,__text) external __ZN3icu11TextTrieMap7putImplERKNS_13UnicodeStringEPvR10UErrorCode
00007ff8065f31de (__TEXT,__text) external __ZN3icu11TextTrieMap9buildTrieER10UErrorCode
00007ff80679e6b0 (__TEXT,__text) external __ZN3icu11TextTrieMap9growNodesEv
00007ff80679e5e6 (__TEXT,__text) external __ZN3icu11TextTrieMapC1EaPFvPvE
00007ff80679e5ba (__TEXT,__text) external __ZN3icu11TextTrieMapC2EaPFvPvE
00007ff80679e61c (__TEXT,__text) external __ZN3icu11TextTrieMapD0Ev
00007ff80679e612 (__TEXT,__text) external __ZN3icu11TextTrieMapD1Ev
00007ff8065e8028 (__TEXT,__text) external __ZN3icu11TextTrieMapD2Ev
00007ff806602e76 (__TEXT,__text) external __ZN3icu12ByteSinkUtil12appendChangeEPKhS2_PKDsiRNS_8ByteSinkEPNS_5EditsER10UErrorCode
00007ff806602be6 (__TEXT,__text) external __ZN3icu12ByteSinkUtil12appendChangeEiPKDsiRNS_8ByteSinkEPNS_5EditsER10UErrorCode
00007ff806602f7c (__TEXT,__text) external __ZN3icu12ByteSinkUtil14appendTwoBytesEiRNS_8ByteSinkE
00007ff806602eb0 (__TEXT,__text) external __ZN3icu12ByteSinkUtil15appendCodePointEiiRNS_8ByteSinkEPNS_5EditsE
00007ff806603004 (__TEXT,__text) external __ZN3icu12ByteSinkUtil15appendUnchangedEPKhS2_RNS_8ByteSinkEjPNS_5EditsER10UErrorCode
00007ff806602fb6 (__TEXT,__text) external __ZN3icu12ByteSinkUtil23appendNonEmptyUnchangedEPKhiRNS_8ByteSinkEjPNS_5EditsE
00007ff8067d156a (__TEXT,__text) external __ZN3icu12CacheKeyBaseD0Ev
00007ff8067d1564 (__TEXT,__text) external __ZN3icu12CacheKeyBaseD1Ev
00007ff8065a2bd8 (__TEXT,__text) external __ZN3icu12CacheKeyBaseD2Ev
00007ff8066c5c78 (__TEXT,__text) external __ZN3icu12ChoiceFormat10setChoicesEPKdPKNS_13UnicodeStringEi
00007ff8066c5ca2 (__TEXT,__text) external __ZN3icu12ChoiceFormat10setChoicesEPKdPKaPKNS_13UnicodeStringEi
00007ff8066c5cc4 (__TEXT,__text) external __ZN3icu12ChoiceFormat10setChoicesEPKdPKaPKNS_13UnicodeStringEiR10UErrorCode
00007ff8066c5c12 (__TEXT,__text) external __ZN3icu12ChoiceFormat12applyPatternERKNS_13UnicodeStringER10UErrorCode
00007ff8066c5c3c (__TEXT,__text) external __ZN3icu12ChoiceFormat12applyPatternERKNS_13UnicodeStringER11UParseErrorR10UErrorCode
00007ff8066c6354 (__TEXT,__text) external __ZN3icu12ChoiceFormat13parseArgumentERKNS_14MessagePatternEiRKNS_13UnicodeStringERNS_13ParsePositionE
00007ff8066c61a6 (__TEXT,__text) external __ZN3icu12ChoiceFormat14findSubMessageERKNS_14MessagePatternEid
00007ff8066c5786 (__TEXT,__text) external __ZN3icu12ChoiceFormat16getStaticClassIDEv
00007ff8066c6468 (__TEXT,__text) external __ZN3icu12ChoiceFormat25matchStringUntilLimitPartERKNS_14MessagePatternEiiRKNS_13UnicodeStringEi
00007ff8066c5af6 (__TEXT,__text) external __ZN3icu12ChoiceFormat4dtosEdRNS_13UnicodeStringE
00007ff8066c5876 (__TEXT,__text) external __ZN3icu12ChoiceFormatC1EPKdPKNS_13UnicodeStringEi
00007ff8066c58f8 (__TEXT,__text) external __ZN3icu12ChoiceFormatC1EPKdPKaPKNS_13UnicodeStringEi
00007ff8066c57f8 (__TEXT,__text) external __ZN3icu12ChoiceFormatC1ERKNS_13UnicodeStringER10UErrorCode
00007ff8066c59de (__TEXT,__text) external __ZN3icu12ChoiceFormatC1ERKNS_13UnicodeStringER11UParseErrorR10UErrorCode
00007ff8066c5940 (__TEXT,__text) external __ZN3icu12ChoiceFormatC1ERKS0_
00007ff8066c5802 (__TEXT,__text) external __ZN3icu12ChoiceFormatC2EPKdPKNS_13UnicodeStringEi
00007ff8066c5880 (__TEXT,__text) external __ZN3icu12ChoiceFormatC2EPKdPKaPKNS_13UnicodeStringEi
00007ff8066c57a2 (__TEXT,__text) external __ZN3icu12ChoiceFormatC2ERKNS_13UnicodeStringER10UErrorCode
00007ff8066c597e (__TEXT,__text) external __ZN3icu12ChoiceFormatC2ERKNS_13UnicodeStringER11UParseErrorR10UErrorCode
00007ff8066c5902 (__TEXT,__text) external __ZN3icu12ChoiceFormatC2ERKS0_
00007ff8066c5ac0 (__TEXT,__text) external __ZN3icu12ChoiceFormatD0Ev
00007ff8066c5a92 (__TEXT,__text) external __ZN3icu12ChoiceFormatD1Ev
00007ff8066c5a64 (__TEXT,__text) external __ZN3icu12ChoiceFormatD2Ev
00007ff8066c5a28 (__TEXT,__text) external __ZN3icu12ChoiceFormataSERKS0_
00007ff806831980 (__TEXT,__const) external __ZN3icu12CollationFCD8lcccBitsE
00007ff8068322b0 (__TEXT,__const) external __ZN3icu12CollationFCD8tcccBitsE
00007ff806831180 (__TEXT,__const) external __ZN3icu12CollationFCD9lcccIndexE
00007ff806831ab0 (__TEXT,__const) external __ZN3icu12CollationFCD9tcccIndexE
00007ff80678abb2 (__TEXT,__text) external __ZN3icu12CollationKey10reallocateEii
00007ff80678ac30 (__TEXT,__text) external __ZN3icu12CollationKey10setToBogusEv
00007ff80678aab4 (__TEXT,__text) external __ZN3icu12CollationKey16getStaticClassIDEv
00007ff80678ad86 (__TEXT,__text) external __ZN3icu12CollationKey5resetEv
00007ff80678ad6c (__TEXT,__text) external __ZN3icu12CollationKey9setLengthEi
00007ff80678ac48 (__TEXT,__text) external __ZN3icu12CollationKeyC1EPKhi
00007ff80678ad0c (__TEXT,__text) external __ZN3icu12CollationKeyC1ERKS0_
00007ff80678aaee (__TEXT,__text) external __ZN3icu12CollationKeyC1Ev
00007ff80678ab0c (__TEXT,__text) external __ZN3icu12CollationKeyC2EPKhi
00007ff80678ac52 (__TEXT,__text) external __ZN3icu12CollationKeyC2ERKS0_
00007ff80678aad0 (__TEXT,__text) external __ZN3icu12CollationKeyC2Ev
00007ff80678ad50 (__TEXT,__text) external __ZN3icu12CollationKeyD0Ev
00007ff80678ad46 (__TEXT,__text) external __ZN3icu12CollationKeyD1Ev
00007ff80678ad16 (__TEXT,__text) external __ZN3icu12CollationKeyD2Ev
00007ff80678adf0 (__TEXT,__text) external __ZN3icu12CollationKeyaSERKS0_
00007ff8066e21ce (__TEXT,__text) external __ZN3icu12CurrencyUnit16getStaticClassIDEv
00007ff8066e20a6 (__TEXT,__text) external __ZN3icu12CurrencyUnitC1ENS_11StringPieceER10UErrorCode
00007ff8065be72e (__TEXT,__text) external __ZN3icu12CurrencyUnitC1ENS_14ConstChar16PtrER10UErrorCode
00007ff8066e215a (__TEXT,__text) external __ZN3icu12CurrencyUnitC1ERKNS_11MeasureUnitER10UErrorCode
00007ff8065be81c (__TEXT,__text) external __ZN3icu12CurrencyUnitC1ERKS0_
00007ff8065bcb36 (__TEXT,__text) external __ZN3icu12CurrencyUnitC1Ev
00007ff8066e1fce (__TEXT,__text) external __ZN3icu12CurrencyUnitC2ENS_11StringPieceER10UErrorCode
00007ff8065be738 (__TEXT,__text) external __ZN3icu12CurrencyUnitC2ENS_14ConstChar16PtrER10UErrorCode
00007ff8066e20e4 (__TEXT,__text) external __ZN3icu12CurrencyUnitC2ERKNS_11MeasureUnitER10UErrorCode
00007ff8066e20b0 (__TEXT,__text) external __ZN3icu12CurrencyUnitC2ERKS0_
00007ff8065bcb40 (__TEXT,__text) external __ZN3icu12CurrencyUnitC2Ev
00007ff8066e21b2 (__TEXT,__text) external __ZN3icu12CurrencyUnitD0Ev
00007ff8065be9e8 (__TEXT,__text) external __ZN3icu12CurrencyUnitD1Ev
00007ff8066e21a8 (__TEXT,__text) external __ZN3icu12CurrencyUnitD2Ev
00007ff8065bea3e (__TEXT,__text) external __ZN3icu12CurrencyUnitaSERKS0_
00007ff80660bdf0 (__TEXT,__text) external __ZN3icu12DateInterval16getStaticClassIDEv
00007ff80660be80 (__TEXT,__text) external __ZN3icu12DateIntervalC1ERKS0_
00007ff80660045c (__TEXT,__text) external __ZN3icu12DateIntervalC1Edd
00007ff80660be4c (__TEXT,__text) external __ZN3icu12DateIntervalC2ERKS0_
00007ff80660be0c (__TEXT,__text) external __ZN3icu12DateIntervalC2Edd
00007ff80660be30 (__TEXT,__text) external __ZN3icu12DateIntervalD0Ev
00007ff80660053a (__TEXT,__text) external __ZN3icu12DateIntervalD1Ev
00007ff80660be26 (__TEXT,__text) external __ZN3icu12DateIntervalD2Ev
00007ff80660be6a (__TEXT,__text) external __ZN3icu12DateIntervalaSERKS0_
00007ff8067054be (__TEXT,__text) external __ZN3icu12DateTimeRule16getStaticClassIDEv
00007ff8065d0812 (__TEXT,__text) external __ZN3icu12DateTimeRuleC1ERKS0_
00007ff806705506 (__TEXT,__text) external __ZN3icu12DateTimeRuleC1EiiiNS0_12TimeRuleTypeE
00007ff8065d03c0 (__TEXT,__text) external __ZN3icu12DateTimeRuleC1EiiiaiNS0_12TimeRuleTypeE
00007ff806705562 (__TEXT,__text) external __ZN3icu12DateTimeRuleC1EiiiiNS0_12TimeRuleTypeE
00007ff8067055c4 (__TEXT,__text) external __ZN3icu12DateTimeRuleC2ERKS0_
00007ff8067054da (__TEXT,__text) external __ZN3icu12DateTimeRuleC2EiiiNS0_12TimeRuleTypeE
00007ff806705592 (__TEXT,__text) external __ZN3icu12DateTimeRuleC2EiiiaiNS0_12TimeRuleTypeE
00007ff806705532 (__TEXT,__text) external __ZN3icu12DateTimeRuleC2EiiiiNS0_12TimeRuleTypeE
00007ff8065d0a4a (__TEXT,__text) external __ZN3icu12DateTimeRuleD0Ev
00007ff8067055f4 (__TEXT,__text) external __ZN3icu12DateTimeRuleD1Ev
00007ff8067055ea (__TEXT,__text) external __ZN3icu12DateTimeRuleD2Ev
00007ff806705638 (__TEXT,__text) external __ZN3icu12DateTimeRuleaSERKS0_
00007ff806765c06 (__TEXT,__text) external __ZN3icu12FixedDecimal18createWithExponentEdii
00007ff8065d569a (__TEXT,__text) external __ZN3icu12FixedDecimal19getFractionalDigitsEdi
00007ff806765ce0 (__TEXT,__text) external __ZN3icu12FixedDecimal26adjustForMinFractionDigitsEi
00007ff8065d5592 (__TEXT,__text) external __ZN3icu12FixedDecimal4initEd
00007ff8065d577e (__TEXT,__text) external __ZN3icu12FixedDecimal4initEdix
00007ff80676565a (__TEXT,__text) external __ZN3icu12FixedDecimal4initEdixi
00007ff8067654dc (__TEXT,__text) external __ZN3icu12FixedDecimal4initEdixii
00007ff8065d55dc (__TEXT,__text) external __ZN3icu12FixedDecimal8decimalsEd
00007ff806765c60 (__TEXT,__text) external __ZN3icu12FixedDecimal9quickInitEd
00007ff806765ae0 (__TEXT,__text) external __ZN3icu12FixedDecimalC1ERKNS_13UnicodeStringER10UErrorCode
00007ff806765b32 (__TEXT,__text) external __ZN3icu12FixedDecimalC1ERKS0_
00007ff806762a06 (__TEXT,__text) external __ZN3icu12FixedDecimalC1Ed
00007ff806765722 (__TEXT,__text) external __ZN3icu12FixedDecimalC1Edi
00007ff8067656ae (__TEXT,__text) external __ZN3icu12FixedDecimalC1Edix
00007ff806765668 (__TEXT,__text) external __ZN3icu12FixedDecimalC1Edixi
00007ff806765618 (__TEXT,__text) external __ZN3icu12FixedDecimalC1Edixii
00007ff8067657be (__TEXT,__text) external __ZN3icu12FixedDecimalC1Ev
00007ff8067657ea (__TEXT,__text) external __ZN3icu12FixedDecimalC2ERKNS_13UnicodeStringER10UErrorCode
00007ff806765aea (__TEXT,__text) external __ZN3icu12FixedDecimalC2ERKS0_
00007ff806765772 (__TEXT,__text) external __ZN3icu12FixedDecimalC2Ed
00007ff8067656d2 (__TEXT,__text) external __ZN3icu12FixedDecimalC2Edi
00007ff80676568a (__TEXT,__text) external __ZN3icu12FixedDecimalC2Edix
00007ff806765638 (__TEXT,__text) external __ZN3icu12FixedDecimalC2Edixi
00007ff8067654bc (__TEXT,__text) external __ZN3icu12FixedDecimalC2Edixii
00007ff806765792 (__TEXT,__text) external __ZN3icu12FixedDecimalC2Ev
00007ff806765bb8 (__TEXT,__text) external __ZN3icu12FixedDecimalD0Ev
00007ff806762a26 (__TEXT,__text) external __ZN3icu12FixedDecimalD1Ev
00007ff806765b7a (__TEXT,__text) external __ZN3icu12FixedDecimalD2Ev
00007ff8065c1704 (__TEXT,__text) external __ZN3icu12NumberFormat10setContextE15UDisplayContextR10UErrorCode
00007ff8065c1622 (__TEXT,__text) external __ZN3icu12NumberFormat10setLenientEa
00007ff8065bf840 (__TEXT,__text) external __ZN3icu12NumberFormat11setCurrencyEPKDsR10UErrorCode
00007ff80675398c (__TEXT,__text) external __ZN3icu12NumberFormat12makeInstanceERKNS_6LocaleE18UNumberFormatStyleR10UErrorCode
00007ff8065b9f7c (__TEXT,__text) external __ZN3icu12NumberFormat12makeInstanceERKNS_6LocaleE18UNumberFormatStyleaR10UErrorCode
00007ff8066009c4 (__TEXT,__text) external __ZN3icu12NumberFormat14createInstanceER10UErrorCode
00007ff8065b9e50 (__TEXT,__text) external __ZN3icu12NumberFormat14createInstanceERKNS_6LocaleE18UNumberFormatStyleR10UErrorCode
00007ff8065c95da (__TEXT,__text) external __ZN3icu12NumberFormat14createInstanceERKNS_6LocaleER10UErrorCode
00007ff8067539d2 (__TEXT,__text) external __ZN3icu12NumberFormat15setDateSettingsEv
00007ff8065bf96e (__TEXT,__text) external __ZN3icu12NumberFormat15setGroupingUsedEa
00007ff806753c38 (__TEXT,__text) external __ZN3icu12NumberFormat15setRoundingModeENS0_13ERoundingModeE
00007ff806753078 (__TEXT,__text) external __ZN3icu12NumberFormat16getStaticClassIDEv
