00000001de591e70 (__TEXT,__text) non-external -[BridgedAccountPageViewControllerFactory createAccountPageViewControllerFor:]
00000001f505c690 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription31HideMyEmailSignupViewController
00000001f5055718 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription31PurchaseAdContextEntriesManager
00000001f5056b70 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription31PurchasingSpinnerViewController
00000001f504f0c0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription31RefreshReceiptTransitionContext
00000001f505c5f8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription31UnselectableLinkEnabledTextView
00000001f50545b0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription32AccountPageViewControllerFactory
00000001f505b080 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription32DismissibleDynamicViewController
00000001f5054238 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription32FamilySharingLandingPageLauncher
00000001f504f870 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription32SubscriptionOffersViewController
00000001f50548f8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription32WeakPaywallLayoutOptionsProvider
00000001f50559c0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription32WebAccessConversionEventReporter
00000001f50597a8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription33HideMyEmailSignupBlueprintFactory
00000001f5059a68 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription34BundlePaywallComponentSizeProvider
00000001f5050820 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription34BundleSubscriptionDetectionManager
00000001f5054a68 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription34SubscriptionOffersViewModelFactory
00000001f5059378 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription35FlexiblePaywallCollectionViewLayout
00000001f50561b0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription35FlexiblePaywallFailsafeViewProvider
00000001f5056358 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription35HideMyEmailSignupChoiceViewRenderer
00000001f5053df0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription36ConfigurableOffersDebugGroupProvider
00000001f505bde8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription36HideMyEmailSignupBlueprintFooterView
00000001f5050950 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription36HideMyEmailSignupBlueprintHeaderView
00000001f505c310 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription36MastheadPaywallConfigurationProvider
00000001f5056f50 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription37DefaultPersonalizedPaywallDataService
00000001f505c0a8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription37FlexiblePaywallCollectionViewDelegate
00000001f5053318 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription38AlacartePaywallLayoutAttributesFactory
00000001f505c760 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription38HideMyEmailSignupAlternateViewRenderer
00000001f5056e58 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription38PurchasingSpinnerViewControllerFactory
00000001f505a028 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription39FlexiblePaywallCollectionViewDataSource
00000001f50544f8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription39HideMyEmailSignupBlueprintLayoutBuilder
00000001f5056038 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription40AppLaunchPaidBundleViaOfferUpsellManager
00000001f5059d90 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription40BundleHardPaywallLayoutAttributesFactory
00000001f50536d0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription40BundleSoftPaywallLayoutAttributesFactory
00000001f5050c48 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription41DefaultPurchaseTransactionTrackerProvider
00000001f505ad38 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription41HideMyEmailSignupBlueprintModifierFactory
00000001f5056c70 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription41SubscriptionActivationEligibilityProvider
00000001f505b250 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription41SubscriptionOffersLayoutAttributesFactory
00000001f505ac80 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription42AlacartePaywallSubscribeButtonTextProvider
00000001f50581b0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription42HideMyEmailSignupBlueprintViewCellProvider
00000001f5055d78 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription44HideMyEmailSignupBlueprintFooterViewRenderer
00000001f505c520 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription44HideMyEmailSignupBlueprintHeaderViewRenderer
00000001f50575d8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription44PurchasingSpinnerViewLayoutAttributesFactory
00000001f5054b60 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription44SubscriptionSheetSubscribeButtonTextProvider
00000001f5058b28 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription45PostPurchaseOnboardingContainerViewController
00000001f505b708 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription50HideMyEmailSignupBlueprintViewHeaderFooterProvider
00000001f5053688 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription6Images
00000001f5058120 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscription8AMSUIBag
00000001f5053ea8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_0B215FBC3E137E4DEBC0F1C71C9B766119PaywallCachedLayout
00000001f5055f38 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_2BC9D414A52E1C4290962E677FF5534227InAppMessageContextProvider
00000001f505c818 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_474D239EF66DC93EAB121F38CBA8FD3719ResourceBundleClass
00000001f505a448 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_AAA2A8DD3F83AA64AD1FDBD84255A7FD21ProxyEmailRequestInfo
00000001f505a330 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_AAA2A8DD3F83AA64AD1FDBD84255A7FD22ProxyEmailResponseInfo
00000001f505a258 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_AAA2A8DD3F83AA64AD1FDBD84255A7FD28ProxyEmailGenerationResponse
00000001f5054eb0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_C1F630D3D26FC83476102B288352DBB89Localized
00000001f50511c0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_D15DC27198AA3F47C5339769DD63007226DisposablePurchaseObserver
00000001f50510e8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC16NewsSubscriptionP33_D15DC27198AA3F47C5339769DD63007229DisposableTransactionObserver
00000001f5058ee0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCC16NewsSubscription17FinanceURLHandlerP33_637F874151A7278A286CF9CFE5D011DE8Contract
00000001f505b410 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCVE16NewsSubscriptionC11TeaSettings8Settings10BestOffers15ConfigOverrides
00000001f505b3c8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCVE16NewsSubscriptionC11TeaSettings8Settings14PaywallConfigs15ConfigOverrides
00000001f505b458 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCVE16NewsSubscriptionC11TeaSettings8Settings19BundleSubscriptions32FreeUserEducationUpsellOverrides
00000001f505b4a0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCVE16NewsSubscriptionC11TeaSettings8Settings21ALaCarteSubscriptions19SIWAConfigOverrides
                 (undefined) external __NSConcreteStackBlock (from libSystem)
00000001de70b390 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS_BridgedAccountPageViewControllerFactory
00000001de70b3a8 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS_BridgedCampaignClickRecorder
00000001de70b3c8 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS_NPFamilySharingSetupPresenter
00000001de70b3e0 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription12OfferManager(NewsSubscription|NewsSubscription1)
00000001de70b428 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription15PurchaseManager(NewsSubscription|NewsSubscription1)
00000001de70b4a0 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription17PaywallInteractor(NewsSubscription)
00000001de70b4d0 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription17PurchasePresenter(NewsSubscription|NewsSubscription1)
00000001de70b508 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription19WebOptinFlowManager(NewsSubscription)
00000001de70b538 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription21PaywallViewController(NewsSubscription)
00000001de70b5d0 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription22AppLaunchUpsellManager(NewsSubscription)
00000001de70b5e8 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription22WebAccessAuthenticator(NewsSubscription)
00000001de70b618 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription23BundlePurchasePrewarmer(NewsSubscription|NewsSubscription1)
00000001de70b650 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription27AlacartePaywallViewProvider(NewsSubscription)
00000001de70b680 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription27PaywallFormatContentService(NewsSubscription|NewsSubscription1|NewsSubscription2)
00000001de70b6c8 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription29BundleHardPaywallViewProvider(NewsSubscription|NewsSubscription1)
00000001de70b700 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription29BundleSoftPaywallViewProvider(NewsSubscription)
00000001de70b730 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription30AllPurchaseTransactionObserver(NewsSubscription|NewsSubscription1)
00000001de70b768 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription31HideMyEmailSignupViewController(NewsSubscription)
00000001de70b7b8 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription31UnselectableLinkEnabledTextView(NewsSubscription)
00000001de70b7e8 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription32SubscriptionOffersViewController(NewsSubscription)
00000001de70b868 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription34BundleSubscriptionDetectionManager(NewsSubscription)
00000001de70b8b0 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC16NewsSubscription50HideMyEmailSignupBlueprintViewHeaderFooterProvider(NewsSubscription)
00000001f504f4d0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCBundleSubscriptionManagerType
00000001f504e380 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCBundleSubscriptionProviderType
00000001f50539e8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCChannelProviding
00000001f504d008 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCCoreConfiguration
00000001f504f668 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCCoreConfigurationManager
00000001f504e648 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCFeedPersonalizingItem
00000001f5052c90 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCFeedTheming
00000001f504e3f0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCFeedTransformationItem
00000001f5051980 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCHeadlineProviding
00000001f504f590 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCNetworkReachabilityType
00000001f504b548 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCNewsAppConfiguration
00000001f5052808 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCNewsAppConfigurationManager
00000001f504e190 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCNewsWidgetConfiguration
00000001f50564a0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCPaidAccessCheckerType
00000001f5053608 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCPurchaseManagerType
00000001f5052930 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCPurchaseProviderType
00000001f5053ae0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCPuzzleProviding
00000001f504dee0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCSharedCoreConfiguration
00000001f504fb00 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_FCTagProviding
00000001f5055fc0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_IAMApplicationContextProvider
00000001f504ec20 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_NSObject
00000001f5056600 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_SXOfferIdentifierProviding
00000001f5056d60 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROP_LIST_SXSubscriptionActivationEligibilityProviding
00000001de70b8e0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_AMSPurchaseDelegate
00000001de70b910 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_ASWebAuthenticationPresentationContextProviding
00000001de70b928 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCBundleSubscriptionManagerType
00000001de70b9d8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCBundleSubscriptionProviderType
00000001de70b9f8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCChannelProviding
00000001de70ba78 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCClassifiable
00000001de70ba98 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCCoreConfiguration
00000001de70bd08 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCCoreConfigurationManager
00000001de70bd50 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCEndpointConnectionType
00000001de70bda0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCFeedPersonalizingItem
00000001de70bec8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCFeedTheming
00000001de70c198 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCFeedTransformationItem
00000001de70c2a0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCHeadlineProviding
00000001de70c6b0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCNetworkReachabilityType
00000001de70c728 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCNewsAppConfiguration
00000001de70c908 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCNewsAppConfigurationManager
00000001de70c968 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCNewsWidgetConfiguration
00000001de70c998 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCPaidAccessCheckerType
00000001de70c9f8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCPurchaseManagerDelegate
00000001de70ca28 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCPurchaseManagerType
00000001de70cab8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCPurchaseProviderType
00000001de70cad0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCPuzzleProviding
00000001de70cc68 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCReceiptRefresherType
00000001de70cc80 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCSharedCoreConfiguration
00000001de70cce8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_FCTagProviding
00000001de70d2a0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_IAMContextProvider
00000001de70d2b8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NFCopying
00000001de70d2d0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NPFamilyEligibilityProviderType
00000001de70d2e8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NPFamilySharingSetupPresenterType
00000001de70d300 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NSCopying
00000001de70d318 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NSObject
00000001de70d408 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_NUDocumentSectionItemHeightProvider
00000001de70d420 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_AMSPurchaseDelegate
00000001de70d440 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_AMSUIDynamicViewControllerDelegate
00000001de70d4b8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_AMSUIPurchaseDelegate
00000001de70d500 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_AMSUIWebDelegate
00000001de70d550 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCBundleSubscriptionChangeObserver
00000001de70d588 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCCoreConfiguration
00000001de70dab0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCFeedPersonalizingItem
00000001de70dbb8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCFeedTransformationItem
00000001de70dbe8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCHeadlineProviding
00000001de70ddb0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCNetworkReachabilityObserving
00000001de70dde0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCNewsAppConfiguration
00000001de70e968 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCNewsAppConfigurationManager
00000001de70e9b8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCNewsAppConfigurationObserving
00000001de70e9e8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCNewsWidgetConfiguration
00000001de70eab0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCSharedCoreConfiguration
00000001de70eba8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_FCTagProviding
00000001de70ebc0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_IAMApplicationContextProvider
00000001de70ebf8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_IAMContextProvider
00000001de70ec18 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_NSObject
00000001de70ec30 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_UIAdaptivePresentationControllerDelegate
00000001de70eca8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_UICollectionViewDataSource
00000001de70ecf8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_UICollectionViewDelegate
00000001de70eee0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_UIGestureRecognizerDelegate
00000001de70ef40 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_UIScrollViewDelegate
00000001de70eff0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_OPT_UITextViewDelegate
00000001de70f148 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_SXOfferIdentifierObserving
00000001de70f160 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_SXOfferIdentifierProviding
00000001de70f190 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_SXPostActionHandler
00000001de70f1a8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_SXPostActionHandlerManager
00000001de70f1c8 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_SXSubscriptionActivationEligibilityObserving
00000001de70f1e0 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_SXSubscriptionActivationEligibilityProviding
00000001de70f210 (__TEXT,__objc_methlist) non-external __OBJC_$_PROTOCOL_INSTANCE_METHODS_UICollectionViewDataSource
00000001f5051308 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_AMSPurchaseDelegate
00000001f505c050 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_AMSUIDynamicViewControllerDelegate
00000001f50512b0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_AMSUIPurchaseDelegate
00000001f50558f8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_AMSUIWebDelegate
00000001f505a958 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_ASWebAuthenticationPresentationContextProviding
00000001f504f6c0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCBundleSubscriptionChangeObserver
00000001f504f508 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCBundleSubscriptionManagerType
00000001f504e398 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCBundleSubscriptionProviderType
00000001f5053a70 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCChannelProviding
00000001f504e3c0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCClassifiable
00000001f504d9a0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCCoreConfiguration
00000001f504f680 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCCoreConfigurationManager
00000001f505a538 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCEndpointConnectionType
00000001f504e8f0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCFeedPersonalizingItem
00000001f5053048 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCFeedTheming
00000001f504e548 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCFeedTransformationItem
00000001f5052128 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCHeadlineProviding
00000001f5054e98 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCNetworkReachabilityObserving
00000001f504f608 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCNetworkReachabilityType
00000001f504c710 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCNewsAppConfiguration
00000001f5052880 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCNewsAppConfigurationManager
00000001f5055288 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCNewsAppConfigurationObserving
00000001f504e2c8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCNewsWidgetConfiguration
00000001f50564c8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCPaidAccessCheckerType
00000001f50512d8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCPurchaseManagerDelegate
00000001f5053630 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCPurchaseManagerType
00000001f5052948 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_FCPurchaseProviderType
