00007ffb40873558 (__DATA_CONST,__const) external _AMPVolumeSliderAppearance
00007ffb40873560 (__DATA_CONST,__const) external _AMPVolumeSliderDarkAppearance
                 (undefined) external _OBJC_CLASS_$_NSOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSOutlineView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPanel (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPasteboard (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPasteboardItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopUpButton (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopover (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPredicate (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProgressIndicator (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSResponder (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSScreen (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScrollView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSearchField (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSearchToolbarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSShadow (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSlider (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSliderCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSortDescriptor (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSStackInContainerRule (from CoreAutoLayout)
                 (undefined) external _OBJC_CLASS_$_NSStackView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSSwitch (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableColumn (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableHeaderCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableHeaderView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableViewStyleData (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextAttachment (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextField (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextFieldCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSThemeFrame (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSThread (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSToolbar (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSToolbarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTrackingArea (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSValueTransformer (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSViewController (from AppKit)
00007ffb42f32268 (__DATA,__objc_data) external _OBJC_CLASS_$_NSViewSpy
                 (undefined) external _OBJC_CLASS_$_NSVisualEffectView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWindow (from AppKit)
00007ffb42f31f98 (__DATA,__objc_data) external _OBJC_CLASS_$_NSWindowCatchBadSheetClosing
                 (undefined) external _OBJC_CLASS_$_NSWindowController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWorkspace (from AppKit)
00007ffb42f32ce0 (__DATA,__objc_data) external _OBJC_CLASS_$_NotificationWindowController
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
00007ffb42f328f8 (__DATA,__objc_data) external _OBJC_CLASS_$_OTTColorView
                 (undefined) external _OBJC_CLASS_$_PHPickerConfiguration (from PhotosUI)
                 (undefined) external _OBJC_CLASS_$_PHPickerViewController (from PhotosUI)
00007ffb42f32a38 (__DATA,__objc_data) external _OBJC_CLASS_$_RatingControl
00007ffb42f32448 (__DATA,__objc_data) external _OBJC_CLASS_$_SimpleListLockup
00007ffb42f31408 (__DATA,__objc_data) external _OBJC_CLASS_$_TVShowDetailLockup
00007ffb42f33500 (__DATA,__objc_data) external _OBJC_CLASS_$_TempAppKitSPI
00007ffb42f33078 (__DATA,__objc_data) external _OBJC_CLASS_$_TestWindowController
00007ffb42f32128 (__DATA,__objc_data) external _OBJC_CLASS_$_UXID
00007ffb42f32ad8 (__DATA,__objc_data) external _OBJC_CLASS_$_UXItem
00007ffb42f336b8 (__DATA,__objc_data) external _OBJC_CLASS_$_UXItemSection
00007ffb42f33730 (__DATA,__objc_data) external _OBJC_CLASS_$_UXItemSectionList
00007ffb42f31688 (__DATA,__objc_data) external _OBJC_CLASS_$_ViewSpyPropertySection
00007ffb42f339d8 (__DATA,__objc_data) external _OBJC_CLASS_$_VizPackage
00007ffb42f37930 (__DATA,__objc_data) external _OBJC_CLASS_$__AllCapsStringTransformer
00007ffb42f361f8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI10TrackTable
00007ffb42f33c18 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI15PlayStateButton
00007ffb42f33d00 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI15TracklistLockup
00007ffb42f37a80 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16AMPArtworkLockup
00007ffb42f35d90 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16ArtworkImageView
00007ffb42f349f8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16OneLineTableCell
00007ffb42f354a8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16PageHeaderLockup
00007ffb42f34e18 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16TwoLineTableCell
00007ffb42f38220 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI18LibraryAboutLockup
00007ffb42f38170 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI19AMPAllCapsFormatter
00007ffb42f38490 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI19AMPArtworkTableCell
00007ffb42f343d8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI19ErrorViewController
00007ffb42f382e8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI21ActionAndDurationCell
00007ffb42f383e0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI22AMPFlippedDocumentView
00007ffb42f360b0 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI22AMPRolloverOutlineView
00007ffb42f37d88 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI22TracklistArtworkLockup
00007ffb42f35648 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI24AMPRollableArtworkLockup
00007ffb42f344a8 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI24CollectionViewController
00007ffb42f34650 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI27TrackNumberAndPlayStateCell
00007ffb42f37660 (__DATA,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI30AMPSectionedEpisodeTableLockup
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_EHTYPE_$_NSException (from CoreFoundation)
00007ffb42f300c0 (__DATA,__objc_ivar) external _OBJC_IVAR_$_ViewSpyPropertySection._items
00007ffb42f300b8 (__DATA,__objc_ivar) external _OBJC_IVAR_$_ViewSpyPropertySection._title
00007ffb42f31e30 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPAlbumHeaderLockup
00007ffb42f33aa0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPAvatarLabeledLockup
00007ffb42f33a50 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPAvatarLockup
00007ffb42f31f70 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPAvatarShelfLockup
00007ffb42f31de0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPAvatarStackLockup
00007ffb42f31d40 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPBadgingCapsule
00007ffb42f31a70 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPBasicSlider
00007ffb42f33460 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPBindableView
00007ffb42f32060 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPBouncyBarAnimationView
00007ffb42f31480 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPCollapsableView
00007ffb42f339b0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPCollectionGridLayout
00007ffb42f30ee0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPCollectionLargeSectionHeader
00007ffb42f30e90 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPCollectionView
00007ffb42f328d0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPContentAdvisoryLockup
00007ffb42f32830 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPContentAdvisoryModel
00007ffb42f335c8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPDimmableTextField
00007ffb42f3a838 (__DATA,__data) external _OBJC_METACLASS_$_AMPDispatchQueueTaskScheduler
00007ffb42f33640 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPEmptyStateLockup
00007ffb42f331b8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPEpisodeSectionModel
00007ffb42f31f20 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPFilterBarToolbar
00007ffb42f319d0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPFilterBarViewController
00007ffb42f32d58 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPFilterableCategory
00007ffb42f32dd0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPFilterableViewModelForwarder
00007ffb42f31098 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPIsEmptyStringValueTransformer
00007ffb42f33898 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPLinkObject
00007ffb42f31390 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPModalDialogFooterLockup
00007ffb42f31250 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPModalFooterLockup
00007ffb42f31200 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPModalLargeHeaderLockup
00007ffb42f313e0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPModalNameEditorLockup
00007ffb42f312a0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPModalSectionHeaderCell
00007ffb42f311b0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPModalSmallHeaderLockup
00007ffb42f312f0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPModalSwitchCell
00007ffb42f32fb0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPModalTextSheet
00007ffb42f325b0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPNavigationController
00007ffb42f31a20 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPNewImagePicker
00007ffb42f31340 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPPaddedActionButton
00007ffb42f327e0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPPercentageWatchedView
00007ffb42f326a0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPPlaylistDetailLockup
00007ffb42f326f0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPPositionPointer
00007ffb42f32ba0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPPromise
00007ffb42f318e0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPRolloverTableCell
00007ffb42f33960 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPRolloverTableView
00007ffb42f31ae8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPScrubber
00007ffb42f31b10 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPScrubberCell
00007ffb42f32e70 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPShadowLayer
00007ffb42f33690 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPSimpleTrackItem
00007ffb42f32d08 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPSortOption
00007ffb42f33488 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPSortableMenuHandler
00007ffb42f3a810 (__DATA,__data) external _OBJC_METACLASS_$_AMPSyncTaskScheduler
00007ffb42f32380 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPTrackGridLockup
00007ffb42f3afc8 (__DATA,__data) external _OBJC_METACLASS_$_AMPTrackSectionModel
00007ffb42f3b0b8 (__DATA,__data) external _OBJC_METACLASS_$_AMPTrackTableLockup
00007ffb42f3b668 (__DATA,__data) external _OBJC_METACLASS_$_AMPTracklistFooterLockup
00007ffb42f329c0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPVideoPrerollLockup
00007ffb42f32c18 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPViewByOption
00007ffb42f32c68 (__DATA,__objc_data) external _OBJC_METACLASS_$_AMPViewableByMenuHelper
00007ffb42f31890 (__DATA,__objc_data) external _OBJC_METACLASS_$_ActionTimer
00007ffb42f32790 (__DATA,__objc_data) external _OBJC_METACLASS_$_AlbumDetailLockup
00007ffb42f338e8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AppColors
00007ffb42f32970 (__DATA,__objc_data) external _OBJC_METACLASS_$_AppNotificationCenter
00007ffb42f31d90 (__DATA,__objc_data) external _OBJC_METACLASS_$_BadgeStackLockup
                 (undefined) external _OBJC_METACLASS_$_CALayer (from QuartzCore)
00007ffb42f33780 (__DATA,__objc_data) external _OBJC_METACLASS_$_ContainerView
00007ffb42f337a8 (__DATA,__objc_data) external _OBJC_METACLASS_$_ContainerViewController
00007ffb42f32600 (__DATA,__objc_data) external _OBJC_METACLASS_$_DualMaskedView
00007ffb42f33528 (__DATA,__objc_data) external _OBJC_METACLASS_$_FloatingHeaderSupportingCollectionView
00007ffb42f320b0 (__DATA,__objc_data) external _OBJC_METACLASS_$_IdleActions
00007ffb42f31160 (__DATA,__objc_data) external _OBJC_METACLASS_$_ImageDataCache
00007ffb42f314d0 (__DATA,__objc_data) external _OBJC_METACLASS_$_ImageMenuItemView
00007ffb42f33870 (__DATA,__objc_data) external _OBJC_METACLASS_$_KeyColorButton
00007ffb42f32510 (__DATA,__objc_data) external _OBJC_METACLASS_$_LibraryCreditsLockupSectionModel
00007ffb42f32650 (__DATA,__objc_data) external _OBJC_METACLASS_$_LoadingViewController
00007ffb42f32a10 (__DATA,__objc_data) external _OBJC_METACLASS_$_MarqueeView
00007ffb42f32bf0 (__DATA,__objc_data) external _OBJC_METACLASS_$_Metrics
00007ffb42f30d50 (__DATA,__objc_data) external _OBJC_METACLASS_$_MovieDetailLockup
                 (undefined) external _OBJC_METACLASS_$_NSButton (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSButtonCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSClipView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionViewDiffableDataSource (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionViewFlowLayout (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionViewItem (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionViewLayout (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSFormatter (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSImage (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSImageView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSLayoutConstraint (from CoreAutoLayout)
00007ffb42f31570 (__DATA,__objc_data) external _OBJC_METACLASS_$_NSLayoutPinningConstraint
                 (undefined) external _OBJC_METACLASS_$_NSLevelIndicator (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSLevelIndicatorCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSMenuItem (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSOutlineView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSPanel (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSScrollView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSearchField (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSearchToolbarItem (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSlider (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSliderCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableHeaderCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableHeaderView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextField (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextFieldCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSToolbar (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSValueTransformer (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSViewController (from AppKit)
00007ffb42f32290 (__DATA,__objc_data) external _OBJC_METACLASS_$_NSViewSpy
                 (undefined) external _OBJC_METACLASS_$_NSWindow (from AppKit)
00007ffb42f31fc0 (__DATA,__objc_data) external _OBJC_METACLASS_$_NSWindowCatchBadSheetClosing
                 (undefined) external _OBJC_METACLASS_$_NSWindowController (from AppKit)
00007ffb42f32cb8 (__DATA,__objc_data) external _OBJC_METACLASS_$_NotificationWindowController
00007ffb42f32920 (__DATA,__objc_data) external _OBJC_METACLASS_$_OTTColorView
00007ffb42f32a60 (__DATA,__objc_data) external _OBJC_METACLASS_$_RatingControl
00007ffb42f32498 (__DATA,__objc_data) external _OBJC_METACLASS_$_SimpleListLockup
00007ffb42f31430 (__DATA,__objc_data) external _OBJC_METACLASS_$_TVShowDetailLockup
00007ffb42f334d8 (__DATA,__objc_data) external _OBJC_METACLASS_$_TempAppKitSPI
00007ffb42f330a0 (__DATA,__objc_data) external _OBJC_METACLASS_$_TestWindowController
00007ffb42f32150 (__DATA,__objc_data) external _OBJC_METACLASS_$_UXID
00007ffb42f32b00 (__DATA,__objc_data) external _OBJC_METACLASS_$_UXItem
00007ffb42f336e0 (__DATA,__objc_data) external _OBJC_METACLASS_$_UXItemSection
00007ffb42f33708 (__DATA,__objc_data) external _OBJC_METACLASS_$_UXItemSectionList
00007ffb42f31728 (__DATA,__objc_data) external _OBJC_METACLASS_$_ViewSpyPropertySection
00007ffb42f33a00 (__DATA,__objc_data) external _OBJC_METACLASS_$_VizPackage
00007ffb42f3ba08 (__DATA,__data) external _OBJC_METACLASS_$__AllCapsStringTransformer
00007ffb42f3afa0 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI10TrackTable
00007ffb42f39bf8 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI15PlayStateButton
00007ffb42f39ce8 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI15TracklistLockup
00007ffb42f3bed8 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16AMPArtworkLockup
00007ffb42f3abc0 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16ArtworkImageView
00007ffb42f3a470 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16OneLineTableCell
00007ffb42f3a898 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16PageHeaderLockup
00007ffb42f3a6c0 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16TwoLineTableCell
00007ffb42f3c0f8 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI18LibraryAboutLockup
00007ffb42f3c0c0 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI19AMPAllCapsFormatter
00007ffb42f3c358 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI19AMPArtworkTableCell
00007ffb42f39f50 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI19ErrorViewController
00007ffb42f3c128 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI21ActionAndDurationCell
00007ffb42f3c2e8 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI22AMPFlippedDocumentView
00007ffb42f3ad58 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI22AMPRolloverOutlineView
00007ffb42f3bf98 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI22TracklistArtworkLockup
00007ffb42f3a940 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI24AMPRollableArtworkLockup
00007ffb42f39fb8 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI24CollectionViewController
00007ffb42f3a170 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI27TrackNumberAndPlayStateCell
00007ffb42f3b988 (__DATA,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI30AMPSectionedEpisodeTableLockup
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _SLSGetDragRegionLegacy (from SkyLight)
00007ffb07740218 (__TEXT,__text) external _SetShadowLayerContentToRadiosityShadow
00007ffb07740ca6 (__TEXT,__text) external _SetUndeterminedArtworkStateBackground
                 (undefined) external _UTTypeImage (from UniformTypeIdentifiers)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __NSGetExecutablePath (from libSystem)
                 (undefined) external __NSKeyValueGetterForClassAndKey (from Foundation)
                 (undefined) external __NSKeyValueSetterForClassAndKey (from Foundation)
                 (undefined) external __Unwind_Resume (from libSystem)
00007ffb07738578 (__TEXT,__text) external __ZN9metrics_t13StopRecordingEv
00007ffb07738540 (__TEXT,__text) external __ZN9metrics_t14StartRecordingEv
00007ffb07738592 (__TEXT,__text) external __ZN9metrics_t7SetNameEPKc
00007ffb077384c6 (__TEXT,__text) external __ZNK9metrics_t11ElapsedTimeEv
00007ffb077384e0 (__TEXT,__text) external __ZNK9metrics_t20ElapsedTimeInSecondsEv
00007ffb07738622 (__TEXT,__text) external __ZNK9metrics_t20TotalAmountPerSecondEv
00007ffb077385ae (__TEXT,__text) external __ZNK9metrics_t20TotalEventsPerSecondEv
                 (undefined) external __ZSt9terminatev (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___NSArray0__struct (from CoreFoundation)
                 (undefined) external ___NSDictionary0__struct (from CoreFoundation)
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_demangle (from libc++)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___kCFBooleanFalse (from CoreFoundation)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___strlcat_chk (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __dyld_get_image_name (from libSystem)
                 (undefined) external __dyld_image_count (from libSystem)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_disabled (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreImage (from libswiftCoreImage)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFileProvider (from libswiftFileProvider)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIntents (from libswiftIntents)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuickLookUI (from libswiftQuickLookUI)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftSpatial (from libswiftSpatial)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_errno (from libswift_errno)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_math (from libswift_math)
