00000001e21c2fd8 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00000001e21c3104 (__TEXT,__gcc_except_tab) non-external GCC_except_table147
00000001e21c3130 (__TEXT,__gcc_except_tab) non-external GCC_except_table206
00000001e21c3144 (__TEXT,__gcc_except_tab) non-external GCC_except_table221
00000001e21c3158 (__TEXT,__gcc_except_tab) non-external GCC_except_table269
00000001e21c316c (__TEXT,__gcc_except_tab) non-external GCC_except_table289
00000001e21c31b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table387
00000001e21c31cc (__TEXT,__gcc_except_tab) non-external GCC_except_table398
00000001e21c31e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table399
00000001e21c31f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table401
00000001e21c3218 (__TEXT,__gcc_except_tab) non-external GCC_except_table403
00000001e21c323c (__TEXT,__gcc_except_tab) non-external GCC_except_table404
00000001e21c324c (__TEXT,__gcc_except_tab) non-external GCC_except_table465
00000001e21c3270 (__TEXT,__gcc_except_tab) non-external GCC_except_table530
00000001e21c3008 (__TEXT,__gcc_except_tab) non-external GCC_except_table58
00000001e21c3048 (__TEXT,__gcc_except_tab) non-external GCC_except_table60
00000001e21c3070 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00000001e21c3084 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
00000001e21c3094 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
00000001e21b96a8 (__TEXT,__text) external __ZN16CCProfileMonitor18applyConfigurationEPK10__CFStringS2_
00000001e21b8e5c (__TEXT,__text) external __ZN16CCProfileMonitor20getOwnersFromProfileEPK14__CFDictionary
00000001e21b9b6c (__TEXT,__text) external __ZN16CCProfileMonitor21getOwnersFromCCConfigEPK14__CFDictionaryP7__CFSet
00000001e218c328 (__TEXT,__text) external __ZN16CCProfileMonitor21initializeProfilePortEv
00000001e218bf2c (__TEXT,__text) external __ZN16CCProfileMonitor21setStreamEventHandlerEv
00000001e21bb64c (__TEXT,__text) external __ZN16CCProfileMonitor26isProfileInstalledForOwnerEPK10__CFString
00000001e21ba560 (__TEXT,__text) external __ZN16CCProfileMonitor28getOwnersFromPipesAndStreamsEPK14__CFDictionaryP7__CFSet
00000001e21bb0fc (__TEXT,__text) external __ZN16CCProfileMonitor29sendProfileChangeNotificationEi
00000001e218246c (__TEXT,__text) external __ZN16CCProfileMonitor6ccfreeEv
00000001e21bb0c8 (__TEXT,__text) external __ZN16CCProfileMonitorC1Ev
00000001e21bb098 (__TEXT,__text) external __ZN16CCProfileMonitorC2Ev
00000001e21827d0 (__TEXT,__text) external __ZN16CCProfileMonitorD0Ev
00000001e21bb094 (__TEXT,__text) external __ZN16CCProfileMonitorD1Ev
00000001e21bb0f8 (__TEXT,__text) external __ZN16CCProfileMonitorD2Ev
00000001e21899e0 (__TEXT,__text) external __ZN16CCServiceMonitor12scanServicesEv
00000001e21898bc (__TEXT,__text) external __ZN16CCServiceMonitor13freeresourcesEv
00000001e217b598 (__TEXT,__text) external __ZN16CCServiceMonitor17servicesPublishedEj
00000001e217e6e0 (__TEXT,__text) external __ZN16CCServiceMonitor18servicesTerminatedEj
00000001e21bb970 (__TEXT,__text) external __ZN16CCServiceMonitor21servicesStopListeningEv
00000001e21bb964 (__TEXT,__text) external __ZN16CCServiceMonitor22servicePublishCallbackEPvj
00000001e21bb958 (__TEXT,__text) external __ZN16CCServiceMonitor24serviceTerminateCallbackEPvj
00000001e21bb80c (__TEXT,__text) external __ZN16CCServiceMonitor26initWithDictionaryAndQueueEP14__CFDictionaryP16dispatch_queue_s
00000001e21bb9e0 (__TEXT,__text) external __ZN16CCServiceMonitor6ccfreeEv
00000001e21bbad8 (__TEXT,__text) external __ZN16CCServiceMonitorC2Ev
00000001e21bbad0 (__TEXT,__text) external __ZN16CCServiceMonitorD0Ev
00000001e21bbad4 (__TEXT,__text) external __ZN16CCServiceMonitorD1Ev
00000001e21bbb24 (__TEXT,__text) external __ZN16CCServiceMonitorD2Ev
00000001e21bedbc (__TEXT,__text) external __ZN17CCPcapngFormatter14writeLogFooterEPK13CCLogMetadata
00000001e21be654 (__TEXT,__text) external __ZN17CCPcapngFormatter14writeLogHeaderEPK13CCLogMetadata
00000001e218783c (__TEXT,__text) external __ZN17CCPcapngFormatter15writeFileHeaderEv
00000001e21bf278 (__TEXT,__text) external __ZN17CCPcapngFormatter15writeLogPayloadEPKcm
00000001e218e92c (__TEXT,__text) external __ZN17CCPcapngFormatter17withRegistryEntryEj
00000001e21bdc74 (__TEXT,__text) external __ZN17CCPcapngFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00000001e2188078 (__TEXT,__text) external __ZN17CCPcapngFormatter19freeInterfaceTablesEv
00000001e218f9a4 (__TEXT,__text) external __ZN17CCPcapngFormatter19freeStreamNameArrayEv
00000001e21bf2e0 (__TEXT,__text) external __ZN17CCPcapngFormatter19printInterfaceTableEv
00000001e21bf29c (__TEXT,__text) external __ZN17CCPcapngFormatter20streamId2InterfaceIdEjRj
00000001e21bdc34 (__TEXT,__text) external __ZN17CCPcapngFormatter21initWithRegistryEntryEj
00000001e21bf178 (__TEXT,__text) external __ZN17CCPcapngFormatter24searchStreamIdInRegistryEj
00000001e2187830 (__TEXT,__text) external __ZN17CCPcapngFormatter25getFormatterFileExtensionEv
00000001e218e9b0 (__TEXT,__text) external __ZN17CCPcapngFormatter27buildStreamToInterfaceTableEv
00000001e2188108 (__TEXT,__text) external __ZN17CCPcapngFormatter6ccfreeEv
00000001e21bdde0 (__TEXT,__text) external __ZN17CCPcapngFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2188140 (__TEXT,__text) non-external __ZN17CCPcapngFormatterD0Ev
00000001e21bf274 (__TEXT,__text) non-external __ZN17CCPcapngFormatterD1Ev
00000001e21a3298 (__TEXT,__text) external __ZN18CCLogPipeInterface11setLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00000001e21a3320 (__TEXT,__text) external __ZN18CCLogPipeInterface11setLogLevelEP33CCLogPipeUserClientStreamLogLevel
00000001e218e74c (__TEXT,__text) external __ZN18CCLogPipeInterface13freeResourcesEv
00000001e21a3540 (__TEXT,__text) external __ZN18CCLogPipeInterface13profileLoadedEv
00000001e2183984 (__TEXT,__text) external __ZN18CCLogPipeInterface13wakeupTapLoopEv
00000001e217e288 (__TEXT,__text) external __ZN18CCLogPipeInterface14openUserClientEv
00000001e21a3584 (__TEXT,__text) external __ZN18CCLogPipeInterface14profileRemovedEv
00000001e21a32dc (__TEXT,__text) external __ZN18CCLogPipeInterface14updateLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00000001e217e27c (__TEXT,__text) external __ZN18CCLogPipeInterface15getUserClientIDEv
00000001e21a3474 (__TEXT,__text) external __ZN18CCLogPipeInterface16setNotifyTimeoutEP32CCLogPipeUserClientNotifyTimeout
00000001e21a34b8 (__TEXT,__text) external __ZN18CCLogPipeInterface17setWatermarkLevelEP33CCLogPipeUserClientWatermarkLevel
00000001e21a30b0 (__TEXT,__text) external __ZN18CCLogPipeInterface17withRegistryEntryEjP5CCTap
00000001e21a35c8 (__TEXT,__text) external __ZN18CCLogPipeInterface18dumpToDiskCompleteEP11CCTimestamp
00000001e21a3364 (__TEXT,__text) external __ZN18CCLogPipeInterface18setConsoleLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00000001e21a33ec (__TEXT,__text) external __ZN18CCLogPipeInterface18setConsoleLogLevelEP33CCLogPipeUserClientStreamLogLevel
00000001e21a30a8 (__TEXT,__text) external __ZN18CCLogPipeInterface21initWithRegistryEntryEjP5CCTap
00000001e21a33a8 (__TEXT,__text) external __ZN18CCLogPipeInterface21updateConsoleLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00000001e2187208 (__TEXT,__text) external __ZN18CCLogPipeInterface6ccfreeEv
00000001e21a3430 (__TEXT,__text) external __ZN18CCLogPipeInterface7captureEP23CCPipeUserClientCapture
00000001e21a3174 (__TEXT,__text) external __ZN18CCLogPipeInterface7mapPipeEP12CCLogPipeMap
00000001e21a34fc (__TEXT,__text) external __ZN18CCLogPipeInterface9setPolicyEP25CCLogPipeUserClientPolicy
00000001e21a321c (__TEXT,__text) external __ZN18CCLogPipeInterface9unmapPipeEP12CCLogPipeMap
00000001e2187278 (__TEXT,__text) non-external __ZN18CCLogPipeInterfaceD0Ev
00000001e21a30ac (__TEXT,__text) non-external __ZN18CCLogPipeInterfaceD1Ev
00000001e218dfc8 (__TEXT,__text) external __ZN19CCDataPipeInterface13freeResourcesEv
00000001e219e76c (__TEXT,__text) external __ZN19CCDataPipeInterface13profileLoadedEv
00000001e219e664 (__TEXT,__text) external __ZN19CCDataPipeInterface13queryMetaDataEP23CCDataPipeUserClientMap
00000001e218353c (__TEXT,__text) external __ZN19CCDataPipeInterface13wakeupTapLoopEv
00000001e217d0e4 (__TEXT,__text) external __ZN19CCDataPipeInterface14openUserClientEv
00000001e219e7b0 (__TEXT,__text) external __ZN19CCDataPipeInterface14profileRemovedEv
00000001e217d0d8 (__TEXT,__text) external __ZN19CCDataPipeInterface15getUserClientIDEv
00000001e219e5a0 (__TEXT,__text) external __ZN19CCDataPipeInterface17withRegistryEntryEjP5CCTap
00000001e219e598 (__TEXT,__text) external __ZN19CCDataPipeInterface21initWithRegistryEntryEjP5CCTap
00000001e2183580 (__TEXT,__text) external __ZN19CCDataPipeInterface6ccfreeEv
00000001e219e7f4 (__TEXT,__text) external __ZN19CCDataPipeInterface7captureEP23CCPipeUserClientCapture
00000001e219e6e8 (__TEXT,__text) external __ZN19CCDataPipeInterface8readDataEP23CCDataPipeUserClientMap
00000001e2183658 (__TEXT,__text) non-external __ZN19CCDataPipeInterfaceD0Ev
00000001e219e59c (__TEXT,__text) non-external __ZN19CCDataPipeInterfaceD1Ev
00000001e21bdb1c (__TEXT,__text) external __ZN19CCIOReportDumpQueue12signalToSaveEv
00000001e21bcfdc (__TEXT,__text) external __ZN19CCIOReportDumpQueue14doSaveChannelsEPK10__CFStringP14__CFDictionary
00000001e217b7d4 (__TEXT,__text) external __ZN19CCIOReportDumpQueue15processorThreadEPv
00000001e217b7fc (__TEXT,__text) external __ZN19CCIOReportDumpQueue16_processorThreadEv
00000001e21bdb68 (__TEXT,__text) external __ZN19CCIOReportDumpQueue19cancelableBlockFuncEv
00000001e219328c (__TEXT,__text) external __ZN19CCIOReportDumpQueue19stopProcessorThreadEv
00000001e21bdc14 (__TEXT,__text) external __ZN19CCIOReportDumpQueue20startProcessorThreadEv
00000001e21bc9a8 (__TEXT,__text) external __ZN19CCIOReportDumpQueue21initInstanceWithQueueEP16dispatch_queue_s
00000001e21bc90c (__TEXT,__text) external __ZN19CCIOReportDumpQueue23createInstanceWithQueueEP16dispatch_queue_s
00000001e2189794 (__TEXT,__text) external __ZN19CCIOReportDumpQueue6ccfreeEv
00000001e2189850 (__TEXT,__text) external __ZN19CCIOReportDumpQueue7dequeueEv
00000001e21bcf50 (__TEXT,__text) external __ZN19CCIOReportDumpQueue7enqueueEP16ior_dump_request
00000001e21bc8e0 (__TEXT,__text) external __ZN19CCIOReportDumpQueueC1Ev
00000001e21bc8b8 (__TEXT,__text) external __ZN19CCIOReportDumpQueueC2Ev
00000001e21898a8 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD0Ev
00000001e21bc8b4 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD1Ev
00000001e21bc908 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD2Ev
00000001e21896fc (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeFileFooterEv
00000001e2188160 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeFileHeaderEv
00000001e21b8350 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeLogPayloadEPKcm
00000001e21b7c38 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeTimeStringEPK13CCLogMetadata
00000001e218fa18 (__TEXT,__text) external __ZN21CCIOReporterFormatter17withRegistryEntryEj
00000001e21b6754 (__TEXT,__text) non-external __ZN21CCIOReporterFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00000001e21b671c (__TEXT,__text) external __ZN21CCIOReporterFormatter21initWithRegistryEntryEj
00000001e2188154 (__TEXT,__text) external __ZN21CCIOReporterFormatter25getFormatterFileExtensionEv
00000001e21b7d48 (__TEXT,__text) external __ZN21CCIOReporterFormatter26getChannelsForSubscriptionEPK9__CFArrayPK10__CFNumber
00000001e218faa8 (__TEXT,__text) external __ZN21CCIOReporterFormatter35addRegistryChildToChannelDictionaryEj
00000001e21b7774 (__TEXT,__text) external __ZN21CCIOReporterFormatter35getChannelsForStreamAndSubscriptionEPK10__CFNumberS2_
00000001e21881c8 (__TEXT,__text) external __ZN21CCIOReporterFormatter38refreshSubscriptionsFromStreamRegistryEv
00000001e21902a0 (__TEXT,__text) external __ZN21CCIOReporterFormatter38shapeIOReportLibraryFriendlyDictionaryEv
00000001e2191a98 (__TEXT,__text) external __ZN21CCIOReporterFormatter38storeChannelDescriptionFromDriverGroupEP14__CFDictionaryPKS0_
00000001e2188a78 (__TEXT,__text) external __ZN21CCIOReporterFormatter39storeChannelDescriptionFromSubscriptionEP14__CFDictionaryPKS0_PK10__CFNumber
00000001e2191514 (__TEXT,__text) external __ZN21CCIOReporterFormatter48storeChannelDescriptionFromStreamAndSubscriptionEP14__CFDictionaryPK10__CFNumberS4_
00000001e218972c (__TEXT,__text) external __ZN21CCIOReporterFormatter6ccfreeEv
00000001e21b675c (__TEXT,__text) external __ZN21CCIOReporterFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2189780 (__TEXT,__text) non-external __ZN21CCIOReporterFormatterD0Ev
00000001e21b834c (__TEXT,__text) non-external __ZN21CCIOReporterFormatterD1Ev
00000001e219ab2c (__TEXT,__text) external __ZN22CCCrashTracerFormatter17withRegistryEntryEj
00000001e219a9e4 (__TEXT,__text) external __ZN22CCCrashTracerFormatter21initWithRegistryEntryEj
00000001e219aa18 (__TEXT,__text) external __ZN22CCCrashTracerFormatter25getFormatterFileExtensionEv
00000001e219ab10 (__TEXT,__text) external __ZN22CCCrashTracerFormatter6ccfreeEv
00000001e219aa24 (__TEXT,__text) external __ZN22CCCrashTracerFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e219ab14 (__TEXT,__text) non-external __ZN22CCCrashTracerFormatterD0Ev
00000001e219ab28 (__TEXT,__text) non-external __ZN22CCCrashTracerFormatterD1Ev
00000001e2197e28 (__TEXT,__text) external __ZN22CCOSSerializeFormatter15writeLogPayloadEPKcm
00000001e2197da8 (__TEXT,__text) external __ZN22CCOSSerializeFormatter17withRegistryEntryEj
00000001e2197720 (__TEXT,__text) non-external __ZN22CCOSSerializeFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00000001e21976dc (__TEXT,__text) external __ZN22CCOSSerializeFormatter21initWithRegistryEntryEj
00000001e2197714 (__TEXT,__text) external __ZN22CCOSSerializeFormatter25getFormatterFileExtensionEv
00000001e2197d8c (__TEXT,__text) external __ZN22CCOSSerializeFormatter6ccfreeEv
00000001e2197728 (__TEXT,__text) external __ZN22CCOSSerializeFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2197d90 (__TEXT,__text) non-external __ZN22CCOSSerializeFormatterD0Ev
00000001e2197da4 (__TEXT,__text) non-external __ZN22CCOSSerializeFormatterD1Ev
00000001e219e574 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter15writeLogPayloadEPKcm
00000001e219e4f4 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter17withRegistryEntryEj
00000001e219b844 (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00000001e219b800 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter21initWithRegistryEntryEj
00000001e219b838 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter25getFormatterFileExtensionEv
00000001e219ca98 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter37convertInterestsArrayToIOReportLegendEP14__CFDictionaryPK9__CFArray
00000001e219cd8c (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter38storeChannelDescriptionFromDriverGroupEP14__CFDictionaryPKS0_
00000001e219c110 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter39createDictionaryWithProcessedIOReporterEPK14__CFDictionaryPK13CCLogMetadata
00000001e219bed4 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter42processAllDictionarieswithinIncommingArrayEPK9__CFArrayPK13CCLogMetadata
00000001e219e4d8 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter6ccfreeEv
00000001e219b84c (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e219e4dc (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatterD0Ev
00000001e219e4f0 (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatterD1Ev
00000001e21bbc28 (__TEXT,__text) external __ZN5CCTap10getTapTypeEv
00000001e21bbbc8 (__TEXT,__text) external __ZN5CCTap10isQuiescedEv
00000001e21bbb68 (__TEXT,__text) external __ZN5CCTap11setQuiescedEv
00000001e218dc7c (__TEXT,__text) external __ZN5CCTap13freeResourcesEv
00000001e21bbc1c (__TEXT,__text) non-external __ZN5CCTap13profileLoadedEv
00000001e21bbc10 (__TEXT,__text) non-external __ZN5CCTap14profileRemovedEv
00000001e217d2e4 (__TEXT,__text) external __ZN5CCTap14runDrainThreadEPv
00000001e218e01c (__TEXT,__text) external __ZN5CCTap16freeDirPathArrayEv
00000001e21bbbd0 (__TEXT,__text) external __ZN5CCTap16prepareQuiescingEv
00000001e21bbd3c (__TEXT,__text) external __ZN5CCTap17findWithDirectoryEPK10__CFString
00000001e2189d5c (__TEXT,__text) external __ZN5CCTap17withRegistryEntryEj
00000001e21bbb80 (__TEXT,__text) external __ZN5CCTap18resumeFromQuiescedEv
00000001e21bbd94 (__TEXT,__text) external __ZN5CCTap19isDumpToDiskAllowedEv
00000001e21bbd90 (__TEXT,__text) external __ZN5CCTap19printDirectoryArrayEPKcx
00000001e21bbc9c (__TEXT,__text) external __ZN5CCTap20findWithOwnerAndPipeEPK10__CFStringS2_
00000001e21bbc68 (__TEXT,__text) external __ZN5CCTap20setIOReportDumpQueueEP19CCIOReportDumpQueue
00000001e217d100 (__TEXT,__text) external __ZN5CCTap21initWithRegistryEntryEj
00000001e218125c (__TEXT,__text) external __ZN5CCTap23cleanCaptureDirectoriesEv
00000001e21834d4 (__TEXT,__text) external __ZN5CCTap6ccfreeEv
00000001e21bbc08 (__TEXT,__text) non-external __ZN5CCTap7captureEP23CCPipeUserClientCapture
00000001e2181370 (__TEXT,__text) non-external __ZN5CCTap8isActiveEd
00000001e21bbc3c (__TEXT,__text) external __ZN5CCTapC2Ev
00000001e21bbc34 (__TEXT,__text) external __ZN5CCTapD0Ev
00000001e21bbc38 (__TEXT,__text) external __ZN5CCTapD1Ev
00000001e21bbc64 (__TEXT,__text) external __ZN5CCTapD2Ev
00000001e21a24d8 (__TEXT,__text) external __ZN6CCFile10captureLogEPK13CCLogMetadataPKcmS4_m
00000001e219ae9c (__TEXT,__text) non-external __ZN6CCFile11fileDidOpenEm
00000001e219f944 (__TEXT,__text) external __ZN6CCFile13captureLogRunEv
00000001e219ae98 (__TEXT,__text) non-external __ZN6CCFile13fileWillCloseEv
00000001e218e808 (__TEXT,__text) external __ZN6CCFile13freeResourcesEv
00000001e21a0aac (__TEXT,__text) external __ZN6CCFile14isLogdirExistsEv
00000001e21a29ec (__TEXT,__text) external __ZN6CCFile14writeDataFilesEPKc11CCTimestamp
00000001e2186dc8 (__TEXT,__text) external __ZN6CCFile16generateFileNameEPKc
00000001e21839c8 (__TEXT,__text) external __ZN6CCFile17withRegistryEntryEj
00000001e21a2db8 (__TEXT,__text) external __ZN6CCFile18setFileCloseReasonE21CCLogFileCloseReasons
00000001e219b010 (__TEXT,__text) non-external __ZN6CCFile19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00000001e219aea0 (__TEXT,__text) non-external __ZN6CCFile20cleanupCapturedFilesEv
00000001e21854a4 (__TEXT,__text) external __ZN6CCFile21initWithRegistryEntryEj
00000001e21a0730 (__TEXT,__text) external __ZN6CCFile22generateCaptureDirPathEPKc11CCTimestamp
00000001e8c17320 (__DATA_CONST,__const) external __ZN6CCFile28kCoreCaptureWorkingDirectoryE
00000001e21a2dc0 (__TEXT,__text) external __ZN6CCFile33populateCommonTelemetryDictionaryEPv
00000001e2187664 (__TEXT,__text) external __ZN6CCFile6ccfreeEv
00000001e219f93c (__TEXT,__text) external __ZN6CCFile7doWriteEPvm
00000001e2187f78 (__TEXT,__text) external __ZN6CCFile8_doWriteEP8CCObjectPvm
00000001e21a0cd4 (__TEXT,__text) external __ZN6CCFile8copyFileEPKcb
00000001e21a2d8c (__TEXT,__text) external __ZN6CCFileC2Ev
00000001e21a2d84 (__TEXT,__text) external __ZN6CCFileD0Ev
00000001e21a2d88 (__TEXT,__text) external __ZN6CCFileD1Ev
00000001e21a2db4 (__TEXT,__text) external __ZN6CCFileD2Ev
00000001ecb0aaf8 (__DATA,__data) external __ZN8CCDaemon11fIsCCDaemonE
00000001ecb0ab00 (__DATA,__common) external __ZN8CCDaemon11fWorkingDirE
00000001e2193c10 (__TEXT,__text) non-external __ZN8CCDaemon11getInstanceEv
00000001edb1b208 (__DATA_DIRTY,__common) external __ZN8CCDaemon11initializedE
00000001e218c700 (__TEXT,__text) external __ZN8CCDaemon13activityCheckEv
00000001e218cee0 (__TEXT,__text) external __ZN8CCDaemon13freeResourcesEv
00000001e219a858 (__TEXT,__text) external __ZN8CCDaemon13resumeAllTapsEv
00000001e219a764 (__TEXT,__text) external __ZN8CCDaemon14quiesceAllTapsEv
00000001e2197eb0 (__TEXT,__text) external __ZN8CCDaemon16startPipeMonitorEv
00000001e2181fc4 (__TEXT,__text) external __ZN8CCDaemon17runShutdownThreadEPv
00000001e219a76c (__TEXT,__text) external __ZN8CCDaemon21setCaptureIdAndReasonEP11CCTimestampPc
00000001e219a854 (__TEXT,__text) external __ZN8CCDaemon22smcNotificationHandlerEhhh
00000001e21994d0 (__TEXT,__text) external __ZN8CCDaemon23enablePowerNotificationEv
00000001e21982c0 (__TEXT,__text) external __ZN8CCDaemon23initCCDaemonWithOptionsEPKcS1_b
00000001e2199d24 (__TEXT,__text) external __ZN8CCDaemon24disablePowerNotificationEv
00000001e219a850 (__TEXT,__text) external __ZN8CCDaemon26activityCheckTimerCallbackEPv
00000001e21997ac (__TEXT,__text) external __ZN8CCDaemon28sysPowerNotificationCallbackEPvjjS0_
00000001ecb0ab14 (__DATA,__common) external __ZN8CCDaemon29fEnableDumpToDiskinRecoveryOSE
00000001e219a860 (__TEXT,__text) external __ZN8CCDaemon29sendProfileChangeNotificationEi
00000001e219a808 (__TEXT,__text) external __ZN8CCDaemon4lockEv
00000001e2182270 (__TEXT,__text) external __ZN8CCDaemon6ccfreeEv
00000001e219a82c (__TEXT,__text) external __ZN8CCDaemon6unlockEv
00000001e2198068 (__TEXT,__text) external __ZN8CCDaemon7ccstartEPKcS1_b
00000001ecb0ab08 (__DATA,__common) external __ZN8CCDaemon8fSaveDirE
00000001edb1b200 (__DATA_DIRTY,__common) external __ZN8CCDaemon8instanceE
00000001e2181cec (__TEXT,__text) external __ZN8CCDaemon8shutdownEv
00000001edb1b1f8 (__DATA_DIRTY,__common) external __ZN8CCDaemon9onceTokenE
00000001e2197e80 (__TEXT,__text) external __ZN8CCDaemonC1Ev
00000001e2197e54 (__TEXT,__text) external __ZN8CCDaemonC2Ev
00000001e21899cc (__TEXT,__text) external __ZN8CCDaemonD0Ev
00000001e2197e50 (__TEXT,__text) external __ZN8CCDaemonD1Ev
00000001e2197eac (__TEXT,__text) external __ZN8CCDaemonD2Ev
00000001e21a78f0 (__TEXT,__text) external __ZN8CCLogTap11setLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00000001e21a7b8c (__TEXT,__text) external __ZN8CCLogTap11setLogLevelEP33CCLogPipeUserClientStreamLogLevel
00000001e21a360c (__TEXT,__text) external __ZN8CCLogTap11tapLoopImplEv
00000001e21a44d0 (__TEXT,__text) external __ZN8CCLogTap12processEventEv
00000001e21a7400 (__TEXT,__text) external __ZN8CCLogTap13freeResourcesEv
00000001e21a7194 (__TEXT,__text) external __ZN8CCLogTap13profileLoadedEv
00000001e21836f0 (__TEXT,__text) external __ZN8CCLogTap14profileRemovedEv
00000001e21a746c (__TEXT,__text) external __ZN8CCLogTap14updateLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00000001e21a8360 (__TEXT,__text) external __ZN8CCLogTap16setNotifyTimeoutEP32CCLogPipeUserClientNotifyTimeout
00000001e21a8548 (__TEXT,__text) external __ZN8CCLogTap17setWatermarkLevelEP33CCLogPipeUserClientWatermarkLevel
00000001e218ba84 (__TEXT,__text) external __ZN8CCLogTap17withRegistryEntryEj
00000001e21a7e28 (__TEXT,__text) external __ZN8CCLogTap18setConsoleLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00000001e21a80c4 (__TEXT,__text) external __ZN8CCLogTap18setConsoleLogLevelEP33CCLogPipeUserClientStreamLogLevel
00000001e21a8a00 (__TEXT,__text) external __ZN8CCLogTap19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00000001e217de1c (__TEXT,__text) external __ZN8CCLogTap21initWithRegistryEntryEj
00000001e21a7654 (__TEXT,__text) external __ZN8CCLogTap21updateConsoleLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00000001e2183680 (__TEXT,__text) external __ZN8CCLogTap6ccfreeEv
00000001e21a6ee8 (__TEXT,__text) external __ZN8CCLogTap7captureEP23CCPipeUserClientCapture
00000001e217e2a4 (__TEXT,__text) external __ZN8CCLogTap7tapLoopEv
00000001e2181378 (__TEXT,__text) external __ZN8CCLogTap8isActiveEd
00000001e21a8730 (__TEXT,__text) external __ZN8CCLogTap9setPolicyEP25CCLogPipeUserClientPolicy
00000001e218781c (__TEXT,__text) non-external __ZN8CCLogTapD0Ev
00000001e21a7468 (__TEXT,__text) non-external __ZN8CCLogTapD1Ev
00000001e21a8bd8 (__TEXT,__text) external __ZN8CCObject4initEv
00000001e21a8bac (__TEXT,__text) external __ZN8CCObject6ccfreeEv
00000001e21a8c20 (__TEXT,__text) external __ZN8CCObjectC1Ev
00000001e21a8bf8 (__TEXT,__text) external __ZN8CCObjectC2Ev
00000001e21a8be0 (__TEXT,__text) external __ZN8CCObjectD0Ev
00000001e21a8bf4 (__TEXT,__text) external __ZN8CCObjectD1Ev
00000001e21a8c48 (__TEXT,__text) external __ZN8CCObjectD2Ev
00000001e219e838 (__TEXT,__text) external __ZN9CCDataTap11tapLoopImplEv
00000001e218a8f0 (__TEXT,__text) external __ZN9CCDataTap12processEventEv
00000001e219f938 (__TEXT,__text) external __ZN9CCDataTap13freeResourcesEv
00000001e219f3b4 (__TEXT,__text) external __ZN9CCDataTap13profileLoadedEv
00000001e2183268 (__TEXT,__text) external __ZN9CCDataTap14profileRemovedEv
00000001e218a834 (__TEXT,__text) external __ZN9CCDataTap17withRegistryEntryEj
00000001e217ceec (__TEXT,__text) external __ZN9CCDataTap21initWithRegistryEntryEj
00000001e2183200 (__TEXT,__text) external __ZN9CCDataTap6ccfreeEv
00000001e219f108 (__TEXT,__text) external __ZN9CCDataTap7captureEP23CCPipeUserClientCapture
00000001e217d338 (__TEXT,__text) external __ZN9CCDataTap7tapLoopEv
