00007ff814f2a670 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff814f2a704 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00007ff814f2a7c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
00007ff814f2a530 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00007ff814f2a7e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
00007ff814f2a488 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
00007ff814f2a384 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
00007ff814f2a410 (__TEXT,__gcc_except_tab) non-external GCC_except_table23
00007ff814f2a428 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff814f2a498 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff814f2a684 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff814f2a7f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff814f2a394 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
00007ff814f2a374 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00007ff814f2a50c (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00007ff814f2a3a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
00007ff814f2a540 (__TEXT,__gcc_except_tab) non-external GCC_except_table33
00007ff814f2a4b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00007ff814f2a698 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
00007ff814f2a59c (__TEXT,__gcc_except_tab) non-external GCC_except_table46
00007ff814f2a4cc (__TEXT,__gcc_except_tab) non-external GCC_except_table47
00007ff814f2a4dc (__TEXT,__gcc_except_tab) non-external GCC_except_table48
00007ff814f2a4ec (__TEXT,__gcc_except_tab) non-external GCC_except_table49
00007ff814f2a4fc (__TEXT,__gcc_except_tab) non-external GCC_except_table50
00007ff814f2a3c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00007ff814f2a5ac (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00007ff814f2a3d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
00007ff814f2a5c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
00007ff814f2a5d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
00007ff814f2a5f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00007ff814f2a438 (__TEXT,__gcc_except_tab) non-external GCC_except_table59
00007ff814f2a448 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
00007ff814f2a458 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
00007ff814f2a468 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
00007ff814f2a610 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
00007ff814f2a478 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
00007ff814f2a6ac (__TEXT,__gcc_except_tab) non-external GCC_except_table7
00007ff814f2a3e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff814f2a6c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff814f2a620 (__TEXT,__gcc_except_tab) non-external GCC_except_table85
00007ff814f2a630 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
00007ff814f2a640 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
00007ff814f2a650 (__TEXT,__gcc_except_tab) non-external GCC_except_table88
00007ff814f2a660 (__TEXT,__gcc_except_tab) non-external GCC_except_table93
00007ff814f229f2 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject14InitializePathEPK10__CFStringPKvm
00007ff814f22a22 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject14InitializeWordEP12RXVocabularyPK10__CFStringPKvm
00007ff814f22aa6 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeAdLibEPK10__CFStringP12RXVocabularyPKvm
00007ff814f229a6 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeModelEPK10__CFStringPK7__CFURLPKvm
00007ff814f21f30 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject16CopyTextVariantsEv
00007ff814f21f6a (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale
00007ff814f23458 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc
00007ff814f21f3c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject22CopyPropertyWithLocaleEjPK10__CFLocale
00007ff814f22068 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject26CopyTextVariantsWithLocaleEPK10__CFLocale
00007ff814f21f24 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8CopyTextEv
00007ff814f22ae0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8GetCountEv
00007ff814f22b30 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9AddObjectEPS_
00007ff814f22c9e (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9GetObjectEl
00007ff814f22fe6 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SerializeEPvP19RXRecognitionSystem
00007ff814f22d72 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SetObjectElPS_
00007ff814f21aa4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC1Ev
00007ff814f22822 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC2Ev
00007ff814f2298a (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD0Ev
00007ff814f22980 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD1Ev
00007ff814f2288e (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD2Ev
00007ff814f1e9e0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEP8RXObject
00007ff814f1e970 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEyP8RXObject
00007ff814f1ef94 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem
00007ff814f1f914 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10LiveObjectEP8RXObject
00007ff814f1f5dc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11AddTrainingEPKvPK10__CFString
00007ff814f1f95a (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerEventEPv
00007ff814f1fb1e (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerResetEv
00007ff814f1ec2e (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11SetPropertyEjPKv
00007ff814f1eafa (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12CopyPropertyEj
00007ff814f1f770 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12SetResetModeE22RXRecognitionResetMode
00007ff814f1e4e6 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEv
00007ff814f1e47a (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEy
00007ff814f1f594 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13AddRecognizerEP12RXRecognizer
00007ff814f1e5aa (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEv
00007ff814f1e53e (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEy
00007ff814f1f5b6 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13DelRecognizerEP12RXRecognizer
00007ff814f1f6c2 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15AddOtherContextEPK9__CFArray
00007ff814f1fb42 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ChokeRecognizerExb
00007ff814f1f936 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ReachableObjectEP8RXObject
00007ff814f1f736 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem16ResetRecognitionEv
00007ff814f1f666 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17AddLeadingContextEPK10__CFString
00007ff814f1e458 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17DoesOwnRecognizerEP12RXRecognizer
00007ff814f1f7d2 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SaveUserProfileToFileEPK10__CFString
00007ff814f1f834 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem24PhoneticNeighborsForTextEPK10__CFString
00007ff814f1ea2c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEPv
00007ff814f1ea9c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEyPv
00007ff814f1e3ee (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC1Ev
00007ff814f1f16c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC2Ev
00007ff814f1f578 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD0Ev
00007ff814f1f56e (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD1Ev
00007ff814f1f416 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD2Ev
00007ff814f2861e (__TEXT,__text) non-external (was a private external) __ZN5RDIntC1EPK10__CFNumberb
00007ff814f285e0 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC2EPK10__CFNumberb
00007ff814f2869c (__TEXT,__text) non-external (was a private external) __ZN5RDURL7DirNameEv
00007ff814f2751c (__TEXT,__text) non-external (was a private external) __ZN5RDURLC1EPK7__CFURLb
00007ff814f28628 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC2EPK7__CFURLb
00007ff814f26acc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC10AddHandlerEU13block_pointerFviPS_E
00007ff814f26174 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11ClientEventEPv
00007ff814f2895f (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.1
00007ff814f264c4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11SendMessageEPvb
00007ff8428cda20 (__DATA,__common) non-external (was a private external) __ZN5RXXPC11sDownloadCBE
00007ff814f26c80 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12SerializeURLEPvPK7__CFURL
00007ff814f26976 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12StartChangesEv
00007ff814f26980 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CommitChangesEPvS0_
00007ff814f25774 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CreateMessageEx
00007ff814f26b0c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13RemoveHandlerEU13block_pointerFviPS_E
00007ff814f267cc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13WaitForServerEv
00007ff814f254d0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14CreateInstanceEPK10__CFLocalem
00007ff814f25c78 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPK10__CFString
00007ff814f25caa (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPKv
00007ff814f25b1a (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEj
00007ff814f2676c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16DownloadCallbackEPv
00007ff814f26b6c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16SerializeCFArrayEPvPKcPK9__CFArray
00007ff814f257aa (__TEXT,__text) non-external (was a private external) __ZN5RXXPC17SerializeCFStringEPvPKcPK10__CFString
00007ff814f25e0e (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19EstablishConnectionEv
00007ff814f270b4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19SetDownloadCallbackEU13block_pointerFvPK14__CFDictionaryE
00007ff814f27028 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC20PurgeInstalledAssetsEv
00007ff814f26a74 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC24SendMessageWithReplySyncEPv
00007ff814f26d8a (__TEXT,__text) non-external (was a private external) __ZN5RXXPC28StartInstallationForLanguageEPK10__CFString
00007ff814f26fca (__TEXT,__text) non-external (was a private external) __ZN5RXXPC29CancelInstallationForLanguageEPK10__CFString
00007ff814f26cee (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30CopyLanguageInstallationStatusEv
00007ff814f2586a (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb
00007ff814f26dfc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SetNonPurgeabilityForLanguagesEPK9__CFArray
00007ff814f26e6e (__TEXT,__text) non-external (was a private external) __ZN5RXXPC33CopyInstalledAssetPathForLanguageEPK10__CFString
00007ff814f26f1c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC43CopyInstalledAssetSupportedTasksForLanguageEPK10__CFString
00007ff814f255c6 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC51RDIsQuasarModelLanguageInstalledForLocaleIdentifierEPK10__CFString
00007ff814f259cc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC5QueueEv
00007ff814f259c2 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC1EPK10__CFStringm
00007ff814f25a14 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC2EPK10__CFStringm
00007ff814f2696c (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD1Ev
00007ff814f2687e (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD2Ev
00007ff814f253c0 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyED2Ev
00007ff814f22a6e (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyEaSES1_
00007ff814f21708 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectED2Ev
00007ff814f2096c (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectEaSEPKv
00007ff814f216e8 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemED2Ev
00007ff814f20c7e (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemEaSES1_
00007ff814f27822 (__TEXT,__text) non-external (was a private external) __ZN8RDStringC1EPK10__CFStringb
00007ff814f284fa (__TEXT,__text) non-external (was a private external) __ZN8RDStringC2EPK10__CFStringb
00007ff814f1fdce (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleED2Ev
00007ff814f1f03e (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleEaSES2_
00007ff814f2536c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringED2Ev
00007ff814f22684 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringEaSES2_
00007ff814f21728 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryED2Ev
00007ff814f20b7a (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryEaSES2_
00007ff814f25388 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLED2Ev
00007ff814f2181c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLEaSES2_
00007ff814f1fdf6 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataED2Ev
00007ff814f1eef0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataEaSES2_
00007ff814f253a4 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayED2Ev
00007ff814f23ab6 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayEaSES2_
00007ff814f1e3a2 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvED2Ev
00007ff814f1ccc0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvEaSES1_
00007ff814f1fce8 (__TEXT,__text) non-external (was a private external) __ZN8RXCFType11WillDestroyEv
00007ff814f1c16c (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD0Ev
00007ff814f1c166 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD1Ev
00007ff814f1c160 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD2Ev
00007ff814f1cc46 (__TEXT,__text) non-external (was a private external) __ZN8RXObject11SetPropertyEjPKv
00007ff814f1cb52 (__TEXT,__text) non-external (was a private external) __ZN8RXObject12CopyPropertyEj
00007ff814f1ce50 (__TEXT,__text) non-external (was a private external) __ZN8RXObject13CreateXPCDescExP19RXRecognitionSystem
00007ff814f1cdac (__TEXT,__text) non-external (was a private external) __ZN8RXObject15ShouldSerializeEP19RXRecognitionSystem
00007ff814f1ccf2 (__TEXT,__text) non-external (was a private external) __ZN8RXObject16PropertyReadOnlyEj
00007ff814f1cd48 (__TEXT,__text) non-external (was a private external) __ZN8RXObject17PropertyWriteOnlyEj
00007ff814f1cbcc (__TEXT,__text) non-external (was a private external) __ZN8RXObject22CopyPropertyWithLocaleEjPK10__CFLocale
00007ff814f1cd9e (__TEXT,__text) non-external (was a private external) __ZN8RXObject6SmudgeEv
00007ff814f1ce0c (__TEXT,__text) non-external (was a private external) __ZN8RXObject9SerializeEPvP19RXRecognitionSystem
00007ff814f1cab4 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC1Ev
00007ff814f1ca8c (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC2Ev
00007ff814f1cb36 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD0Ev
00007ff814f1cb2c (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD1Ev
00007ff814f1cadc (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD2Ev
00007ff814f23c20 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject13CopyDebugDescEv
00007ff814f23c04 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject18CopyFormattingDescEPK14__CFDictionary
00007ff814f1fce0 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType13CopyDebugDescEv
00007ff814f1fcd8 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType18CopyFormattingDescEPK14__CFDictionary
00007ff814f1fcc0 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4CopyEPK13__CFAllocator
00007ff814f1fcd0 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4HashEv
00007ff814f1fcc8 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType5EqualEPKS_
00007ff814f20316 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_loopINS_17_ClassicAlgPolicyEEclB7v160006INS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESB_NS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIT_T1_EESJ_T0_SK_
00007ff814f25290 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_length_errorB7v160006Ev
00007ff814f288da (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_out_of_rangeB7v160006Ev
00007ff814f28794 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findB7v160006ERKS5_m
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findEcm (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5rfindEcm (from libc++)
00007ff814f253e0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP16RXLanguageObjectNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
00007ff814f1fcf0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP19RXRecognitionSystemNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
00007ff814f202d8 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP8RXObjectNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
00007ff814f2532e (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIPKvNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
00007ff814f2541e (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIyNS_9allocatorIyEEE20__throw_length_errorB7v160006Ev
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
00007ff814f1fd4c (__TEXT,__text) non-external (was a private external) __ZNSt12length_errorC1B7v160006EPKc
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
00007ff814f28936 (__TEXT,__text) non-external (was a private external) __ZNSt12out_of_rangeC1B7v160006EPKc
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5eraseEmm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6resizeEmc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC1ERKS5_mmRKS4_ (from libc++)
00007ff814f28876 (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B7v160006ENS_24__uninitialized_size_tagEmRKS4_
00007ff814f25216 (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B7v160006IDnEEPKc
00007ff814f200bc (__TEXT,__text) non-external (was a private external) __ZNSt3__116__set_differenceB7v160006INS_17_ClassicAlgPolicyENS_6__lessIP8RXObjectS4_EERNS_21__tree_const_iteratorIS4_PNS_11__tree_nodeIS4_PvEElEESC_SC_SC_RNS_20back_insert_iteratorINS_6vectorIS4_NS_9allocatorIS4_EEEEEEEENS_4pairIu14__remove_cvrefIT1_Eu14__remove_cvrefIT5_EEEOSL_OT2_OT3_OT4_OSN_OT0_
00007ff814f253f0 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP16RXLanguageObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
00007ff814f1fd6f (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP19RXRecognitionSystemEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
00007ff814f202e8 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP8RXObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
00007ff814f2533e (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIPKvEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
00007ff814f2542e (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIyEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS5_m
00007ff814f1fd00 (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_length_errorB7v160006EPKc
00007ff814f288ea (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_out_of_rangeB7v160006EPKc
00007ff814f201ea (__TEXT,__text) non-external (was a private external) __ZNSt3__120back_insert_iteratorINS_6vectorIP8RXObjectNS_9allocatorIS3_EEEEEaSB7v160006ERKS3_
00007ff814f1ff5a (__TEXT,__text) non-external (was a private external) __ZNSt3__127__tree_balance_after_insertB7v160006IPNS_16__tree_node_baseIPvEEEEvT_S5_
00007ff814f1ff1c (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE16__insert_node_atEPNS_15__tree_end_nodeIPNS_16__tree_node_baseIPvEEEERSC_SC_
00007ff814f1fe8a (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE25__emplace_unique_key_argsIS2_JRKS2_EEENS_4pairINS_15__tree_iteratorIS2_PNS_11__tree_nodeIS2_PvEElEEbEERKT_DpOT0_
00007ff814f20384 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE4swapERS7_
00007ff814f1fe1e (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE7destroyEPNS_11__tree_nodeIS2_PvEE
00007ff814f286db (__TEXT,__text) non-external (was a private external) __ZNSt3__1plB7v160006IcNS_11char_traitsIcEENS_9allocatorIcEEEENS_12basic_stringIT_T0_T1_EERKS9_SB_
00007ff814f1fd9d (__TEXT,__text) non-external (was a private external) __ZSt28__throw_bad_array_new_lengthB7v160006v
                 (undefined) external __ZSt9terminatev (from libc++)
00007ff840df95f8 (__DATA_CONST,__const) non-external (was a private external) __ZTI12RXRecognizer
00007ff840df96a8 (__DATA_CONST,__const) non-external (was a private external) __ZTI12RXVocabulary
00007ff840df9868 (__DATA_CONST,__const) non-external (was a private external) __ZTI16RXLanguageObject
00007ff840df9448 (__DATA_CONST,__const) non-external (was a private external) __ZTI19RXRecognitionSystem
00007ff840df9130 (__DATA_CONST,__const) non-external (was a private external) __ZTI8RXCFType
00007ff840df9378 (__DATA_CONST,__const) non-external (was a private external) __ZTI8RXObject
                 (undefined) weak external __ZTISt12length_error (from libc++)
                 (undefined) weak external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
00007ff814f28e5a (__TEXT,__const) non-external (was a private external) __ZTS12RXRecognizer
00007ff814f28e69 (__TEXT,__const) non-external (was a private external) __ZTS12RXVocabulary
00007ff814f28ea8 (__TEXT,__const) non-external (was a private external) __ZTS16RXLanguageObject
00007ff814f28e44 (__TEXT,__const) non-external (was a private external) __ZTS19RXRecognitionSystem
00007ff814f28e30 (__TEXT,__const) non-external (was a private external) __ZTS8RXCFType
00007ff814f28e3a (__TEXT,__const) non-external (was a private external) __ZTS8RXObject
00007ff840df94c0 (__DATA_CONST,__const) non-external (was a private external) __ZTV12RXRecognizer
00007ff840df9630 (__DATA_CONST,__const) non-external (was a private external) __ZTV12RXVocabulary
00007ff840df96e0 (__DATA_CONST,__const) non-external (was a private external) __ZTV16RXLanguageObject
00007ff840df93b0 (__DATA_CONST,__const) non-external (was a private external) __ZTV19RXRecognitionSystem
00007ff840df90e0 (__DATA_CONST,__const) non-external (was a private external) __ZTV8RXCFType
00007ff840df9200 (__DATA_CONST,__const) non-external (was a private external) __ZTV8RXObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
