                 (undefined) external _DNSServiceCreateConnection (from libsystem_dnssd)
                 (undefined) external _DNSServiceProcessResult (from libsystem_dnssd)
                 (undefined) external _DNSServiceQueryRecordWithAttribute (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefDeallocate (from libsystem_dnssd)
                 (undefined) external _DNSServiceRefSockFD (from libsystem_dnssd)
                 (undefined) external _DarwinDirectoryGetGeneration (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApply (from libsystem_darwindirectory)
                 (undefined) external _DarwinDirectoryRecordStoreApplyWithFilter (from libsystem_darwindirectory)
00007ff802e592fb (__TEXT,__text) non-external _LI_get_thread_info
00007ff802e65ef7 (__TEXT,__text) non-external _cache_grouplist
00007ff802e65f3a (__TEXT,__text) non-external _cache_host_all
00007ff802e62a0f (__TEXT,__text) non-external _cache_host_byaddr
00007ff802e6150f (__TEXT,__text) non-external _cache_host_byname
00007ff843924938 (__DATA,__bss) non-external _cache_lock
00007ff802e66086 (__TEXT,__text) non-external _cache_mac_all
00007ff802e6606c (__TEXT,__text) non-external _cache_mac_bymac
00007ff802e66052 (__TEXT,__text) non-external _cache_mac_byname
00007ff802e66095 (__TEXT,__text) non-external _cache_nameinfo
00007ff802e65f7c (__TEXT,__text) non-external _cache_network_all
00007ff802e65f63 (__TEXT,__text) non-external _cache_network_byaddr
00007ff802e65f49 (__TEXT,__text) non-external _cache_network_byname
00007ff802e65fcd (__TEXT,__text) non-external _cache_protocol_all
00007ff802e65f9a (__TEXT,__text) non-external _cache_protocol_byname
00007ff802e65fb4 (__TEXT,__text) non-external _cache_protocol_bynumber
00007ff802e6600f (__TEXT,__text) non-external _cache_rpc_all
00007ff802e65fdc (__TEXT,__text) non-external _cache_rpc_byname
00007ff802e65ff6 (__TEXT,__text) non-external _cache_rpc_bynumber
00007ff802e65f8b (__TEXT,__text) non-external _cache_service_all
00007ff802e5c86d (__TEXT,__text) non-external _cache_service_byname
00007ff802e6357e (__TEXT,__text) non-external _cache_service_byport
00007ff843924978 (__DATA,__bss) non-external _cache_timeout
00007ff802e65ed9 (__TEXT,__text) non-external _cache_user_all
00007ff802e5c729 (__TEXT,__text) non-external _cache_user_byname
00007ff802e5758c (__TEXT,__text) non-external _cache_user_byuid
00007ff843924320 (__DATA,__data) non-external _client_ops
00007ff802e778c7 (__TEXT,__text) external _clnt_broadcast
00007ff802e72951 (__TEXT,__text) external _clnt_create
00007ff802e72fc3 (__TEXT,__text) external _clnt_pcreateerror
00007ff802e72d68 (__TEXT,__text) external _clnt_perrno
00007ff802e72d42 (__TEXT,__text) external _clnt_perror
00007ff802e72daa (__TEXT,__text) external _clnt_spcreateerror
00007ff802e72d10 (__TEXT,__text) external _clnt_sperrno
00007ff802e72a70 (__TEXT,__text) external _clnt_sperror
00007ff802e732f7 (__TEXT,__text) non-external _clntraw_abort
00007ff802e730ea (__TEXT,__text) non-external _clntraw_call
00007ff802e73309 (__TEXT,__text) non-external _clntraw_control
00007ff802e72fe9 (__TEXT,__text) external _clntraw_create
00007ff802e73303 (__TEXT,__text) non-external _clntraw_destroy
00007ff802e732ca (__TEXT,__text) non-external _clntraw_freeres
00007ff802e732fd (__TEXT,__text) non-external _clntraw_geterr
00007ff843924a68 (__DATA,__bss) non-external _clntraw_private
00007ff802e739b9 (__TEXT,__text) non-external _clnttcp_abort
00007ff802e735f3 (__TEXT,__text) non-external _clnttcp_call
00007ff802e7397c (__TEXT,__text) non-external _clnttcp_control
00007ff802e735d9 (__TEXT,__text) external _clnttcp_create
00007ff802e73311 (__TEXT,__text) non-external (was a private external) _clnttcp_create_timeout
00007ff802e73938 (__TEXT,__text) non-external _clnttcp_destroy
00007ff802e7391a (__TEXT,__text) non-external _clnttcp_freeres
00007ff802e73903 (__TEXT,__text) non-external _clnttcp_geterr
00007ff802e7456c (__TEXT,__text) non-external _clntudp_abort
00007ff802e73ef4 (__TEXT,__text) external _clntudp_bufcreate
00007ff802e73b94 (__TEXT,__text) non-external (was a private external) _clntudp_bufcreate_timeout
00007ff802e73f56 (__TEXT,__text) non-external _clntudp_call
00007ff802e7450a (__TEXT,__text) non-external _clntudp_control
00007ff802e73f26 (__TEXT,__text) external _clntudp_create
00007ff802e744c6 (__TEXT,__text) non-external _clntudp_destroy
00007ff802e744a8 (__TEXT,__text) non-external _clntudp_freeres
00007ff802e74491 (__TEXT,__text) non-external _clntudp_geterr
                 (undefined) external _close$NOCANCEL (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
00007ff802e76193 (__TEXT,__text) non-external _common_prefix_length
00007ff802e7ceda (__TEXT,__text) external _configuration_profile_copy_property_list
00007ff802e7ce95 (__TEXT,__text) external _configuration_profile_create_notification_key
                 (undefined) external _connect$NOCANCEL (from libsystem_kernel)
00007ff802e6c6a3 (__TEXT,__text) non-external _copy_group_r
00007ff802e5a10d (__TEXT,__text) non-external _copy_user_r
00007ff802e764f3 (__TEXT,__text) non-external _darwin_directory_cached_item_is_valid
00007ff802e76c40 (__TEXT,__text) non-external _darwin_directory_group_all
00007ff802e76a29 (__TEXT,__text) non-external _darwin_directory_group_bygid
00007ff802e76909 (__TEXT,__text) non-external _darwin_directory_group_byname
00007ff802e76b45 (__TEXT,__text) non-external _darwin_directory_group_byuuid
00007ff802e76cc9 (__TEXT,__text) non-external _darwin_directory_grouplist
00007ff802e7e590 (__TEXT,__text) non-external _darwin_directory_grouplist.cold.1
00007ff802e76883 (__TEXT,__text) non-external _darwin_directory_user_all
00007ff802e76555 (__TEXT,__text) non-external _darwin_directory_user_byname
00007ff802e76672 (__TEXT,__text) non-external _darwin_directory_user_byuid
00007ff802e7678b (__TEXT,__text) non-external _darwin_directory_user_byuuid
00007ff802e7f198 (__TEXT,__const) non-external _default_timeout
                 (undefined) external _devname_r (from libsystem_c)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_get_global_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_attr_make_with_qos_class (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_release (from libdispatch)
                 (undefined) external _dlclose (from libdyld)
                 (undefined) external _dlerror (from libdyld)
                 (undefined) external _dlopen (from libdyld)
                 (undefined) external _dlsym (from libdyld)
00007ff802e64e48 (__TEXT,__text) external _dn_expand
00007ff802e6673d (__TEXT,__text) non-external _ds_alias_all
00007ff802e66673 (__TEXT,__text) non-external _ds_alias_byname
00007ff802e63c29 (__TEXT,__text) non-external _ds_fs_all
00007ff802e6703c (__TEXT,__text) non-external _ds_fs_byfile
00007ff802e66f72 (__TEXT,__text) non-external _ds_fs_byspec
00007ff802e6639a (__TEXT,__text) non-external _ds_group_all
00007ff802e59a00 (__TEXT,__text) non-external _ds_group_bygid
00007ff802e5e0b8 (__TEXT,__text) non-external _ds_group_byname
00007ff802e662d7 (__TEXT,__text) non-external _ds_group_byuuid
00007ff802e62484 (__TEXT,__text) non-external _ds_grouplist
00007ff802e6651b (__TEXT,__text) non-external _ds_in_netgroup
00007ff802e6720c (__TEXT,__text) non-external _ds_mac_bymac
00007ff802e67141 (__TEXT,__text) non-external _ds_mac_byname
00007ff802e66435 (__TEXT,__text) non-external _ds_netgroup_byname
00007ff802e66a06 (__TEXT,__text) non-external _ds_network_all
00007ff802e668a2 (__TEXT,__text) non-external _ds_network_byaddr
00007ff802e667d8 (__TEXT,__text) non-external _ds_network_byname
00007ff802e66cc9 (__TEXT,__text) non-external _ds_protocol_all
00007ff802e66b3c (__TEXT,__text) non-external _ds_protocol_byname
00007ff802e66c06 (__TEXT,__text) non-external _ds_protocol_bynumber
00007ff802e66ee4 (__TEXT,__text) non-external _ds_rpc_all
00007ff802e66d57 (__TEXT,__text) non-external _ds_rpc_byname
00007ff802e66e21 (__TEXT,__text) non-external _ds_rpc_bynumber
00007ff802e66aa1 (__TEXT,__text) non-external _ds_service_all
00007ff802e5c8bc (__TEXT,__text) non-external _ds_service_byname
00007ff802e63595 (__TEXT,__text) non-external _ds_service_byport
00007ff802e66249 (__TEXT,__text) non-external _ds_user_all
00007ff802e5dcda (__TEXT,__text) non-external _ds_user_byname
00007ff802e576a8 (__TEXT,__text) non-external _ds_user_byuid
00007ff802e5e5d1 (__TEXT,__text) non-external _ds_user_byuuid
                 (undefined) external _dyld_process_is_restricted (from libdyld)
00007ff802e6496b (__TEXT,__text) external _endfsent
00007ff802e5e182 (__TEXT,__text) external _endgrent
00007ff802e6bc10 (__TEXT,__text) external _endhostent
00007ff802e6bf48 (__TEXT,__text) external _endnetent
00007ff802e6b3e1 (__TEXT,__text) external _endnetgrent
00007ff802e6c160 (__TEXT,__text) external _endprotoent
00007ff802e5df40 (__TEXT,__text) external _endpwent
00007ff802e6c293 (__TEXT,__text) external _endrpcent
00007ff802e6c02d (__TEXT,__text) external _endservent
00007ff802e7c9ed (__TEXT,__text) external _ether_aton
00007ff843924948 (__DATA,__bss) non-external _ether_aton.ep
00007ff802e6bc21 (__TEXT,__text) external _ether_hostton
00007ff802e7c8d0 (__TEXT,__text) external _ether_line
00007ff802e7c965 (__TEXT,__text) external _ether_ntoa
00007ff843924930 (__DATA,__bss) non-external _ether_ntoa.s
00007ff802e6bd08 (__TEXT,__text) external _ether_ntohost
                 (undefined) external _fclose (from libsystem_c)
                 (undefined) external _fcntl$NOCANCEL (from libsystem_kernel)
                 (undefined) external _fflush (from libsystem_c)
                 (undefined) external _fgets (from libsystem_c)
00007ff802e64981 (__TEXT,__text) non-external _file_addrinfo
00007ff802e68f6c (__TEXT,__text) non-external _file_alias_all
00007ff802e68f5d (__TEXT,__text) non-external _file_alias_byname
00007ff802e64297 (__TEXT,__text) non-external _file_fs_all
00007ff802e690a8 (__TEXT,__text) non-external _file_fs_byfile
00007ff802e69099 (__TEXT,__text) non-external _file_fs_byspec
00007ff802e68d65 (__TEXT,__text) non-external _file_group_all
00007ff802e68d52 (__TEXT,__text) non-external _file_group_bygid
00007ff802e64b51 (__TEXT,__text) non-external _file_group_byname
00007ff802e626a5 (__TEXT,__text) non-external _file_grouplist
00007ff802e68f7d (__TEXT,__text) non-external _file_host_all
00007ff802e62fba (__TEXT,__text) non-external _file_host_byaddr
00007ff802e64afa (__TEXT,__text) non-external _file_host_byname
00007ff802e68e69 (__TEXT,__text) non-external _file_in_netgroup
00007ff802e5d18f (__TEXT,__text) non-external _file_is_valid
00007ff802e690e3 (__TEXT,__text) non-external _file_mac_all
00007ff802e690d4 (__TEXT,__text) non-external _file_mac_bymac
00007ff802e690c5 (__TEXT,__text) non-external _file_mac_byname
00007ff843924238 (__DATA,__data) non-external _file_mutex
00007ff802e68d83 (__TEXT,__text) non-external _file_netgroup_byname
00007ff802e68fcc (__TEXT,__text) non-external _file_network_all
00007ff802e68fb3 (__TEXT,__text) non-external _file_network_byaddr
00007ff802e68f93 (__TEXT,__text) non-external _file_network_byname
00007ff802e69034 (__TEXT,__text) non-external _file_protocol_all
00007ff802e68ffb (__TEXT,__text) non-external _file_protocol_byname
00007ff802e6901b (__TEXT,__text) non-external _file_protocol_bynumber
00007ff802e69083 (__TEXT,__text) non-external _file_rpc_all
00007ff802e6904a (__TEXT,__text) non-external _file_rpc_byname
00007ff802e6906a (__TEXT,__text) non-external _file_rpc_bynumber
00007ff802e68fe8 (__TEXT,__text) non-external _file_service_all
00007ff802e5ca02 (__TEXT,__text) non-external _file_service_byname
00007ff802e636a4 (__TEXT,__text) non-external _file_service_byport
00007ff802e68d41 (__TEXT,__text) non-external _file_user_all
00007ff802e5e48d (__TEXT,__text) non-external _file_user_byname
00007ff802e5d9de (__TEXT,__text) non-external _file_user_byuid
                 (undefined) external _fileno (from libsystem_c)
00007ff802e7b2ca (__TEXT,__text) non-external _fill_input_buf
                 (undefined) external _flock (from libsystem_kernel)
00007ff802e7ae63 (__TEXT,__text) non-external _flush_out
                 (undefined) external _fopen (from libsystem_c)
                 (undefined) external _fprintf (from libsystem_c)
                 (undefined) external _fputs (from libsystem_c)
                 (undefined) external _fread (from libsystem_c)
                 (undefined) external _free (from libsystem_malloc)
00007ff802e6e904 (__TEXT,__text) non-external _free_build_hostent
00007ff802e5bc67 (__TEXT,__text) external _freeaddrinfo
00007ff802e61a7d (__TEXT,__text) external _freehostent
00007ff802e5c3ed (__TEXT,__text) external _freeifaddrs
00007ff802e7cd8e (__TEXT,__text) external _freeifmaddrs
                 (undefined) external _fseek (from libsystem_c)
                 (undefined) external _fstat$INODE64 (from libsystem_kernel)
                 (undefined) external _ftell (from libsystem_c)
                 (undefined) external _fwrite (from libsystem_c)
00007ff843924230 (__DATA,__data) external _gL1CacheEnabled
00007ff802e6e9ce (__TEXT,__text) non-external _gai_child_has_forked
00007ff843924150 (__DATA,__data) non-external _gai_log.once
00007ff802e6e99f (__TEXT,__text) non-external _gai_log_init
00007ff802e6e2b0 (__TEXT,__text) external _gai_strerror
00007ff802e7b227 (__TEXT,__text) non-external _get_input_bytes
00007ff802e5a38c (__TEXT,__text) external _getaddrinfo
00007ff802e6c586 (__TEXT,__text) external _getaddrinfo_async_cancel
00007ff802e60cc8 (__TEXT,__text) external _getaddrinfo_async_handle_reply
00007ff802e6c57b (__TEXT,__text) external _getaddrinfo_async_receive
00007ff802e6c53b (__TEXT,__text) external _getaddrinfo_async_send
00007ff802e6c501 (__TEXT,__text) external _getaddrinfo_async_start
                 (undefined) external _getc (from libsystem_c)
00007ff802e70746 (__TEXT,__text) external _getdomainname
                 (undefined) external _getegid (from libsystem_kernel)
                 (undefined) external _getenv (from libsystem_c)
                 (undefined) external _geteuid (from libsystem_kernel)
00007ff802e63787 (__TEXT,__text) external _getfsent
00007ff802e6c2f9 (__TEXT,__text) external _getfsfile
00007ff802e6c2a4 (__TEXT,__text) external _getfsspec
00007ff802e6b263 (__TEXT,__text) external _getgrent
00007ff802e598e0 (__TEXT,__text) external _getgrgid
00007ff802e6c89f (__TEXT,__text) external _getgrgid_r
00007ff802e5df94 (__TEXT,__text) external _getgrnam
00007ff802e6c5e6 (__TEXT,__text) external _getgrnam_r
00007ff802e6b5be (__TEXT,__text) external _getgroupcount
00007ff802e6b3f2 (__TEXT,__text) external _getgrouplist
00007ff802e6b492 (__TEXT,__text) external _getgrouplist_2
00007ff802e622d1 (__TEXT,__text) non-external _getgrouplist_internal
                 (undefined) external _getgroups (from libsystem_kernel)
00007ff802e6b1fd (__TEXT,__text) external _getgruuid
00007ff802e6c95c (__TEXT,__text) external _getgruuid_r
00007ff802e6b960 (__TEXT,__text) external _gethostbyaddr
00007ff802e6b9ee (__TEXT,__text) non-external (was a private external) _gethostbyaddr_async_call
00007ff802e6bab3 (__TEXT,__text) external _gethostbyaddr_async_cancel
00007ff802e6babd (__TEXT,__text) external _gethostbyaddr_async_handleReply
00007ff802e6baa9 (__TEXT,__text) external _gethostbyaddr_async_start
00007ff802e6b6f2 (__TEXT,__text) external _gethostbyname
00007ff802e6b881 (__TEXT,__text) external _gethostbyname2
00007ff802e6b7b7 (__TEXT,__text) non-external (was a private external) _gethostbyname_async_call
00007ff802e6b86d (__TEXT,__text) external _gethostbyname_async_cancel
00007ff802e6b877 (__TEXT,__text) external _gethostbyname_async_handleReply
00007ff802e6b863 (__TEXT,__text) external _gethostbyname_async_start
00007ff802e6bba7 (__TEXT,__text) external _gethostent
                 (undefined) external _gethostname (from libsystem_c)
00007ff802e5bdce (__TEXT,__text) external _getifaddrs
00007ff802e7caae (__TEXT,__text) external _getifmaddrs
00007ff802e6bac7 (__TEXT,__text) external _getipnodebyaddr
00007ff802e60e7a (__TEXT,__text) external _getipnodebyname
00007ff802e5d380 (__TEXT,__text) external _getnameinfo
00007ff802e6c5cf (__TEXT,__text) external _getnameinfo_async_cancel
00007ff802e6c5d9 (__TEXT,__text) external _getnameinfo_async_handle_reply
00007ff802e6c590 (__TEXT,__text) external _getnameinfo_async_send
00007ff802e633b6 (__TEXT,__text) external _getnameinfo_async_start
00007ff802e7cd98 (__TEXT,__text) non-external (was a private external) _getnameinfo_link
00007ff802e6be71 (__TEXT,__text) external _getnetbyaddr
00007ff802e6be1c (__TEXT,__text) external _getnetbyname
00007ff802e6bedf (__TEXT,__text) external _getnetent
00007ff802e6b38e (__TEXT,__text) external _getnetgrent
                 (undefined) external _getpid (from libsystem_kernel)
                 (undefined) external _getprogname (from libsystem_c)
00007ff802e6c03e (__TEXT,__text) external _getprotobyname
00007ff802e6c093 (__TEXT,__text) external _getprotobynumber
00007ff802e6c0f7 (__TEXT,__text) external _getprotoent
00007ff802e6b16a (__TEXT,__text) external _getpwent
00007ff802e5c61e (__TEXT,__text) external _getpwnam
00007ff802e6ca19 (__TEXT,__text) external _getpwnam_r
00007ff802e56b99 (__TEXT,__text) external _getpwuid
00007ff802e59f55 (__TEXT,__text) external _getpwuid_r
00007ff802e5e4f5 (__TEXT,__text) external _getpwuuid
00007ff802e6cad6 (__TEXT,__text) external _getpwuuid_r
00007ff802e6c171 (__TEXT,__text) external _getrpcbyname
00007ff802e6c1c6 (__TEXT,__text) external _getrpcbynumber
00007ff802e6c22a (__TEXT,__text) external _getrpcent
00007ff802e761d7 (__TEXT,__text) external _getrpcport
00007ff802e5c743 (__TEXT,__text) external _getservbyname
00007ff802e6bf59 (__TEXT,__text) external _getservbyport
00007ff802e6bfc4 (__TEXT,__text) external _getservent
                 (undefined) external _getsockname (from libsystem_kernel)
                 (undefined) external _getsockopt (from libsystem_kernel)
                 (undefined) external _gettimeofday (from libsystem_c)
00007ff802e6cb93 (__TEXT,__text) external _group_from_gid
00007ff8439249a0 (__DATA,__bss) non-external _group_from_gid.buf
00007ff840092cc0 (__DATA_CONST,__const) non-external (was a private external) _h_errlist
00007ff843924514 (__DATA,__common) external _h_errno
00007ff802e64d7b (__TEXT,__text) external _herror
00007ff802e803a0 (__TEXT,__cstring) non-external _hexchar
00007ff802e7ecb0 (__TEXT,__const) non-external _hexval
00007ff802e5df12 (__TEXT,__text) external _hstrerror
00007ff802e7b58f (__TEXT,__text) external _htonl
00007ff802e7b5a6 (__TEXT,__text) external _htons
00007ff802e65300 (__TEXT,__text) external _if_freenameindex
00007ff802e5ddf2 (__TEXT,__text) external _if_indextoname
00007ff802e651d0 (__TEXT,__text) external _if_nameindex
00007ff802e5de80 (__TEXT,__text) external _if_nametoindex
00007ff802e7ebd0 (__TEXT,__const) external _in6addr_any
00007ff802e7ec00 (__TEXT,__const) external _in6addr_linklocal_allnodes
00007ff802e7ec10 (__TEXT,__const) external _in6addr_linklocal_allrouters
00007ff802e7ec20 (__TEXT,__const) external _in6addr_linklocal_allv2routers
00007ff802e7ebe0 (__TEXT,__const) external _in6addr_loopback
00007ff802e7ebf0 (__TEXT,__const) external _in6addr_nodelocal_allnodes
00007ff8439249c0 (__DATA,__bss) non-external _in_flight
00007ff802e65444 (__TEXT,__text) non-external _inet6_insert_padopt
00007ff802e6570d (__TEXT,__text) external _inet6_opt_append
00007ff802e65915 (__TEXT,__text) external _inet6_opt_find
00007ff802e657f9 (__TEXT,__text) external _inet6_opt_finish
00007ff802e659a4 (__TEXT,__text) external _inet6_opt_get_val
00007ff802e656de (__TEXT,__text) external _inet6_opt_init
00007ff802e65875 (__TEXT,__text) external _inet6_opt_next
00007ff802e6584e (__TEXT,__text) external _inet6_opt_set_val
00007ff802e6546d (__TEXT,__text) external _inet6_option_alloc
00007ff802e65341 (__TEXT,__text) external _inet6_option_append
00007ff802e65606 (__TEXT,__text) external _inet6_option_find
00007ff802e65319 (__TEXT,__text) external _inet6_option_init
00007ff802e65545 (__TEXT,__text) external _inet6_option_next
00007ff802e6530a (__TEXT,__text) external _inet6_option_space
00007ff802e65ba1 (__TEXT,__text) external _inet6_rth_add
00007ff802e65cbb (__TEXT,__text) external _inet6_rth_getaddr
00007ff802e65b56 (__TEXT,__text) external _inet6_rth_init
00007ff802e65bd4 (__TEXT,__text) external _inet6_rth_reverse
00007ff802e65c91 (__TEXT,__text) external _inet6_rth_segments
00007ff802e65b38 (__TEXT,__text) external _inet6_rth_space
00007ff802e65a1b (__TEXT,__text) external _inet6_rthdr_add
00007ff802e65abf (__TEXT,__text) external _inet6_rthdr_getaddr
00007ff802e65aff (__TEXT,__text) external _inet6_rthdr_getflags
00007ff802e659ea (__TEXT,__text) external _inet6_rthdr_init
00007ff802e65a6a (__TEXT,__text) external _inet6_rthdr_lasthop
00007ff802e65a8e (__TEXT,__text) external _inet6_rthdr_segments
00007ff802e659cc (__TEXT,__text) external _inet6_rthdr_space
                 (undefined) external _inet_aton (from libsystem_c)
                 (undefined) external _inet_makeaddr (from libsystem_c)
                 (undefined) external _inet_netof (from libsystem_c)
                 (undefined) external _inet_ntop (from libsystem_c)
                 (undefined) external _inet_pton (from libsystem_c)
00007ff802e62214 (__TEXT,__text) external _initgroups
00007ff802e6b2f6 (__TEXT,__text) external _innetgr
                 (undefined) external _ioctl (from libsystem_kernel)
00007ff802e7c6fa (__TEXT,__text) external _iruserok
00007ff802e7c051 (__TEXT,__text) external _iruserok_sa
                 (undefined) external _issetugid (from libsystem_kernel)
                 (undefined) external _kDNSServiceAttrAllowFailover (from libsystem_dnssd)
00007ff8439243b0 (__DATA,__data) non-external _kLoopbackIndex
                 (undefined) external _kevent (from libsystem_kernel)
                 (undefined) external _kqueue (from libsystem_kernel)
00007ff802e6b00c (__TEXT,__text) external _kvarray_free
00007ff802e6a1ed (__TEXT,__text) external _kvbuf_add_dict
00007ff802e6a23b (__TEXT,__text) external _kvbuf_add_key
00007ff802e7d070 (__TEXT,__text) non-external _kvbuf_add_key.cold.1
00007ff802e6a347 (__TEXT,__text) external _kvbuf_add_val
00007ff802e6a897 (__TEXT,__text) external _kvbuf_add_val_len
00007ff802e7d0e0 (__TEXT,__text) non-external _kvbuf_add_val_len.cold.1
00007ff802e6a9e8 (__TEXT,__text) external _kvbuf_append_kvbuf
00007ff802e7d150 (__TEXT,__text) non-external _kvbuf_append_kvbuf.cold.1
00007ff802e6ad49 (__TEXT,__text) external _kvbuf_decode
00007ff802e6a9ab (__TEXT,__text) external _kvbuf_free
00007ff802e6a962 (__TEXT,__text) external _kvbuf_get_len
00007ff802e6a67b (__TEXT,__text) non-external _kvbuf_grow
00007ff802e6a659 (__TEXT,__text) external _kvbuf_init
00007ff802e6a5cc (__TEXT,__text) external _kvbuf_init_zone
00007ff802e6a987 (__TEXT,__text) external _kvbuf_make_nonpurgeable
00007ff802e6a96d (__TEXT,__text) external _kvbuf_make_purgeable
00007ff802e6a1db (__TEXT,__text) external _kvbuf_new
00007ff802e6a557 (__TEXT,__text) external _kvbuf_new_zone
00007ff802e6aacc (__TEXT,__text) external _kvbuf_next_dict
00007ff802e6ab97 (__TEXT,__text) external _kvbuf_next_key
00007ff802e6acbd (__TEXT,__text) external _kvbuf_next_val
00007ff802e6acc9 (__TEXT,__text) external _kvbuf_next_val_len
00007ff802e69faa (__TEXT,__text) external _kvbuf_query
00007ff802e6a495 (__TEXT,__text) external _kvbuf_query_key_int
00007ff802e6a4f6 (__TEXT,__text) external _kvbuf_query_key_uint
00007ff802e6a37f (__TEXT,__text) external _kvbuf_query_key_val
00007ff802e6aaa4 (__TEXT,__text) external _kvbuf_reset
                 (undefined) external _listen (from libsystem_kernel)
00007ff802e6613b (__TEXT,__text) external _lookup_close_connections
00007ff802e61986 (__TEXT,__text) non-external _lower_case
                 (undefined) external _lseek (from libsystem_kernel)
                 (undefined) external _lstat$INODE64 (from libsystem_kernel)
                 (undefined) external _mach_absolute_time (from libsystem_kernel)
                 (undefined) external _mach_msg (from libsystem_kernel)
                 (undefined) external _mach_msg_destroy (from libsystem_kernel)
                 (undefined) external _mach_port_allocate (from libsystem_kernel)
                 (undefined) external _mach_port_deallocate (from libsystem_kernel)
                 (undefined) external _mach_port_extract_right (from libsystem_kernel)
                 (undefined) external _mach_port_mod_refs (from libsystem_kernel)
                 (undefined) external _mach_task_self_ (from libsystem_kernel)
                 (undefined) external _mach_timebase_info (from libsystem_kernel)
00007ff802e6e7a8 (__TEXT,__text) non-external _make_hostent6
00007ff802e79438 (__TEXT,__text) non-external _makefd_xprt
                 (undefined) external _malloc_default_zone (from libsystem_malloc)
                 (undefined) external _malloc_make_nonpurgeable (from libsystem_malloc)
                 (undefined) external _malloc_make_purgeable (from libsystem_malloc)
                 (undefined) external _malloc_type_calloc (from libsystem_malloc)
                 (undefined) external _malloc_type_malloc (from libsystem_malloc)
                 (undefined) external _malloc_type_realloc (from libsystem_malloc)
                 (undefined) external _malloc_type_zone_calloc (from libsystem_malloc)
                 (undefined) external _malloc_type_zone_realloc (from libsystem_malloc)
                 (undefined) external _malloc_zone_from_ptr (from libsystem_malloc)
00007ff802e72656 (__TEXT,__text) non-external _marshal_new_auth
00007ff843924318 (__DATA,__data) non-external _maxgrplist
00007ff802e5e1b3 (__TEXT,__text) external _mbr_check_membership
00007ff802e5e4bf (__TEXT,__text) external _mbr_check_membership_by_id
00007ff802e5e1e2 (__TEXT,__text) external _mbr_check_membership_ext
00007ff802e6f4e4 (__TEXT,__text) external _mbr_check_membership_refresh
00007ff802e6fb25 (__TEXT,__text) external _mbr_check_service_membership
00007ff802e6fae9 (__TEXT,__text) external _mbr_close_connections
00007ff802e6f386 (__TEXT,__text) external _mbr_gid_to_uuid
00007ff802e5e195 (__TEXT,__text) external _mbr_group_name_to_uuid
00007ff802e55ca4 (__TEXT,__text) external _mbr_identifier_to_uuid
00007ff802e55d78 (__TEXT,__text) external _mbr_identifier_translate
00007ff802e7d4e2 (__TEXT,__text) non-external _mbr_identifier_translate.cold.1
00007ff802e7d4fa (__TEXT,__text) non-external _mbr_identifier_translate.cold.2
00007ff802e7d512 (__TEXT,__text) non-external _mbr_identifier_translate.cold.3
00007ff802e6fa79 (__TEXT,__text) external _mbr_reset_cache
00007ff802e70010 (__TEXT,__text) external _mbr_set_identifier_ttl
00007ff802e6fd30 (__TEXT,__text) external _mbr_sid_to_string
00007ff802e6f41b (__TEXT,__text) external _mbr_sid_to_uuid
00007ff802e6fee0 (__TEXT,__text) external _mbr_string_to_sid
00007ff802e70006 (__TEXT,__text) external _mbr_string_to_uuid
00007ff802e55c81 (__TEXT,__text) external _mbr_uid_to_uuid
00007ff802e5e4a1 (__TEXT,__text) external _mbr_user_name_to_uuid
00007ff802e6f3ac (__TEXT,__text) external _mbr_uuid_to_id
00007ff802e6f4cc (__TEXT,__text) external _mbr_uuid_to_sid
00007ff802e6f435 (__TEXT,__text) external _mbr_uuid_to_sid_type
00007ff802e6fff9 (__TEXT,__text) external _mbr_uuid_to_string
00007ff802e61c02 (__TEXT,__text) non-external _mdns_addrinfo
00007ff802e6cdde (__TEXT,__text) non-external _mdns_close
00007ff802e62a78 (__TEXT,__text) non-external _mdns_hostbyaddr
00007ff802e6156c (__TEXT,__text) non-external _mdns_hostbyname
00007ff802e634b4 (__TEXT,__text) non-external _mdns_is_valid
00007ff802e5ed5e (__TEXT,__text) non-external _mdns_item_call
00007ff802e6cde7 (__TEXT,__text) non-external _mdns_srv_byname
                 (undefined) external _memcmp (from libsystem_c)
                 (undefined) external _memcpy (from libsystem_c)
                 (undefined) external _memmove (from libsystem_c)
00007ff802e6e839 (__TEXT,__text) non-external _merge_alias
                 (undefined) external _mmap (from libsystem_kernel)
00007ff8439249e0 (__DATA,__bss) non-external _module_count
00007ff8439249d8 (__DATA,__bss) non-external _module_list
00007ff843924280 (__DATA,__data) non-external _module_mutex
                 (undefined) external _munmap (from libsystem_kernel)
00007ff8436e6cd8 (__DATA_DIRTY,__data) non-external _mutex
00007ff8436e6d18 (__DATA_DIRTY,__data) non-external _mutex
                 (undefined) external _nanosleep$NOCANCEL (from libsystem_c)
