00007ff8185c37d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff8185c3870 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00007ff8185c3930 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
00007ff8185c3660 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00007ff8185c394c (__TEXT,__gcc_except_tab) non-external GCC_except_table16
00007ff8185c3594 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
00007ff8185c3618 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff8185c3464 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
00007ff8185c3628 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00007ff8185c395c (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00007ff8185c34f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table23
00007ff8185c3514 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8185c35a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8185c396c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff8185c3474 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
00007ff8185c37f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
00007ff8185c3454 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00007ff8185c3638 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00007ff8185c3484 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
00007ff8185c3670 (__TEXT,__gcc_except_tab) non-external GCC_except_table33
00007ff8185c35bc (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00007ff8185c3804 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
00007ff8185c36d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
00007ff8185c35d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
00007ff8185c35e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
00007ff8185c35f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
00007ff8185c3608 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
00007ff8185c36e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00007ff8185c3704 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
00007ff8185c3714 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
00007ff8185c3730 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00007ff8185c34a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table59
00007ff8185c34b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table60
00007ff8185c3524 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00007ff8185c3534 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
00007ff8185c3544 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
00007ff8185c3554 (__TEXT,__gcc_except_tab) non-external GCC_except_table67
00007ff8185c3564 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
00007ff8185c374c (__TEXT,__gcc_except_tab) non-external GCC_except_table69
00007ff8185c3818 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
00007ff8185c3574 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
00007ff8185c3584 (__TEXT,__gcc_except_tab) non-external GCC_except_table71
00007ff8185c375c (__TEXT,__gcc_except_tab) non-external GCC_except_table75
00007ff8185c3770 (__TEXT,__gcc_except_tab) non-external GCC_except_table78
00007ff8185c34c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff8185c3830 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff8185c3780 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
00007ff8185c3790 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
00007ff8185c37a0 (__TEXT,__gcc_except_tab) non-external GCC_except_table88
00007ff8185c37b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table89
00007ff8185c37c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table94
00007ff8185b918e (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer12CopyPropertyEj
00007ff8185b9d46 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer13LMStillExistsEy
00007ff8185b9f94 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer13ReleaseResultEy
00007ff8185b9e1a (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer15SetFeedbackTextEPK10__CFStringm
00007ff8185b9586 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer18ClaimLanguageModelEv
00007ff8185b4af0 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer19DisownLanguageModelEv
00007ff8185b959a (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer19UpdateFeedbackStateENS_14FeedbackUpdateE
00007ff8185ba05a (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer5ChokeExb
00007ff8185b9eb6 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer9CopyAudioEyyy
00007ff8185b9964 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer9SerializeEPvP19RXRecognitionSystem
00007ff8185b902a (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerC1Ev
00007ff8185b9756 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerC2Ev
00007ff8185b993e (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerD0Ev
00007ff8185b9934 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerD1Ev
00007ff8185b9860 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerD2Ev
00007ff8185bb474 (__TEXT,__text) non-external (was a private external) __ZN12RXResultDesc9DeleteRefEv
00007ff8185bdcaa (__TEXT,__text) non-external (was a private external) __ZN12RXResultDescC1EP12RXRecognizery
00007ff8185bdcaa (__TEXT,__text) non-external (was a private external) __ZN12RXResultDescC2EP12RXRecognizery
00007ff8185bdd08 (__TEXT,__text) non-external (was a private external) __ZN12RXResultDescD1Ev
00007ff8185bdcd6 (__TEXT,__text) non-external (was a private external) __ZN12RXResultDescD2Ev
00007ff8185ba336 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabulary10InitializeEPK10__CFLocalePK7__CFURLm
00007ff8185ba3ca (__TEXT,__text) non-external (was a private external) __ZN12RXVocabulary9SerializeEPvP19RXRecognitionSystem
00007ff8185ba2fe (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyC1Ev
00007ff8185ba2fe (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyC2Ev
00007ff8185ba3a4 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyD0Ev
00007ff8185ba39a (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyD1Ev
00007ff8185ba366 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyD2Ev
00007ff8185ba2b8 (__TEXT,__text) non-external (was a private external) __ZN13RXTransactionI12RXRecognizerED2Ev
00007ff8185bdf8e (__TEXT,__text) non-external (was a private external) __ZN13RXTransactionI16RXLanguageObjectED2Ev
00007ff8185b6fa6 (__TEXT,__text) non-external (was a private external) __ZN13RXTransactionI8RXObjectED2Ev
00007ff8185bb1a4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject10ApplyBlockEU13block_pointerFmP18__RXLanguageObjectmEm
00007ff8185baf9e (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject11SetPropertyEjPKv
00007ff8185ba65c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject12CopyPropertyEj
00007ff8185bb9a4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject12RemoveObjectEl
00007ff8185bbc9c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject13NormalizeTextEPK10__CFLocale
00007ff8185bb528 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject14InitializePathEPK10__CFStringPKvm
00007ff8185bb558 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject14InitializeWordEP12RXVocabularyPK10__CFStringPKvm
00007ff8185bb5ac (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeAdLibEPK10__CFStringP12RXVocabularyPKvm
00007ff8185bb4dc (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeModelEPK10__CFStringPK7__CFURLPKvm
00007ff8185baa58 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject16CopyTextVariantsEv
00007ff8185baa94 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale
00007ff8185bbf3c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc
00007ff8185baa64 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject22CopyPropertyWithLocaleEjPK10__CFLocale
00007ff8185bab92 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject26CopyTextVariantsWithLocaleEPK10__CFLocale
00007ff8185baa4c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8CopyTextEv
00007ff8185bb5e6 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8GetCountEv
00007ff8185bb636 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9AddObjectEPS_
00007ff8185bb7a6 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9GetObjectEl
00007ff8185bbae4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SerializeEPvP19RXRecognitionSystem
00007ff8185bb87a (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SetObjectElPS_
00007ff8185ba5c4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC1Ev
00007ff8185bb30a (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC2Ev
00007ff8185bb4b6 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD0Ev
00007ff8185bb4ac (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD1Ev
00007ff8185bb376 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD2Ev
00007ff8185b75d4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEP8RXObject
00007ff8185b755c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEyP8RXObject
00007ff8185b7b22 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem
00007ff8185b8522 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10LiveObjectEP8RXObject
00007ff8185b8190 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11AddTrainingEPKvPK10__CFString
00007ff8185b8568 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerEventEPv
00007ff8185b872c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerResetEv
00007ff8185b782a (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11SetPropertyEjPKv
00007ff8185b76f6 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12CopyPropertyEj
00007ff8185b837e (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12SetResetModeE22RXRecognitionResetMode
00007ff8185b70cc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEv
00007ff8185b705a (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEy
00007ff8185b8142 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13AddRecognizerEP12RXRecognizer
00007ff8185b7196 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEv
00007ff8185b7124 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEy
00007ff8185b8164 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13DelRecognizerEP12RXRecognizer
00007ff8185b82d0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15AddOtherContextEPK9__CFArray
00007ff8185b8750 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ChokeRecognizerExb
00007ff8185b8544 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ReachableObjectEP8RXObject
00007ff8185b8344 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem16ResetRecognitionEv
00007ff8185b8274 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17AddLeadingContextEPK10__CFString
00007ff8185b7038 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17DoesOwnRecognizerEP12RXRecognizer
00007ff8185b83e0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SaveUserProfileToFileEPK10__CFString
00007ff8185b821a (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SetSecureFieldFocusedEb
00007ff8185b8442 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem24PhoneticNeighborsForTextEPK10__CFString
00007ff8185b7620 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEPv
00007ff8185b7698 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEyPv
00007ff8185b6fce (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC1Ev
00007ff8185b7d08 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC2Ev
00007ff8185b811c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD0Ev
00007ff8185b8112 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD1Ev
00007ff8185b7fc2 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD2Ev
00007ff8185c1360 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC1EPK10__CFNumberb
00007ff8185c1322 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC2EPK10__CFNumberb
00007ff8185c13de (__TEXT,__text) non-external (was a private external) __ZN5RDURL7DirNameEv
00007ff8185c028c (__TEXT,__text) non-external (was a private external) __ZN5RDURLC1EPK7__CFURLb
00007ff8185c136a (__TEXT,__text) non-external (was a private external) __ZN5RDURLC2EPK7__CFURLb
00007ff8185bf828 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC10AddHandlerEU13block_pointerFviPS_E
00007ff8185bee14 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11ClientEventEPv
00007ff8185c17f1 (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.1
00007ff8185c17d9 (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.2
00007ff8185c17d9 (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.3
00007ff8185c17d9 (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.4
00007ff8185bf0aa (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11SendMessageEPvb
00007ff84404fc48 (__DATA,__common) non-external (was a private external) __ZN5RXXPC11sDownloadCBE
00007ff8185bf9f0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12SerializeURLEPvPK7__CFURL
00007ff8185bf6c6 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12StartChangesEv
00007ff8185bf6d0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CommitChangesEPvS0_
00007ff8185be2f8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CreateMessageEx
00007ff8185bf868 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13RemoveHandlerEU13block_pointerFviPS_E
00007ff8185bf532 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13WaitForServerEv
00007ff8185bdffa (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14CreateInstanceEPK10__CFLocalem
00007ff8185be7f4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPK10__CFString
00007ff8185be898 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPKv
00007ff8185be696 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEj
00007ff8185bf4d2 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16DownloadCallbackEPv
00007ff8185bf8c8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16SerializeCFArrayEPvPKcPK9__CFArray
00007ff8185be32e (__TEXT,__text) non-external (was a private external) __ZN5RXXPC17SerializeCFStringEPvPKcPK10__CFString
00007ff8185be9fc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19EstablishConnectionEv
00007ff8185bfe24 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19SetDownloadCallbackEU13block_pointerFvPK14__CFDictionaryE
00007ff8185bfd98 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC20PurgeInstalledAssetsEv
00007ff8185bf7d0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC24SendMessageWithReplySyncEPv
00007ff8185bfafa (__TEXT,__text) non-external (was a private external) __ZN5RXXPC28StartInstallationForLanguageEPK10__CFString
00007ff8185bfd3a (__TEXT,__text) non-external (was a private external) __ZN5RXXPC29CancelInstallationForLanguageEPK10__CFString
00007ff8185bfa5e (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30CopyLanguageInstallationStatusEv
00007ff8185be402 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb
00007ff8185c17c1 (__TEXT,__text) non-external __ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb.cold.1
00007ff8185bfb6c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SetNonPurgeabilityForLanguagesEPK9__CFArray
00007ff8185bfbde (__TEXT,__text) non-external (was a private external) __ZN5RXXPC33CopyInstalledAssetPathForLanguageEPK10__CFString
00007ff8185bfc8c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC43CopyInstalledAssetSupportedTasksForLanguageEPK10__CFString
00007ff8185be170 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC51RDIsQuasarModelLanguageInstalledForLocaleIdentifierEPK10__CFString
00007ff8185be556 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC5QueueEv
00007ff8185c17d9 (__TEXT,__text) non-external __ZN5RXXPC5QueueEv.cold.1
00007ff8185be54c (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC1EPK10__CFStringm
00007ff8185be590 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC2EPK10__CFStringm
00007ff8185bf6bc (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD1Ev
00007ff8185bf5e0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD2Ev
00007ff8185bdf32 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyED2Ev
00007ff8185b9828 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyEaSES1_
00007ff8185ba27c (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectED2Ev
00007ff8185b9548 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectEaSEPKv
00007ff8185ba25c (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemED2Ev
00007ff8185b9828 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemEaSES1_
00007ff8185c059a (__TEXT,__text) non-external (was a private external) __ZN8RDStringC1EPK10__CFStringb
00007ff8185c123c (__TEXT,__text) non-external (was a private external) __ZN8RDStringC2EPK10__CFStringb
00007ff8185b89c2 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleED2Ev
00007ff8185b5684 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleEaSES2_
00007ff8185b8a16 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringED2Ev
00007ff8185b5684 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringEaSES2_
00007ff8185ba29c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryED2Ev
00007ff8185b5684 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryEaSES2_
00007ff8185b89de (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLED2Ev
00007ff8185b5684 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLEaSES2_
00007ff8185b89fa (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataED2Ev
00007ff8185b5684 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataEaSES2_
00007ff8185bdf16 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayED2Ev
00007ff8185b5684 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayEaSES2_
00007ff8185b6f8a (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvED2Ev
00007ff8185b5684 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvEaSES1_
00007ff8185b4bea (__TEXT,__text) non-external (was a private external) __ZN8RXCFType11WillDestroyEv
00007ff8185b4afc (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD0Ev
00007ff8185b4af6 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD1Ev
00007ff8185b4af0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD2Ev
00007ff8185b560a (__TEXT,__text) non-external (was a private external) __ZN8RXObject11SetPropertyEjPKv
00007ff8185b5516 (__TEXT,__text) non-external (was a private external) __ZN8RXObject12CopyPropertyEj
00007ff8185b5814 (__TEXT,__text) non-external (was a private external) __ZN8RXObject13CreateXPCDescExP19RXRecognitionSystem
00007ff8185b5770 (__TEXT,__text) non-external (was a private external) __ZN8RXObject15ShouldSerializeEP19RXRecognitionSystem
00007ff8185b56b6 (__TEXT,__text) non-external (was a private external) __ZN8RXObject16PropertyReadOnlyEj
00007ff8185b570c (__TEXT,__text) non-external (was a private external) __ZN8RXObject17PropertyWriteOnlyEj
00007ff8185b5590 (__TEXT,__text) non-external (was a private external) __ZN8RXObject22CopyPropertyWithLocaleEjPK10__CFLocale
00007ff8185b5762 (__TEXT,__text) non-external (was a private external) __ZN8RXObject6SmudgeEv
00007ff8185b57d0 (__TEXT,__text) non-external (was a private external) __ZN8RXObject9SerializeEPvP19RXRecognitionSystem
00007ff8185b5472 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC1Ev
00007ff8185b5472 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC2Ev
00007ff8185b54f0 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD0Ev
00007ff8185b54e6 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD1Ev
00007ff8185b549a (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD2Ev
00007ff8185bc73a (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject13CopyDebugDescEv
00007ff8185bc71e (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject18CopyFormattingDescEPK14__CFDictionary
00007ff8185b4be2 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType13CopyDebugDescEv
00007ff8185b4bda (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType18CopyFormattingDescEPK14__CFDictionary
00007ff8185b4bc2 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4CopyEPK13__CFAllocator
00007ff8185b4bd2 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4HashEv
00007ff8185b4bca (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType5EqualEPKS_
00007ff8185b8f0a (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_implINS_17_ClassicAlgPolicyEEclB8ne190102INS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESB_NS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIT_T1_EESJ_T0_SK_
00007ff8185bde62 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_length_errorB8ne190102Ev
00007ff8185c1632 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_out_of_rangeB8ne190102Ev
00007ff8185c14e0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findB8ne190102ERKS5_m
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findEcm (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5rfindEcm (from libc++)
00007ff8185bdf52 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP16RXLanguageObjectNS_9allocatorIS2_EEE20__throw_length_errorB8ne190102Ev
00007ff8185b88e4 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP19RXRecognitionSystemNS_9allocatorIS2_EEE20__throw_length_errorB8ne190102Ev
00007ff8185b8efa (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP8RXObjectNS_9allocatorIS2_EEE20__throw_length_errorB8ne190102Ev
00007ff8185bdf00 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIPKvNS_9allocatorIS2_EEE20__throw_length_errorB8ne190102Ev
00007ff8185bdf70 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIyNS_9allocatorIyEEE20__throw_length_errorB8ne190102Ev
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
00007ff8185b8940 (__TEXT,__text) non-external (was a private external) __ZNSt12length_errorC1B8ne190102EPKc
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
00007ff8185c168e (__TEXT,__text) non-external (was a private external) __ZNSt12out_of_rangeC1B8ne190102EPKc
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5eraseEmm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6resizeEmc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
00007ff8185c15be (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B8ne190102ENS_24__uninitialized_size_tagEmRKS4_
00007ff8185bddd4 (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B8ne190102ILi0EEEPKc
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2ERKS5_mmRKS4_ (from libc++)
