                 (undefined) external _AnalyticsSendEventLazy (from CoreAnalytics)
                 (undefined) external _CFDataGetTypeID (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _IOObjectRelease (from IOKit)
                 (undefined) external _IORegistryEntryCreateCFProperty (from IOKit)
                 (undefined) external _IOServiceGetMatchingService (from IOKit)
                 (undefined) external _IOServiceMatching (from IOKit)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSHTTPURLResponse (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTextCheckingResult (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSessionConfiguration (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_source (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
000000020f141390 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC10PegasusKit10ClientName
00000001f0c3c67c (__TEXT,__text) non-external _OUTLINED_FUNCTION_58
00000001f0c3c690 (__TEXT,__text) non-external _OUTLINED_FUNCTION_59
00000001f0c2ec9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c311b8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c338e4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c35f98 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c38424 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c3c1cc (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c3d668 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c3fa58 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c42a2c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c44f70 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c4aae8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c4b2f0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c4e280 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000001f0c3c6a4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_60
00000001f0c3c6b8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_61
00000001f0c3c6c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_62
00000001f0c3c6d8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_63
00000001f0c3c6f0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_64
00000001f0c3c704 (__TEXT,__text) non-external _OUTLINED_FUNCTION_65
00000001f0c3c71c (__TEXT,__text) non-external _OUTLINED_FUNCTION_66
00000001f0c3c728 (__TEXT,__text) non-external _OUTLINED_FUNCTION_67
00000001f0c3c73c (__TEXT,__text) non-external _OUTLINED_FUNCTION_68
00000001f0c2ecb0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c311e8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c338f8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c35fac (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c38444 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c3c1e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c3d674 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c3fa74 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c42a50 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c44f88 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c4aafc (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c4e29c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000001f0c2ecc4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c311fc (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c33910 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c35fc8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c38464 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c3c1f8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c3d688 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c3fa90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c42a64 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c44fa8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c4ab20 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c4e2c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000001f0c2ecd8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c31214 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c33928 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c35fdc (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c38478 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c3c210 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c3d6a8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c3fab0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c42a78 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c44fc0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c4ab34 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c4e2e8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000001f0c4f938 (__TEXT,__const) external _PegasusKitVersionNumber
00000001f0c4f900 (__TEXT,__const) external _PegasusKitVersionString
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFCopySystemVersionDictionary (from CoreFoundation)
000000020e9a79e8 (__DATA_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC10PegasusKit10ClientName
000000020f141338 (__AUTH,__objc_data) non-external __DATA__TtC10PegasusKit10ClientName
000000020f1412e8 (__AUTH,__objc_data) non-external __DATA__TtC10PegasusKit10GRPCClient
000000020e9a7568 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit13ContextVendor
000000020e9a77c8 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit15ActivityMonitor
000000020e9a7010 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit16BasePegasusProxy
000000020e9a6e00 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit17ParsecdConnection
000000020d4234c0 (__DATA,__objc_data) non-external __DATA__TtC10PegasusKit18ResourceAccessSpan
000000020e9a6bb8 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit19PegasusProxyForNews
000000020e9a6eb8 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit24PegasusProxyForAssistant
000000020d423508 (__DATA,__objc_data) non-external __DATA__TtC10PegasusKit25ResourceAccessNetworkSpan
000000020e9a7238 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit27PegasusProxyForVisualSearch
000000020e9a79a0 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit34PegasusProxyForSiriPersonalization
000000020e9a7620 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit4Lock
000000020e9a7180 (__DATA_CONST,__objc_const) non-external __DATA__TtC10PegasusKit6Locker
000000020e9a7880 (__DATA_CONST,__objc_const) non-external __DATA__TtCC10PegasusKit15ActivityMonitor13WeakReference
000000020e9a70c8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC10PegasusKit16BasePegasusProxy12EnabledState
000000020e9a7330 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit10GRPCClient
000000020e9a6d08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit11AtomicValue
000000020e9a7280 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit11NetworkSpan
000000020e9a6c00 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit12ActivitySpan
000000020e9a7668 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit13ConditionLock
000000020e9a7500 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit13ContextVendor
000000020e9a76d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit14AtomicProperty
000000020e9a6ac8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit14TimedReference
000000020e9a7760 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit15ActivityMonitor
000000020e9a6f48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit16BasePegasusProxy
000000020e9a6d98 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit17ParsecdConnection
000000020e9a6a20 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit18ResourceAccessSpan
000000020e9a6e90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit24PegasusProxyForAssistant
000000020e9a7910 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit25ResourceAccessNetworkSpan
000000020e9a7210 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit27PegasusProxyForVisualSearch
000000020e9a75f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit4Lock
000000020e9a7158 (__DATA_CONST,__objc_const) non-external __IVARS__TtC10PegasusKit6Locker
000000020e9a7858 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC10PegasusKit15ActivityMonitor13WeakReference
000000020e9a70a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtCC10PegasusKit16BasePegasusProxy12EnabledState
000000020f712908 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit10ClientName
000000020e9a72e8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit10GRPCClient
000000020e9a74b8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit13ContextVendor
000000020e9a7718 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit15ActivityMonitor
000000020e9a6f00 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit16BasePegasusProxy
000000020e9a6d50 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit17ParsecdConnection
000000020e9a69d8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit18ResourceAccessSpan
000000020e9a6b70 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit19PegasusProxyForNews
000000020e9a6e48 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit24PegasusProxyForAssistant
000000020e9a78c8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit25ResourceAccessNetworkSpan
000000020e9a71c8 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit27PegasusProxyForVisualSearch
000000020e9a7958 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit34PegasusProxyForSiriPersonalization
000000020e9a75b0 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit4Lock
000000020e9a7110 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtC10PegasusKit6Locker
000000020e9a7810 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC10PegasusKit15ActivityMonitor13WeakReference
000000020e9a7058 (__DATA_CONST,__objc_const) non-external __METACLASS_DATA__TtCC10PegasusKit16BasePegasusProxy12EnabledState
                 (undefined) external __NSConcreteStackBlock (from libSystem)
00000001f0c4f7d8 (__TEXT,__objc_methlist) non-external __OBJC_$_CLASS_METHODS__TtC10PegasusKit10ClientName
00000001f0c4f8e0 (__TEXT,__objc_methlist) non-external __OBJC_$_INSTANCE_METHODS__TtC10PegasusKit10ClientName
000000020d423228 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_INSTANCE_METHODS_NSObject
000000020d4234a0 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_INSTANCE_METHODS_OPT_NSObject
000000020d4231d8 (__DATA,__objc_data) non-external (was a private external) __PROTOCOL_INSTANCE_METHODS__TtP10PegasusKit12PGSDaemonXPC_
000000020e9a6900 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES_NSObject
000000020e9a6890 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES__TtP10PegasusKit12PGSDaemonXPC_
000000020e9a6810 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_NSObject
000000020e9a67a0 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_OS_dispatch_source
000000020e9a6620 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_OS_dispatch_source_timer
000000020e9a6680 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_OS_nw_activity
000000020e9a66e0 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_OS_os_transaction
000000020e9a68b8 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROPERTIES_NSObject
000000020e9a68a8 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_OS_dispatch_source
000000020e9a6800 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_OS_dispatch_source_timer
000000020e9a6870 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_OS_nw_activity
000000020e9a6880 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PROTOCOLS_OS_os_transaction
000000020e9a6740 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL__TtP10PegasusKit12PGSDaemonXPC_
                 (undefined) external ___chkstk_darwin (from libSystem)
00000001f0c335b0 (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
00000001f0c4e1b0 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
00000001f0c2ea90 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
00000001f0c2ea24 (__TEXT,__text) non-external (was a private external) ___swift_getEnumTagSinglePayload
00000001f0c2e200 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledName
00000001f0c30f2c (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstract
00000001f0c2ef08 (__TEXT,__text) non-external (was a private external) ___swift_instantiateGenericMetadata
00000001f0c3f848 (__TEXT,__text) non-external (was a private external) ___swift_memcpy0_1
00000001f0c44214 (__TEXT,__text) non-external (was a private external) ___swift_memcpy17_8
00000001f0c2dd5c (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
00000001f0c2bc18 (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
00000001f0c3f718 (__TEXT,__text) non-external (was a private external) ___swift_memcpy25_8
00000001f0c2b9f8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy48_8
00000001f0c30480 (__TEXT,__text) non-external (was a private external) ___swift_memcpy56_8
00000001f0c2ba78 (__TEXT,__text) non-external (was a private external) ___swift_memcpy64_8
00000001f0c35d80 (__TEXT,__text) non-external (was a private external) ___swift_memcpy9_8
00000001f0c2b9f4 (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
00000001f0c2ea4c (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
00000001f0c33578 (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
00000001f0c4ff50 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
00000001f0c2e5b4 (__TEXT,__text) non-external (was a private external) ___swift_storeEnumTagSinglePayload
000000020f712320 (__AUTH_CONST,__const) non-external ___unnamed_12
000000020f710d40 (__AUTH_CONST,__const) non-external ___unnamed_20
000000020f7118f0 (__AUTH_CONST,__const) non-external ___unnamed_26
00000001f0c50408 (__TEXT,__const) non-external ___unnamed_31
000000020f710f48 (__AUTH_CONST,__const) non-external ___unnamed_4
000000020f7123e8 (__AUTH_CONST,__const) non-external ___unnamed_4
000000020f711f30 (__AUTH_CONST,__const) non-external ___unnamed_5
000000020f710c78 (__AUTH_CONST,__const) non-external ___unnamed_7
                 (undefined) external __kCFSystemVersionBuildVersionKey (from CoreFoundation)
                 (undefined) external __kCFSystemVersionProductNameKey (from CoreFoundation)
                 (undefined) external __kCFSystemVersionProductVersionKey (from CoreFoundation)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
000000020e9a64b8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreGraphics (from libswiftCoreGraphics)
000000020e9a64d8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreGraphics_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
000000020e9a64f0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreLocation_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
000000020e9a64b0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDarwin_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
000000020e9a64c0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from libswiftFoundation)
000000020e9a64a0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
000000020e9a64d0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftNetwork (from libswiftNetwork)
000000020e9a6500 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftNetwork_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
000000020e9a64e0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftOSLog_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
000000020e9a64a8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
000000020e9a64c8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
000000020e9a64e8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_PegasusKit
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
000000020e9a64f8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsimd_$_PegasusKit
00000001f0c46a90 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00000001f0c4e200 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00000001f0c548f2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit04BaseA5ProxyC5ErrorOSHAASQ
00000001f0c54970 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit04BaseA5ProxyC8ActivityOSHAASQ
00000001f0c548fa (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit04BaseA5ProxyCAA15ActivityAdopterAA0E0AaDP_AA0E11Description
00000001f0c54458 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit10ClientTypeOSHAASQ
00000001f0c54c92 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit10GRPCClientC8ActivityOSHAASQ
00000001f0c54c84 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit10GRPCClientCAA15ActivityAdopterAA0D0AaDP_AA0D11Description
00000001f0c546e0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit10SetupStateOSHAASQ
00000001f0c55292 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit11SessionTypeOSHAASQ
00000001f0c54da0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit13ContextVendorC5ErrorOSHAASQ
00000001f0c54dcc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit13ContextVendorC8ActivityOSHAASQ
00000001f0c54da8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit13ContextVendorCAA15ActivityAdopterAA0E0AaDP_AA0E11Description
00000001f0c54514 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit21ResourceAccessOutcomeOSHAASQ
00000001f0c5450c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit22ResourceAccessActivityOSHAASQ
00000001f0c55276 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit23ResourceNetworkActivityVAA03SubE11DescriptionAA06ParentE0AaDP_AA0eG0
00000001f0c5526e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit23ResourceNetworkActivityVSHAASQ
00000001f0c54e88 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 10PegasusKit24LifetimeTrackingActivityOyxGSHAASQ
00000001f0c30ec4 (__TEXT,__text) non-external _block_copy_helper
00000001f0c33520 (__TEXT,__text) non-external _block_copy_helper
00000001f0c43ffc (__TEXT,__text) non-external _block_copy_helper
00000001f0c4a900 (__TEXT,__text) non-external _block_copy_helper
00000001f0c337fc (__TEXT,__text) non-external _block_copy_helper.12
00000001f0c33800 (__TEXT,__text) non-external _block_copy_helper.15
00000001f0c33804 (__TEXT,__text) non-external _block_copy_helper.21
00000001f0c33808 (__TEXT,__text) non-external _block_copy_helper.24
00000001f0c3380c (__TEXT,__text) non-external _block_copy_helper.30
00000001f0c4aa2c (__TEXT,__text) non-external _block_copy_helper.54
00000001f0c337f8 (__TEXT,__text) non-external _block_copy_helper.6
000000020f710f18 (__AUTH_CONST,__const) non-external _block_descriptor
000000020f711088 (__AUTH_CONST,__const) non-external _block_descriptor
000000020f712248 (__AUTH_CONST,__const) non-external _block_descriptor
000000020f7126f8 (__AUTH_CONST,__const) non-external _block_descriptor
000000020f711140 (__AUTH_CONST,__const) non-external _block_descriptor.14
000000020f711170 (__AUTH_CONST,__const) non-external _block_descriptor.17
000000020f7111c8 (__AUTH_CONST,__const) non-external _block_descriptor.23
000000020f7111f0 (__AUTH_CONST,__const) non-external _block_descriptor.26
000000020f711240 (__AUTH_CONST,__const) non-external _block_descriptor.32
000000020f712748 (__AUTH_CONST,__const) non-external _block_descriptor.56
000000020f7110e8 (__AUTH_CONST,__const) non-external _block_descriptor.8
00000001f0c30ed4 (__TEXT,__text) non-external _block_destroy_helper
00000001f0c33530 (__TEXT,__text) non-external _block_destroy_helper
00000001f0c4400c (__TEXT,__text) non-external _block_destroy_helper
00000001f0c4a910 (__TEXT,__text) non-external _block_destroy_helper
00000001f0c3381c (__TEXT,__text) non-external _block_destroy_helper.13
00000001f0c33820 (__TEXT,__text) non-external _block_destroy_helper.16
00000001f0c33824 (__TEXT,__text) non-external _block_destroy_helper.22
00000001f0c33828 (__TEXT,__text) non-external _block_destroy_helper.25
00000001f0c3382c (__TEXT,__text) non-external _block_destroy_helper.31
00000001f0c4aa38 (__TEXT,__text) non-external _block_destroy_helper.55
00000001f0c33818 (__TEXT,__text) non-external _block_destroy_helper.7
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_enter (from libSystem)
                 (undefined) external _dispatch_group_leave (from libSystem)
00000001f0c30edc (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_1_conditional
00000001f0c4a918 (__TEXT,__text) non-external (was a private external) _dynamic_cast_existential_1_unconditional
                 (undefined) external _gettimeofday (from libSystem)
                 (undefined) external _kIOMainPortDefault (from IOKit)
                 (undefined) external _kSecPolicyNameAppleParsecService (from Security)
                 (undefined) external _malloc_size (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _nw_activity_complete_with_reason (from libnetwork)
                 (undefined) external _nw_activity_create (from libnetwork)
                 (undefined) external _objc_allocWithZone (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_self (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_transaction_create (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
                 (undefined) external _pthread_cond_broadcast (from libSystem)
                 (undefined) external _pthread_cond_init (from libSystem)
                 (undefined) external _pthread_cond_timedwait (from libSystem)
                 (undefined) external _pthread_cond_wait (from libSystem)
                 (undefined) external _pthread_mutex_init (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _swift_allocError (from libswiftCore)
                 (undefined) external _swift_allocObject (from libswiftCore)
                 (undefined) external _swift_allocateGenericClassMetadata (from libswiftCore)
                 (undefined) external _swift_allocateGenericValueMetadata (from libswiftCore)
                 (undefined) external _swift_arrayDestroy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithCopy (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeBackToFront (from libswiftCore)
                 (undefined) external _swift_arrayInitWithTakeFrontToBack (from libswiftCore)
                 (undefined) external _swift_beginAccess (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRelease_n (from libswiftCore)
                 (undefined) external _swift_bridgeObjectRetain (from libswiftCore)
