
/System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/ImageIO.framework/XPCServices/ImageIOXPCService.xpc/Contents/MacOS/ImageIOXPCService (for architecture x86_64):
000000010022a026 (__TEXT,__const) external $ld$install_name$os10.4$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a027 (__TEXT,__const) external $ld$install_name$os10.5$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a028 (__TEXT,__const) external $ld$install_name$os10.6$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
000000010022a029 (__TEXT,__const) external $ld$install_name$os10.7$/System/Library/Frameworks/ApplicationServices.framework/Versions/A/ApplicationServices
0000000100053d29 (__TEXT,__text) external _AddMWGRegionsFromExifAuxRegions
00000001000931d4 (__TEXT,__text) external __ZN14GlobalTIFFInfoC1ERKS_
000000010009312c (__TEXT,__text) external __ZN14GlobalTIFFInfoC1Eb
00000001000931de (__TEXT,__text) external __ZN14GlobalTIFFInfoC2EPhm
0000000100093158 (__TEXT,__text) external __ZN14GlobalTIFFInfoC2ERKS_
0000000100093100 (__TEXT,__text) external __ZN14GlobalTIFFInfoC2Eb
000000010009342e (__TEXT,__text) external __ZN14GlobalTIFFInfoD0Ev
0000000100093424 (__TEXT,__text) external __ZN14GlobalTIFFInfoD1Ev
00000001000933e0 (__TEXT,__text) external __ZN14GlobalTIFFInfoD2Ev
0000000100046b60 (__TEXT,__text) external __ZN14HEIFReadPlugin10initializeEP13IIODictionary
000000010004b90c (__TEXT,__text) external __ZN14HEIFReadPlugin12ColorConvertEP10__CVBuffermhPv
000000010004b10e (__TEXT,__text) external __ZN14HEIFReadPlugin13copyIOSurfaceEP7InfoRecP15CGImageProviderPK14__CFDictionary
0000000100047996 (__TEXT,__text) external __ZN14HEIFReadPlugin13setupCallbackEP7InfoRec
000000010004afb2 (__TEXT,__text) external __ZN14HEIFReadPlugin15copyGainMapInfoEP29CMPhotoDecompressionContainerP14GlobalHEIFInfoP13IIODictionary
00000001000494f8 (__TEXT,__text) external __ZN14HEIFReadPlugin17copyImageBlockSetEP7InfoRecP15CGImageProvider6CGRect6CGSizePK14__CFDictionary
0000000100046796 (__TEXT,__text) external __ZN14HEIFReadPlugin19saveDataToXPCObjectEPv
000000010004b9fa (__TEXT,__text) external __ZN14HEIFReadPlugin21IIORecodeHEIF_to_JPEGEP19IIOImageDestinationP14IIOImageSourcej
000000010004b696 (__TEXT,__text) external __ZN14HEIFReadPlugin21copyAuxiliaryDataInfoEjPK10__CFString
000000010004673a (__TEXT,__text) external __ZN14HEIFReadPlugin21loadDataFromXPCObjectEPv
000000010004877e (__TEXT,__text) external __ZN14HEIFReadPlugin22copyImageBlockSetTilesEP7InfoRecP15CGImageProvider6CGRect6CGSizeP13IIODictionaryjj
0000000100048510 (__TEXT,__text) external __ZN14HEIFReadPlugin24updateCreateImageOptionsEP13IIODictionary
0000000100047a00 (__TEXT,__text) external __ZN14HEIFReadPlugin27copyImageBlockSetSingleTileEP7InfoRecP15CGImageProvider6CGRect6CGSizeP13IIODictionary
00000001000482fa (__TEXT,__text) external __ZN14HEIFReadPlugin27updateHardwareDecodeOptionsEP13IIODictionaryS1_
00000001000494ae (__TEXT,__text) external __ZN14HEIFReadPlugin31createPixelBufferWrappingMemoryEmmmPv
0000000100046812 (__TEXT,__text) external __ZN14HEIFReadPlugin39getExpectedWidthAndHeightForSubsamplingEPK8__CFDataliPjS3_
0000000100046658 (__TEXT,__text) external __ZN14HEIFReadPluginC1EP11CGImagePlusjxjb
00000001000466be (__TEXT,__text) external __ZN14HEIFReadPluginC1EP18ReadPluginInitData
0000000100046620 (__TEXT,__text) external __ZN14HEIFReadPluginC2EP11CGImagePlusjxjb
0000000100046690 (__TEXT,__text) external __ZN14HEIFReadPluginC2EP18ReadPluginInitData
0000000100046714 (__TEXT,__text) external __ZN14HEIFReadPluginD0Ev
0000000100046700 (__TEXT,__text) external __ZN14HEIFReadPluginD1Ev
00000001000466ec (__TEXT,__text) external __ZN14HEIFReadPluginD2Ev
00000001000907cc (__TEXT,__text) external __ZN14ICNSReadPlugin10initializeEP13IIODictionary
0000000100090f4a (__TEXT,__text) external __ZN14ICNSReadPlugin15decodeImageDataEPhm
0000000100090e22 (__TEXT,__text) external __ZN14ICNSReadPlugin16decode_ic04_ic05EPhmS0_m
0000000100091a1c (__TEXT,__text) external __ZN14ICNSReadPlugin17copyImageBlockSetEP7InfoRecP15CGImageProvider6CGRect6CGSizePK14__CFDictionary
0000000100090750 (__TEXT,__text) external __ZN14ICNSReadPlugin19saveDataToXPCObjectEPv
00000001000906d0 (__TEXT,__text) external __ZN14ICNSReadPlugin21loadDataFromXPCObjectEPv
0000000100090632 (__TEXT,__text) external __ZN14ICNSReadPluginC1EP11CGImagePlusjx
000000010009067c (__TEXT,__text) external __ZN14ICNSReadPluginC1EP18ReadPluginInitData
000000010009060c (__TEXT,__text) external __ZN14ICNSReadPluginC2EP11CGImagePlusjx
0000000100090658 (__TEXT,__text) external __ZN14ICNSReadPluginC2EP18ReadPluginInitData
00000001000906b4 (__TEXT,__text) external __ZN14ICNSReadPluginD0Ev
00000001000906aa (__TEXT,__text) external __ZN14ICNSReadPluginD1Ev
00000001000906a0 (__TEXT,__text) external __ZN14ICNSReadPluginD2Ev
00000001000dc550 (__TEXT,__text) external __ZN14ICOWritePlugin13writeOneImageEP7CGImageP13IIODictionaryS3_j
00000001000dc558 (__TEXT,__text) external __ZN14ICOWritePlugin8writeAllEv
00000001000dc4fc (__TEXT,__text) external __ZN14ICOWritePluginC1EP20IIOImageWriteSessionP19IIOImageDestination
00000001000dc4d8 (__TEXT,__text) external __ZN14ICOWritePluginC2EP20IIOImageWriteSessionP19IIOImageDestination
00000001000dc534 (__TEXT,__text) external __ZN14ICOWritePluginD0Ev
00000001000dc52a (__TEXT,__text) external __ZN14ICOWritePluginD1Ev
00000001000dc520 (__TEXT,__text) external __ZN14ICOWritePluginD2Ev
000000010000a3bc (__TEXT,__text) external __ZN14IIOImageSource10updateDataEPK8__CFDatab
000000010000ae8e (__TEXT,__text) external __ZN14IIOImageSource11addPropertyEPK10__CFStringS2_PKv
000000010000a87a (__TEXT,__text) external __ZN14IIOImageSource11errorStatusEv
000000010000a7d8 (__TEXT,__text) external __ZN14IIOImageSource12bindToReaderEv
000000010000ac50 (__TEXT,__text) external __ZN14IIOImageSource12getImagePlusEm
000000010000a848 (__TEXT,__text) external __ZN14IIOImageSource12imageReadRefEv
000000010000acc4 (__TEXT,__text) external __ZN14IIOImageSource12updatedCountEv
000000010000af80 (__TEXT,__text) external __ZN14IIOImageSource13getPropertiesEP13IIODictionary
000000010000b4d2 (__TEXT,__text) external __ZN14IIOImageSource13makeImagePlusEmP13IIODictionary
00000001000093b2 (__TEXT,__text) external __ZN14IIOImageSource13setHintReaderEP10IIO_Reader
000000010000aad4 (__TEXT,__text) external __ZN14IIOImageSource14CGImageGetHashEP7CGImagey
000000010000b198 (__TEXT,__text) external __ZN14IIOImageSource14copyPropertiesEP13IIODictionary
000000010000a5aa (__TEXT,__text) external __ZN14IIOImageSource14doBindToReaderEv
00000001000091d0 (__TEXT,__text) external __ZN14IIOImageSource14extractOptionsEP13IIODictionary
000000010000d86c (__TEXT,__text) external __ZN14IIOImageSource14getCacheValuesEP13IIODictionaryPbS2_
000000010000a7ce (__TEXT,__text) external __ZN14IIOImageSource15imageSourceTypeEv
000000010000b916 (__TEXT,__text) external __ZN14IIOImageSource16cacheImmediatelyEmP13IIODictionaryP7CGImage
000000010000ae58 (__TEXT,__text) external __ZN14IIOImageSource16getStatusAtIndexEm
000000010000a890 (__TEXT,__text) external __ZN14IIOImageSource16useImageSequenceEv
000000010000b95c (__TEXT,__text) external __ZN14IIOImageSource17copyThumbnailInfoEP13IIODictionaryj
000000010000bd68 (__TEXT,__text) external __ZN14IIOImageSource17orientationFromToEhh
000000010000b1be (__TEXT,__text) external __ZN14IIOImageSource18createImageAtIndexEmP13IIODictionary
000000010000cf4e (__TEXT,__text) external __ZN14IIOImageSource18makeThumbTransformEmmiff
0000000100009e6e (__TEXT,__text) external __ZN14IIOImageSource18removeImageFromSetEP11CGImagePlusP7CGImage
0000000100009f4a (__TEXT,__text) external __ZN14IIOImageSource18removeUnusedImagesEv
000000010000abaa (__TEXT,__text) external __ZN14IIOImageSource18setImageSourceTypeE17CGImageSourceType
000000010000a232 (__TEXT,__text) external __ZN14IIOImageSource18updateDataProviderEP14CGDataProviderb
000000010000d238 (__TEXT,__text) external __ZN14IIOImageSource19copyMetadataAtIndexEmP13IIODictionary
000000010000d822 (__TEXT,__text) external __ZN14IIOImageSource19getImagePlusAtIndexEl
000000010000a8bc (__TEXT,__text) external __ZN14IIOImageSource19isCloudTranscodableEP13IIODictionary
000000010000a11c (__TEXT,__text) external __ZN14IIOImageSource19setImagePlusAtIndexEP11CGImagePlusl
000000010000d3fa (__TEXT,__text) external __ZN14IIOImageSource20getImageCacheAtIndexEmP13IIODictionary
000000010000df2c (__TEXT,__text) external __ZN14IIOImageSource20getPrimaryImageIndexEv
000000010000aa56 (__TEXT,__text) external __ZN14IIOImageSource21copyPropertiesAtIndexEmP13IIODictionary
000000010000a0c4 (__TEXT,__text) external __ZN14IIOImageSource21getAllImagePlusValuesEPl
000000010000abbe (__TEXT,__text) external __ZN14IIOImageSource21iPlusGetStatusAtIndexEm
000000010000d444 (__TEXT,__text) external __ZN14IIOImageSource22createIOSurfaceAtIndexEmP13IIODictionary
000000010000bd82 (__TEXT,__text) external __ZN14IIOImageSource22createThumbnailAtIndexEmP13IIODictionary
000000010000a228 (__TEXT,__text) external __ZN14IIOImageSource22incrementalDataUpdatedEv
000000010000d2da (__TEXT,__text) external __ZN14IIOImageSource23getImageMetadataAtIndexEl
000000010000d974 (__TEXT,__text) external __ZN14IIOImageSource23setImageMedadataAtIndexEPK15CGImageMetadatal
000000010000d162 (__TEXT,__text) external __ZN14IIOImageSource25createThumbnailColorspaceEP7CGImageP16CGImageAlphaInfoPm
000000010000d3b0 (__TEXT,__text) external __ZN14IIOImageSource25getImagePropertiesAtIndexEl
000000010000da1c (__TEXT,__text) external __ZN14IIOImageSource25setImagePropertiesAtIndexEP13IIODictionaryl
000000010000ae86 (__TEXT,__text) external __ZN14IIOImageSource26isColorOptimizedForSharingEP13IIODictionary
000000010000dbce (__TEXT,__text) external __ZN14IIOImageSource28copyAuxiliaryDataInfoAtIndexEmPK10__CFString
000000010000cb50 (__TEXT,__text) external __ZN14IIOImageSource28getPropertiesAtIndexInternalEmP13IIODictionary
000000010000d346 (__TEXT,__text) external __ZN14IIOImageSource29copyMetadataPropertiesAtIndexEmP13IIODictionary
0000000100009618 (__TEXT,__text) external __ZN14IIOImageSource2cfEv
000000010000a886 (__TEXT,__text) external __ZN14IIOImageSource30shouldExposeMultiFrameContentsEv
000000010000a870 (__TEXT,__text) external __ZN14IIOImageSource4hintEv
0000000100009e4a (__TEXT,__text) external __ZN14IIOImageSource4lockEv
000000010000a852 (__TEXT,__text) external __ZN14IIOImageSource5countEv
000000010000df78 (__TEXT,__text) external __ZN14IIOImageSource5debugEv
0000000100009e32 (__TEXT,__text) external __ZN14IIOImageSource5setCFEPv
00000001000093e6 (__TEXT,__text) external __ZN14IIOImageSource5setupE17CGImageSourceType
000000010000a866 (__TEXT,__text) external __ZN14IIOImageSource6readerEv
000000010000abb4 (__TEXT,__text) external __ZN14IIOImageSource6statusEv
0000000100009e5c (__TEXT,__text) external __ZN14IIOImageSource6unlockEv
000000010000a85c (__TEXT,__text) external __ZN14IIOImageSource7countOKEv
000000010000aa2c (__TEXT,__text) external __ZN14IIOImageSource7getTypeEv
000000010000ac2c (__TEXT,__text) external __ZN14IIOImageSource9getStatusEv
0000000100009e3c (__TEXT,__text) external __ZN14IIOImageSource9imageReadEv
000000010000a89a (__TEXT,__text) external __ZN14IIOImageSource9isRAWFileEv
000000010000a386 (__TEXT,__text) external __ZN14IIOImageSource9setStatusE19CGImageSourceStatus
0000000100009da6 (__TEXT,__text) external __ZN14IIOImageSource9unmapDataEv
0000000100009bfa (__TEXT,__text) external __ZN14IIOImageSourceC1EP13IIODictionary
0000000100009622 (__TEXT,__text) external __ZN14IIOImageSourceC1EP14CGDataProviderP13IIODictionary
0000000100009790 (__TEXT,__text) external __ZN14IIOImageSourceC1EPK10__CFStringP13IIODictionary
0000000100009b82 (__TEXT,__text) external __ZN14IIOImageSourceC1EPK7__CFURLP13IIODictionary
00000001000096ce (__TEXT,__text) external __ZN14IIOImageSourceC1EPK8__CFDataP13IIODictionary
0000000100009552 (__TEXT,__text) external __ZN14IIOImageSourceC1Ev
0000000100009b8c (__TEXT,__text) external __ZN14IIOImageSourceC2EP13IIODictionary
000000010000955c (__TEXT,__text) external __ZN14IIOImageSourceC2EP14CGDataProviderP13IIODictionary
00000001000096d8 (__TEXT,__text) external __ZN14IIOImageSourceC2EPK10__CFStringP13IIODictionary
000000010000979a (__TEXT,__text) external __ZN14IIOImageSourceC2EPK7__CFURLP13IIODictionary
000000010000962c (__TEXT,__text) external __ZN14IIOImageSourceC2EPK8__CFDataP13IIODictionary
00000001000094ea (__TEXT,__text) external __ZN14IIOImageSourceC2Ev
0000000100009e16 (__TEXT,__text) external __ZN14IIOImageSourceD0Ev
0000000100009e0c (__TEXT,__text) external __ZN14IIOImageSourceD1Ev
0000000100009c04 (__TEXT,__text) external __ZN14IIOImageSourceD2Ev
00000001000e8378 (__TEXT,__text) external __ZN14IIOWritePlugin13getImageCountEv
00000001000e8292 (__TEXT,__text) external __ZN14IIOWritePlugin15pluginTypeIndexEv
00000001000e8394 (__TEXT,__text) external __ZN14IIOWritePlugin20getPropertiesAtIndexEm
00000001000e83b0 (__TEXT,__text) external __ZN14IIOWritePlugin21getSourceImageAtIndexEm
00000001000e83a2 (__TEXT,__text) external __ZN14IIOWritePlugin22getContainerPropertiesEv
00000001000e83be (__TEXT,__text) external __ZN14IIOWritePlugin25createLZFSECompressedDataEPhmPS0_Pm
00000001000e8386 (__TEXT,__text) external __ZN14IIOWritePlugin27getPixelDataProviderAtIndexEm
00000001000e82a4 (__TEXT,__text) external __ZN14IIOWritePlugin8writeAllEv
00000001000e829c (__TEXT,__text) external __ZN14IIOWritePlugin8writeOneEP25IIOImagePixelDataProviderP13IIODictionaryS3_j
00000001000e8250 (__TEXT,__text) external __ZN14IIOWritePluginC2EP20IIOImageWriteSessionP19IIOImageDestinationh
00000001000e828c (__TEXT,__text) external __ZN14IIOWritePluginD0Ev
00000001000e8286 (__TEXT,__text) external __ZN14IIOWritePluginD1Ev
00000001000e8280 (__TEXT,__text) external __ZN14IIOWritePluginD2Ev
00000001000ef34c (__TEXT,__text) external __ZN14IIO_Reader_ATX10testHeaderEPKhmPK10__CFString
00000001000ef2b4 (__TEXT,__text) external __ZN14IIO_Reader_ATX12canDecodeOOPEj
00000001000ef386 (__TEXT,__text) external __ZN14IIO_Reader_ATX13getImageCountEP19IIOImageReadSessionP13IIODictionaryP19CGImageSourceStatusPj
00000001000ef2fa (__TEXT,__text) external __ZN14IIO_Reader_ATX16createReadPluginEP11CGImagePlusjx
00000001000ef2bc (__TEXT,__text) external __ZN14IIO_Reader_ATX16createReadPluginEP18ReadPluginInitData
00000001000ef248 (__TEXT,__text) external __ZN14IIO_Reader_ATXC1Ev
00000001000ef20c (__TEXT,__text) external __ZN14IIO_Reader_ATXC2Ev
00000001000ef298 (__TEXT,__text) external __ZN14IIO_Reader_ATXD0Ev
00000001000ef28e (__TEXT,__text) external __ZN14IIO_Reader_ATXD1Ev
00000001000ef284 (__TEXT,__text) external __ZN14IIO_Reader_ATXD2Ev
00000001000faa7c (__TEXT,__text) external __ZN14IIO_Reader_BMP10testHeaderEPKhmPK10__CFString
00000001000fa9e4 (__TEXT,__text) external __ZN14IIO_Reader_BMP12canDecodeOOPEj
00000001000faa2a (__TEXT,__text) external __ZN14IIO_Reader_BMP16createReadPluginEP11CGImagePlusjx
00000001000fa9ec (__TEXT,__text) external __ZN14IIO_Reader_BMP16createReadPluginEP18ReadPluginInitData
00000001000fa978 (__TEXT,__text) external __ZN14IIO_Reader_BMPC1Ev
00000001000fa93c (__TEXT,__text) external __ZN14IIO_Reader_BMPC2Ev
00000001000fa9c8 (__TEXT,__text) external __ZN14IIO_Reader_BMPD0Ev
00000001000fa9be (__TEXT,__text) external __ZN14IIO_Reader_BMPD1Ev
00000001000fa9b4 (__TEXT,__text) external __ZN14IIO_Reader_BMPD2Ev
00000001000a0946 (__TEXT,__text) external __ZN14IIO_Reader_CUR10testHeaderEPKhmPK10__CFString
00000001000a08ae (__TEXT,__text) external __ZN14IIO_Reader_CUR12canDecodeOOPEj
00000001000a098a (__TEXT,__text) external __ZN14IIO_Reader_CUR13getImageCountEP19IIOImageReadSessionP13IIODictionaryP19CGImageSourceStatusPj
00000001000a08f4 (__TEXT,__text) external __ZN14IIO_Reader_CUR16createReadPluginEP11CGImagePlusjx
00000001000a08b6 (__TEXT,__text) external __ZN14IIO_Reader_CUR16createReadPluginEP18ReadPluginInitData
00000001000a0842 (__TEXT,__text) external __ZN14IIO_Reader_CURC1Ev
00000001000a0806 (__TEXT,__text) external __ZN14IIO_Reader_CURC2Ev
00000001000a0892 (__TEXT,__text) external __ZN14IIO_Reader_CURD0Ev
00000001000a0888 (__TEXT,__text) external __ZN14IIO_Reader_CURD1Ev
00000001000a087e (__TEXT,__text) external __ZN14IIO_Reader_CURD2Ev
00000001001138ec (__TEXT,__text) external __ZN14IIO_Reader_DDS10testHeaderEPKhmPK10__CFString
0000000100113854 (__TEXT,__text) external __ZN14IIO_Reader_DDS12canDecodeOOPEj
000000010011389a (__TEXT,__text) external __ZN14IIO_Reader_DDS16createReadPluginEP11CGImagePlusjx
000000010011385c (__TEXT,__text) external __ZN14IIO_Reader_DDS16createReadPluginEP18ReadPluginInitData
00000001001137e6 (__TEXT,__text) external __ZN14IIO_Reader_DDSC1Ev
00000001001137a8 (__TEXT,__text) external __ZN14IIO_Reader_DDSC2Ev
0000000100113838 (__TEXT,__text) external __ZN14IIO_Reader_DDSD0Ev
000000010011382e (__TEXT,__text) external __ZN14IIO_Reader_DDSD1Ev
0000000100113824 (__TEXT,__text) external __ZN14IIO_Reader_DDSD2Ev
00000001000faec2 (__TEXT,__text) external __ZN14IIO_Reader_GIF10testHeaderEPKhmPK10__CFString
00000001000fabca (__TEXT,__text) external __ZN14IIO_Reader_GIF12canDecodeOOPEj
00000001000fbe2e (__TEXT,__text) external __ZN14IIO_Reader_GIF13getImageCountEP19IIOImageReadSessionP13IIODictionaryP19CGImageSourceStatusPj
00000001000fac10 (__TEXT,__text) external __ZN14IIO_Reader_GIF16createReadPluginEP11CGImagePlusjx
00000001000fabd2 (__TEXT,__text) external __ZN14IIO_Reader_GIF16createReadPluginEP18ReadPluginInitData
00000001000facae (__TEXT,__text) external __ZN14IIO_Reader_GIF16updateGlobalInfoEP19IIOImageReadSessionPhm
00000001000fbe3c (__TEXT,__text) external __ZN14IIO_Reader_GIF19xpcDecodeFramesCoreEPvP12IIOImageReadP13IIOBaseObjectRK14ReadPluginDataRNSt3__16vectorI20IIODecodeFrameParamsNS8_9allocatorISA_EEEE
00000001000fac62 (__TEXT,__text) external __ZN14IIO_Reader_GIF20createGlobalInfoDataEP19IIOImageReadSession
00000001000fad1e (__TEXT,__text) external __ZN14IIO_Reader_GIF21deserializeGlobalInfoEPhm
00000001000faef4 (__TEXT,__text) external __ZN14IIO_Reader_GIF22updateSourcePropertiesEP19IIOImageReadSessionP13IIODictionaryS3_S3_P19CGImageSourceStatus
00000001000fad6a (__TEXT,__text) external __ZN14IIO_Reader_GIF29createReadImageAtIndexPrivateEP19IIOImageReadSession
00000001000fbf8c (__TEXT,__text) external __ZN14IIO_Reader_GIF29readImageAtIndexIntoIOSurfaceEP19IIOImageReadSessionP13IIOBaseObjectmP11__IOSurfaceS5_
00000001000fae26 (__TEXT,__text) external __ZN14IIO_Reader_GIF32serializeReadImageAtIndexPrivateEP13IIOBaseObjectPv
00000001000fadc0 (__TEXT,__text) external __ZN14IIO_Reader_GIF34deserializeReadImageAtIndexPrivateEPv
00000001000faf08 (__TEXT,__text) external __ZN14IIO_Reader_GIF5parseEP19IIOImageReadSessionP13IIODictionaryP19CGImageSourceStatusPjS3_
00000001000fab5e (__TEXT,__text) external __ZN14IIO_Reader_GIFC1Ev
00000001000fab22 (__TEXT,__text) external __ZN14IIO_Reader_GIFC2Ev
00000001000fabae (__TEXT,__text) external __ZN14IIO_Reader_GIFD0Ev
00000001000faba4 (__TEXT,__text) external __ZN14IIO_Reader_GIFD1Ev
00000001000fab9a (__TEXT,__text) external __ZN14IIO_Reader_GIFD2Ev
00000001000817c8 (__TEXT,__text) external __ZN14IIO_Reader_ICO10testHeaderEPKhmPK10__CFString
0000000100081730 (__TEXT,__text) external __ZN14IIO_Reader_ICO12canDecodeOOPEj
000000010008182a (__TEXT,__text) external __ZN14IIO_Reader_ICO13getImageCountEP19IIOImageReadSessionP13IIODictionaryP19CGImageSourceStatusPj
0000000100081776 (__TEXT,__text) external __ZN14IIO_Reader_ICO16createReadPluginEP11CGImagePlusjx
0000000100081738 (__TEXT,__text) external __ZN14IIO_Reader_ICO16createReadPluginEP18ReadPluginInitData
00000001000816c4 (__TEXT,__text) external __ZN14IIO_Reader_ICOC1Ev
0000000100081688 (__TEXT,__text) external __ZN14IIO_Reader_ICOC2Ev
0000000100081714 (__TEXT,__text) external __ZN14IIO_Reader_ICOD0Ev
000000010008170a (__TEXT,__text) external __ZN14IIO_Reader_ICOD1Ev
0000000100081700 (__TEXT,__text) external __ZN14IIO_Reader_ICOD2Ev
00000001000830a4 (__TEXT,__text) external __ZN14IIO_Reader_JP210testHeaderEPKhmPK10__CFString
0000000100082f48 (__TEXT,__text) external __ZN14IIO_Reader_JP212canDecodeOOPEj
00000001000831a6 (__TEXT,__text) external __ZN14IIO_Reader_JP213initThumbnailEP13CGImagePluginmm
000000010008310a (__TEXT,__text) external __ZN14IIO_Reader_JP214compareOptionsEPK14__CFDictionaryS2_
0000000100082f8e (__TEXT,__text) external __ZN14IIO_Reader_JP216createReadPluginEP11CGImagePlusjx
0000000100082f50 (__TEXT,__text) external __ZN14IIO_Reader_JP216createReadPluginEP18ReadPluginInitData
000000010008305e (__TEXT,__text) external __ZN14IIO_Reader_JP216updateGlobalInfoEP19IIOImageReadSessionPhm
000000010008323e (__TEXT,__text) external __ZN14IIO_Reader_JP219xpcDecodeFramesCoreEPvP12IIOImageReadP13IIOBaseObjectRK14ReadPluginDataRNSt3__16vectorI20IIODecodeFrameParamsNS8_9allocatorISA_EEEE
0000000100082fe0 (__TEXT,__text) external __ZN14IIO_Reader_JP220createGlobalInfoDataEP19IIOImageReadSession
0000000100082edc (__TEXT,__text) external __ZN14IIO_Reader_JP2C1Ev
0000000100082ea0 (__TEXT,__text) external __ZN14IIO_Reader_JP2C2Ev
0000000100082f2c (__TEXT,__text) external __ZN14IIO_Reader_JP2D0Ev
0000000100082f22 (__TEXT,__text) external __ZN14IIO_Reader_JP2D1Ev
0000000100082f18 (__TEXT,__text) external __ZN14IIO_Reader_JP2D2Ev
00000001000118ba (__TEXT,__text) external __ZN14IIO_Reader_KTX10testHeaderEPKhmPK10__CFString
0000000100011822 (__TEXT,__text) external __ZN14IIO_Reader_KTX12canDecodeOOPEj
000000010001190c (__TEXT,__text) external __ZN14IIO_Reader_KTX13getImageCountEP19IIOImageReadSessionP13IIODictionaryP19CGImageSourceStatusPj
0000000100011868 (__TEXT,__text) external __ZN14IIO_Reader_KTX16createReadPluginEP11CGImagePlusjx
000000010001182a (__TEXT,__text) external __ZN14IIO_Reader_KTX16createReadPluginEP18ReadPluginInitData
00000001000117b6 (__TEXT,__text) external __ZN14IIO_Reader_KTXC1Ev
000000010001177a (__TEXT,__text) external __ZN14IIO_Reader_KTXC2Ev
0000000100011806 (__TEXT,__text) external __ZN14IIO_Reader_KTXD0Ev
00000001000117fc (__TEXT,__text) external __ZN14IIO_Reader_KTXD1Ev
00000001000117f2 (__TEXT,__text) external __ZN14IIO_Reader_KTXD2Ev
000000010002e10a (__TEXT,__text) external __ZN14IIO_Reader_MPO10testHeaderEPKhmPK10__CFString
000000010002dfde (__TEXT,__text) external __ZN14IIO_Reader_MPO12canDecodeOOPEj
000000010002e202 (__TEXT,__text) external __ZN14IIO_Reader_MPO13getImageCountEP19IIOImageReadSessionP13IIODictionaryP19CGImageSourceStatusPj
000000010002e2e6 (__TEXT,__text) external __ZN14IIO_Reader_MPO13initThumbnailEP13CGImagePluginmm
000000010002e24a (__TEXT,__text) external __ZN14IIO_Reader_MPO14compareOptionsEPK14__CFDictionaryS2_
000000010002e024 (__TEXT,__text) external __ZN14IIO_Reader_MPO16createReadPluginEP11CGImagePlusjx
000000010002dfe6 (__TEXT,__text) external __ZN14IIO_Reader_MPO16createReadPluginEP18ReadPluginInitData
000000010002e09a (__TEXT,__text) external __ZN14IIO_Reader_MPO16updateGlobalInfoEP19IIOImageReadSessionPhm
000000010002e076 (__TEXT,__text) external __ZN14IIO_Reader_MPO20createGlobalInfoDataEP19IIOImageReadSession
000000010002e130 (__TEXT,__text) external __ZN14IIO_Reader_MPO22updateSourcePropertiesEP19IIOImageReadSessionP13IIODictionaryS3_S3_P19CGImageSourceStatus
000000010002df72 (__TEXT,__text) external __ZN14IIO_Reader_MPOC1Ev
000000010002df36 (__TEXT,__text) external __ZN14IIO_Reader_MPOC2Ev
000000010002dfc2 (__TEXT,__text) external __ZN14IIO_Reader_MPOD0Ev
000000010002dfb8 (__TEXT,__text) external __ZN14IIO_Reader_MPOD1Ev
000000010002dfae (__TEXT,__text) external __ZN14IIO_Reader_MPOD2Ev
000000010006b59c (__TEXT,__text) external __ZN14IIO_Reader_PBM10testHeaderEPKhmPK10__CFString
000000010006b504 (__TEXT,__text) external __ZN14IIO_Reader_PBM12canDecodeOOPEj
000000010006b54a (__TEXT,__text) external __ZN14IIO_Reader_PBM16createReadPluginEP11CGImagePlusjx
000000010006b50c (__TEXT,__text) external __ZN14IIO_Reader_PBM16createReadPluginEP18ReadPluginInitData
000000010006b498 (__TEXT,__text) external __ZN14IIO_Reader_PBMC1Ev
000000010006b45c (__TEXT,__text) external __ZN14IIO_Reader_PBMC2Ev
000000010006b4e8 (__TEXT,__text) external __ZN14IIO_Reader_PBMD0Ev
000000010006b4de (__TEXT,__text) external __ZN14IIO_Reader_PBMD1Ev
000000010006b4d4 (__TEXT,__text) external __ZN14IIO_Reader_PBMD2Ev
000000010006acfc (__TEXT,__text) external __ZN14IIO_Reader_PDF10testHeaderEPKhmPK10__CFString
000000010006ac64 (__TEXT,__text) external __ZN14IIO_Reader_PDF12canDecodeOOPEj
000000010006b278 (__TEXT,__text) external __ZN14IIO_Reader_PDF13getImageCountEP19IIOImageReadSessionP13IIODictionaryP19CGImageSourceStatusPj
000000010006b31c (__TEXT,__text) external __ZN14IIO_Reader_PDF14compareOptionsEPK14__CFDictionaryS2_
000000010006acaa (__TEXT,__text) external __ZN14IIO_Reader_PDF16createReadPluginEP11CGImagePlusjx
000000010006ac6c (__TEXT,__text) external __ZN14IIO_Reader_PDF16createReadPluginEP18ReadPluginInitData
000000010006ad94 (__TEXT,__text) external __ZN14IIO_Reader_PDF22updateSourcePropertiesEP19IIOImageReadSessionP13IIODictionaryS3_S3_P19CGImageSourceStatus
000000010006abf8 (__TEXT,__text) external __ZN14IIO_Reader_PDFC1Ev
000000010006abbc (__TEXT,__text) external __ZN14IIO_Reader_PDFC2Ev
000000010006ac48 (__TEXT,__text) external __ZN14IIO_Reader_PDFD0Ev
