
/System/Library/PrivateFrameworks/MLCompilerRuntime.framework/Versions/Current/MLCompilerRuntime (for architecture x86_64):
                 (undefined) external __ZNSt3__15ctypeIcE2idE (from libc++)
                 (undefined) external __ZNSt3__15mutex4lockEv (from libc++)
                 (undefined) external __ZNSt3__15mutex6unlockEv (from libc++)
                 (undefined) external __ZNSt3__15mutexD1Ev (from libc++)
                 (undefined) external __ZNSt3__16localeD1Ev (from libc++)
                 (undefined) external __ZNSt3__16thread6detachEv (from libc++)
                 (undefined) external __ZNSt3__16threadD1Ev (from libc++)
                 (undefined) external __ZNSt3__18ios_base33__set_badbit_and_consider_rethrowEv (from libc++)
                 (undefined) external __ZNSt3__18ios_base4initEPv (from libc++)
                 (undefined) external __ZNSt3__18ios_base5clearEj (from libc++)
                 (undefined) external __ZNSt3__19basic_iosIcNS_11char_traitsIcEEED2Ev (from libc++)
                 (undefined) external __ZNSt3__19to_stringEl (from libc++)
                 (undefined) external __ZNSt3__19to_stringEm (from libc++)
                 (undefined) external __ZNSt3__1plIcNS_11char_traitsIcEENS_9allocatorIcEEEENS_12basic_stringIT_T0_T1_EEPKS6_RKS9_ (from libc++)
                 (undefined) external __ZNSt9exceptionD2Ev (from libc++)
                 (undefined) external __ZSt17rethrow_exceptionSt13exception_ptr (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
                 (undefined) external __ZTTNSt3__119basic_istringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTTNSt3__119basic_ostringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVNSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVNSt3__117__assoc_sub_stateE (from libc++)
                 (undefined) external __ZTVNSt3__119basic_istringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVNSt3__119basic_ostringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
                 (undefined) external __ZTVSt18bad_variant_access (from libc++)
                 (undefined) external __ZTv0_n24_NSt3__113basic_istreamIcNS_11char_traitsIcEEED0Ev (from libc++)
                 (undefined) external __ZTv0_n24_NSt3__113basic_istreamIcNS_11char_traitsIcEEED1Ev (from libc++)
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_atexit (from libSystem)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_rethrow (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external ___stdinp (from libSystem)
                 (undefined) external ___stdoutp (from libSystem)
                 (undefined) external ___tolower (from libSystem)
                 (undefined) external ___toupper (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _access (from libSystem)
                 (undefined) external _bzero (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _close (from libSystem)
                 (undefined) external _del_curterm (from libncurses)
                 (undefined) external _dispatch_async_and_wait_f (from libSystem)
                 (undefined) external _dispatch_async_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dlclose (from libSystem)
                 (undefined) external _dlerror (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _exit (from libSystem)
                 (undefined) external _fileno (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fstat (from libSystem)
                 (undefined) external _fwrite (from libSystem)
                 (undefined) external _getenv (from libSystem)
                 (undefined) external _getpagesize (from libSystem)
                 (undefined) external _isatty (from libSystem)
                 (undefined) external _longjmp (from libSystem)
                 (undefined) external _lseek (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
000000000001c824 (__TEXT,__text) external _mlc_binary_create
000000000001e9d4 (__TEXT,__text) external _mlc_binary_destroy
000000000001eabc (__TEXT,__text) external _mlc_binary_drop_error
000000000001ea5c (__TEXT,__text) external _mlc_binary_error
000000000001ebb8 (__TEXT,__text) external _mlc_binary_execute
000000000001ec3c (__TEXT,__text) external _mlc_binary_execute_sync
000000000001eb90 (__TEXT,__text) external _mlc_binary_input
000000000001ecd0 (__TEXT,__text) external _mlc_binary_kernel_table
000000000001eb04 (__TEXT,__text) external _mlc_binary_load
000000000001eb88 (__TEXT,__text) external _mlc_binary_n_inputs
000000000001eba0 (__TEXT,__text) external _mlc_binary_n_outputs
000000000001eba8 (__TEXT,__text) external _mlc_binary_output
000000000001ec4c (__TEXT,__text) external _mlc_binary_reshape
000000000001ec44 (__TEXT,__text) external _mlc_binary_set_allocator
000000000001eef4 (__TEXT,__text) external _mlc_binary_set_kernel_dylib
000000000001ed24 (__TEXT,__text) external _mlc_binary_set_kernel_table
000000000001eb80 (__TEXT,__text) external _mlc_binary_validate
0000000000055164 (__TEXT,__text) external _mlc_event_create
0000000000055218 (__TEXT,__text) external _mlc_event_destroy
00000000000551ac (__TEXT,__text) external _mlc_event_query
0000000000055190 (__TEXT,__text) external _mlc_event_record
00000000000551a0 (__TEXT,__text) external _mlc_event_reset
00000000000551b8 (__TEXT,__text) external _mlc_event_wait
0000000000051b4c (__TEXT,__text) external _mlc_tensor_alignment
0000000000051a90 (__TEXT,__text) external _mlc_tensor_alloc
0000000000051878 (__TEXT,__text) external _mlc_tensor_data
0000000000051824 (__TEXT,__text) external _mlc_tensor_destroy
00000000000519d8 (__TEXT,__text) external _mlc_tensor_dimension
0000000000051bfc (__TEXT,__text) external _mlc_tensor_event
0000000000051ba4 (__TEXT,__text) external _mlc_tensor_location
00000000000518d0 (__TEXT,__text) external _mlc_tensor_name
0000000000051980 (__TEXT,__text) external _mlc_tensor_rank
0000000000051ae8 (__TEXT,__text) external _mlc_tensor_set_data
0000000000051a34 (__TEXT,__text) external _mlc_tensor_stride
0000000000051928 (__TEXT,__text) external _mlc_tensor_type
                 (undefined) external _mmap (from libSystem)
                 (undefined) external _mprotect (from libSystem)
                 (undefined) external _munmap (from libSystem)
                 (undefined) external _nan (from libSystem)
                 (undefined) external _nanf (from libSystem)
                 (undefined) external _nanosleep (from libSystem)
                 (undefined) external _open (from libSystem)
                 (undefined) external _os_variant_allows_internal_security_policies (from libSystem)
                 (undefined) external _posix_memalign (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _pthread_create (from libSystem)
                 (undefined) external _pthread_setspecific (from libSystem)
                 (undefined) external _pthread_sigmask (from libSystem)
                 (undefined) external _putchar (from libSystem)
                 (undefined) external _puts (from libSystem)
                 (undefined) external _realloc (from libSystem)
                 (undefined) external _realpath$DARWIN_EXTSN (from libSystem)
                 (undefined) external _set_curterm (from libncurses)
                 (undefined) external _setjmp (from libSystem)
                 (undefined) external _setupterm (from libncurses)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _stat (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcpy (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strndup (from libSystem)
                 (undefined) external _strtod (from libSystem)
                 (undefined) external _strtoll (from libSystem)
                 (undefined) external _sys_icache_invalidate (from libSystem)
                 (undefined) external _tigetnum (from libncurses)
                 (undefined) external _uname (from libSystem)
                 (undefined) external _unlink (from libSystem)
                 (undefined) external _write (from libSystem)
