00007ff80807b344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807b304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807b330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807b31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807b2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff8080676aa (__TEXT,__text) non-external __ZL24getAttachmentStringValueP13CVImageBufferPK10__CFStringS3_
00007ff841ff6260 (__DATA,__data) non-external __ZL24kCVLockingBunchPairClass
00007ff841ff5c10 (__DATA,__data) non-external __ZL24kCVOpenGLBufferPoolClass
00007ff80807aab8 (__TEXT,__const) non-external __ZL24kQTPrimaries_DCI_P3_Info
00007ff80807aaf8 (__TEXT,__const) non-external __ZL24kQTPrimaries_P3_D65_Info
00007ff80803d034 (__TEXT,__text) non-external __ZL24registerFixedPointFormatjP14__CFDictionaryP9__CFArray
00007ff808048bea (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_
00007ff80806ad45 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.1
00007ff80806ad68 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.2
00007ff80806ad8b (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.3
00007ff80805446a (__TEXT,__text) non-external __ZL25cvGetDoubleFromDictionaryPK14__CFDictionaryPK10__CFStringPd
00007ff80806226f (__TEXT,__text) non-external __ZL25getBaseAddressWithoutLockP10__CVBuffer
00007ff841ff62c8 (__DATA,__data) non-external __ZL25kCVLocklessBunchPairClass
00007ff841ff6150 (__DATA,__data) non-external __ZL25kCVMetalTextureCacheClass
00007ff80807aa38 (__TEXT,__const) non-external __ZL25kQTPrimaries_SMPTE_C_Info
00007ff80802e82f (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv
00007ff80804c492 (__TEXT,__text) non-external __ZL26classFinalize_CVDataBufferPKv
00007ff841ff56e0 (__DATA,__data) non-external __ZL26gActiveDisplayLinkSetMutex
00007ff841ff5bb0 (__DATA,__data) non-external __ZL26kCVOpenGLTextureCacheClass
00007ff841ff5a88 (__DATA,__data) non-external __ZL26kCVPixelBufferBackingClass
00007ff80807a9f8 (__TEXT,__const) non-external __ZL26kQTPrimaries_EBU_3213_Info
00007ff80806239d (__TEXT,__text) non-external __ZL26numberIsMultipleOfCFNumberlPK10__CFNumber
00007ff80805ced1 (__TEXT,__text) non-external __ZL26registerLinearPlanarFormatjPK10__CFStringmmmPKmPK12CVInt32PointPPKhS8_jhP14__CFDictionaryP9__CFArray
00007ff808064fc4 (__TEXT,__text) non-external __ZL27ConfigurePixelBufferTexturePK21CVOpenGLTextureObjectjj
00007ff80804cbe1 (__TEXT,__text) non-external __ZL27_CVOpenGLTextureCacheCreatePK13__CFAllocatorPK14__CFDictionaryPvS5_S4_bPP22__CVOpenGLTextureCache
00007ff8080623e8 (__TEXT,__text) non-external __ZL27addressIsMultipleOfCFNumberlPK10__CFNumber
00007ff8080447f0 (__TEXT,__text) non-external __ZL27classFinalize_CVDisplayLinkPKv
00007ff80804304c (__TEXT,__text) non-external __ZL27classFinalize_CVPixelBufferPKv
00007ff841ff6450 (__DATA,__bss) non-external __ZL27cvSLSDisplayGetPriorVBLTime
00007ff80805004c (__TEXT,__text) non-external __ZL28_CVXFillExtended420_8_commonP10__CVBufferhPv
00007ff80804fea3 (__TEXT,__text) non-external __ZL28_CVXFillExtended422_8_commonP10__CVBufferhPv
00007ff80804fcfe (__TEXT,__text) non-external __ZL28_CVXFillExtended444_8_commonP10__CVBufferhPv
00007ff80803e763 (__TEXT,__text) non-external __ZL28addMissingValuesToDictionaryPKvS0_Pv
00007ff808058c96 (__TEXT,__text) non-external __ZL28appendCountedStringToSummaryPKvPv
00007ff808042c38 (__TEXT,__text) non-external __ZL28classFinalize_CVMetalTexturePKv
00007ff80804df9e (__TEXT,__text) non-external __ZL28classFinalize_CVOpenGLBufferPKv
00007ff808042a89 (__TEXT,__text) non-external __ZL28classInitialize_CVDataBufferPv
00007ff841ff6470 (__DATA,__bss) non-external __ZL28cvSLSGetWindowServerTimebase
00007ff80807a950 (__TEXT,__const) non-external __ZL28kQTPrimaries_GenericRGB_Info
00007ff80807a9b8 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R709_2_Info
00007ff80807aa78 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R_2020_Info
00007ff808062309 (__TEXT,__text) non-external __ZL28numberIsInCFArrayOfCFNumberslPK9__CFArray
00007ff808053850 (__TEXT,__text) non-external __ZL29classFinalize_CVOpenGLTexturePKv
00007ff80802bb1d (__TEXT,__text) non-external __ZL29classInitialize_CVDisplayLinkPv
00007ff80802b90f (__TEXT,__text) non-external __ZL29classInitialize_CVPixelBufferPv
00007ff841ff6440 (__DATA,__bss) non-external __ZL29gPixelBufferBackingSummaryBag
00007ff80805c181 (__TEXT,__text) non-external __ZL29registerCompressedTiledFormatjjPK10__CFStringmmmPKmPK12CVInt32PointPPKhS8_PK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypeS6_jP14__CFDictionaryP9__CFArray
00007ff8080621cd (__TEXT,__text) non-external __ZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKc
00007ff80804b6ba (__TEXT,__text) non-external __ZL30classFinalize_CVDataBufferPoolPKv
00007ff80804266f (__TEXT,__text) non-external __ZL30classInitialize_CVMetalTexturePv
00007ff8080429f9 (__TEXT,__text) non-external __ZL30classInitialize_CVOpenGLBufferPv
00007ff841ff6468 (__DATA,__bss) non-external __ZL30cvSLSDisplayGetCurrentVBLDelta
00007ff808053e9f (__TEXT,__text) non-external __ZL30userSwitchNotificationCallbackP12__CFMachPortPvlS1_
00007ff808064e36 (__TEXT,__text) non-external __ZL31SelectFieldOfPixelBufferTextureP21CVOpenGLTextureObjectPK14__CFDictionary
00007ff80805db6d (__TEXT,__text) non-external __ZL31_releaseCFDataForCGDataProviderPvPKvm
00007ff808047f8a (__TEXT,__text) non-external __ZL31classFinalize_CVPixelBufferPoolPKv
00007ff808042a41 (__TEXT,__text) non-external __ZL31classInitialize_CVOpenGLTexturePv
00007ff841ff5b28 (__DATA,__data) non-external __ZL31gPixelBufferBackingSummaryMutex
00007ff80807abd8 (__TEXT,__const) non-external __ZL31kCVCGTransferFunction_sRGB_Info
00007ff80807abb0 (__TEXT,__const) non-external __ZL31kCVTransferFunction_Linear_Info
00007ff808065004 (__TEXT,__text) non-external __ZL32InitializePixelBufferTextureDataPK21CVOpenGLTextureObject
00007ff808049f1a (__TEXT,__text) non-external __ZL32classFinalize_CVLockingBunchPairPKv
00007ff80805ae8e (__TEXT,__text) non-external __ZL32classFinalize_CVOpenGLBufferPoolPKv
00007ff80804a68d (__TEXT,__text) non-external __ZL32classInitialize_CVDataBufferPoolPv
00007ff80805dee0 (__TEXT,__text) non-external __ZL32cvGetUnrecognizedCodePointStringPv
00007ff841ff6448 (__DATA,__bss) non-external __ZL32gPixelBufferBackingSummaryInited
00007ff841ff6418 (__DATA,__bss) non-external __ZL32gPixelBufferBackingTotalDataSize
00007ff8080622b8 (__TEXT,__text) non-external __ZL32getBaseAddressOfPlaneWithoutLockP10__CVBufferm
00007ff80807ab38 (__TEXT,__const) non-external __ZL32kCVCGTransferFunction_CG709_Info
00007ff808048310 (__TEXT,__text) non-external __ZL33classFinalize_CVLocklessBunchPairPKv
00007ff808049c0c (__TEXT,__text) non-external __ZL33classFinalize_CVMetalTextureCachePKv
00007ff808047249 (__TEXT,__text) non-external __ZL33classInitialize_CVPixelBufferPoolPv
00007ff808058b40 (__TEXT,__text) non-external __ZL33printPixelBufferBackingSummaryBagPK7__CFBagm
00007ff80805831b (__TEXT,__text) non-external __ZL34_CVPixelBufferStandardMemoryLayoutPvPK13__CFAllocatorPK14__CFDictionaryS5_S5_S5_mmmmmmmmmmPS_PmS7_S7_S7_S7_PP11__IOSurfaceS9_P10__CVBufferPjS7_S6_
00007ff80805e2c6 (__TEXT,__text) non-external __ZL34classCopyDebugDescription_CVObjectPKv
00007ff80805a79e (__TEXT,__text) non-external __ZL34classFinalize_CVOpenGLTextureCachePKv
00007ff808058a2c (__TEXT,__text) non-external __ZL34classFinalize_CVPixelBufferBackingPKv
00007ff808041047 (__TEXT,__text) non-external __ZL34classInitialize_CVLockingBunchPairPv
00007ff80805a9fd (__TEXT,__text) non-external __ZL34classInitialize_CVOpenGLBufferPoolPv
00007ff80807ab60 (__TEXT,__const) non-external __ZL34kQTTransferFunction_ITU_R2020_Info
00007ff808049cf5 (__TEXT,__text) non-external __ZL35_CVPixelBufferStandardMemoryDisposePvPK13__CFAllocatorS_P11__IOSurfaceS_
00007ff80805e287 (__TEXT,__text) non-external __ZL35classCopyFormatDescription_CVObjectPKvPK14__CFDictionary
00007ff808047aa1 (__TEXT,__text) non-external __ZL35classInitialize_CVLocklessBunchPairPv
00007ff808040c9d (__TEXT,__text) non-external __ZL35classInitialize_CVMetalTextureCachePv
00007ff841ff6550 (__DATA,__bss) non-external __ZL35cvBufferKeyToIOSurfaceKeyDictionary
00007ff80807a990 (__TEXT,__const) non-external __ZL35kQTTransferFunction_GenericRGB_Info
00007ff808059791 (__TEXT,__text) non-external __ZL36classInitialize_CVOpenGLTextureCachePv
00007ff808054525 (__TEXT,__text) non-external __ZL36classInitialize_CVPixelBufferBackingPv
00007ff80805b34c (__TEXT,__text) non-external __ZL37mergeCFDictionariesUnlessTheyConflictPKvS0_Pv
00007ff841ff6500 (__DATA,__bss) non-external __ZL37sCVUnrecognizedCodePointDispatchQueue
00007ff80804c4e0 (__TEXT,__text) non-external __ZL38classCopyDebugDescription_CVDataBufferPKv
00007ff80803cc92 (__TEXT,__text) non-external __ZL39_registerBiPlanarPixelFormatDescriptionjiiihhPK10__CFStringhP14__CFDictionaryP9__CFArray
00007ff80805c0a2 (__TEXT,__text) non-external __ZL39areUniversalCompressionFormatsSupportedv
00007ff80805429a (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVDisplayLinkPKv
00007ff808060242 (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVPixelBufferPKv
00007ff80804c4a1 (__TEXT,__text) non-external __ZL39classCopyFormatDescription_CVDataBufferPKvPK14__CFDictionary
00007ff80803d6d9 (__TEXT,__text) non-external __ZL39initCVBufferKeyToIOSurfaceKeyDictionaryv
00007ff80807ab88 (__TEXT,__const) non-external __ZL39kQTTransferFunction_SMPTE_ST_428_1_Info
00007ff80805b1e8 (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVMetalTexturePKv
00007ff80804dfec (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVOpenGLBufferPKv
00007ff80805425b (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVDisplayLinkPKvPK14__CFDictionary
00007ff808060203 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVPixelBufferPKvPK14__CFDictionary
00007ff808059000 (__TEXT,__text) non-external __ZL41_cvDisplayLinkConvertServerMATtoClientMATy
00007ff80805389e (__TEXT,__text) non-external __ZL41classCopyDebugDescription_CVOpenGLTexturePKv
00007ff80805b1a9 (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVMetalTexturePKvPK14__CFDictionary
00007ff80804dfad (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVOpenGLBufferPKvPK14__CFDictionary
00007ff808046fa7 (__TEXT,__text) non-external __ZL41restrictToPixelFormatTypeListIntersectionPK13__CFAllocatorP14__CFDictionaryPKvPK10__CFString
00007ff808047ba4 (__TEXT,__text) non-external __ZL42CVAtomicBunchIncreaseSizeAndReserveElementP14_CVAtomicBunchjPP13_QueueElement
00007ff80804b708 (__TEXT,__text) non-external __ZL42classCopyDebugDescription_CVDataBufferPoolPKv
00007ff80805385f (__TEXT,__text) non-external __ZL42classCopyFormatDescription_CVOpenGLTexturePKvPK14__CFDictionary
00007ff80804dad0 (__TEXT,__text) non-external __ZL43classCopyDebugDescription_CVPixelBufferPoolPKv
00007ff80804b6c9 (__TEXT,__text) non-external __ZL43classCopyFormatDescription_CVDataBufferPoolPKvPK14__CFDictionary
00007ff808058d42 (__TEXT,__text) non-external __ZL44_cvDisplayLinkDisplayReconfigurationCallbackjjPv
00007ff80805cdde (__TEXT,__text) non-external __ZL44areUniversalLossyCompressionFormatsSupportedv
00007ff8080642b4 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVLockingBunchPairPKv
00007ff80805aedc (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVOpenGLBufferPoolPKv
00007ff80804da91 (__TEXT,__text) non-external __ZL44classCopyFormatDescription_CVPixelBufferPoolPKvPK14__CFDictionary
00007ff80805de6c (__TEXT,__text) non-external __ZL44cvSetUpUnrecognizedCodePointDictionariesOncePv
00007ff841ff5ae8 (__DATA,__data) non-external __ZL44gPixelBufferBackingCachedChildIOSurfaceMutex
00007ff80806ad36 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVLocklessBunchPairPKv
00007ff80805e5e0 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVMetalTextureCachePKv
00007ff808064275 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVLockingBunchPairPKvPK14__CFDictionary
00007ff80805ae9d (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVOpenGLBufferPoolPKvPK14__CFDictionary
00007ff841ff64f0 (__DATA,__bss) non-external __ZL45sCVSetUpUnrecognizedCodePointDictionariesOnce
00007ff80805a7ec (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVOpenGLTextureCachePKv
00007ff808058a7a (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVPixelBufferBackingPKv
00007ff80806acf7 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVLocklessBunchPairPKvPK14__CFDictionary
00007ff80805e5a1 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVMetalTextureCachePKvPK14__CFDictionary
00007ff841ff64f8 (__DATA,__bss) non-external __ZL46sCVStringsForUnrecognizedYCbCrMatrixCodePoints
00007ff80805a7ad (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVOpenGLTextureCachePKvPK14__CFDictionary
00007ff808058a3b (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVPixelBufferBackingPKvPK14__CFDictionary
00007ff80804bba5 (__TEXT,__text) non-external __ZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjb
00007ff80805868f (__TEXT,__text) non-external __ZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjb
00007ff841ff6508 (__DATA,__bss) non-external __ZL49sCVStringsForUnrecognizedColorPrimariesCodePoints
00007ff841ff1f90 (__DATA,__const) non-external __ZL49sCorrespondingCoreVideoAndIOSurfaceAttachmentKeys
00007ff841ff5e70 (__DATA,__data) non-external __ZL4once
00007ff841ff6510 (__DATA,__bss) non-external __ZL51sCVStringsForUnrecognizedTransferFunctionCodePoints
00007ff8080627b9 (__TEXT,__text) non-external __ZL63calculateSparseHistogramAndSizeOfCompressedTileDataUsageOfPlaneP10__CVBuffermmmmmPmS1_b
00007ff80803cb22 (__TEXT,__text) non-external __ZL70_registerDescriptionWithPixelFormatTypeInPixelFormatDictionaryAndArrayPK14__CFDictionaryjPS_P9__CFArray
00007ff841ff6438 (__DATA,__bss) non-external __ZL9sPageSize
00007ff8080411e0 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair13setBufferPoolEP14__CVBufferPool
00007ff80805d8f4 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair26invokeDestroyBackingkTraceEP20CVPixelBufferBacking
00007ff808048302 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair27exitBackingsCriticalSectionEv
00007ff8080426f0 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair28notifyPoolBufferBackingInUseEP15CVBufferBacking
00007ff808042d5e (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair31notifyPoolBufferBackingNotInUseEP15CVBufferBacking
00007ff8080426e2 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair32enterBackingsCriticalReadSectionEv
00007ff8080482ba (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair33enterBackingsCriticalWriteSectionEv
00007ff80804833e (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair8finalizeEv
00007ff8080410c0 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairC2EPKv
00007ff80806adb4 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD0Ev
00007ff80806adae (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD1Ev
00007ff808040f7e (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool13initBunchPairEPK13__CFAllocator
00007ff8080490a2 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool18bufferBackingInUseEP15CVBufferBacking
00007ff8080496ec (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff808040f3e (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool4initEv
00007ff80806a0ce (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool7getNameEv
00007ff8080480a6 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool8finalizeEv
00007ff80806a0ae (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC1EPKv
00007ff808040cb6 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC2EPKv
00007ff80806a0de (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD0Ev
00007ff80806a0d8 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD1Ev
00007ff80804c1a2 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer10getBackingEv
00007ff80804c2ce (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff80804c32a (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff80804c432 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer16removeAttachmentEPK10__CFString
00007ff80804c1ac (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20copyDebugDescriptionEv
00007ff80804c46a (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20removeAllAttachmentsEv
00007ff80804c380 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff80804c168 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer25initWithDataBufferBackingEP19CVDataBufferBacking
00007ff80804c474 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
00007ff80804c04c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer5allocEPK13__CFAllocator
00007ff80804c130 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer8finalizeEv
00007ff80804c0e0 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC1EPKv
00007ff80804c108 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC2EPKv
00007ff80804c48c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD0Ev
00007ff80804c486 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD1Ev
00007ff80804c046 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferdlEPv
00007ff80804c03c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffernwEmPv
00007ff80802c5de (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink11runIOThreadEv
00007ff8080541aa (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink13translateTimeEPK11CVTimeStampPS0_
00007ff80802ce88 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink14getCurrentTimeEP11CVTimeStamp
00007ff808054228 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink15getDisplayTimesEPyS0_S0_
00007ff808049804 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink16setOutputHandlerEU13block_pointerFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyE
00007ff808054246 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17getCurrentDisplayEv
00007ff80805423a (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setCurrentDisplayEj
00007ff80802c272 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setOutputCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyPvES6_
00007ff808054112 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setRenderCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampPyPvES6_
00007ff808053eba (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18handleNotificationEPK10__CFStringPKvPK14__CFDictionary
00007ff808054154 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18setDisplayCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampyPvES5_
00007ff808054196 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink21getOutputVideoLatencyEv
00007ff80802d090 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink23calculateNextWakeUpTimeEP11CVTimeStampS1_b
00007ff80802d83a (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink33getActualOutputVideoRefreshPeriodEv
00007ff80802d2e8 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink34getNominalOutputVideoRefreshPeriodEv
00007ff80802be26 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4initEv
00007ff80802c4ce (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4stopEv
00007ff808053df2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5allocEPK13__CFAllocator
00007ff80802c318 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5startEv
00007ff808054222 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink6resyncEP11CVTimeStampb
00007ff8080448ec (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink8finalizeEv
00007ff80804a0b2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9isRunningEv
00007ff80802d670 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9performIOEP11CVTimeStamp
00007ff80802c574 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9setPausedEbb
00007ff80802d47c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9waitUntilEy
00007ff808053e7e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC1EPKv
00007ff80802bb8e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC2EPKv
00007ff808054254 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD0Ev
00007ff80805424e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD1Ev
00007ff808053dec (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkdlEPv
00007ff808053de2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinknwEmPv
00007ff808068390 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12getCleanRectEv
00007ff808068350 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12hasCleanRectEv
00007ff80804a04e (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13getColorSpaceEv
00007ff808067f78 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13setColorSpaceEP12CGColorSpace
00007ff8080686d4 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13setFieldCountEm
00007ff8080680ce (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer14getDisplaySizeEv
00007ff808067f5e (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer14getEncodedSizeEv
00007ff808067f56 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer15getImageBackingEv
00007ff8080681dc (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer16setCleanApertureEdddd
00007ff80806859e (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer19setPixelAspectRatioEmm
00007ff808067f98 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer20setDisplayDimensionsEmm
00007ff80803d82e (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer4initEv
00007ff808042ef6 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer8finalizeEv
00007ff808067f36 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferC1EPKv
00007ff80803d692 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferC2EPKv
00007ff808068738 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferD0Ev
00007ff808068732 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferD1Ev
00007ff80805eae4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer10dumpToQTESEPc
00007ff80805e644 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer10getBackingEv
00007ff80805ec9a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13drawColorBarsEv
00007ff808040260 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff808049fc8 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14getBaseAddressEb
00007ff80804075a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff808041b10 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer15getImageBackingEv
00007ff80803fc84 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer16removeAttachmentEPK10__CFString
00007ff80805e7aa (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer20copyDebugDescriptionEv
00007ff808042f78 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer20removeAllAttachmentsEv
00007ff8080494ee (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff80805e63a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer24setBaseAddressAdjustmentEm
00007ff80803d7f4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer26initWithPixelBufferBackingEP20CVPixelBufferBacking
00007ff80805e64e (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer26pushAttachmentsToIOSurfaceEv
00007ff80803d9f6 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
00007ff808040a18 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer34addIOSurfaceAttachmentToDictionaryEP14__CFDictionaryPK10__CFStringPKv
00007ff8080404b6 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer36setIOSurfaceAttachmentForCVBufferKeyEPK10__CFStringPKv
00007ff80803d5ea (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer5allocEPK13__CFAllocator
00007ff80804305c (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer8finalizeEv
00007ff80805e600 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferC1EPKv
