0000000180a39f9c (__TEXT,__text) non-external _ApplyInterfaceAdvisory
0000000180a39ec0 (__TEXT,__text) non-external _ApplyInterfaceRank
0000000180a32b38 (__TEXT,__text) external _VPNConfigurationSetAppRule
0000000180a3262c (__TEXT,__text) external _VPNConfigurationSetCallback
0000000180a32418 (__TEXT,__text) external _VPNConfigurationSetEnabled
0000000180a32678 (__TEXT,__text) external _VPNConfigurationSetMessageCallback
0000000180a32380 (__TEXT,__text) external _VPNConfigurationSetName
0000000180a32970 (__TEXT,__text) external _VPNConfigurationSetPersistentData
0000000180a32594 (__TEXT,__text) external _VPNConfigurationSetVendorData
0000000180a32710 (__TEXT,__text) external _VPNConfigurationUnscheduleFromRunLoop
0000000180a32a08 (__TEXT,__text) external _VPNConfigurationValidateCertificate
0000000180a325e0 (__TEXT,__text) external _VPNCopyLastError
0000000180a387fc (__TEXT,__text) external _VPNServiceCopyAll
0000000180a385b0 (__TEXT,__text) external _VPNServiceCopyAllMatchingExternalID
0000000180a392fc (__TEXT,__text) external _VPNServiceCopyAppRule
0000000180a38868 (__TEXT,__text) external _VPNServiceCopyAppRuleIDs
0000000180a39604 (__TEXT,__text) external _VPNServiceIsManagedAppVPN
0000000180a3944c (__TEXT,__text) external _VPNServiceRemoveAppRule
0000000180a38ad4 (__TEXT,__text) external _VPNServiceSetAppRule
0000000180a32cf4 (__TEXT,__text) external _VPNTunnelAuthenticate
0000000180a330e8 (__TEXT,__text) external _VPNTunnelClearConfiguration
0000000180a32c98 (__TEXT,__text) external _VPNTunnelCopyPersistentData
0000000180a33410 (__TEXT,__text) external _VPNTunnelCopySavedConfiguration
0000000180a334c8 (__TEXT,__text) external _VPNTunnelCopySavedConfigurationName
0000000180a3346c (__TEXT,__text) external _VPNTunnelCopySavedVendorData
0000000180a33258 (__TEXT,__text) external _VPNTunnelCopySocketInfo
0000000180a32f1c (__TEXT,__text) external _VPNTunnelCryptoAddConfigurations
0000000180a32ec0 (__TEXT,__text) external _VPNTunnelCryptoDisable
0000000180a32e64 (__TEXT,__text) external _VPNTunnelCryptoEnable
0000000180a32fd4 (__TEXT,__text) external _VPNTunnelCryptoGenerateIndex
0000000180a32f78 (__TEXT,__text) external _VPNTunnelCryptoRemoveConfigurations
0000000180a3308c (__TEXT,__text) external _VPNTunnelCryptoStartDataTraffic
0000000180a33030 (__TEXT,__text) external _VPNTunnelCryptoStopDataTraffic
0000000180a32d50 (__TEXT,__text) external _VPNTunnelDisplayBanner
0000000180a331fc (__TEXT,__text) external _VPNTunnelEnvironmentEventComplete
0000000180a32c3c (__TEXT,__text) external _VPNTunnelFetchCredentialComplete
0000000180a33144 (__TEXT,__text) external _VPNTunnelIPCSendMessage
0000000180a33310 (__TEXT,__text) external _VPNTunnelIncrementDataReceived
0000000180a332b4 (__TEXT,__text) external _VPNTunnelIncrementDataSent
0000000180a3336c (__TEXT,__text) external _VPNTunnelLog
0000000180a32dac (__TEXT,__text) external _VPNTunnelSetConfigurationEntities
0000000180a32be0 (__TEXT,__text) external _VPNTunnelSetPersistentData
0000000180a32b84 (__TEXT,__text) external _VPNTunnelSetStatus
0000000180a32e08 (__TEXT,__text) external _VPNTunnelSetTunnelSocket
0000000180a331a0 (__TEXT,__text) external _VPNTunnelUpdatePlugin
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeInitStaticInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
                 (undefined) external __CFStringCreateWithFormatAndArgumentsAux (from CoreFoundation)
                 (undefined) external __CFStringGetUserDefaultEncoding (from CoreFoundation)
                 (undefined) external __CFXPCCreateCFObjectFromXPCObject (from CoreFoundation)
                 (undefined) external __CFXPCCreateXPCObjectFromCFObject (from CoreFoundation)
                 (undefined) external __DefaultRuneLocale (from libSystem)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __NSGetEnviron (from libSystem)
0000000180a33a5c (__TEXT,__text) external __SCBridgeInterfaceCopyActive
0000000180a0acac (__TEXT,__text) non-external (was a private external) __SCBridgeInterfaceCreatePrivate
0000000180a34d50 (__TEXT,__text) external __SCBridgeInterfaceUpdateConfiguration
00000001809e4ed0 (__TEXT,__text) external __SCCopyDescription
0000000180a3dae0 (__TEXT,__text) non-external __SCCopyDescription.cold.1
00000001809e62e0 (__TEXT,__text) external __SCCreatePropertyListFromResource
00000001809e8b88 (__TEXT,__text) external __SCDPluginExecCommand
00000001809e87e8 (__TEXT,__text) external __SCDPluginExecCommand2
0000000180a3db78 (__TEXT,__text) non-external __SCDPluginExecCommand2.cold.1
0000000180a3dbe4 (__TEXT,__text) non-external __SCDPluginExecCommand2.cold.2
00000001809e817c (__TEXT,__text) external __SCDPluginExecInit
00000001809e85a8 (__TEXT,__text) external __SCDPluginSpawnCommand
0000000180a3db0c (__TEXT,__text) non-external __SCDPluginSpawnCommand.cold.1
00000001809d1fcc (__TEXT,__text) external __SCDynamicStoreCacheClose
00000001809d2918 (__TEXT,__text) external __SCDynamicStoreCacheCommitChanges
0000000180a17458 (__TEXT,__text) external __SCDynamicStoreCacheIsActive
00000001809d29fc (__TEXT,__text) external __SCDynamicStoreCacheOpen
00000001809e8c18 (__TEXT,__text) external __SCDynamicStoreSetSessionWatchLimit
00000001809d8714 (__TEXT,__text) external __SCErrorSet
0000000180a30b9c (__TEXT,__text) non-external (was a private external) __SCHelperClose
0000000180a30828 (__TEXT,__text) non-external (was a private external) __SCHelperExec
00000001d6e3478c (__DATA,__bss) non-external __SCHelperExecCopyBacktrace.loggingEnabled
00000001d6e34790 (__DATA,__bss) non-external __SCHelperExecCopyBacktrace.once
0000000180a3042c (__TEXT,__text) non-external (was a private external) __SCHelperOpen
0000000180a0a30c (__TEXT,__text) external __SCNetworkConfigurationBypassSystemInterfaces
0000000180a294f0 (__TEXT,__text) external __SCNetworkConfigurationCheckValidity
0000000180a27214 (__TEXT,__text) external __SCNetworkConfigurationCheckValidityWithPreferences
0000000180a2f830 (__TEXT,__text) non-external __SCNetworkConfigurationCollectInterfaceStorageEntity
0000000180a2f1b4 (__TEXT,__text) non-external __SCNetworkConfigurationCollectMissingService
0000000180a2e6d8 (__TEXT,__text) non-external __SCNetworkConfigurationCopyBuiltinMapping
0000000180a2c840 (__TEXT,__text) non-external __SCNetworkConfigurationCopyExternalInterfaceMapping
0000000180a24054 (__TEXT,__text) external __SCNetworkConfigurationCopyMigrationPaths
0000000180a2410c (__TEXT,__text) non-external __SCNetworkConfigurationCopyMigrationPathsWithBaseURL
0000000180a2a91c (__TEXT,__text) external __SCNetworkConfigurationCopyMigrationRemovePaths
0000000180a2c49c (__TEXT,__text) non-external __SCNetworkConfigurationCreateBuiltinInterfaceServices
0000000180a2f6e8 (__TEXT,__text) non-external __SCNetworkConfigurationIsInterfaceNamerMappable
0000000180a24b4c (__TEXT,__text) non-external __SCNetworkConfigurationMakePathIfNeeded
0000000180a254b0 (__TEXT,__text) non-external __SCNetworkConfigurationMigrateConfiguration
0000000180a2ed90 (__TEXT,__text) non-external __SCNetworkConfigurationMigrateIsFilePresent
0000000180a241e8 (__TEXT,__text) external __SCNetworkConfigurationPerformMigration
0000000180a26e60 (__TEXT,__text) non-external __SCNetworkConfigurationRemoveConfigurationFiles
0000000180a0a384 (__TEXT,__text) external __SCNetworkConfigurationSetBypassSystemInterfaces
0000000180a28d28 (__TEXT,__text) non-external __SCNetworkConfigurationValidateInterface
00000001809f6244 (__TEXT,__text) non-external __SCNetworkConnectionMergeDictionaries
0000000180a0ca78 (__TEXT,__text) non-external (was a private external) __SCNetworkInterfaceCacheClose
0000000180a0c88c (__TEXT,__text) non-external (was a private external) __SCNetworkInterfaceCacheOpen
0000000180a0ae84 (__TEXT,__text) external __SCNetworkInterfaceCompare
0000000180a13028 (__TEXT,__text) external __SCNetworkInterfaceCopyActive
00000001809da744 (__TEXT,__text) external __SCNetworkInterfaceCopyAllWithPreferences
0000000180a0c4a0 (__TEXT,__text) external __SCNetworkInterfaceCopyInterfaceInfo
0000000180a2f2a0 (__TEXT,__text) non-external __SCNetworkInterfaceCopyInterfacesFilteredByBuiltinWithPreferences
0000000180a0bcf0 (__TEXT,__text) non-external __SCNetworkInterfaceCopyPrefixFromBSDName
0000000180a118d0 (__TEXT,__text) external __SCNetworkInterfaceCopySlashDevPath
00000001809e3450 (__TEXT,__text) external __SCNetworkInterfaceCreateWithBSDName
00000001809e1a40 (__TEXT,__text) external __SCNetworkInterfaceCreateWithEntity
0000000180a1140c (__TEXT,__text) external __SCNetworkInterfaceCreateWithIONetworkInterfaceObject
0000000180a0f578 (__TEXT,__text) external __SCNetworkInterfaceForceConfigurationRefresh
0000000180a1153c (__TEXT,__text) external __SCNetworkInterfaceGetConfigurationAction
0000000180a116ec (__TEXT,__text) external __SCNetworkInterfaceGetFamilySubType
0000000180a11588 (__TEXT,__text) external __SCNetworkInterfaceGetFamilyType
0000000180a0c408 (__TEXT,__text) external __SCNetworkInterfaceGetHardwareAddress
0000000180a0c324 (__TEXT,__text) external __SCNetworkInterfaceGetIOInterfaceNamePrefix
0000000180a0c370 (__TEXT,__text) external __SCNetworkInterfaceGetIOInterfaceType
0000000180a0c3bc (__TEXT,__text) external __SCNetworkInterfaceGetIOInterfaceUnit
0000000180a0c454 (__TEXT,__text) external __SCNetworkInterfaceGetIOPath
0000000180a11754 (__TEXT,__text) external __SCNetworkInterfaceGetIORegistryEntryID
0000000180a10fd8 (__TEXT,__text) non-external __SCNetworkInterfaceGetIPMonitorControl
0000000180a11c18 (__TEXT,__text) external __SCNetworkInterfaceIsApplePreconfigured
0000000180a11f2c (__TEXT,__text) external __SCNetworkInterfaceIsBluetoothP2P
00000001809e1900 (__TEXT,__text) external __SCNetworkInterfaceIsBluetoothPAN
0000000180a11e8c (__TEXT,__text) external __SCNetworkInterfaceIsBluetoothPAN_NAP
0000000180a117a0 (__TEXT,__text) external __SCNetworkInterfaceIsBuiltin
0000000180a11dec (__TEXT,__text) external __SCNetworkInterfaceIsCarPlay
0000000180a122d0 (__TEXT,__text) external __SCNetworkInterfaceIsEphemeral
0000000180a11d54 (__TEXT,__text) external __SCNetworkInterfaceIsHiddenConfiguration
0000000180a1206c (__TEXT,__text) external __SCNetworkInterfaceIsHiddenInterface
0000000180a0691c (__TEXT,__text) external __SCNetworkInterfaceIsPhysicalEthernet
0000000180a12104 (__TEXT,__text) external __SCNetworkInterfaceIsQoSMarkingProfileInstalled
0000000180a12368 (__TEXT,__text) external __SCNetworkInterfaceIsSelfNamed
00000001809e19a0 (__TEXT,__text) external __SCNetworkInterfaceIsTethered
0000000180a121b4 (__TEXT,__text) external __SCNetworkInterfaceIsThunderbolt
0000000180a11838 (__TEXT,__text) external __SCNetworkInterfaceIsTrustRequired
0000000180a11fcc (__TEXT,__text) external __SCNetworkInterfaceIsVMNET
0000000180a2f3d8 (__TEXT,__text) non-external __SCNetworkInterfaceStorageCopyMaxUnitPerInterfaceType
0000000180a299bc (__TEXT,__text) external __SCNetworkMigrationAreConfigurationsIdentical
0000000180a2d178 (__TEXT,__text) non-external __SCNetworkMigrationCreateBSDNameMapping
0000000180a2ce04 (__TEXT,__text) non-external __SCNetworkMigrationCreateNetworkInterfaceArray
0000000180a2d244 (__TEXT,__text) non-external __SCNetworkMigrationCreateServiceMappingUsingBSDNameMapping
0000000180a2e1a0 (__TEXT,__text) non-external __SCNetworkMigrationCreateServiceSetMapping
0000000180a2deb0 (__TEXT,__text) non-external __SCNetworkMigrationCreateSetMapping
0000000180a2e354 (__TEXT,__text) non-external __SCNetworkMigrationDoServiceMigration
0000000180a2ea2c (__TEXT,__text) non-external __SCNetworkMigrationDoSystemMigration
0000000180a176b8 (__TEXT,__text) external __SCNetworkProtocolCompare
00000001809d22f0 (__TEXT,__text) non-external __SCNetworkProxiesCopyMatchingInternal
0000000180a18414 (__TEXT,__text) external __SCNetworkServiceCompare
0000000180a19908 (__TEXT,__text) external __SCNetworkServiceCopyActive
0000000180a3e624 (__TEXT,__text) non-external __SCNetworkServiceCopyActive.cold.1
0000000180a1aa74 (__TEXT,__text) external __SCNetworkServiceCreatePreconfigured
0000000180a1c8e4 (__TEXT,__text) external __SCNetworkServiceIsVPN
0000000180a1ae94 (__TEXT,__text) external __SCNetworkServiceSetServiceID
0000000180a22984 (__TEXT,__text) external __SCNetworkSetCompare
0000000180a206ec (__TEXT,__text) external __SCNetworkSetCreateDefault
0000000180a236f0 (__TEXT,__text) external __SCNetworkSetSetSetID
00000001809df860 (__TEXT,__text) non-external (was a private external) __SCPNotificationKey
00000001809e4cc4 (__TEXT,__text) external __SCPreferencesCopyComputerName
00000001809f2548 (__TEXT,__text) external __SCPreferencesCopyLocalHostName
0000000180a30edc (__TEXT,__text) external __SCPreferencesSystemKeychainPasswordItemCopy
0000000180a30f30 (__TEXT,__text) external __SCPreferencesSystemKeychainPasswordItemExists
0000000180a30f84 (__TEXT,__text) external __SCPreferencesSystemKeychainPasswordItemRemove
0000000180a30fd8 (__TEXT,__text) external __SCPreferencesSystemKeychainPasswordItemSet
0000000180a30d38 (__TEXT,__text) external __SCSecKeychainCopySystemKeychain
0000000180a30d8c (__TEXT,__text) external __SCSecKeychainPasswordItemCopy
0000000180a30de0 (__TEXT,__text) external __SCSecKeychainPasswordItemExists
0000000180a30e34 (__TEXT,__text) external __SCSecKeychainPasswordItemRemove
0000000180a30e88 (__TEXT,__text) external __SCSecKeychainPasswordItemSet
00000001809d4b78 (__TEXT,__text) external __SCSerialize
00000001809d71c4 (__TEXT,__text) external __SCSerializeData
00000001809d5198 (__TEXT,__text) external __SCSerializeMultiple
00000001809d1d24 (__TEXT,__text) external __SCSerializeString
00000001809d982c (__TEXT,__text) external __SCUnserialize
00000001809d4fd4 (__TEXT,__text) external __SCUnserializeData
00000001809ddd6c (__TEXT,__text) external __SCUnserializeMultiple
00000001809d64a4 (__TEXT,__text) external __SCUnserializeString
0000000180a3627c (__TEXT,__text) external __SCVLANInterfaceCopyActive
0000000180a3e7dc (__TEXT,__text) non-external __SCVLANInterfaceCopyActive.cold.1
0000000180a3e808 (__TEXT,__text) non-external __SCVLANInterfaceCopyActive.cold.2
0000000180a3e834 (__TEXT,__text) non-external __SCVLANInterfaceCopyActive.cold.3
0000000180a0adac (__TEXT,__text) non-external (was a private external) __SCVLANInterfaceCreatePrivate
0000000180a37378 (__TEXT,__text) external __SCVLANInterfaceUpdateConfiguration
00000001d6e34630 (__DATA,__bss) non-external __SC_CFBundleCachedInfoQueue.once
00000001d6e34638 (__DATA,__bss) non-external __SC_CFBundleCachedInfoQueue.q
00000001809e6928 (__TEXT,__text) external __SC_CFBundleCopyNonLocalizedString
00000001809deabc (__TEXT,__text) external __SC_CFBundleGet
00000001d6e34620 (__DATA,__bss) non-external __SC_CFBundleGet.bundle
00000001809daaac (__TEXT,__text) external __SC_CFMachPortCreateWithPort
00000001809f29f4 (__TEXT,__text) external __SC_CFStringIsValidDNSName
00000001809f2d9c (__TEXT,__text) external __SC_CFStringIsValidNetBIOSName
00000001809e57a4 (__TEXT,__text) external __SC_LOG_DEFAULT
00000001d95c7938 (__DATA_DIRTY,__bss) non-external __SC_LOG_DEFAULT.log
00000001d6e34650 (__DATA,__bss) non-external __SC_ReportCrash.warned
00000001809da95c (__TEXT,__text) external __SC_cfstring_to_cstring
00000001809d62c4 (__TEXT,__text) non-external (was a private external) __SC_cfstring_to_cstring_ext
00000001809e70a0 (__TEXT,__text) external __SC_checkMachPortReceive
00000001809e7698 (__TEXT,__text) external __SC_checkMachPortSend
0000000180a02cc4 (__TEXT,__text) external __SC_checkResolverReachabilityByAddress
00000001809e79e0 (__TEXT,__text) external __SC_copyBacktrace
00000001809e6c44 (__TEXT,__text) external __SC_crash
00000001d6e34668 (__DATA,__bss) non-external __SC_crash_once.once
00000001d6e34670 (__DATA,__bss) non-external __SC_crash_once.once
00000001d6e34740 (__DATA,__bss) non-external __SC_crash_once.once
00000001d6e34750 (__DATA,__bss) non-external __SC_crash_once.once
00000001d6e34760 (__DATA,__bss) non-external __SC_crash_once.once
00000001809f89cc (__TEXT,__text) non-external __SC_createStringByTrimmingDotsAndStars
00000001809e60c4 (__TEXT,__text) external __SC_dlopen
00000001d95c7940 (__DATA_DIRTY,__bss) non-external __SC_dlopen.once
00000001d95c7948 (__DATA_DIRTY,__bss) non-external __SC_dlopen.suffix
00000001809f869c (__TEXT,__text) external __SC_domainEndsWithDomain
00000001809dede0 (__TEXT,__text) external __SC_getApplicationBundleID
00000001d95c7968 (__DATA_DIRTY,__bss) non-external __SC_getApplicationBundleID.bundleID
00000001d95c7970 (__DATA_DIRTY,__bss) non-external __SC_getApplicationBundleID.once
00000001809f8b58 (__TEXT,__text) non-external __SC_getCountOfStringInString
00000001809e7140 (__TEXT,__text) non-external __SC_getMachPortReferences
00000001d6e346d8 (__DATA,__bss) non-external __SC_getNotDotOrStarCharacterSet.notDotOrStar
00000001809e7bd4 (__TEXT,__text) external __SC_getconninfo
00000001809f8848 (__TEXT,__text) external __SC_hostMatchesDomain
00000001809e6248 (__TEXT,__text) external __SC_hw_model
00000001d95c7950 (__DATA_DIRTY,__bss) non-external __SC_hw_model.model
00000001d95c7958 (__DATA_DIRTY,__bss) non-external __SC_hw_model.model_trimmed
00000001d95c7960 (__DATA_DIRTY,__bss) non-external __SC_hw_model.once
00000001d6e34610 (__DATA,__bss) non-external __SC_isAppleInternal.isInternal
00000001d6e34640 (__DATA,__bss) non-external __SC_isAppleInternal.isInternal
00000001d6e34729 (__DATA,__bss) non-external __SC_isAppleInternal.isInternal
00000001d6e34618 (__DATA,__bss) non-external __SC_isAppleInternal.once
00000001d6e34648 (__DATA,__bss) non-external __SC_isAppleInternal.once
00000001d6e34730 (__DATA,__bss) non-external __SC_isAppleInternal.once
00000001809e572c (__TEXT,__text) external __SC_isInstallEnvironment
00000001d95c7930 (__DATA_DIRTY,__bss) non-external __SC_isInstallEnvironment.is_install
00000001d95c7928 (__DATA_DIRTY,__bss) non-external __SC_isInstallEnvironment.once
00000001809d61c4 (__TEXT,__text) non-external (was a private external) __SC_isScheduled
00000001809e7738 (__TEXT,__text) external __SC_logMachPortReferences
00000001809e6dac (__TEXT,__text) external __SC_logMachPortStatus
00000001809d6de8 (__TEXT,__text) non-external (was a private external) __SC_schedule
00000001809dc018 (__TEXT,__text) external __SC_sendMachMessage
00000001809e65ac (__TEXT,__text) non-external (was a private external) __SC_signalRunLoop
00000001809e5f60 (__TEXT,__text) external __SC_sockaddr_to_string
00000001809f28d0 (__TEXT,__text) external __SC_stringIsValidDNSName
00000001809defdc (__TEXT,__text) external __SC_string_to_sockaddr
00000001809d1adc (__TEXT,__text) external __SC_syslog_os_log_mapping
00000001809df744 (__TEXT,__text) external __SC_trimDomain
00000001809e67c0 (__TEXT,__text) non-external (was a private external) __SC_unschedule
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00000001809d2a8c (__TEXT,__text) non-external ___CFDataCopyVMData
00000001dafdbdf8 (__AUTH_CONST,__const) non-external ___IPMonitorControlClass
0000000180a3b240 (__TEXT,__text) non-external ___IPMonitorControlCopyDebugDesc
0000000180a39b30 (__TEXT,__text) non-external ___IPMonitorControlCreate_block_invoke
0000000180a3b1b4 (__TEXT,__text) non-external ___IPMonitorControlDeallocate
00000001d6e347f8 (__DATA,__bss) non-external ___IPMonitorControlRegisterClass.once
0000000180a3ac68 (__TEXT,__text) non-external ___IPMonitorControlSetInterfaceAdvisory_block_invoke
0000000180a3a430 (__TEXT,__text) non-external ___IPMonitorControlSetInterfacePrimaryRank_block_invoke
0000000180a3375c (__TEXT,__text) non-external (was a private external) ___SCBridgeInterfaceListCollectMembers
0000000180a34048 (__TEXT,__text) non-external (was a private external) ___SCBridgeInterfaceSetMemberInterfaces
0000000180a0aae8 (__TEXT,__text) non-external ___SCCopyMacAddress
00000001809dd084 (__TEXT,__text) non-external (was a private external) ___SCDynamicStoreAddNotificationPort
00000001809d47c4 (__TEXT,__text) non-external ___SCDynamicStoreAddSession
00000001809d225c (__TEXT,__text) non-external ___SCDynamicStoreCacheRelease
00000001809d9ab4 (__TEXT,__text) non-external (was a private external) ___SCDynamicStoreCheckRetryAndHandleError
00000001dafdb578 (__AUTH_CONST,__const) non-external ___SCDynamicStoreClass
00000001809e9240 (__TEXT,__text) non-external ___SCDynamicStoreCopyDescription
00000001809db5c8 (__TEXT,__text) external ___SCDynamicStoreCreatePrivate
00000001809d53b4 (__TEXT,__text) non-external ___SCDynamicStoreDeallocate
00000001809d5c80 (__TEXT,__text) non-external ___SCDynamicStoreInitialize
00000001809d8af4 (__TEXT,__text) non-external (was a private external) ___SCDynamicStoreNormalize
0000000180a3dc58 (__TEXT,__text) non-external ___SCDynamicStoreNormalize.cold.1
0000000180a3dc84 (__TEXT,__text) non-external ___SCDynamicStoreNormalize.cold.2
00000001809e45d4 (__TEXT,__text) non-external (was a private external) ___SCDynamicStoreReconnectNotifications
00000001809ea180 (__TEXT,__text) non-external (was a private external) ___SCDynamicStoreRemoveNotificationPort
00000001809dbd2c (__TEXT,__text) non-external ___SCDynamicStoreServerPort
00000001809e43e4 (__TEXT,__text) non-external ___SCDynamicStoreSetDispatchQueue_block_invoke
0000000180a3dcb0 (__TEXT,__text) non-external ___SCDynamicStoreSetDispatchQueue_block_invoke.cold.1
00000001809e4c40 (__TEXT,__text) non-external ___SCDynamicStoreSetDispatchQueue_block_invoke_2
00000001809df1e8 (__TEXT,__text) non-external ___SCDynamicStoreSetDispatchQueue_block_invoke_3
0000000180a3dcdc (__TEXT,__text) non-external ___SCDynamicStoreSetDispatchQueue_block_invoke_3.cold.1
00000001809d1c70 (__TEXT,__text) non-external (was a private external) ___SCGetThreadSpecificData
0000000180a30788 (__TEXT,__text) non-external ___SCHelperServerPort
00000001809ecf6c (__TEXT,__text) non-external (was a private external) ___SCNetworkConfigurationBackup
00000001809eddbc (__TEXT,__text) external ___SCNetworkConfigurationClean
00000001809ee318 (__TEXT,__text) non-external ___SCNetworkConfigurationCleanHiddenInterfaces
00000001809ef5c0 (__TEXT,__text) non-external ___SCNetworkConfigurationCleanServiceOrderIssues
0000000180a091b4 (__TEXT,__text) non-external (was a private external) ___SCNetworkConfigurationGetValue
0000000180a2af64 (__TEXT,__text) non-external ___SCNetworkConfigurationInterfaceNameIsEquiv
0000000180a2bbdc (__TEXT,__text) non-external ___SCNetworkConfigurationMigrateConfigurationFilesPresent
0000000180a07d10 (__TEXT,__text) external ___SCNetworkConfigurationReport
00000001809ed18c (__TEXT,__text) external ___SCNetworkConfigurationSaveModel
0000000180a0925c (__TEXT,__text) non-external (was a private external) ___SCNetworkConfigurationSetValue
00000001809ed548 (__TEXT,__text) external ___SCNetworkConfigurationUpgrade
00000001809fc8f8 (__TEXT,__text) non-external ___SCNetworkConnectionCallBack
0000000180a3de10 (__TEXT,__text) non-external ___SCNetworkConnectionCallBack.cold.1
0000000180a3de3c (__TEXT,__text) non-external ___SCNetworkConnectionCallBack.cold.2
00000001dafdb9b8 (__AUTH_CONST,__const) non-external ___SCNetworkConnectionClass
00000001809fc100 (__TEXT,__text) non-external ___SCNetworkConnectionCopyDescription
00000001809f58ac (__TEXT,__text) non-external ___SCNetworkConnectionCopyExtendedStatus_block_invoke
00000001809f59f0 (__TEXT,__text) non-external ___SCNetworkConnectionCopyExtendedStatus_block_invoke_2
00000001809f9628 (__TEXT,__text) non-external ___SCNetworkConnectionCopyMatchingTriggerWithName
00000001809f9158 (__TEXT,__text) non-external ___SCNetworkConnectionCopyOnDemandConfiguration
00000001809f8c18 (__TEXT,__text) external ___SCNetworkConnectionCopyOnDemandInfoWithName
00000001809f4264 (__TEXT,__text) non-external ___SCNetworkConnectionCopyStatistics_block_invoke
00000001809fb1f0 (__TEXT,__text) non-external ___SCNetworkConnectionCopyTriggerWithService
00000001809f6ed8 (__TEXT,__text) non-external ___SCNetworkConnectionCopyUserOptions_block_invoke
00000001809f9eac (__TEXT,__text) non-external ___SCNetworkConnectionCopyUserPreferencesInternal
00000001809f341c (__TEXT,__text) non-external ___SCNetworkConnectionCreatePrivate
00000001809fbec8 (__TEXT,__text) non-external ___SCNetworkConnectionDeallocate
00000001809fd7cc (__TEXT,__text) non-external ___SCNetworkConnectionDomainGetMatch
00000001809fbe2c (__TEXT,__text) non-external (was a private external) ___SCNetworkConnectionGetControllerPortName
00000001809f54c8 (__TEXT,__text) non-external ___SCNetworkConnectionGetStatus_block_invoke
00000001809fb330 (__TEXT,__text) non-external ___SCNetworkConnectionIPv4AddressMatchesRoutes
00000001809fb4b4 (__TEXT,__text) non-external ___SCNetworkConnectionIPv6AddressMatchesRoutes
00000001809f2ef4 (__TEXT,__text) non-external ___SCNetworkConnectionInitialize
00000001809fc330 (__TEXT,__text) non-external ___SCNetworkConnectionMachCallBack
00000001809f4ef0 (__TEXT,__text) non-external ___SCNetworkConnectionNeedsRetry
00000001809fcc9c (__TEXT,__text) non-external ___SCNetworkConnectionNotify
00000001d6e346c8 (__DATA,__bss) non-external ___SCNetworkConnectionQueue.once
00000001d6e346d0 (__DATA,__bss) non-external ___SCNetworkConnectionQueue.q
00000001809fc500 (__TEXT,__text) non-external ___SCNetworkConnectionReconnectNotifications
00000001809f705c (__TEXT,__text) non-external ___SCNetworkConnectionScheduleWithRunLoop
00000001809fc46c (__TEXT,__text) non-external ___SCNetworkConnectionServerPort
00000001809f42ec (__TEXT,__text) non-external ___SCNetworkConnectionSessionPort
00000001809fbd70 (__TEXT,__text) non-external ___SCNetworkConnectionShouldIgnoreTrigger
00000001809fd554 (__TEXT,__text) non-external ___SCNetworkConnectionShouldNeverMatch
00000001809f7edc (__TEXT,__text) non-external ___SCNetworkConnectionTriggerOnDemandIfNeeded_block_invoke
00000001809f8000 (__TEXT,__text) non-external ___SCNetworkConnectionTriggerOnDemandIfNeeded_block_invoke_2
00000001809f814c (__TEXT,__text) non-external ___SCNetworkConnectionTriggerOnDemandIfNeeded_block_invoke_3
00000001809f76fc (__TEXT,__text) non-external ___SCNetworkConnectionUnscheduleFromRunLoop
0000000180a0cc50 (__TEXT,__text) non-external ___SCNetworkInterfaceCacheAdd
0000000180a0dcb4 (__TEXT,__text) non-external ___SCNetworkInterfaceCacheAdd1
00000001809e32a8 (__TEXT,__text) non-external ___SCNetworkInterfaceCacheCopy
00000001dafdbb78 (__AUTH_CONST,__const) non-external ___SCNetworkInterfaceClass
00000001809e0598 (__TEXT,__text) non-external (was a private external) ___SCNetworkInterfaceCopyAll_IONetworkInterface
0000000180a12658 (__TEXT,__text) non-external (was a private external) ___SCNetworkInterfaceCopyDeepConfiguration
0000000180a15928 (__TEXT,__text) non-external ___SCNetworkInterfaceCopyDescription
0000000180a15174 (__TEXT,__text) non-external ___SCNetworkInterfaceCopyFormattingDescription
0000000180a0b5cc (__TEXT,__text) non-external (was a private external) ___SCNetworkInterfaceCopyInterfaceEntity
0000000180a0e78c (__TEXT,__text) non-external (was a private external) ___SCNetworkInterfaceCopyOldLocalizedDisplayName
0000000180a0eae4 (__TEXT,__text) non-external (was a private external) ___SCNetworkInterfaceCopyOldNonLocalizedDisplayName
0000000180a0bfe8 (__TEXT,__text) non-external (was a private external) ___SCNetworkInterfaceCopyStorageEntity
0000000180a13c14 (__TEXT,__text) non-external (was a private external) ___SCNetworkInterfaceCopyStoredWithPreferences
0000000180a3e51c (__TEXT,__text) non-external ___SCNetworkInterfaceCopyStoredWithPreferences.cold.1
