000000000019ab10 (__DATA,__data) external _AKAdornmentZPositionOffset
000000000019a010 (__DATA,__data) external _AKAnnotationChangeObjectKey
0000000000199ff8 (__DATA,__data) external _AKAnnotationLayerSetupCompleteNotification
000000000019a008 (__DATA,__data) external _AKAnnotationPropertiesChangedNotification
000000000019a000 (__DATA,__data) external _AKAnnotationsAddedOrRemovedNotification
0000000000145950 (__DATA,__const) external _AKAttributeControllerInkDidChangeNotification
0000000000145ab8 (__DATA,__const) external _AKChildAnnotationUUIDAssociatedObjectKey
0000000000145740 (__DATA,__const) external _AKContentScrollViewEndScrollOrMagnifyNotification
0000000000145738 (__DATA,__const) external _AKContentScrollViewVisibleRectChangeNotification
0000000000199fe0 (__DATA,__data) external _AKControllerSuggestedTouchBarItemChanged
000000000019a040 (__DATA,__data) external _AKControllerWillSaveNotification
0000000000145510 (__DATA,__const) external _AKControllerWillTeardownNotification
000000000019a020 (__DATA,__data) external _AKDidEndEditingTextAnnotationNotification
000000000019a028 (__DATA,__data) external _AKEditingTextAnnotationKey
00000000000e816b (__TEXT,__text) external _AKLog
0000000000145ab0 (__DATA,__const) external _AKParentAnnotationUUIDAssociatedObjectKey
0000000000199c48 (__DATA,__data) external _AKPointOfInterestRadius_Handle_Alternate
0000000000199c40 (__DATA,__data) external _AKPointOfInterestSize_Handle
0000000000199c38 (__DATA,__data) external _AKPointOfInterestSize_LargestHandleSize
000000000009d3d9 (__TEXT,__text) external _AKQuadrilateralCreateDictionaryRepresentation
000000000009db37 (__TEXT,__text) external _AKQuadrilateralMakeWithDictionaryRepresentation
0000000000145150 (__DATA,__const) external _AKRawDataForCoder
000000000019a030 (__DATA,__data) external _AKSelectionChangedNotification
000000000019a038 (__DATA,__data) external _AKSelectionChangedPageModelControllerKey
000000000019a048 (__DATA,__data) external _AKStatisticsDocumentTypeImage
000000000019a050 (__DATA,__data) external _AKStatisticsDocumentTypePDF
0000000000199ff0 (__DATA,__data) external _AKTouchBarItemIdentifierHighlights
0000000000199fe8 (__DATA,__data) external _AKTouchBarItemIdentifierMain
000000000019a018 (__DATA,__data) external _AKWillBeginEditingTextAnnotationNotification
000000000013ee50 (__TEXT,__const) external _AKZeroQuadrilateral
                 (undefined) external _OBJC_CLASS_$_NSBox (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSButton (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSButtonCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCharacterSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSClickGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCoder (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSCollectionView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColorPickerTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColorSpace (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSColorSwatchScrubberItemView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSControl (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCountedSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSCursor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSCustomTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDataAsset (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSDate (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDateFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSEvent (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSException (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFont (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSFontCollection (from CoreText)
                 (undefined) external _OBJC_CLASS_$_NSFontDescriptor (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSFontManager (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSGradient (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSGraphicsContext (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSGroupTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSHashTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSImage (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSImageCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSImageView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSIndexSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSInputAlignmentController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSInputAlignmentFilter (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSInputAlignmentGuide (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSKeyedArchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSKeyedUnarchiver (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLayoutConstraint (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSLayoutManager (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSMapTable (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMenu (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSMenuItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableCharacterSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotification (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNotificationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNull (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSOrderedSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSPanGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPanel (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSParagraphStyle (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPasteboard (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPasteboardItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPointerArray (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSPopover (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopoverColorWell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopoverTouchBarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPressGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPressureConfiguration (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSResponder (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSRotationGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSScanner (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSScreen (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScrollView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScroller (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScrubber (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScrubberItemView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSegmentedCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSegmentedControl (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSServiceViewController (from ViewBridge)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSSlider (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSortDescriptor (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSStackView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextContainer (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextStorage (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSThread (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSTouchBar (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTouchDevice (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTrackingArea (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUndoManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSViewController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWindow (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWindowController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWorkspace (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_PKCanvasView (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKDrawing (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKImageRenderer (from PencilKit)
                 (undefined) external _OBJC_CLASS_$_PKInk (from PencilKit)
                 (undefined) external _OBJC_EHTYPE_$_NSException (from CoreFoundation)
0000000000197360 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKActionController
00000000001982b0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKAnnotation
0000000000195970 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKAnnotationEventHandler
0000000000195998 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKAnnotationPointOfInterestHelper
0000000000197158 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKAnnotationRenderer
00000000001966b8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKArrowAnnotation
0000000000198328 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKArrowShapeAnnotation
0000000000197310 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKAttributeController
0000000000195308 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKBorderMaskAnnotation
0000000000196230 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKController
00000000001986c0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKControllerForTesting
00000000001978d8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKCropAnnotation
0000000000198b48 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKDoodleAnnotation
0000000000198940 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKGeometryHelper
00000000001997c8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKHeartAnnotation
0000000000197d38 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKHighlightAnnotation
0000000000195c68 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKImageAnnotation
0000000000195768 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKInkAnnotation
00000000001989e0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKInkSignatureView
0000000000198ad0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKLayerPresentationManager
0000000000194b88 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKLoupeAnnotation
0000000000196dc0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKMainEventHandler
0000000000196140 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKModelController
0000000000196438 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKNoteAnnotation
00000000001994f8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKOvalAnnotation
0000000000196d20 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKOverlayView
0000000000199200 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKPageController
00000000001995c0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKPageControllerForTesting
0000000000198af8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKPageModelController
0000000000196a28 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKPolygonAnnotation
0000000000199048 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKPopupAnnotation
00000000001976a8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKRectAnnotation
0000000000194e08 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKRectangularShapeAnnotation
0000000000195a88 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKSecureSerializationHelper
0000000000198468 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKShapeAnnotation
0000000000196cd0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKSignature
00000000001970b8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKSignatureAnnotation
0000000000196780 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKSignatureView
0000000000199688 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKSpeechBubbleAnnotation
0000000000194cc8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKStarAnnotation
0000000000196578 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKStarAnnotationRenderer
0000000000197ba8 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKStrokedAnnotation
0000000000194c50 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKTextAnnotationAttributeHelper
00000000001958d0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKTextBoxAnnotation
0000000000194d40 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKTextFieldAnnotation
0000000000196d48 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKThoughtBubbleAnnotation
00000000001953d0 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKToolbarViewController
0000000000198968 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKTriangleAnnotation
0000000000197450 (__DATA,__objc_data) external _OBJC_METACLASS_$_AKUndoController
                 (undefined) external _OBJC_METACLASS_$_CALayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CAShapeLayer (from QuartzCore)
                 (undefined) external _OBJC_METACLASS_$_CHPointFIFO (from CoreHandwriting)
                 (undefined) external _OBJC_METACLASS_$_NSActionCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSButton (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSButtonCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSClickGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSColorSwatchScrubberItemView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSControl (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSImageCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSLayoutManager (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSPanGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSPopoverColorWell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSPressGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSResponder (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSRotationGestureRecognizer (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSScrollView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSScroller (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSegmentedCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSegmentedControl (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSViewController (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSWindow (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSWindowController (from AppKit)
                 (undefined) external _PKInkIdentifierPen (from PencilKit)
                 (undefined) external _SecAccessCreate (from Security)
                 (undefined) external _SecCopyErrorMessageString (from Security)
                 (undefined) external _SecItemAdd (from Security)
                 (undefined) external _SecItemCopyMatching (from Security)
                 (undefined) external _SecItemDelete (from Security)
                 (undefined) external _SecKeychainCopyDefault (from Security)
                 (undefined) external _SecKeychainItemCopyAttributesAndData (from Security)
                 (undefined) external _SecKeychainItemFreeAttributesAndData (from Security)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __NSDictionaryOfVariableBindings (from Foundation)
                 (undefined) external __NSFullMethodName (from Foundation)
                 (undefined) external __Unwind_Resume (from libSystem)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___NSArray0__ (from CoreFoundation)
                 (undefined) external ___NSDictionary0__ (from CoreFoundation)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___exp10 (from libSystem)
                 (undefined) external ___fpclassifyd (from libSystem)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___sincos_stret (from libSystem)
                 (undefined) external ___snprintf_chk (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external _acos (from libSystem)
                 (undefined) external _acosf (from libSystem)
                 (undefined) external _arc4random_buf (from libSystem)
                 (undefined) external _atan2 (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _compression_decode_buffer (from libcompression)
                 (undefined) external _compression_encode_buffer (from libcompression)
                 (undefined) external _cos (from libSystem)
                 (undefined) external _dispatch_after (from libSystem)
                 (undefined) external _dispatch_async (from libSystem)
                 (undefined) external _dispatch_group_create (from libSystem)
                 (undefined) external _dispatch_group_enter (from libSystem)
                 (undefined) external _dispatch_group_leave (from libSystem)
                 (undefined) external _dispatch_group_notify (from libSystem)
                 (undefined) external _dispatch_group_wait (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_semaphore_create (from libSystem)
                 (undefined) external _dispatch_semaphore_signal (from libSystem)
                 (undefined) external _dispatch_semaphore_wait (from libSystem)
                 (undefined) external _dispatch_sync (from libSystem)
                 (undefined) external _dispatch_time (from libSystem)
                 (undefined) external _fmod (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _hypot (from libSystem)
                 (undefined) external _hypotf (from libSystem)
                 (undefined) external _kCAFillRuleEvenOdd (from QuartzCore)
                 (undefined) external _kCAFilterLinear (from QuartzCore)
                 (undefined) external _kCAFilterMultiplyBlendMode (from QuartzCore)
                 (undefined) external _kCAFilterNearest (from QuartzCore)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCGColorSpaceGenericGrayGamma2_2 (from CoreGraphics)
                 (undefined) external _kCGColorSpaceSRGB (from CoreGraphics)
                 (undefined) external _kCTFontFamilyNameAttribute (from CoreText)
                 (undefined) external _kCVPixelBufferHeightKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferPixelFormatTypeKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferWidthKey (from CoreVideo)
                 (undefined) external _kSecAttrAccess (from Security)
                 (undefined) external _kSecAttrAccessGroup (from Security)
                 (undefined) external _kSecAttrAccount (from Security)
                 (undefined) external _kSecAttrComment (from Security)
                 (undefined) external _kSecAttrLabel (from Security)
                 (undefined) external _kSecAttrService (from Security)
                 (undefined) external _kSecAttrSynchronizable (from Security)
                 (undefined) external _kSecClass (from Security)
                 (undefined) external _kSecClassGenericPassword (from Security)
                 (undefined) external _kSecMatchLimit (from Security)
                 (undefined) external _kSecMatchLimitAll (from Security)
                 (undefined) external _kSecMatchLimitOne (from Security)
                 (undefined) external _kSecReturnAttributes (from Security)
                 (undefined) external _kSecReturnData (from Security)
                 (undefined) external _kSecReturnPersistentRef (from Security)
                 (undefined) external _kSecReturnRef (from Security)
                 (undefined) external _kSecUseKeychain (from Security)
                 (undefined) external _kSecValueData (from Security)
                 (undefined) external _kSecValuePersistentRef (from Security)
                 (undefined) external _kUTTypePNG (from CoreServices)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _msgtracer_log_with_keys (from libDiagnosticMessagesClient)
                 (undefined) external _objc_autorelease (from libobjc)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_begin_catch (from libobjc)
                 (undefined) external _objc_copyStruct (from libobjc)
                 (undefined) external _objc_copyWeak (from libobjc)
                 (undefined) external _objc_destroyWeak (from libobjc)
                 (undefined) external _objc_end_catch (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_exception_rethrow (from libobjc)
                 (undefined) external _objc_getAssociatedObject (from libobjc)
                 (undefined) external _objc_getProperty (from libobjc)
                 (undefined) external _objc_initWeak (from libobjc)
                 (undefined) external _objc_loadWeakRetained (from libobjc)
                 (undefined) external _objc_moveWeak (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_msgSendSuper2_stret (from libobjc)
                 (undefined) external _objc_msgSend_stret (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutorelease (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _objc_retainBlock (from libobjc)
                 (undefined) external _objc_setAssociatedObject (from libobjc)
                 (undefined) external _objc_setProperty_atomic (from libobjc)
                 (undefined) external _objc_setProperty_atomic_copy (from libobjc)
                 (undefined) external _objc_setProperty_nonatomic_copy (from libobjc)
                 (undefined) external _objc_storeStrong (from libobjc)
                 (undefined) external _objc_storeWeak (from libobjc)
                 (undefined) external _objc_sync_enter (from libobjc)
                 (undefined) external _objc_sync_exit (from libobjc)
                 (undefined) external _objc_terminate (from libobjc)
                 (undefined) external _objc_unsafeClaimAutoreleasedReturnValue (from libobjc)
                 (undefined) external _pow (from libSystem)
                 (undefined) external _realloc (from libSystem)
                 (undefined) external _round (from libSystem)
                 (undefined) external _sin (from libSystem)
                 (undefined) external _sinf (from libSystem)
                 (undefined) external _sscanf (from libSystem)
                 (undefined) external _vDSP_minvi (from Accelerate)
                 (undefined) external _vDSP_sve (from Accelerate)
                 (undefined) external _vDSP_vlim (from Accelerate)
                 (undefined) external _vDSP_vthres (from Accelerate)
                 (undefined) external _vDSP_vthrsc (from Accelerate)
                 (undefined) external _vImageBoxConvolve_Planar8 (from Accelerate)
                 (undefined) external _vImageBuffer_InitWithCGImage (from Accelerate)
                 (undefined) external _vImageConvert_ARGB8888toPlanar8 (from Accelerate)
                 (undefined) external _vImageConvert_Planar8toPlanarF (from Accelerate)
                 (undefined) external _vImageMatrixMultiply_Planar8 (from Accelerate)
                 (undefined) external _vImageScale_ARGB8888 (from Accelerate)
                 (undefined) external _vImageTentConvolve_Planar8 (from Accelerate)
                 (undefined) external _xmlFreeDoc (from libxml2)
                 (undefined) external _xmlReadMemory (from libxml2)
                 (undefined) external _xmlXPathEvalExpression (from libxml2)
                 (undefined) external _xmlXPathFreeContext (from libxml2)
                 (undefined) external _xmlXPathFreeObject (from libxml2)
                 (undefined) external _xmlXPathNewContext (from libxml2)
                 (undefined) external _xmlXPathRegisterNs (from libxml2)
                 (undefined) external dyld_stub_binder (from libSystem)
