00007ffb05fef144 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00007ffb05fef274 (__TEXT,__gcc_except_tab) non-external GCC_except_table160
00007ffb05fef2b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table183
00007ffb05fef2c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table219
00007ffb05fef2d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table225
00007ffb05fef2ec (__TEXT,__gcc_except_tab) non-external GCC_except_table274
00007ffb05fef2fc (__TEXT,__gcc_except_tab) non-external GCC_except_table306
00007ffb05fef348 (__TEXT,__gcc_except_tab) non-external GCC_except_table401
00007ffb05fef35c (__TEXT,__gcc_except_tab) non-external GCC_except_table415
00007ffb05fef36c (__TEXT,__gcc_except_tab) non-external GCC_except_table416
00007ffb05fef380 (__TEXT,__gcc_except_tab) non-external GCC_except_table419
00007ffb05fef394 (__TEXT,__gcc_except_tab) non-external GCC_except_table420
00007ffb05fef3b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table421
00007ffb05fef3dc (__TEXT,__gcc_except_tab) non-external GCC_except_table478
00007ffb05fef400 (__TEXT,__gcc_except_tab) non-external GCC_except_table543
00007ffb05fef174 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00007ffb05fef1b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
00007ffb05fef1dc (__TEXT,__gcc_except_tab) non-external GCC_except_table64
00007ffb05fef1f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
00007ffb05fef204 (__TEXT,__gcc_except_tab) non-external GCC_except_table73
00007ffb05fd8410 (__TEXT,__text) external _CCCacheDeleteDisablePurgeNotification
00007ffb05fd742f (__TEXT,__text) external _CCCacheDeleteEnablePurgeNotification
00007ffb05fe7854 (__TEXT,__text) external __ZN15CCTextFormatter14writeLogHeaderEPK13CCLogMetadata
00007ffb05faaed2 (__TEXT,__text) external __ZN15CCTextFormatter15freeStreamTableEv
00007ffb05fe8336 (__TEXT,__text) external __ZN15CCTextFormatter15writeLogPayloadEPKcm
00007ffb05fe7aac (__TEXT,__text) external __ZN15CCTextFormatter16getLogIdentifierEhPcm
00007ffb05fe8344 (__TEXT,__text) external __ZN15CCTextFormatter16printStreamTableEv
00007ffb05fb13ba (__TEXT,__text) external __ZN15CCTextFormatter17withRegistryEntryEj
00007ffb05fe7b2a (__TEXT,__text) external __ZN15CCTextFormatter18buildLogIdentTableEv
00007ffb05fe834a (__TEXT,__text) external __ZN15CCTextFormatter20getLogLevelShortNameE16CCStreamLogLevel
00007ffb05fe77fe (__TEXT,__text) external __ZN15CCTextFormatter21initWithRegistryEntryEj
00007ffb05faa840 (__TEXT,__text) external __ZN15CCTextFormatter25getFormatterFileExtensionEv
00007ffb05faae80 (__TEXT,__text) external __ZN15CCTextFormatter6ccfreeEv
00007ffb05fe7744 (__TEXT,__text) external __ZN15CCTextFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05faaf80 (__TEXT,__text) non-external __ZN15CCTextFormatterD0Ev
00007ffb05fe773e (__TEXT,__text) non-external __ZN15CCTextFormatterD1Ev
00007ffb05fe6d6e (__TEXT,__text) external __ZN16CCProfileMonitor12applyProfileEPK10__CFStringS2_
00007ffb05fa531c (__TEXT,__text) external __ZN16CCProfileMonitor13freeResourcesEv
00007ffb05fae802 (__TEXT,__text) external __ZN16CCProfileMonitor13withConfigureEP11CCConfigure
00007ffb43236ea0 (__DATA_DIRTY,__common) external __ZN16CCProfileMonitor14fProfileLoadedE
00007ffb05fe40f6 (__TEXT,__text) external __ZN16CCProfileMonitor14profileRemovedEv
00007ffb05fa1116 (__TEXT,__text) external __ZN16CCProfileMonitor15profileCallbackEi
00007ffb05fa0eb8 (__TEXT,__text) external __ZN16CCProfileMonitor17initWithConfigureEP11CCConfigure
00007ffb05fe39fa (__TEXT,__text) external __ZN16CCProfileMonitor17mergeProfilePlistEPKvS1_
00007ffb05fe4dca (__TEXT,__text) external __ZN16CCProfileMonitor18applyConfigurationEPK10__CFStringS2_
00007ffb05fe4444 (__TEXT,__text) external __ZN16CCProfileMonitor20getOwnersFromProfileEPK14__CFDictionary
00007ffb05fe5360 (__TEXT,__text) external __ZN16CCProfileMonitor21getOwnersFromCCConfigEPK14__CFDictionaryP7__CFSet
00007ffb05faeeb0 (__TEXT,__text) external __ZN16CCProfileMonitor21initializeProfilePortEv
00007ffb05faea08 (__TEXT,__text) external __ZN16CCProfileMonitor21setStreamEventHandlerEv
00007ffb05fe71aa (__TEXT,__text) external __ZN16CCProfileMonitor26isProfileInstalledForOwnerEPK10__CFString
00007ffb05fe5ed6 (__TEXT,__text) external __ZN16CCProfileMonitor28getOwnersFromPipesAndStreamsEPK14__CFDictionaryP7__CFSet
00007ffb05fe6bca (__TEXT,__text) external __ZN16CCProfileMonitor29sendProfileChangeNotificationEi
00007ffb05fa52f2 (__TEXT,__text) external __ZN16CCProfileMonitor6ccfreeEv
00007ffb05fe6ba2 (__TEXT,__text) external __ZN16CCProfileMonitorC1Ev
00007ffb05fe6b80 (__TEXT,__text) external __ZN16CCProfileMonitorC2Ev
00007ffb05fa567e (__TEXT,__text) external __ZN16CCProfileMonitorD0Ev
00007ffb05fe3854 (__TEXT,__text) external __ZN16CCProfileMonitorD1Ev
00007ffb05fe6bc4 (__TEXT,__text) external __ZN16CCProfileMonitorD2Ev
00007ffb05fad4bc (__TEXT,__text) external __ZN16CCServiceMonitor12scanServicesEv
00007ffb05fad3c8 (__TEXT,__text) external __ZN16CCServiceMonitor13freeresourcesEv
00007ffb05f9d546 (__TEXT,__text) external __ZN16CCServiceMonitor17servicesPublishedEj
00007ffb05fa0c12 (__TEXT,__text) external __ZN16CCServiceMonitor18servicesTerminatedEj
00007ffb05fe734c (__TEXT,__text) external __ZN16CCServiceMonitor21servicesStopListeningEv
00007ffb05fe74cc (__TEXT,__text) external __ZN16CCServiceMonitor22servicePublishCallbackEPvj
00007ffb05fe74de (__TEXT,__text) external __ZN16CCServiceMonitor24serviceTerminateCallbackEPvj
00007ffb05fe73ac (__TEXT,__text) external __ZN16CCServiceMonitor26initWithDictionaryAndQueueEP14__CFDictionaryP16dispatch_queue_s
00007ffb05fe72c4 (__TEXT,__text) external __ZN16CCServiceMonitor6ccfreeEv
00007ffb05fe7508 (__TEXT,__text) external __ZN16CCServiceMonitorC2Ev
00007ffb05fee49e (__TEXT,__text) external __ZN16CCServiceMonitorD0Ev
00007ffb05fee498 (__TEXT,__text) external __ZN16CCServiceMonitorD1Ev
00007ffb05fe7528 (__TEXT,__text) external __ZN16CCServiceMonitorD2Ev
00007ffb05fead0c (__TEXT,__text) external __ZN17CCPcapngFormatter14writeLogFooterEPK13CCLogMetadata
00007ffb05fea4e0 (__TEXT,__text) external __ZN17CCPcapngFormatter14writeLogHeaderEPK13CCLogMetadata
00007ffb05faafce (__TEXT,__text) external __ZN17CCPcapngFormatter15writeFileHeaderEv
00007ffb05feb20e (__TEXT,__text) external __ZN17CCPcapngFormatter15writeLogPayloadEPKcm
00007ffb05fb1610 (__TEXT,__text) external __ZN17CCPcapngFormatter17withRegistryEntryEj
00007ffb05fea384 (__TEXT,__text) external __ZN17CCPcapngFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb05fab8d4 (__TEXT,__text) external __ZN17CCPcapngFormatter19freeInterfaceTablesEv
00007ffb05fb2c0e (__TEXT,__text) external __ZN17CCPcapngFormatter19freeStreamNameArrayEv
00007ffb05feb254 (__TEXT,__text) external __ZN17CCPcapngFormatter19printInterfaceTableEv
00007ffb05feb21c (__TEXT,__text) external __ZN17CCPcapngFormatter20streamId2InterfaceIdEjRj
00007ffb05fea4b0 (__TEXT,__text) external __ZN17CCPcapngFormatter21initWithRegistryEntryEj
00007ffb05feb128 (__TEXT,__text) external __ZN17CCPcapngFormatter24searchStreamIdInRegistryEj
00007ffb05faafbe (__TEXT,__text) external __ZN17CCPcapngFormatter25getFormatterFileExtensionEv
00007ffb05fb1670 (__TEXT,__text) external __ZN17CCPcapngFormatter27buildStreamToInterfaceTableEv
00007ffb05fab95e (__TEXT,__text) external __ZN17CCPcapngFormatter6ccfreeEv
00007ffb05fe98c6 (__TEXT,__text) external __ZN17CCPcapngFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fab97a (__TEXT,__text) non-external __ZN17CCPcapngFormatterD0Ev
00007ffb05fe98c0 (__TEXT,__text) non-external __ZN17CCPcapngFormatterD1Ev
00007ffb05fcad6a (__TEXT,__text) external __ZN18CCLogPipeInterface11setLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00007ffb05fcadd2 (__TEXT,__text) external __ZN18CCLogPipeInterface11setLogLevelEP33CCLogPipeUserClientStreamLogLevel
00007ffb05fb146c (__TEXT,__text) external __ZN18CCLogPipeInterface13freeResourcesEv
00007ffb05fcaf72 (__TEXT,__text) external __ZN18CCLogPipeInterface13profileLoadedEv
00007ffb05fa6824 (__TEXT,__text) external __ZN18CCLogPipeInterface13wakeupTapLoopEv
00007ffb05fa07c4 (__TEXT,__text) external __ZN18CCLogPipeInterface14openUserClientEv
00007ffb05fcafa4 (__TEXT,__text) external __ZN18CCLogPipeInterface14profileRemovedEv
00007ffb05fcad9e (__TEXT,__text) external __ZN18CCLogPipeInterface14updateLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00007ffb05fa07b8 (__TEXT,__text) external __ZN18CCLogPipeInterface15getUserClientIDEv
00007ffb05fcaed6 (__TEXT,__text) external __ZN18CCLogPipeInterface16setNotifyTimeoutEP32CCLogPipeUserClientNotifyTimeout
00007ffb05fcaf0a (__TEXT,__text) external __ZN18CCLogPipeInterface17setWatermarkLevelEP33CCLogPipeUserClientWatermarkLevel
00007ffb05fcabf8 (__TEXT,__text) external __ZN18CCLogPipeInterface17withRegistryEntryEjP5CCTap
00007ffb05fcafd6 (__TEXT,__text) external __ZN18CCLogPipeInterface18dumpToDiskCompleteEP11CCTimestamp
00007ffb05fcae06 (__TEXT,__text) external __ZN18CCLogPipeInterface18setConsoleLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00007ffb05fcae6e (__TEXT,__text) external __ZN18CCLogPipeInterface18setConsoleLogLevelEP33CCLogPipeUserClientStreamLogLevel
00007ffb05fcabee (__TEXT,__text) external __ZN18CCLogPipeInterface21initWithRegistryEntryEjP5CCTap
00007ffb05fcae3a (__TEXT,__text) external __ZN18CCLogPipeInterface21updateConsoleLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00007ffb05faaaae (__TEXT,__text) external __ZN18CCLogPipeInterface6ccfreeEv
00007ffb05fcaea2 (__TEXT,__text) external __ZN18CCLogPipeInterface7captureEP23CCPipeUserClientCapture
00007ffb05fcac84 (__TEXT,__text) external __ZN18CCLogPipeInterface7mapPipeEP12CCLogPipeMap
00007ffb05fcaf3e (__TEXT,__text) external __ZN18CCLogPipeInterface9setPolicyEP25CCLogPipeUserClientPolicy
00007ffb05fcad14 (__TEXT,__text) external __ZN18CCLogPipeInterface9unmapPipeEP12CCLogPipeMap
00007ffb05faaae2 (__TEXT,__text) non-external __ZN18CCLogPipeInterfaceD0Ev
00007ffb05fcabe8 (__TEXT,__text) non-external __ZN18CCLogPipeInterfaceD1Ev
00007ffb05fb0c40 (__TEXT,__text) external __ZN19CCDataPipeInterface13freeResourcesEv
00007ffb05fc3e1c (__TEXT,__text) external __ZN19CCDataPipeInterface13profileLoadedEv
00007ffb05fc3d3c (__TEXT,__text) external __ZN19CCDataPipeInterface13queryMetaDataEP23CCDataPipeUserClientMap
00007ffb05fa64c8 (__TEXT,__text) external __ZN19CCDataPipeInterface13wakeupTapLoopEv
00007ffb05f9f444 (__TEXT,__text) external __ZN19CCDataPipeInterface14openUserClientEv
00007ffb05fc3e4e (__TEXT,__text) external __ZN19CCDataPipeInterface14profileRemovedEv
00007ffb05f9f438 (__TEXT,__text) external __ZN19CCDataPipeInterface15getUserClientIDEv
00007ffb05fc3cb0 (__TEXT,__text) external __ZN19CCDataPipeInterface17withRegistryEntryEjP5CCTap
00007ffb05fc3ca6 (__TEXT,__text) external __ZN19CCDataPipeInterface21initWithRegistryEntryEjP5CCTap
00007ffb05fa64fa (__TEXT,__text) external __ZN19CCDataPipeInterface6ccfreeEv
00007ffb05fc3e80 (__TEXT,__text) external __ZN19CCDataPipeInterface7captureEP23CCPipeUserClientCapture
00007ffb05fc3dac (__TEXT,__text) external __ZN19CCDataPipeInterface8readDataEP23CCDataPipeUserClientMap
00007ffb05fa6556 (__TEXT,__text) non-external __ZN19CCDataPipeInterfaceD0Ev
00007ffb05fc3ca0 (__TEXT,__text) non-external __ZN19CCDataPipeInterfaceD1Ev
00007ffb05fe9800 (__TEXT,__text) external __ZN19CCIOReportDumpQueue12signalToSaveEv
00007ffb05fe8aa4 (__TEXT,__text) external __ZN19CCIOReportDumpQueue14doSaveChannelsEPK10__CFStringP14__CFDictionary
00007ffb05f9d794 (__TEXT,__text) external __ZN19CCIOReportDumpQueue15processorThreadEPv
00007ffb05f9d7b2 (__TEXT,__text) external __ZN19CCIOReportDumpQueue16_processorThreadEv
00007ffb05fe9832 (__TEXT,__text) external __ZN19CCIOReportDumpQueue19cancelableBlockFuncEv
00007ffb05fb6ece (__TEXT,__text) external __ZN19CCIOReportDumpQueue19stopProcessorThreadEv
00007ffb05fe98a6 (__TEXT,__text) external __ZN19CCIOReportDumpQueue20startProcessorThreadEv
00007ffb05fe8404 (__TEXT,__text) external __ZN19CCIOReportDumpQueue21initInstanceWithQueueEP16dispatch_queue_s
00007ffb05fe83b0 (__TEXT,__text) external __ZN19CCIOReportDumpQueue23createInstanceWithQueueEP16dispatch_queue_s
00007ffb05fad2e8 (__TEXT,__text) external __ZN19CCIOReportDumpQueue6ccfreeEv
00007ffb05fad354 (__TEXT,__text) external __ZN19CCIOReportDumpQueue7dequeueEv
00007ffb05fe8a10 (__TEXT,__text) external __ZN19CCIOReportDumpQueue7enqueueEP16ior_dump_request
00007ffb05fe8392 (__TEXT,__text) external __ZN19CCIOReportDumpQueueC1Ev
00007ffb05fe837a (__TEXT,__text) external __ZN19CCIOReportDumpQueueC2Ev
00007ffb05fad3b4 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD0Ev
00007ffb05fe8372 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD1Ev
00007ffb05fe83aa (__TEXT,__text) external __ZN19CCIOReportDumpQueueD2Ev
00007ffb05fad260 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeFileFooterEv
00007ffb05fab99e (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeFileHeaderEv
00007ffb05fe3846 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeLogPayloadEPKcm
00007ffb05fe302a (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeTimeStringEPK13CCLogMetadata
00007ffb05fb2c72 (__TEXT,__text) external __ZN21CCIOReporterFormatter17withRegistryEntryEj
00007ffb05fe2a34 (__TEXT,__text) non-external __ZN21CCIOReporterFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb05fe2a3e (__TEXT,__text) external __ZN21CCIOReporterFormatter21initWithRegistryEntryEj
00007ffb05fab990 (__TEXT,__text) external __ZN21CCIOReporterFormatter25getFormatterFileExtensionEv
00007ffb05fe3148 (__TEXT,__text) external __ZN21CCIOReporterFormatter26getChannelsForSubscriptionEPK9__CFArrayPK10__CFNumber
00007ffb05fb2cf6 (__TEXT,__text) external __ZN21CCIOReporterFormatter35addRegistryChildToChannelDictionaryEj
00007ffb05fe2a60 (__TEXT,__text) external __ZN21CCIOReporterFormatter35getChannelsForStreamAndSubscriptionEPK10__CFNumberS2_
00007ffb05fab9d4 (__TEXT,__text) external __ZN21CCIOReporterFormatter38refreshSubscriptionsFromStreamRegistryEv
00007ffb05fb369e (__TEXT,__text) external __ZN21CCIOReporterFormatter38shapeIOReportLibraryFriendlyDictionaryEv
00007ffb05fb5210 (__TEXT,__text) external __ZN21CCIOReporterFormatter38storeChannelDescriptionFromDriverGroupEP14__CFDictionaryPKS0_
00007ffb05fac406 (__TEXT,__text) external __ZN21CCIOReporterFormatter39storeChannelDescriptionFromSubscriptionEP14__CFDictionaryPKS0_PK10__CFNumber
00007ffb05fb4b46 (__TEXT,__text) external __ZN21CCIOReporterFormatter48storeChannelDescriptionFromStreamAndSubscriptionEP14__CFDictionaryPK10__CFNumberS4_
00007ffb05fad27a (__TEXT,__text) external __ZN21CCIOReporterFormatter6ccfreeEv
00007ffb05fe1602 (__TEXT,__text) external __ZN21CCIOReporterFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fad2d2 (__TEXT,__text) non-external __ZN21CCIOReporterFormatterD0Ev
00007ffb05fe15fc (__TEXT,__text) non-external __ZN21CCIOReporterFormatterD1Ev
00007ffb05fbf7e6 (__TEXT,__text) external __ZN22CCCrashTracerFormatter17withRegistryEntryEj
00007ffb05fbf7c8 (__TEXT,__text) external __ZN22CCCrashTracerFormatter21initWithRegistryEntryEj
00007ffb05fbf7ba (__TEXT,__text) external __ZN22CCCrashTracerFormatter25getFormatterFileExtensionEv
00007ffb05fbf718 (__TEXT,__text) external __ZN22CCCrashTracerFormatter6ccfreeEv
00007ffb05fbf722 (__TEXT,__text) external __ZN22CCCrashTracerFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fbf704 (__TEXT,__text) non-external __ZN22CCCrashTracerFormatterD0Ev
00007ffb05fbf6fe (__TEXT,__text) non-external __ZN22CCCrashTracerFormatterD1Ev
00007ffb05fbbe30 (__TEXT,__text) external __ZN22CCOSSerializeFormatter15writeLogPayloadEPKcm
00007ffb05fbbdd8 (__TEXT,__text) external __ZN22CCOSSerializeFormatter17withRegistryEntryEj
00007ffb05fbbd9e (__TEXT,__text) non-external __ZN22CCOSSerializeFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb05fbbdb6 (__TEXT,__text) external __ZN22CCOSSerializeFormatter21initWithRegistryEntryEj
00007ffb05fbbda6 (__TEXT,__text) external __ZN22CCOSSerializeFormatter25getFormatterFileExtensionEv
00007ffb05fbb5d0 (__TEXT,__text) external __ZN22CCOSSerializeFormatter6ccfreeEv
00007ffb05fbb5da (__TEXT,__text) external __ZN22CCOSSerializeFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fbb5bc (__TEXT,__text) non-external __ZN22CCOSSerializeFormatterD0Ev
00007ffb05fbb5b6 (__TEXT,__text) non-external __ZN22CCOSSerializeFormatterD1Ev
00007ffb05fc3c92 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter15writeLogPayloadEPKcm
00007ffb05fc3c3a (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter17withRegistryEntryEj
00007ffb05fc0e8e (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb05fc0ea4 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter21initWithRegistryEntryEj
00007ffb05fc0e96 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter25getFormatterFileExtensionEv
00007ffb05fc1c54 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter37convertInterestsArrayToIOReportLegendEP14__CFDictionaryPK9__CFArray
00007ffb05fc1fbe (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter38storeChannelDescriptionFromDriverGroupEP14__CFDictionaryPKS0_
00007ffb05fc111e (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter39createDictionaryWithProcessedIOReporterEPK14__CFDictionaryPK13CCLogMetadata
00007ffb05fc0ec6 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter42processAllDictionarieswithinIncommingArrayEPK9__CFArrayPK13CCLogMetadata
00007ffb05fc06d2 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter6ccfreeEv
00007ffb05fc06dc (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fc06be (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatterD0Ev
00007ffb05fc06b8 (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatterD1Ev
00007ffb05fe7540 (__TEXT,__text) external __ZN5CCTap10getTapTypeEv
00007ffb05fe7584 (__TEXT,__text) external __ZN5CCTap10isQuiescedEv
00007ffb05fe75b4 (__TEXT,__text) external __ZN5CCTap11setQuiescedEv
00007ffb05fb0962 (__TEXT,__text) external __ZN5CCTap13freeResourcesEv
00007ffb05fe754a (__TEXT,__text) non-external __ZN5CCTap13profileLoadedEv
00007ffb05fe7556 (__TEXT,__text) non-external __ZN5CCTap14profileRemovedEv
00007ffb05f9f61a (__TEXT,__text) external __ZN5CCTap14runDrainThreadEPv
00007ffb05fb0c76 (__TEXT,__text) external __ZN5CCTap16freeDirPathArrayEv
00007ffb05fe756a (__TEXT,__text) external __ZN5CCTap16prepareQuiescingEv
00007ffb05fe7686 (__TEXT,__text) external __ZN5CCTap17findWithDirectoryEPK10__CFString
00007ffb05fad876 (__TEXT,__text) external __ZN5CCTap17withRegistryEntryEj
00007ffb05fe758e (__TEXT,__text) external __ZN5CCTap18resumeFromQuiescedEv
00007ffb05fe76c8 (__TEXT,__text) external __ZN5CCTap19isDumpToDiskAllowedEv
00007ffb05fe76c2 (__TEXT,__text) external __ZN5CCTap19printDirectoryArrayEPKcx
00007ffb05fe7600 (__TEXT,__text) external __ZN5CCTap20findWithOwnerAndPipeEPK10__CFStringS2_
00007ffb05fe75e6 (__TEXT,__text) external __ZN5CCTap20setIOReportDumpQueueEP19CCIOReportDumpQueue
00007ffb05f9f462 (__TEXT,__text) external __ZN5CCTap21initWithRegistryEntryEj
00007ffb05fa3f3e (__TEXT,__text) external __ZN5CCTap23cleanCaptureDirectoriesEv
00007ffb05fa649e (__TEXT,__text) external __ZN5CCTap6ccfreeEv
00007ffb05fe7562 (__TEXT,__text) non-external __ZN5CCTap7captureEP23CCPipeUserClientCapture
00007ffb05fa402e (__TEXT,__text) non-external __ZN5CCTap8isActiveEd
00007ffb05fe75c8 (__TEXT,__text) external __ZN5CCTapC2Ev
00007ffb05fee4ac (__TEXT,__text) external __ZN5CCTapD0Ev
00007ffb05fee4a6 (__TEXT,__text) external __ZN5CCTapD1Ev
00007ffb05fe75e0 (__TEXT,__text) external __ZN5CCTapD2Ev
00007ffb05fc667a (__TEXT,__text) external __ZN6CCFile10captureLogEPK13CCLogMetadataPKcmS4_m
00007ffb05fbfcc2 (__TEXT,__text) non-external __ZN6CCFile11fileDidOpenEm
00007ffb05fc9116 (__TEXT,__text) external __ZN6CCFile13captureLogRunEv
00007ffb05fbfcc8 (__TEXT,__text) non-external __ZN6CCFile13fileWillCloseEv
00007ffb05fb1502 (__TEXT,__text) external __ZN6CCFile13freeResourcesEv
00007ffb05fc8ae8 (__TEXT,__text) external __ZN6CCFile14isLogdirExistsEv
00007ffb05fca158 (__TEXT,__text) external __ZN6CCFile14writeDataFilesEPKc11CCTimestamp
00007ffb05faa602 (__TEXT,__text) external __ZN6CCFile16generateFileNameEPKc
00007ffb05fa6858 (__TEXT,__text) external __ZN6CCFile17withRegistryEntryEj
00007ffb05fca976 (__TEXT,__text) external __ZN6CCFile18setFileCloseReasonE21CCLogFileCloseReasons
00007ffb05fbfb6e (__TEXT,__text) non-external __ZN6CCFile19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00007ffb05fbfcbc (__TEXT,__text) non-external __ZN6CCFile20cleanupCapturedFilesEv
00007ffb05fa894a (__TEXT,__text) external __ZN6CCFile21initWithRegistryEntryEj
00007ffb05fc8d44 (__TEXT,__text) external __ZN6CCFile22generateCaptureDirPathEPKc11CCTimestamp
00007ffb40780be0 (__DATA_CONST,__const) external __ZN6CCFile28kCoreCaptureWorkingDirectoryE
00007ffb05fca980 (__TEXT,__text) external __ZN6CCFile33populateCommonTelemetryDictionaryEPv
00007ffb05faae54 (__TEXT,__text) external __ZN6CCFile6ccfreeEv
00007ffb05fc9f5c (__TEXT,__text) external __ZN6CCFile7doWriteEPvm
00007ffb05fab7e2 (__TEXT,__text) external __ZN6CCFile8_doWriteEP8CCObjectPvm
00007ffb05fc6c88 (__TEXT,__text) external __ZN6CCFile8copyFileEPKcb
00007ffb05fca956 (__TEXT,__text) external __ZN6CCFileC2Ev
00007ffb05fee476 (__TEXT,__text) external __ZN6CCFileD0Ev
00007ffb05fee470 (__TEXT,__text) external __ZN6CCFileD1Ev
00007ffb05fca96e (__TEXT,__text) external __ZN6CCFileD2Ev
00007ffb439a95a0 (__DATA,__data) external __ZN8CCDaemon11fIsCCDaemonE
00007ffb439a95a8 (__DATA,__common) external __ZN8CCDaemon11fWorkingDirE
00007ffb05fb7e74 (__TEXT,__text) non-external __ZN8CCDaemon11getInstanceEv
00007ffb43236e98 (__DATA_DIRTY,__common) external __ZN8CCDaemon11initializedE
00007ffb05fbbe54 (__TEXT,__text) external __ZN8CCDaemon12cleanupQueueERP16dispatch_queue_s
00007ffb05faf1e8 (__TEXT,__text) external __ZN8CCDaemon13activityCheckEv
00007ffb05fafb00 (__TEXT,__text) external __ZN8CCDaemon13freeResourcesEv
00007ffb05fbf546 (__TEXT,__text) external __ZN8CCDaemon13resumeAllTapsEv
00007ffb05fbf46a (__TEXT,__text) external __ZN8CCDaemon14quiesceAllTapsEv
00007ffb05fbbeda (__TEXT,__text) external __ZN8CCDaemon16startPipeMonitorEv
00007ffb05fa4eb4 (__TEXT,__text) external __ZN8CCDaemon17runShutdownThreadEPv
00007ffb05fbf478 (__TEXT,__text) external __ZN8CCDaemon21setCaptureIdAndReasonEP11CCTimestampPc
00007ffb05fbf540 (__TEXT,__text) external __ZN8CCDaemon22smcNotificationHandlerEhhh
00007ffb05fbd94a (__TEXT,__text) external __ZN8CCDaemon23enablePowerNotificationEv
00007ffb05fbdc8e (__TEXT,__text) external __ZN8CCDaemon23enablePurgeNotificationEv
00007ffb05fbc2ee (__TEXT,__text) external __ZN8CCDaemon23initCCDaemonWithOptionsEPKcS1_b
00007ffb05fbe7fc (__TEXT,__text) external __ZN8CCDaemon24disablePowerNotificationEv
00007ffb05fbf52c (__TEXT,__text) external __ZN8CCDaemon24disablePurgeNotificationEv
00007ffb05fbf536 (__TEXT,__text) external __ZN8CCDaemon26activityCheckTimerCallbackEPv
00007ffb05fbe1cc (__TEXT,__text) external __ZN8CCDaemon28sysPowerNotificationCallbackEPvjjS0_
00007ffb439a95bc (__DATA,__common) external __ZN8CCDaemon29fEnableDumpToDiskinRecoveryOSE
00007ffb05fbf554 (__TEXT,__text) external __ZN8CCDaemon29sendProfileChangeNotificationEi
00007ffb05fbf4fc (__TEXT,__text) external __ZN8CCDaemon4lockEv
00007ffb05fa51cc (__TEXT,__text) external __ZN8CCDaemon6ccfreeEv
00007ffb05fbf514 (__TEXT,__text) external __ZN8CCDaemon6unlockEv
00007ffb05fbc0a2 (__TEXT,__text) external __ZN8CCDaemon7ccstartEPKcS1_b
00007ffb439a95b0 (__DATA,__common) external __ZN8CCDaemon8fSaveDirE
00007ffb43236e90 (__DATA_DIRTY,__common) external __ZN8CCDaemon8instanceE
00007ffb05fa4b58 (__TEXT,__text) external __ZN8CCDaemon8shutdownEv
00007ffb43236e88 (__DATA_DIRTY,__common) external __ZN8CCDaemon9onceTokenE
00007ffb05fbbeb4 (__TEXT,__text) external __ZN8CCDaemonC1Ev
00007ffb05fbbe94 (__TEXT,__text) external __ZN8CCDaemonC2Ev
00007ffb05fad4a8 (__TEXT,__text) external __ZN8CCDaemonD0Ev
