00007ff80d782c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80d782bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80d782c00 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80d782bec (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff80d782bb8 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
00007ff80d782c3c (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00007ff80d72d273 (__TEXT,__text) non-external __ZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfaceP16os_unfair_lock_sPP26__IOSurfaceWiringAssertionPjb
00007ff80d73b7c1 (__TEXT,__text) non-external __ZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfaceP16os_unfair_lock_sPP26__IOSurfaceWiringAssertionPjb
00007ff843b657a0 (__DATA,__bss) non-external __ZL49sCVStringsForUnrecognizedColorPrimariesCodePoints
00007ff840fc8d50 (__DATA_CONST,__const) non-external __ZL49sCorrespondingCoreVideoAndIOSurfaceAttachmentKeys
00007ff8436f0578 (__DATA_DIRTY,__data) non-external __ZL4once
00007ff843b65798 (__DATA,__bss) non-external __ZL51sCVStringsForUnrecognizedTransferFunctionCodePoints
00007ff80d741d3e (__TEXT,__text) non-external __ZL55translateCoreVideoAttachmentKeyToIOSurfaceKeyAndStoreItPKvS0_Pv
00007ff80d76846c (__TEXT,__text) non-external __ZL55translateCoreVideoAttachmentKeyToIOSurfaceKeyAndStoreItPKvS0_Pv.cold.1
00007ff80d7420cc (__TEXT,__text) non-external __ZL55translateIOSurfaceKeyToCoreVideoAttachmentKeyAndStoreItPKvS0_Pv
00007ff80d741684 (__TEXT,__text) non-external __ZL62CVPixelBufferGlobalCacheCreateOrCopyPropertyListFromColorSpaceP12CGColorSpace
00007ff80d768b95 (__TEXT,__text) non-external __ZL63calculateSparseHistogramAndSizeOfCompressedTileDataUsageOfPlaneP10__CVBuffermmmmmPmS1_b
00007ff80d73f353 (__TEXT,__text) non-external __ZL69registerDescriptionWithPixelFormatTypeInPixelFormatDictionaryAndArrayPK14__CFDictionaryjPS_P9__CFArray
00007ff80d73fbc1 (__TEXT,__text) non-external __ZL71calculatePixelFormatVariantBitfieldForCompressedTiledFormatOnThisDevicemPK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypej
00007ff843b65818 (__DATA,__bss) non-external __ZL9sPageSize
00007ff80d71ee88 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair13setBufferPoolEP14__CVBufferPool
00007ff80d74041c (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair26invokeDestroyBackingkTraceEP20CVPixelBufferBacking
00007ff80d726022 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair27exitBackingsCriticalSectionEv
00007ff80d7203ea (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair28notifyPoolBufferBackingInUseEP15CVBufferBacking
00007ff80d72091e (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair31notifyPoolBufferBackingNotInUseEP15CVBufferBacking
00007ff80d7203dc (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair32enterBackingsCriticalReadSectionEv
00007ff80d725fde (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair33enterBackingsCriticalWriteSectionEv
00007ff80d72605e (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair8finalizeEv
00007ff80d71ed5a (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairC2EPKv
00007ff80d768186 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD0Ev
00007ff80d768180 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD1Ev
00007ff80d71ec2c (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool13initBunchPairEPK13__CFAllocator
00007ff80d726e56 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool18bufferBackingInUseEP15CVBufferBacking
00007ff80d7274e2 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff80d71ebec (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool4initEv
00007ff80d74d106 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool7getNameEv
00007ff80d725cf6 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool8finalizeEv
00007ff80d71e9d8 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC1EPKv
00007ff80d71e9d8 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC2EPKv
00007ff80d74d116 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD0Ev
00007ff80d74d110 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD1Ev
00007ff80d72d934 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer10getBackingEv
00007ff80d72da5c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff80d72daba (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff80d72dbc2 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer16removeAttachmentEPK10__CFString
00007ff80d72d93e (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20copyDebugDescriptionEv
00007ff80d72dbfa (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20removeAllAttachmentsEv
00007ff80d72db10 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff80d72d8f4 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer25initWithDataBufferBackingEP19CVDataBufferBacking
00007ff80d72dc90 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28decrementUseCountForCategoryEj
00007ff80d72dc20 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28incrementUseCountForCategoryEj
00007ff80d72dc04 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
00007ff80d72dc16 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer33setDoNotAutomaticallyBumpUseCountEv
00007ff80d72d778 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer5allocEPK13__CFAllocator
00007ff80d76766d (__TEXT,__text) non-external __ZN12CVDataBuffer5allocEPK13__CFAllocator.cold.1
00007ff80d72d82e (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer8finalizeEv
00007ff80d72d800 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC1EPKv
00007ff80d72d800 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC2EPKv
00007ff80d72dd06 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD0Ev
00007ff80d72dd00 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD1Ev
00007ff80d72bca2 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferdlEPv
00007ff80d72bc98 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffernwEmPv
00007ff80d714602 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink11runIOThreadEv
00007ff80d736878 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink13translateTimeEPK11CVTimeStampPS0_
00007ff80d714e6c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink14getCurrentTimeEP11CVTimeStamp
00007ff80d7368f6 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink15getDisplayTimesEPyS0_S0_
00007ff80d727600 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink16setOutputHandlerEU13block_pointerFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyE
00007ff80d736914 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17getCurrentDisplayEv
00007ff80d736908 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setCurrentDisplayEj
00007ff80d714292 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setOutputCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyPvES6_
00007ff80d7367e0 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setRenderCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampPyPvES6_
00007ff80d736568 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18handleNotificationEPK10__CFStringPKvPK14__CFDictionary
00007ff80d736822 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18setDisplayCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampyPvES5_
00007ff80d736864 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink21getOutputVideoLatencyEv
00007ff80d71507c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink23calculateNextWakeUpTimeEP11CVTimeStampS1_b
00007ff80d767e5d (__TEXT,__text) non-external __ZN13CVDisplayLink23calculateNextWakeUpTimeEP11CVTimeStampS1_b.cold.1
00007ff80d715ac6 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink33getActualOutputVideoRefreshPeriodEv
00007ff80d715440 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink34getNominalOutputVideoRefreshPeriodEv
00007ff80d713dac (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4initEv
00007ff80d7144f4 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4stopEv
00007ff80d73646a (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5allocEPK13__CFAllocator
00007ff80d767e43 (__TEXT,__text) non-external __ZN13CVDisplayLink5allocEPK13__CFAllocator.cold.1
00007ff80d714338 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5startEv
00007ff80d7368f0 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink6resyncEP11CVTimeStampb
00007ff80d722694 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink8finalizeEv
00007ff80d72801a (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9isRunningEv
00007ff80d7158fc (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9performIOEP11CVTimeStamp
00007ff80d714598 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9setPausedEbb
00007ff80d715700 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9waitUntilEy
00007ff80d713abc (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC1EPKv
00007ff80d713abc (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC2EPKv
00007ff80d736922 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD0Ev
00007ff80d73691c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD1Ev
00007ff80d72bca2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkdlEPv
00007ff80d72bc98 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinknwEmPv
00007ff80d74b428 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12getCleanRectEv
00007ff80d74b3e8 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12hasCleanRectEv
00007ff80d727fb6 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13getColorSpaceEv
00007ff80d74af0c (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13setColorSpaceEP12CGColorSpace
00007ff80d74b764 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13setFieldCountEm
00007ff80d74b060 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer14getDisplaySizeEv
00007ff80d74aef2 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer14getEncodedSizeEv
00007ff80d74aeea (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer15getImageBackingEv
00007ff80d74b274 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer16setCleanApertureEdddd
00007ff80d74b630 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer19setPixelAspectRatioEmm
00007ff80d74af2c (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer20setDisplayDimensionsEmm
00007ff80d71b2c2 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer4initEv
00007ff80d720ab0 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer8finalizeEv
00007ff80d71b04e (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferC1EPKv
00007ff80d71b04e (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferC2EPKv
00007ff80d74b7c6 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferD0Ev
00007ff80d74b7c0 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferD1Ev
00007ff80d73e22c (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer10getBackingEv
00007ff80d73e236 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer20copyDebugDescriptionEv
00007ff80d73e1f2 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer21initWithBufferBackingEP20CVMetalBufferBacking
00007ff80d73e112 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer5allocEPK13__CFAllocator
00007ff80d76802b (__TEXT,__text) non-external __ZN13CVMetalBuffer5allocEPK13__CFAllocator.cold.1
00007ff80d73e1ba (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffer8finalizeEv
00007ff80d73e192 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferC1EPKv
00007ff80d73e192 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferC2EPKv
00007ff80d73e2ba (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferD0Ev
00007ff80d73e2b4 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferD1Ev
00007ff80d72bca2 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBufferdlEPv
00007ff80d72bc98 (__TEXT,__text) non-external (was a private external) __ZN13CVMetalBuffernwEmPv
00007ff80d7426f4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer10dumpToQTESEPc
00007ff80d74167a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer10getBackingEv
00007ff80d7428b4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13drawColorBarsEv
00007ff80d742158 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13getAttachmentEPK10__CFStringP16CVAttachmentMode
00007ff80d742482 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13hasAttachmentEPK10__CFString
00007ff80d71dd52 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff80d7682ef (__TEXT,__text) non-external __ZN13CVPixelBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode.cold.1
00007ff80d741d5c (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14copyAttachmentEPK10__CFStringP16CVAttachmentMode
00007ff80d742292 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14getAttachmentsE16CVAttachmentMode
00007ff80d727ef2 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14getBaseAddressEb
00007ff80d71e2f2 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff80d741e7a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer15copyAttachmentsE16CVAttachmentMode
00007ff80d71f590 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer15getImageBackingEv
00007ff80d71d6ee (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer16removeAttachmentEPK10__CFString
00007ff80d7418de (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer20copyDebugDescriptionEv
00007ff80d720b20 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer20removeAllAttachmentsEv
00007ff80d7272ac (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff80d741670 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer24setBaseAddressAdjustmentEm
00007ff80d71b282 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer26initWithPixelBufferBackingEP20CVPixelBufferBacking
00007ff80d74175a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer26pushAttachmentsToIOSurfaceEv
00007ff80d742684 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer28decrementUseCountForCategoryEj
00007ff80d742614 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer28incrementUseCountForCategoryEj
00007ff80d71b48c (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
00007ff80d74260a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer33setDoNotAutomaticallyBumpUseCountEv
00007ff80d71e758 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer34addIOSurfaceAttachmentToDictionaryEP14__CFDictionaryPK10__CFStringPKv
00007ff80d71dfd6 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer36setIOSurfaceAttachmentForCVBufferKeyEPK10__CFStringPKv
00007ff80d71afb2 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer5allocEPK13__CFAllocator
00007ff80d7682d5 (__TEXT,__text) non-external __ZN13CVPixelBuffer5allocEPK13__CFAllocator.cold.1
00007ff80d720c82 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer8finalizeEv
00007ff80d7280de (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferC1EPKv
00007ff80d7280de (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferC2EPKv
00007ff80d743a90 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferD0Ev
00007ff80d743a8a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferD1Ev
00007ff80d72bca2 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferdlEPv
00007ff80d72bc98 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffernwEmPv
00007ff80d7141c4 (__TEXT,__text) non-external (was a private external) __ZN14CVHostTimeBase10InitializeEv
00007ff8436f0878 (__DATA_DIRTY,__common) non-external (was a private external) __ZN14CVHostTimeBase10sFrequencyE
00007ff80d740dde (__TEXT,__text) non-external (was a private external) __ZN14CVHostTimeBase16ConvertFromNanosEy
00007ff843b6809c (__DATA,__common) non-external (was a private external) __ZN14CVHostTimeBase16sUseMicrosecondsE
00007ff8436f0874 (__DATA_DIRTY,__common) non-external (was a private external) __ZN14CVHostTimeBase17sToNanosNumeratorE
00007ff8436f086c (__DATA_DIRTY,__common) non-external (was a private external) __ZN14CVHostTimeBase19sFromNanosNumeratorE
00007ff8436f0868 (__DATA_DIRTY,__common) non-external (was a private external) __ZN14CVHostTimeBase19sToNanosDenominatorE
00007ff8436f0860 (__DATA_DIRTY,__common) non-external (was a private external) __ZN14CVHostTimeBase21sFromNanosDenominatorE
00007ff8436f085d (__DATA_DIRTY,__common) non-external (was a private external) __ZN14CVHostTimeBase9sIsInitedE
00007ff8436f0858 (__DATA_DIRTY,__common) non-external (was a private external) __ZN14CVHostTimeBase9sMinDeltaE
00007ff80d72f994 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking10setFlippedEh
00007ff80d72f980 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking16provideImageDataEPvmmmmm
00007ff80d72fdcc (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking17flushMetalTextureEv
00007ff80d72f988 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking18getPixelFormatTypeEv
00007ff80d72fb4e (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking20deleteImageGLTextureEP17_CGLContextObjectjPK14__CFDictionary
00007ff80d72fba8 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking20flushCachedGLTextureEv
00007ff80d72f9b2 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking21provideImageGLTextureEP17_CGLContextObjectiiP21_CGLPixelFormatObjectjP6CGRectPK14__CFDictionaryP13CVImageBuffer
00007ff80d7208e6 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking23prepareToRemoveFromPoolEv
00007ff80d72fdbc (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking29createTextureBackingForDeviceEPK13__CFAllocatorPvPK14__CFDictionaryP13CVImageBufferPi
00007ff80d72f9a2 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking32createGLTextureBackingForContextEPK13__CFAllocatorP15CVOpenGLContextPK14__CFDictionaryP13CVImageBufferPi
00007ff80d72fcfa (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking36deleteCachedImageGLTextureForContextEP17_CGLContextObjectjPiPK14__CFDictionary
00007ff80d72fbd8 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking37provideCachedImageGLTextureForContextEPK13__CFAllocatorP17_CGLContextObjectPK14__CFDictionaryP13CVImageBufferPiS7_
00007ff80d72f974 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking7getSizeEv
00007ff80d72116e (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking8finalizeEv
00007ff80d71fb7a (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking9isFlippedEv
00007ff80d71ad66 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingC1EPKv
00007ff80d71ad66 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingC2EPKv
00007ff80d72fe02 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingD0Ev
00007ff80d72fdfc (__TEXT,__text) non-external (was a private external) __ZN14CVImageBackingD1Ev
00007ff80d73e618 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture10getBackingEv
00007ff80d73e622 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture15getImageBackingEv
00007ff80d73e62c (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture17getCleanTexCoordsEPfS0_S0_S0_
00007ff80d73e740 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture20copyDebugDescriptionEv
00007ff80d72037c (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture22initWithTextureBackingEP21CVMetalTextureBacking
00007ff80d72dc16 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture33setDoNotAutomaticallyBumpUseCountEv
00007ff80d7202dc (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture5allocEPK13__CFAllocator
00007ff80d768045 (__TEXT,__text) non-external __ZN14CVMetalTexture5allocEPK13__CFAllocator.cold.1
00007ff80d7207fc (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexture8finalizeEv
00007ff80d73e5ec (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureC1EPKv
00007ff80d73e5ec (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureC2EPKv
00007ff80d73e834 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureD0Ev
00007ff80d73e82e (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTextureD1Ev
00007ff80d72bca2 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexturedlEPv
00007ff80d72bc98 (__TEXT,__text) non-external (was a private external) __ZN14CVMetalTexturenwEmPv
00007ff80d72f848 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer10getBackingEv
00007ff80d72f852 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer15getImageBackingEv
00007ff80d72f85c (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer20copyDebugDescriptionEv
00007ff80d72f80e (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer27initWithOpenGLBufferBackingEP21CVOpenGLBufferBacking
00007ff80d72f72e (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer5allocEPK13__CFAllocator
00007ff80d767ddb (__TEXT,__text) non-external __ZN14CVOpenGLBuffer5allocEPK13__CFAllocator.cold.1
00007ff80d72f7d6 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffer8finalizeEv
00007ff80d72f7ae (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferC1EPKv
00007ff80d72f7ae (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferC2EPKv
00007ff80d72f910 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferD0Ev
00007ff80d72f90a (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferD1Ev
00007ff80d72bca2 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBufferdlEPv
00007ff80d72bc98 (__TEXT,__text) non-external (was a private external) __ZN14CVOpenGLBuffernwEmPv
00007ff80d736be2 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking11getPoolNameEv
00007ff80d71b3f6 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking11retainUsageEv
00007ff80d736ba2 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking11setPoolNameEPK10__CFString
00007ff80d736b26 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12initPoolNameEv
00007ff80d72084c (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12releaseUsageEv
00007ff80d720276 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking12setBunchPairEP11CVBunchPair
00007ff80d722478 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking13isInvalidatedEv
00007ff80d736ade (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking13prefetchPagesEv
00007ff80d736aee (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking14createCVBufferEPK13__CFAllocator
00007ff80d736af6 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking16getIOOrEXSurfaceEv
00007ff80d720e0e (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking17invalidateBackingEv
00007ff80d736b16 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking17okToAgeOutBackingEv
00007ff80d736aba (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking19exitCriticalSectionEv
00007ff80d736b0c (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking21setNeverAgeOutBackingEv
00007ff80d72fe0c (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking22resetAgeForRemoteUsageEv
00007ff80d720918 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking23prepareToRemoveFromPoolEv
00007ff80d736a82 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking24enterCriticalReadSectionEv
00007ff80d736a9e (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking25enterCriticalWriteSectionEv
00007ff80d736afe (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking32getIOOrEXSurfaceWithoutAssertionEv
00007ff80d736ad6 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking38hasIOSurfaceWiringAssertionBeenCreatedEv
00007ff80d71adbe (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking4initEv
00007ff80d721196 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking8finalizeEv
00007ff80d736ae4 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking9bunchPairEv
00007ff80d728276 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBacking9okToReuseEv
00007ff80d71ad86 (__TEXT,__text) non-external (was a private external) __ZN15CVBufferBackingC1EPKv
