00000001bea7c918 (__TEXT,__text) non-external +[INRecurrenceRule(REMUInt) rem_recurrenceRuleWithInterval:frequency:]
00000001d986b708 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICore45TTRShowRemindersInListPrintingDataModelSource
00000001d8bf5cf8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore46TTRReminderCellTitleSuggestedAttributeSplitter
00000001d8bf2760 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore46TTRRemindersListOneShotAttributeEditorProvider
00000001d8bf2e60 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore47TTRMRemindersListCellFirstResponderChangeFilter
00000001d986bd80 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICore47TTRMRemindersListCustomTextStorageTextFieldCell
00000001d8bec598 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore48TTRReminderCellInlineHashtagNoOpEditingPresenter
00000001d8bf5098 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore48TTRReminderDetailPendingMoveInteractorCapability
00000001d8bf2648 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore49TTRRemindersListChangeItemAttributeEditorProvider
00000001d8beecd0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore51TTRHashtagAssociationDefaultBackgroundTaskPerformer
00000001d8bf2ef0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore51TTRMRemindersListCellNoOpFirstResponderChangeFilter
00000001d8bee518 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore51TTRRemindersListDataModelSourceShowCompletedContext
00000001d8beca70 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore52TTRReminderLocationPickerCurrentLocationItemProvider
00000001d98695e0 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICore54TTRReminderLocationPickerLocalSearchResultItemProvider
00000001d986b590 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICore56TTRReminderLocationPickerAutocompleteContactItemProvider
00000001d8bf59a8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore56TTRShowAllRemindersDataModelSourceDeleteCompletedContext
00000001d8bed570 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore56TTRShowSearchResultDataModelSourceDeleteCompletedContext
00000001d8bf5fd8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore59TTRShowCustomSmartListDataModelSourceDeleteCompletedContext
00000001d8bf3340 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore59TTRShowRemindersInListDataModelSourceDeleteCompletedContext
00000001d986b7a8 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICore9TTRRouter
00000001d8bea928 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_18B20964FDB633939498DE11C758372B18HashtagTokenEditor
00000001d8bee7f8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_311CDA337EACF28EAA3CC82B3594848713CustomSpacing
00000001d8bee9d0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_311CDA337EACF28EAA3CC82B3594848719WrappingArrangement
00000001d9869cb8 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICoreP33_3429E123C8593E70970E33EE2D5F176554TTRShowSearchResultDataModelSourceShowCompletedContext
00000001d8bf42d8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_52FEB79561E73C00BE5268C30E73C81A22TTRAvatarImageRenderer
00000001d986a220 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICoreP33_5A114532B862200E493FE9C29EACBB2C16MenuCloseHandler
00000001d9868cd8 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICoreP33_8D3AD9A7C739B7114BFFF4D89520C33A26ResourceDirectoryAssertion
00000001d8beb028 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_93BF7647564111661FC90F08949C251627ReminderContainerListEditor
00000001d8beb100 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_93BF7647564111661FC90F08949C251631ReminderContainerReminderEditor
00000001d986b670 (__AUTH,__objc_data) non-external __DATA__TtC15RemindersUICoreP33_AE2C375E75EA833B2B0B0EDDD8860B5314FetchOperation
00000001d8beefb8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B16HashtagProcessor
00000001d8beef00 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B20MainProcessorContext
00000001d8bef128 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B21URLDetectionProcessor
00000001d8bef070 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICoreP33_FE3F0F15BB4F73440ED7CA473D51444B34InlineHashtagResurrectionProcessor
00000001d986c160 (__AUTH,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A411ShadowLayer
00000001d986c208 (__AUTH,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A414SelectionLayer
00000001d986c410 (__AUTH,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A415BackgroundLayer
00000001d986c2e0 (__AUTH,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A49EmojiView
00000001d986c0b8 (__AUTH,__objc_data) non-external __DATA__TtCC15RemindersUICore16TTRListBadgeViewP33_3DF80B16FE3BCF93F419A82E393676A49ImageView
00000001d8bf2ae8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC15RemindersUICore17TTRReminderEditor15EditedObjectIDs
00000001d9868d78 (__AUTH,__objc_data) non-external __DATA__TtCC15RemindersUICore35TTRAccountsListsPresenterCapability13InsertionPlan
00000001d9868d28 (__AUTH,__objc_data) non-external __DATA__TtCC15RemindersUICore35TTRAccountsListsPresenterCapabilityP33_8A89D2A718AD2C10AB9E066540BACB2616InsertionRequest
00000001d8bf38c0 (__DATA_CONST,__objc_const) non-external __DATA__TtCC15RemindersUICore35TTRReminderLocationPickerInteractor12FilterEditor
00000001d8bf37c8 (__DATA_CONST,__objc_const) non-external __DATA__TtCC15RemindersUICore35TTRReminderLocationPickerInteractor14ReminderEditor
00000001d8bf6258 (__DATA_CONST,__objc_const) non-external __DATA__TtCE15RemindersUICoreCSo13NSUndoManager16ObservationToken
00000001d8becbd8 (__DATA_CONST,__objc_const) non-external __DATA__TtCE15RemindersUICoreCSo8NSBundleP33_B3EE024F6F3313E6367BDFB092FD693711LookupClass
00000001d986b5d8 (__AUTH,__objc_data) non-external __INSTANCE_METHODS__TtC15RemindersUICoreP33_AE2C375E75EA833B2B0B0EDDD8860B5314FetchOperation
00000001d8be9dd0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore13TTRListEditor
00000001d8bf4368 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore14TTRModuleState
00000001d8bf3ef0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore15TTRUserDefaults
00000001d8bf3a78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore15TTRWidgetCenter
00000001d8beb2c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore16TTRAccountEditor
00000001d8bf4868 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore16TTRListBadgeView
00000001d8bf2180 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore16TTRMCNAvatarView
00000001d8bf0070 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore17TTRDeferredAction
00000001d8bf29c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore17TTRReminderEditor
00000001d8bf53f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRDataViewMonitor
00000001d8bf56d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRDebouncedAction
00000001d8bf08a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRMBackgroundView
00000001d8bece60 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRMPrivacyChecker
00000001d8bed3c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRSmartListEditor
00000001d8beb930 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore18TTRTreeStorageNode
00000001d8bf0a38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore20TTRBatchFetchManager
00000001d8bec638 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore21TTRGeoLocationService
00000001d8bebb68 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore21TTRMutableTreeStorage
00000001d8becc68 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore21TTRThumbnailGenerator
00000001d8bf3b30 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore22TTRReminderTextStorage
00000001d8be9f38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRComposableUndoAction
00000001d8bf2080 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRMSuggestionTableView
00000001d8bec388 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRRemindersInteraction
00000001d8bebf18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRSearchQueryPerformer
00000001d8bf3e20 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore23TTRUserDefaultsObserver
00000001d8bee6a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRContainerWrappingView
00000001d8be9b48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRLocationChangeMonitor
00000001d8bf62e8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRMInlinePermissionView
00000001d8bf1be0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRMMenuItemTargetAction
00000001d8befe40 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRReminderCopyPasteItem
00000001d8bf1c50 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRSearchResultCollector
00000001d8bebad8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore24TTRURLMetadataInteractor
00000001d8bf2f80 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore25TTRAccountsListsViewModel
00000001d8bf0430 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore25TTRListAppearanceGridView
00000001d8bf0fe8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore25TTRMRemindersListTextView
00000001d8bef1b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRAccountsListsInteractor
00000001d8bf4518 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRMReminderPasteboardItem
00000001d8bf0e70 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRMRemindersListTextField
00000001d8beaed0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRRemindersListInteractor
00000001d8bed268 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore26TTRSingleColorGradientView
00000001d8bed158 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore27TTRCloudKitMigrationManager
00000001d8bf27f0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore27TTRReminderDetailInteractor
00000001d8befa90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore27TTRShowTodayDataModelSource
00000001d8becd88 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRExtensionContextExtractor
00000001d8beeba0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRMInlinePermissionCellView
00000001d8bf41b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRParticipantAvatarProvider
00000001d8bea9b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRShowTaggedDataModelSource
00000001d8bf4f38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore28TTRTipKitDataModelSourceBase
00000001d8beda30 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRInlineHashtagEditProcessor
00000001d8bef578 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRNSExtensionContextProvider
00000001d8bf1a58 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRReminderPrintingInteractor
00000001d8bee060 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRShowFlaggedDataModelSource
00000001d8bf3d90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore29TTRUserDefaultsObservingBlock
00000001d8bea0e0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30NotificationAuthorizationCache
00000001d8bf2cc0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRAttachmentThumbnailsManager
00000001d8bec970 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRDifferentialPrivacyRecorder
00000001d8bea850 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRHashtagTokenTextInteraction
00000001d8beb828 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRMReminderCellNotesPresenter
00000001d8bf1d48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRMReminderCellTitlePresenter
00000001d8bf0f78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRMRemindersListTextFieldCell
00000001d8bec198 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRMSuggestionWindowController
00000001d8bf4100 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRReminderCellNotesInteractor
00000001d8bef6c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRReminderCellTitleInteractor
00000001d8bf5128 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore30TTRShowAssignedDataModelSource
00000001d8beed60 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRHashtagAssociationInteractor
00000001d8bf1e98 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRMPermissionsWarmingSheetView
00000001d8bebc18 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRMQuickBarSuggestionMenuUtils
00000001d8bf3ca0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRReminderDetailEditingSession
00000001d8bf2528 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRRemindersListAttributeEditor
00000001d8beb190 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRRemindersListImportedContent
00000001d8bf05a8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRShowScheduledDataModelSource
00000001d8befcf8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore31TTRShowTodayMonitorableDataView
00000001d8bede30 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore32TTRAnyTreeStorageSubtreeDeriving
00000001d8beba20 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore32TTRReminderCellHashtagInteractor
00000001d8bef998 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore32TTRReminderPrintingHTMLGenerator
00000001d8beac60 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore32TTRShowTaggedMonitorableDataView
00000001d8bf2c08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore32TTRUserActivityMetadataInterator
00000001d8be9990 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore33TTRCloudKitNetworkActivityMonitor
00000001d8bef730 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore33TTRHashtagCollectionViewPopulator
00000001d8bed0c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore33TTRListToCustomSmartListConverter
00000001d8bf13e8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore33TTRMSuggestionTableViewController
00000001d8bee268 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore33TTRShowFlaggedMonitorableDataView
00000001d8bef408 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore34TTRAccountListsMonitorableDataView
00000001d8becb00 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore34TTRAttachmentThumbnailSizeProvider
00000001d8bed8f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore34TTRReminderLocationOptionsProvider
00000001d8bf5808 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore34TTRShowAllRemindersDataModelSource
00000001d8bf5350 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore34TTRShowAssignedMonitorableDataView
00000001d8bed600 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore34TTRShowSearchResultDataModelSource
00000001d8bedf58 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore34TTRTreeStorageDerivedUntouchedTree
00000001d8bea460 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRAccountsListsPresenterCapability
00000001d8beb3c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRMQuickBarSuggestionTableCellView
00000001d8bf3968 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRMReminderCellNotesViewController
00000001d8beb510 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRMReminderCellTitleViewController
00000001d8bf35e8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRReminderLocationPickerInteractor
00000001d8becf78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRReminderStandaloneEditingSession
00000001d8bef4c0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRReminderTextChangeDetailCapturer
00000001d8bee358 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRRemindersListDataModelSourceBase
00000001d8bf07b0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRShowScheduledMonitorableDataView
00000001d8befc48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore35TTRShowTodayPrintingDataModelSource
00000001d8bf1888 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore36TTRExtensionCreateReminderInteractor
00000001d8bec7c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore36TTRListDetailAndAppearanceInteractor
00000001d8bedd68 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore36TTRReminderCellNotesEditingPresenter
00000001d8bf4678 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore36TTRReminderCellTitleEditingPresenter
00000001d8beab90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore36TTRShowTaggedPrintingDataModelSource
00000001d8bf5d88 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore37TTRShowCustomSmartListDataModelSource
00000001d8bee1b8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore37TTRShowFlaggedPrintingDataModelSource
00000001d8bf30d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore37TTRShowRemindersInListDataModelSource
00000001d8bf0ca0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore37TTRShowSiriFoundInAppsDataModelSource
00000001d8bedfa8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore37TTRTreeStorageDerivedReducedLevelTree
00000001d8bf02a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore38TTRReminderCellHashtagEditingPresenter
00000001d8bea318 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore38TTRReminderPrintingPresenterCapability
00000001d8bf5b78 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore38TTRShowAllRemindersMonitorableDataView
00000001d8bf52a0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore38TTRShowAssignedPrintingDataModelSource
00000001d8bed798 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore38TTRShowSearchResultMonitorableDataView
00000001d8bec000 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore39TTRAnyTreeViewCollapsedStatesPersisting
00000001d8bea248 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore39TTRInCellEditingPresenterManagingHelper
00000001d8beea60 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore39TTRMSelectedKeyboardInputSourceObserver
00000001d8bf0700 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore39TTRShowScheduledPrintingDataModelSource
00000001d8bedf80 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore39TTRTreeStorageDerivedDescendantOnlyTree
00000001d8be9ec8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore40TTRHashtagAssociationPresenterCapability
00000001d8bec0e0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore40TTRReminderTitleAttributesNoOpInteractor
00000001d8be9fa8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore41TTRAutoUpdatingNotificationsAccessService
00000001d8bebcf0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore41TTRMPermissionsWarmingSheetViewController
00000001d8bf6120 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore41TTRShowCustomSmartListMonitorableDataView
00000001d8bf3488 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore41TTRShowRemindersInListMonitorableDataView
00000001d8bf0d98 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore41TTRShowSiriFoundInAppsMonitorableDataView
00000001d8bf12c8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore42TTRMQuickBarContactSuggestionTableCellView
00000001d8bf4070 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore42TTRMRemindersListCustomTextStorageTextView
00000001d8be9aa8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore42TTRMRemindersListPasteboardContentImporter
00000001d8bea6f8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore42TTRRemindersPrintingPageRenderingUtilities
00000001d8bf5a38 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore42TTRShowAllRemindersPrintingDataModelSource
00000001d8bead90 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore42TTRShowTaggedDataModelSourceHashtagContext
00000001d8bf3f50 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore43TTRMRemindersListCustomTextStorageTextField
00000001d8bf1f88 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore43TTRReminderLocationPickerMeCardItemProvider
00000001d8bf6068 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore43TTRShowCustomSmartListTipKitDataModelSource
00000001d8bf33d0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore43TTRShowRemindersInListTipKitDataModelSource
00000001d8bedb08 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore43TTRShowScheduledSectionHeaderTitleFormatter
00000001d8bec440 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore44TTRReminderCellInlineHashtagEditingPresenter
00000001d8bf0188 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore44TTRReminderLocationPickerVehicleItemProvider
00000001d8bee5a8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore44TTRRemindersListDataModelSourceTipKitContext
00000001d8bf5f00 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore45TTRShowCustomSmartListPrintingDataModelSource
00000001d8bf3268 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore45TTRShowRemindersInListPrintingDataModelSource
00000001d8bec048 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore45TTRTreeViewCollapsedStatesInMemoryPersistence
00000001d8bf26d8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore46TTRRemindersListOneShotAttributeEditorProvider
00000001d8bf2df8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore47TTRMRemindersListCellFirstResponderChangeFilter
00000001d8bf4000 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore47TTRMRemindersListCustomTextStorageTextFieldCell
00000001d8bf4ff0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore48TTRReminderDetailPendingMoveInteractorCapability
00000001d8bf25e0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore49TTRRemindersListChangeItemAttributeEditorProvider
00000001d8bec070 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore49TTRTreeViewCollapsedStatesUserDefaultsPersistence
00000001d8bee450 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore51TTRRemindersListDataModelSourceShowCompletedContext
00000001d8bedfd0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore51TTRTreeStorageDerivedTreeWithDesignatedInitialItems
00000001d8beca48 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore52TTRReminderLocationPickerCurrentLocationItemProvider
00000001d8bebdc8 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore54TTRReminderLocationPickerLocalSearchResultItemProvider
00000001d8bf2250 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore56TTRReminderLocationPickerAutocompleteContactItemProvider
00000001d8bf5980 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore56TTRShowAllRemindersDataModelSourceDeleteCompletedContext
00000001d8bed548 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore56TTRShowSearchResultDataModelSourceDeleteCompletedContext
00000001d8bf5fb0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore59TTRShowCustomSmartListDataModelSourceDeleteCompletedContext
00000001d8bf3318 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore59TTRShowRemindersInListDataModelSourceDeleteCompletedContext
00000001d8bf3578 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICore9TTRRouter
00000001d8bee7b0 (__DATA_CONST,__objc_const) non-external __IVARS__TtC15RemindersUICoreP33_311CDA337EACF28EAA3CC82B3594848713CustomSpacing
