000000019518687c (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000195186920 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00000001951869e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
000000019518671c (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00000001951869fc (__TEXT,__gcc_except_tab) non-external GCC_except_table16
0000000195186654 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
00000001951866d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
0000000195186530 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
00000001951866e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
0000000195186a0c (__TEXT,__gcc_except_tab) non-external GCC_except_table22
00000001951865bc (__TEXT,__gcc_except_tab) non-external GCC_except_table23
00000001951865d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000195186664 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000195186a1c (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000195186540 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000195186898 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000195186520 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
00000001951866f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000195186550 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000019518672c (__TEXT,__gcc_except_tab) non-external GCC_except_table33
000000019518667c (__TEXT,__gcc_except_tab) non-external GCC_except_table36
00000001951868ac (__TEXT,__gcc_except_tab) non-external GCC_except_table4
0000000195186784 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
0000000195186698 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
00000001951866a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
00000001951866b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
00000001951866c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
0000000195186794 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
00000001951867b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
00000001951867c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
0000000195186574 (__TEXT,__gcc_except_tab) non-external GCC_except_table56
0000000195186584 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00000001951867dc (__TEXT,__gcc_except_tab) non-external GCC_except_table57
00000001951865e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00000001951865f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
0000000195186604 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
00000001951867f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000195186614 (__TEXT,__gcc_except_tab) non-external GCC_except_table67
0000000195186624 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
00000001951868c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
0000000195186634 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
0000000195186644 (__TEXT,__gcc_except_tab) non-external GCC_except_table71
0000000195186808 (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000019518681c (__TEXT,__gcc_except_tab) non-external GCC_except_table75
0000000195186594 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
00000001951868dc (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000019518682c (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000019518683c (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000019518684c (__TEXT,__gcc_except_tab) non-external GCC_except_table85
000000019518685c (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000019518686c (__TEXT,__gcc_except_tab) non-external GCC_except_table91
000000019517d594 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject10ApplyBlockEU13block_pointerFmP18__RXLanguageObjectmEm
000000019517d254 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject11SetPropertyEjPKv
000000019517c7ac (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject12CopyPropertyEj
000000019517ddac (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject12RemoveObjectEl
000000019517e0e8 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject13NormalizeTextEPK10__CFLocale
000000019517d8e0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject14InitializePathEPK10__CFStringPKvm
000000019517d92c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject14InitializeWordEP12RXVocabularyPK10__CFStringPKvm
000000019517d990 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeAdLibEPK10__CFStringP12RXVocabularyPKvm
000000019517d880 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeModelEPK10__CFStringPK7__CFURLPKvm
000000019517cc94 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject16CopyTextVariantsEv
000000019517ccf0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale
000000019517e388 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc
000000019517cc9c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject22CopyPropertyWithLocaleEjPK10__CFLocale
000000019517ce40 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject26CopyTextVariantsWithLocaleEPK10__CFLocale
000000019517cc8c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8CopyTextEv
000000019517d9e0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8GetCountEv
000000019517da24 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9AddObjectEPS_
000000019517db88 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9GetObjectEl
000000019517df0c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SerializeEPvP19RXRecognitionSystem
000000019517dc60 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SetObjectElPS_
000000019517c72c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC1Ev
000000019517c72c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC2Ev
000000019517d848 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD0Ev
000000019517d844 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD1Ev
000000019517d750 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD2Ev
0000000195178ad8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEP8RXObject
0000000195178a44 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEyP8RXObject
0000000195179200 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem
0000000195179de8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10LiveObjectEP8RXObject
000000019517995c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11AddTrainingEPKvPK10__CFString
0000000195179e48 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerEventEPv
000000019517a040 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerResetEv
0000000195178e68 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11SetPropertyEjPKv
0000000195178c74 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12CopyPropertyEj
0000000195179be8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12SetResetModeE22RXRecognitionResetMode
0000000195178550 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEv
00000001951784c4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEy
0000000195179904 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13AddRecognizerEP12RXRecognizer
0000000195178660 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEv
00000001951785d4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEy
0000000195179930 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13DelRecognizerEP12RXRecognizer
0000000195179afc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15AddOtherContextEPK9__CFArray
000000019517a074 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ChokeRecognizerExb
0000000195179e18 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ReachableObjectEP8RXObject
0000000195179b90 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem16ResetRecognitionEv
0000000195179a84 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17AddLeadingContextEPK10__CFString
00000001951784a0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17DoesOwnRecognizerEP12RXRecognizer
0000000195179c6c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SaveUserProfileToFileEPK10__CFString
0000000195179a0c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SetSecureFieldFocusedEb
0000000195179cec (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem24PhoneticNeighborsForTextEPK10__CFString
0000000195178b28 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEPv
0000000195178bd4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEyPv
000000019517842c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC1Ev
0000000195179498 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC2Ev
00000001951798cc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD0Ev
00000001951798c8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD1Ev
0000000195179740 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD2Ev
0000000195183d7c (__TEXT,__text) non-external (was a private external) __ZN5RDIntC1EPK10__CFNumberb
0000000195183d20 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC2EPK10__CFNumberb
0000000195183e08 (__TEXT,__text) non-external (was a private external) __ZN5RDURL7DirNameEv
0000000195182d40 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC1EPK7__CFURLb
0000000195183d80 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC2EPK7__CFURLb
00000001951820cc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC10AddHandlerEU13block_pointerFviPS_E
0000000195181420 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11ClientEventEPv
000000019518413c (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.1
00000001951817a4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11SendMessageEPvb
00000001e38657f0 (__DATA,__common) non-external (was a private external) __ZN5RXXPC11sDownloadCBE
00000001951822f4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12SerializeURLEPvPK7__CFURL
0000000195181f2c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12StartChangesEv
0000000195181f3c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CommitChangesEPvS0_
0000000195180758 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CreateMessageEx
0000000195182128 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13RemoveHandlerEU13block_pointerFviPS_E
0000000195181d78 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13WaitForServerEv
00000001951803c8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14CreateInstanceEPK10__CFLocalem
0000000195180d30 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPK10__CFString
0000000195180df4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPKv
0000000195180bb4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEj
0000000195181ce8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16DownloadCallbackEPv
00000001951821a8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16SerializeCFArrayEPvPKcPK9__CFArray
00000001951807a4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC17SerializeCFStringEPvPKcPK10__CFString
0000000195180fd0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19EstablishConnectionEv
0000000195182840 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19SetDownloadCallbackEU13block_pointerFvPK14__CFDictionaryE
0000000195182794 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC20PurgeInstalledAssetsEv
0000000195182060 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC24SendMessageWithReplySyncEPv
0000000195182444 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC28StartInstallationForLanguageEPK10__CFString
0000000195182714 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC29CancelInstallationForLanguageEPK10__CFString
0000000195182390 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30CopyLanguageInstallationStatusEv
00000001951808c0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb
00000001951824e0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SetNonPurgeabilityForLanguagesEPK9__CFArray
000000019518257c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC33CopyInstalledAssetPathForLanguageEPK10__CFString
0000000195182648 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC43CopyInstalledAssetSupportedTasksForLanguageEPK10__CFString
000000019518057c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC51RDIsQuasarModelLanguageInstalledForLocaleIdentifierEPK10__CFString
0000000195180a38 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC5QueueEv
0000000195180a34 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC1EPK10__CFStringm
0000000195180aa8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC2EPK10__CFStringm
0000000195181f28 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD1Ev
0000000195181e44 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD2Ev
000000019518035c (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyED2Ev
000000019517b568 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyEaSES1_
000000019517c2f4 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectED2Ev
000000019517b2ac (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectEaSEPKv
000000019517c2bc (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemED2Ev
000000019517b568 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemEaSES1_
0000000195183088 (__TEXT,__text) non-external (was a private external) __ZN8RDStringC1EPK10__CFStringb
0000000195183c1c (__TEXT,__text) non-external (was a private external) __ZN8RDStringC2EPK10__CFStringb
000000019517a324 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleED2Ev
00000001951766a0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleEaSES2_
000000019517a3c0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringED2Ev
00000001951766a0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringEaSES2_
000000019517c32c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryED2Ev
00000001951766a0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryEaSES2_
000000019517a358 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLED2Ev
00000001951766a0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLEaSES2_
000000019517a38c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataED2Ev
00000001951766a0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataEaSES2_
0000000195180328 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayED2Ev
00000001951766a0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayEaSES2_
00000001951783bc (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvED2Ev
00000001951766a0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvEaSES1_
000000019517597c (__TEXT,__text) non-external (was a private external) __ZN8RXCFType11WillDestroyEv
00000001951757d4 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD0Ev
00000001951757d0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD1Ev
00000001951757cc (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD2Ev
0000000195176604 (__TEXT,__text) non-external (was a private external) __ZN8RXObject11SetPropertyEjPKv
00000001951764c4 (__TEXT,__text) non-external (was a private external) __ZN8RXObject12CopyPropertyEj
00000001951768bc (__TEXT,__text) non-external (was a private external) __ZN8RXObject13CreateXPCDescExP19RXRecognitionSystem
00000001951767dc (__TEXT,__text) non-external (was a private external) __ZN8RXObject15ShouldSerializeEP19RXRecognitionSystem
00000001951766e4 (__TEXT,__text) non-external (was a private external) __ZN8RXObject16PropertyReadOnlyEj
0000000195176758 (__TEXT,__text) non-external (was a private external) __ZN8RXObject17PropertyWriteOnlyEj
0000000195176564 (__TEXT,__text) non-external (was a private external) __ZN8RXObject22CopyPropertyWithLocaleEjPK10__CFLocale
00000001951767cc (__TEXT,__text) non-external (was a private external) __ZN8RXObject6SmudgeEv
0000000195176854 (__TEXT,__text) non-external (was a private external) __ZN8RXObject9SerializeEPvP19RXRecognitionSystem
00000001951763e0 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC1Ev
00000001951763e0 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC2Ev
000000019517648c (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD0Ev
0000000195176488 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD1Ev
000000019517640c (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD2Ev
000000019517ea94 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject13CopyDebugDescEv
000000019517ea7c (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject18CopyFormattingDescEPK14__CFDictionary
0000000195175974 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType13CopyDebugDescEv
000000019517596c (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType18CopyFormattingDescEPK14__CFDictionary
0000000195175954 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4CopyEPK13__CFAllocator
0000000195175964 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4HashEv
000000019517595c (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType5EqualEPKS_
000000019517a9dc (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_loopINS_17_ClassicAlgPolicyEEclB8ne180100INS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESB_NS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIT_T1_EESJ_T0_SK_
0000000195180260 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_length_errorB8ne180100Ev
0000000195184094 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_out_of_rangeB8ne180100Ev
0000000195183f30 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findB8ne180100ERKS5_m
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findEcm (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5rfindEcm (from libc++)
000000019517a210 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP16RXLanguageObjectNS_9allocatorIS2_EEE20__throw_length_errorB8ne180100Ev
000000019517a210 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP19RXRecognitionSystemNS_9allocatorIS2_EEE20__throw_length_errorB8ne180100Ev
000000019517a210 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP8RXObjectNS_9allocatorIS2_EEE20__throw_length_errorB8ne180100Ev
000000019517a210 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIPKvNS_9allocatorIS2_EEE20__throw_length_errorB8ne180100Ev
000000019517a210 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIyNS_9allocatorIyEEE20__throw_length_errorB8ne180100Ev
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
000000019517a284 (__TEXT,__text) non-external (was a private external) __ZNSt12length_errorC1B8ne180100EPKc
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
0000000195184108 (__TEXT,__text) non-external (was a private external) __ZNSt12out_of_rangeC1B8ne180100EPKc
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5eraseEmm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6resizeEmc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
000000019518400c (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B8ne180100ENS_24__uninitialized_size_tagEmRKS4_
00000001951801ac (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B8ne180100ILi0EEEPKc
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2ERKS5_mmRKS4_ (from libc++)
000000019517a75c (__TEXT,__text) non-external (was a private external) __ZNSt3__116__set_differenceB8ne180100INS_17_ClassicAlgPolicyENS_6__lessIvvEERNS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESC_SC_SC_RNS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIu14__remove_cvrefIT1_Eu14__remove_cvrefIT5_EEEOSL_OT2_OT3_OT4_OSN_OT0_
000000019517a2b8 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne180100INS_9allocatorIP16RXLanguageObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
000000019517a2b8 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne180100INS_9allocatorIP19RXRecognitionSystemEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
000000019517a2b8 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne180100INS_9allocatorIP8RXObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
000000019517a2b8 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne180100INS_9allocatorIPKvEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
000000019517a2b8 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne180100INS_9allocatorIyEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS5_m
000000019517a228 (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_length_errorB8ne180100EPKc
00000001951840ac (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_out_of_rangeB8ne180100EPKc
000000019517a8f0 (__TEXT,__text) non-external (was a private external) __ZNSt3__120back_insert_iteratorINS_6vectorIP8RXObjectNS_9allocatorIS3_EEEEEaSB8ne180100ERKS3_
000000019517a5c4 (__TEXT,__text) non-external (was a private external) __ZNSt3__127__tree_balance_after_insertB8ne180100IPNS_16__tree_node_baseIPvEEEEvT_S5_
000000019517a56c (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE16__insert_node_atEPNS_15__tree_end_nodeIPNS_16__tree_node_baseIPvEEEERSC_SC_
000000019517a4b0 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE25__emplace_unique_key_argsIS2_JRKS2_EEENS_4pairINS_15__tree_iteratorIS2_PNS_11__tree_nodeIS2_PvEElEEbEERKT_DpOT0_
000000019517aa6c (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE4swapERS7_
000000019517a3f4 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE7destroyEPNS_11__tree_nodeIS2_PvEE
0000000195183e64 (__TEXT,__text) non-external (was a private external) __ZNSt3__1plB8ne180100IcNS_11char_traitsIcEENS_9allocatorIcEEEENS_12basic_stringIT_T0_T1_EERKS9_SB_
000000019517a2f0 (__TEXT,__text) non-external (was a private external) __ZSt28__throw_bad_array_new_lengthB8ne180100v
                 (undefined) external __ZSt9terminatev (from libc++)
00000001e7b69c30 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12RXRecognizer
00000001e7b69cc0 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12RXVocabulary
00000001e7b69db0 (__AUTH_CONST,__const) non-external (was a private external) __ZTI16RXLanguageObject
00000001e7b69ba0 (__AUTH_CONST,__const) non-external (was a private external) __ZTI19RXRecognitionSystem
00000001e7b69988 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8RXCFType
00000001e7b69b10 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8RXObject
                 (undefined) external __ZTISt12length_error (from libc++)
                 (undefined) external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
0000000195184e90 (__TEXT,__const) non-external (was a private external) __ZTS12RXRecognizer
0000000195184e9f (__TEXT,__const) non-external (was a private external) __ZTS12RXVocabulary
0000000195184eb8 (__TEXT,__const) non-external (was a private external) __ZTS16RXLanguageObject
0000000195184e70 (__TEXT,__const) non-external (was a private external) __ZTS19RXRecognitionSystem
0000000195184e18 (__TEXT,__const) non-external (was a private external) __ZTS8RXCFType
0000000195184e58 (__TEXT,__const) non-external (was a private external) __ZTS8RXObject
00000001e7b69bb8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV12RXRecognizer
00000001e7b69c48 (__AUTH_CONST,__const) non-external (was a private external) __ZTV12RXVocabulary
00000001e7b69cd8 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16RXLanguageObject
00000001e7b69b28 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19RXRecognitionSystem
00000001e7b69938 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8RXCFType
