0000000181369760 (__TEXT,__text) external _APL_dgemm
0000000181759ed0 (__TEXT,__text) external _cblas_csyrk
000000018149e688 (__TEXT,__text) external _cblas_csyrk$NEWLAPACK
0000000181727590 (__TEXT,__text) external _cblas_csyrk$NEWLAPACK$ILP64
000000018176d8c8 (__TEXT,__text) external _cblas_ctbmv
000000018173347c (__TEXT,__text) external _cblas_ctbmv$NEWLAPACK
0000000181741fe8 (__TEXT,__text) external _cblas_ctbmv$NEWLAPACK$ILP64
000000018176dc0c (__TEXT,__text) external _cblas_ctbsv
0000000181733d34 (__TEXT,__text) external _cblas_ctbsv$NEWLAPACK
000000018174259c (__TEXT,__text) external _cblas_ctbsv$NEWLAPACK$ILP64
000000018176df50 (__TEXT,__text) external _cblas_ctpmv
0000000181734758 (__TEXT,__text) external _cblas_ctpmv$NEWLAPACK
0000000181742c1c (__TEXT,__text) external _cblas_ctpmv$NEWLAPACK$ILP64
000000018176e230 (__TEXT,__text) external _cblas_ctpsv
0000000181734f3c (__TEXT,__text) external _cblas_ctpsv$NEWLAPACK
0000000181742ec0 (__TEXT,__text) external _cblas_ctpsv$NEWLAPACK$ILP64
000000018175abd8 (__TEXT,__text) external _cblas_ctrmm
000000018122dc4c (__TEXT,__text) external _cblas_ctrmm$NEWLAPACK
000000018171de78 (__TEXT,__text) external _cblas_ctrmm$NEWLAPACK$ILP64
000000018176e8a0 (__TEXT,__text) external _cblas_ctrmv
00000001817358b8 (__TEXT,__text) external _cblas_ctrmv$NEWLAPACK
000000018174318c (__TEXT,__text) external _cblas_ctrmv$NEWLAPACK$ILP64
000000018175bc00 (__TEXT,__text) external _cblas_ctrsm
0000000180fc3eb0 (__TEXT,__text) external _cblas_ctrsm$NEWLAPACK
0000000181716af0 (__TEXT,__text) external _cblas_ctrsm$NEWLAPACK$ILP64
0000000180fb8584 (__TEXT,__text) external _cblas_ctrsm_spi$NEWLAPACK
00000001817152b8 (__TEXT,__text) external _cblas_ctrsm_spi$NEWLAPACK$ILP64
0000000181354334 (__TEXT,__text) external _cblas_ctrsm_spi_mem_requirement$NEWLAPACK
00000001817211e8 (__TEXT,__text) external _cblas_ctrsm_spi_mem_requirement$NEWLAPACK$ILP64
000000018176f3b4 (__TEXT,__text) external _cblas_ctrsv
00000001817363cc (__TEXT,__text) external _cblas_ctrsv$NEWLAPACK
0000000181743c74 (__TEXT,__text) external _cblas_ctrsv$NEWLAPACK$ILP64
000000018174cc54 (__TEXT,__text) external _cblas_dasum
00000001813dadf8 (__TEXT,__text) external _cblas_dasum$NEWLAPACK
000000018172415c (__TEXT,__text) external _cblas_dasum$NEWLAPACK$ILP64
000000018174cccc (__TEXT,__text) external _cblas_daxpy
00000001813dae70 (__TEXT,__text) external _cblas_daxpy$NEWLAPACK
00000001817241cc (__TEXT,__text) external _cblas_daxpy$NEWLAPACK$ILP64
000000018174cdd4 (__TEXT,__text) external _cblas_dcopy
00000001813daf78 (__TEXT,__text) external _cblas_dcopy$NEWLAPACK
00000001817242b8 (__TEXT,__text) external _cblas_dcopy$NEWLAPACK$ILP64
000000018174cc00 (__TEXT,__text) external _cblas_ddot
00000001813dada4 (__TEXT,__text) external _cblas_ddot$NEWLAPACK
0000000181724118 (__TEXT,__text) external _cblas_ddot$NEWLAPACK$ILP64
0000000181750808 (__TEXT,__text) external _cblas_dgbmv
00000001816a6e98 (__TEXT,__text) external _cblas_dgbmv$NEWLAPACK
000000018172d10c (__TEXT,__text) external _cblas_dgbmv$NEWLAPACK$ILP64
000000018174e21c (__TEXT,__text) external _cblas_dgemm
000000018163a2dc (__TEXT,__text) external _cblas_dgemm$NEWLAPACK
000000018172a2ec (__TEXT,__text) external _cblas_dgemm$NEWLAPACK$ILP64
000000018163a34c (__TEXT,__text) external _cblas_dgemm_singlecore
000000018135ec68 (__TEXT,__text) external _cblas_dgemm_spi$NEWLAPACK
0000000181722708 (__TEXT,__text) external _cblas_dgemm_spi$NEWLAPACK$ILP64
0000000181352838 (__TEXT,__text) external _cblas_dgemm_spi_mem_requirement$NEWLAPACK
000000018171f728 (__TEXT,__text) external _cblas_dgemm_spi_mem_requirement$NEWLAPACK$ILP64
0000000180f95b6c (__TEXT,__text) external _cblas_dgemv
00000001810496ac (__TEXT,__text) external _cblas_dgemv$NEWLAPACK
000000018171b5e4 (__TEXT,__text) external _cblas_dgemv$NEWLAPACK$ILP64
0000000181049710 (__TEXT,__text) external _cblas_dgemv_singlecore
0000000180f94c48 (__TEXT,__text) external _cblas_dger
00000001810493b4 (__TEXT,__text) external _cblas_dger$NEWLAPACK
000000018171b2f0 (__TEXT,__text) external _cblas_dger$NEWLAPACK$ILP64
000000018174ce80 (__TEXT,__text) external _cblas_dnrm2
00000001813db024 (__TEXT,__text) external _cblas_dnrm2$NEWLAPACK
0000000181724354 (__TEXT,__text) external _cblas_dnrm2$NEWLAPACK$ILP64
000000018174cfe8 (__TEXT,__text) external _cblas_drot
00000001813db1fc (__TEXT,__text) external _cblas_drot$NEWLAPACK
00000001817244e4 (__TEXT,__text) external _cblas_drot$NEWLAPACK$ILP64
0000000181769784 (__TEXT,__text) external _cblas_drotg
000000018172fd10 (__TEXT,__text) external _cblas_drotg$NEWLAPACK
000000018173f594 (__TEXT,__text) external _cblas_drotg$NEWLAPACK$ILP64
000000018174d0a8 (__TEXT,__text) external _cblas_drotm
00000001813db2bc (__TEXT,__text) external _cblas_drotm$NEWLAPACK
0000000181724594 (__TEXT,__text) external _cblas_drotm$NEWLAPACK$ILP64
0000000181769878 (__TEXT,__text) external _cblas_drotmg
000000018172fe04 (__TEXT,__text) external _cblas_drotmg$NEWLAPACK
000000018173f688 (__TEXT,__text) external _cblas_drotmg$NEWLAPACK$ILP64
0000000181750c18 (__TEXT,__text) external _cblas_dsbmv
00000001816a83ec (__TEXT,__text) external _cblas_dsbmv$NEWLAPACK
000000018172d534 (__TEXT,__text) external _cblas_dsbmv$NEWLAPACK$ILP64
0000000180f94bd8 (__TEXT,__text) external _cblas_dscal
00000001813db04c (__TEXT,__text) external _cblas_dscal$NEWLAPACK
0000000181724374 (__TEXT,__text) external _cblas_dscal$NEWLAPACK$ILP64
000000018174ae5c (__TEXT,__text) external _cblas_dsdot
0000000180fc25b0 (__TEXT,__text) external _cblas_dsdot$NEWLAPACK
00000001817164fc (__TEXT,__text) external _cblas_dsdot$NEWLAPACK$ILP64
000000018174b98c (__TEXT,__text) external _cblas_dspmv
000000018104ba70 (__TEXT,__text) external _cblas_dspmv$NEWLAPACK
000000018171b9bc (__TEXT,__text) external _cblas_dspmv$NEWLAPACK$ILP64
0000000181751484 (__TEXT,__text) external _cblas_dspr
00000001816f7c64 (__TEXT,__text) external _cblas_dspr$NEWLAPACK
000000018172dd80 (__TEXT,__text) external _cblas_dspr$NEWLAPACK$ILP64
0000000181751664 (__TEXT,__text) external _cblas_dspr2
00000001816f8334 (__TEXT,__text) external _cblas_dspr2$NEWLAPACK
000000018172df60 (__TEXT,__text) external _cblas_dspr2$NEWLAPACK$ILP64
000000018174cf10 (__TEXT,__text) external _cblas_dswap
00000001813db124 (__TEXT,__text) external _cblas_dswap$NEWLAPACK
000000018172443c (__TEXT,__text) external _cblas_dswap$NEWLAPACK$ILP64
000000018174a744 (__TEXT,__text) external _cblas_dsymm
0000000180fbae34 (__TEXT,__text) external _cblas_dsymm$NEWLAPACK
0000000181715d18 (__TEXT,__text) external _cblas_dsymm$NEWLAPACK$ILP64
0000000181750538 (__TEXT,__text) external _cblas_dsymv
000000018169d4cc (__TEXT,__text) external _cblas_dsymv$NEWLAPACK
000000018172cc38 (__TEXT,__text) external _cblas_dsymv$NEWLAPACK$ILP64
000000018174b768 (__TEXT,__text) external _cblas_dsyr
0000000181049774 (__TEXT,__text) external _cblas_dsyr$NEWLAPACK
000000018171b634 (__TEXT,__text) external _cblas_dsyr$NEWLAPACK$ILP64
000000018174b85c (__TEXT,__text) external _cblas_dsyr2
0000000181049868 (__TEXT,__text) external _cblas_dsyr2$NEWLAPACK
000000018171b730 (__TEXT,__text) external _cblas_dsyr2$NEWLAPACK$ILP64
000000018174d1b0 (__TEXT,__text) external _cblas_dsyr2k
0000000181463c84 (__TEXT,__text) external _cblas_dsyr2k$NEWLAPACK
0000000181727268 (__TEXT,__text) external _cblas_dsyr2k$NEWLAPACK$ILP64
000000018174d508 (__TEXT,__text) external _cblas_dsyrk
0000000181592268 (__TEXT,__text) external _cblas_dsyrk$NEWLAPACK
0000000181727c6c (__TEXT,__text) external _cblas_dsyrk$NEWLAPACK$ILP64
0000000181750f74 (__TEXT,__text) external _cblas_dtbmv
00000001816a9594 (__TEXT,__text) external _cblas_dtbmv$NEWLAPACK
000000018172d8a0 (__TEXT,__text) external _cblas_dtbmv$NEWLAPACK$ILP64
00000001817511fc (__TEXT,__text) external _cblas_dtbsv
00000001816b3980 (__TEXT,__text) external _cblas_dtbsv$NEWLAPACK
000000018172db10 (__TEXT,__text) external _cblas_dtbsv$NEWLAPACK$ILP64
00000001817518a8 (__TEXT,__text) external _cblas_dtpmv
00000001816fb540 (__TEXT,__text) external _cblas_dtpmv$NEWLAPACK
000000018172e198 (__TEXT,__text) external _cblas_dtpmv$NEWLAPACK$ILP64
0000000181751ac8 (__TEXT,__text) external _cblas_dtpsv
00000001816fea70 (__TEXT,__text) external _cblas_dtpsv$NEWLAPACK
000000018172e3b0 (__TEXT,__text) external _cblas_dtpsv$NEWLAPACK$ILP64
000000018174d7ec (__TEXT,__text) external _cblas_dtrmm
000000018159ac3c (__TEXT,__text) external _cblas_dtrmm$NEWLAPACK
0000000181728ab8 (__TEXT,__text) external _cblas_dtrmm$NEWLAPACK$ILP64
0000000180f953b0 (__TEXT,__text) external _cblas_dtrmv
0000000181049998 (__TEXT,__text) external _cblas_dtrmv$NEWLAPACK
000000018171b864 (__TEXT,__text) external _cblas_dtrmv$NEWLAPACK$ILP64
000000018174aadc (__TEXT,__text) external _cblas_dtrsm
0000000180fbb26c (__TEXT,__text) external _cblas_dtrsm$NEWLAPACK
0000000181716148 (__TEXT,__text) external _cblas_dtrsm$NEWLAPACK$ILP64
000000018159afcc (__TEXT,__text) external _cblas_dtrsm_spi$NEWLAPACK
0000000181728e54 (__TEXT,__text) external _cblas_dtrsm_spi$NEWLAPACK$ILP64
0000000181353cd0 (__TEXT,__text) external _cblas_dtrsm_spi_mem_requirement$NEWLAPACK
0000000181720b90 (__TEXT,__text) external _cblas_dtrsm_spi_mem_requirement$NEWLAPACK$ILP64
00000001817502e0 (__TEXT,__text) external _cblas_dtrsv
000000018169b6d0 (__TEXT,__text) external _cblas_dtrsv$NEWLAPACK
000000018172c9ec (__TEXT,__text) external _cblas_dtrsv$NEWLAPACK$ILP64
0000000181770dd0 (__TEXT,__text) external _cblas_dzasum
00000001817377b8 (__TEXT,__text) external _cblas_dzasum$NEWLAPACK
0000000181745000 (__TEXT,__text) external _cblas_dzasum$NEWLAPACK$ILP64
0000000181770e38 (__TEXT,__text) external _cblas_dznrm2
0000000181737820 (__TEXT,__text) external _cblas_dznrm2$NEWLAPACK
0000000181745064 (__TEXT,__text) external _cblas_dznrm2$NEWLAPACK$ILP64
0000000181778dd4 (__TEXT,__text) external _cblas_errprn
000000018173e42c (__TEXT,__text) external _cblas_errprn$NEWLAPACK
000000018174a048 (__TEXT,__text) external _cblas_errprn$NEWLAPACK$ILP64
0000000181770b5c (__TEXT,__text) external _cblas_icamax
0000000181737544 (__TEXT,__text) external _cblas_icamax$NEWLAPACK
0000000181744d98 (__TEXT,__text) external _cblas_icamax$NEWLAPACK$ILP64
0000000180f94990 (__TEXT,__text) external _cblas_idamax
0000000181713a88 (__TEXT,__text) external _cblas_idamax$NEWLAPACK
000000018172e980 (__TEXT,__text) external _cblas_idamax$NEWLAPACK$ILP64
0000000181751ce8 (__TEXT,__text) external _cblas_isamax
0000000181701260 (__TEXT,__text) external _cblas_isamax$NEWLAPACK
000000018172e5c8 (__TEXT,__text) external _cblas_isamax$NEWLAPACK$ILP64
0000000181770f18 (__TEXT,__text) external _cblas_izamax
0000000181737900 (__TEXT,__text) external _cblas_izamax$NEWLAPACK
000000018174513c (__TEXT,__text) external _cblas_izamax$NEWLAPACK$ILP64
000000018174af74 (__TEXT,__text) external _cblas_sasum
0000000180fc26c8 (__TEXT,__text) external _cblas_sasum$NEWLAPACK
00000001817165e4 (__TEXT,__text) external _cblas_sasum$NEWLAPACK$ILP64
000000018174afec (__TEXT,__text) external _cblas_saxpy
0000000180fc2740 (__TEXT,__text) external _cblas_saxpy$NEWLAPACK
0000000181716654 (__TEXT,__text) external _cblas_saxpy$NEWLAPACK$ILP64
0000000181770c90 (__TEXT,__text) external _cblas_scasum
0000000181737678 (__TEXT,__text) external _cblas_scasum$NEWLAPACK
0000000181744ec8 (__TEXT,__text) external _cblas_scasum$NEWLAPACK$ILP64
0000000181770cf0 (__TEXT,__text) external _cblas_scnrm2
00000001817376d8 (__TEXT,__text) external _cblas_scnrm2$NEWLAPACK
0000000181744f24 (__TEXT,__text) external _cblas_scnrm2$NEWLAPACK$ILP64
000000018174b0f4 (__TEXT,__text) external _cblas_scopy
0000000180fc2848 (__TEXT,__text) external _cblas_scopy$NEWLAPACK
0000000181716740 (__TEXT,__text) external _cblas_scopy$NEWLAPACK$ILP64
000000018174af2c (__TEXT,__text) external _cblas_sdot
0000000180fc2680 (__TEXT,__text) external _cblas_sdot$NEWLAPACK
00000001817165ac (__TEXT,__text) external _cblas_sdot$NEWLAPACK$ILP64
000000018174aeb0 (__TEXT,__text) external _cblas_sdsdot
0000000180fc2604 (__TEXT,__text) external _cblas_sdsdot$NEWLAPACK
0000000181716540 (__TEXT,__text) external _cblas_sdsdot$NEWLAPACK$ILP64
000000018174eb4c (__TEXT,__text) external _cblas_sgbmv
0000000181689344 (__TEXT,__text) external _cblas_sgbmv$NEWLAPACK
000000018172b260 (__TEXT,__text) external _cblas_sgbmv$NEWLAPACK$ILP64
000000018174b53c (__TEXT,__text) external _cblas_sgemm
0000000180fcc82c (__TEXT,__text) external _cblas_sgemm$NEWLAPACK
000000018171766c (__TEXT,__text) external _cblas_sgemm$NEWLAPACK$ILP64
0000000180fcc89c (__TEXT,__text) external _cblas_sgemm_singlecore
00000001813573b0 (__TEXT,__text) external _cblas_sgemm_spi$NEWLAPACK
0000000181721d70 (__TEXT,__text) external _cblas_sgemm_spi$NEWLAPACK$ILP64
0000000181352314 (__TEXT,__text) external _cblas_sgemm_spi_mem_requirement$NEWLAPACK
000000018171f214 (__TEXT,__text) external _cblas_sgemm_spi_mem_requirement$NEWLAPACK$ILP64
000000018174c830 (__TEXT,__text) external _cblas_sgemv
00000001813783a8 (__TEXT,__text) external _cblas_sgemv$NEWLAPACK
0000000181723d48 (__TEXT,__text) external _cblas_sgemv$NEWLAPACK$ILP64
000000018137840c (__TEXT,__text) external _cblas_sgemv_singlecore
000000018174c540 (__TEXT,__text) external _cblas_sger
00000001813780b8 (__TEXT,__text) external _cblas_sger$NEWLAPACK
0000000181723a58 (__TEXT,__text) external _cblas_sger$NEWLAPACK$ILP64
000000018174b1a0 (__TEXT,__text) external _cblas_snrm2
0000000180fc28f4 (__TEXT,__text) external _cblas_snrm2$NEWLAPACK
00000001817167dc (__TEXT,__text) external _cblas_snrm2$NEWLAPACK$ILP64
000000018174b378 (__TEXT,__text) external _cblas_srot
0000000180fc2acc (__TEXT,__text) external _cblas_srot$NEWLAPACK
000000018171696c (__TEXT,__text) external _cblas_srot$NEWLAPACK$ILP64
0000000181769b50 (__TEXT,__text) external _cblas_srotg
00000001817300dc (__TEXT,__text) external _cblas_srotg$NEWLAPACK
000000018173f960 (__TEXT,__text) external _cblas_srotg$NEWLAPACK$ILP64
000000018174b438 (__TEXT,__text) external _cblas_srotm
0000000180fc2b8c (__TEXT,__text) external _cblas_srotm$NEWLAPACK
0000000181716a1c (__TEXT,__text) external _cblas_srotm$NEWLAPACK$ILP64
0000000181769c40 (__TEXT,__text) external _cblas_srotmg
00000001817301cc (__TEXT,__text) external _cblas_srotmg$NEWLAPACK
000000018173fa50 (__TEXT,__text) external _cblas_srotmg$NEWLAPACK$ILP64
000000018174ef5c (__TEXT,__text) external _cblas_ssbmv
000000018168a030 (__TEXT,__text) external _cblas_ssbmv$NEWLAPACK
000000018172b688 (__TEXT,__text) external _cblas_ssbmv$NEWLAPACK$ILP64
000000018174b1c8 (__TEXT,__text) external _cblas_sscal
0000000180fc291c (__TEXT,__text) external _cblas_sscal$NEWLAPACK
00000001817167fc (__TEXT,__text) external _cblas_sscal$NEWLAPACK$ILP64
000000018174f2b8 (__TEXT,__text) external _cblas_sspmv
000000018168aba0 (__TEXT,__text) external _cblas_sspmv$NEWLAPACK
000000018172b9f4 (__TEXT,__text) external _cblas_sspmv$NEWLAPACK$ILP64
000000018174f57c (__TEXT,__text) external _cblas_sspr
000000018168b274 (__TEXT,__text) external _cblas_sspr$NEWLAPACK
000000018172bcc4 (__TEXT,__text) external _cblas_sspr$NEWLAPACK$ILP64
000000018174f754 (__TEXT,__text) external _cblas_sspr2
000000018168b9c8 (__TEXT,__text) external _cblas_sspr2$NEWLAPACK
000000018172bea4 (__TEXT,__text) external _cblas_sspr2$NEWLAPACK$ILP64
000000018174b2a0 (__TEXT,__text) external _cblas_sswap
0000000180fc29f4 (__TEXT,__text) external _cblas_sswap$NEWLAPACK
00000001817168c4 (__TEXT,__text) external _cblas_sswap$NEWLAPACK$ILP64
000000018174e28c (__TEXT,__text) external _cblas_ssymm
0000000181673070 (__TEXT,__text) external _cblas_ssymm$NEWLAPACK
000000018172a344 (__TEXT,__text) external _cblas_ssymm$NEWLAPACK$ILP64
000000018174e87c (__TEXT,__text) external _cblas_ssymv
0000000181682384 (__TEXT,__text) external _cblas_ssymv$NEWLAPACK
000000018172af90 (__TEXT,__text) external _cblas_ssymv$NEWLAPACK$ILP64
000000018174c894 (__TEXT,__text) external _cblas_ssyr
0000000181378470 (__TEXT,__text) external _cblas_ssyr$NEWLAPACK
0000000181723d98 (__TEXT,__text) external _cblas_ssyr$NEWLAPACK$ILP64
000000018174c984 (__TEXT,__text) external _cblas_ssyr2
0000000181378560 (__TEXT,__text) external _cblas_ssyr2$NEWLAPACK
0000000181723e90 (__TEXT,__text) external _cblas_ssyr2$NEWLAPACK$ILP64
000000018174bb74 (__TEXT,__text) external _cblas_ssyr2k
00000001811059e8 (__TEXT,__text) external _cblas_ssyr2k$NEWLAPACK
000000018171c1d0 (__TEXT,__text) external _cblas_ssyr2k$NEWLAPACK$ILP64
000000018174becc (__TEXT,__text) external _cblas_ssyrk
0000000181237348 (__TEXT,__text) external _cblas_ssyrk$NEWLAPACK
000000018171e5a0 (__TEXT,__text) external _cblas_ssyrk$NEWLAPACK$ILP64
000000018174f990 (__TEXT,__text) external _cblas_stbmv
000000018168cc34 (__TEXT,__text) external _cblas_stbmv$NEWLAPACK
000000018172c0dc (__TEXT,__text) external _cblas_stbmv$NEWLAPACK$ILP64
000000018174fc18 (__TEXT,__text) external _cblas_stbsv
000000018168e154 (__TEXT,__text) external _cblas_stbsv$NEWLAPACK
000000018172c34c (__TEXT,__text) external _cblas_stbsv$NEWLAPACK$ILP64
000000018174fea0 (__TEXT,__text) external _cblas_stpmv
00000001816948e8 (__TEXT,__text) external _cblas_stpmv$NEWLAPACK
000000018172c5bc (__TEXT,__text) external _cblas_stpmv$NEWLAPACK$ILP64
00000001817500c0 (__TEXT,__text) external _cblas_stpsv
00000001816989bc (__TEXT,__text) external _cblas_stpsv$NEWLAPACK
000000018172c7d4 (__TEXT,__text) external _cblas_stpsv$NEWLAPACK$ILP64
000000018174c1b0 (__TEXT,__text) external _cblas_strmm
0000000181369fa8 (__TEXT,__text) external _cblas_strmm$NEWLAPACK
0000000181723398 (__TEXT,__text) external _cblas_strmm$NEWLAPACK$ILP64
000000018174cab0 (__TEXT,__text) external _cblas_strmv
000000018137868c (__TEXT,__text) external _cblas_strmv$NEWLAPACK
0000000181723fc0 (__TEXT,__text) external _cblas_strmv$NEWLAPACK$ILP64
0000000181751f3c (__TEXT,__text) external _cblas_strsm
00000001817014b4 (__TEXT,__text) external _cblas_strsm$NEWLAPACK
000000018172e5cc (__TEXT,__text) external _cblas_strsm$NEWLAPACK$ILP64
00000001812130dc (__TEXT,__text) external _cblas_strsm_spi$NEWLAPACK
000000018171dabc (__TEXT,__text) external _cblas_strsm_spi$NEWLAPACK$ILP64
0000000181353664 (__TEXT,__text) external _cblas_strsm_spi_mem_requirement$NEWLAPACK
0000000181720530 (__TEXT,__text) external _cblas_strsm_spi_mem_requirement$NEWLAPACK$ILP64
000000018174e624 (__TEXT,__text) external _cblas_strsv
0000000181680da0 (__TEXT,__text) external _cblas_strsv$NEWLAPACK
000000018172ad44 (__TEXT,__text) external _cblas_strsv$NEWLAPACK$ILP64
0000000181778d90 (__TEXT,__text) external _cblas_xerbla
000000018173e3e8 (__TEXT,__text) external _cblas_xerbla$NEWLAPACK
000000018174a004 (__TEXT,__text) external _cblas_xerbla$NEWLAPACK$ILP64
000000018177131c (__TEXT,__text) external _cblas_zaxpy
0000000180fbb1cc (__TEXT,__text) external _cblas_zaxpy$NEWLAPACK
00000001817160b0 (__TEXT,__text) external _cblas_zaxpy$NEWLAPACK$ILP64
0000000181771440 (__TEXT,__text) external _cblas_zcopy
000000018159d224 (__TEXT,__text) external _cblas_zcopy$NEWLAPACK
0000000181729920 (__TEXT,__text) external _cblas_zcopy$NEWLAPACK$ILP64
0000000181771524 (__TEXT,__text) external _cblas_zdotc_sub
0000000181737a3c (__TEXT,__text) external _cblas_zdotc_sub$NEWLAPACK
0000000181745274 (__TEXT,__text) external _cblas_zdotc_sub$NEWLAPACK$ILP64
00000001817716ac (__TEXT,__text) external _cblas_zdotu_sub
0000000181737b90 (__TEXT,__text) external _cblas_zdotu_sub$NEWLAPACK
00000001817453c4 (__TEXT,__text) external _cblas_zdotu_sub$NEWLAPACK$ILP64
0000000181771800 (__TEXT,__text) external _cblas_zdrot
0000000181737ce4 (__TEXT,__text) external _cblas_zdrot$NEWLAPACK
0000000181745514 (__TEXT,__text) external _cblas_zdrot$NEWLAPACK$ILP64
0000000181771888 (__TEXT,__text) external _cblas_zdscal
0000000181737d6c (__TEXT,__text) external _cblas_zdscal$NEWLAPACK
0000000181745598 (__TEXT,__text) external _cblas_zdscal$NEWLAPACK$ILP64
0000000181771ed4 (__TEXT,__text) external _cblas_zgbmv
000000018173804c (__TEXT,__text) external _cblas_zgbmv$NEWLAPACK
0000000181745868 (__TEXT,__text) external _cblas_zgbmv$NEWLAPACK$ILP64
000000018175fd2c (__TEXT,__text) external _cblas_zgemm
00000001812081a8 (__TEXT,__text) external _cblas_zgemm$NEWLAPACK
000000018171d224 (__TEXT,__text) external _cblas_zgemm$NEWLAPACK$ILP64
0000000180fcc3cc (__TEXT,__text) external _cblas_zgemm_spi$NEWLAPACK
0000000181717208 (__TEXT,__text) external _cblas_zgemm_spi$NEWLAPACK$ILP64
00000001813531f4 (__TEXT,__text) external _cblas_zgemm_spi_mem_requirement$NEWLAPACK
00000001817200cc (__TEXT,__text) external _cblas_zgemm_spi_mem_requirement$NEWLAPACK$ILP64
0000000181772664 (__TEXT,__text) external _cblas_zgemv
000000018159b380 (__TEXT,__text) external _cblas_zgemv$NEWLAPACK
0000000181729210 (__TEXT,__text) external _cblas_zgemv$NEWLAPACK$ILP64
00000001817733c4 (__TEXT,__text) external _cblas_zgerc
0000000181369514 (__TEXT,__text) external _cblas_zgerc$NEWLAPACK
0000000181723194 (__TEXT,__text) external _cblas_zgerc$NEWLAPACK$ILP64
0000000181773b44 (__TEXT,__text) external _cblas_zgeru
000000018169d8f4 (__TEXT,__text) external _cblas_zgeru$NEWLAPACK
000000018172cf08 (__TEXT,__text) external _cblas_zgeru$NEWLAPACK$ILP64
0000000181774350 (__TEXT,__text) external _cblas_zhbmv
00000001817387a8 (__TEXT,__text) external _cblas_zhbmv$NEWLAPACK
0000000181745f6c (__TEXT,__text) external _cblas_zhbmv$NEWLAPACK$ILP64
0000000181760ba4 (__TEXT,__text) external _cblas_zhemm
00000001812832b8 (__TEXT,__text) external _cblas_zhemm$NEWLAPACK
000000018171ee90 (__TEXT,__text) external _cblas_zhemm$NEWLAPACK$ILP64
0000000181774650 (__TEXT,__text) external _cblas_zhemv
0000000181738e00 (__TEXT,__text) external _cblas_zhemv$NEWLAPACK
0000000181746400 (__TEXT,__text) external _cblas_zhemv$NEWLAPACK$ILP64
0000000181774de4 (__TEXT,__text) external _cblas_zher
0000000181739870 (__TEXT,__text) external _cblas_zher$NEWLAPACK
0000000181746b30 (__TEXT,__text) external _cblas_zher$NEWLAPACK$ILP64
0000000181775558 (__TEXT,__text) external _cblas_zher2
0000000181115324 (__TEXT,__text) external _cblas_zher2$NEWLAPACK
000000018171cab4 (__TEXT,__text) external _cblas_zher2$NEWLAPACK$ILP64
0000000181761b48 (__TEXT,__text) external _cblas_zher2k
00000001812731e0 (__TEXT,__text) external _cblas_zher2k$NEWLAPACK
000000018171eb30 (__TEXT,__text) external _cblas_zher2k$NEWLAPACK$ILP64
0000000181762e40 (__TEXT,__text) external _cblas_zherk
00000001810e3b24 (__TEXT,__text) external _cblas_zherk$NEWLAPACK
000000018171bef0 (__TEXT,__text) external _cblas_zherk$NEWLAPACK$ILP64
0000000181775be8 (__TEXT,__text) external _cblas_zhpmv
0000000181739fe4 (__TEXT,__text) external _cblas_zhpmv$NEWLAPACK
000000018174726c (__TEXT,__text) external _cblas_zhpmv$NEWLAPACK$ILP64
0000000181775e88 (__TEXT,__text) external _cblas_zhpr
000000018173a568 (__TEXT,__text) external _cblas_zhpr$NEWLAPACK
00000001817474d8 (__TEXT,__text) external _cblas_zhpr$NEWLAPACK$ILP64
0000000181776058 (__TEXT,__text) external _cblas_zhpr2
000000018173a930 (__TEXT,__text) external _cblas_zhpr2$NEWLAPACK
0000000181747678 (__TEXT,__text) external _cblas_zhpr2$NEWLAPACK$ILP64
000000018177196c (__TEXT,__text) external _cblas_zrotg
0000000181737e50 (__TEXT,__text) external _cblas_zrotg$NEWLAPACK
0000000181745678 (__TEXT,__text) external _cblas_zrotg$NEWLAPACK$ILP64
0000000181771aec (__TEXT,__text) external _cblas_zscal
0000000181369410 (__TEXT,__text) external _cblas_zscal$NEWLAPACK
0000000181723098 (__TEXT,__text) external _cblas_zscal$NEWLAPACK$ILP64
0000000181771e58 (__TEXT,__text) external _cblas_zswap
0000000181737fd0 (__TEXT,__text) external _cblas_zswap$NEWLAPACK
00000001817457f8 (__TEXT,__text) external _cblas_zswap$NEWLAPACK$ILP64
00000001817655cc (__TEXT,__text) external _cblas_zsymm
00000001814638f4 (__TEXT,__text) external _cblas_zsymm$NEWLAPACK
0000000181726ee4 (__TEXT,__text) external _cblas_zsymm$NEWLAPACK$ILP64
0000000181766578 (__TEXT,__text) external _cblas_zsyr2k
000000018136a338 (__TEXT,__text) external _cblas_zsyr2k$NEWLAPACK
0000000181723734 (__TEXT,__text) external _cblas_zsyr2k$NEWLAPACK$ILP64
0000000181767984 (__TEXT,__text) external _cblas_zsyrk
0000000181115040 (__TEXT,__text) external _cblas_zsyrk$NEWLAPACK
000000018171c7d8 (__TEXT,__text) external _cblas_zsyrk$NEWLAPACK$ILP64
0000000181776668 (__TEXT,__text) external _cblas_ztbmv
000000018173af40 (__TEXT,__text) external _cblas_ztbmv$NEWLAPACK
0000000181747c24 (__TEXT,__text) external _cblas_ztbmv$NEWLAPACK$ILP64
00000001817769ac (__TEXT,__text) external _cblas_ztbsv
000000018173b6b0 (__TEXT,__text) external _cblas_ztbsv$NEWLAPACK
0000000181748040 (__TEXT,__text) external _cblas_ztbsv$NEWLAPACK$ILP64
