                 (undefined) external _DeviceIsSlow (from WeatherUI)
                 (undefined) external _GEOAlmanacAltitudeSunset (from GeoServices)
                 (undefined) external _NSLinkAttributeName (from AppKit)
                 (undefined) external _NSUnderlineStyleAttributeName (from AppKit)
                 (undefined) external _OBJC_CLASS_$_GEOHorizontalCelestialBodyData (from GeoServices)
                 (undefined) external _OBJC_CLASS_$_GEOSolarEventCalculator (from GeoServices)
                 (undefined) external _OBJC_CLASS_$_NSAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSBundle (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSDateFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableAttributedString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSNumberFormatter (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSUnitLength (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitPressure (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitSpeed (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUnitTemperature (from Foundation)
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
                 (undefined) external _OBJC_CLASS_$_OS_os_log (from libSystem)
                 (undefined) external _OBJC_CLASS_$_UIColor (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$_UIFont (from AppKit)
                 (undefined) external _OBJC_CLASS_$_UITextView (from UIKitCore)
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_UITextView (from UIKitCore)
0000000282b80208 (__AUTH,__data) non-external (was a private external) _OBJC_METACLASS_$__TtCV17WeatherAppSupportP33_60F1DCCF57C539BA000BCF575D4E662015TextViewWrapper11Coordinator
00000002780c7a50 (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
00000002780cb334 (__TEXT,__text) non-external _OUTLINED_FUNCTION_5
0000000277fbfd9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_50
0000000277fc5cc8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_50
0000000278075c04 (__TEXT,__text) non-external _OUTLINED_FUNCTION_50
0000000277fbfda8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_51
0000000278053390 (__TEXT,__text) non-external _OUTLINED_FUNCTION_51
0000000278075c18 (__TEXT,__text) non-external _OUTLINED_FUNCTION_51
0000000277fbfdc0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_52
000000027805339c (__TEXT,__text) non-external _OUTLINED_FUNCTION_52
0000000278075c24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_52
0000000277fbfdd8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_53
00000002780533b0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_53
0000000278075c38 (__TEXT,__text) non-external _OUTLINED_FUNCTION_53
0000000277fbfdf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_54
00000002780533bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_54
0000000278075c44 (__TEXT,__text) non-external _OUTLINED_FUNCTION_54
0000000277fbfe00 (__TEXT,__text) non-external _OUTLINED_FUNCTION_55
0000000278075c58 (__TEXT,__text) non-external _OUTLINED_FUNCTION_55
0000000277fbfe10 (__TEXT,__text) non-external _OUTLINED_FUNCTION_56
0000000278075c6c (__TEXT,__text) non-external _OUTLINED_FUNCTION_56
0000000277fbfe20 (__TEXT,__text) non-external _OUTLINED_FUNCTION_57
0000000278075c78 (__TEXT,__text) non-external _OUTLINED_FUNCTION_57
0000000277fbfe30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_58
0000000278075c8c (__TEXT,__text) non-external _OUTLINED_FUNCTION_58
0000000277fbfe58 (__TEXT,__text) non-external _OUTLINED_FUNCTION_59
0000000278075c98 (__TEXT,__text) non-external _OUTLINED_FUNCTION_59
0000000277fb82c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8308 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8308 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8318 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8318 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8354 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8354 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8374 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8384 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8434 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fb8434 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fbfa90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fbfae0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fbfae0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fbfc1c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fc159c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fc15b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fc5c94 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fc5e60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fcbda0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fcbda0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fd6b50 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fd79a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fe0b28 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fe754c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fec828 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fef5d0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fef61c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277ff2b68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780066cc (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000278014550 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000027801539c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780170e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000278017fbc (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780296cc (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000278041510 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000027804590c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000278053154 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000278056a64 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000278057f94 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000027805c494 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000278064f24 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000027806e290 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780917c8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000278094bd8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780967ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780986c0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
000000027809f51c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780a1838 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780a54a8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780afaf8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780b223c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780c042c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780cb35c (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780cf5e8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
00000002780d44fc (__TEXT,__text) non-external _OUTLINED_FUNCTION_6
0000000277fbfe70 (__TEXT,__text) non-external _OUTLINED_FUNCTION_60
0000000278075cac (__TEXT,__text) non-external _OUTLINED_FUNCTION_60
0000000277fbfe88 (__TEXT,__text) non-external _OUTLINED_FUNCTION_61
0000000278075ccc (__TEXT,__text) non-external _OUTLINED_FUNCTION_61
0000000277fbfea0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_62
0000000277fbfeac (__TEXT,__text) non-external _OUTLINED_FUNCTION_63
0000000277fbfeb8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_64
0000000277fbfec4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_65
0000000277fbfed8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_66
0000000277fbfee4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_67
0000000277fbfef0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_68
0000000277fb8428 (__TEXT,__text) non-external _OUTLINED_FUNCTION_69
0000000277fb8344 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fb8354 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fb8374 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fb8384 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fb8384 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fb8434 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fb8434 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfaa8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfba8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfbc8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfbc8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fc15cc (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fc5d14 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fc5e78 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fcbdac (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fcbdac (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fcbdac (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fcff90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fd6b38 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fd79c0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fe0ad8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fec834 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277ff2b80 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780066e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000278017fd8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000027802d740 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000278033ec0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000278035654 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000278038450 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000027805316c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000278064f50 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000027807594c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780759d4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000027807e200 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
000000027808707c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780917e0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000278094bfc (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000278096800 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780a1844 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780afb30 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780b224c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780c7a68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780cb378 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780cf614 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780d18b8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
00000002780d450c (__TEXT,__text) non-external _OUTLINED_FUNCTION_7
0000000277fbfefc (__TEXT,__text) non-external _OUTLINED_FUNCTION_70
0000000277fbff08 (__TEXT,__text) non-external _OUTLINED_FUNCTION_71
0000000277fbff14 (__TEXT,__text) non-external _OUTLINED_FUNCTION_72
0000000277fbff28 (__TEXT,__text) non-external _OUTLINED_FUNCTION_73
0000000277fb8308 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb8308 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb8308 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb8318 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb8374 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb8374 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb8394 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb8434 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb8434 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfabc (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfbd4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfc1c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fbfdc0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fc159c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fc5c9c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fc98b0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fc98dc (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fd386c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fd7980 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fe0a90 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fe0b28 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fe7564 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fef5e8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fef61c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780066ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780153bc (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000278017ff0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000027802b074 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780309ec (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000278033ed8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000278038460 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000278057fac (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000027805c494 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000278064f70 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000278068b88 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000278087094 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000278096814 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
000000027809f538 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780a1854 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780a54b4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780a89b8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780afb5c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780cf63c (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780d18cc (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
00000002780d4520 (__TEXT,__text) non-external _OUTLINED_FUNCTION_8
0000000277fb82c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fb8384 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fb83a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfae0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfae0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfb28 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfbc8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfbf0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfc1c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfc1c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfc44 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fbfe10 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fc5c68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fc5cc8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fc98fc (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fd387c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fd6b38 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fd6b68 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fe0ad8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fe7588 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fec840 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000277fef740 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278018008 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000027802b08c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000027802d740 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278030a04 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278033ee8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278035668 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278038470 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278045924 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000027804961c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000027805318c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278056a8c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278057fcc (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
000000027806e29c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000002780759d4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000002780870a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
0000000278094c1c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000002780a89d4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000002780b2260 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000002780c044c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000002780c7a7c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000002780cb390 (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
00000002780cf64c (__TEXT,__text) non-external _OUTLINED_FUNCTION_9
                 (undefined) external _UIEdgeInsetsZero (from UIKitCore)
                 (undefined) external _UIViewNoIntrinsicMetric (from UIKitCore)
00000002780d8038 (__TEXT,__const) non-external (was a private external) _WeatherAppSupportVersionNumber
00000002780d8000 (__TEXT,__const) non-external (was a private external) _WeatherAppSupportVersionString
0000000287025238 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport13ChartAssembly
0000000287025118 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport14IsSameDayCache
0000000287024ef0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport15DetailsAssembly
0000000287025ae8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport17ChartSeriesValues
00000002870251a8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport21StringBuilderAssembly
0000000287025608 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport22SunElevationCalculator
0000000287025060 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport26LocationPeakTimeCalculator
0000000287025410 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport28WindChartHeaderStringBuilder
0000000287025ce0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport29AirQualityDetailStringBuilder
0000000287025750 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport31UVIndexChartHeaderStringBuilder
0000000287024b00 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport32HumidityChartHeaderStringBuilder
0000000287025380 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport32PressureChartHeaderStringBuilder
0000000287025bc0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport33DetailChartSeriesValuesCalculator
0000000287025530 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport34VisibilityChartHeaderStringBuilder
0000000287025898 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport35PrecipitationTotalHeroStringBuilder
00000002870254a0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport35TemperatureChartHeaderStringBuilder
0000000287025970 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport40SunriseSunsetDetailChartViewModelFactory
00000002870257e0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport41PrecipitationTotalPlatterViewModelFactory
00000002870256c0 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport42PrecipitationTotalChartHeaderStringBuilder
00000002870252c8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport44TemperatureFeelsLikeChartHeaderStringBuilder
0000000287024fa8 (__AUTH_CONST,__objc_const) non-external __DATA__TtC17WeatherAppSupport8Assembly
0000000287025c50 (__AUTH_CONST,__objc_const) non-external __DATA__TtCE17WeatherAppSupportCSo8NSBundleP33_21E91CBCA2F7962246F591B5D750A44512BundleLookup
0000000282b7ff60 (__AUTH,__objc_data) non-external __DATA__TtCV17WeatherAppSupportP33_60F1DCCF57C539BA000BCF575D4E662015TextViewWrapper11Coordinator
0000000282b7feb0 (__AUTH,__objc_data) non-external __DATA__TtCV17WeatherAppSupportP33_60F1DCCF57C539BA000BCF575D4E662015TextViewWrapper8TextView
00000002780d7c98 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCV17WeatherAppSupportP33_60F1DCCF57C539BA000BCF575D4E662015TextViewWrapper11Coordinator
00000002780d7cc8 (__TEXT,__objc_methlist) non-external __INSTANCE_METHODS__TtCV17WeatherAppSupportP33_60F1DCCF57C539BA000BCF575D4E662015TextViewWrapper8TextView
00000002870250f0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport14IsSameDayCache
0000000287025a00 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport17ChartSeriesValues
00000002870255c0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport22SunElevationCalculator
0000000287025038 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport26LocationPeakTimeCalculator
0000000287024ab8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport32HumidityChartHeaderStringBuilder
0000000287025358 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport32PressureChartHeaderStringBuilder
0000000287025b78 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport33DetailChartSeriesValuesCalculator
0000000287025870 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport35PrecipitationTotalHeroStringBuilder
0000000287025928 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport40SunriseSunsetDetailChartViewModelFactory
0000000287025698 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport42PrecipitationTotalChartHeaderStringBuilder
0000000287024f80 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC17WeatherAppSupport8Assembly
0000000287024c20 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV17WeatherAppSupportP33_60F1DCCF57C539BA000BCF575D4E662015TextViewWrapper11Coordinator
00000002870251f0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17WeatherAppSupport13ChartAssembly
00000002870250a8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17WeatherAppSupport14IsSameDayCache
0000000287024ea8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17WeatherAppSupport15DetailsAssembly
00000002870259b8 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17WeatherAppSupport17ChartSeriesValues
0000000287025160 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17WeatherAppSupport21StringBuilderAssembly
0000000287025578 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17WeatherAppSupport22SunElevationCalculator
0000000287024ff0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC17WeatherAppSupport26LocationPeakTimeCalculator
