00007ffb06707144 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
00007ffb06707274 (__TEXT,__gcc_except_tab) non-external GCC_except_table160
00007ffb067072b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table183
00007ffb067072c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table219
00007ffb067072d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table225
00007ffb067072ec (__TEXT,__gcc_except_tab) non-external GCC_except_table274
00007ffb067072fc (__TEXT,__gcc_except_tab) non-external GCC_except_table306
00007ffb06707348 (__TEXT,__gcc_except_tab) non-external GCC_except_table401
00007ffb0670735c (__TEXT,__gcc_except_tab) non-external GCC_except_table415
00007ffb0670736c (__TEXT,__gcc_except_tab) non-external GCC_except_table416
00007ffb06707380 (__TEXT,__gcc_except_tab) non-external GCC_except_table419
00007ffb06707394 (__TEXT,__gcc_except_tab) non-external GCC_except_table420
00007ffb067073b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table421
00007ffb067073dc (__TEXT,__gcc_except_tab) non-external GCC_except_table478
00007ffb06707400 (__TEXT,__gcc_except_tab) non-external GCC_except_table543
00007ffb06707174 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00007ffb067071b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
00007ffb067071dc (__TEXT,__gcc_except_tab) non-external GCC_except_table64
00007ffb067071f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
00007ffb06707204 (__TEXT,__gcc_except_tab) non-external GCC_except_table73
00007ffb066f0410 (__TEXT,__text) external _CCCacheDeleteDisablePurgeNotification
00007ffb066ef42f (__TEXT,__text) external _CCCacheDeleteEnablePurgeNotification
00007ffb06700344 (__TEXT,__text) external __ZN15CCTextFormatter16printStreamTableEv
00007ffb066c93ba (__TEXT,__text) external __ZN15CCTextFormatter17withRegistryEntryEj
00007ffb066ffb2a (__TEXT,__text) external __ZN15CCTextFormatter18buildLogIdentTableEv
00007ffb0670034a (__TEXT,__text) external __ZN15CCTextFormatter20getLogLevelShortNameE16CCStreamLogLevel
00007ffb066ff7fe (__TEXT,__text) external __ZN15CCTextFormatter21initWithRegistryEntryEj
00007ffb066c2840 (__TEXT,__text) external __ZN15CCTextFormatter25getFormatterFileExtensionEv
00007ffb066c2e80 (__TEXT,__text) external __ZN15CCTextFormatter6ccfreeEv
00007ffb066ff744 (__TEXT,__text) external __ZN15CCTextFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb066c2f80 (__TEXT,__text) non-external __ZN15CCTextFormatterD0Ev
00007ffb066ff73e (__TEXT,__text) non-external __ZN15CCTextFormatterD1Ev
00007ffb066fed6e (__TEXT,__text) external __ZN16CCProfileMonitor12applyProfileEPK10__CFStringS2_
00007ffb066bd31c (__TEXT,__text) external __ZN16CCProfileMonitor13freeResourcesEv
00007ffb066c6802 (__TEXT,__text) external __ZN16CCProfileMonitor13withConfigureEP11CCConfigure
00007ffb43368dd0 (__DATA_DIRTY,__common) external __ZN16CCProfileMonitor14fProfileLoadedE
00007ffb066fc0f6 (__TEXT,__text) external __ZN16CCProfileMonitor14profileRemovedEv
00007ffb066b9116 (__TEXT,__text) external __ZN16CCProfileMonitor15profileCallbackEi
00007ffb066b8eb8 (__TEXT,__text) external __ZN16CCProfileMonitor17initWithConfigureEP11CCConfigure
00007ffb066fb9fa (__TEXT,__text) external __ZN16CCProfileMonitor17mergeProfilePlistEPKvS1_
00007ffb066fcdca (__TEXT,__text) external __ZN16CCProfileMonitor18applyConfigurationEPK10__CFStringS2_
00007ffb066fc444 (__TEXT,__text) external __ZN16CCProfileMonitor20getOwnersFromProfileEPK14__CFDictionary
00007ffb066fd360 (__TEXT,__text) external __ZN16CCProfileMonitor21getOwnersFromCCConfigEPK14__CFDictionaryP7__CFSet
00007ffb066c6eb0 (__TEXT,__text) external __ZN16CCProfileMonitor21initializeProfilePortEv
00007ffb066c6a08 (__TEXT,__text) external __ZN16CCProfileMonitor21setStreamEventHandlerEv
00007ffb066ff1aa (__TEXT,__text) external __ZN16CCProfileMonitor26isProfileInstalledForOwnerEPK10__CFString
00007ffb066fded6 (__TEXT,__text) external __ZN16CCProfileMonitor28getOwnersFromPipesAndStreamsEPK14__CFDictionaryP7__CFSet
00007ffb066febca (__TEXT,__text) external __ZN16CCProfileMonitor29sendProfileChangeNotificationEi
00007ffb066bd2f2 (__TEXT,__text) external __ZN16CCProfileMonitor6ccfreeEv
00007ffb066feba2 (__TEXT,__text) external __ZN16CCProfileMonitorC1Ev
00007ffb066feb80 (__TEXT,__text) external __ZN16CCProfileMonitorC2Ev
00007ffb066bd67e (__TEXT,__text) external __ZN16CCProfileMonitorD0Ev
00007ffb066fb854 (__TEXT,__text) external __ZN16CCProfileMonitorD1Ev
00007ffb066febc4 (__TEXT,__text) external __ZN16CCProfileMonitorD2Ev
00007ffb066c54bc (__TEXT,__text) external __ZN16CCServiceMonitor12scanServicesEv
00007ffb066c53c8 (__TEXT,__text) external __ZN16CCServiceMonitor13freeresourcesEv
00007ffb066b5546 (__TEXT,__text) external __ZN16CCServiceMonitor17servicesPublishedEj
00007ffb066b8c12 (__TEXT,__text) external __ZN16CCServiceMonitor18servicesTerminatedEj
00007ffb066ff34c (__TEXT,__text) external __ZN16CCServiceMonitor21servicesStopListeningEv
00007ffb066ff4cc (__TEXT,__text) external __ZN16CCServiceMonitor22servicePublishCallbackEPvj
00007ffb066ff4de (__TEXT,__text) external __ZN16CCServiceMonitor24serviceTerminateCallbackEPvj
00007ffb066ff3ac (__TEXT,__text) external __ZN16CCServiceMonitor26initWithDictionaryAndQueueEP14__CFDictionaryP16dispatch_queue_s
00007ffb066ff2c4 (__TEXT,__text) external __ZN16CCServiceMonitor6ccfreeEv
00007ffb066ff508 (__TEXT,__text) external __ZN16CCServiceMonitorC2Ev
00007ffb0670649e (__TEXT,__text) external __ZN16CCServiceMonitorD0Ev
00007ffb06706498 (__TEXT,__text) external __ZN16CCServiceMonitorD1Ev
00007ffb066ff528 (__TEXT,__text) external __ZN16CCServiceMonitorD2Ev
00007ffb06702d0c (__TEXT,__text) external __ZN17CCPcapngFormatter14writeLogFooterEPK13CCLogMetadata
00007ffb067024e0 (__TEXT,__text) external __ZN17CCPcapngFormatter14writeLogHeaderEPK13CCLogMetadata
00007ffb066c2fce (__TEXT,__text) external __ZN17CCPcapngFormatter15writeFileHeaderEv
00007ffb0670320e (__TEXT,__text) external __ZN17CCPcapngFormatter15writeLogPayloadEPKcm
00007ffb066c9610 (__TEXT,__text) external __ZN17CCPcapngFormatter17withRegistryEntryEj
00007ffb06702384 (__TEXT,__text) external __ZN17CCPcapngFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb066c38d4 (__TEXT,__text) external __ZN17CCPcapngFormatter19freeInterfaceTablesEv
00007ffb066cac0e (__TEXT,__text) external __ZN17CCPcapngFormatter19freeStreamNameArrayEv
00007ffb06703254 (__TEXT,__text) external __ZN17CCPcapngFormatter19printInterfaceTableEv
00007ffb0670321c (__TEXT,__text) external __ZN17CCPcapngFormatter20streamId2InterfaceIdEjRj
00007ffb067024b0 (__TEXT,__text) external __ZN17CCPcapngFormatter21initWithRegistryEntryEj
00007ffb06703128 (__TEXT,__text) external __ZN17CCPcapngFormatter24searchStreamIdInRegistryEj
00007ffb066c2fbe (__TEXT,__text) external __ZN17CCPcapngFormatter25getFormatterFileExtensionEv
00007ffb066c9670 (__TEXT,__text) external __ZN17CCPcapngFormatter27buildStreamToInterfaceTableEv
00007ffb066c395e (__TEXT,__text) external __ZN17CCPcapngFormatter6ccfreeEv
00007ffb067018c6 (__TEXT,__text) external __ZN17CCPcapngFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb066c397a (__TEXT,__text) non-external __ZN17CCPcapngFormatterD0Ev
00007ffb067018c0 (__TEXT,__text) non-external __ZN17CCPcapngFormatterD1Ev
00007ffb066e2d6a (__TEXT,__text) external __ZN18CCLogPipeInterface11setLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00007ffb066e2dd2 (__TEXT,__text) external __ZN18CCLogPipeInterface11setLogLevelEP33CCLogPipeUserClientStreamLogLevel
00007ffb066c946c (__TEXT,__text) external __ZN18CCLogPipeInterface13freeResourcesEv
00007ffb066e2f72 (__TEXT,__text) external __ZN18CCLogPipeInterface13profileLoadedEv
00007ffb066be824 (__TEXT,__text) external __ZN18CCLogPipeInterface13wakeupTapLoopEv
00007ffb066b87c4 (__TEXT,__text) external __ZN18CCLogPipeInterface14openUserClientEv
00007ffb066e2fa4 (__TEXT,__text) external __ZN18CCLogPipeInterface14profileRemovedEv
00007ffb066e2d9e (__TEXT,__text) external __ZN18CCLogPipeInterface14updateLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00007ffb066b87b8 (__TEXT,__text) external __ZN18CCLogPipeInterface15getUserClientIDEv
00007ffb066e2ed6 (__TEXT,__text) external __ZN18CCLogPipeInterface16setNotifyTimeoutEP32CCLogPipeUserClientNotifyTimeout
00007ffb066e2f0a (__TEXT,__text) external __ZN18CCLogPipeInterface17setWatermarkLevelEP33CCLogPipeUserClientWatermarkLevel
00007ffb066e2bf8 (__TEXT,__text) external __ZN18CCLogPipeInterface17withRegistryEntryEjP5CCTap
00007ffb066e2fd6 (__TEXT,__text) external __ZN18CCLogPipeInterface18dumpToDiskCompleteEP11CCTimestamp
00007ffb066e2e06 (__TEXT,__text) external __ZN18CCLogPipeInterface18setConsoleLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00007ffb066e2e6e (__TEXT,__text) external __ZN18CCLogPipeInterface18setConsoleLogLevelEP33CCLogPipeUserClientStreamLogLevel
00007ffb066e2bee (__TEXT,__text) external __ZN18CCLogPipeInterface21initWithRegistryEntryEjP5CCTap
00007ffb066e2e3a (__TEXT,__text) external __ZN18CCLogPipeInterface21updateConsoleLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00007ffb066c2aae (__TEXT,__text) external __ZN18CCLogPipeInterface6ccfreeEv
00007ffb066e2ea2 (__TEXT,__text) external __ZN18CCLogPipeInterface7captureEP23CCPipeUserClientCapture
00007ffb066e2c84 (__TEXT,__text) external __ZN18CCLogPipeInterface7mapPipeEP12CCLogPipeMap
00007ffb066e2f3e (__TEXT,__text) external __ZN18CCLogPipeInterface9setPolicyEP25CCLogPipeUserClientPolicy
00007ffb066e2d14 (__TEXT,__text) external __ZN18CCLogPipeInterface9unmapPipeEP12CCLogPipeMap
00007ffb066c2ae2 (__TEXT,__text) non-external __ZN18CCLogPipeInterfaceD0Ev
00007ffb066e2be8 (__TEXT,__text) non-external __ZN18CCLogPipeInterfaceD1Ev
00007ffb066c8c40 (__TEXT,__text) external __ZN19CCDataPipeInterface13freeResourcesEv
00007ffb066dbe1c (__TEXT,__text) external __ZN19CCDataPipeInterface13profileLoadedEv
00007ffb066dbd3c (__TEXT,__text) external __ZN19CCDataPipeInterface13queryMetaDataEP23CCDataPipeUserClientMap
00007ffb066be4c8 (__TEXT,__text) external __ZN19CCDataPipeInterface13wakeupTapLoopEv
00007ffb066b7444 (__TEXT,__text) external __ZN19CCDataPipeInterface14openUserClientEv
00007ffb066dbe4e (__TEXT,__text) external __ZN19CCDataPipeInterface14profileRemovedEv
00007ffb066b7438 (__TEXT,__text) external __ZN19CCDataPipeInterface15getUserClientIDEv
00007ffb066dbcb0 (__TEXT,__text) external __ZN19CCDataPipeInterface17withRegistryEntryEjP5CCTap
00007ffb066dbca6 (__TEXT,__text) external __ZN19CCDataPipeInterface21initWithRegistryEntryEjP5CCTap
00007ffb066be4fa (__TEXT,__text) external __ZN19CCDataPipeInterface6ccfreeEv
00007ffb066dbe80 (__TEXT,__text) external __ZN19CCDataPipeInterface7captureEP23CCPipeUserClientCapture
00007ffb066dbdac (__TEXT,__text) external __ZN19CCDataPipeInterface8readDataEP23CCDataPipeUserClientMap
00007ffb066be556 (__TEXT,__text) non-external __ZN19CCDataPipeInterfaceD0Ev
00007ffb066dbca0 (__TEXT,__text) non-external __ZN19CCDataPipeInterfaceD1Ev
00007ffb06701800 (__TEXT,__text) external __ZN19CCIOReportDumpQueue12signalToSaveEv
00007ffb06700aa4 (__TEXT,__text) external __ZN19CCIOReportDumpQueue14doSaveChannelsEPK10__CFStringP14__CFDictionary
00007ffb066b5794 (__TEXT,__text) external __ZN19CCIOReportDumpQueue15processorThreadEPv
00007ffb066b57b2 (__TEXT,__text) external __ZN19CCIOReportDumpQueue16_processorThreadEv
00007ffb06701832 (__TEXT,__text) external __ZN19CCIOReportDumpQueue19cancelableBlockFuncEv
00007ffb066ceece (__TEXT,__text) external __ZN19CCIOReportDumpQueue19stopProcessorThreadEv
00007ffb067018a6 (__TEXT,__text) external __ZN19CCIOReportDumpQueue20startProcessorThreadEv
00007ffb06700404 (__TEXT,__text) external __ZN19CCIOReportDumpQueue21initInstanceWithQueueEP16dispatch_queue_s
00007ffb067003b0 (__TEXT,__text) external __ZN19CCIOReportDumpQueue23createInstanceWithQueueEP16dispatch_queue_s
00007ffb066c52e8 (__TEXT,__text) external __ZN19CCIOReportDumpQueue6ccfreeEv
00007ffb066c5354 (__TEXT,__text) external __ZN19CCIOReportDumpQueue7dequeueEv
00007ffb06700a10 (__TEXT,__text) external __ZN19CCIOReportDumpQueue7enqueueEP16ior_dump_request
00007ffb06700392 (__TEXT,__text) external __ZN19CCIOReportDumpQueueC1Ev
00007ffb0670037a (__TEXT,__text) external __ZN19CCIOReportDumpQueueC2Ev
00007ffb066c53b4 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD0Ev
00007ffb06700372 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD1Ev
00007ffb067003aa (__TEXT,__text) external __ZN19CCIOReportDumpQueueD2Ev
00007ffb066c5260 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeFileFooterEv
00007ffb066c399e (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeFileHeaderEv
00007ffb066fb846 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeLogPayloadEPKcm
00007ffb066fb02a (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeTimeStringEPK13CCLogMetadata
00007ffb066cac72 (__TEXT,__text) external __ZN21CCIOReporterFormatter17withRegistryEntryEj
00007ffb066faa34 (__TEXT,__text) non-external __ZN21CCIOReporterFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb066faa3e (__TEXT,__text) external __ZN21CCIOReporterFormatter21initWithRegistryEntryEj
00007ffb066c3990 (__TEXT,__text) external __ZN21CCIOReporterFormatter25getFormatterFileExtensionEv
00007ffb066fb148 (__TEXT,__text) external __ZN21CCIOReporterFormatter26getChannelsForSubscriptionEPK9__CFArrayPK10__CFNumber
00007ffb066cacf6 (__TEXT,__text) external __ZN21CCIOReporterFormatter35addRegistryChildToChannelDictionaryEj
00007ffb066faa60 (__TEXT,__text) external __ZN21CCIOReporterFormatter35getChannelsForStreamAndSubscriptionEPK10__CFNumberS2_
00007ffb066c39d4 (__TEXT,__text) external __ZN21CCIOReporterFormatter38refreshSubscriptionsFromStreamRegistryEv
00007ffb066cb69e (__TEXT,__text) external __ZN21CCIOReporterFormatter38shapeIOReportLibraryFriendlyDictionaryEv
00007ffb066cd210 (__TEXT,__text) external __ZN21CCIOReporterFormatter38storeChannelDescriptionFromDriverGroupEP14__CFDictionaryPKS0_
00007ffb066c4406 (__TEXT,__text) external __ZN21CCIOReporterFormatter39storeChannelDescriptionFromSubscriptionEP14__CFDictionaryPKS0_PK10__CFNumber
00007ffb066ccb46 (__TEXT,__text) external __ZN21CCIOReporterFormatter48storeChannelDescriptionFromStreamAndSubscriptionEP14__CFDictionaryPK10__CFNumberS4_
00007ffb066c527a (__TEXT,__text) external __ZN21CCIOReporterFormatter6ccfreeEv
00007ffb066f9602 (__TEXT,__text) external __ZN21CCIOReporterFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb066c52d2 (__TEXT,__text) non-external __ZN21CCIOReporterFormatterD0Ev
00007ffb066f95fc (__TEXT,__text) non-external __ZN21CCIOReporterFormatterD1Ev
00007ffb066d77e6 (__TEXT,__text) external __ZN22CCCrashTracerFormatter17withRegistryEntryEj
00007ffb066d77c8 (__TEXT,__text) external __ZN22CCCrashTracerFormatter21initWithRegistryEntryEj
00007ffb066d77ba (__TEXT,__text) external __ZN22CCCrashTracerFormatter25getFormatterFileExtensionEv
00007ffb066d7718 (__TEXT,__text) external __ZN22CCCrashTracerFormatter6ccfreeEv
00007ffb066d7722 (__TEXT,__text) external __ZN22CCCrashTracerFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb066d7704 (__TEXT,__text) non-external __ZN22CCCrashTracerFormatterD0Ev
00007ffb066d76fe (__TEXT,__text) non-external __ZN22CCCrashTracerFormatterD1Ev
00007ffb066d3e30 (__TEXT,__text) external __ZN22CCOSSerializeFormatter15writeLogPayloadEPKcm
00007ffb066d3dd8 (__TEXT,__text) external __ZN22CCOSSerializeFormatter17withRegistryEntryEj
00007ffb066d3d9e (__TEXT,__text) non-external __ZN22CCOSSerializeFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb066d3db6 (__TEXT,__text) external __ZN22CCOSSerializeFormatter21initWithRegistryEntryEj
00007ffb066d3da6 (__TEXT,__text) external __ZN22CCOSSerializeFormatter25getFormatterFileExtensionEv
00007ffb066d35d0 (__TEXT,__text) external __ZN22CCOSSerializeFormatter6ccfreeEv
00007ffb066d35da (__TEXT,__text) external __ZN22CCOSSerializeFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb066d35bc (__TEXT,__text) non-external __ZN22CCOSSerializeFormatterD0Ev
00007ffb066d35b6 (__TEXT,__text) non-external __ZN22CCOSSerializeFormatterD1Ev
00007ffb066dbc92 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter15writeLogPayloadEPKcm
00007ffb066dbc3a (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter17withRegistryEntryEj
00007ffb066d8e8e (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00007ffb066d8ea4 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter21initWithRegistryEntryEj
00007ffb066d8e96 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter25getFormatterFileExtensionEv
00007ffb066d9c54 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter37convertInterestsArrayToIOReportLegendEP14__CFDictionaryPK9__CFArray
00007ffb066d9fbe (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter38storeChannelDescriptionFromDriverGroupEP14__CFDictionaryPKS0_
00007ffb066d911e (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter39createDictionaryWithProcessedIOReporterEPK14__CFDictionaryPK13CCLogMetadata
00007ffb066d8ec6 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter42processAllDictionarieswithinIncommingArrayEPK9__CFArrayPK13CCLogMetadata
00007ffb066d86d2 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter6ccfreeEv
00007ffb066d86dc (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00007ffb066d86be (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatterD0Ev
00007ffb066d86b8 (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatterD1Ev
00007ffb066ff540 (__TEXT,__text) external __ZN5CCTap10getTapTypeEv
00007ffb066ff584 (__TEXT,__text) external __ZN5CCTap10isQuiescedEv
00007ffb066ff5b4 (__TEXT,__text) external __ZN5CCTap11setQuiescedEv
00007ffb066c8962 (__TEXT,__text) external __ZN5CCTap13freeResourcesEv
00007ffb066ff54a (__TEXT,__text) non-external __ZN5CCTap13profileLoadedEv
00007ffb066ff556 (__TEXT,__text) non-external __ZN5CCTap14profileRemovedEv
00007ffb066b761a (__TEXT,__text) external __ZN5CCTap14runDrainThreadEPv
00007ffb066c8c76 (__TEXT,__text) external __ZN5CCTap16freeDirPathArrayEv
00007ffb066ff56a (__TEXT,__text) external __ZN5CCTap16prepareQuiescingEv
00007ffb066ff686 (__TEXT,__text) external __ZN5CCTap17findWithDirectoryEPK10__CFString
00007ffb066c5876 (__TEXT,__text) external __ZN5CCTap17withRegistryEntryEj
00007ffb066ff58e (__TEXT,__text) external __ZN5CCTap18resumeFromQuiescedEv
00007ffb066ff6c8 (__TEXT,__text) external __ZN5CCTap19isDumpToDiskAllowedEv
00007ffb066ff6c2 (__TEXT,__text) external __ZN5CCTap19printDirectoryArrayEPKcx
00007ffb066ff600 (__TEXT,__text) external __ZN5CCTap20findWithOwnerAndPipeEPK10__CFStringS2_
00007ffb066ff5e6 (__TEXT,__text) external __ZN5CCTap20setIOReportDumpQueueEP19CCIOReportDumpQueue
00007ffb066b7462 (__TEXT,__text) external __ZN5CCTap21initWithRegistryEntryEj
00007ffb066bbf3e (__TEXT,__text) external __ZN5CCTap23cleanCaptureDirectoriesEv
00007ffb066be49e (__TEXT,__text) external __ZN5CCTap6ccfreeEv
00007ffb066ff562 (__TEXT,__text) non-external __ZN5CCTap7captureEP23CCPipeUserClientCapture
00007ffb066bc02e (__TEXT,__text) non-external __ZN5CCTap8isActiveEd
00007ffb066ff5c8 (__TEXT,__text) external __ZN5CCTapC2Ev
00007ffb067064ac (__TEXT,__text) external __ZN5CCTapD0Ev
00007ffb067064a6 (__TEXT,__text) external __ZN5CCTapD1Ev
00007ffb066ff5e0 (__TEXT,__text) external __ZN5CCTapD2Ev
00007ffb066de67a (__TEXT,__text) external __ZN6CCFile10captureLogEPK13CCLogMetadataPKcmS4_m
00007ffb066d7cc2 (__TEXT,__text) non-external __ZN6CCFile11fileDidOpenEm
00007ffb066e1116 (__TEXT,__text) external __ZN6CCFile13captureLogRunEv
00007ffb066d7cc8 (__TEXT,__text) non-external __ZN6CCFile13fileWillCloseEv
00007ffb066c9502 (__TEXT,__text) external __ZN6CCFile13freeResourcesEv
00007ffb066e0ae8 (__TEXT,__text) external __ZN6CCFile14isLogdirExistsEv
00007ffb066e2158 (__TEXT,__text) external __ZN6CCFile14writeDataFilesEPKc11CCTimestamp
00007ffb066c2602 (__TEXT,__text) external __ZN6CCFile16generateFileNameEPKc
00007ffb066be858 (__TEXT,__text) external __ZN6CCFile17withRegistryEntryEj
00007ffb066e2976 (__TEXT,__text) external __ZN6CCFile18setFileCloseReasonE21CCLogFileCloseReasons
00007ffb066d7b6e (__TEXT,__text) non-external __ZN6CCFile19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00007ffb066d7cbc (__TEXT,__text) non-external __ZN6CCFile20cleanupCapturedFilesEv
00007ffb066c094a (__TEXT,__text) external __ZN6CCFile21initWithRegistryEntryEj
00007ffb066e0d44 (__TEXT,__text) external __ZN6CCFile22generateCaptureDirPathEPKc11CCTimestamp
00007ffb40869f38 (__DATA_CONST,__const) external __ZN6CCFile28kCoreCaptureWorkingDirectoryE
00007ffb066e2980 (__TEXT,__text) external __ZN6CCFile33populateCommonTelemetryDictionaryEPv
00007ffb066c2e54 (__TEXT,__text) external __ZN6CCFile6ccfreeEv
00007ffb066e1f5c (__TEXT,__text) external __ZN6CCFile7doWriteEPvm
00007ffb066c37e2 (__TEXT,__text) external __ZN6CCFile8_doWriteEP8CCObjectPvm
00007ffb066dec88 (__TEXT,__text) external __ZN6CCFile8copyFileEPKcb
00007ffb066e2956 (__TEXT,__text) external __ZN6CCFileC2Ev
00007ffb06706476 (__TEXT,__text) external __ZN6CCFileD0Ev
00007ffb06706470 (__TEXT,__text) external __ZN6CCFileD1Ev
00007ffb066e296e (__TEXT,__text) external __ZN6CCFileD2Ev
00007ffb43b41040 (__DATA,__data) external __ZN8CCDaemon11fIsCCDaemonE
00007ffb43b41048 (__DATA,__common) external __ZN8CCDaemon11fWorkingDirE
00007ffb066cfe74 (__TEXT,__text) non-external __ZN8CCDaemon11getInstanceEv
00007ffb43368dc8 (__DATA_DIRTY,__common) external __ZN8CCDaemon11initializedE
00007ffb066d3e54 (__TEXT,__text) external __ZN8CCDaemon12cleanupQueueERP16dispatch_queue_s
00007ffb066c71e8 (__TEXT,__text) external __ZN8CCDaemon13activityCheckEv
00007ffb066c7b00 (__TEXT,__text) external __ZN8CCDaemon13freeResourcesEv
00007ffb066d7546 (__TEXT,__text) external __ZN8CCDaemon13resumeAllTapsEv
00007ffb066d746a (__TEXT,__text) external __ZN8CCDaemon14quiesceAllTapsEv
00007ffb066d3eda (__TEXT,__text) external __ZN8CCDaemon16startPipeMonitorEv
00007ffb066bceb4 (__TEXT,__text) external __ZN8CCDaemon17runShutdownThreadEPv
00007ffb066d7478 (__TEXT,__text) external __ZN8CCDaemon21setCaptureIdAndReasonEP11CCTimestampPc
00007ffb066d7540 (__TEXT,__text) external __ZN8CCDaemon22smcNotificationHandlerEhhh
00007ffb066d594a (__TEXT,__text) external __ZN8CCDaemon23enablePowerNotificationEv
00007ffb066d5c8e (__TEXT,__text) external __ZN8CCDaemon23enablePurgeNotificationEv
00007ffb066d42ee (__TEXT,__text) external __ZN8CCDaemon23initCCDaemonWithOptionsEPKcS1_b
00007ffb066d67fc (__TEXT,__text) external __ZN8CCDaemon24disablePowerNotificationEv
00007ffb066d752c (__TEXT,__text) external __ZN8CCDaemon24disablePurgeNotificationEv
00007ffb066d7536 (__TEXT,__text) external __ZN8CCDaemon26activityCheckTimerCallbackEPv
00007ffb066d61cc (__TEXT,__text) external __ZN8CCDaemon28sysPowerNotificationCallbackEPvjjS0_
00007ffb43b4105c (__DATA,__common) external __ZN8CCDaemon29fEnableDumpToDiskinRecoveryOSE
00007ffb066d7554 (__TEXT,__text) external __ZN8CCDaemon29sendProfileChangeNotificationEi
00007ffb066d74fc (__TEXT,__text) external __ZN8CCDaemon4lockEv
00007ffb066bd1cc (__TEXT,__text) external __ZN8CCDaemon6ccfreeEv
00007ffb066d7514 (__TEXT,__text) external __ZN8CCDaemon6unlockEv
00007ffb066d40a2 (__TEXT,__text) external __ZN8CCDaemon7ccstartEPKcS1_b
00007ffb43b41050 (__DATA,__common) external __ZN8CCDaemon8fSaveDirE
00007ffb43368dc0 (__DATA_DIRTY,__common) external __ZN8CCDaemon8instanceE
00007ffb066bcb58 (__TEXT,__text) external __ZN8CCDaemon8shutdownEv
00007ffb43368db8 (__DATA_DIRTY,__common) external __ZN8CCDaemon9onceTokenE
00007ffb066d3eb4 (__TEXT,__text) external __ZN8CCDaemonC1Ev
00007ffb066d3e94 (__TEXT,__text) external __ZN8CCDaemonC2Ev
00007ffb066c54a8 (__TEXT,__text) external __ZN8CCDaemonD0Ev
00007ffb066d3e3e (__TEXT,__text) external __ZN8CCDaemonD1Ev
00007ffb066d3ed4 (__TEXT,__text) external __ZN8CCDaemonD2Ev
00007ffb066e7a2c (__TEXT,__text) external __ZN8CCLogTap11setLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00007ffb066e7cb8 (__TEXT,__text) external __ZN8CCLogTap11setLogLevelEP33CCLogPipeUserClientStreamLogLevel
00007ffb066e34fc (__TEXT,__text) external __ZN8CCLogTap11tapLoopImplEv
00007ffb066e4444 (__TEXT,__text) external __ZN8CCLogTap12processEventEP18CCLogPipeInterface
00007ffb066e756a (__TEXT,__text) external __ZN8CCLogTap13freeResourcesEv
00007ffb066e3012 (__TEXT,__text) external __ZN8CCLogTap13profileLoadedEv
00007ffb066be5b2 (__TEXT,__text) external __ZN8CCLogTap14profileRemovedEv
00007ffb066e75ae (__TEXT,__text) external __ZN8CCLogTap14updateLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
