0000000193eb07c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000193eb0864 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
0000000193eb0924 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
0000000193eb06ac (__TEXT,__gcc_except_tab) non-external GCC_except_table14
0000000193eb0940 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
0000000193eb0604 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
0000000193eb04e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
0000000193eb056c (__TEXT,__gcc_except_tab) non-external GCC_except_table23
0000000193eb0584 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000193eb0614 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000193eb07dc (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000193eb0950 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000193eb04f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000193eb04d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000193eb0688 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000193eb0500 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
0000000193eb06bc (__TEXT,__gcc_except_tab) non-external GCC_except_table33
0000000193eb062c (__TEXT,__gcc_except_tab) non-external GCC_except_table36
0000000193eb07f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
0000000193eb0714 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
0000000193eb0648 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
0000000193eb0658 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
0000000193eb0668 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
0000000193eb0678 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
0000000193eb0524 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000193eb0724 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000193eb0534 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000193eb0740 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000193eb0750 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
0000000193eb076c (__TEXT,__gcc_except_tab) non-external GCC_except_table57
0000000193eb0594 (__TEXT,__gcc_except_tab) non-external GCC_except_table59
0000000193eb05a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
0000000193eb05b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table64
0000000193eb05c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
0000000193eb05d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000193eb0788 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000193eb05e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
0000000193eb05f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
0000000193eb0804 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
0000000193eb0544 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000193eb0820 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000193eb0798 (__TEXT,__gcc_except_tab) non-external GCC_except_table85
0000000193eb07a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
0000000193eb07b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table91
0000000193ea7e18 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeAdLibEPK10__CFStringP12RXVocabularyPKvm
0000000193ea7cc0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeModelEPK10__CFStringPK7__CFURLPKvm
0000000193ea708c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject16CopyTextVariantsEv
0000000193ea70e8 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale
0000000193ea8820 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc
0000000193ea7094 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject22CopyPropertyWithLocaleEjPK10__CFLocale
0000000193ea7238 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject26CopyTextVariantsWithLocaleEPK10__CFLocale
0000000193ea7084 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8CopyTextEv
0000000193ea7e68 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8GetCountEv
0000000193ea7eac (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9AddObjectEPS_
0000000193ea8024 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9GetObjectEl
0000000193ea83a4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SerializeEPvP19RXRecognitionSystem
0000000193ea80fc (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SetObjectElPS_
0000000193ea6b28 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC1Ev
0000000193ea7b4c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC2Ev
0000000193ea7c98 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD0Ev
0000000193ea7c94 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD1Ev
0000000193ea7ba0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD2Ev
0000000193ea2df0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEP8RXObject
0000000193ea2d64 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEyP8RXObject
0000000193ea362c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem
0000000193ea4160 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10LiveObjectEP8RXObject
0000000193ea3d4c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11AddTrainingEPKvPK10__CFString
0000000193ea41c0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerEventEPv
0000000193ea43a8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerResetEv
0000000193ea3178 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11SetPropertyEjPKv
0000000193ea2f84 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12CopyPropertyEj
0000000193ea3f60 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12SetResetModeE22RXRecognitionResetMode
0000000193ea2878 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEv
0000000193ea27f4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEy
0000000193ea3cf4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13AddRecognizerEP12RXRecognizer
0000000193ea2980 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEv
0000000193ea28fc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEy
0000000193ea3d20 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13DelRecognizerEP12RXRecognizer
0000000193ea3e74 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15AddOtherContextEPK9__CFArray
0000000193ea43dc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ChokeRecognizerExb
0000000193ea4190 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ReachableObjectEP8RXObject
0000000193ea3f08 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem16ResetRecognitionEv
0000000193ea3dfc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17AddLeadingContextEPK10__CFString
0000000193ea27d0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17DoesOwnRecognizerEP12RXRecognizer
0000000193ea3fe4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SaveUserProfileToFileEPK10__CFString
0000000193ea4064 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem24PhoneticNeighborsForTextEPK10__CFString
0000000193ea2e40 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEPv
0000000193ea2ee4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEyPv
0000000193ea2764 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC1Ev
0000000193ea38c4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC2Ev
0000000193ea3ccc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD0Ev
0000000193ea3cc8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD1Ev
0000000193ea3b50 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD2Ev
0000000193eadff0 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC1EPK10__CFNumberb
0000000193eadf94 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC2EPK10__CFNumberb
0000000193eae07c (__TEXT,__text) non-external (was a private external) __ZN5RDURL7DirNameEv
0000000193eacfb4 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC1EPK7__CFURLb
0000000193eadff4 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC2EPK7__CFURLb
0000000193eac360 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC10AddHandlerEU13block_pointerFviPS_E
0000000193eab804 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11ClientEventEPv
0000000193eae38c (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.1
0000000193eabbec (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11SendMessageEPvb
00000001d5d1be48 (__DATA,__common) non-external (was a private external) __ZN5RXXPC11sDownloadCBE
0000000193eac568 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12SerializeURLEPvPK7__CFURL
0000000193eac1c0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12StartChangesEv
0000000193eac1d0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CommitChangesEPvS0_
0000000193eaac88 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CreateMessageEx
0000000193eac3bc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13RemoveHandlerEU13block_pointerFviPS_E
0000000193eac00c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13WaitForServerEv
0000000193eaa9b4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14CreateInstanceEPK10__CFLocalem
0000000193eab23c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPK10__CFString
0000000193eab27c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPKv
0000000193eab0c4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEj
0000000193eabf7c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16DownloadCallbackEPv
0000000193eac43c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16SerializeCFArrayEPvPKcPK9__CFArray
0000000193eaacd4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC17SerializeCFStringEPvPKcPK10__CFString
0000000193eab458 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19EstablishConnectionEv
0000000193eacab4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19SetDownloadCallbackEU13block_pointerFvPK14__CFDictionaryE
0000000193eaca08 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC20PurgeInstalledAssetsEv
0000000193eac2f4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC24SendMessageWithReplySyncEPv
0000000193eac6b8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC28StartInstallationForLanguageEPK10__CFString
0000000193eac988 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC29CancelInstallationForLanguageEPK10__CFString
0000000193eac604 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30CopyLanguageInstallationStatusEv
0000000193eaadd0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb
0000000193eac754 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SetNonPurgeabilityForLanguagesEPK9__CFArray
0000000193eac7f0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC33CopyInstalledAssetPathForLanguageEPK10__CFString
0000000193eac8bc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC43CopyInstalledAssetSupportedTasksForLanguageEPK10__CFString
0000000193eaaac0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC51RDIsQuasarModelLanguageInstalledForLocaleIdentifierEPK10__CFString
0000000193eaaf48 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC5QueueEv
0000000193eaaf44 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC1EPK10__CFStringm
0000000193eaafb8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC2EPK10__CFStringm
0000000193eac1bc (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD1Ev
0000000193eac0d8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD2Ev
0000000193eaa8a8 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyED2Ev
0000000193ea7dd0 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyEaSES1_
0000000193ea66c8 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectED2Ev
0000000193ea5620 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectEaSEPKv
0000000193ea6690 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemED2Ev
0000000193ea5980 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemEaSES1_
0000000193ead2f8 (__TEXT,__text) non-external (was a private external) __ZN8RDStringC1EPK10__CFStringb
0000000193eade90 (__TEXT,__text) non-external (was a private external) __ZN8RDStringC2EPK10__CFStringb
0000000193ea467c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleED2Ev
0000000193ea3708 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleEaSES2_
0000000193ea4718 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringED2Ev
0000000193ea3550 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringEaSES2_
0000000193ea6700 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryED2Ev
0000000193ea5848 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryEaSES2_
0000000193ea46b0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLED2Ev
0000000193ea34c8 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLEaSES2_
0000000193ea46e4 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataED2Ev
0000000193ea350c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataEaSES2_
0000000193eaa874 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayED2Ev
0000000193ea8e20 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayEaSES2_
0000000193ea26f4 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvED2Ev
0000000193ea0af0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvEaSES1_
0000000193e9fdfc (__TEXT,__text) non-external (was a private external) __ZN8RXCFType11WillDestroyEv
0000000193e9fc64 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD0Ev
0000000193e9fc60 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD1Ev
0000000193e9fc5c (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD2Ev
0000000193ea0a54 (__TEXT,__text) non-external (was a private external) __ZN8RXObject11SetPropertyEjPKv
0000000193ea0914 (__TEXT,__text) non-external (was a private external) __ZN8RXObject12CopyPropertyEj
0000000193ea0d0c (__TEXT,__text) non-external (was a private external) __ZN8RXObject13CreateXPCDescExP19RXRecognitionSystem
0000000193ea0c2c (__TEXT,__text) non-external (was a private external) __ZN8RXObject15ShouldSerializeEP19RXRecognitionSystem
0000000193ea0b34 (__TEXT,__text) non-external (was a private external) __ZN8RXObject16PropertyReadOnlyEj
0000000193ea0ba8 (__TEXT,__text) non-external (was a private external) __ZN8RXObject17PropertyWriteOnlyEj
0000000193ea09b4 (__TEXT,__text) non-external (was a private external) __ZN8RXObject22CopyPropertyWithLocaleEjPK10__CFLocale
0000000193ea0c1c (__TEXT,__text) non-external (was a private external) __ZN8RXObject6SmudgeEv
0000000193ea0ca4 (__TEXT,__text) non-external (was a private external) __ZN8RXObject9SerializeEPvP19RXRecognitionSystem
0000000193ea0848 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC1Ev
0000000193ea081c (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC2Ev
0000000193ea08ec (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD0Ev
0000000193ea08e8 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD1Ev
0000000193ea0874 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD2Ev
0000000193ea8f68 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject13CopyDebugDescEv
0000000193ea8f50 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject18CopyFormattingDescEPK14__CFDictionary
0000000193e9fdf4 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType13CopyDebugDescEv
0000000193e9fdec (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType18CopyFormattingDescEPK14__CFDictionary
0000000193e9fdd4 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4CopyEPK13__CFAllocator
0000000193e9fde4 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4HashEv
0000000193e9fddc (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType5EqualEPKS_
0000000193ea4d80 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_loopINS_17_ClassicAlgPolicyEEclB7v160006INS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESB_NS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIT_T1_EESJ_T0_SK_
0000000193eaa75c (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_length_errorB7v160006Ev
0000000193eae2e4 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_out_of_rangeB7v160006Ev
0000000193eae190 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findB7v160006ERKS5_m
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findEcm (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5rfindEcm (from libc++)
0000000193eaa8e0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP16RXLanguageObjectNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
0000000193ea4568 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP19RXRecognitionSystemNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
0000000193ea4d30 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP8RXObjectNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
0000000193eaa824 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIPKvNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
0000000193eaa930 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIyNS_9allocatorIyEEE20__throw_length_errorB7v160006Ev
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
0000000193ea45dc (__TEXT,__text) non-external (was a private external) __ZNSt12length_errorC1B7v160006EPKc
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
0000000193eae358 (__TEXT,__text) non-external (was a private external) __ZNSt12out_of_rangeC1B7v160006EPKc
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5eraseEmm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6resizeEmc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC1ERKS5_mmRKS4_ (from libc++)
0000000193eae26c (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B7v160006ENS_24__uninitialized_size_tagEmRKS4_
0000000193eaa6bc (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B7v160006IDnEEPKc
0000000193ea4ab4 (__TEXT,__text) non-external (was a private external) __ZNSt3__116__set_differenceB7v160006INS_17_ClassicAlgPolicyENS_6__lessIP8RXObjectS4_EERNS_21__tree_const_iteratorIS4_PNS_11__tree_nodeIS4_PvEElEESC_SC_SC_RNS_20back_insert_iteratorINS_6vectorIS4_NS_9allocatorIS4_EEEEEEEENS_4pairIu14__remove_cvrefIT1_Eu14__remove_cvrefIT5_EEEOSL_OT2_OT3_OT4_OSN_OT0_
0000000193eaa8f8 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP16RXLanguageObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000193ea4610 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP19RXRecognitionSystemEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000193ea4d48 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP8RXObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000193eaa83c (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIPKvEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000193eaa948 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIyEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS5_m
0000000193ea4580 (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_length_errorB7v160006EPKc
0000000193eae2fc (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_out_of_rangeB7v160006EPKc
0000000193ea4c48 (__TEXT,__text) non-external (was a private external) __ZNSt3__120back_insert_iteratorINS_6vectorIP8RXObjectNS_9allocatorIS3_EEEEEaSB7v160006ERKS3_
0000000193ea491c (__TEXT,__text) non-external (was a private external) __ZNSt3__127__tree_balance_after_insertB7v160006IPNS_16__tree_node_baseIPvEEEEvT_S5_
0000000193ea48c4 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE16__insert_node_atEPNS_15__tree_end_nodeIPNS_16__tree_node_baseIPvEEEERSC_SC_
0000000193ea4808 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE25__emplace_unique_key_argsIS2_JRKS2_EEENS_4pairINS_15__tree_iteratorIS2_PNS_11__tree_nodeIS2_PvEElEEbEERKT_DpOT0_
0000000193ea4e10 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE4swapERS7_
0000000193ea474c (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE7destroyEPNS_11__tree_nodeIS2_PvEE
0000000193eae0d8 (__TEXT,__text) non-external (was a private external) __ZNSt3__1plB7v160006IcNS_11char_traitsIcEENS_9allocatorIcEEEENS_12basic_stringIT_T0_T1_EERKS9_SB_
0000000193ea4648 (__TEXT,__text) non-external (was a private external) __ZSt28__throw_bad_array_new_lengthB7v160006v
                 (undefined) external __ZSt9terminatev (from libc++)
00000001dc1125a8 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12RXRecognizer
00000001dc112638 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12RXVocabulary
00000001dc112728 (__AUTH_CONST,__const) non-external (was a private external) __ZTI16RXLanguageObject
00000001dc112518 (__AUTH_CONST,__const) non-external (was a private external) __ZTI19RXRecognitionSystem
00000001dc112300 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8RXCFType
00000001dc112488 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8RXObject
                 (undefined) weak external __ZTISt12length_error (from libc++)
                 (undefined) weak external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
0000000193eaf060 (__TEXT,__const) non-external (was a private external) __ZTS12RXRecognizer
0000000193eaf06f (__TEXT,__const) non-external (was a private external) __ZTS12RXVocabulary
0000000193eaf088 (__TEXT,__const) non-external (was a private external) __ZTS16RXLanguageObject
0000000193eaf04a (__TEXT,__const) non-external (was a private external) __ZTS19RXRecognitionSystem
0000000193eaf018 (__TEXT,__const) non-external (was a private external) __ZTS8RXCFType
0000000193eaf040 (__TEXT,__const) non-external (was a private external) __ZTS8RXObject
00000001dc112530 (__AUTH_CONST,__const) non-external (was a private external) __ZTV12RXRecognizer
00000001dc1125c0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV12RXVocabulary
00000001dc112650 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16RXLanguageObject
00000001dc1124a0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19RXRecognitionSystem
00000001dc1122b0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8RXCFType
00000001dc112370 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8RXObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
00000001d5d1bd50 (__DATA,__bss) non-external __ZZ13RXSignpostLogE11signpostLog
00000001d5d1bd58 (__DATA,__bss) non-external __ZZ13RXSignpostLogE9onceToken
00000001d5d1bd46 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE15isAppleInternal
00000001d5d1bd48 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE9onceToken
