0000000193d9d7c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000193d9d864 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
0000000193d9d924 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
0000000193d9d6ac (__TEXT,__gcc_except_tab) non-external GCC_except_table14
0000000193d9d940 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
0000000193d9d604 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
0000000193d9d4e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
0000000193d9d56c (__TEXT,__gcc_except_tab) non-external GCC_except_table23
0000000193d9d584 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000193d9d614 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000193d9d7dc (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000193d9d950 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000193d9d4f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000193d9d4d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000193d9d688 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000193d9d500 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
0000000193d9d6bc (__TEXT,__gcc_except_tab) non-external GCC_except_table33
0000000193d9d62c (__TEXT,__gcc_except_tab) non-external GCC_except_table36
0000000193d9d7f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
0000000193d9d714 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
0000000193d9d648 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
0000000193d9d658 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
0000000193d9d668 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
0000000193d9d678 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
0000000193d9d524 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000193d9d724 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000193d9d534 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000193d9d740 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000193d9d750 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
0000000193d9d76c (__TEXT,__gcc_except_tab) non-external GCC_except_table57
0000000193d9d594 (__TEXT,__gcc_except_tab) non-external GCC_except_table59
0000000193d9d5a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
0000000193d9d5b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table64
0000000193d9d5c4 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
0000000193d9d5d4 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000193d9d788 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000193d9d5e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
0000000193d9d5f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
0000000193d9d804 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
0000000193d9d544 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000193d9d820 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000193d9d798 (__TEXT,__gcc_except_tab) non-external GCC_except_table85
0000000193d9d7a8 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
0000000193d9d7b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table91
0000000193d94cc0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeModelEPK10__CFStringPK7__CFURLPKvm
0000000193d9408c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject16CopyTextVariantsEv
0000000193d940e8 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale
0000000193d95820 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc
0000000193d94094 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject22CopyPropertyWithLocaleEjPK10__CFLocale
0000000193d94238 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject26CopyTextVariantsWithLocaleEPK10__CFLocale
0000000193d94084 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8CopyTextEv
0000000193d94e68 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8GetCountEv
0000000193d94eac (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9AddObjectEPS_
0000000193d95024 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9GetObjectEl
0000000193d953a4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SerializeEPvP19RXRecognitionSystem
0000000193d950fc (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SetObjectElPS_
0000000193d93b28 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC1Ev
0000000193d94b4c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC2Ev
0000000193d94c98 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD0Ev
0000000193d94c94 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD1Ev
0000000193d94ba0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD2Ev
0000000193d8fdf0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEP8RXObject
0000000193d8fd64 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEyP8RXObject
0000000193d9062c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem
0000000193d91160 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10LiveObjectEP8RXObject
0000000193d90d4c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11AddTrainingEPKvPK10__CFString
0000000193d911c0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerEventEPv
0000000193d913a8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerResetEv
0000000193d90178 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11SetPropertyEjPKv
0000000193d8ff84 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12CopyPropertyEj
0000000193d90f60 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12SetResetModeE22RXRecognitionResetMode
0000000193d8f878 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEv
0000000193d8f7f4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEy
0000000193d90cf4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13AddRecognizerEP12RXRecognizer
0000000193d8f980 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEv
0000000193d8f8fc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEy
0000000193d90d20 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13DelRecognizerEP12RXRecognizer
0000000193d90e74 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15AddOtherContextEPK9__CFArray
0000000193d913dc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ChokeRecognizerExb
0000000193d91190 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ReachableObjectEP8RXObject
0000000193d90f08 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem16ResetRecognitionEv
0000000193d90dfc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17AddLeadingContextEPK10__CFString
0000000193d8f7d0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17DoesOwnRecognizerEP12RXRecognizer
0000000193d90fe4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SaveUserProfileToFileEPK10__CFString
0000000193d91064 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem24PhoneticNeighborsForTextEPK10__CFString
0000000193d8fe40 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEPv
0000000193d8fee4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEyPv
0000000193d8f764 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC1Ev
0000000193d908c4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC2Ev
0000000193d90ccc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD0Ev
0000000193d90cc8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD1Ev
0000000193d90b50 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD2Ev
0000000193d9aff0 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC1EPK10__CFNumberb
0000000193d9af94 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC2EPK10__CFNumberb
0000000193d9b07c (__TEXT,__text) non-external (was a private external) __ZN5RDURL7DirNameEv
0000000193d99fb4 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC1EPK7__CFURLb
0000000193d9aff4 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC2EPK7__CFURLb
0000000193d99360 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC10AddHandlerEU13block_pointerFviPS_E
0000000193d98804 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11ClientEventEPv
0000000193d9b38c (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.1
0000000193d98bec (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11SendMessageEPvb
00000001d68107b8 (__DATA,__common) non-external (was a private external) __ZN5RXXPC11sDownloadCBE
0000000193d99568 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12SerializeURLEPvPK7__CFURL
0000000193d991c0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12StartChangesEv
0000000193d991d0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CommitChangesEPvS0_
0000000193d97c88 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CreateMessageEx
0000000193d993bc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13RemoveHandlerEU13block_pointerFviPS_E
0000000193d9900c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13WaitForServerEv
0000000193d979b4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14CreateInstanceEPK10__CFLocalem
0000000193d9823c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPK10__CFString
0000000193d9827c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPKv
0000000193d980c4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEj
0000000193d98f7c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16DownloadCallbackEPv
0000000193d9943c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16SerializeCFArrayEPvPKcPK9__CFArray
0000000193d97cd4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC17SerializeCFStringEPvPKcPK10__CFString
0000000193d98458 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19EstablishConnectionEv
0000000193d99ab4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19SetDownloadCallbackEU13block_pointerFvPK14__CFDictionaryE
0000000193d99a08 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC20PurgeInstalledAssetsEv
0000000193d992f4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC24SendMessageWithReplySyncEPv
0000000193d996b8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC28StartInstallationForLanguageEPK10__CFString
0000000193d99988 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC29CancelInstallationForLanguageEPK10__CFString
0000000193d99604 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30CopyLanguageInstallationStatusEv
0000000193d97dd0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb
0000000193d99754 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SetNonPurgeabilityForLanguagesEPK9__CFArray
0000000193d997f0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC33CopyInstalledAssetPathForLanguageEPK10__CFString
0000000193d998bc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC43CopyInstalledAssetSupportedTasksForLanguageEPK10__CFString
0000000193d97ac0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC51RDIsQuasarModelLanguageInstalledForLocaleIdentifierEPK10__CFString
0000000193d97f48 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC5QueueEv
0000000193d97f44 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC1EPK10__CFStringm
0000000193d97fb8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC2EPK10__CFStringm
0000000193d991bc (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD1Ev
0000000193d990d8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD2Ev
0000000193d978a8 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyED2Ev
0000000193d94dd0 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyEaSES1_
0000000193d936c8 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectED2Ev
0000000193d92620 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectEaSEPKv
0000000193d93690 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemED2Ev
0000000193d92980 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemEaSES1_
0000000193d9a2f8 (__TEXT,__text) non-external (was a private external) __ZN8RDStringC1EPK10__CFStringb
0000000193d9ae90 (__TEXT,__text) non-external (was a private external) __ZN8RDStringC2EPK10__CFStringb
0000000193d9167c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleED2Ev
0000000193d90708 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleEaSES2_
0000000193d91718 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringED2Ev
0000000193d90550 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringEaSES2_
0000000193d93700 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryED2Ev
0000000193d92848 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryEaSES2_
0000000193d916b0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLED2Ev
0000000193d904c8 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLEaSES2_
0000000193d916e4 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataED2Ev
0000000193d9050c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataEaSES2_
0000000193d97874 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayED2Ev
0000000193d95e20 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayEaSES2_
0000000193d8f6f4 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvED2Ev
0000000193d8daf0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvEaSES1_
0000000193d8cdfc (__TEXT,__text) non-external (was a private external) __ZN8RXCFType11WillDestroyEv
0000000193d8cc64 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD0Ev
0000000193d8cc60 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD1Ev
0000000193d8cc5c (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD2Ev
0000000193d8da54 (__TEXT,__text) non-external (was a private external) __ZN8RXObject11SetPropertyEjPKv
0000000193d8d914 (__TEXT,__text) non-external (was a private external) __ZN8RXObject12CopyPropertyEj
0000000193d8dd0c (__TEXT,__text) non-external (was a private external) __ZN8RXObject13CreateXPCDescExP19RXRecognitionSystem
0000000193d8dc2c (__TEXT,__text) non-external (was a private external) __ZN8RXObject15ShouldSerializeEP19RXRecognitionSystem
0000000193d8db34 (__TEXT,__text) non-external (was a private external) __ZN8RXObject16PropertyReadOnlyEj
0000000193d8dba8 (__TEXT,__text) non-external (was a private external) __ZN8RXObject17PropertyWriteOnlyEj
0000000193d8d9b4 (__TEXT,__text) non-external (was a private external) __ZN8RXObject22CopyPropertyWithLocaleEjPK10__CFLocale
0000000193d8dc1c (__TEXT,__text) non-external (was a private external) __ZN8RXObject6SmudgeEv
0000000193d8dca4 (__TEXT,__text) non-external (was a private external) __ZN8RXObject9SerializeEPvP19RXRecognitionSystem
0000000193d8d848 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC1Ev
0000000193d8d81c (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC2Ev
0000000193d8d8ec (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD0Ev
0000000193d8d8e8 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD1Ev
0000000193d8d874 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD2Ev
0000000193d95f68 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject13CopyDebugDescEv
0000000193d95f50 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject18CopyFormattingDescEPK14__CFDictionary
0000000193d8cdf4 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType13CopyDebugDescEv
0000000193d8cdec (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType18CopyFormattingDescEPK14__CFDictionary
0000000193d8cdd4 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4CopyEPK13__CFAllocator
0000000193d8cde4 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4HashEv
0000000193d8cddc (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType5EqualEPKS_
0000000193d91d80 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_loopINS_17_ClassicAlgPolicyEEclB7v160006INS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESB_NS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIT_T1_EESJ_T0_SK_
0000000193d9775c (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_length_errorB7v160006Ev
0000000193d9b2e4 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_out_of_rangeB7v160006Ev
0000000193d9b190 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findB7v160006ERKS5_m
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findEcm (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5rfindEcm (from libc++)
0000000193d978e0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP16RXLanguageObjectNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
0000000193d91568 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP19RXRecognitionSystemNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
0000000193d91d30 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP8RXObjectNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
0000000193d97824 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIPKvNS_9allocatorIS2_EEE20__throw_length_errorB7v160006Ev
0000000193d97930 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIyNS_9allocatorIyEEE20__throw_length_errorB7v160006Ev
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
0000000193d915dc (__TEXT,__text) non-external (was a private external) __ZNSt12length_errorC1B7v160006EPKc
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
0000000193d9b358 (__TEXT,__text) non-external (was a private external) __ZNSt12out_of_rangeC1B7v160006EPKc
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5eraseEmm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6resizeEmc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC1ERKS5_mmRKS4_ (from libc++)
0000000193d9b26c (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B7v160006ENS_24__uninitialized_size_tagEmRKS4_
0000000193d976bc (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B7v160006IDnEEPKc
0000000193d91ab4 (__TEXT,__text) non-external (was a private external) __ZNSt3__116__set_differenceB7v160006INS_17_ClassicAlgPolicyENS_6__lessIP8RXObjectS4_EERNS_21__tree_const_iteratorIS4_PNS_11__tree_nodeIS4_PvEElEESC_SC_SC_RNS_20back_insert_iteratorINS_6vectorIS4_NS_9allocatorIS4_EEEEEEEENS_4pairIu14__remove_cvrefIT1_Eu14__remove_cvrefIT5_EEEOSL_OT2_OT3_OT4_OSN_OT0_
0000000193d978f8 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP16RXLanguageObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000193d91610 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP19RXRecognitionSystemEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000193d91d48 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIP8RXObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000193d9783c (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIPKvEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000193d97948 (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB7v160006INS_9allocatorIyEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS5_m
0000000193d91580 (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_length_errorB7v160006EPKc
0000000193d9b2fc (__TEXT,__text) non-external (was a private external) __ZNSt3__120__throw_out_of_rangeB7v160006EPKc
0000000193d91c48 (__TEXT,__text) non-external (was a private external) __ZNSt3__120back_insert_iteratorINS_6vectorIP8RXObjectNS_9allocatorIS3_EEEEEaSB7v160006ERKS3_
0000000193d9191c (__TEXT,__text) non-external (was a private external) __ZNSt3__127__tree_balance_after_insertB7v160006IPNS_16__tree_node_baseIPvEEEEvT_S5_
0000000193d918c4 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE16__insert_node_atEPNS_15__tree_end_nodeIPNS_16__tree_node_baseIPvEEEERSC_SC_
0000000193d91808 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE25__emplace_unique_key_argsIS2_JRKS2_EEENS_4pairINS_15__tree_iteratorIS2_PNS_11__tree_nodeIS2_PvEElEEbEERKT_DpOT0_
0000000193d91e10 (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE4swapERS7_
0000000193d9174c (__TEXT,__text) non-external (was a private external) __ZNSt3__16__treeIP8RXObjectNS_4lessIS2_EENS_9allocatorIS2_EEE7destroyEPNS_11__tree_nodeIS2_PvEE
0000000193d9b0d8 (__TEXT,__text) non-external (was a private external) __ZNSt3__1plB7v160006IcNS_11char_traitsIcEENS_9allocatorIcEEEENS_12basic_stringIT_T0_T1_EERKS9_SB_
0000000193d91648 (__TEXT,__text) non-external (was a private external) __ZSt28__throw_bad_array_new_lengthB7v160006v
                 (undefined) external __ZSt9terminatev (from libc++)
00000001dcbcbf58 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12RXRecognizer
00000001dcbcbfe8 (__AUTH_CONST,__const) non-external (was a private external) __ZTI12RXVocabulary
00000001dcbcc0d8 (__AUTH_CONST,__const) non-external (was a private external) __ZTI16RXLanguageObject
00000001dcbcbec8 (__AUTH_CONST,__const) non-external (was a private external) __ZTI19RXRecognitionSystem
00000001dcbcbcb0 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8RXCFType
00000001dcbcbe38 (__AUTH_CONST,__const) non-external (was a private external) __ZTI8RXObject
                 (undefined) weak external __ZTISt12length_error (from libc++)
                 (undefined) weak external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
0000000193d9c060 (__TEXT,__const) non-external (was a private external) __ZTS12RXRecognizer
0000000193d9c06f (__TEXT,__const) non-external (was a private external) __ZTS12RXVocabulary
0000000193d9c088 (__TEXT,__const) non-external (was a private external) __ZTS16RXLanguageObject
0000000193d9c04a (__TEXT,__const) non-external (was a private external) __ZTS19RXRecognitionSystem
0000000193d9c018 (__TEXT,__const) non-external (was a private external) __ZTS8RXCFType
0000000193d9c040 (__TEXT,__const) non-external (was a private external) __ZTS8RXObject
00000001dcbcbee0 (__AUTH_CONST,__const) non-external (was a private external) __ZTV12RXRecognizer
00000001dcbcbf70 (__AUTH_CONST,__const) non-external (was a private external) __ZTV12RXVocabulary
00000001dcbcc000 (__AUTH_CONST,__const) non-external (was a private external) __ZTV16RXLanguageObject
00000001dcbcbe50 (__AUTH_CONST,__const) non-external (was a private external) __ZTV19RXRecognitionSystem
00000001dcbcbc60 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8RXCFType
00000001dcbcbd20 (__AUTH_CONST,__const) non-external (was a private external) __ZTV8RXObject
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
00000001d68106c0 (__DATA,__bss) non-external __ZZ13RXSignpostLogE11signpostLog
00000001d68106c8 (__DATA,__bss) non-external __ZZ13RXSignpostLogE9onceToken
00000001d68106b6 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE15isAppleInternal
00000001d68106b8 (__DATA,__bss) non-external __ZZ17RXIsAppleInternalE9onceToken
00000001d68106e0 (__DATA,__bss) non-external __ZZ17RXPropertyKeyNamejE8sTmpProp
00000001d68106e8 (__DATA,__bss) non-external __ZZ37RXGetSupportedQuasarLocaleIdentifiersE32supportedQuasarLocaleIdentifiers
