
/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/XPCServices/ArchiveService.xpc/Contents/MacOS/ArchiveService (for architecture x86_64):
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFErrorDescriptionKey (from CoreFoundation)
                 (undefined) external _kCFErrorDomainCocoa (from CoreFoundation)
                 (undefined) external _kCFErrorDomainOSStatus (from CoreFoundation)
                 (undefined) external _kCFErrorDomainPOSIX (from CoreFoundation)
                 (undefined) external _kCFErrorUnderlyingErrorKey (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFURLAddedToDirectoryDateKey (from CoreFoundation)
                 (undefined) external _kCFURLAttributeModificationDateKey (from CoreFoundation)
                 (undefined) external _kCFURLContentModificationDateKey (from CoreFoundation)
                 (undefined) external _kCFURLCreationDateKey (from CoreFoundation)
                 (undefined) external _kCFURLFileAllocatedSizeKey (from CoreFoundation)
                 (undefined) external _kCFURLFileSecurityKey (from CoreFoundation)
                 (undefined) external _kCFURLFileSizeKey (from CoreFoundation)
                 (undefined) external _kCFURLHasHiddenExtensionKey (from CoreFoundation)
                 (undefined) external _kCFURLIsAliasFileKey (from CoreFoundation)
                 (undefined) external _kCFURLIsApplicationKey (from CoreFoundation)
                 (undefined) external _kCFURLIsDirectoryKey (from CoreFoundation)
                 (undefined) external _kCFURLIsExecutableKey (from CoreFoundation)
                 (undefined) external _kCFURLIsHiddenKey (from CoreFoundation)
                 (undefined) external _kCFURLIsMountTriggerKey (from CoreFoundation)
                 (undefined) external _kCFURLIsPackageKey (from CoreFoundation)
                 (undefined) external _kCFURLIsReadableKey (from CoreFoundation)
                 (undefined) external _kCFURLIsRegularFileKey (from CoreFoundation)
                 (undefined) external _kCFURLIsSymbolicLinkKey (from CoreFoundation)
                 (undefined) external _kCFURLIsSystemImmutableKey (from CoreFoundation)
                 (undefined) external _kCFURLIsUserImmutableKey (from CoreFoundation)
                 (undefined) external _kCFURLIsVolumeKey (from CoreFoundation)
                 (undefined) external _kCFURLIsWritableKey (from CoreFoundation)
                 (undefined) external _kCFURLLabelNumberKey (from CoreFoundation)
                 (undefined) external _kCFURLLinkCountKey (from CoreFoundation)
                 (undefined) external _kCFURLLocalizedNameKey (from CoreFoundation)
                 (undefined) external _kCFURLNameKey (from CoreFoundation)
                 (undefined) external _kCFURLVolumeAvailableCapacityKey (from CoreFoundation)
                 (undefined) external _lstat$INODE64 (from libSystem)
000000010001015a (__TEXT,__text) external _main
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _mkdir (from libSystem)
                 (undefined) external _mkdirx_np (from libSystem)
                 (undefined) external _mkdtemp (from libSystem)
                 (undefined) external _mkstemp (from libSystem)
                 (undefined) external _objc_alloc (from libobjc)
                 (undefined) external _objc_autorelease (from libobjc)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_copyWeak (from libobjc)
                 (undefined) external _objc_destroyWeak (from libobjc)
                 (undefined) external _objc_enumerationMutation (from libobjc)
                 (undefined) external _objc_getClass (from libobjc)
                 (undefined) external _objc_initWeak (from libobjc)
                 (undefined) external _objc_loadWeakRetained (from libobjc)
                 (undefined) external _objc_moveWeak (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_class (from libobjc)
                 (undefined) external _objc_opt_isKindOfClass (from libobjc)
                 (undefined) external _objc_opt_new (from libobjc)
                 (undefined) external _objc_opt_respondsToSelector (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutorelease (from libobjc)
                 (undefined) external _objc_retainAutoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _objc_setProperty_nonatomic_copy (from libobjc)
                 (undefined) external _objc_storeStrong (from libobjc)
                 (undefined) external _objc_storeWeak (from libobjc)
                 (undefined) external _objc_sync_enter (from libobjc)
                 (undefined) external _objc_sync_exit (from libobjc)
                 (undefined) external _object_getClassName (from libobjc)
                 (undefined) external _open (from libSystem)
                 (undefined) external _opendir$INODE64 (from libSystem)
                 (undefined) external _openx_np (from libSystem)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_unfair_lock_lock (from libSystem)
                 (undefined) external _os_unfair_lock_unlock (from libSystem)
                 (undefined) external _os_variant_has_internal_ui (from libSystem)
                 (undefined) external _read (from libSystem)
                 (undefined) external _readdir$INODE64 (from libSystem)
                 (undefined) external _readlink (from libSystem)
                 (undefined) external _realpath$DARWIN_EXTSN (from libSystem)
                 (undefined) external _sandbox_init_with_parameters (from libSystem)
                 (undefined) external _statfs$INODE64 (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strdup (from libSystem)
                 (undefined) external _strerror (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _unlink (from libSystem)
                 (undefined) external _unsetenv (from libSystem)

/System/Library/PrivateFrameworks/DesktopServicesPriv.framework/Versions/A/XPCServices/ArchiveService.xpc/Contents/MacOS/ArchiveService (for architecture arm64e):
                 (undefined) external _AAArchiveStreamClose (from libAppleArchive)
                 (undefined) external _AAArchiveStreamProcess (from libAppleArchive)
                 (undefined) external _AAArchiveStreamReadHeader (from libAppleArchive)
                 (undefined) external _AAArchiveStreamWritePathList (from libAppleArchive)
                 (undefined) external _AAByteStreamCancel (from libAppleArchive)
                 (undefined) external _AAByteStreamClose (from libAppleArchive)
                 (undefined) external _AAByteStreamPRead (from libAppleArchive)
                 (undefined) external _AAByteStreamRead (from libAppleArchive)
                 (undefined) external _AAByteStreamWrite (from libAppleArchive)
                 (undefined) external _AACompressionOutputStreamOpen (from libAppleArchive)
                 (undefined) external _AACustomByteStreamOpen (from libAppleArchive)
                 (undefined) external _AACustomByteStreamSetCancelProc (from libAppleArchive)
                 (undefined) external _AACustomByteStreamSetCloseProc (from libAppleArchive)
                 (undefined) external _AACustomByteStreamSetData (from libAppleArchive)
                 (undefined) external _AACustomByteStreamSetPReadProc (from libAppleArchive)
                 (undefined) external _AACustomByteStreamSetReadProc (from libAppleArchive)
                 (undefined) external _AACustomByteStreamSetWriteProc (from libAppleArchive)
                 (undefined) external _AADecodeArchiveInputStreamOpen (from libAppleArchive)
                 (undefined) external _AADecompressionInputStreamOpen (from libAppleArchive)
                 (undefined) external _AAEncodeArchiveOutputStreamOpen (from libAppleArchive)
                 (undefined) external _AAExtractArchiveOutputStreamOpen (from libAppleArchive)
                 (undefined) external _AAFieldKeySetCreateWithString (from libAppleArchive)
                 (undefined) external _AAFieldKeySetDestroy (from libAppleArchive)
                 (undefined) external _AAFileStreamOpenWithPath (from libAppleArchive)
                 (undefined) external _AAHeaderGetFieldBlob (from libAppleArchive)
                 (undefined) external _AAHeaderGetFieldString (from libAppleArchive)
                 (undefined) external _AAHeaderGetFieldUInt (from libAppleArchive)
                 (undefined) external _AAHeaderGetKeyIndex (from libAppleArchive)
                 (undefined) external _AAPathListCreate (from libAppleArchive)
                 (undefined) external _AAPathListCreateWithDirectoryContents (from libAppleArchive)
                 (undefined) external _AAPathListCreateWithPath (from libAppleArchive)
                 (undefined) external _AAPathListDestroy (from libAppleArchive)
                 (undefined) external _AAPathListMerge (from libAppleArchive)
                 (undefined) external _AAThreadErrorContextEnter (from libAppleArchive)
                 (undefined) external _AAThreadErrorContextLeave (from libAppleArchive)
                 (undefined) external _AEAContextCreateWithEncryptedStream (from libAppleArchive)
                 (undefined) external _AEAContextCreateWithProfile (from libAppleArchive)
                 (undefined) external _AEAContextDestroy (from libAppleArchive)
                 (undefined) external _AEAContextGetFieldBlob (from libAppleArchive)
                 (undefined) external _AEAContextGetFieldUInt (from libAppleArchive)
                 (undefined) external _AEAContextSetFieldBlob (from libAppleArchive)
                 (undefined) external _AEAContextSetFieldUInt (from libAppleArchive)
                 (undefined) external _AEADecryptionInputStreamOpen (from libAppleArchive)
                 (undefined) external _AEAEncryptionOutputStreamCloseAndUpdateContext (from libAppleArchive)
                 (undefined) external _AEAEncryptionOutputStreamOpen (from libAppleArchive)
                 (undefined) external _AEAKeychainLoadItem (from libAppleArchive)
                 (undefined) external _AEAKeychainStoreItem (from libAppleArchive)
                 (undefined) external _APFSVolumeRole (from APFS)
0000000100024158 (__TEXT,__const) external _ArchiveServiceVersionNumber
0000000100024120 (__TEXT,__const) external _ArchiveServiceVersionString
                 (undefined) external _CFArrayAppendValue (from CoreFoundation)
                 (undefined) external _CFArrayCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFAutorelease (from CoreFoundation)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBundleCopyLocalizedString (from CoreFoundation)
                 (undefined) external _CFBundleCreate (from CoreFoundation)
                 (undefined) external _CFBundleGetBundleWithIdentifier (from CoreFoundation)
                 (undefined) external _CFBundleGetMainBundle (from CoreFoundation)
                 (undefined) external _CFBundleGetValueForInfoDictionaryKey (from CoreFoundation)
                 (undefined) external _CFDataAppendBytes (from CoreFoundation)
                 (undefined) external _CFDataCreateMutable (from CoreFoundation)
                 (undefined) external _CFDateCreate (from CoreFoundation)
                 (undefined) external _CFDictionaryAddValue (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFEqual (from CoreFoundation)
                 (undefined) external _CFErrorCopyUserInfo (from CoreFoundation)
                 (undefined) external _CFErrorGetCode (from CoreFoundation)
                 (undefined) external _CFErrorGetDomain (from CoreFoundation)
                 (undefined) external _CFFileSecurityClearProperties (from CoreFoundation)
                 (undefined) external _CFFileSecurityCreate (from CoreFoundation)
                 (undefined) external _CFFileSecurityCreateCopy (from CoreFoundation)
                 (undefined) external _CFFileSecurityGetMode (from CoreFoundation)
                 (undefined) external _CFFileSecuritySetGroup (from CoreFoundation)
                 (undefined) external _CFFileSecuritySetMode (from CoreFoundation)
                 (undefined) external _CFFileSecuritySetOwner (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFNullGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberGetTypeID (from CoreFoundation)
                 (undefined) external _CFNumberGetValue (from CoreFoundation)
                 (undefined) external _CFPreferencesCopyAppValue (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringAppend (from CoreFoundation)
                 (undefined) external _CFStringCompare (from CoreFoundation)
                 (undefined) external _CFStringCompareWithOptions (from CoreFoundation)
                 (undefined) external _CFStringCreateCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateMutableCopy (from CoreFoundation)
                 (undefined) external _CFStringCreateWithBytes (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCString (from CoreFoundation)
                 (undefined) external _CFStringCreateWithCharacters (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFStringCreateWithSubstring (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetCharacterAtIndex (from CoreFoundation)
                 (undefined) external _CFStringGetCharacters (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFStringGetTypeID (from CoreFoundation)
                 (undefined) external _CFStringHasPrefix (from CoreFoundation)
                 (undefined) external _CFURLCopyLastPathComponent (from CoreFoundation)
                 (undefined) external _CFURLCopyResourcePropertiesForKeys (from CoreFoundation)
                 (undefined) external _CFURLCopyResourcePropertyForKey (from CoreFoundation)
                 (undefined) external _CFURLCreateFilePathURL (from CoreFoundation)
                 (undefined) external _CFURLCreateFromFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CFURLGetFileSystemRepresentation (from CoreFoundation)
                 (undefined) external _CFURLGetTypeID (from CoreFoundation)
                 (undefined) external _CFURLSetResourcePropertiesForKeys (from CoreFoundation)
000000010002cc50 (__DATA_CONST,__const) external _DSArchiveServiceErrorDomain
00000001000088e8 (__TEXT,__text) external _DSArchiveServiceStreamingXPCInterface
0000000100008688 (__TEXT,__text) external _DSArchiveServiceXPCInterface
                 (undefined) external _FSGetVolumeInfo (from CoreServices)
                 (undefined) external _IORegistryEntryCreateCFProperty (from IOKit)
                 (undefined) external _IOServiceGetMatchingService (from IOKit)
                 (undefined) external _IOServiceMatching (from IOKit)
                 (undefined) external _NSCocoaErrorDomain (from Foundation)
                 (undefined) external _NSDebugDescriptionErrorKey (from Foundation)
                 (undefined) external _NSHomeDirectory (from Foundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSLocalizedRecoverySuggestionErrorKey (from Foundation)
                 (undefined) external _NSOSStatusErrorDomain (from Foundation)
                 (undefined) external _NSPOSIXErrorDomain (from Foundation)
                 (undefined) external _NSProgressFileOperationKindArchiving (from Foundation)
                 (undefined) external _NSProgressFileOperationKindUnarchiving (from Foundation)
                 (undefined) external _NSProgressKindFile (from Foundation)
                 (undefined) external _NSStringEncodingDetectionAllowLossyKey (from Foundation)
                 (undefined) external _NSStringEncodingDetectionSuggestedEncodingsKey (from Foundation)
                 (undefined) external _NSTemporaryDirectory (from Foundation)
                 (undefined) external _NSURLErrorDomain (from Foundation)
                 (undefined) external _NSURLErrorKey (from Foundation)
                 (undefined) external _NSURLFileContentIdentifierKey (from CoreFoundation)
                 (undefined) external _NSURLFileProtectionKey (from CoreFoundation)
                 (undefined) external _NSURLFileSizeKey (from CoreFoundation)
                 (undefined) external _NSURLIsDirectoryKey (from CoreFoundation)
                 (undefined) external _NSURLIsSparseKey (from CoreFoundation)
                 (undefined) external _NSURLMayHaveExtendedAttributesKey (from CoreFoundation)
                 (undefined) external _NSURLMayShareFileContentKey (from CoreFoundation)
                 (undefined) external _NSURLNameKey (from CoreFoundation)
0000000100031328 (__DATA,__objc_data) external _OBJC_CLASS_$_DSArchiveExportedService
00000001000312b0 (__DATA,__objc_data) external _OBJC_CLASS_$_DSArchiveService
0000000100031300 (__DATA,__objc_data) external _OBJC_CLASS_$_DSArchiveServiceDelegate
0000000100031238 (__DATA,__objc_data) external _OBJC_CLASS_$_DSArchivedItemDescriptor
                 (undefined) external _OBJC_CLASS_$_LSClaimBinding (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_NSArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSCharacterSet (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSData (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSError (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileAccessIntent (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileCoordinator (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSFileManager (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableArray (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableDictionary (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSMutableSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNull (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_CLASS_$_NSOperationQueue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProgress (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSSecurityScopedURLWrapper (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSThread (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCConnection (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCInterface (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSXPCListener (from Foundation)
                 (undefined) external _OBJC_CLASS_$_UTType (from UniformTypeIdentifiers)
0000000100031350 (__DATA,__objc_data) external _OBJC_METACLASS_$_DSArchiveExportedService
0000000100031288 (__DATA,__objc_data) external _OBJC_METACLASS_$_DSArchiveService
00000001000312d8 (__DATA,__objc_data) external _OBJC_METACLASS_$_DSArchiveServiceDelegate
0000000100031260 (__DATA,__objc_data) external _OBJC_METACLASS_$_DSArchivedItemDescriptor
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _UTTypeAppleArchive (from UniformTypeIdentifiers)
                 (undefined) external _UTTypeFolder (from UniformTypeIdentifiers)
                 (undefined) external _UTTypeItem (from UniformTypeIdentifiers)
                 (undefined) external _UTTypeZIP (from UniformTypeIdentifiers)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __CFFileSecurityGetFilesec (from CoreFoundation)
                 (undefined) external __CFURLCopyResourcePropertyValuesAndFlags (from CoreFoundation)
                 (undefined) external __CFURLGetResourcePropertyFlags (from CoreFoundation)
                 (undefined) external __CFURLGetVolumePropertyFlags (from CoreFoundation)
                 (undefined) external __CFURLIsFileURL (from CoreFoundation)
                 (undefined) external __CFURLIsPromiseName (from CoreFoundation)
                 (undefined) external __MDItemSetAttributesWithURL (from CoreServices)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __UTTypeAppleEncryptedArchive (from UniformTypeIdentifiers)
                 (undefined) external __Unwind_Resume (from libSystem)
0000000100009800 (__TEXT,__text) external __Z10FileSuffixRK7TString
000000010000d428 (__TEXT,__text) external __Z10HardwareIDv
0000000100009d34 (__TEXT,__text) external __Z11RedactedStrRK7TString
000000010000aa5c (__TEXT,__text) external __Z12SanitizedURLP5NSURL
000000010000a6f4 (__TEXT,__text) external __Z13SanitizedPathRK7TString
00000001000099bc (__TEXT,__text) external __Z15FileSuffixChain7TString
00000001000096a4 (__TEXT,__text) external __Z15SlashesToColonsRK7TString
000000010000d370 (__TEXT,__text) external __Z16BRContainerClassv
000000010000d37c (__TEXT,__text) external __Z17IsRunningInFinderv
00000001000214c8 (__TEXT,__text) external __Z18IsRedactionEnabledv
000000010001365c (__TEXT,__text) external __Z19LogWithOSLogEnabledv
0000000100013040 (__TEXT,__text) external __Z22ICloudDriveFPFSEnabledv
000000010001313c (__TEXT,__text) external __Z23FileProviderErrorDomainv
000000010000e0c4 (__TEXT,__text) external __Z24UseFileProviderFrameworkv
0000000100013608 (__TEXT,__text) external __Z6LogObj12TLogCategory
000000010001221c (__TEXT,__text) external __Z9PrefsBoolPK10__CFStringbb
000000010001113c (__TEXT,__text) external __ZN10TCFURLInfo10CreateFileERK7TStringS2_P16__CFFileSecuritybRS0_
000000010000f5c4 (__TEXT,__text) external __ZN10TCFURLInfo10GetVRefNumEPK7__CFURL
000000010000e660 (__TEXT,__text) external __ZN10TCFURLInfo10InitializeEPK7__CFURLbb
000000010000e7a8 (__TEXT,__text) external __ZN10TCFURLInfo10InitializeEPKc
000000010000d590 (__TEXT,__text) external __ZN10TCFURLInfo11GetgidToUseEv
000000010000d574 (__TEXT,__text) external __ZN10TCFURLInfo11GetuidToUseEv
000000010000e584 (__TEXT,__text) external __ZN10TCFURLInfo14ForceNameFetchEv
000000010000f1bc (__TEXT,__text) external __ZN10TCFURLInfo14StringPropertyEPK7__CFURLPK10__CFString
000000010001157c (__TEXT,__text) external __ZN10TCFURLInfo15CreateDirectoryERK7TStringS2_P16__CFFileSecuritybRS0_
000000010000d940 (__TEXT,__text) external __ZN10TCFURLInfo15FetchPropertiesEb
000000010000e1d0 (__TEXT,__text) external __ZN10TCFURLInfo16TranslateCFErrorEP9__CFError
0000000100031c49 (__DATA,__common) external __ZN10TCFURLInfo16gDSHelperRunningE
000000010000d6e0 (__TEXT,__text) external __ZN10TCFURLInfo18CopyPropertyValuesEPK7__CFURLyRyP24_CFURLFilePropertyValues
000000010000f528 (__TEXT,__text) external __ZN10TCFURLInfo18GetBooleanPropertyEPK7__CFURLPK10__CFString
000000010000fb20 (__TEXT,__text) external __ZN10TCFURLInfo19GetVolumeInfoRecordEPK7__CFURLR16VolumeInfoRecord
000000010000f24c (__TEXT,__text) external __ZN10TCFURLInfo19TranslatePOSIXErrorEiPKc
000000010000f3ec (__TEXT,__text) external __ZN10TCFURLInfo20GetNumericalPropertyEPK7__CFURLPK10__CFString
0000000100010698 (__TEXT,__text) external __ZN10TCFURLInfo21DesktopServicesBundleEv
0000000100012368 (__TEXT,__text) external __ZN10TCFURLInfo21EnableResumableCopiesEv
000000010000f9a0 (__TEXT,__text) external __ZN10TCFURLInfo21SetResourcePropertiesEPK14__CFDictionary
0000000100010c14 (__TEXT,__text) external __ZN10TCFURLInfo22LocalizedStringWithKeyEPK10__CFString
00000001000103d0 (__TEXT,__text) external __ZN10TCFURLInfo22TranslateRawPOSIXErrorEiPKc
000000010000f8a8 (__TEXT,__text) external __ZN10TCFURLInfo24FileSystemRepresentationEPK7__CFURLb
000000010000e8a0 (__TEXT,__text) external __ZN10TCFURLInfo24GetBasicInfoPropertyKeysEv
00000001000107d8 (__TEXT,__text) external __ZN10TCFURLInfo25LocalizedCopyErrorMessageEiRK7TString
0000000100011cc4 (__TEXT,__text) external __ZN10TCFURLInfo25PhysicalURLFromLogicalURLEP5NSURL
000000010000fe78 (__TEXT,__text) external __ZN10TCFURLInfo26OSStatusFromCFErrorShallowEP9__CFError
000000010000fe40 (__TEXT,__text) external __ZN10TCFURLInfo26TranslateFileProviderErrorEP9__CFError
000000010000f850 (__TEXT,__text) external __ZN10TCFURLInfo27GetFileSystemRepresentationEPK7__CFURLbPhl
0000000100010b00 (__TEXT,__text) external __ZN10TCFURLInfo27LocalizedStringWithFileNameEPK10__CFStringPK7__CFURL
000000010000e050 (__TEXT,__text) external __ZN10TCFURLInfo32GetCopyItemRequestedPropertyKeysEv
0000000100031c50 (__DATA,__common) external __ZN10TCFURLInfo9ggidToUseE
0000000100031c4c (__DATA,__common) external __ZN10TCFURLInfo9guidToUseE
000000010000d6d8 (__TEXT,__text) external __ZN10TCFURLInfoC1Ev
000000010000d604 (__TEXT,__text) external __ZN10TCFURLInfoC2Ev
000000010000b4c0 (__TEXT,__text) external __ZN12TUniqueNamer14NextUniqueNameER7TString
000000010000b410 (__TEXT,__text) external __ZN12TUniqueNamer7SetSeedERK7TStringS2_
0000000100010cf4 (__TEXT,__text) external __ZN15TFileDescriptor4OpenEPKc9OpenFlagsP16__CFFileSecuritybbb
0000000100010ca4 (__TEXT,__text) external __ZN15TFileDescriptor5CloseEv
000000010000d6dc (__TEXT,__text) external __ZN15TFileDescriptorD1Ev
00000001000121e0 (__TEXT,__text) external __ZN15TFileDescriptorD2Ev
000000010000c050 (__TEXT,__text) external __ZN7TString10MutableRefEv
000000010000c7a4 (__TEXT,__text) external __ZN7TString11SetFromUTF8EPKcm
000000010000c0d8 (__TEXT,__text) external __ZN7TString15SetFromUniCharsEPKtl
000000010000c8e0 (__TEXT,__text) external __ZN7TString23SetStringRefAsImmutableEPK10__CFString
000000010000c504 (__TEXT,__text) external __ZN7TString6AppendERKS_
000000010000c598 (__TEXT,__text) external __ZN7TString9IsMutableEPK10__CFString
000000010000c11c (__TEXT,__text) external __ZN7TString9SetLengthEl
000000010000c85c (__TEXT,__text) external __ZN7TStringC1EPKc
000000010000c8dc (__TEXT,__text) external __ZN7TStringC1EPKcm
000000010000c04c (__TEXT,__text) external __ZN7TStringC1ERK12HFSUniStr255
000000010000c724 (__TEXT,__text) external __ZN7TStringC2EPKc
000000010000c860 (__TEXT,__text) external __ZN7TStringC2EPKcm
000000010000bfd4 (__TEXT,__text) external __ZN7TStringC2ERK12HFSUniStr255
0000000100010f50 (__TEXT,__text) external __ZNK10TCFURLInfo10CreateFileERK7TStringP12TUniqueNamerP16__CFFileSecuritybRNSt3__110shared_ptrIS_EE
000000010000d75c (__TEXT,__text) external __ZNK10TCFURLInfo10PathAsCStrEv
0000000100011e54 (__TEXT,__text) external __ZNK10TCFURLInfo14CreateLockFileERKNSt3__110shared_ptrIS_EEPK7TStringP16__CFFileSecuritybRS2_b
0000000100011378 (__TEXT,__text) external __ZNK10TCFURLInfo15CreateDirectoryERK7TStringP12TUniqueNamerP16__CFFileSecuritybRNSt3__110shared_ptrIS_EE
0000000100011850 (__TEXT,__text) external __ZNK10TCFURLInfo19CreateLockDirectoryERKNSt3__110shared_ptrIS_EEPK7TStringP16__CFFileSecuritybRS2_bb
000000010000f92c (__TEXT,__text) external __ZNK10TCFURLInfo19GetVolumeInfoRecordER16VolumeInfoRecord
000000010000f14c (__TEXT,__text) external __ZNK10TCFURLInfo4NameEv
000000010000d8d4 (__TEXT,__text) external __ZNK10TCFURLInfo4PathEv
000000010000c620 (__TEXT,__text) external __ZNK7TString10BeginsWithERKS_
000000010000c22c (__TEXT,__text) external __ZNK7TString13SubStringFromEl
000000010000c414 (__TEXT,__text) external __ZNK7TString18CopyToHFSUniStr255EP12HFSUniStr255
000000010000c690 (__TEXT,__text) external __ZNK7TString3StrEv
000000010000c700 (__TEXT,__text) external __ZNK7TString5c_strEv
000000010000c980 (__TEXT,__text) external __ZNK7TString8EndsWithERKS_
000000010000c4f8 (__TEXT,__text) external __ZNK7TString9SubStringERK8_NSRange
000000010000c288 (__TEXT,__text) external __ZNK7TString9SubStringEll
                 (undefined) external __ZNKSt3__119__shared_weak_count13__get_deleterERKSt9type_info (from libc++)
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__112__next_primeEm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_count14__release_weakEv (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_countD2Ev (from libc++)
                 (undefined) external __ZNSt3__19to_stringEi (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
                 (undefined) external __ZTINSt3__119__shared_weak_countE (from libc++)
                 (undefined) weak external __ZTISt12length_error (from libc++)
                 (undefined) weak external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt20bad_array_new_length (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___CFStringIsMutable (from CoreFoundation)
                 (undefined) external ___chkstk_darwin (from libSystem)
