
/System/Library/PrivateFrameworks/GPUCompiler.framework/Versions/A/Libraries/openclc (for architecture x86_64):
0000000100079600 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE13isLoopExitingEPKS1_
0000000100079f20 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE14getLoopLatchesERNS_15SmallVectorImplIPS1_EE
000000010007a6c0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE14verifyLoopNestEPNS_8DenseSetIPKS2_NS_12DenseMapInfoIS6_EEEE
00000001000798e0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE15getExitingBlockEv
00000001000796c0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE15getNumBackEdgesEv
00000001000797b0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE16getExitingBlocksERNS_15SmallVectorImplIPS1_EE
0000000100079c90 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE16getLoopPreheaderEv
0000000100079ce0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE18getLoopPredecessorEv
0000000100079560 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE3endEv
0000000100079580 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE4rendEv
0000000100079550 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE5beginEv
0000000100079590 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE5emptyEv
000000010007a7a0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE5printERNS_11raw_ostreamEj
0000000100079570 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE6rbeginEv
00000001000794d0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE8containsEPKS1_
00000001000794a0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE8containsEPKS2_
00000001000795d0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE9block_endEv
00000001000795b0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE9getBlocksEv
0000000100079470 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_10BasicBlockENS_4LoopEE9getHeaderEv
0000000100209600 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE10verifyLoopEv
0000000100208450 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE11block_beginEv
00000001002083c0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE11getSubLoopsEv
0000000100208980 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE12getExitBlockEv
0000000100208b00 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE12getExitEdgesERNS_15SmallVectorImplINSt3__14pairIPKS1_S8_EEEE
00000001002082e0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE12getLoopDepthEv
0000000100208db0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE12getLoopLatchEv
0000000100208470 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE12getNumBlocksEv
0000000100208870 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE13getExitBlocksERNS_15SmallVectorImplIPS1_EE
0000000100208310 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE13getParentLoopEv
0000000100208490 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE13isLoopExitingEPKS1_
0000000100208ed0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE14getLoopLatchesERNS_15SmallVectorImplIPS1_EE
0000000100209610 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE14verifyLoopNestEPNS_8DenseSetIPKS2_NS_12DenseMapInfoIS6_EEEE
00000001002087f0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE15getExitingBlockEv
0000000100208560 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE15getNumBackEdgesEv
0000000100208670 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE16getExitingBlocksERNS_15SmallVectorImplIPS1_EE
0000000100208c20 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE16getLoopPreheaderEv
0000000100208c50 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE18getLoopPredecessorEv
00000001002083f0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE3endEv
0000000100208410 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE4rendEv
00000001002083e0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE5beginEv
0000000100208420 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE5emptyEv
00000001002096f0 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE5printERNS_11raw_ostreamEj
0000000100208400 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE6rbeginEv
0000000100208360 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE8containsEPKS1_
0000000100208330 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE8containsEPKS2_
0000000100208460 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE9block_endEv
0000000100208440 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE9getBlocksEv
0000000100208300 (__TEXT,__text) weak external __ZNK4llvm8LoopBaseINS_17MachineBasicBlockENS_11MachineLoopEE9getHeaderEv
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findEcm (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5rfindEcm (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7compareEPKc (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7compareEmmPKc (from libc++)
                 (undefined) external __ZNKSt3__16locale9has_facetERNS0_2idE (from libc++)
                 (undefined) external __ZNKSt3__16locale9use_facetERNS0_2idE (from libc++)
                 (undefined) external __ZNKSt3__18ios_base6getlocEv (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE2atEm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5eraseEmm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6insertENS_11__wrap_iterIPKcEEc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6insertEmPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6insertEmPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6resizeEmc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7replaceEmmPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7replaceEmmPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE7reserveEm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9__grow_byEmmmmmm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2ERKS5_mmRKS4_ (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEED1Ev (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEaSERKS5_ (from libc++)
                 (undefined) external __ZNSt3__113basic_filebufIcNS_11char_traitsIcEEEC1Ev (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEE6sentryC1ERS3_b (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEED0Ev (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEED1Ev (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEED2Ev (from libc++)
                 (undefined) external __ZNSt3__113basic_istreamIcNS_11char_traitsIcEEErsERj (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIcNS_11char_traitsIcEEE5uflowEv (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIcNS_11char_traitsIcEEE6xsgetnEPcl (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIcNS_11char_traitsIcEEE6xsputnEPKcl (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIcNS_11char_traitsIcEEE9showmanycEv (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIcNS_11char_traitsIcEEEC2Ev (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIcNS_11char_traitsIcEEED2Ev (from libc++)
                 (undefined) external __ZNSt3__15ctypeIcE2idE (from libc++)
                 (undefined) external __ZNSt3__16__sortIRNS_6__lessIjjEEPjEEvT0_S5_T_ (from libc++)
                 (undefined) external __ZNSt3__16__sortIRNS_6__lessIxxEEPxEEvT0_S5_T_ (from libc++)
                 (undefined) external __ZNSt3__16localeC1ERKS0_ (from libc++)
                 (undefined) external __ZNSt3__16localeD1Ev (from libc++)
                 (undefined) external __ZNSt3__17codecvtIcc11__mbstate_tE2idE (from libc++)
                 (undefined) external __ZNSt3__18ios_base4initEPv (from libc++)
                 (undefined) external __ZNSt3__18ios_base5clearEj (from libc++)
                 (undefined) external __ZNSt3__19basic_iosIcNS_11char_traitsIcEEED2Ev (from libc++)
                 (undefined) external __ZNSt3__19to_stringEj (from libc++)
                 (undefined) external __ZNSt3__1plIcNS_11char_traitsIcEENS_9allocatorIcEEEENS_12basic_stringIT_T0_T1_EEPKS6_RKS9_ (from libc++)
                 (undefined) external __ZSt7nothrow (from libc++)
000000010101a940 (__DATA,__const) weak external __ZTIN4llvm10FoldingSetINS_12SDVTListNodeEEE
0000000101011060 (__DATA,__const) weak external __ZTIN4llvm10FoldingSetINS_13AttributeImplEEE
00000001010110b0 (__DATA,__const) weak external __ZTIN4llvm10FoldingSetINS_16AttributeSetImplEEE
0000000101011100 (__DATA,__const) weak external __ZTIN4llvm10FoldingSetINS_16AttributeSetNodeEEE
0000000100fff820 (__DATA,__const) weak external __ZTIN4llvm10FoldingSetINS_4SCEVEEE
0000000101011150 (__DATA,__const) weak external __ZTIN4llvm10FoldingSetINS_6MDNodeEEE
000000010101a8f0 (__DATA,__const) weak external __ZTIN4llvm10FoldingSetINS_6SDNodeEEE
0000000101000830 (__DATA,__const) weak external __ZTIN4llvm10FoldingSetINS_9DIEAbbrevEEE
0000000101006d60 (__DATA,__const) weak external __ZTIN4llvm10ilist_nodeINS_10BasicBlockEEE
0000000101014ed8 (__DATA,__const) weak external __ZTIN4llvm10ilist_nodeINS_10MCFragmentEEE
000000010100fab8 (__DATA,__const) weak external __ZTIN4llvm10ilist_nodeINS_11GlobalAliasEEE
0000000100ffdd50 (__DATA,__const) weak external __ZTIN4llvm10ilist_nodeINS_11IVStrideUseEEE
000000010100fdd8 (__DATA,__const) weak external __ZTIN4llvm10ilist_nodeINS_11InstructionEEE
000000010100fa48 (__DATA,__const) weak external __ZTIN4llvm10ilist_nodeINS_14GlobalVariableEEE
000000010100f7f0 (__DATA,__const) weak external __ZTIN4llvm10ilist_nodeINS_8ArgumentEEE
000000010100f860 (__DATA,__const) weak external __ZTIN4llvm10ilist_nodeINS_8FunctionEEE
00000001010060c0 (__DATA,__const) weak external __ZTIN4llvm11MCInstrInfoE
00000001010076d0 (__DATA,__const) weak external __ZTIN4llvm13DominatorBaseINS_10BasicBlockEEE
0000000101002c38 (__DATA,__const) weak external __ZTIN4llvm13DominatorBaseINS_17MachineBasicBlockEEE
0000000101007730 (__DATA,__const) weak external __ZTIN4llvm13DominatorTreeE
0000000101007330 (__DATA,__const) weak external __ZTIN4llvm14DiagnosticInfoE
0000000100fff6e0 (__DATA,__const) weak external __ZTIN4llvm14FoldingSetImpl4NodeE
0000000101006608 (__DATA,__const) weak external __ZTIN4llvm14MCRegisterInfoE
000000010101b288 (__DATA,__const) weak external __ZTIN4llvm14format_object1IdEE
0000000101014e08 (__DATA,__const) weak external __ZTIN4llvm14format_object1IhEE
0000000101018198 (__DATA,__const) weak external __ZTIN4llvm14format_object1IjEE
00000001010158e0 (__DATA,__const) weak external __ZTIN4llvm14format_object1IxEE
0000000101000240 (__DATA,__const) weak external __ZTIN4llvm14format_object1IyEE
000000010101d080 (__DATA,__const) weak external __ZTIN4llvm14format_object2IddEE
0000000101016bc0 (__DATA,__const) weak external __ZTIN4llvm14format_object3IjPKcS2_EE
000000010101ce48 (__DATA,__const) weak external __ZTIN4llvm14format_object5IjjjPKcS2_EE
000000010101e548 (__DATA,__const) weak external __ZTIN4llvm15MCSubtargetInfoE
0000000101012380 (__DATA,__const) weak external __ZTIN4llvm15ValueHandleBaseE
0000000101006d50 (__DATA,__const) weak external __ZTIN4llvm15ilist_half_nodeINS_10BasicBlockEEE
0000000101014ec8 (__DATA,__const) weak external __ZTIN4llvm15ilist_half_nodeINS_10MCFragmentEEE
000000010100faa8 (__DATA,__const) weak external __ZTIN4llvm15ilist_half_nodeINS_11GlobalAliasEEE
0000000100ffdd40 (__DATA,__const) weak external __ZTIN4llvm15ilist_half_nodeINS_11IVStrideUseEEE
000000010100fdc8 (__DATA,__const) weak external __ZTIN4llvm15ilist_half_nodeINS_11InstructionEEE
000000010100fa38 (__DATA,__const) weak external __ZTIN4llvm15ilist_half_nodeINS_14GlobalVariableEEE
000000010100f7e0 (__DATA,__const) weak external __ZTIN4llvm15ilist_half_nodeINS_8ArgumentEEE
000000010100f850 (__DATA,__const) weak external __ZTIN4llvm15ilist_half_nodeINS_8FunctionEEE
000000010101e3f0 (__DATA,__const) weak external __ZTIN4llvm16MCObjectFileInfoE
0000000101007480 (__DATA,__const) weak external __ZTIN4llvm17DiagnosticPrinterE
00000001010076e0 (__DATA,__const) weak external __ZTIN4llvm17DominatorTreeBaseINS_10BasicBlockEEE
0000000101002c48 (__DATA,__const) weak external __ZTIN4llvm17DominatorTreeBaseINS_17MachineBasicBlockEEE
00000001010046e0 (__DATA,__const) weak external __ZTIN4llvm18RegisterPassParserINS_16RegisterRegAllocEEE
000000010101ac98 (__DATA,__const) weak external __ZTIN4llvm18RegisterPassParserINS_17RegisterSchedulerEEE
0000000101003c90 (__DATA,__const) weak external __ZTIN4llvm18RegisterPassParserINS_20MachineSchedRegistryEEE
0000000101005af8 (__DATA,__const) weak external __ZTIN4llvm18ValueMapCallbackVHIPKNS_10AllocaInstENS_14StackProtector13SSPLayoutKindENS_14ValueMapConfigIS3_EEEE
0000000101014140 (__DATA,__const) weak external __ZTIN4llvm18ValueMapCallbackVHIPKNS_5ValueENS_6WeakVHENS_14ValueMapConfigIS3_EEEE
0000000101001208 (__DATA,__const) weak external __ZTIN4llvm18ValueMapCallbackVHIPNS_5ValueES2_NS_14ValueMapConfigIS2_EEEE
0000000100fff0b0 (__DATA,__const) weak external __ZTIN4llvm20DOTGraphTraitsViewerINS_10RegionInfoELb0EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEEE
0000000100fff220 (__DATA,__const) weak external __ZTIN4llvm20DOTGraphTraitsViewerINS_10RegionInfoELb1EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEEE
0000000100ffd890 (__DATA,__const) weak external __ZTIN4llvm20DOTGraphTraitsViewerINS_17PostDominatorTreeELb0EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEEE
0000000100ffda00 (__DATA,__const) weak external __ZTIN4llvm20DOTGraphTraitsViewerINS_17PostDominatorTreeELb1EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEEE
0000000100fff390 (__DATA,__const) weak external __ZTIN4llvm21DOTGraphTraitsPrinterINS_10RegionInfoELb0EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEEE
0000000100fff500 (__DATA,__const) weak external __ZTIN4llvm21DOTGraphTraitsPrinterINS_10RegionInfoELb1EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEEE
0000000100ffd5b0 (__DATA,__const) weak external __ZTIN4llvm21DOTGraphTraitsPrinterINS_17PostDominatorTreeELb0EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEEE
0000000100ffd720 (__DATA,__const) weak external __ZTIN4llvm21DOTGraphTraitsPrinterINS_17PostDominatorTreeELb1EPS1_NS_26DefaultAnalysisGraphTraitsIS1_S2_EEEE
0000000101012cd0 (__DATA,__const) weak external __ZTIN4llvm26DOTGraphTraitsModuleViewerINS_20CallGraphWrapperPassELb1EPNS_9CallGraphENS_34AnalysisCallGraphWrapperPassTraitsEEE
0000000101012e40 (__DATA,__const) weak external __ZTIN4llvm27DOTGraphTraitsModulePrinterINS_20CallGraphWrapperPassELb1EPNS_9CallGraphENS_34AnalysisCallGraphWrapperPassTraitsEEE
000000010107a958 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueI17AsmWriterFlavorTyEE
0000000101004f40 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueINS_11SplitEditor19ComplementSpillModeEEE
0000000100ffed40 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueINS_6Region10PrintStyleEEE
00000001010047c8 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueIPFPNS_12FunctionPassEvEEE
0000000101003d78 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueIPFPNS_17ScheduleDAGInstrsEPNS_19MachineSchedContextEEEE
000000010101ad80 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueIPFPNS_18ScheduleDAGSDNodesEPNS_16SelectionDAGISelENS_10CodeGenOpt5LevelEEEE
00000001010122a0 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueIPKNS_8PassInfoEEE
000000010101cbf0 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueIbEE
000000010101bea8 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueIcEE
0000000101000c80 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueIiEE
0000000100fff7d0 (__DATA,__const) weak external __ZTIN4llvm2cl11OptionValueIjEE
000000010107a848 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageI17AsmWriterFlavorTyLb0ELb0EEE
00000001010010d0 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageINS0_13boolOrDefaultELb0ELb0EEE
0000000101004e30 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageINS_11SplitEditor19ComplementSpillModeELb0ELb0EEE
0000000100ffec30 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageINS_6Region10PrintStyleELb0ELb0EEE
000000010101b900 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEELb0ELb1EEE
000000010101d008 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEELb1ELb1EEE
00000001010045f8 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIPFPNS_12FunctionPassEvELb0ELb0EEE
0000000101003ba8 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIPFPNS_17ScheduleDAGInstrsEPNS_19MachineSchedContextEELb0ELb0EEE
000000010101abb0 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIPFPNS_18ScheduleDAGSDNodesEPNS_16SelectionDAGISelENS_10CodeGenOpt5LevelEELb0ELb0EEE
000000010101ba48 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIbLb0ELb0EEE
0000000100ffbd10 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIbLb1ELb0EEE
000000010101b9a8 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIcLb0ELb0EEE
000000010101b850 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIiLb0ELb0EEE
000000010101b7b0 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIjLb0ELb0EEE
000000010101a9e0 (__DATA,__const) weak external __ZTIN4llvm2cl11opt_storageIjLb1ELb0EEE
000000010101b548 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserINS0_13boolOrDefaultEEE
000000010101b6f8 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEEE
000000010101b500 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserIbEE
000000010101b740 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserIcEE
000000010101b668 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserIdEE
000000010101b6b0 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserIfEE
000000010101b590 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserIiEE
000000010101b5d8 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserIjEE
000000010101b620 (__DATA,__const) weak external __ZTIN4llvm2cl12basic_parserIyEE
0000000101013c28 (__DATA,__const) weak external __ZTIN4llvm2cl12list_storageINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEbEE
00000001010118d0 (__DATA,__const) weak external __ZTIN4llvm2cl12list_storageIPKNS_8PassInfoEbEE
000000010107a940 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseI17AsmWriterFlavorTyLb0EEE
0000000101004f28 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseINS_11SplitEditor19ComplementSpillModeELb0EEE
0000000100ffed28 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseINS_6Region10PrintStyleELb0EEE
00000001010047b0 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseIPFPNS_12FunctionPassEvELb0EEE
0000000101003d60 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseIPFPNS_17ScheduleDAGInstrsEPNS_19MachineSchedContextEELb0EEE
000000010101ad68 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseIPFPNS_18ScheduleDAGSDNodesEPNS_16SelectionDAGISelENS_10CodeGenOpt5LevelEELb0EEE
0000000101012288 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseIPKNS_8PassInfoELb0EEE
0000000101024cc0 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseIbLb0EEE
000000010101be90 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseIcLb0EEE
0000000101000c68 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseIiLb0EEE
0000000100fff7b8 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueBaseIjLb0EEE
000000010107a928 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyI17AsmWriterFlavorTyEE
000000010101b378 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyINS0_13boolOrDefaultEEE
0000000101004f10 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyINS_11SplitEditor19ComplementSpillModeEEE
0000000100ffed10 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyINS_6Region10PrintStyleEEE
0000000101004588 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEEEE
0000000101004798 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyIPFPNS_12FunctionPassEvEEE
0000000101003d48 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyIPFPNS_17ScheduleDAGInstrsEPNS_19MachineSchedContextEEEE
000000010101ad50 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyIPFPNS_18ScheduleDAGSDNodesEPNS_16SelectionDAGISelENS_10CodeGenOpt5LevelEEEE
0000000101012270 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyIPKNS_8PassInfoEEE
000000010101cbd0 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyIbEE
000000010101be78 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyIcEE
0000000101000c50 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyIiEE
0000000100fff7a0 (__DATA,__const) weak external __ZTIN4llvm2cl15OptionValueCopyIjEE
000000010107a858 (__DATA,__const) weak external __ZTIN4llvm2cl3optI17AsmWriterFlavorTyLb0ENS0_6parserIS2_EEEE
00000001010010e0 (__DATA,__const) weak external __ZTIN4llvm2cl3optINS0_13boolOrDefaultELb0ENS0_6parserIS2_EEEE
0000000101004e40 (__DATA,__const) weak external __ZTIN4llvm2cl3optINS_11SplitEditor19ComplementSpillModeELb0ENS0_6parserIS3_EEEE
0000000100ffec40 (__DATA,__const) weak external __ZTIN4llvm2cl3optINS_6Region10PrintStyleELb0ENS0_6parserIS3_EEEE
000000010101b918 (__DATA,__const) weak external __ZTIN4llvm2cl3optINSt3__112basic_stringIcNS2_11char_traitsIcEENS2_9allocatorIcEEEELb0ENS0_6parserIS8_EEEE
