0000000195d03dc0 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
0000000195d03e64 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
0000000195d03f24 (__TEXT,__gcc_except_tab) non-external GCC_except_table13
0000000195d03c50 (__TEXT,__gcc_except_tab) non-external GCC_except_table14
0000000195d03f40 (__TEXT,__gcc_except_tab) non-external GCC_except_table16
0000000195d03b84 (__TEXT,__gcc_except_tab) non-external GCC_except_table17
0000000195d03c08 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
0000000195d03a58 (__TEXT,__gcc_except_tab) non-external GCC_except_table21
0000000195d03c18 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
0000000195d03f50 (__TEXT,__gcc_except_tab) non-external GCC_except_table22
0000000195d03ae4 (__TEXT,__gcc_except_tab) non-external GCC_except_table23
0000000195d03b04 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000195d03b94 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
0000000195d03f60 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
0000000195d03a68 (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000195d03ddc (__TEXT,__gcc_except_tab) non-external GCC_except_table27
0000000195d03a48 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000195d03c28 (__TEXT,__gcc_except_tab) non-external GCC_except_table3
0000000195d03a78 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
0000000195d03c60 (__TEXT,__gcc_except_tab) non-external GCC_except_table33
0000000195d03bac (__TEXT,__gcc_except_tab) non-external GCC_except_table36
0000000195d03df0 (__TEXT,__gcc_except_tab) non-external GCC_except_table4
0000000195d03cc8 (__TEXT,__gcc_except_tab) non-external GCC_except_table46
0000000195d03bc8 (__TEXT,__gcc_except_tab) non-external GCC_except_table47
0000000195d03bd8 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
0000000195d03be8 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
0000000195d03bf8 (__TEXT,__gcc_except_tab) non-external GCC_except_table50
0000000195d03cd8 (__TEXT,__gcc_except_tab) non-external GCC_except_table51
0000000195d03cf4 (__TEXT,__gcc_except_tab) non-external GCC_except_table52
0000000195d03d04 (__TEXT,__gcc_except_tab) non-external GCC_except_table55
0000000195d03d20 (__TEXT,__gcc_except_tab) non-external GCC_except_table57
0000000195d03a9c (__TEXT,__gcc_except_tab) non-external GCC_except_table59
0000000195d03aac (__TEXT,__gcc_except_tab) non-external GCC_except_table60
0000000195d03b14 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
0000000195d03b24 (__TEXT,__gcc_except_tab) non-external GCC_except_table65
0000000195d03b34 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
0000000195d03b44 (__TEXT,__gcc_except_tab) non-external GCC_except_table67
0000000195d03d3c (__TEXT,__gcc_except_tab) non-external GCC_except_table67
0000000195d03b54 (__TEXT,__gcc_except_tab) non-external GCC_except_table68
0000000195d03e04 (__TEXT,__gcc_except_tab) non-external GCC_except_table7
0000000195d03b64 (__TEXT,__gcc_except_tab) non-external GCC_except_table70
0000000195d03b74 (__TEXT,__gcc_except_tab) non-external GCC_except_table71
0000000195d03d4c (__TEXT,__gcc_except_tab) non-external GCC_except_table73
0000000195d03d60 (__TEXT,__gcc_except_tab) non-external GCC_except_table76
0000000195d03abc (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000195d03e20 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
0000000195d03d70 (__TEXT,__gcc_except_tab) non-external GCC_except_table84
0000000195d03d80 (__TEXT,__gcc_except_tab) non-external GCC_except_table85
0000000195d03d90 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
0000000195d03da0 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
0000000195d03db0 (__TEXT,__gcc_except_tab) non-external GCC_except_table92
0000000195cf2bb8 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer19DisownLanguageModelEv
0000000195cf87cc (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer19UpdateFeedbackStateENS_14FeedbackUpdateE
0000000195cf94a4 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer5ChokeExb
0000000195cf92a4 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer9CopyAudioEyyy
0000000195cf8bc0 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizer9SerializeEPvP19RXRecognitionSystem
0000000195cf802c (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerC1Ev
0000000195cf802c (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerC2Ev
0000000195cf8b88 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerD0Ev
0000000195cf8b84 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerD1Ev
0000000195cf8a68 (__TEXT,__text) non-external (was a private external) __ZN12RXRecognizerD2Ev
0000000195cf908c (__TEXT,__text) non-external (was a private external) __ZN12RXResultDesc9DeleteRefEv
0000000195cfd578 (__TEXT,__text) non-external (was a private external) __ZN12RXResultDescC1EP12RXRecognizery
0000000195cfd578 (__TEXT,__text) non-external (was a private external) __ZN12RXResultDescC2EP12RXRecognizery
0000000195cfd5f0 (__TEXT,__text) non-external (was a private external) __ZN12RXResultDescD1Ev
0000000195cfd5b0 (__TEXT,__text) non-external (was a private external) __ZN12RXResultDescD2Ev
0000000195cf98d8 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabulary10InitializeEPK10__CFLocalePK7__CFURLm
0000000195cf99b8 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabulary9SerializeEPvP19RXRecognitionSystem
0000000195cf9894 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyC1Ev
0000000195cf9894 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyC2Ev
0000000195cf9980 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyD0Ev
0000000195cf997c (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyD1Ev
0000000195cf9918 (__TEXT,__text) non-external (was a private external) __ZN12RXVocabularyD2Ev
0000000195cf9818 (__TEXT,__text) non-external (was a private external) __ZN13RXTransactionI12RXRecognizerED2Ev
0000000195cfd8e4 (__TEXT,__text) non-external (was a private external) __ZN13RXTransactionI16RXLanguageObjectED2Ev
0000000195cf590c (__TEXT,__text) non-external (was a private external) __ZN13RXTransactionI8RXObjectED2Ev
0000000195cfaa38 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject10ApplyBlockEU13block_pointerFmP18__RXLanguageObjectmEm
0000000195cfa6f8 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject11SetPropertyEjPKv
0000000195cf9c64 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject12CopyPropertyEj
0000000195cfb260 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject12RemoveObjectEl
0000000195cfb59c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject13NormalizeTextEPK10__CFLocale
0000000195cfad9c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject14InitializePathEPK10__CFStringPKvm
0000000195cfade8 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject14InitializeWordEP12RXVocabularyPK10__CFStringPKvm
0000000195cfae4c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeAdLibEPK10__CFStringP12RXVocabularyPKvm
0000000195cfad3c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject15InitializeModelEPK10__CFStringPK7__CFURLPKvm
0000000195cfa13c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject16CopyTextVariantsEv
0000000195cfa198 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject18CopyTextWithLocaleEPK10__CFLocale
0000000195cfb818 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject20CreateFromSerializedEPvP12RXResultDesc
0000000195cfa144 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject22CopyPropertyWithLocaleEjPK10__CFLocale
0000000195cfa2e8 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject26CopyTextVariantsWithLocaleEPK10__CFLocale
0000000195cfa134 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8CopyTextEv
0000000195cfae9c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject8GetCountEv
0000000195cfaee0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9AddObjectEPS_
0000000195cfb03c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9GetObjectEl
0000000195cfb3c0 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SerializeEPvP19RXRecognitionSystem
0000000195cfb114 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObject9SetObjectElPS_
0000000195cf9be4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC1Ev
0000000195cf9be4 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectC2Ev
0000000195cfad04 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD0Ev
0000000195cfad00 (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD1Ev
0000000195cfac0c (__TEXT,__text) non-external (was a private external) __ZN16RXLanguageObjectD2Ev
0000000195cf5fec (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEP8RXObject
0000000195cf5f58 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10DeadObjectEyP8RXObject
0000000195cf6710 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10InitializeEPK10__CFLocalem
0000000195cf72dc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem10LiveObjectEP8RXObject
0000000195cf6e50 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11AddTrainingEPKvPK10__CFString
0000000195cf733c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerEventEPv
0000000195cf7534 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11BrokerResetEv
0000000195cf6378 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem11SetPropertyEjPKv
0000000195cf6184 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12CopyPropertyEj
0000000195cf70dc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12SetResetModeE22RXRecognitionResetMode
0000000195cf5a6c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEv
0000000195cf59e0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem12StartChangesEy
0000000195cf6df8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13AddRecognizerEP12RXRecognizer
0000000195cf5b7c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEv
0000000195cf5af0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13CommitChangesEy
0000000195cf6e24 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem13DelRecognizerEP12RXRecognizer
0000000195cf6ff0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15AddOtherContextEPK9__CFArray
0000000195cf7568 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ChokeRecognizerExb
0000000195cf730c (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem15ReachableObjectEP8RXObject
0000000195cf7084 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem16ResetRecognitionEv
0000000195cf6f78 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17AddLeadingContextEPK10__CFString
0000000195cf59bc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem17DoesOwnRecognizerEP12RXRecognizer
0000000195cf7160 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SaveUserProfileToFileEPK10__CFString
0000000195cf6f00 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem21SetSecureFieldFocusedEb
0000000195cf71e0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem24PhoneticNeighborsForTextEPK10__CFString
0000000195cf6038 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEPv
0000000195cf60e4 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystem8CallbackEyPv
0000000195cf5948 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC1Ev
0000000195cf69a8 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemC2Ev
0000000195cf6dc0 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD0Ev
0000000195cf6dbc (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD1Ev
0000000195cf6c34 (__TEXT,__text) non-external (was a private external) __ZN19RXRecognitionSystemD2Ev
0000000195d011c4 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC1EPK10__CFNumberb
0000000195d01168 (__TEXT,__text) non-external (was a private external) __ZN5RDIntC2EPK10__CFNumberb
0000000195d01250 (__TEXT,__text) non-external (was a private external) __ZN5RDURL7DirNameEv
0000000195d001b4 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC1EPK7__CFURLb
0000000195d011c8 (__TEXT,__text) non-external (was a private external) __ZN5RDURLC2EPK7__CFURLb
0000000195cff558 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC10AddHandlerEU13block_pointerFviPS_E
0000000195cfe93c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11ClientEventEPv
0000000195d01674 (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.1
0000000195d01660 (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.2
0000000195d01660 (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.3
0000000195d01660 (__TEXT,__text) non-external __ZN5RXXPC11ClientEventEPv.cold.4
0000000195cfec8c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC11SendMessageEPvb
00000001ec220570 (__DATA,__common) non-external (was a private external) __ZN5RXXPC11sDownloadCBE
0000000195cff768 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12SerializeURLEPvPK7__CFURL
0000000195cff3c4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC12StartChangesEv
0000000195cff3d4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CommitChangesEPvS0_
0000000195cfdc98 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13CreateMessageEx
0000000195cff5a8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13RemoveHandlerEU13block_pointerFviPS_E
0000000195cff228 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC13WaitForServerEv
0000000195cfd918 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14CreateInstanceEPK10__CFLocalem
0000000195cfe250 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPK10__CFString
0000000195cfe314 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEPKv
0000000195cfe0d4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC14SetAudioDeviceEj
0000000195cff198 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16DownloadCallbackEPv
0000000195cff61c (__TEXT,__text) non-external (was a private external) __ZN5RXXPC16SerializeCFArrayEPvPKcPK9__CFArray
0000000195cfdce4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC17SerializeCFStringEPvPKcPK10__CFString
0000000195cfe4f0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19EstablishConnectionEv
0000000195cffcb4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC19SetDownloadCallbackEU13block_pointerFvPK14__CFDictionaryE
0000000195cffc08 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC20PurgeInstalledAssetsEv
0000000195cff4f8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC24SendMessageWithReplySyncEPv
0000000195cff8b8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC28StartInstallationForLanguageEPK10__CFString
0000000195cffb88 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC29CancelInstallationForLanguageEPK10__CFString
0000000195cff804 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30CopyLanguageInstallationStatusEv
0000000195cfddf8 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb
0000000195d0164c (__TEXT,__text) non-external __ZN5RXXPC30SendBrokerMessageWithReplySyncEPvb.cold.1
0000000195cff954 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC30SetNonPurgeabilityForLanguagesEPK9__CFArray
0000000195cff9f0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC33CopyInstalledAssetPathForLanguageEPK10__CFString
0000000195cffabc (__TEXT,__text) non-external (was a private external) __ZN5RXXPC43CopyInstalledAssetSupportedTasksForLanguageEPK10__CFString
0000000195cfdac4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC51RDIsQuasarModelLanguageInstalledForLocaleIdentifierEPK10__CFString
0000000195cfdf60 (__TEXT,__text) non-external (was a private external) __ZN5RXXPC5QueueEv
0000000195d01660 (__TEXT,__text) non-external __ZN5RXXPC5QueueEv.cold.1
0000000195cfdf5c (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC1EPK10__CFStringm
0000000195cfdfc4 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCC2EPK10__CFStringm
0000000195cff3c0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD1Ev
0000000195cff2e0 (__TEXT,__text) non-external (was a private external) __ZN5RXXPCD2Ev
0000000195cfd8ac (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyED2Ev
0000000195cf8a20 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP12RXVocabularyEaSES1_
0000000195cf97ac (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectED2Ev
0000000195cf8764 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP16RXLanguageObjectEaSEPKv
0000000195cf9774 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemED2Ev
0000000195cf8a20 (__TEXT,__text) non-external (was a private external) __ZN6RXPropIP19RXRecognitionSystemEaSES1_
0000000195d004fc (__TEXT,__text) non-external (was a private external) __ZN8RDStringC1EPK10__CFStringb
0000000195d01064 (__TEXT,__text) non-external (was a private external) __ZN8RDStringC2EPK10__CFStringb
0000000195cf7818 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleED2Ev
0000000195cf3a48 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFLocaleEaSES2_
0000000195cf78b4 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringED2Ev
0000000195cf3a48 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK10__CFStringEaSES2_
0000000195cf97e4 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryED2Ev
0000000195cf3a48 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK14__CFDictionaryEaSES2_
0000000195cf784c (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLED2Ev
0000000195cf3a48 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK7__CFURLEaSES2_
0000000195cf7880 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataED2Ev
0000000195cf3a48 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK8__CFDataEaSES2_
0000000195cfd878 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayED2Ev
0000000195cf3a48 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPK9__CFArrayEaSES2_
0000000195cf58d8 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvED2Ev
0000000195cf3a48 (__TEXT,__text) non-external (was a private external) __ZN8RXCFPropIPKvEaSES1_
0000000195cf2d68 (__TEXT,__text) non-external (was a private external) __ZN8RXCFType11WillDestroyEv
0000000195cf2bc0 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD0Ev
0000000195cf2bbc (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD1Ev
0000000195cf2bb8 (__TEXT,__text) non-external (was a private external) __ZN8RXCFTypeD2Ev
0000000195cf39ac (__TEXT,__text) non-external (was a private external) __ZN8RXObject11SetPropertyEjPKv
0000000195cf386c (__TEXT,__text) non-external (was a private external) __ZN8RXObject12CopyPropertyEj
0000000195cf3c64 (__TEXT,__text) non-external (was a private external) __ZN8RXObject13CreateXPCDescExP19RXRecognitionSystem
0000000195cf3b84 (__TEXT,__text) non-external (was a private external) __ZN8RXObject15ShouldSerializeEP19RXRecognitionSystem
0000000195cf3a8c (__TEXT,__text) non-external (was a private external) __ZN8RXObject16PropertyReadOnlyEj
0000000195cf3b00 (__TEXT,__text) non-external (was a private external) __ZN8RXObject17PropertyWriteOnlyEj
0000000195cf390c (__TEXT,__text) non-external (was a private external) __ZN8RXObject22CopyPropertyWithLocaleEjPK10__CFLocale
0000000195cf3b74 (__TEXT,__text) non-external (was a private external) __ZN8RXObject6SmudgeEv
0000000195cf3bfc (__TEXT,__text) non-external (was a private external) __ZN8RXObject9SerializeEPvP19RXRecognitionSystem
0000000195cf3788 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC1Ev
0000000195cf3788 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectC2Ev
0000000195cf3834 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD0Ev
0000000195cf3830 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD1Ev
0000000195cf37b4 (__TEXT,__text) non-external (was a private external) __ZN8RXObjectD2Ev
0000000195cfbf08 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject13CopyDebugDescEv
0000000195cfbef0 (__TEXT,__text) non-external (was a private external) __ZNK16RXLanguageObject18CopyFormattingDescEPK14__CFDictionary
0000000195cf2d60 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType13CopyDebugDescEv
0000000195cf2d58 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType18CopyFormattingDescEPK14__CFDictionary
0000000195cf2d40 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4CopyEPK13__CFAllocator
0000000195cf2d50 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType4HashEv
0000000195cf2d48 (__TEXT,__text) non-external (was a private external) __ZNK8RXCFType5EqualEPKS_
0000000195cf7ed4 (__TEXT,__text) non-external (was a private external) __ZNKSt3__111__copy_implINS_17_ClassicAlgPolicyEEclB8ne190102INS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESB_NS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIT_T1_EESJ_T0_SK_
0000000195cfd7b0 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_length_errorB8ne190102Ev
0000000195d014c8 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE20__throw_out_of_rangeB8ne190102Ev
0000000195d01378 (__TEXT,__text) non-external (was a private external) __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findB8ne190102ERKS5_m
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE4findEcm (from libc++)
                 (undefined) external __ZNKSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5rfindEcm (from libc++)
0000000195cf7704 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP16RXLanguageObjectNS_9allocatorIS2_EEE20__throw_length_errorB8ne190102Ev
0000000195cf7704 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP19RXRecognitionSystemNS_9allocatorIS2_EEE20__throw_length_errorB8ne190102Ev
0000000195cf7704 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIP8RXObjectNS_9allocatorIS2_EEE20__throw_length_errorB8ne190102Ev
0000000195cf7704 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIPKvNS_9allocatorIS2_EEE20__throw_length_errorB8ne190102Ev
0000000195cf7704 (__TEXT,__text) non-external (was a private external) __ZNKSt3__16vectorIyNS_9allocatorIyEEE20__throw_length_errorB8ne190102Ev
                 (undefined) external __ZNSt11logic_errorC2EPKc (from libc++)
0000000195cf7778 (__TEXT,__text) non-external (was a private external) __ZNSt12length_errorC1B8ne190102EPKc
                 (undefined) external __ZNSt12length_errorD1Ev (from libc++)
0000000195d0153c (__TEXT,__text) non-external (was a private external) __ZNSt12out_of_rangeC1B8ne190102EPKc
                 (undefined) external __ZNSt12out_of_rangeD1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthC1Ev (from libc++)
                 (undefined) external __ZNSt20bad_array_new_lengthD1Ev (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE5eraseEmm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6appendEPKcm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6assignEPKc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE6resizeEmc (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEE9push_backEc (from libc++)
0000000195d01448 (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B8ne190102ENS_24__uninitialized_size_tagEmRKS4_
0000000195cfd704 (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2B8ne190102ILi0EEEPKc
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC2ERKS5_mmRKS4_ (from libc++)
0000000195cf7c54 (__TEXT,__text) non-external (was a private external) __ZNSt3__116__set_differenceB8ne190102INS_17_ClassicAlgPolicyENS_6__lessIvvEERNS_21__tree_const_iteratorIP8RXObjectPNS_11__tree_nodeIS6_PvEElEESC_SC_SC_RNS_20back_insert_iteratorINS_6vectorIS6_NS_9allocatorIS6_EEEEEEEENS_4pairIu14__remove_cvrefIT1_Eu14__remove_cvrefIT5_EEEOSL_OT2_OT3_OT4_OSN_OT0_
0000000195cf77ac (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIP16RXLanguageObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000195cf77ac (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIP19RXRecognitionSystemEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
0000000195cf77ac (__TEXT,__text) non-external (was a private external) __ZNSt3__119__allocate_at_leastB8ne190102INS_9allocatorIP8RXObjectEEEENS_19__allocation_resultINS_16allocator_traitsIT_E7pointerEEERS7_m
