                 (undefined) external _APP_SANDBOX_READ (from libsystem_sandbox)
00007ff842119228 (__DATA,__data) external _CMFSSEAM_DEFAULT
                 (undefined) external __os_activity_create (from libsystem_trace)
                 (undefined) external __os_activity_current (from libsystem_trace)
                 (undefined) external __os_crash (from libsystem_c)
                 (undefined) external __os_feature_enabled_impl (from libsystem_featureflags)
                 (undefined) external __os_log_debug_impl (from libsystem_trace)
                 (undefined) external __os_log_disabled (from libsystem_trace)
                 (undefined) external __os_log_error_impl (from libsystem_trace)
                 (undefined) external __os_log_fault_impl (from libsystem_trace)
                 (undefined) external __os_log_impl (from libsystem_trace)
                 (undefined) external __os_signpost_emit_with_name_impl (from libsystem_trace)
00007ff842119420 (__DATA,__bss) non-external __outgoingPostprocessor
00007ff842119218 (__DATA,__data) non-external __outgoingSender
                 (undefined) external __xpc_error_connection_interrupted (from libxpc)
                 (undefined) external __xpc_error_connection_invalid (from libxpc)
                 (undefined) external __xpc_error_termination_imminent (from libxpc)
                 (undefined) external __xpc_type_array (from libxpc)
                 (undefined) external __xpc_type_dictionary (from libxpc)
                 (undefined) external __xpc_type_error (from libxpc)
                 (undefined) external __xpc_type_string (from libxpc)
                 (undefined) external _acl_add_perm (from libsystem_c)
                 (undefined) external _acl_create_entry (from libsystem_c)
                 (undefined) external _acl_free (from libsystem_c)
                 (undefined) external _acl_get_flagset_np (from libsystem_c)
                 (undefined) external _acl_get_permset (from libsystem_c)
                 (undefined) external _acl_init (from libsystem_c)
                 (undefined) external _acl_set_flagset_np (from libsystem_c)
                 (undefined) external _acl_set_permset (from libsystem_c)
                 (undefined) external _acl_set_qualifier (from libsystem_c)
                 (undefined) external _acl_set_tag_type (from libsystem_c)
                 (undefined) external _acl_to_text (from libsystem_c)
                 (undefined) external _arc4random (from libsystem_c)
                 (undefined) external _asprintf (from libsystem_c)
00007ff80aeb0899 (__TEXT,__text) non-external _c_array_append
00007ff80aeb0978 (__TEXT,__text) non-external _c_array_deinit
                 (undefined) external _calloc (from libsystem_malloc)
                 (undefined) external _close (from libsystem_kernel)
                 (undefined) external _closedir (from libsystem_c)
00007ff80aecee60 (__TEXT,__text) external _container_acquire_sandbox_extension
00007ff80aeb7be0 (__TEXT,__text) external _container_audit_token_copy_codesign_hash
00007ff80aeb7bbd (__TEXT,__text) external _container_audit_token_copy_codesign_identifier
00007ff80aeb7d28 (__TEXT,__text) external _container_audit_token_copy_entitlement
00007ff80aeb7bf0 (__TEXT,__text) external _container_audit_token_copy_executable_name
00007ff80aeb7ed8 (__TEXT,__text) external _container_audit_token_for_pid
00007ff80aeb7bd3 (__TEXT,__text) external _container_audit_token_get_codesign_status
00007ff80aeb7ecf (__TEXT,__text) external _container_audit_token_get_egid
00007ff80aeb7ec6 (__TEXT,__text) external _container_audit_token_get_euid
00007ff80aeb7bca (__TEXT,__text) external _container_audit_token_get_pid
00007ff80aeb7dd7 (__TEXT,__text) external _container_audit_token_get_platform
00007ff80aeb80c9 (__TEXT,__text) external _container_audit_token_is_valid
00007ff80aec3ca0 (__TEXT,__text) external _container_base64_decode
00007ff80aec3e9e (__TEXT,__text) external _container_base64_decode_string
00007ff80aec3adb (__TEXT,__text) external _container_base64_encode
00007ff80aec3c79 (__TEXT,__text) external _container_base64_encode_string
00007ff80aec8de8 (__TEXT,__text) external _container_bundle_copy_data_container
00007ff80aec8389 (__TEXT,__text) external _container_bundle_copy_data_container_path
00007ff80aebc2fa (__TEXT,__text) external _container_class_for_each_normalized_class
00007ff80aebc25f (__TEXT,__text) external _container_class_normalized
00007ff80aebc2e0 (__TEXT,__text) external _container_class_supports_data_subdirectory
00007ff80aebc213 (__TEXT,__text) external _container_class_supports_randomized_path
00007ff80aebc282 (__TEXT,__text) external _container_class_supports_randomized_path_on_current_platform
00007ff80aeb2223 (__TEXT,__text) external _container_client_copy_decoded_from_xpc_object
00007ff80aeb1fc8 (__TEXT,__text) external _container_client_copy_encoded_xpc_object
00007ff80aeb2704 (__TEXT,__text) external _container_client_copy_entitlement
00007ff80aeb2c16 (__TEXT,__text) external _container_client_create_from_audit_token
00007ff80aeb29bf (__TEXT,__text) external _container_client_get_audit_token
00007ff80aeb2678 (__TEXT,__text) external _container_client_get_codesign_identifier
00007ff80aeb293f (__TEXT,__text) external _container_client_get_egid
00007ff80aeb28bf (__TEXT,__text) external _container_client_get_euid
00007ff80aeb2841 (__TEXT,__text) external _container_client_get_persona_unique_string
00007ff80aeb2a5a (__TEXT,__text) external _container_client_get_pid
00007ff80aeb27c1 (__TEXT,__text) external _container_client_get_platform
00007ff80aeb1dad (__TEXT,__text) external _container_client_initializer
00007ff80aeb2bda (__TEXT,__text) external _container_client_is_alive
00007ff80aeb2bc5 (__TEXT,__text) external _container_client_is_platform_binary
00007ff80aeb2ada (__TEXT,__text) external _container_client_is_sandboxed
00007ff80aeb2bb0 (__TEXT,__text) external _container_client_is_signature_valid
00007ff80aeb2b9b (__TEXT,__text) external _container_client_is_signed
00007ff80aeb2b85 (__TEXT,__text) external _container_client_is_test_client
00007ff80aeb1c5b (__TEXT,__text) external _container_codesign_copy_cdhash
00007ff80aeb1aef (__TEXT,__text) external _container_codesign_copy_cs_identity
00007ff80aeb1ce2 (__TEXT,__text) external _container_codesign_copy_current_identifier
00007ff80aeb1a4c (__TEXT,__text) external _container_codesign_get_self_audit_token
00007ff80aeb1d28 (__TEXT,__text) external _container_codesign_get_status
00007ff80aeb3002 (__TEXT,__text) external _container_copy_client
00007ff80aeccc09 (__TEXT,__text) external _container_copy_code_signing_info_for_identifier
00007ff80aeceb88 (__TEXT,__text) external _container_copy_from_path
00007ff80aec1444 (__TEXT,__text) external _container_copy_info
00007ff80aecb9f1 (__TEXT,__text) external _container_copy_info_value_for_key
00007ff80aec1b0f (__TEXT,__text) external _container_copy_object
00007ff80aec1158 (__TEXT,__text) external _container_copy_path
00007ff80aece55d (__TEXT,__text) external _container_copy_persona_unique_strings
00007ff80aec19c5 (__TEXT,__text) external _container_copy_sandbox_token
00007ff80aec1c5b (__TEXT,__text) external _container_copy_unlocalized_description
00007ff80aec1d8d (__TEXT,__text) external _container_create_merged_array
00007ff80aec8fb9 (__TEXT,__text) external _container_create_or_lookup
00007ff80aecf16c (__TEXT,__text) external _container_create_or_lookup_app_group_path_by_app_group_identifier
00007ff80aec9ece (__TEXT,__text) external _container_create_or_lookup_app_group_paths
00007ff80aec9ede (__TEXT,__text) external _container_create_or_lookup_app_group_paths_for_current_user
00007ff80aec9fc9 (__TEXT,__text) external _container_create_or_lookup_app_group_paths_for_platform
00007ff80aeca269 (__TEXT,__text) external _container_create_or_lookup_app_group_paths_from_entitlements
00007ff80aeca27d (__TEXT,__text) external _container_create_or_lookup_app_group_paths_from_entitlements_4ls
00007ff80aec8fd8 (__TEXT,__text) external _container_create_or_lookup_for_current_user
00007ff80aec910d (__TEXT,__text) external _container_create_or_lookup_for_platform
00007ff80aeca25c (__TEXT,__text) external _container_create_or_lookup_group_container_paths_for_current_user
00007ff80aec7984 (__TEXT,__text) external _container_create_or_lookup_path
00007ff80aec7aaf (__TEXT,__text) external _container_create_or_lookup_path_for_current_user
00007ff80aec7be4 (__TEXT,__text) external _container_create_or_lookup_path_for_platform
00007ff80aec9684 (__TEXT,__text) external _container_create_or_lookup_system_group_paths
00007ff80aecdc8c (__TEXT,__text) external _container_create_or_lookup_user_managed_assets_path
00007ff80aecde02 (__TEXT,__text) external _container_create_or_lookup_user_managed_assets_relative_path
00007ff80aecb44a (__TEXT,__text) external _container_delete
00007ff80aecc9bb (__TEXT,__text) external _container_delete_all_container_content
00007ff80aecc800 (__TEXT,__text) external _container_delete_all_data_container_content
00007ff80aecc80d (__TEXT,__text) external _container_delete_all_data_container_content_for_current_user
00007ff80aecb5d0 (__TEXT,__text) external _container_delete_array_of_containers
00007ff80aecdf7b (__TEXT,__text) external _container_delete_user_managed_assets
00007ff80aecb1c8 (__TEXT,__text) external _container_delete_with_class_and_identifier_for_current_user
00007ff80aecb1b3 (__TEXT,__text) external _container_delete_with_uid_class_and_identifier
00007ff80aecc4b7 (__TEXT,__text) external _container_disk_usage
00007ff80aec0c01 (__TEXT,__text) external _container_disposition
00007ff80aec0c9c (__TEXT,__text) external _container_disposition_for_array
00007ff80aebbc0a (__TEXT,__text) external _container_entitlements_copy_container_identifiers
00007ff80aeafecf (__TEXT,__text) external _container_error_copy
00007ff80aeb0061 (__TEXT,__text) external _container_error_copy_unlocalized_description
00007ff80aeafdcb (__TEXT,__text) external _container_error_create
00007ff80aeafeea (__TEXT,__text) external _container_error_free
00007ff80aeafebc (__TEXT,__text) external _container_error_get_category
00007ff80aeafe9e (__TEXT,__text) external _container_error_get_path
00007ff80aeafec6 (__TEXT,__text) external _container_error_get_posix_errno
00007ff80aeafea8 (__TEXT,__text) external _container_error_get_type
00007ff80aeafdc3 (__TEXT,__text) external _container_error_is_fatal
00007ff80aeb0122 (__TEXT,__text) external _container_error_is_file_system_error
00007ff80aeafe21 (__TEXT,__text) external _container_error_reinitialize
00007ff80aece792 (__TEXT,__text) external _container_flush_container_cache
00007ff80aece978 (__TEXT,__text) external _container_flush_persona_cache
00007ff80aec1c01 (__TEXT,__text) external _container_free_array_of_containers
00007ff80aeb31a3 (__TEXT,__text) external _container_free_client
00007ff80aec1bf7 (__TEXT,__text) external _container_free_object
00007ff80aeb09f9 (__TEXT,__text) external _container_frozenset_copyout_external_bytes
00007ff80aeb0390 (__TEXT,__text) external _container_frozenset_create
00007ff80aeb0a30 (__TEXT,__text) external _container_frozenset_create_from_external_bytes
00007ff80aeb09c2 (__TEXT,__text) external _container_frozenset_destroy
00007ff80aeb0c9a (__TEXT,__text) external _container_frozenset_enumerate_matches
00007ff80aeb0afe (__TEXT,__text) external _container_frozenset_get_container_class_of_container_at_index
00007ff80aeb0a77 (__TEXT,__text) external _container_frozenset_get_count
00007ff80aeb0a88 (__TEXT,__text) external _container_frozenset_get_generation
00007ff80aeb0b3b (__TEXT,__text) external _container_frozenset_get_identifier_of_container_at_index
00007ff80aeb0aba (__TEXT,__text) external _container_frozenset_get_is_new_of_container_at_index
00007ff80aeb0adb (__TEXT,__text) external _container_frozenset_get_is_transient_of_container_at_index
00007ff80aeb0ba9 (__TEXT,__text) external _container_frozenset_get_path_of_container_at_index
00007ff80aeb0b71 (__TEXT,__text) external _container_frozenset_get_persona_unique_string_of_container_at_index
00007ff80aeb0c54 (__TEXT,__text) external _container_frozenset_get_stored_string
00007ff80aeb0b1f (__TEXT,__text) external _container_frozenset_get_uid_of_container_at_index
00007ff80aeb0be2 (__TEXT,__text) external _container_frozenset_get_uma_relative_path_of_container_at_index
00007ff80aeb0c1b (__TEXT,__text) external _container_frozenset_get_unique_path_component_of_container_at_index
00007ff80aeb0a99 (__TEXT,__text) external _container_frozenset_get_uuid_of_container_at_index
00007ff80aeb1513 (__TEXT,__text) external _container_fs_add_path_component
00007ff80aeb16ad (__TEXT,__text) external _container_fs_append_trailing_slash
00007ff80aeb11a1 (__TEXT,__text) external _container_fs_item_exists
00007ff80aeb106d (__TEXT,__text) external _container_fs_item_exists_at
00007ff80aeb12d0 (__TEXT,__text) external _container_fs_load_plist_at
00007ff80aeb1624 (__TEXT,__text) external _container_fs_path_at
00007ff80aeb1592 (__TEXT,__text) external _container_fs_resolve_dirent_type_at
00007ff80aeca76e (__TEXT,__text) external _container_get_all_with_class
00007ff80aeca783 (__TEXT,__text) external _container_get_all_with_class_for_current_user
00007ff80aec0c76 (__TEXT,__text) external _container_get_class
00007ff80aeb0100 (__TEXT,__text) external _container_get_error_description
00007ff80aec1102 (__TEXT,__text) external _container_get_identifier
00007ff80aec16e1 (__TEXT,__text) external _container_get_info
00007ff80aec17cb (__TEXT,__text) external _container_get_info_value_for_key
00007ff80aec1132 (__TEXT,__text) external _container_get_path
00007ff80aec111f (__TEXT,__text) external _container_get_persona_unique_string
00007ff80aec0c89 (__TEXT,__text) external _container_get_uid
00007ff80aec1115 (__TEXT,__text) external _container_get_unique_path_component
00007ff80aec1145 (__TEXT,__text) external _container_get_user_managed_assets_relative_path
00007ff8421196a8 (__DATA,__bss) non-external _container_global_sandbox_extension_per_persona_lock
00007ff80aeca53a (__TEXT,__text) external _container_group_container_identifiers_for_current_user
00007ff80aebc09c (__TEXT,__text) external _container_internal_get_first_boot_uuid
00007ff842119448 (__DATA,__bss) non-external _container_internal_get_first_boot_uuid.length
00007ff842119450 (__DATA,__bss) non-external _container_internal_get_first_boot_uuid.once
00007ff842119440 (__DATA,__bss) non-external _container_internal_get_first_boot_uuid.uuid
00007ff80aecce4b (__TEXT,__text) external _container_invalidate_code_signing_cache
00007ff80aec1f02 (__TEXT,__text) external _container_is_equal
00007ff80aec1971 (__TEXT,__text) external _container_is_new
00007ff80aec141e (__TEXT,__text) external _container_is_transient
00007ff80aebbfb8 (__TEXT,__text) external _container_log_client_fault_logging_is_enabled
00007ff80aebc850 (__TEXT,__text) external _container_log_error
00007ff80aebd499 (__TEXT,__text) external _container_log_error_with_faults
00007ff80aebcf18 (__TEXT,__text) external _container_log_ext_error
00007ff80aebd4ad (__TEXT,__text) external _container_log_ext_error_with_faults
00007ff80aebc5f9 (__TEXT,__text) external _container_log_handle_for_category
00007ff842119460 (__DATA,__bss) non-external _container_log_handle_for_category.logHandles
00007ff842119518 (__DATA,__bss) non-external _container_log_handle_for_category.onceToken
00007ff80aebd8c9 (__TEXT,__text) external _container_log_replication_disable
00007ff80aebd4c1 (__TEXT,__text) external _container_log_replication_enable_to_uid_relative_path
00007ff80aebd8dc (__TEXT,__text) external _container_log_replication_prune_for_uid
00007ff80aebbfc4 (__TEXT,__text) external _container_log_set_client_fault_logging
00007ff80aec307d (__TEXT,__text) external _container_object_copy
00007ff80aec2d16 (__TEXT,__text) external _container_object_create
00007ff80aec2e74 (__TEXT,__text) external _container_object_create_blank
00007ff80aec2e88 (__TEXT,__text) external _container_object_free
00007ff80aec3234 (__TEXT,__text) external _container_object_get_class
00007ff80aec31f8 (__TEXT,__text) external _container_object_get_identifier
00007ff80aec370c (__TEXT,__text) external _container_object_get_info
00007ff80aec32c3 (__TEXT,__text) external _container_object_get_path
00007ff80aec333b (__TEXT,__text) external _container_object_get_persona_unique_string
00007ff80aec3762 (__TEXT,__text) external _container_object_get_query
00007ff80aec3737 (__TEXT,__text) external _container_object_get_sandbox_token
00007ff80aec327d (__TEXT,__text) external _container_object_get_uid
00007ff80aec32ff (__TEXT,__text) external _container_object_get_unique_path_component
00007ff80aec3411 (__TEXT,__text) external _container_object_get_user_managed_assets_relative_path
00007ff80aec31b1 (__TEXT,__text) external _container_object_get_uuid
00007ff80aec3377 (__TEXT,__text) external _container_object_is_new
00007ff80aec33c3 (__TEXT,__text) external _container_object_is_transient
00007ff80aec344d (__TEXT,__text) external _container_object_sandbox_extension_activate
00007ff80aec3ac6 (__TEXT,__text) external _container_object_set_backing_store_from_query
00007ff80aec376c (__TEXT,__text) external _container_object_set_class
00007ff80aec39ae (__TEXT,__text) external _container_object_set_info
00007ff80aec3914 (__TEXT,__text) external _container_object_set_path
00007ff80aec39e8 (__TEXT,__text) external _container_object_set_sandbox_token
00007ff80aec3a3e (__TEXT,__text) external _container_object_set_transient
00007ff80aec3961 (__TEXT,__text) external _container_object_set_unique_path_component
00007ff80aec3a79 (__TEXT,__text) external _container_object_set_user_managed_assets_relative_path
00007ff80aec3a58 (__TEXT,__text) external _container_object_set_uuid
00007ff80aec0d31 (__TEXT,__text) external _container_object_update_metadata
00007ff80aeb7986 (__TEXT,__text) external _container_operation_complete_background_tasks
00007ff80aeb6de0 (__TEXT,__text) external _container_operation_delete
00007ff80aeb6fab (__TEXT,__text) external _container_operation_delete_array
00007ff80aeb7611 (__TEXT,__text) external _container_operation_delete_reclaim_disk_space
00007ff80aeb323d (__TEXT,__text) external _container_paths_context_create
00007ff80aeb37e7 (__TEXT,__text) external _container_paths_context_free
00007ff80aeb32aa (__TEXT,__text) external _container_paths_context_set_class
00007ff80aeb34a5 (__TEXT,__text) external _container_paths_context_set_flags
00007ff80aeb35a4 (__TEXT,__text) external _container_paths_context_set_persona_unique_string
00007ff80aeb33a8 (__TEXT,__text) external _container_paths_context_set_transient
00007ff80aeb36eb (__TEXT,__text) external _container_paths_context_set_uid
00007ff80aeb3b85 (__TEXT,__text) external _container_paths_copy_container_at
00007ff80aeb3853 (__TEXT,__text) external _container_paths_copy_container_from_path
00007ff80aed0358 (__TEXT,__const) non-external _container_paths_copy_container_from_path.data_dir
00007ff80aeb56e3 (__TEXT,__text) external _container_paths_copy_container_root_path_for_context
00007ff80aeb647b (__TEXT,__text) external _container_paths_copy_uid_home_relative
00007ff80aeb5dd8 (__TEXT,__text) external _container_paths_create_uid_home_relative
00007ff80aeb421e (__TEXT,__text) external _container_paths_enumerate_containers_at
00007ff80aec6820 (__TEXT,__text) external _container_perfect_hash_copyout_external_bytes
00007ff80aec689e (__TEXT,__text) external _container_perfect_hash_count
00007ff80aec568b (__TEXT,__text) external _container_perfect_hash_create
00007ff80aec6857 (__TEXT,__text) external _container_perfect_hash_create_from_external_bytes
00007ff80aec67e9 (__TEXT,__text) external _container_perfect_hash_destroy
00007ff80aec68eb (__TEXT,__text) external _container_perfect_hash_index_of
00007ff80aec68a7 (__TEXT,__text) external _container_perfect_hash_num_indexes
00007ff80aecd26e (__TEXT,__text) external _container_perform_data_migration
00007ff80aecd485 (__TEXT,__text) external _container_perform_data_migration_for_current_user
00007ff80aeceaf6 (__TEXT,__text) external _container_perform_with_client_context
00007ff80aebc357 (__TEXT,__text) external _container_persona_collect_all_ids
00007ff80aebc599 (__TEXT,__text) external _container_persona_convert_unique_string_to_persona_uid
00007ff80aebc47f (__TEXT,__text) external _container_persona_foreach
00007ff80aecc287 (__TEXT,__text) external _container_process_restored_container
00007ff80aec7640 (__TEXT,__text) external _container_pwd_copy_user_home_path
00007ff80aec7100 (__TEXT,__text) external _container_pwd_for_name
00007ff80aec7443 (__TEXT,__text) external _container_pwd_for_uid
00007ff80aec07bb (__TEXT,__text) external _container_query_copy
00007ff80aebf004 (__TEXT,__text) external _container_query_count_results
00007ff80aebd966 (__TEXT,__text) external _container_query_create
00007ff80aebd9b2 (__TEXT,__text) external _container_query_create_from_container
00007ff80aec0ac5 (__TEXT,__text) external _container_query_free
00007ff80aec07a6 (__TEXT,__text) external _container_query_get_last_error
00007ff80aebff40 (__TEXT,__text) external _container_query_get_single_result
00007ff80aebfcf3 (__TEXT,__text) external _container_query_iterate_results_sync
00007ff80aec015e (__TEXT,__text) external _container_query_iterate_results_with_identifier_sync
00007ff80aec03dd (__TEXT,__text) external _container_query_iterate_results_with_subquery_sync
00007ff80aebee8a (__TEXT,__text) external _container_query_operation_set_client
00007ff80aebed26 (__TEXT,__text) external _container_query_operation_set_flags
00007ff80aebebc2 (__TEXT,__text) external _container_query_operation_set_platform
00007ff80aebdbfa (__TEXT,__text) external _container_query_set_class
00007ff80aebe762 (__TEXT,__text) external _container_query_set_group_identifiers
00007ff80aebddf8 (__TEXT,__text) external _container_query_set_identifiers
00007ff80aebea5a (__TEXT,__text) external _container_query_set_include_other_owners
00007ff80aebe258 (__TEXT,__text) external _container_query_set_persona_unique_string
00007ff80aebe488 (__TEXT,__text) external _container_query_set_transient
00007ff80aebe0f0 (__TEXT,__text) external _container_query_set_uid
00007ff80aeb1419 (__TEXT,__text) external _container_realpath
00007ff80aecbceb (__TEXT,__text) external _container_recreate_structure
00007ff80aeb966f (__TEXT,__text) external _container_references_add
00007ff80aeb8de2 (__TEXT,__text) external _container_references_create
00007ff80aeb95cd (__TEXT,__text) external _container_references_free
00007ff80aebaff4 (__TEXT,__text) external _container_references_get_last_error
00007ff80aebae40 (__TEXT,__text) external _container_references_iterate_by_group_sync
00007ff80aeba2c3 (__TEXT,__text) external _container_references_iterate_by_owner_sync
00007ff80aeb94ac (__TEXT,__text) external _container_references_operation_set_flags
00007ff80aeba118 (__TEXT,__text) external _container_references_remove
00007ff80aeb8e2b (__TEXT,__text) external _container_references_set_class
00007ff80aeb9281 (__TEXT,__text) external _container_references_set_persona_unique_string
00007ff80aeb915f (__TEXT,__text) external _container_references_set_uid
00007ff80aecbf1b (__TEXT,__text) external _container_regenerate_uuid
00007ff80aecfabe (__TEXT,__text) external _container_repair_user_data
00007ff80aeca93a (__TEXT,__text) external _container_replace
00007ff80aeb16de (__TEXT,__text) external _container_retry_test
00007ff80aec281c (__TEXT,__text) external _container_sandbox_extension_consume
00007ff80aec203f (__TEXT,__text) external _container_sandbox_extension_revoke
00007ff80aec2be6 (__TEXT,__text) external _container_sandbox_issue_custom_extension
00007ff80aec2bcc (__TEXT,__text) external _container_sandbox_issue_extension
00007ff80aebd90e (__TEXT,__text) external _container_seam_fs_ensure_lazy_loaded
00007ff8421196a0 (__DATA,__bss) non-external _container_seam_fs_ensure_lazy_loaded.once
00007ff80aebd952 (__TEXT,__text) external _container_seam_fs_reset
00007ff80aebd8e2 (__TEXT,__text) external _container_seam_fs_set_common
00007ff80aeb6849 (__TEXT,__text) external _container_serialize_copy_deserialized_reference
00007ff80aeb665d (__TEXT,__text) external _container_serialize_copy_serialized_reference
00007ff80aecafb8 (__TEXT,__text) external _container_set_code_signing_info_for_identifier
00007ff80aecd020 (__TEXT,__text) external _container_set_data_protection_for_current_user
00007ff80aecb76a (__TEXT,__text) external _container_set_info_value
00007ff80aeb1890 (__TEXT,__text) external _container_set_test_lock
00007ff80aecd5cd (__TEXT,__text) external _container_stage_shared_system_content
00007ff80aec4d89 (__TEXT,__text) external _container_string_rom_copyout_external_bytes
00007ff80aec4e07 (__TEXT,__text) external _container_string_rom_count
00007ff80aec3eaf (__TEXT,__text) external _container_string_rom_create
00007ff80aec4dc0 (__TEXT,__text) external _container_string_rom_create_from_external_bytes
00007ff80aec4d52 (__TEXT,__text) external _container_string_rom_destroy
00007ff80aec510b (__TEXT,__text) external _container_string_rom_index_of
00007ff80aec4e18 (__TEXT,__text) external _container_string_rom_string_at_index
00007ff80aece191 (__TEXT,__text) external _container_subdirectories_for_class
00007ff80aec94a1 (__TEXT,__text) external _container_system_group_path_for_identifier
00007ff80aec92d8 (__TEXT,__text) external _container_system_path_for_identifier
00007ff80aec0f37 (__TEXT,__text) external _container_update_with_container
00007ff80aecd859 (__TEXT,__text) external _container_user_managed_assets_path
00007ff80aecdb2c (__TEXT,__text) external _container_user_managed_assets_relative_path
00007ff80aebbfd1 (__TEXT,__text) external _container_xpc_connection_is_shared
00007ff80aeb82ee (__TEXT,__text) external _container_xpc_create_connection
00007ff80aeaf60a (__TEXT,__text) external _container_xpc_decode_container_object
00007ff80aeaf961 (__TEXT,__text) external _container_xpc_decode_create_container_object_array
00007ff80aeafc4b (__TEXT,__text) external _container_xpc_decode_error
00007ff80aeaf2a0 (__TEXT,__text) external _container_xpc_encode_client_onto_message
00007ff80aeaf59d (__TEXT,__text) external _container_xpc_encode_container_array
00007ff80aeaf391 (__TEXT,__text) external _container_xpc_encode_container_as_object
00007ff80aeaf2df (__TEXT,__text) external _container_xpc_encode_container_metadata_as_object
00007ff80aeaf465 (__TEXT,__text) external _container_xpc_encode_container_object
00007ff80aeafc2c (__TEXT,__text) external _container_xpc_encode_error
00007ff80aeafbc0 (__TEXT,__text) external _container_xpc_encode_error_as_object
00007ff80aebbb7d (__TEXT,__text) external _container_xpc_get_incoming_reply_preprocess_block
00007ff80aebb8be (__TEXT,__text) external _container_xpc_get_outgoing_message_postprocess_block
00007ff80aebb8cb (__TEXT,__text) external _container_xpc_get_outgoing_message_send_block
00007ff80aeb8dd9 (__TEXT,__text) external _container_xpc_get_raw_connection
00007ff80aeb8d99 (__TEXT,__text) external _container_xpc_invalidate_connection
00007ff80aeb8727 (__TEXT,__text) external _container_xpc_release
00007ff80aebb006 (__TEXT,__text) external _container_xpc_send_message
00007ff80aebb8d8 (__TEXT,__text) external _container_xpc_send_sync_message
00007ff80aebb9d3 (__TEXT,__text) external _container_xpc_send_sync_message_with_object
00007ff80aebba26 (__TEXT,__text) external _container_xpc_set_client_context_during_block
00007ff80aebbb8a (__TEXT,__text) external _container_xpc_set_incoming_reply_preprocess_block
00007ff80aebbb47 (__TEXT,__text) external _container_xpc_set_outgoing_message_postprocess_block
00007ff80aebbbc0 (__TEXT,__text) external _container_xpc_set_outgoing_message_send_block
00007ff80aebbfdd (__TEXT,__text) external _container_xpc_set_use_shared_connection
00007ff80aeb80f5 (__TEXT,__text) external _container_xpc_shared_copy_connection
00007ff80aed0338 (__TEXT,__const) non-external (was a private external) _containermanagerVersionNumber
00007ff80aed02f0 (__TEXT,__const) non-external (was a private external) _containermanagerVersionString
                 (undefined) external _csops_audittoken (from libsystem_kernel)
                 (undefined) external _dirstat_np (from libsystem_darwin)
                 (undefined) external _dispatch_after (from libdispatch)
                 (undefined) external _dispatch_apply (from libdispatch)
                 (undefined) external _dispatch_async (from libdispatch)
                 (undefined) external _dispatch_barrier_async_and_wait (from libdispatch)
                 (undefined) external _dispatch_get_global_queue (from libdispatch)
                 (undefined) external _dispatch_once (from libdispatch)
                 (undefined) external _dispatch_queue_create (from libdispatch)
                 (undefined) external _dispatch_time (from libdispatch)
                 (undefined) external _dlsym (from libdyld)
                 (undefined) external _dup (from libsystem_kernel)
                 (undefined) external _dyld_get_active_platform (from libdyld)
                 (undefined) external _dyld_program_sdk_at_least (from libdyld)
                 (undefined) external _fchflags (from libsystem_kernel)
                 (undefined) external _fchmod (from libsystem_kernel)
                 (undefined) external _fchmodx_np (from libsystem_c)
                 (undefined) external _fchown (from libsystem_kernel)
                 (undefined) external _fcntl (from libsystem_kernel)
                 (undefined) external _fdopendir$INODE64 (from libsystem_c)
                 (undefined) external _fgetxattr (from libsystem_kernel)
                 (undefined) external _filesec_free (from libsystem_c)
                 (undefined) external _filesec_get_property (from libsystem_c)
                 (undefined) external _filesec_init (from libsystem_c)
                 (undefined) external _filesec_set_property (from libsystem_c)
                 (undefined) external _fls (from libsystem_platform)
                 (undefined) external _flsl (from libsystem_platform)
                 (undefined) external _free (from libsystem_malloc)
                 (undefined) external _fremovexattr (from libsystem_kernel)
                 (undefined) external _fsctl (from libsystem_kernel)
                 (undefined) external _fsetxattr (from libsystem_kernel)
                 (undefined) external _fstat$INODE64 (from libsystem_kernel)
                 (undefined) external _fstatat$INODE64 (from libsystem_kernel)
                 (undefined) external _fstatfs$INODE64 (from libsystem_kernel)
                 (undefined) external _fstatx_np$INODE64 (from libsystem_c)
                 (undefined) external _fsync (from libsystem_kernel)
                 (undefined) external _fts_close$INODE64 (from libsystem_c)
                 (undefined) external _fts_open$INODE64 (from libsystem_c)
                 (undefined) external _fts_read$INODE64 (from libsystem_c)
00007ff842119538 (__DATA,__bss) non-external _gCMFSCustomSeamStore
00007ff842119390 (__DATA,__data) external _gCMFSSeam
00007ff842119220 (__DATA,__data) non-external _gClientFaultLoggingEnabled
00007ff842119221 (__DATA,__data) non-external _gContainerXPCUsesSharedConnection
00007ff8421193b0 (__DATA,__bss) non-external _gSharedClientConnection
00007ff8421193a0 (__DATA,__bss) non-external _gSharedClientConnectionLock
                 (undefined) external _getattrlist (from libsystem_kernel)
                 (undefined) external _getegid (from libsystem_kernel)
                 (undefined) external _geteuid (from libsystem_kernel)
                 (undefined) external _getpid (from libsystem_kernel)
                 (undefined) external _getpwnam_r (from libsystem_info)
                 (undefined) external _getpwuid_r (from libsystem_info)
                 (undefined) external _getuid (from libsystem_kernel)
                 (undefined) external _kpersona_find (from libsystem_kernel)
                 (undefined) external _kpersona_find_by_type (from libsystem_kernel)
                 (undefined) external _kpersona_getpath (from libsystem_kernel)
                 (undefined) external _kpersona_info (from libsystem_kernel)
                 (undefined) external _lseek (from libsystem_kernel)
