
/Volumes/Macintosh HD 1/System/Library/Frameworks/Python.framework/Versions/2.7/Extras/lib/python/numpy/core/multiarray.so (for architecture x86_64):
000000000009f73d (__TEXT,__text) external _npy_ceilf
000000000009f3fa (__TEXT,__text) external _npy_ceill
000000000009f6c7 (__TEXT,__text) external _npy_copysign
000000000009f815 (__TEXT,__text) external _npy_copysignf
000000000009f571 (__TEXT,__text) external _npy_copysignl
000000000009f5a4 (__TEXT,__text) external _npy_cos
000000000009f6f2 (__TEXT,__text) external _npy_cosf
000000000009f5c2 (__TEXT,__text) external _npy_cosh
000000000009f710 (__TEXT,__text) external _npy_coshf
000000000009f3c2 (__TEXT,__text) external _npy_coshl
000000000009f395 (__TEXT,__text) external _npy_cosl
000000000009f927 (__TEXT,__text) external _npy_deg2rad
000000000009f844 (__TEXT,__text) external _npy_deg2radf
000000000009fa19 (__TEXT,__text) external _npy_deg2radl
00000000000a00fd (__TEXT,__text) external _npy_double_to_half
00000000000a010c (__TEXT,__text) external _npy_doublebits_to_halfbits
000000000009f631 (__TEXT,__text) external _npy_exp
000000000009f68b (__TEXT,__text) external _npy_exp2
000000000009f948 (__TEXT,__text) external _npy_exp2_m1
000000000009f865 (__TEXT,__text) external _npy_exp2_m1f
000000000009fa4b (__TEXT,__text) external _npy_exp2_m1l
000000000009f7d9 (__TEXT,__text) external _npy_exp2f
000000000009f4eb (__TEXT,__text) external _npy_exp2l
000000000009f77f (__TEXT,__text) external _npy_expf
000000000009f482 (__TEXT,__text) external _npy_expl
000000000009f63b (__TEXT,__text) external _npy_expm1
000000000009f789 (__TEXT,__text) external _npy_expm1f
000000000009f49b (__TEXT,__text) external _npy_expm1l
000000000009f5d6 (__TEXT,__text) external _npy_fabs
000000000009f724 (__TEXT,__text) external _npy_fabsf
000000000009f3d6 (__TEXT,__text) external _npy_fabsl
000000000009ffbe (__TEXT,__text) external _npy_float_to_half
000000000009ffcc (__TEXT,__text) external _npy_floatbits_to_halfbits
000000000009f5e3 (__TEXT,__text) external _npy_floor
000000000009f731 (__TEXT,__text) external _npy_floorf
000000000009f3e1 (__TEXT,__text) external _npy_floorl
000000000009f6bd (__TEXT,__text) external _npy_fmod
000000000009f80b (__TEXT,__text) external _npy_fmodf
000000000009f551 (__TEXT,__text) external _npy_fmodl
00000000000a037e (__TEXT,__text) external _npy_half_copysign
00000000000a0449 (__TEXT,__text) external _npy_half_eq
00000000000a042d (__TEXT,__text) external _npy_half_eq_nonan
00000000000a0641 (__TEXT,__text) external _npy_half_ge
00000000000a0570 (__TEXT,__text) external _npy_half_gt
00000000000a02cd (__TEXT,__text) external _npy_half_isfinite
00000000000a02b6 (__TEXT,__text) external _npy_half_isinf
00000000000a0294 (__TEXT,__text) external _npy_half_isnan
00000000000a0283 (__TEXT,__text) external _npy_half_iszero
00000000000a05c6 (__TEXT,__text) external _npy_half_le
00000000000a0580 (__TEXT,__text) external _npy_half_le_nonan
00000000000a04f3 (__TEXT,__text) external _npy_half_lt
00000000000a04ab (__TEXT,__text) external _npy_half_lt_nonan
00000000000a0497 (__TEXT,__text) external _npy_half_ne
00000000000a0393 (__TEXT,__text) external _npy_half_nextafter
00000000000a02e1 (__TEXT,__text) external _npy_half_signbit
00000000000a02ec (__TEXT,__text) external _npy_half_spacing
000000000009ff20 (__TEXT,__text) external _npy_half_to_double
000000000009fea0 (__TEXT,__text) external _npy_half_to_float
000000000009ff30 (__TEXT,__text) external _npy_halfbits_to_doublebits
000000000009feaf (__TEXT,__text) external _npy_halfbits_to_floatbits
00000000000af37c (__TEXT,__text) external _npy_heapsort
000000000009f6a9 (__TEXT,__text) external _npy_hypot
000000000009f7f7 (__TEXT,__text) external _npy_hypotf
000000000009f527 (__TEXT,__text) external _npy_hypotl
00000000000be510 (__TEXT,__text) external _npy_introselect
000000000009f627 (__TEXT,__text) external _npy_log
000000000009f61d (__TEXT,__text) external _npy_log10
000000000009f76b (__TEXT,__text) external _npy_log10f
000000000009f450 (__TEXT,__text) external _npy_log10l
000000000009f681 (__TEXT,__text) external _npy_log1p
000000000009f7cf (__TEXT,__text) external _npy_log1pf
000000000009f4e1 (__TEXT,__text) external _npy_log1pl
000000000009f695 (__TEXT,__text) external _npy_log2
000000000009f935 (__TEXT,__text) external _npy_log2_1p
000000000009f852 (__TEXT,__text) external _npy_log2_1pf
000000000009fa2a (__TEXT,__text) external _npy_log2_1pl
000000000009f7e3 (__TEXT,__text) external _npy_log2f
000000000009f504 (__TEXT,__text) external _npy_log2l
000000000009f95a (__TEXT,__text) external _npy_logaddexp
000000000009f9ad (__TEXT,__text) external _npy_logaddexp2
000000000009f8c4 (__TEXT,__text) external _npy_logaddexp2f
000000000009faba (__TEXT,__text) external _npy_logaddexp2l
000000000009f877 (__TEXT,__text) external _npy_logaddexpf
000000000009fa6c (__TEXT,__text) external _npy_logaddexpl
000000000009f775 (__TEXT,__text) external _npy_logf
000000000009f469 (__TEXT,__text) external _npy_logl
00000000000ab10a (__TEXT,__text) external _npy_mergesort
000000000009f6de (__TEXT,__text) external _npy_modf
000000000009f82c (__TEXT,__text) external _npy_modff
000000000009f590 (__TEXT,__text) external _npy_modfl
000000000009fe50 (__TEXT,__text) external _npy_nextafter
000000000009fe46 (__TEXT,__text) external _npy_nextafterf
000000000009fe5a (__TEXT,__text) external _npy_nextafterl
000000000009f6b3 (__TEXT,__text) external _npy_pow
000000000009f801 (__TEXT,__text) external _npy_powf
000000000009f531 (__TEXT,__text) external _npy_powl
00000000000a6a99 (__TEXT,__text) external _npy_quicksort
000000000009f919 (__TEXT,__text) external _npy_rad2deg
000000000009f836 (__TEXT,__text) external _npy_rad2degf
000000000009fa08 (__TEXT,__text) external _npy_rad2degl
000000000009f5fb (__TEXT,__text) external _npy_rint
000000000009f749 (__TEXT,__text) external _npy_rintf
000000000009f413 (__TEXT,__text) external _npy_rintl
000000000009fe64 (__TEXT,__text) external _npy_set_floatstatus_divbyzero
000000000009fe91 (__TEXT,__text) external _npy_set_floatstatus_invalid
000000000009fe73 (__TEXT,__text) external _npy_set_floatstatus_overflow
000000000009fe82 (__TEXT,__text) external _npy_set_floatstatus_underflow
000000000009f59a (__TEXT,__text) external _npy_sin
000000000009f6e8 (__TEXT,__text) external _npy_sinf
000000000009f5b8 (__TEXT,__text) external _npy_sinh
000000000009f706 (__TEXT,__text) external _npy_sinhf
000000000009f3b8 (__TEXT,__text) external _npy_sinhl
000000000009f37c (__TEXT,__text) external _npy_sinl
000000000009fdbc (__TEXT,__text) external _npy_spacing
000000000009fd7e (__TEXT,__text) external _npy_spacingf
000000000009fdfe (__TEXT,__text) external _npy_spacingl
000000000009f613 (__TEXT,__text) external _npy_sqrt
000000000009f761 (__TEXT,__text) external _npy_sqrtf
000000000009f445 (__TEXT,__text) external _npy_sqrtl
000000000009f5ae (__TEXT,__text) external _npy_tan
000000000009f6fc (__TEXT,__text) external _npy_tanf
000000000009f5cc (__TEXT,__text) external _npy_tanh
000000000009f71a (__TEXT,__text) external _npy_tanhf
000000000009f3cc (__TEXT,__text) external _npy_tanhl
000000000009f3ae (__TEXT,__text) external _npy_tanl
000000000009f607 (__TEXT,__text) external _npy_trunc
000000000009f755 (__TEXT,__text) external _npy_truncf
000000000009f42c (__TEXT,__text) external _npy_truncl
000000000008df00 (__TEXT,__text) external _npyiter_cache_values
                 (undefined) external _pow (from libSystem)
                 (undefined) external _powf (from libSystem)
                 (undefined) external _powl (from libSystem)
                 (undefined) external _printf (from libSystem)
                 (undefined) external _putchar (from libSystem)
                 (undefined) external _puts (from libSystem)
                 (undefined) external _qsort (from libSystem)
00000000000a0651 (__TEXT,__text) external _quicksort_bool
00000000000a095b (__TEXT,__text) external _quicksort_byte
00000000000a4a05 (__TEXT,__text) external _quicksort_cdouble
00000000000a429c (__TEXT,__text) external _quicksort_cfloat
00000000000a52ee (__TEXT,__text) external _quicksort_clongdouble
00000000000a39cc (__TEXT,__text) external _quicksort_double
00000000000a359c (__TEXT,__text) external _quicksort_float
00000000000a28a3 (__TEXT,__text) external _quicksort_half
00000000000a15df (__TEXT,__text) external _quicksort_int
00000000000a1bfb (__TEXT,__text) external _quicksort_long
00000000000a3e25 (__TEXT,__text) external _quicksort_longdouble
00000000000a224f (__TEXT,__text) external _quicksort_longlong
00000000000a0f6f (__TEXT,__text) external _quicksort_short
00000000000a5d87 (__TEXT,__text) external _quicksort_string
00000000000a0c65 (__TEXT,__text) external _quicksort_ubyte
00000000000a18ed (__TEXT,__text) external _quicksort_uint
00000000000a1f25 (__TEXT,__text) external _quicksort_ulong
00000000000a2579 (__TEXT,__text) external _quicksort_ulonglong
00000000000a6419 (__TEXT,__text) external _quicksort_unicode
00000000000a12a7 (__TEXT,__text) external _quicksort_ushort
                 (undefined) external _realloc (from libSystem)
                 (undefined) external _rintl (from libSystem)
                 (undefined) external _setjmp (from libSystem)
                 (undefined) external _sin (from libSystem)
                 (undefined) external _sinf (from libSystem)
                 (undefined) external _sinh (from libSystem)
                 (undefined) external _sinhf (from libSystem)
                 (undefined) external _sinhl (from libSystem)
                 (undefined) external _sinl (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _sprintf (from libSystem)
                 (undefined) external _sscanf (from libSystem)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strcspn (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strpbrk (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _tan (from libSystem)
                 (undefined) external _tanf (from libSystem)
                 (undefined) external _tanh (from libSystem)
                 (undefined) external _tanhf (from libSystem)
                 (undefined) external _tanhl (from libSystem)
                 (undefined) external _tanl (from libSystem)
                 (undefined) external _time (from libSystem)
                 (undefined) external _truncl (from libSystem)
                 (undefined) external _ungetc (from libSystem)
                 (undefined) external dyld_stub_binder (from libSystem)

/Volumes/Macintosh HD 1/System/Library/Frameworks/Python.framework/Versions/2.7/Extras/lib/python/numpy/core/multiarray.so (for architecture arm64e):
                 (undefined) external _PyArg_UnpackTuple (dynamically looked up)
00000000000e5338 (__DATA,__data) external _PyArray_API
                 (undefined) external _PyBool_FromLong (dynamically looked up)
                 (undefined) external _PyBool_Type (dynamically looked up)
                 (undefined) external _PyBuffer_FillInfo (dynamically looked up)
                 (undefined) external _PyBuffer_FromMemory (dynamically looked up)
                 (undefined) external _PyBuffer_FromObject (dynamically looked up)
                 (undefined) external _PyBuffer_FromReadWriteMemory (dynamically looked up)
                 (undefined) external _PyBuffer_FromReadWriteObject (dynamically looked up)
                 (undefined) external _PyBuffer_New (dynamically looked up)
                 (undefined) external _PyBuffer_Release (dynamically looked up)
                 (undefined) external _PyBuffer_Type (dynamically looked up)
                 (undefined) external _PyCObject_AsVoidPtr (dynamically looked up)
                 (undefined) external _PyCObject_FromVoidPtr (dynamically looked up)
                 (undefined) external _PyCObject_FromVoidPtrAndDesc (dynamically looked up)
                 (undefined) external _PyCObject_Type (dynamically looked up)
                 (undefined) external _PyCallable_Check (dynamically looked up)
                 (undefined) external _PyCapsule_Import (dynamically looked up)
                 (undefined) external _PyComplex_AsCComplex (dynamically looked up)
                 (undefined) external _PyComplex_FromDoubles (dynamically looked up)
                 (undefined) external _PyComplex_ImagAsDouble (dynamically looked up)
                 (undefined) external _PyComplex_RealAsDouble (dynamically looked up)
                 (undefined) external _PyComplex_Type (dynamically looked up)
                 (undefined) external _PyDictProxy_New (dynamically looked up)
                 (undefined) external _PyDict_Contains (dynamically looked up)
                 (undefined) external _PyDict_Copy (dynamically looked up)
                 (undefined) external _PyDict_DelItem (dynamically looked up)
                 (undefined) external _PyDict_GetItem (dynamically looked up)
                 (undefined) external _PyDict_GetItemString (dynamically looked up)
                 (undefined) external _PyDict_Merge (dynamically looked up)
                 (undefined) external _PyDict_New (dynamically looked up)
                 (undefined) external _PyDict_Next (dynamically looked up)
                 (undefined) external _PyDict_SetItem (dynamically looked up)
                 (undefined) external _PyDict_SetItemString (dynamically looked up)
                 (undefined) external _PyDict_Type (dynamically looked up)
                 (undefined) external _PyErr_Clear (dynamically looked up)
                 (undefined) external _PyErr_ExceptionMatches (dynamically looked up)
                 (undefined) external _PyErr_Fetch (dynamically looked up)
                 (undefined) external _PyErr_Format (dynamically looked up)
                 (undefined) external _PyErr_GivenExceptionMatches (dynamically looked up)
                 (undefined) external _PyErr_NoMemory (dynamically looked up)
                 (undefined) external _PyErr_Occurred (dynamically looked up)
                 (undefined) external _PyErr_Print (dynamically looked up)
                 (undefined) external _PyErr_Restore (dynamically looked up)
                 (undefined) external _PyErr_SetNone (dynamically looked up)
                 (undefined) external _PyErr_SetObject (dynamically looked up)
                 (undefined) external _PyErr_SetString (dynamically looked up)
                 (undefined) external _PyErr_WarnEx (dynamically looked up)
                 (undefined) external _PyEval_CallObjectWithKeywords (dynamically looked up)
                 (undefined) external _PyEval_GetBuiltins (dynamically looked up)
                 (undefined) external _PyEval_RestoreThread (dynamically looked up)
                 (undefined) external _PyEval_SaveThread (dynamically looked up)
                 (undefined) external _PyExc_AttributeError (dynamically looked up)
                 (undefined) external _PyExc_DeprecationWarning (dynamically looked up)
                 (undefined) external _PyExc_Exception (dynamically looked up)
                 (undefined) external _PyExc_FutureWarning (dynamically looked up)
                 (undefined) external _PyExc_IOError (dynamically looked up)
                 (undefined) external _PyExc_IndexError (dynamically looked up)
                 (undefined) external _PyExc_KeyError (dynamically looked up)
                 (undefined) external _PyExc_MemoryError (dynamically looked up)
                 (undefined) external _PyExc_OSError (dynamically looked up)
                 (undefined) external _PyExc_OverflowError (dynamically looked up)
                 (undefined) external _PyExc_RuntimeError (dynamically looked up)
                 (undefined) external _PyExc_RuntimeWarning (dynamically looked up)
                 (undefined) external _PyExc_SystemError (dynamically looked up)
                 (undefined) external _PyExc_TypeError (dynamically looked up)
                 (undefined) external _PyExc_ValueError (dynamically looked up)
                 (undefined) external _PyFile_AsFile (dynamically looked up)
                 (undefined) external _PyFloat_AsDouble (dynamically looked up)
                 (undefined) external _PyFloat_FromDouble (dynamically looked up)
                 (undefined) external _PyFloat_Type (dynamically looked up)
                 (undefined) external _PyGILState_Ensure (dynamically looked up)
                 (undefined) external _PyGILState_Release (dynamically looked up)
                 (undefined) external _PyImport_ImportModule (dynamically looked up)
                 (undefined) external _PyInstance_Type (dynamically looked up)
                 (undefined) external _PyInt_AsLong (dynamically looked up)
                 (undefined) external _PyInt_AsSsize_t (dynamically looked up)
                 (undefined) external _PyInt_FromLong (dynamically looked up)
                 (undefined) external _PyInt_FromSsize_t (dynamically looked up)
                 (undefined) external _PyInt_Type (dynamically looked up)
                 (undefined) external _PyIter_Next (dynamically looked up)
                 (undefined) external _PyList_Append (dynamically looked up)
                 (undefined) external _PyList_GetItem (dynamically looked up)
                 (undefined) external _PyList_New (dynamically looked up)
                 (undefined) external _PyList_Size (dynamically looked up)
                 (undefined) external _PyList_Type (dynamically looked up)
                 (undefined) external _PyLong_AsLong (dynamically looked up)
                 (undefined) external _PyLong_AsLongLong (dynamically looked up)
                 (undefined) external _PyLong_AsUnsignedLong (dynamically looked up)
                 (undefined) external _PyLong_AsUnsignedLongLong (dynamically looked up)
                 (undefined) external _PyLong_AsVoidPtr (dynamically looked up)
                 (undefined) external _PyLong_FromDouble (dynamically looked up)
                 (undefined) external _PyLong_FromLong (dynamically looked up)
                 (undefined) external _PyLong_FromLongLong (dynamically looked up)
                 (undefined) external _PyLong_FromUnsignedLong (dynamically looked up)
                 (undefined) external _PyLong_FromUnsignedLongLong (dynamically looked up)
                 (undefined) external _PyLong_FromVoidPtr (dynamically looked up)
                 (undefined) external _PyLong_Type (dynamically looked up)
                 (undefined) external _PyMem_Free (dynamically looked up)
                 (undefined) external _PyMem_Malloc (dynamically looked up)
                 (undefined) external _PyMem_Realloc (dynamically looked up)
                 (undefined) external _PyMemoryView_FromObject (dynamically looked up)
                 (undefined) external _PyModule_GetDict (dynamically looked up)
                 (undefined) external _PyNumber_Add (dynamically looked up)
                 (undefined) external _PyNumber_AsSsize_t (dynamically looked up)
                 (undefined) external _PyNumber_Check (dynamically looked up)
                 (undefined) external _PyNumber_Divide (dynamically looked up)
                 (undefined) external _PyNumber_Float (dynamically looked up)
                 (undefined) external _PyNumber_Index (dynamically looked up)
                 (undefined) external _PyNumber_Int (dynamically looked up)
                 (undefined) external _PyNumber_Long (dynamically looked up)
                 (undefined) external _PyNumber_Multiply (dynamically looked up)
                 (undefined) external _PyNumber_Subtract (dynamically looked up)
                 (undefined) external _PyNumber_TrueDivide (dynamically looked up)
                 (undefined) external _PyOS_InterruptOccurred (dynamically looked up)
                 (undefined) external _PyOS_setsig (dynamically looked up)
                 (undefined) external _PyOS_snprintf (dynamically looked up)
                 (undefined) external _PyOS_string_to_double (dynamically looked up)
                 (undefined) external _PyOS_strtol (dynamically looked up)
                 (undefined) external _PyOS_strtoul (dynamically looked up)
                 (undefined) external _PyObject_AsReadBuffer (dynamically looked up)
                 (undefined) external _PyObject_AsWriteBuffer (dynamically looked up)
                 (undefined) external _PyObject_Call (dynamically looked up)
                 (undefined) external _PyObject_CallFunctionObjArgs (dynamically looked up)
                 (undefined) external _PyObject_CallMethodObjArgs (dynamically looked up)
                 (undefined) external _PyObject_CallObject (dynamically looked up)
                 (undefined) external _PyObject_ClearWeakRefs (dynamically looked up)
                 (undefined) external _PyObject_Compare (dynamically looked up)
                 (undefined) external _PyObject_Format (dynamically looked up)
                 (undefined) external _PyObject_Free (dynamically looked up)
                 (undefined) external _PyObject_GenericGetAttr (dynamically looked up)
                 (undefined) external _PyObject_GenericSetAttr (dynamically looked up)
                 (undefined) external _PyObject_GetAttr (dynamically looked up)
                 (undefined) external _PyObject_GetAttrString (dynamically looked up)
                 (undefined) external _PyObject_GetBuffer (dynamically looked up)
                 (undefined) external _PyObject_GetItem (dynamically looked up)
                 (undefined) external _PyObject_GetIter (dynamically looked up)
                 (undefined) external _PyObject_HasAttrString (dynamically looked up)
                 (undefined) external _PyObject_Hash (dynamically looked up)
                 (undefined) external _PyObject_Init (dynamically looked up)
                 (undefined) external _PyObject_IsInstance (dynamically looked up)
                 (undefined) external _PyObject_IsTrue (dynamically looked up)
                 (undefined) external _PyObject_Malloc (dynamically looked up)
                 (undefined) external _PyObject_Not (dynamically looked up)
                 (undefined) external _PyObject_Print (dynamically looked up)
                 (undefined) external _PyObject_Realloc (dynamically looked up)
                 (undefined) external _PyObject_Repr (dynamically looked up)
                 (undefined) external _PyObject_RichCompare (dynamically looked up)
                 (undefined) external _PyObject_RichCompareBool (dynamically looked up)
                 (undefined) external _PyObject_SelfIter (dynamically looked up)
                 (undefined) external _PyObject_SetAttrString (dynamically looked up)
                 (undefined) external _PyObject_SetItem (dynamically looked up)
                 (undefined) external _PyObject_Size (dynamically looked up)
                 (undefined) external _PyObject_Str (dynamically looked up)
                 (undefined) external _PyObject_Unicode (dynamically looked up)
                 (undefined) external _PySeqIter_New (dynamically looked up)
                 (undefined) external _PySequence_Check (dynamically looked up)
                 (undefined) external _PySequence_Concat (dynamically looked up)
                 (undefined) external _PySequence_Contains (dynamically looked up)
                 (undefined) external _PySequence_Fast (dynamically looked up)
                 (undefined) external _PySequence_GetItem (dynamically looked up)
                 (undefined) external _PySequence_InPlaceConcat (dynamically looked up)
                 (undefined) external _PySequence_InPlaceRepeat (dynamically looked up)
                 (undefined) external _PySequence_Repeat (dynamically looked up)
                 (undefined) external _PySequence_Size (dynamically looked up)
                 (undefined) external _PySequence_Tuple (dynamically looked up)
                 (undefined) external _PySlice_GetIndices (dynamically looked up)
                 (undefined) external _PySlice_New (dynamically looked up)
                 (undefined) external _PySlice_Type (dynamically looked up)
                 (undefined) external _PyString_AsString (dynamically looked up)
                 (undefined) external _PyString_AsStringAndSize (dynamically looked up)
                 (undefined) external _PyString_ConcatAndDel (dynamically looked up)
                 (undefined) external _PyString_Format (dynamically looked up)
                 (undefined) external _PyString_FromFormat (dynamically looked up)
                 (undefined) external _PyString_FromString (dynamically looked up)
                 (undefined) external _PyString_FromStringAndSize (dynamically looked up)
                 (undefined) external _PyString_InternFromString (dynamically looked up)
                 (undefined) external _PyString_Size (dynamically looked up)
                 (undefined) external _PyString_Type (dynamically looked up)
                 (undefined) external _PySys_WriteStderr (dynamically looked up)
                 (undefined) external _PyTuple_GetItem (dynamically looked up)
                 (undefined) external _PyTuple_GetSlice (dynamically looked up)
                 (undefined) external _PyTuple_New (dynamically looked up)
                 (undefined) external _PyTuple_SetItem (dynamically looked up)
                 (undefined) external _PyTuple_Size (dynamically looked up)
                 (undefined) external _PyTuple_Type (dynamically looked up)
                 (undefined) external _PyType_GenericNew (dynamically looked up)
                 (undefined) external _PyType_IsSubtype (dynamically looked up)
                 (undefined) external _PyType_Ready (dynamically looked up)
                 (undefined) external _PyType_Type (dynamically looked up)
                 (undefined) external _PyUnicodeUCS2_AsASCIIString (dynamically looked up)
                 (undefined) external _PyUnicodeUCS2_AsUnicodeEscapeString (dynamically looked up)
                 (undefined) external _PyUnicodeUCS2_FromUnicode (dynamically looked up)
                 (undefined) external _PyUnicode_Type (dynamically looked up)
                 (undefined) external _Py_InitModule4_64 (dynamically looked up)
                 (undefined) external __DefaultRuneLocale (from libSystem)
00000000000ec23c (__DATA,__common) external __NPY_SIGINT_BUF
00000000000ec498 (__DATA,__common) external __NPY_SIGSEGV_BUF
                 (undefined) external __PyArg_ParseTupleAndKeywords_SizeT (dynamically looked up)
                 (undefined) external __PyArg_ParseTuple_SizeT (dynamically looked up)
                 (undefined) external __PyArg_VaParseTupleAndKeywords_SizeT (dynamically looked up)
                 (undefined) external __PyErr_BadInternalCall (dynamically looked up)
                 (undefined) external __PyObject_CallFunction_SizeT (dynamically looked up)
                 (undefined) external __PyObject_CallMethod_SizeT (dynamically looked up)
                 (undefined) external __PyObject_New (dynamically looked up)
                 (undefined) external __PyTuple_Resize (dynamically looked up)
                 (undefined) external __Py_BuildValue_SizeT (dynamically looked up)
                 (undefined) external __Py_EllipsisObject (dynamically looked up)
                 (undefined) external __Py_HashDouble (dynamically looked up)
                 (undefined) external __Py_NoneStruct (dynamically looked up)
                 (undefined) external __Py_NotImplementedStruct (dynamically looked up)
                 (undefined) external __Py_TrueStruct (dynamically looked up)
                 (undefined) external __Py_ZeroStruct (dynamically looked up)
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___maskrune (from libSystem)
                 (undefined) external ___memcpy_chk (from libSystem)
                 (undefined) external ___memset_chk (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external ___stdoutp (from libSystem)
                 (undefined) external ___strncat_chk (from libSystem)
                 (undefined) external ___tolower (from libSystem)
0000000000044518 (__TEXT,__text) external __align_wrap_data_clone
00000000000444b4 (__TEXT,__text) external __align_wrap_data_free
0000000000045454 (__TEXT,__text) external __dst_memset_zero_data_clone
0000000000044fc8 (__TEXT,__text) external __field_transfer_data_clone
0000000000044f60 (__TEXT,__text) external __field_transfer_data_free
00000000000450f8 (__TEXT,__text) external __masked_wrapper_transfer_data_clone
00000000000450a4 (__TEXT,__text) external __masked_wrapper_transfer_data_free
0000000000044da8 (__TEXT,__text) external __n_to_n_data_clone
0000000000044d64 (__TEXT,__text) external __n_to_n_data_free
00000000000b0188 (__TEXT,__text) external __next
00000000000b0250 (__TEXT,__text) external __nextf
00000000000b02e0 (__TEXT,__text) external __nextl
00000000000a4b48 (__TEXT,__text) external __npy_stride_sort_item_comparator
0000000000044ccc (__TEXT,__text) external __one_to_n_data_clone
0000000000044c78 (__TEXT,__text) external __one_to_n_data_free
0000000000044b58 (__TEXT,__text) external __strided_cast_data_clone
0000000000044adc (__TEXT,__text) external __strided_cast_data_free
0000000000044bfc (__TEXT,__text) external __strided_datetime_cast_data_clone
0000000000044bbc (__TEXT,__text) external __strided_datetime_cast_data_free
0000000000045188 (__TEXT,__text) external __strided_masked_wrapper_decsrcref_transfer_function
00000000000452d0 (__TEXT,__text) external __strided_masked_wrapper_transfer_function
00000000000442bc (__TEXT,__text) external __strided_zero_pad_data_clone
0000000000044e88 (__TEXT,__text) external __subarray_broadcast_data_clone
0000000000044e24 (__TEXT,__text) external __subarray_broadcast_data_free
0000000000044a8c (__TEXT,__text) external __wrap_copy_swap_data_clone
0000000000044a34 (__TEXT,__text) external __wrap_copy_swap_data_free
                 (undefined) external _acos (from libSystem)
                 (undefined) external _acosf (from libSystem)
                 (undefined) external _acosh (from libSystem)
                 (undefined) external _acoshf (from libSystem)
                 (undefined) external _acoshl (from libSystem)
                 (undefined) external _acosl (from libSystem)
00000000000bc860 (__TEXT,__text) external _aheapsort_bool
00000000000bca90 (__TEXT,__text) external _aheapsort_byte
00000000000bf5f8 (__TEXT,__text) external _aheapsort_cdouble
00000000000bf0e0 (__TEXT,__text) external _aheapsort_cfloat
00000000000bfb10 (__TEXT,__text) external _aheapsort_clongdouble
00000000000bea30 (__TEXT,__text) external _aheapsort_double
00000000000be788 (__TEXT,__text) external _aheapsort_float
00000000000be2b0 (__TEXT,__text) external _aheapsort_half
00000000000bd350 (__TEXT,__text) external _aheapsort_int
00000000000bd7b0 (__TEXT,__text) external _aheapsort_long
00000000000becd8 (__TEXT,__text) external _aheapsort_longdouble
00000000000bdc10 (__TEXT,__text) external _aheapsort_longlong
00000000000bcef0 (__TEXT,__text) external _aheapsort_short
00000000000c000c (__TEXT,__text) external _aheapsort_string
00000000000bccc0 (__TEXT,__text) external _aheapsort_ubyte
00000000000bd580 (__TEXT,__text) external _aheapsort_uint
00000000000bd9e0 (__TEXT,__text) external _aheapsort_ulong
00000000000bde40 (__TEXT,__text) external _aheapsort_ulonglong
00000000000c04d8 (__TEXT,__text) external _aheapsort_unicode
00000000000bd120 (__TEXT,__text) external _aheapsort_ushort
00000000000c0d38 (__TEXT,__text) external _aintroselect_bool
00000000000c1674 (__TEXT,__text) external _aintroselect_byte
00000000000ccba8 (__TEXT,__text) external _aintroselect_cdouble
00000000000cb704 (__TEXT,__text) external _aintroselect_cfloat
00000000000ce04c (__TEXT,__text) external _aintroselect_clongdouble
00000000000c9a70 (__TEXT,__text) external _aintroselect_double
00000000000c8e64 (__TEXT,__text) external _aintroselect_float
00000000000c7b7c (__TEXT,__text) external _aintroselect_half
00000000000c3ba0 (__TEXT,__text) external _aintroselect_int
00000000000c4e20 (__TEXT,__text) external _aintroselect_long
00000000000ca67c (__TEXT,__text) external _aintroselect_longdouble
00000000000c60a0 (__TEXT,__text) external _aintroselect_longlong
00000000000c2908 (__TEXT,__text) external _aintroselect_short
00000000000cea6c (__TEXT,__text) external _aintroselect_string
00000000000c1fb4 (__TEXT,__text) external _aintroselect_ubyte
00000000000c44e0 (__TEXT,__text) external _aintroselect_uint
00000000000c5760 (__TEXT,__text) external _aintroselect_ulong
00000000000c69e0 (__TEXT,__text) external _aintroselect_ulonglong
00000000000cea7c (__TEXT,__text) external _aintroselect_unicode
00000000000c3260 (__TEXT,__text) external _aintroselect_ushort
00000000000b7814 (__TEXT,__text) external _amergesort_bool
00000000000b7b68 (__TEXT,__text) external _amergesort_byte
00000000000bb304 (__TEXT,__text) external _amergesort_cdouble
00000000000badd0 (__TEXT,__text) external _amergesort_cfloat
00000000000bb838 (__TEXT,__text) external _amergesort_clongdouble
00000000000ba59c (__TEXT,__text) external _amergesort_double
00000000000ba1e8 (__TEXT,__text) external _amergesort_float
00000000000b9d40 (__TEXT,__text) external _amergesort_half
00000000000b8880 (__TEXT,__text) external _amergesort_int
00000000000b8f08 (__TEXT,__text) external _amergesort_long
00000000000ba950 (__TEXT,__text) external _amergesort_longdouble
