00007ff81a3541d3 (__TEXT,__text) external _ACBSConfigCopy
00007ff81a35426c (__TEXT,__text) external _ACBSConfigCopySymbologiesEnabled
00007ff81a354185 (__TEXT,__text) external _ACBSConfigCreate
00007ff81a3541ae (__TEXT,__text) external _ACBSConfigFree
00007ff81a35429a (__TEXT,__text) external _ACBSConfigSetDebuggingEnabled
00007ff81a3542a3 (__TEXT,__text) external _ACBSConfigSetFailedLocationsEnabled
00007ff81a354210 (__TEXT,__text) external _ACBSConfigSetLocateMode
00007ff81a354222 (__TEXT,__text) external _ACBSConfigSetMaxLinearDecodeScanlines
00007ff81a35422b (__TEXT,__text) external _ACBSConfigSetMaxLinearDecodeTime
00007ff81a3541fe (__TEXT,__text) external _ACBSConfigSetMaxQRModuleSamples
00007ff81a354207 (__TEXT,__text) external _ACBSConfigSetMaxQRPatternSets
00007ff81a3542ad (__TEXT,__text) external _ACBSConfigSetStopsAtFirstPyramidWith2DCode
00007ff81a354236 (__TEXT,__text) external _ACBSConfigSetSymbologiesEnabled
00007ff81a354219 (__TEXT,__text) external _ACBSConfigSetWantedLinearDecodeScanlines
00007ff81a2e91da (__TEXT,__text) external _ACBSCopyAllSupportedBarcodeTypes
00007ff81a3542b7 (__TEXT,__text) external _ACBSCreateFrameInfoBySearchingForBarcodesInCGImage
00007ff81a3546a5 (__TEXT,__text) external _ACBSCreateFrameInfoBySearchingForBarcodesInCVPixelBuffer
00007ff81a354f7e (__TEXT,__text) external _ACBSCreateSymbolDescriptorFromBasicDescriptor
00007ff81a354dfb (__TEXT,__text) external _ACBSCreateSymbolDescriptorFromBasicDescriptorWithDefaultPayloadEncoding
                 (undefined) external __ZNSt3__113basic_ostreamIwNS_11char_traitsIwEEElsEx (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIcNS_11char_traitsIcEEEC2Ev (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIcNS_11char_traitsIcEEED2Ev (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEE4syncEv (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEE5imbueERKNS_6localeE (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEE5uflowEv (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEE6setbufEPwl (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEE6xsgetnEPwl (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEE6xsputnEPKwl (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEE9showmanycEv (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEEC2Ev (from libc++)
                 (undefined) external __ZNSt3__115basic_streambufIwNS_11char_traitsIwEEED2Ev (from libc++)
                 (undefined) external __ZNSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEE3strERKNS_12basic_stringIcS2_S4_EE (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_count14__release_weakEv (from libc++)
                 (undefined) external __ZNSt3__119__shared_weak_countD2Ev (from libc++)
                 (undefined) external __ZNSt3__15ctypeIcE2idE (from libc++)
                 (undefined) external __ZNSt3__16localeD1Ev (from libc++)
                 (undefined) external __ZNSt3__18ios_base33__set_badbit_and_consider_rethrowEv (from libc++)
                 (undefined) external __ZNSt3__18ios_base4initEPv (from libc++)
                 (undefined) external __ZNSt3__18ios_base5clearEj (from libc++)
                 (undefined) external __ZNSt3__19basic_iosIcNS_11char_traitsIcEEED2Ev (from libc++)
                 (undefined) external __ZNSt3__19basic_iosIwNS_11char_traitsIwEEED2Ev (from libc++)
                 (undefined) external __ZNSt3__19to_stringEi (from libc++)
                 (undefined) external __ZNSt9exceptionD2Ev (from libc++)
                 (undefined) external __ZSt9terminatev (from libc++)
                 (undefined) external __ZTINSt3__113basic_istreamIwNS_11char_traitsIwEEEE (from libc++)
                 (undefined) external __ZTINSt3__113basic_ostreamIwNS_11char_traitsIwEEEE (from libc++)
                 (undefined) external __ZTINSt3__115basic_streambufIwNS_11char_traitsIwEEEE (from libc++)
                 (undefined) external __ZTINSt3__119__shared_weak_countE (from libc++)
                 (undefined) weak external __ZTISt12length_error (from libc++)
                 (undefined) weak external __ZTISt12out_of_range (from libc++)
                 (undefined) external __ZTISt13runtime_error (from libc++)
                 (undefined) weak external __ZTISt16invalid_argument (from libc++)
                 (undefined) external __ZTISt19bad_optional_access (from libc++)
                 (undefined) external __ZTISt9exception (from libc++)
                 (undefined) external __ZTTNSt3__114basic_ofstreamIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTTNSt3__119basic_ostringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv117__class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv120__si_class_type_infoE (from libc++)
                 (undefined) external __ZTVN10__cxxabiv121__vmi_class_type_infoE (from libc++)
                 (undefined) external __ZTVNSt3__114basic_ofstreamIcNS_11char_traitsIcEEEE (from libc++)
                 (undefined) external __ZTVNSt3__115basic_stringbufIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVNSt3__119basic_ostringstreamIcNS_11char_traitsIcEENS_9allocatorIcEEEE (from libc++)
                 (undefined) external __ZTVSt12length_error (from libc++)
                 (undefined) external __ZTVSt12out_of_range (from libc++)
                 (undefined) external __ZTVSt16invalid_argument (from libc++)
                 (undefined) external __ZTVSt19bad_optional_access (from libc++)
                 (undefined) external __ZTv0_n24_NSt3__113basic_istreamIwNS_11char_traitsIwEEED0Ev (from libc++)
                 (undefined) external __ZTv0_n24_NSt3__113basic_istreamIwNS_11char_traitsIwEEED1Ev (from libc++)
                 (undefined) external __ZTv0_n24_NSt3__113basic_ostreamIwNS_11char_traitsIwEEED0Ev (from libc++)
                 (undefined) external __ZTv0_n24_NSt3__113basic_ostreamIwNS_11char_traitsIwEEED1Ev (from libc++)
                 (undefined) weak external __ZdaPv (from libc++)
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znam (from libc++)
                 (undefined) weak external __Znwm (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___assert_rtn (from libSystem)
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___cxa_allocate_exception (from libc++)
                 (undefined) external ___cxa_atexit (from libSystem)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_call_unexpected (from libc++)
                 (undefined) external ___cxa_end_catch (from libc++)
                 (undefined) external ___cxa_free_exception (from libc++)
                 (undefined) external ___cxa_get_exception_ptr (from libc++)
                 (undefined) external ___cxa_guard_acquire (from libc++)
                 (undefined) external ___cxa_guard_release (from libc++)
                 (undefined) external ___cxa_pure_virtual (from libc++)
                 (undefined) external ___cxa_rethrow (from libc++)
                 (undefined) external ___cxa_throw (from libc++)
                 (undefined) external ___dynamic_cast (from libc++)
                 (undefined) external ___error (from libSystem)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___memmove_chk (from libSystem)
                 (undefined) external ___sincosf_stret (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___stderrp (from libSystem)
                 (undefined) external __kCFURLComponentsNameKey (from CoreFoundation)
                 (undefined) external __kCFURLComponentsValueKey (from CoreFoundation)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_assumes_log (from libSystem)
                 (undefined) external __os_feature_enabled_impl (from libSystem)
                 (undefined) external __os_log_debug_impl (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
                 (undefined) external _abort (from libSystem)
                 (undefined) external _access (from libSystem)
                 (undefined) external _atan2f (from libSystem)
                 (undefined) external _calloc (from libSystem)
                 (undefined) external _cosf (from libSystem)
                 (undefined) external _dispatch_apply (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dispatch_once_f (from libSystem)
                 (undefined) external _dispatch_queue_create (from libSystem)
                 (undefined) external _dispatch_release (from libSystem)
                 (undefined) external _dispatch_sync_f (from libSystem)
                 (undefined) external _espresso_context_destroy (from Espresso)
                 (undefined) external _espresso_create_context (from Espresso)
                 (undefined) external _espresso_create_plan (from Espresso)
                 (undefined) external _espresso_get_status_string (from Espresso)
                 (undefined) external _espresso_network_bind_buffer (from Espresso)
                 (undefined) external _espresso_network_bind_input_vimagebuffer_bgra8 (from Espresso)
                 (undefined) external _espresso_plan_add_network (from Espresso)
                 (undefined) external _espresso_plan_build (from Espresso)
                 (undefined) external _espresso_plan_destroy (from Espresso)
                 (undefined) external _espresso_plan_execute_sync (from Espresso)
                 (undefined) external _exit (from libSystem)
                 (undefined) external _expf (from libSystem)
                 (undefined) external _fmodf (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _free (from libSystem)
                 (undefined) external _fwrite (from libSystem)
                 (undefined) external _iconv (from libiconv)
                 (undefined) external _iconv_close (from libiconv)
                 (undefined) external _iconv_open (from libiconv)
00007ff84189cef8 (__DATA_CONST,__const) external _kACBarcodeDescriptionAcceptanceThreshold
00007ff84189cad0 (__DATA_CONST,__const) external _kACBarcodeDescriptionAztecDataCodewords
00007ff84189cac8 (__DATA_CONST,__const) external _kACBarcodeDescriptionAztecDataLayers
00007ff84189cac0 (__DATA_CONST,__const) external _kACBarcodeDescriptionAztecIsCompact
00007ff84189cee0 (__DATA_CONST,__const) external _kACBarcodeDescriptionAztecMessageBits
00007ff84189ced8 (__DATA_CONST,__const) external _kACBarcodeDescriptionCodeProperties
00007ff84189cf08 (__DATA_CONST,__const) external _kACBarcodeDescriptionCroppedProfileLength
00007ff84189caf8 (__DATA_CONST,__const) external _kACBarcodeDescriptionDataCodewordsHigh
00007ff84189cb00 (__DATA_CONST,__const) external _kACBarcodeDescriptionDataCodewordsWide
00007ff84189cae8 (__DATA_CONST,__const) external _kACBarcodeDescriptionDataMatrixECC
00007ff84189cf00 (__DATA_CONST,__const) external _kACBarcodeDescriptionDecodedBackwards
00007ff84189caa0 (__DATA_CONST,__const) external _kACBarcodeDescriptionLocatorPoints
00007ff84189cad8 (__DATA_CONST,__const) external _kACBarcodeDescriptionModulesHigh
00007ff84189cae0 (__DATA_CONST,__const) external _kACBarcodeDescriptionModulesWide
00007ff84189caf0 (__DATA_CONST,__const) external _kACBarcodeDescriptionPDF417IsCompact
00007ff84189cef0 (__DATA_CONST,__const) external _kACBarcodeDescriptionPeakDetectionWindowSize
00007ff84189cf10 (__DATA_CONST,__const) external _kACBarcodeDescriptionProfileCropPitch
00007ff84189c6c0 (__DATA_CONST,__const) external _kACBarcodeFrameInfoFocusScore
00007ff84189c6b8 (__DATA_CONST,__const) external _kACBarcodeFrameInfoLocatorPoints
00007ff84189cf18 (__DATA_CONST,__const) external _kACBarcodeFrameInfoResultErrorCode
00007ff84189cf20 (__DATA_CONST,__const) external _kACBarcodeFrameInfoSymbolDescriptions
00007ff84189cee8 (__DATA_CONST,__const) external _kACBarcodePixelBufferAttachment_ImagePyramidArray
00007ff84189ca98 (__DATA_CONST,__const) external _kBarcodeDescriptionCodeLocation
00007ff84189ca88 (__DATA_CONST,__const) external _kBarcodeDescriptionCodeRawData
00007ff84189ced0 (__DATA_CONST,__const) external _kBarcodeDescriptionCodeString
00007ff84189ca80 (__DATA_CONST,__const) external _kBarcodeDescriptionCodeType
00007ff84189ca90 (__DATA_CONST,__const) external _kBarcodeDescriptionDecodeConfidence
00007ff84189cab8 (__DATA_CONST,__const) external _kBarcodeDescriptionErrorCorrectionLevel
00007ff84189cab0 (__DATA_CONST,__const) external _kBarcodeDescriptionQRMaskingPattern
00007ff84189caa8 (__DATA_CONST,__const) external _kBarcodeDescriptionVersion
00007ff84189a3b0 (__DATA_CONST,__const) external _kBarcodeTypeAztec
00007ff84189a3e8 (__DATA_CONST,__const) external _kBarcodeTypeCODE128
00007ff84189a3b8 (__DATA_CONST,__const) external _kBarcodeTypeCODE39
00007ff84189a3c0 (__DATA_CONST,__const) external _kBarcodeTypeCODE39checksum
00007ff84189a3c8 (__DATA_CONST,__const) external _kBarcodeTypeCODE39fullAscii
00007ff84189a3d0 (__DATA_CONST,__const) external _kBarcodeTypeCODE39fullAsciiChecksum
00007ff84189a3d8 (__DATA_CONST,__const) external _kBarcodeTypeCODE93
00007ff84189a3e0 (__DATA_CONST,__const) external _kBarcodeTypeCODE93i
00007ff84189a3f0 (__DATA_CONST,__const) external _kBarcodeTypeDataMatrix
00007ff84189a400 (__DATA_CONST,__const) external _kBarcodeTypeEAN13
00007ff84189a3f8 (__DATA_CONST,__const) external _kBarcodeTypeEAN8
00007ff84189a408 (__DATA_CONST,__const) external _kBarcodeTypeI2OF5
00007ff84189a410 (__DATA_CONST,__const) external _kBarcodeTypeI2OF5CHECKSUM
00007ff84189a418 (__DATA_CONST,__const) external _kBarcodeTypeITF14
00007ff84189a420 (__DATA_CONST,__const) external _kBarcodeTypePDF417
00007ff84189a428 (__DATA_CONST,__const) external _kBarcodeTypeQR
00007ff84189a430 (__DATA_CONST,__const) external _kBarcodeTypeUPCE
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFAllocatorMalloc (from CoreFoundation)
                 (undefined) external _kCFAllocatorNull (from CoreFoundation)
                 (undefined) external _kCFBooleanFalse (from CoreFoundation)
                 (undefined) external _kCFBooleanTrue (from CoreFoundation)
                 (undefined) external _kCFErrorDescriptionKey (from CoreFoundation)
                 (undefined) external _kCFErrorUnderlyingErrorKey (from CoreFoundation)
                 (undefined) external _kCFNull (from CoreFoundation)
                 (undefined) external _kCFPreferencesCurrentApplication (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeSetCallBacks (from CoreFoundation)
                 (undefined) external _kCVImageBufferCGColorSpaceKey (from CoreVideo)
                 (undefined) external _kCVPixelBufferIOSurfacePropertiesKey (from CoreVideo)
                 (undefined) external _kIOSurfaceCacheMode (from IOSurface)
                 (undefined) external _kVTDownsamplingMode_Average (from VideoToolbox)
                 (undefined) external _kVTPixelTransferPropertyKey_DestinationRectangle (from VideoToolbox)
                 (undefined) external _kVTPixelTransferPropertyKey_DownsamplingMode (from VideoToolbox)
                 (undefined) external _kVTPixelTransferPropertyKey_EnableHighSpeedTransfer (from VideoToolbox)
                 (undefined) external _kVTPixelTransferPropertyKey_ScalingMode (from VideoToolbox)
                 (undefined) external _kVTPixelTransferPropertyKey_SourceCropRectangle (from VideoToolbox)
                 (undefined) external _kVTScalingMode_Normal (from VideoToolbox)
                 (undefined) external _kvImage_ARGBToYpCbCrMatrix_ITU_R_709_2 (from Accelerate)
                 (undefined) external _kvImage_YpCbCrToARGBMatrix_ITU_R_709_2 (from Accelerate)
                 (undefined) external _log2f (from libSystem)
                 (undefined) external _logf (from libSystem)
                 (undefined) external _malloc (from libSystem)
                 (undefined) external _malloc_create_zone (from libSystem)
                 (undefined) external _malloc_zone_free (from libSystem)
                 (undefined) external _malloc_zone_malloc (from libSystem)
                 (undefined) external _malloc_zone_realloc (from libSystem)
                 (undefined) external _memchr (from libSystem)
                 (undefined) external _memcmp (from libSystem)
                 (undefined) external _memcpy (from libSystem)
                 (undefined) external _memmove (from libSystem)
                 (undefined) external _memset (from libSystem)
                 (undefined) external _memset_pattern16 (from libSystem)
                 (undefined) external _objc_alloc (from libobjc)
                 (undefined) external _objc_autorelease (from libobjc)
                 (undefined) external _objc_autoreleasePoolPop (from libobjc)
                 (undefined) external _objc_autoreleasePoolPush (from libobjc)
                 (undefined) external _objc_autoreleaseReturnValue (from libobjc)
                 (undefined) external _objc_msgSend (from libobjc)
                 (undefined) external _objc_msgSendSuper2 (from libobjc)
                 (undefined) external _objc_opt_class (from libobjc)
                 (undefined) external _objc_opt_isKindOfClass (from libobjc)
                 (undefined) external _objc_release (from libobjc)
                 (undefined) external _objc_retain (from libobjc)
                 (undefined) external _objc_retainAutoreleasedReturnValue (from libobjc)
                 (undefined) external _objc_storeStrong (from libobjc)
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _os_signpost_enabled (from libSystem)
                 (undefined) external _os_signpost_id_generate (from libSystem)
                 (undefined) external _os_signpost_id_make_with_pointer (from libSystem)
                 (undefined) external _perror (from libSystem)
                 (undefined) external _pthread_once (from libSystem)
                 (undefined) external _rand (from libSystem)
                 (undefined) external _realloc (from libSystem)
                 (undefined) external _sgesvd_ (from Accelerate)
                 (undefined) external _strcmp (from libSystem)
                 (undefined) external _strerror (from libSystem)
                 (undefined) external _strlcpy (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncmp (from libSystem)
                 (undefined) external _strtol (from libSystem)
                 (undefined) external _tanf (from libSystem)
                 (undefined) external _vDSP_conv (from Accelerate)
                 (undefined) external _vDSP_create_fftsetup (from Accelerate)
                 (undefined) external _vDSP_ctoz (from Accelerate)
                 (undefined) external _vDSP_destroy_fftsetup (from Accelerate)
                 (undefined) external _vDSP_fft_zrip (from Accelerate)
                 (undefined) external _vDSP_vsadd (from Accelerate)
                 (undefined) external _vDSP_zvcmul (from Accelerate)
                 (undefined) external _vImageBufferFill_CbCr8 (from Accelerate)
                 (undefined) external _vImageBuffer_Init (from Accelerate)
                 (undefined) external _vImageConvert_420Yp8_CbCr8ToARGB8888 (from Accelerate)
                 (undefined) external _vImageConvert_ARGB8888To420Yp8_CbCr8 (from Accelerate)
                 (undefined) external _vImageConvert_ARGBToYpCbCr_GenerateConversion (from Accelerate)
                 (undefined) external _vImageConvert_YpCbCrToARGB_GenerateConversion (from Accelerate)
                 (undefined) external _vImageRotate90_Planar16U (from Accelerate)
                 (undefined) external _vImageRotate90_Planar8 (from Accelerate)
                 (undefined) external _vImageRotate90_PlanarF (from Accelerate)
                 (undefined) external _vImageScale_CbCr8 (from Accelerate)
                 (undefined) external _vImageScale_Planar8 (from Accelerate)
                 (undefined) external _wcslen (from libSystem)
                 (undefined) external _wmemcmp (from libSystem)
                 (undefined) external _wmemcpy (from libSystem)
