000000018f931c14 (__TEXT,__gcc_except_tab) non-external GCC_except_table15
000000018f9317ac (__TEXT,__gcc_except_tab) non-external GCC_except_table16
000000018f9317cc (__TEXT,__gcc_except_tab) non-external GCC_except_table17
000000018f9317e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018f931c24 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018f93181c (__TEXT,__gcc_except_tab) non-external GCC_except_table19
000000018f931858 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000018f9318c8 (__TEXT,__gcc_except_tab) non-external GCC_except_table38
000000018f9318e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
000000018f93191c (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000018f931950 (__TEXT,__gcc_except_tab) non-external GCC_except_table42
000000018f931970 (__TEXT,__gcc_except_tab) non-external GCC_except_table44
000000018f931990 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
000000018f9319b0 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
000000018f93178c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018f93179c (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018f9319d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
000000018f931a74 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
000000018f931abc (__TEXT,__gcc_except_tab) non-external GCC_except_table69
000000018f931b00 (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000018f931b2c (__TEXT,__gcc_except_tab) non-external GCC_except_table73
000000018f931bec (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018f931b8c (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000018f931bac (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000018f931bcc (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000018f931bdc (__TEXT,__gcc_except_tab) non-external GCC_except_table87
000000018f931bf8 (__TEXT,__gcc_except_tab) non-external GCC_except_table9
000000018f916eac (__TEXT,__text) non-external (was a private external) _ACInterfaceCreate
00000001eaccdff8 (__DATA,__bss) non-external _ACInterfaceCreate.ACInterfaceCreate_proc
000000018f916f60 (__TEXT,__text) non-external (was a private external) _ACInterfaceDeviceNameCopy
00000001eacce000 (__DATA,__bss) non-external _ACInterfaceDeviceNameCopy.ACInterfaceDeviceNameCopy_proc
000000018f917014 (__TEXT,__text) non-external (was a private external) _ACInterfaceSetPower
00000001eacce008 (__DATA,__bss) non-external _ACInterfaceSetPower.ACInterfaceSetPower_proc
000000018f9170c0 (__TEXT,__text) non-external (was a private external) _ACNetworkDisassociate
00000001eacce010 (__DATA,__bss) non-external _ACNetworkDisassociate.ACNetworkDisassociate_proc
000000018f91ca58 (__TEXT,__text) non-external _AcquireLockForScheduleWriting
000000018f92072c (__TEXT,__text) external _AlertSoundPlay
000000018f920734 (__TEXT,__text) external _AlertSoundPlayCustomSound
00000001eaccdf38 (__DATA,__bss) non-external _Apple80211Library
000000018f906084 (__TEXT,__text) non-external (was a private external) _AppleIDGetLogHandle
000000018f92aaf0 (__TEXT,__text) non-external _AppleIDGetLogHandle.cold.1
000000018f927f2c (__TEXT,__text) external _KCSetInteractionAllowed
000000018f92767c (__TEXT,__text) external _KCUnlockNoUI
000000018f927da8 (__TEXT,__text) external _KCUpdateItem
000000018f928008 (__TEXT,__text) external _MakeAppleSharePasswordKCItemRef
000000018f928914 (__TEXT,__text) external _MakeGenericPasswordKCItemRef
000000018f9285fc (__TEXT,__text) external _MakeInternetPasswordKCItemRef
000000018f91ba80 (__TEXT,__text) external _MaximumProcessorSpeed
00000001eaccdd30 (__DATA,__data) non-external _MaximumProcessorSpeed.sMaximumProcessorSpeed
000000018f91bb48 (__TEXT,__text) external _MinimumProcessorSpeed
00000001eaccdd38 (__DATA,__data) non-external _MinimumProcessorSpeed.sMinimumProcessorSpeed
                 (undefined) external _NSAddImage (from libSystem)
                 (undefined) external _NSAddressOfSymbol (from libSystem)
                 (undefined) external _NSIsSymbolNameDefinedInImage (from libSystem)
                 (undefined) external _NSLookupSymbolInImage (from libSystem)
000000018f92a91c (__TEXT,__text) external _NewKCCallbackUPP
000000018f91c0d0 (__TEXT,__text) external _NewSleepQUPP
                 (undefined) external _OBJC_CLASS_$_NSAssertionHandler (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _ODNodeCopyRecord (from CFOpenDirectory)
                 (undefined) external _ODNodeCreateWithNodeType (from CFOpenDirectory)
                 (undefined) external _ODNodeSetCredentialsExtended (from CFOpenDirectory)
000000018f92cbf0 (__TEXT,__const) non-external (was a private external) _OSServicesVersionNumber
000000018f92cbb8 (__TEXT,__const) non-external (was a private external) _OSServicesVersionString
000000018f90cd88 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018f90cda0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
000000018f91cc24 (__TEXT,__text) non-external _ReleaseLockForScheduleWriting
                 (undefined) external _SCDynamicStoreCopyComputerName (from SystemConfiguration)
                 (undefined) external _SCDynamicStoreCopyProxies (from SystemConfiguration)
                 (undefined) external _SCNetworkInterfaceGetBSDName (from SystemConfiguration)
                 (undefined) external _SCNetworkServiceGetEnabled (from SystemConfiguration)
                 (undefined) external _SCNetworkServiceGetInterface (from SystemConfiguration)
                 (undefined) external _SCNetworkServiceSetEnabled (from SystemConfiguration)
                 (undefined) external _SCNetworkSetCopyCurrent (from SystemConfiguration)
                 (undefined) external _SCNetworkSetCopyServices (from SystemConfiguration)
                 (undefined) external _SCPreferencesApplyChanges (from IOKit)
                 (undefined) external _SCPreferencesCommitChanges (from IOKit)
                 (undefined) external _SCPreferencesCreate (from IOKit)
                 (undefined) external _SCPreferencesCreateWithAuthorization (from IOKit)
                 (undefined) external _SCPreferencesLock (from IOKit)
                 (undefined) external _SCPreferencesPathGetValue (from SystemConfiguration)
                 (undefined) external _SCPreferencesPathSetValue (from SystemConfiguration)
                 (undefined) external _SCPreferencesUnlock (from IOKit)
000000018f929ba8 (__TEXT,__text) non-external (was a private external) _SecBuildAFPVolMountInfo
                 (undefined) external _SecCertificateCopyCommonNames (from Security)
                 (undefined) external _SecCertificateCopyPublicKey$LEGACYMAC (from Security)
                 (undefined) external _SecCertificateCopyValues (from Security)
                 (undefined) external _SecCertificateCreateFromData (from Security)
                 (undefined) external _SecCertificateGetData (from Security)
000000018f92a450 (__TEXT,__text) non-external (was a private external) _SecGetAFPDNSName
000000018f92a3a8 (__TEXT,__text) non-external (was a private external) _SecGetAFPInetAddressAsString
000000018f92a068 (__TEXT,__text) non-external (was a private external) _SecGetAFPServerSignature
000000018f92a2c0 (__TEXT,__text) non-external (was a private external) _SecIPAddress2Str
                 (undefined) external _SecIdentityCopyCertificate (from Security)
                 (undefined) external _SecIdentityCopyPreference (from Security)
                 (undefined) external _SecIdentityCopyPrivateKey (from Security)
000000018f929a8c (__TEXT,__text) non-external (was a private external) _SecIsDNSName
000000018f929960 (__TEXT,__text) non-external (was a private external) _SecIsIPAddress
                 (undefined) external _SecKeychainAddCallback (from Security)
                 (undefined) external _SecKeychainCopyDefault (from Security)
                 (undefined) external _SecKeychainFindGenericPassword (from Security)
                 (undefined) external _SecKeychainFindInternetPassword (from Security)
                 (undefined) external _SecKeychainGetPath (from Security)
                 (undefined) external _SecKeychainGetStatus (from Security)
                 (undefined) external _SecKeychainGetUserInteractionAllowed (from Security)
                 (undefined) external _SecKeychainIsValid (from Security)
                 (undefined) external _SecKeychainItemCopyKeychain (from Security)
                 (undefined) external _SecKeychainItemCreateCopy (from Security)
                 (undefined) external _SecKeychainItemCreateNew (from Security)
                 (undefined) external _SecKeychainItemDelete (from Security)
                 (undefined) external _SecKeychainItemFindFirst (from Security)
                 (undefined) external _SecKeychainItemGetAttribute (from Security)
                 (undefined) external _SecKeychainItemGetData (from Security)
                 (undefined) external _SecKeychainItemSetAttribute (from Security)
                 (undefined) external _SecKeychainItemSetData (from Security)
                 (undefined) external _SecKeychainItemUpdate (from Security)
                 (undefined) external _SecKeychainListCopyKeychainAtIndex (from Security)
                 (undefined) external _SecKeychainListGetCount (from Security)
                 (undefined) external _SecKeychainLock (from Security)
                 (undefined) external _SecKeychainMakeFromFullPath (from Security)
                 (undefined) external _SecKeychainSearchCopyNext (from Security)
                 (undefined) external _SecKeychainSetDefault (from Security)
                 (undefined) external _SecKeychainSetUserInteractionAllowed (from Security)
                 (undefined) external _SecKeychainUnlock (from Security)
000000018f92974c (__TEXT,__text) external _SecNewAFPXVolMountInfo
                 (undefined) external _SecPolicyCreateAppleIDAuthorityPolicy (from Security)
000000018f929dc8 (__TEXT,__text) non-external (was a private external) _SecRetrieveAFPVolMountInfo
                 (undefined) external _SecTrustCreateWithCertificates (from Security)
                 (undefined) external _SecTrustEvaluate (from Security)
                 (undefined) external _SecTrustSetOptions (from Security)
000000018f91c100 (__TEXT,__text) external _Sleep
000000018f91b920 (__TEXT,__text) external _SleepQInstall
000000018f91b9e8 (__TEXT,__text) external _SleepQRemove
000000018f92073c (__TEXT,__text) external _SystemSoundGetActionID
000000018f9207ec (__TEXT,__text) external _SystemSoundGetProperty
000000018f920798 (__TEXT,__text) external _SystemSoundGetPropertyInfo
000000018f920738 (__TEXT,__text) external _SystemSoundPlay
000000018f920794 (__TEXT,__text) external _SystemSoundRemoveActionID
000000018f920898 (__TEXT,__text) external _SystemSoundRemoveCompletionRoutine
000000018f920894 (__TEXT,__text) external _SystemSoundSetCompletionRoutine
000000018f920840 (__TEXT,__text) external _SystemSoundSetProperty
                 (undefined) external _TSLockMutex (from CarbonCore)
                 (undefined) external _TSUnlockMutex (from CarbonCore)
000000018f91bd18 (__TEXT,__text) external _UpdateSystemActivity
00000001eaccdf04 (__DATA,__bss) non-external _UpdateSystemActivity.io_connection
00000001eaccdef0 (__DATA,__bss) non-external _UpdateSystemActivity.last
000000018f9244e0 (__TEXT,__text) external _WSGetCFTypeIDFromWSTypeID
000000018f924420 (__TEXT,__text) external _WSGetWSTypeIDFromCFType
000000018f92230c (__TEXT,__text) external _WSMethodInvocationAddDeserializationOverride
000000018f9222fc (__TEXT,__text) external _WSMethodInvocationAddSerializationOverride
000000018f921fb4 (__TEXT,__text) external _WSMethodInvocationCopyParameters
000000018f922044 (__TEXT,__text) external _WSMethodInvocationCopyProperty
000000018f921f08 (__TEXT,__text) external _WSMethodInvocationCopySerialization
000000018f921cbc (__TEXT,__text) external _WSMethodInvocationCreate
000000018f921dc0 (__TEXT,__text) external _WSMethodInvocationCreateFromSerialization
000000018f921ca8 (__TEXT,__text) external _WSMethodInvocationGetTypeID
000000018f9221c4 (__TEXT,__text) external _WSMethodInvocationInvoke
000000018f9220f8 (__TEXT,__text) external _WSMethodInvocationScheduleWithRunLoop
000000018f9220a8 (__TEXT,__text) external _WSMethodInvocationSetCallBack
000000018f921f84 (__TEXT,__text) external _WSMethodInvocationSetParameters
000000018f922014 (__TEXT,__text) external _WSMethodInvocationSetProperty
000000018f92216c (__TEXT,__text) external _WSMethodInvocationUnscheduleFromRunLoop
000000018f9222c0 (__TEXT,__text) external _WSMethodResultIsFault
000000018f92264c (__TEXT,__text) external _WSProtocolHandlerCopyFaultDocument
000000018f92267c (__TEXT,__text) external _WSProtocolHandlerCopyProperty
000000018f922544 (__TEXT,__text) external _WSProtocolHandlerCopyReplyDictionary
000000018f9225e4 (__TEXT,__text) external _WSProtocolHandlerCopyReplyDocument
000000018f9224b0 (__TEXT,__text) external _WSProtocolHandlerCopyRequestDictionary
000000018f922614 (__TEXT,__text) external _WSProtocolHandlerCopyRequestDocument
000000018f9223d8 (__TEXT,__text) external _WSProtocolHandlerCreate
000000018f9223c4 (__TEXT,__text) external _WSProtocolHandlerGetTypeID
000000018f922720 (__TEXT,__text) external _WSProtocolHandlerSetDeserializationOverride
000000018f9226e0 (__TEXT,__text) external _WSProtocolHandlerSetProperty
000000018f922710 (__TEXT,__text) external _WSProtocolHandlerSetSerializationOverride
00000001eaccde70 (__DATA,__data) non-external (was a private external) _WS_SOAP_1999_ENCODING_NAMESPACE
00000001eaccde68 (__DATA,__data) non-external (was a private external) _WS_SOAP_1999_ENVELOPE_NAMESPACE
00000001eaccde80 (__DATA,__data) non-external (was a private external) _WS_SOAP_1999_SCHEMA_INSTANCE_NAMESPACE
00000001eaccde78 (__DATA,__data) non-external (was a private external) _WS_SOAP_1999_SCHEMA_NAMESPACE
00000001eaccde90 (__DATA,__data) non-external (was a private external) _WS_SOAP_2001_ENCODING_NAMESPACE
00000001eaccde88 (__DATA,__data) non-external (was a private external) _WS_SOAP_2001_ENVELOPE_NAMESPACE
00000001eaccdea0 (__DATA,__data) non-external (was a private external) _WS_SOAP_2001_SCHEMA_INSTANCE_NAMESPACE
00000001eaccde98 (__DATA,__data) non-external (was a private external) _WS_SOAP_2001_SCHEMA_NAMESPACE
000000018f91cb20 (__TEXT,__text) non-external _WriteBundleIDDictToUserPrefs
000000018f9037e8 (__TEXT,__text) external __AppleIDAuthenticatePassword
000000018f92a928 (__TEXT,__text) non-external __AppleIDAuthenticatePassword.cold.1
000000018f90369c (__TEXT,__text) external __AppleIDAuthenticatePasswordWithBlock
000000018f901cf4 (__TEXT,__text) external __AppleIDAuthenticationAddAppleID
000000018f92a928 (__TEXT,__text) non-external __AppleIDAuthenticationAddAppleID.cold.1
000000018f901b84 (__TEXT,__text) external __AppleIDAuthenticationAddAppleIDWithBlock
000000018f901528 (__TEXT,__text) external __AppleIDAuthenticationCopyAppleIDs
000000018f92a928 (__TEXT,__text) non-external __AppleIDAuthenticationCopyAppleIDs.cold.1
000000018f901674 (__TEXT,__text) external __AppleIDAuthenticationCopyAppleIDsWithBlock
000000018f902494 (__TEXT,__text) external __AppleIDAuthenticationCopyCertificateInfo
000000018f92a928 (__TEXT,__text) non-external __AppleIDAuthenticationCopyCertificateInfo.cold.1
000000018f9021f0 (__TEXT,__text) external __AppleIDAuthenticationCopyCertificateInfoWithBlock
000000018f90279c (__TEXT,__text) external __AppleIDAuthenticationCopyMyInfo
000000018f92a928 (__TEXT,__text) non-external __AppleIDAuthenticationCopyMyInfo.cold.1
000000018f902644 (__TEXT,__text) external __AppleIDAuthenticationCopyMyInfoWithBlock
000000018f903c68 (__TEXT,__text) external __AppleIDAuthenticationCopyStatus
000000018f92a928 (__TEXT,__text) non-external __AppleIDAuthenticationCopyStatus.cold.1
000000018f903978 (__TEXT,__text) external __AppleIDAuthenticationCopyStatusWithBlock
000000018f902d0c (__TEXT,__text) external __AppleIDAuthenticationFindPerson
000000018f92a928 (__TEXT,__text) non-external __AppleIDAuthenticationFindPerson.cold.1
000000018f902968 (__TEXT,__text) external __AppleIDAuthenticationFindPersonWithBlock
000000018f90206c (__TEXT,__text) external __AppleIDAuthenticationForgetAppleID
000000018f92a928 (__TEXT,__text) non-external __AppleIDAuthenticationForgetAppleID.cold.1
000000018f901f18 (__TEXT,__text) external __AppleIDAuthenticationForgetAppleIDWithBlock
000000018f9031e0 (__TEXT,__text) external __AppleIDBreadcrumbCheckinWithBlock
000000018f903438 (__TEXT,__text) external __AppleIDCopyDSIDForCertificate
000000018f903284 (__TEXT,__text) external __AppleIDCopySecIdentityForAppleIDAccount
000000018f903094 (__TEXT,__text) external __AppleIDGetBreadcrumbEncryptedKeyWithBlock
000000018f902f4c (__TEXT,__text) external __AppleIDSetBreadcrumbEncryptedKeyWithBlock
000000018f903fdc (__TEXT,__text) external __AppleIDUpdateLinkedIdentityProvisioning
000000018f92a928 (__TEXT,__text) non-external __AppleIDUpdateLinkedIdentityProvisioning.cold.1
000000018f903eb4 (__TEXT,__text) external __AppleIDUpdateLinkedIdentityProvisioningWithBlock
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
                 (undefined) external __CFStringGetUserDefaultEncoding (from CoreFoundation)
000000018f90806c (__TEXT,__text) external __CSAddAppleIDAccount
000000018f907f8c (__TEXT,__text) external __CSAddAppleIDAccountUsingCompletionBlock
000000018f9089d8 (__TEXT,__text) external __CSBackToMyMacCopyDomain
000000018f908b28 (__TEXT,__text) external __CSBackToMyMacCopyDomains
000000018f908cbc (__TEXT,__text) external __CSBackToMyMacDisableEveryone
000000018f90909c (__TEXT,__text) external __CSBackToMyMacIsEnabledForSomeUser
000000018f909038 (__TEXT,__text) external __CSBackToMyMacResetForUser
000000018f9084c8 (__TEXT,__text) external __CSCopyAccountIdentifierForAppleIDCertificate
000000018f9085b4 (__TEXT,__text) external __CSCopyAccountIdentifierForAppleIDCertificateChain
000000018f9082e0 (__TEXT,__text) external __CSCopyAccountInfoForAppleID
000000018f9082e4 (__TEXT,__text) external __CSCopyAccountStatusForAppleID
000000018f908620 (__TEXT,__text) external __CSCopyAppleIDAccountForAppleIDCertificate
000000018f90151c (__TEXT,__text) external __CSCopyAppleIDAccounts
000000018f90b0d0 (__TEXT,__text) external __CSCopyCommentForServerName
000000018f92ab54 (__TEXT,__text) non-external __CSCopyCommentForServerName.cold.1
00000001eaccdee8 (__DATA,__bss) non-external __CSCopyCommentForServerName.dosEncoding
00000001eaccdee0 (__DATA,__bss) non-external __CSCopyCommentForServerName.sOnce
000000018f9087cc (__TEXT,__text) external __CSCopyDefaultSharingSecIdentities
000000018f908914 (__TEXT,__text) external __CSCopyKerberosPrincipalForCertificate
000000018f90b610 (__TEXT,__text) external __CSCopyLocalHostnameForComputerName
000000018f908614 (__TEXT,__text) external __CSCopySecIdentityForAppleID
000000018f90a194 (__TEXT,__text) external __CSCopyUserIdentityForPersonInfo
000000018f90843c (__TEXT,__text) external __CSCreateAppleIDIdentityWithCertificate
000000018f908528 (__TEXT,__text) external __CSCreateAppleIDIdentityWithCertificateChain
000000018f907f14 (__TEXT,__text) external __CSCreateAppleIDIdentityWithNameAndAccountIdentifier
000000018f90b430 (__TEXT,__text) external __CSCreatePosixNameFromString
000000018f905518 (__TEXT,__text) external __CSDefaultLog
000000018f92aadc (__TEXT,__text) non-external __CSDefaultLog.cold.1
00000001ed4e7c20 (__DATA_DIRTY,__bss) non-external __CSDefaultLog.log
00000001ed4e7c38 (__DATA_DIRTY,__bss) non-external __CSDefaultLog.onceToken
000000018f901158 (__TEXT,__text) external __CSDeviceSupportsAirDrop
00000001ed4e7c30 (__DATA_DIRTY,__bss) non-external __CSDeviceSupportsAirDrop.supportsAirDrop
000000018f9013e8 (__TEXT,__text) external __CSDeviceSupportsODisk
000000018f92ab2c (__TEXT,__text) non-external __CSDeviceSupportsODisk.cold.1
00000001eaccded8 (__DATA,__bss) non-external __CSDeviceSupportsODisk.sOnce
00000001eaccdfd8 (__DATA,__bss) non-external __CSDeviceSupportsODisk.sSupportsODisk
000000018f90b054 (__TEXT,__text) external __CSDisassociateWireless
000000018f90ad94 (__TEXT,__text) external __CSEnableWirelessP2P
000000018f90a0e4 (__TEXT,__text) external __CSGetAppleIDIdentityAuthority
000000018f909c44 (__TEXT,__text) external __CSIdentityAddLinkedIdentity
000000018f909c6c (__TEXT,__text) external __CSIdentityAddLinkedIdentityWithNameAndAuthority
000000018f909850 (__TEXT,__text) external __CSIdentityAllowsPasswordResetWithAuthority
000000018f909dc0 (__TEXT,__text) external __CSIdentityAllowsPasswordResetWithAuthorityFromDSAttrData
000000018f909718 (__TEXT,__text) external __CSIdentityAuthenticateUsingCertificate
000000018f9096d8 (__TEXT,__text) external __CSIdentityAuthenticateUsingCertificateChain
000000018f9097c0 (__TEXT,__text) external __CSIdentityAuthenticateUsingPassword
000000018f90a15c (__TEXT,__text) external __CSIdentityAuthorityAuthenticateNameAndPassword
000000018f90a11c (__TEXT,__text) external __CSIdentityAuthorityCopyIdentityWithName
000000018f909b08 (__TEXT,__text) external __CSIdentityChangePassword
000000018f90a96c (__TEXT,__text) external __CSIdentityCopyCurrentUser
000000018f909d94 (__TEXT,__text) external __CSIdentityCopyLinkedIdentityAuthorities
000000018f909dc8 (__TEXT,__text) external __CSIdentityCopyLinkedIdentityNameWithAuthorityFromDSAttrData
000000018f909d6c (__TEXT,__text) external __CSIdentityCopyLinkedIdentityNamesWithAuthority
000000018f909db8 (__TEXT,__text) external __CSIdentityCopyLinkedIdentityNamesWithAuthorityFromDSAttrData
000000018f9096ac (__TEXT,__text) external __CSIdentityGetHomeDirectoryURL
000000018f909ce8 (__TEXT,__text) external __CSIdentityGetLinkedIdentityNameWithAuthority
000000018f909680 (__TEXT,__text) external __CSIdentityGetLoginShellURL
000000018f909fd4 (__TEXT,__text) non-external (was a private external) __CSIdentityInitOnce
000000018f909844 (__TEXT,__text) external __CSIdentityIsLoginUser
000000018f909c94 (__TEXT,__text) external __CSIdentityRemoveLinkedIdentityWithAuthority
000000018f909cc0 (__TEXT,__text) external __CSIdentityRemoveLinkedIdentityWithNameAndAuthority
000000018f90988c (__TEXT,__text) external __CSIdentitySetAllowsPasswordResetWithAuthority
000000018f909e30 (__TEXT,__text) external __CSIdentityUpdateLinkedIdentityProvisioning
000000018f9019ac (__TEXT,__text) external __CSIsComputerToComputerEnabled
000000018f90aa88 (__TEXT,__text) external __CSIsCurrentUserAdmin
000000018f90149c (__TEXT,__text) external __CSIsMobileTimeMachineDisk
000000018f90b72c (__TEXT,__text) external __CSIsMobileTimeMachineEnabled
000000018f901420 (__TEXT,__text) external __CSIsOpticalDisk
000000018f901940 (__TEXT,__text) external __CSIsWirelessAccessPointEnabled
000000018f907ca4 (__TEXT,__text) external __CSLinkCurrentUserToAppleIDWithVerifiedAccountIdentifier
000000018f9082d4 (__TEXT,__text) external __CSRemoveAppleIDAccount
000000018f9091a8 (__TEXT,__text) external __CSRemoveDotMacIdentitiesFromKeychain
000000018f908174 (__TEXT,__text) external __CSUnlinkCurrentUserFromAppleID
                 (undefined) external __CopyCStringToPascal (from CarbonCore)
000000018f9061e4 (__TEXT,__text) non-external (was a private external) __CopyLocalizedStringForKey
000000018f92ab04 (__TEXT,__text) non-external __CopyLocalizedStringForKey.cold.1
                 (undefined) external __CopyPascalStringToC (from CarbonCore)
                 (undefined) external __DefaultRuneLocale (from libSystem)
                 (undefined) external __FSCopyVolumeProperty (from CarbonCore)
                 (undefined) external __FSFlipAFPXVolMountInfo (from CarbonCore)
00000001ed4e7cf8 (__DATA_DIRTY,__bss) non-external __GetBundle.gBundleRef
00000001ed4e7cf0 (__DATA_DIRTY,__bss) non-external __GetBundle.sOnce
000000018f9068a4 (__TEXT,__text) external __ISGetIconIndex
000000018f901384 (__TEXT,__text) external __ISGetIconIndexInfo
000000018f92ab18 (__TEXT,__text) non-external __ISGetIconIndexInfo.cold.1
000000018f906840 (__TEXT,__text) external __ISIconIndexHasJPEGFlag
000000018f92ab18 (__TEXT,__text) non-external __ISIconIndexHasJPEGFlag.cold.1
000000018f901a00 (__TEXT,__text) external __LWCopyNextFireDateForScheduledAction
000000018f91c710 (__TEXT,__text) external __LWRemoveScheduledAction
000000018f91c588 (__TEXT,__text) external __LWScheduleCommandAction
000000018f91c180 (__TEXT,__text) external __LWScheduleOpenItemAction
000000018f91c514 (__TEXT,__text) external __LWScheduleOpenURLAction
000000018f91c174 (__TEXT,__text) external __LWSchedulerNotifyPortName
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
000000018f91c170 (__TEXT,__text) external __OSS_InstallGestaltSelectors
                 (undefined) external __SCPreferencesSystemKeychainPasswordItemExists (from SystemConfiguration)
                 (undefined) external __SCPreferencesSystemKeychainPasswordItemRemove (from SystemConfiguration)
                 (undefined) external __Unwind_Resume (from libSystem)
000000018f9239d4 (__TEXT,__text) non-external (was a private external) __Z11dumpXMLTreeP8__CFTreei
000000018f906ebc (__TEXT,__text) non-external (was a private external) __Z11internedInti
000000018f923998 (__TEXT,__text) non-external (was a private external) __Z11treeGetNodeP8__CFTree
000000018f92015c (__TEXT,__text) non-external (was a private external) __Z12GetDYLDEntryPKcS0_S0_
000000018f927140 (__TEXT,__text) non-external (was a private external) __Z12fullyQualifyR10AutoStringRK8AutoDict
000000018f9296a4 (__TEXT,__text) non-external (was a private external) __Z13c2pstrcpyRealPc
000000018f924984 (__TEXT,__text) non-external (was a private external) __Z13getDictNumberPK14__CFDictionaryPK10__CFStringi
000000018f922ff0 (__TEXT,__text) non-external (was a private external) __Z13isoDecodeDatePK10__CFString
000000018f922b48 (__TEXT,__text) non-external (was a private external) __Z13isoEncodeDatePK8__CFDateh
000000018f922760 (__TEXT,__text) non-external (was a private external) __Z13wsInitStaticsv
000000018f92b3dc (__TEXT,__text) non-external __Z13wsInitStaticsv.cold.1
000000018f92a1d0 (__TEXT,__text) non-external (was a private external) __Z14SecNumToStringlPh
000000018f9240f0 (__TEXT,__text) non-external (was a private external) __Z14getElementNameP8__CFTree
000000018f91fa30 (__TEXT,__text) non-external (was a private external) __Z15cfstrEquivilentPK10__CFStringS1_
000000018f922930 (__TEXT,__text) non-external (was a private external) __Z15getIndentStringl
000000018f923328 (__TEXT,__text) non-external (was a private external) __Z16decodeBinaryDataPK10__CFString
000000018f92305c (__TEXT,__text) non-external (was a private external) __Z16encodeBinaryDataPK8__CFDatai
000000018f923ea8 (__TEXT,__text) non-external (was a private external) __Z16findNamedElementP8__CFTreePK10__CFString
000000018f9064e0 (__TEXT,__text) non-external (was a private external) __Z17CFArrayApplyBlockPK9__CFArrayU13block_pointerFbPKvE
000000018f924048 (__TEXT,__text) non-external (was a private external) __Z18checkForXMLContentP15__CFHTTPMessagePhS1_
000000018f907780 (__TEXT,__text) non-external (was a private external) __Z18copyDictionaryKeysPK14__CFDictionary
000000018f922974 (__TEXT,__text) non-external (was a private external) __Z18entityEncodeStringPK10__CFString
000000018f92414c (__TEXT,__text) non-external (was a private external) __Z18getResponseCharsetP15__CFHTTPMessage
000000018f9242d4 (__TEXT,__text) non-external (was a private external) __Z18treeGetElementInfoP8__CFTree
000000018f924584 (__TEXT,__text) non-external (was a private external) __Z19WSQualifiedtoWSTypePK10__CFStringS1_
000000018f926e3c (__TEXT,__text) non-external (was a private external) __Z19xmlNamespaceQualifyRK8AutoDictPK10__CFStringPS4_S5_
000000018f92432c (__TEXT,__text) non-external (was a private external) __Z20createPrettyPrintXMLPK8__CFDataj
000000018f923b30 (__TEXT,__text) non-external (was a private external) __Z21copyXMLStringFromTreeP8__CFTree
000000018f907678 (__TEXT,__text) non-external (was a private external) __Z22cfTypeCreateDictionaryPK14__CFDictionaryz
000000018f926f90 (__TEXT,__text) non-external (was a private external) __Z22xmlInterrogateElementsP8__CFTreeRK8AutoDictPK22XMLElementInterrogatorlP9__CFArray
000000018f926bdc (__TEXT,__text) non-external (was a private external) __Z23xmlGetElementNamespacesP8__CFTreeP8AutoDict
000000018f920690 (__TEXT,__text) non-external (was a private external) __Z24GetAudioServicesPropertyj
000000018f9249d4 (__TEXT,__text) non-external (was a private external) __Z24createIntValueFromStringPK10__CFString
000000018f926d48 (__TEXT,__text) non-external (was a private external) __Z26xmlBurstFullyQualifiedNamePK10__CFStringPS1_S2_
000000018f920438 (__TEXT,__text) non-external (was a private external) __Z28AudioServicesGetPropertyProcjjPKvPjPv
000000018f9204dc (__TEXT,__text) non-external (was a private external) __Z28AudioServicesSetPropertyProcjjPKvjPv
000000018f9201d0 (__TEXT,__text) non-external (was a private external) __Z31AudioServicesPlayAlertSoundProcj
000000018f920394 (__TEXT,__text) non-external (was a private external) __Z32AudioServicesGetPropertyInfoProcjjPKvPjPh
000000018f92023c (__TEXT,__text) non-external (was a private external) __Z32AudioServicesPlaySystemSoundProcj
