0000000271a41e98 (__DATA_CONST,__const) external _AMPVolumeSliderAppearance
0000000271a41ea0 (__DATA_CONST,__const) external _AMPVolumeSliderDarkAppearance
                 (undefined) external _OBJC_CLASS_$_NSPasteboard (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPasteboardItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopUpButton (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPopover (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSPredicate (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProcessInfo (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSProgressIndicator (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSRegularExpression (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSResponder (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSRunLoop (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSScreen (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSScrollView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSearchField (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSearchToolbarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSet (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSShadow (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSlider (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSliderCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSSortDescriptor (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSStackInContainerRule (from CoreAutoLayout)
                 (undefined) external _OBJC_CLASS_$_NSStackView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSSwitch (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableColumn (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableHeaderCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableHeaderView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTableViewStyleData (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextAttachment (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextField (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextFieldCell (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTextView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSThemeFrame (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSThread (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSTimer (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSToolbar (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSToolbarItem (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSTrackingArea (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSURL (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSURLSession (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUUID (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSUserDefaults (from CoreFoundation)
                 (undefined) external _OBJC_CLASS_$_NSValue (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSValueTransformer (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSViewController (from AppKit)
00000002784ad5e0 (__AUTH,__objc_data) external _OBJC_CLASS_$_NSViewSpy
                 (undefined) external _OBJC_CLASS_$_NSVisualEffectView (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWindow (from AppKit)
00000002784ad310 (__AUTH,__objc_data) external _OBJC_CLASS_$_NSWindowCatchBadSheetClosing
                 (undefined) external _OBJC_CLASS_$_NSWindowController (from AppKit)
                 (undefined) external _OBJC_CLASS_$_NSWorkspace (from AppKit)
00000002784ae058 (__AUTH,__objc_data) external _OBJC_CLASS_$_NotificationWindowController
                 (undefined) external _OBJC_CLASS_$_OS_dispatch_queue (from libSystem)
00000002784adc70 (__AUTH,__objc_data) external _OBJC_CLASS_$_OTTColorView
                 (undefined) external _OBJC_CLASS_$_PHPickerConfiguration (from PhotosUI)
                 (undefined) external _OBJC_CLASS_$_PHPickerViewController (from PhotosUI)
00000002784addb0 (__AUTH,__objc_data) external _OBJC_CLASS_$_RatingControl
00000002784ad7c0 (__AUTH,__objc_data) external _OBJC_CLASS_$_SimpleListLockup
00000002784ac730 (__AUTH,__objc_data) external _OBJC_CLASS_$_TVShowDetailLockup
00000002784ae878 (__AUTH,__objc_data) external _OBJC_CLASS_$_TempAppKitSPI
00000002784ae3f0 (__AUTH,__objc_data) external _OBJC_CLASS_$_TestWindowController
00000002784ad4a0 (__AUTH,__objc_data) external _OBJC_CLASS_$_UXID
00000002784ade50 (__AUTH,__objc_data) external _OBJC_CLASS_$_UXItem
00000002784aea30 (__AUTH,__objc_data) external _OBJC_CLASS_$_UXItemSection
00000002784aeaa8 (__AUTH,__objc_data) external _OBJC_CLASS_$_UXItemSectionList
00000002784ac9b0 (__AUTH,__objc_data) external _OBJC_CLASS_$_ViewSpyPropertySection
00000002784aed50 (__AUTH,__objc_data) external _OBJC_CLASS_$_VizPackage
00000002784b2ca8 (__AUTH,__objc_data) external _OBJC_CLASS_$__AllCapsStringTransformer
00000002784b1570 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI10TrackTable
00000002784aef90 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI15PlayStateButton
00000002784af078 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI15TracklistLockup
00000002784b2df8 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16AMPArtworkLockup
00000002784b1108 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16ArtworkImageView
00000002784afd70 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16OneLineTableCell
00000002784b0820 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16PageHeaderLockup
00000002784b0190 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI16TwoLineTableCell
00000002784b3598 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI18LibraryAboutLockup
00000002784b34e8 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI19AMPAllCapsFormatter
00000002784b3808 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI19AMPArtworkTableCell
00000002784af750 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI19ErrorViewController
00000002784b3660 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI21ActionAndDurationCell
00000002784b3758 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI22AMPFlippedDocumentView
00000002784b1428 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI22AMPRolloverOutlineView
00000002784b3100 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI22TracklistArtworkLockup
00000002784b09c0 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI24AMPRollableArtworkLockup
00000002784af820 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI24CollectionViewController
00000002784af9c8 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI27TrackNumberAndPlayStateCell
00000002784b29d8 (__AUTH,__objc_data) external _OBJC_CLASS_$__TtC12AMPDesktopUI30AMPSectionedEpisodeTableLockup
                 (undefined) external _OBJC_CLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _OBJC_EHTYPE_$_NSException (from CoreFoundation)
0000000275495f70 (__DATA,__objc_ivar) external _OBJC_IVAR_$_ViewSpyPropertySection._items
0000000275495f6c (__DATA,__objc_ivar) external _OBJC_IVAR_$_ViewSpyPropertySection._title
00000002784ad158 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPAlbumHeaderLockup
00000002784aee18 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPAvatarLabeledLockup
00000002784aedc8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPAvatarLockup
00000002784ad2e8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPAvatarShelfLockup
00000002784ad108 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPAvatarStackLockup
00000002784ad068 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPBadgingCapsule
00000002784acd98 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPBasicSlider
00000002784ae7d8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPBindableView
00000002784ad3d8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPBouncyBarAnimationView
00000002784ac7a8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPCollapsableView
00000002784aed28 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPCollectionGridLayout
00000002784ac208 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPCollectionLargeSectionHeader
00000002784ac1b8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPCollectionView
00000002784adc48 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPContentAdvisoryLockup
00000002784adba8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPContentAdvisoryModel
00000002784ae940 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPDimmableTextField
00000002784b3e00 (__AUTH,__data) external _OBJC_METACLASS_$_AMPDispatchQueueTaskScheduler
00000002784ae9b8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPEmptyStateLockup
00000002784ae530 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPEpisodeSectionModel
00000002784ad298 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPFilterBarToolbar
00000002784accf8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPFilterBarViewController
00000002784ae0d0 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPFilterableCategory
00000002784ae148 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPFilterableViewModelForwarder
00000002784ac3c0 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPIsEmptyStringValueTransformer
00000002784aec10 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPLinkObject
00000002784ac6b8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPModalDialogFooterLockup
00000002784ac578 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPModalFooterLockup
00000002784ac528 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPModalLargeHeaderLockup
00000002784ac708 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPModalNameEditorLockup
00000002784ac5c8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPModalSectionHeaderCell
00000002784ac4d8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPModalSmallHeaderLockup
00000002784ac618 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPModalSwitchCell
00000002784ae328 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPModalTextSheet
00000002784ad928 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPNavigationController
00000002784acd48 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPNewImagePicker
00000002784ac668 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPPaddedActionButton
00000002784adb58 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPPercentageWatchedView
00000002784ada18 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPPlaylistDetailLockup
00000002784ada68 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPPositionPointer
00000002784adf18 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPPromise
00000002784acc08 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPRolloverTableCell
00000002784aecd8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPRolloverTableView
00000002784ace10 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPScrubber
00000002784ace38 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPScrubberCell
00000002784ae1e8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPShadowLayer
00000002784aea08 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPSimpleTrackItem
00000002784ae080 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPSortOption
00000002784ae800 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPSortableMenuHandler
00000002784b3dd8 (__AUTH,__data) external _OBJC_METACLASS_$_AMPSyncTaskScheduler
00000002784ad6f8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPTrackGridLockup
00000002784b40e0 (__AUTH,__data) external _OBJC_METACLASS_$_AMPTrackSectionModel
00000002784b41a0 (__AUTH,__data) external _OBJC_METACLASS_$_AMPTrackTableLockup
00000002784b4488 (__AUTH,__data) external _OBJC_METACLASS_$_AMPTracklistFooterLockup
00000002784add38 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPVideoPrerollLockup
00000002784adf90 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPViewByOption
00000002784adfe0 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AMPViewableByMenuHelper
00000002784acbb8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_ActionTimer
00000002784adb08 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AlbumDetailLockup
00000002784aec60 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AppColors
00000002784adce8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_AppNotificationCenter
00000002784ad0b8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_BadgeStackLockup
                 (undefined) external _OBJC_METACLASS_$_CALayer (from QuartzCore)
00000002784aeaf8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_ContainerView
00000002784aeb20 (__AUTH,__objc_data) external _OBJC_METACLASS_$_ContainerViewController
00000002784ad978 (__AUTH,__objc_data) external _OBJC_METACLASS_$_DualMaskedView
00000002784ae8a0 (__AUTH,__objc_data) external _OBJC_METACLASS_$_FloatingHeaderSupportingCollectionView
00000002784ad428 (__AUTH,__objc_data) external _OBJC_METACLASS_$_IdleActions
00000002784ac488 (__AUTH,__objc_data) external _OBJC_METACLASS_$_ImageDataCache
00000002784ac7f8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_ImageMenuItemView
00000002784aebe8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_KeyColorButton
00000002784ad888 (__AUTH,__objc_data) external _OBJC_METACLASS_$_LibraryCreditsLockupSectionModel
00000002784ad9c8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_LoadingViewController
00000002784add88 (__AUTH,__objc_data) external _OBJC_METACLASS_$_MarqueeView
00000002784adf68 (__AUTH,__objc_data) external _OBJC_METACLASS_$_Metrics
00000002784ac078 (__AUTH,__objc_data) external _OBJC_METACLASS_$_MovieDetailLockup
                 (undefined) external _OBJC_METACLASS_$_NSButton (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSButtonCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSClipView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionViewDiffableDataSource (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionViewFlowLayout (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionViewItem (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSCollectionViewLayout (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSFormatter (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSImage (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSImageView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSLayoutConstraint (from CoreAutoLayout)
00000002784ac898 (__AUTH,__objc_data) external _OBJC_METACLASS_$_NSLayoutPinningConstraint
                 (undefined) external _OBJC_METACLASS_$_NSLevelIndicator (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSLevelIndicatorCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSMenuItem (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSNotificationCenter (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSObject (from libobjc)
                 (undefined) external _OBJC_METACLASS_$_NSOutlineView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSPanel (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSPopUpButton (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSScrollView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSearchField (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSearchToolbarItem (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSlider (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSSliderCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableCellView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableHeaderCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableHeaderView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableRowView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTableView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextField (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSTextFieldCell (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSToolbar (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSValueTransformer (from Foundation)
                 (undefined) external _OBJC_METACLASS_$_NSView (from AppKit)
                 (undefined) external _OBJC_METACLASS_$_NSViewController (from AppKit)
00000002784ad608 (__AUTH,__objc_data) external _OBJC_METACLASS_$_NSViewSpy
                 (undefined) external _OBJC_METACLASS_$_NSWindow (from AppKit)
00000002784ad338 (__AUTH,__objc_data) external _OBJC_METACLASS_$_NSWindowCatchBadSheetClosing
                 (undefined) external _OBJC_METACLASS_$_NSWindowController (from AppKit)
00000002784ae030 (__AUTH,__objc_data) external _OBJC_METACLASS_$_NotificationWindowController
00000002784adc98 (__AUTH,__objc_data) external _OBJC_METACLASS_$_OTTColorView
00000002784addd8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_RatingControl
00000002784ad810 (__AUTH,__objc_data) external _OBJC_METACLASS_$_SimpleListLockup
00000002784ac758 (__AUTH,__objc_data) external _OBJC_METACLASS_$_TVShowDetailLockup
00000002784ae850 (__AUTH,__objc_data) external _OBJC_METACLASS_$_TempAppKitSPI
00000002784ae418 (__AUTH,__objc_data) external _OBJC_METACLASS_$_TestWindowController
00000002784ad4c8 (__AUTH,__objc_data) external _OBJC_METACLASS_$_UXID
00000002784ade78 (__AUTH,__objc_data) external _OBJC_METACLASS_$_UXItem
00000002784aea58 (__AUTH,__objc_data) external _OBJC_METACLASS_$_UXItemSection
00000002784aea80 (__AUTH,__objc_data) external _OBJC_METACLASS_$_UXItemSectionList
00000002784aca50 (__AUTH,__objc_data) external _OBJC_METACLASS_$_ViewSpyPropertySection
00000002784aed78 (__AUTH,__objc_data) external _OBJC_METACLASS_$_VizPackage
00000002784b4628 (__AUTH,__data) external _OBJC_METACLASS_$__AllCapsStringTransformer
00000002784b40b8 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI10TrackTable
00000002784b3980 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI15PlayStateButton
00000002784b39a8 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI15TracklistLockup
00000002784b4948 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16AMPArtworkLockup
00000002784b3ff0 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16ArtworkImageView
00000002784b3cb8 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16OneLineTableCell
00000002784b3e28 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16PageHeaderLockup
00000002784b3d30 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI16TwoLineTableCell
00000002784b4a78 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI18LibraryAboutLockup
00000002784b4a50 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI19AMPAllCapsFormatter
00000002784b4b70 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI19AMPArtworkTableCell
00000002784b3b08 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI19ErrorViewController
00000002784b4aa0 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI21ActionAndDurationCell
00000002784b4b48 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI22AMPFlippedDocumentView
00000002784b4088 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI22AMPRolloverOutlineView
00000002784b49d8 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI22TracklistArtworkLockup
00000002784b3e50 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI24AMPRollableArtworkLockup
00000002784b3b38 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI24CollectionViewController
00000002784b3c20 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI27TrackNumberAndPlayStateCell
00000002784b45b8 (__AUTH,__data) external _OBJC_METACLASS_$__TtC12AMPDesktopUI30AMPSectionedEpisodeTableLockup
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _SLSGetDragRegionLegacy (from SkyLight)
00000002222580ec (__TEXT,__text) external _SetShadowLayerContentToRadiosityShadow
00000002222588b0 (__TEXT,__text) external _SetUndeterminedArtworkStateBackground
                 (undefined) external _UTTypeImage (from UniformTypeIdentifiers)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __NSGetExecutablePath (from libSystem)
                 (undefined) external __NSKeyValueGetterForClassAndKey (from Foundation)
                 (undefined) external __NSKeyValueSetterForClassAndKey (from Foundation)
                 (undefined) external __Unwind_Resume (from libSystem)
000000022225136c (__TEXT,__text) external __ZN9metrics_t13StopRecordingEv
0000000222251330 (__TEXT,__text) external __ZN9metrics_t14StartRecordingEv
0000000222251394 (__TEXT,__text) external __ZN9metrics_t7SetNameEPKc
0000000222251290 (__TEXT,__text) external __ZNK9metrics_t11ElapsedTimeEv
00000002222512bc (__TEXT,__text) external __ZNK9metrics_t20ElapsedTimeInSecondsEv
0000000222251434 (__TEXT,__text) external __ZNK9metrics_t20TotalAmountPerSecondEv
00000002222513ac (__TEXT,__text) external __ZNK9metrics_t20TotalEventsPerSecondEv
                 (undefined) external __ZSt9terminatev (from libc++)
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
                 (undefined) external ___NSArray0__struct (from CoreFoundation)
                 (undefined) external ___NSDictionary0__struct (from CoreFoundation)
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___cxa_begin_catch (from libc++)
                 (undefined) external ___cxa_demangle (from libc++)
                 (undefined) external ___gxx_personality_v0 (from libc++)
                 (undefined) external ___kCFBooleanFalse (from CoreFoundation)
                 (undefined) external ___kCFBooleanTrue (from CoreFoundation)
                 (undefined) external ___objc_personality_v0 (from libobjc)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external ___strlcat_chk (from libSystem)
                 (undefined) external __dispatch_main_q (from libSystem)
                 (undefined) external __dyld_get_image_name (from libSystem)
                 (undefined) external __dyld_image_count (from libSystem)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_disabled (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreImage (from libswiftCoreImage)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCryptoTokenKit (from libswiftCryptoTokenKit)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFileProvider (from libswiftFileProvider)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIntents (from libswiftIntents)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuickLookUI (from libswiftQuickLookUI)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftSpatial (from libswiftSpatial)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_errno (from libswift_errno)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_math (from libswift_math)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_signal (from libswift_signal)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_stdio (from libswift_stdio)
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_time (from libswift_time)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsys_time (from libswiftsys_time)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftunistd (from libswiftunistd)
