00007ff808c73324 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff808c732e4 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff808c73310 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff808c732fc (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff808c732d0 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
00007ff8423ae408 (__DATA,__data) non-external __ZL16kCVDisplayLinkID
00007ff8423ae420 (__DATA,__data) non-external __ZL16kCVPixelBufferID
00007ff808c610ad (__TEXT,__text) non-external __ZL16tracePBufferPoolP15CVOpenGLContextP15CVOpenGLPBufferPKcmmiil
00007ff808c5410d (__TEXT,__text) non-external __ZL16trackingAllocatelmPv
00007ff8423aed70 (__DATA,__data) non-external __ZL17_cvAllocatorMutex
00007ff808c20ad8 (__TEXT,__text) non-external __ZL17_getCVDisplayLinkP15__CVDisplayLink
00007ff808c3e9d4 (__TEXT,__text) non-external __ZL17_getCVImageBufferP10__CVBuffer
00007ff808c3240d (__TEXT,__text) non-external __ZL17_getCVPixelBufferP10__CVBuffer
00007ff8423aeb40 (__DATA,__data) non-external __ZL17_pixelFormatMutex
00007ff8423af188 (__DATA,__bss) non-external __ZL17_pixelFormatTypes
00007ff808c31be5 (__TEXT,__text) non-external __ZL17getNumberFromDictPK14__CFDictionaryPK10__CFStringl
00007ff8423af170 (__DATA,__bss) non-external __ZL17kCVMetalTextureID
00007ff8423af090 (__DATA,__bss) non-external __ZL17kCVOpenGLBufferID
00007ff808c3fbfa (__TEXT,__text) non-external __ZL17preAllocateThreadPv
00007ff808c424b8 (__TEXT,__text) non-external __ZL17preAllocateThreadPv
00007ff8423aeee0 (__DATA,__data) non-external __ZL18_freeBackingsMutex
00007ff808c3756a (__TEXT,__text) non-external __ZL18_getCVMetalTextureP10__CVBuffer
00007ff808c5651e (__TEXT,__text) non-external __ZL18_getCVOpenGLBufferP10__CVBuffer
00007ff808c4f531 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
00007ff808c54374 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
00007ff808c5ae0a (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
00007ff808c61d03 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
00007ff808c537cd (__TEXT,__text) non-external __ZL18cvDictionaryMergerPKvS0_Pv
00007ff808c5361d (__TEXT,__text) non-external __ZL18disableCompressionv
00007ff8423ae4d8 (__DATA,__data) non-external __ZL18kCVDataBufferClass
00007ff8423af0a0 (__DATA,__bss) non-external __ZL18kCVOpenGLTextureID
00007ff808c54206 (__TEXT,__text) non-external __ZL18trackingDeallocatePvS_
00007ff808c5417b (__TEXT,__text) non-external __ZL18trackingReallocatePvlmS_
00007ff808c5af63 (__TEXT,__text) non-external __ZL19_freeExcessBackingsPKvPv
00007ff808c61e2a (__TEXT,__text) non-external __ZL19_freeExcessBackingsPKvPv
00007ff808c61940 (__TEXT,__text) non-external __ZL19_getCVOpenGLTextureP10__CVBuffer
00007ff808c3ed5f (__TEXT,__text) non-external __ZL19_tryToReuseABackingPKvPv
00007ff808c353eb (__TEXT,__text) non-external __ZL19applySetAttachmentsPKvS0_Pv
00007ff808c4e569 (__TEXT,__text) non-external __ZL19cvSetUpPageSizeOncePv
00007ff8423af000 (__DATA,__bss) non-external __ZL19kCVDataBufferPoolID
00007ff8423ae6a8 (__DATA,__data) non-external __ZL19kCVDisplayLinkClass
00007ff8423aee80 (__DATA,__data) non-external __ZL19kCVPixelBufferClass
00007ff808c5108b (__TEXT,__text) non-external __ZL19mergeCFDictionariesPKvS0_Pv
00007ff808c5cbe7 (__TEXT,__text) non-external __ZL19offscreenRenderModev
00007ff808c3eb80 (__TEXT,__text) non-external __ZL20_freeAgedOutBackingsPKvPv
00007ff808c61d28 (__TEXT,__text) non-external __ZL20_freeAgedOutBackingsPKvPv
00007ff808c40284 (__TEXT,__text) non-external __ZL20_getCVDataBufferPoolP18__CVDataBufferPool
00007ff8423aeac8 (__DATA,__data) non-external __ZL20kCVMetalTextureClass
00007ff8423ae5e8 (__DATA,__data) non-external __ZL20kCVOpenGLBufferClass
00007ff8423af058 (__DATA,__bss) non-external __ZL20kCVPixelBufferPoolID
00007ff8423af0f0 (__DATA,__bss) non-external __ZL20sCVSetUpPageSizeOnce
00007ff808c5c304 (__TEXT,__text) non-external __ZL21GetOpenGLTextureStateP18OpenGLTextureStatePK21CVOpenGLTextureObject
00007ff808c5c3f2 (__TEXT,__text) non-external __ZL21SetOpenGLTextureStatePK18OpenGLTextureStatePK21CVOpenGLTextureObject
00007ff808c4598c (__TEXT,__text) non-external __ZL21_CVXFillExtendedAlphaP10__CVBuffermPv
00007ff808c3cdc1 (__TEXT,__text) non-external __ZL21_getCVPixelBufferPoolP19__CVPixelBufferPool
00007ff808c314b0 (__TEXT,__text) non-external __ZL21_setPixelFillCallbackP14__CFDictionaryPFhP10__CVBufferPvE
00007ff808c5f52a (__TEXT,__text) non-external __ZL21cfDictionaryGetDoublePK14__CFDictionaryPK10__CFStringPd
00007ff8423ae410 (__DATA,__data) non-external __ZL21gActiveDisplayLinkSet
00007ff8423af248 (__DATA,__bss) non-external __ZL21kCVLockingBunchPairID
00007ff8423af160 (__DATA,__bss) non-external __ZL21kCVOpenGLBufferPoolID
00007ff8423ae648 (__DATA,__data) non-external __ZL21kCVOpenGLTextureClass
00007ff808c5ea97 (__TEXT,__text) non-external __ZL21setupProjectionMatrixjff
00007ff808c54270 (__TEXT,__text) non-external __ZL21trackingPreferredSizelmPv
00007ff8423af1f8 (__DATA,__bss) non-external __ZL22_cvAllocatorDictionary
00007ff808c5fb6d (__TEXT,__text) non-external __ZL22_getCVOpenGLBufferPoolP20__CVOpenGLBufferPool
00007ff8423af180 (__DATA,__bss) non-external __ZL22_pixelFormatDictionary
00007ff808c37bb2 (__TEXT,__text) non-external __ZL22classFinalize_CVObjectPKv
00007ff8423ae438 (__DATA,__data) non-external __ZL22kCVDataBufferPoolClass
00007ff8423af278 (__DATA,__bss) non-external __ZL22kCVLocklessBunchPairID
00007ff8423af208 (__DATA,__bss) non-external __ZL22kCVMetalTextureCacheID
00007ff808c36267 (__TEXT,__text) non-external __ZL23_getCVMetalTextureCacheP21__CVMetalTextureCache
00007ff8423af150 (__DATA,__bss) non-external __ZL23kCVOpenGLTextureCacheID
00007ff8423af0c8 (__DATA,__bss) non-external __ZL23kCVPixelBufferBackingID
00007ff8423ae588 (__DATA,__data) non-external __ZL23kCVPixelBufferPoolClass
00007ff808c50ef3 (__TEXT,__text) non-external __ZL23reportResolutionFailurePK9__CFArrayPKc
00007ff808c41df3 (__TEXT,__text) non-external __ZL24_getCVOpenGLTextureCacheP22__CVOpenGLTextureCache
00007ff808c51bb3 (__TEXT,__text) non-external __ZL24_getNumberValueIfPresentPK14__CFDictionaryPK10__CFStringPi
00007ff808c31db3 (__TEXT,__text) non-external __ZL24classInitialize_CVObjectPv
00007ff808c4e65b (__TEXT,__text) non-external __ZL24copyBackingSummaryStringmmjjj
00007ff808c5ea54 (__TEXT,__text) non-external __ZL24getAttachmentStringValueP13CVImageBufferPK10__CFStringS3_
00007ff8423aef20 (__DATA,__data) non-external __ZL24kCVLockingBunchPairClass
00007ff8423ae8d0 (__DATA,__data) non-external __ZL24kCVOpenGLBufferPoolClass
00007ff808c72a98 (__TEXT,__const) non-external __ZL24kQTPrimaries_DCI_P3_Info
00007ff808c72ad8 (__TEXT,__const) non-external __ZL24kQTPrimaries_P3_D65_Info
00007ff808c31a58 (__TEXT,__text) non-external __ZL24registerFixedPointFormatjP14__CFDictionaryP9__CFArray
00007ff808c3d5e2 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_
00007ff808c621c1 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.1
00007ff808c621e4 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.2
00007ff808c62207 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.3
00007ff808c49bea (__TEXT,__text) non-external __ZL25cvGetDoubleFromDictionaryPK14__CFDictionaryPK10__CFStringPd
00007ff808c59558 (__TEXT,__text) non-external __ZL25getBaseAddressWithoutLockP10__CVBuffer
00007ff8423aef88 (__DATA,__data) non-external __ZL25kCVLocklessBunchPairClass
00007ff8423aee10 (__DATA,__data) non-external __ZL25kCVMetalTextureCacheClass
00007ff808c72a18 (__TEXT,__const) non-external __ZL25kQTPrimaries_SMPTE_C_Info
00007ff808c2289b (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv
00007ff808c41456 (__TEXT,__text) non-external __ZL26classFinalize_CVDataBufferPKv
00007ff8423ae3a0 (__DATA,__data) non-external __ZL26gActiveDisplayLinkSetMutex
00007ff8423ae870 (__DATA,__data) non-external __ZL26kCVOpenGLTextureCacheClass
00007ff8423ae748 (__DATA,__data) non-external __ZL26kCVPixelBufferBackingClass
00007ff808c729d8 (__TEXT,__const) non-external __ZL26kQTPrimaries_EBU_3213_Info
00007ff808c5968c (__TEXT,__text) non-external __ZL26numberIsMultipleOfCFNumberlPK10__CFNumber
00007ff808c52e30 (__TEXT,__text) non-external __ZL26registerLinearPlanarFormatjPK10__CFStringmmmmPKmPK12CVInt32PointPPKhS8_jhP14__CFDictionaryP9__CFArray
00007ff808c5c375 (__TEXT,__text) non-external __ZL27ConfigurePixelBufferTexturePK21CVOpenGLTextureObjectjj
00007ff808c41c4d (__TEXT,__text) non-external __ZL27_CVOpenGLTextureCacheCreatePK13__CFAllocatorPK14__CFDictionaryPvS5_S4_bPP22__CVOpenGLTextureCache
00007ff808c596d7 (__TEXT,__text) non-external __ZL27addressIsMultipleOfCFNumberlPK10__CFNumber
00007ff808c3922a (__TEXT,__text) non-external __ZL27classFinalize_CVDisplayLinkPKv
00007ff808c379fc (__TEXT,__text) non-external __ZL27classFinalize_CVPixelBufferPKv
00007ff8423af110 (__DATA,__bss) non-external __ZL27cvSLSDisplayGetPriorVBLTime
00007ff808c456c0 (__TEXT,__text) non-external __ZL28_CVXFillExtended420_8_commonP10__CVBufferhPv
00007ff808c45517 (__TEXT,__text) non-external __ZL28_CVXFillExtended422_8_commonP10__CVBufferhPv
00007ff808c45372 (__TEXT,__text) non-external __ZL28_CVXFillExtended444_8_commonP10__CVBufferhPv
00007ff808c330e0 (__TEXT,__text) non-external __ZL28addMissingValuesToDictionaryPKvS0_Pv
00007ff808c4e868 (__TEXT,__text) non-external __ZL28appendCountedStringToSummaryPKvPv
00007ff808c375e4 (__TEXT,__text) non-external __ZL28classFinalize_CVMetalTexturePKv
00007ff808c435fa (__TEXT,__text) non-external __ZL28classFinalize_CVOpenGLBufferPKv
00007ff808c3752b (__TEXT,__text) non-external __ZL28classInitialize_CVDataBufferPv
00007ff8423af130 (__DATA,__bss) non-external __ZL28cvSLSGetWindowServerTimebase
00007ff808c72930 (__TEXT,__const) non-external __ZL28kQTPrimaries_GenericRGB_Info
00007ff808c72998 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R709_2_Info
00007ff808c72a58 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R_2020_Info
00007ff808c595f8 (__TEXT,__text) non-external __ZL28numberIsInCFArrayOfCFNumberslPK9__CFArray
00007ff808c48ec8 (__TEXT,__text) non-external __ZL29classFinalize_CVOpenGLTexturePKv
00007ff808c2033d (__TEXT,__text) non-external __ZL29classInitialize_CVDisplayLinkPv
00007ff808c2012f (__TEXT,__text) non-external __ZL29classInitialize_CVPixelBufferPv
00007ff8423af100 (__DATA,__bss) non-external __ZL29gPixelBufferBackingSummaryBag
00007ff808c51fbb (__TEXT,__text) non-external __ZL29registerCompressedTiledFormatjjPK10__CFStringmmmmPKmPK12CVInt32PointPPKhS8_PK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypeS6_jP14__CFDictionaryP9__CFArray
00007ff808c594b6 (__TEXT,__text) non-external __ZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKc
00007ff808c4017c (__TEXT,__text) non-external __ZL30classFinalize_CVDataBufferPoolPKv
00007ff808c37111 (__TEXT,__text) non-external __ZL30classInitialize_CVMetalTexturePv
00007ff808c3749b (__TEXT,__text) non-external __ZL30classInitialize_CVOpenGLBufferPv
00007ff8423af128 (__DATA,__bss) non-external __ZL30cvSLSDisplayGetCurrentVBLDelta
00007ff808c49531 (__TEXT,__text) non-external __ZL30userSwitchNotificationCallbackP12__CFMachPortPvlS1_
00007ff808c5c1e4 (__TEXT,__text) non-external __ZL31SelectFieldOfPixelBufferTextureP21CVOpenGLTextureObjectPK14__CFDictionary
00007ff808c53b6c (__TEXT,__text) non-external __ZL31_releaseCFDataForCGDataProviderPvPKvm
00007ff808c3c97c (__TEXT,__text) non-external __ZL31classFinalize_CVPixelBufferPoolPKv
00007ff808c374e3 (__TEXT,__text) non-external __ZL31classInitialize_CVOpenGLTexturePv
00007ff8423ae7e8 (__DATA,__data) non-external __ZL31gPixelBufferBackingSummaryMutex
00007ff808c72bb8 (__TEXT,__const) non-external __ZL31kCVCGTransferFunction_sRGB_Info
00007ff808c72b90 (__TEXT,__const) non-external __ZL31kCVTransferFunction_Linear_Info
00007ff808c5c3b5 (__TEXT,__text) non-external __ZL32InitializePixelBufferTextureDataPK21CVOpenGLTextureObject
00007ff808c3e8dc (__TEXT,__text) non-external __ZL32classFinalize_CVLockingBunchPairPKv
00007ff808c50ac2 (__TEXT,__text) non-external __ZL32classFinalize_CVOpenGLBufferPoolPKv
00007ff808c3f063 (__TEXT,__text) non-external __ZL32classInitialize_CVDataBufferPoolPv
00007ff808c53ee0 (__TEXT,__text) non-external __ZL32cvGetUnrecognizedCodePointStringPv
00007ff8423af108 (__DATA,__bss) non-external __ZL32gPixelBufferBackingSummaryInited
00007ff8423af0d8 (__DATA,__bss) non-external __ZL32gPixelBufferBackingTotalDataSize
00007ff808c595a1 (__TEXT,__text) non-external __ZL32getBaseAddressOfPlaneWithoutLockP10__CVBufferm
00007ff808c72b18 (__TEXT,__const) non-external __ZL32kCVCGTransferFunction_CG709_Info
00007ff808c3cd02 (__TEXT,__text) non-external __ZL33classFinalize_CVLocklessBunchPairPKv
00007ff808c3e5ce (__TEXT,__text) non-external __ZL33classFinalize_CVMetalTextureCachePKv
00007ff808c3bc27 (__TEXT,__text) non-external __ZL33classInitialize_CVPixelBufferPoolPv
00007ff808c4e712 (__TEXT,__text) non-external __ZL33printPixelBufferBackingSummaryBagPK7__CFBagm
00007ff808c4deed (__TEXT,__text) non-external __ZL34_CVPixelBufferStandardMemoryLayoutPvPK13__CFAllocatorPK14__CFDictionaryS5_S5_S5_mmmmmmmmmmPS_PmS7_S7_S7_S7_PP11__IOSurfaceS9_P10__CVBufferPjS7_S6_
00007ff808c542c6 (__TEXT,__text) non-external __ZL34classCopyDebugDescription_CVObjectPKv
00007ff808c50370 (__TEXT,__text) non-external __ZL34classFinalize_CVOpenGLTextureCachePKv
00007ff808c4e5fe (__TEXT,__text) non-external __ZL34classFinalize_CVPixelBufferBackingPKv
00007ff808c35ad9 (__TEXT,__text) non-external __ZL34classInitialize_CVLockingBunchPairPv
00007ff808c50631 (__TEXT,__text) non-external __ZL34classInitialize_CVOpenGLBufferPoolPv
00007ff808c72b40 (__TEXT,__const) non-external __ZL34kQTTransferFunction_ITU_R2020_Info
00007ff808c3e6b7 (__TEXT,__text) non-external __ZL35_CVPixelBufferStandardMemoryDisposePvPK13__CFAllocatorS_P11__IOSurfaceS_
00007ff808c54287 (__TEXT,__text) non-external __ZL35classCopyFormatDescription_CVObjectPKvPK14__CFDictionary
00007ff808c3c47f (__TEXT,__text) non-external __ZL35classInitialize_CVLocklessBunchPairPv
00007ff808c3572f (__TEXT,__text) non-external __ZL35classInitialize_CVMetalTextureCachePv
00007ff8423af220 (__DATA,__bss) non-external __ZL35cvBufferKeyToIOSurfaceKeyDictionary
00007ff808c72970 (__TEXT,__const) non-external __ZL35kQTTransferFunction_GenericRGB_Info
00007ff808c4f363 (__TEXT,__text) non-external __ZL36classInitialize_CVOpenGLTextureCachePv
00007ff808c49ca5 (__TEXT,__text) non-external __ZL36classInitialize_CVPixelBufferBackingPv
00007ff808c407f4 (__TEXT,__text) non-external __ZL36dataBufferPoolScanIOSurfacesCallbackP11__IOSurfacePv
00007ff808c50f80 (__TEXT,__text) non-external __ZL37mergeCFDictionariesUnlessTheyConflictPKvS0_Pv
00007ff808c43369 (__TEXT,__text) non-external __ZL37pixelBufferPoolScanIOSurfacesCallbackP11__IOSurfacePv
00007ff8423af1d0 (__DATA,__bss) non-external __ZL37sCVUnrecognizedCodePointDispatchQueue
00007ff808c51e94 (__TEXT,__text) non-external __ZL38areUniversalMultiSliceFormatsSupportedv
00007ff808c414a4 (__TEXT,__text) non-external __ZL38classCopyDebugDescription_CVDataBufferPKv
00007ff808c316b7 (__TEXT,__text) non-external __ZL39_registerBiPlanarPixelFormatDescriptionjiiihhPK10__CFStringhP14__CFDictionaryP9__CFArray
00007ff808c51cd7 (__TEXT,__text) non-external __ZL39areUniversalCompressionFormatsSupportedv
00007ff808c499be (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVDisplayLinkPKv
00007ff808c564bc (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVPixelBufferPKv
00007ff808c41465 (__TEXT,__text) non-external __ZL39classCopyFormatDescription_CVDataBufferPKvPK14__CFDictionary
00007ff808c32109 (__TEXT,__text) non-external __ZL39initCVBufferKeyToIOSurfaceKeyDictionaryv
00007ff808c72b68 (__TEXT,__const) non-external __ZL39kQTTransferFunction_SMPTE_ST_428_1_Info
00007ff808c50e1c (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVMetalTexturePKv
00007ff808c43648 (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVOpenGLBufferPKv
00007ff808c4997f (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVDisplayLinkPKvPK14__CFDictionary
00007ff808c5647d (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVPixelBufferPKvPK14__CFDictionary
00007ff808c4ebd2 (__TEXT,__text) non-external __ZL41_cvDisplayLinkConvertServerMATtoClientMATy
00007ff808c48f16 (__TEXT,__text) non-external __ZL41classCopyDebugDescription_CVOpenGLTexturePKv
00007ff808c50ddd (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVMetalTexturePKvPK14__CFDictionary
00007ff808c43609 (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVOpenGLBufferPKvPK14__CFDictionary
00007ff808c3b984 (__TEXT,__text) non-external __ZL41restrictToPixelFormatTypeListIntersectionPK13__CFAllocatorP14__CFDictionaryPKvPK10__CFString
00007ff808c3c594 (__TEXT,__text) non-external __ZL42CVAtomicBunchIncreaseSizeAndReserveElementP14_CVAtomicBunchjPP13_QueueElement
00007ff808c401ca (__TEXT,__text) non-external __ZL42classCopyDebugDescription_CVDataBufferPoolPKv
00007ff808c48ed7 (__TEXT,__text) non-external __ZL42classCopyFormatDescription_CVOpenGLTexturePKvPK14__CFDictionary
00007ff808c49585 (__TEXT,__text) non-external __ZL42userSwitchNotificationInvalidationCallbackP12__CFMachPortPv
00007ff808c42cfc (__TEXT,__text) non-external __ZL43classCopyDebugDescription_CVPixelBufferPoolPKv
00007ff808c4018b (__TEXT,__text) non-external __ZL43classCopyFormatDescription_CVDataBufferPoolPKvPK14__CFDictionary
00007ff808c4e914 (__TEXT,__text) non-external __ZL44_cvDisplayLinkDisplayReconfigurationCallbackjjPv
00007ff808c51d6e (__TEXT,__text) non-external __ZL44areUniversalLossyCompressionFormatsSupportedv
00007ff808c5b630 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVLockingBunchPairPKv
00007ff808c50b10 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVOpenGLBufferPoolPKv
00007ff808c42cbd (__TEXT,__text) non-external __ZL44classCopyFormatDescription_CVPixelBufferPoolPKvPK14__CFDictionary
00007ff808c53e6c (__TEXT,__text) non-external __ZL44cvSetUpUnrecognizedCodePointDictionariesOncePv
00007ff8423ae7a8 (__DATA,__data) non-external __ZL44gPixelBufferBackingCachedChildIOSurfaceMutex
00007ff808c621b2 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVLocklessBunchPairPKv
00007ff808c546e4 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVMetalTextureCachePKv
00007ff808c5b5f1 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVLockingBunchPairPKvPK14__CFDictionary
00007ff808c50ad1 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVOpenGLBufferPoolPKvPK14__CFDictionary
00007ff8423af1c0 (__DATA,__bss) non-external __ZL45sCVSetUpUnrecognizedCodePointDictionariesOnce
00007ff808c503be (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVOpenGLTextureCachePKv
00007ff808c4e64c (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVPixelBufferBackingPKv
00007ff808c62173 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVLocklessBunchPairPKvPK14__CFDictionary
00007ff808c546a5 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVMetalTextureCachePKvPK14__CFDictionary
00007ff8423af1c8 (__DATA,__bss) non-external __ZL46sCVStringsForUnrecognizedYCbCrMatrixCodePoints
00007ff808c5037f (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVOpenGLTextureCachePKvPK14__CFDictionary
00007ff808c4e60d (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVPixelBufferBackingPKvPK14__CFDictionary
00007ff808c409bb (__TEXT,__text) non-external __ZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjb
00007ff808c4e261 (__TEXT,__text) non-external __ZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjb
00007ff8423af1d8 (__DATA,__bss) non-external __ZL49sCVStringsForUnrecognizedColorPrimariesCodePoints
00007ff8423aaae0 (__DATA,__const) non-external __ZL49sCorrespondingCoreVideoAndIOSurfaceAttachmentKeys
00007ff8423aeb30 (__DATA,__data) non-external __ZL4once
00007ff8423af1e0 (__DATA,__bss) non-external __ZL51sCVStringsForUnrecognizedTransferFunctionCodePoints
00007ff808c59ac3 (__TEXT,__text) non-external __ZL63calculateSparseHistogramAndSizeOfCompressedTileDataUsageOfPlaneP10__CVBuffermmmmmPmS1_b
00007ff808c3150f (__TEXT,__text) non-external __ZL70_registerDescriptionWithPixelFormatTypeInPixelFormatDictionaryAndArrayPK14__CFDictionaryjPS_P9__CFArray
00007ff8423af0f8 (__DATA,__bss) non-external __ZL9sPageSize
00007ff808c35c72 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair13setBufferPoolEP14__CVBufferPool
00007ff808c538f4 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair26invokeDestroyBackingkTraceEP20CVPixelBufferBacking
00007ff808c3ccf4 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair27exitBackingsCriticalSectionEv
00007ff808c37192 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair28notifyPoolBufferBackingInUseEP15CVBufferBacking
00007ff808c3770a (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair31notifyPoolBufferBackingNotInUseEP15CVBufferBacking
00007ff808c37184 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair32enterBackingsCriticalReadSectionEv
00007ff808c3ccac (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair33enterBackingsCriticalWriteSectionEv
00007ff808c3cd30 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair8finalizeEv
00007ff808c35b52 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairC2EPKv
00007ff808c62230 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD0Ev
00007ff808c6222a (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD1Ev
00007ff808c35a10 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool13initBunchPairEPK13__CFAllocator
00007ff808c3da5a (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool18bufferBackingInUseEP15CVBufferBacking
00007ff808c3e0a4 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff808c359d0 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool4initEv
00007ff808c61476 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool7getNameEv
00007ff808c3ca98 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool8finalizeEv
00007ff808c61456 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC1EPKv
00007ff808c35748 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC2EPKv
00007ff808c61486 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD0Ev
00007ff808c61480 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD1Ev
00007ff808c4107c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer10getBackingEv
00007ff808c411a8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff808c41204 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff808c4130c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer16removeAttachmentEPK10__CFString
00007ff808c41086 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20copyDebugDescriptionEv
00007ff808c41344 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20removeAllAttachmentsEv
00007ff808c4125a (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff808c4103c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer25initWithDataBufferBackingEP19CVDataBufferBacking
00007ff808c413da (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28decrementUseCountForCategoryEj
00007ff808c4136a (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28incrementUseCountForCategoryEj
00007ff808c4134e (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
00007ff808c41360 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer33setDoNotAutomaticallyBumpUseCountEv
00007ff808c40ea2 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer5allocEPK13__CFAllocator
00007ff808c40f9a (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer8finalizeEv
00007ff808c40f3e (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC1EPKv
00007ff808c40f6c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC2EPKv
00007ff808c41450 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD0Ev
00007ff808c4144a (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD1Ev
00007ff808c40e9c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferdlEPv
00007ff808c40e92 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffernwEmPv
00007ff808c20e72 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink11runIOThreadEv
