                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
000000018e362f50 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
                 (undefined) external _gss_inquire_context (from GSS)
                 (indirect) external _gss_inquire_context (for _gss_inquire_context)
                 (undefined) external _gss_inquire_cred (from GSS)
                 (indirect) external _gss_inquire_cred (for _gss_inquire_cred)
                 (undefined) external _gss_inquire_cred_by_mech (from GSS)
                 (indirect) external _gss_inquire_cred_by_mech (for _gss_inquire_cred_by_mech)
000000018e357f4c (__TEXT,__text) external _gss_inquire_mechs_for_name
                 (undefined) external _gss_inquire_names_for_mech (from GSS)
                 (indirect) external _gss_inquire_names_for_mech (for _gss_inquire_names_for_mech)
                 (undefined) external _gss_krb5_ccache_name (from GSS)
                 (indirect) external _gss_krb5_ccache_name (for _gss_krb5_ccache_name)
                 (undefined) external _gss_krb5_copy_ccache (from GSS)
                 (indirect) external _gss_krb5_copy_ccache (for _gss_krb5_copy_ccache)
                 (undefined) external _gss_krb5_export_lucid_sec_context (from GSS)
                 (indirect) external _gss_krb5_export_lucid_sec_context (for _gss_krb5_export_lucid_sec_context)
                 (undefined) external _gss_krb5_free_lucid_sec_context (from GSS)
                 (indirect) external _gss_krb5_free_lucid_sec_context (for _gss_krb5_free_lucid_sec_context)
000000018e357f3c (__TEXT,__text) external _gss_krb5_get_tkt_flags
00000001d6a31108 (__DATA,__data) non-external _gss_krb5_mechanism_oid_desc
00000001d6a31128 (__DATA,__data) non-external _gss_krb5_mechanism_old_oid_desc
00000001d6a310a0 (__DATA,__data) non-external _gss_krb5_nt_principal_name_oid_desc
00000001d6a310c0 (__DATA,__data) non-external _gss_krb5_nt_principal_oid_desc
                 (undefined) external _gss_krb5_set_allowable_enctypes (from GSS)
                 (indirect) external _gss_krb5_set_allowable_enctypes (for _gss_krb5_set_allowable_enctypes)
000000018e357f18 (__TEXT,__text) external _gss_krb5_ui
00000001d6a31120 (__DATA,__data) external _gss_mech_krb5
00000001d6a31138 (__DATA,__data) external _gss_mech_krb5_old
00000001d20c9f10 (__DATA_CONST,__const) external _gss_mech_set_krb5
00000001d20c9f20 (__DATA_CONST,__const) external _gss_mech_set_krb5_both
00000001d20c9f18 (__DATA_CONST,__const) external _gss_mech_set_krb5_old
00000001d6a31098 (__DATA,__data) external _gss_nt_exported_name
00000001d6a310b8 (__DATA,__data) external _gss_nt_krb5_name
00000001d6a310d0 (__DATA,__data) external _gss_nt_krb5_principal
00000001d6a310f0 (__DATA,__data) external _gss_nt_machine_uid_name
00000001d6a31058 (__DATA,__data) external _gss_nt_service_name
00000001d6a31060 (__DATA,__data) external _gss_nt_service_name_v2
00000001d6a31100 (__DATA,__data) external _gss_nt_string_uid_name
00000001d6a310e0 (__DATA,__data) external _gss_nt_user_name
                 (undefined) external _gss_oid_equal (from GSS)
                 (undefined) external _gss_oid_to_str (from GSS)
                 (indirect) external _gss_oid_to_str (for _gss_oid_to_str)
                 (undefined) external _gss_process_context_token (from GSS)
                 (indirect) external _gss_process_context_token (for _gss_process_context_token)
                 (undefined) external _gss_release_buffer (from GSS)
                 (indirect) external _gss_release_buffer (for _gss_release_buffer)
                 (undefined) external _gss_release_cred (from GSS)
                 (indirect) external _gss_release_cred (for _gss_release_cred)
                 (undefined) external _gss_release_name (from GSS)
                 (indirect) external _gss_release_name (for _gss_release_name)
                 (undefined) external _gss_release_oid (from GSS)
                 (indirect) external _gss_release_oid (for _gss_release_oid)
                 (undefined) external _gss_release_oid_set (from GSS)
                 (indirect) external _gss_release_oid_set (for _gss_release_oid_set)
                 (undefined) external _gss_seal (from GSS)
                 (indirect) external _gss_seal (for _gss_seal)
000000018e357f44 (__TEXT,__text) external _gss_sign
000000018e357f20 (__TEXT,__text) external _gss_str_to_oid
                 (undefined) external _gss_test_oid_set_member (from GSS)
                 (indirect) external _gss_test_oid_set_member (for _gss_test_oid_set_member)
                 (undefined) external _gss_unseal (from GSS)
                 (indirect) external _gss_unseal (for _gss_unseal)
                 (undefined) external _gss_unwrap (from GSS)
                 (indirect) external _gss_unwrap (for _gss_unwrap)
000000018e357f54 (__TEXT,__text) external _gss_verify
                 (undefined) external _gss_verify_mic (from GSS)
                 (indirect) external _gss_verify_mic (for _gss_verify_mic)
                 (undefined) external _gss_wrap (from GSS)
                 (indirect) external _gss_wrap (for _gss_wrap)
                 (undefined) external _gss_wrap_size_limit (from GSS)
                 (indirect) external _gss_wrap_size_limit (for _gss_wrap_size_limit)
                 (undefined) external _heim_com_right_r (from libHeimdalProxy)
                 (undefined) external _heim_gss_import_name (from libHeimdalProxy)
                 (undefined) external _heim_gsskrb5_extract_authz_data_from_sec_context (from libHeimdalProxy)
                 (undefined) external _heim_krb5_appdefault_boolean (from libHeimdalProxy)
                 (undefined) external _heim_krb5_appdefault_string (from libHeimdalProxy)
                 (undefined) external _heim_krb5_auth_con_getlocalsubkey (from libHeimdalProxy)
                 (undefined) external _heim_krb5_auth_con_getremotesubkey (from libHeimdalProxy)
                 (undefined) external _heim_krb5_build_principal_va (from libHeimdalProxy)
                 (undefined) external _heim_krb5_build_principal_va_ext (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_cache_match (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_close (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_default (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_end_seq_get (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_config (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_full_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_kdc_offset (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_type (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_initialize (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_move (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_new_unique (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_next_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_remove_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_resolve (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_retrieve_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_set_kdc_offset (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_store_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_switch (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cccol_last_change_time (from libHeimdalProxy)
                 (undefined) external _heim_krb5_config_get_string (from libHeimdalProxy)
                 (undefined) external _heim_krb5_copy_creds_contents (from libHeimdalProxy)
                 (undefined) external _heim_krb5_copy_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_crypto_destroy (from libHeimdalProxy)
                 (undefined) external _heim_krb5_crypto_getblocksize (from libHeimdalProxy)
                 (undefined) external _heim_krb5_crypto_getenctype (from libHeimdalProxy)
                 (undefined) external _heim_krb5_crypto_init (from libHeimdalProxy)
                 (undefined) external _heim_krb5_data_copy (from libHeimdalProxy)
                 (undefined) external _heim_krb5_data_free (from libHeimdalProxy)
                 (undefined) external _heim_krb5_data_zero (from libHeimdalProxy)
                 (undefined) external _heim_krb5_decrypt_ivec (from libHeimdalProxy)
                 (undefined) external _heim_krb5_encrypt_ivec (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_ap_rep_enc_part (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_context (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_cred_contents (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_creds (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_error (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_keyblock (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_keyblock_contents (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_salt (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_ticket (from libHeimdalProxy)
                 (undefined) external _heim_krb5_generate_random_keyblock (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_all_client_addrs (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_credentials (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_default_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_error_message (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_keytab (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_alloc (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_free (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_canonicalize (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_forwardable (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_proxiable (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_renew_life (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_tkt_life (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_password (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_kdc_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_pw_salt (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_renewed_creds (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_validated_creds (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_wrapped_length (from libHeimdalProxy)
                 (undefined) external _heim_krb5_init_context (from libHeimdalProxy)
                 (undefined) external _heim_krb5_init_context_flags (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_add_entry (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_end_seq_get (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_free_entry (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_get_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_get_type (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_next_entry (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_remove_entry (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_start_seq_get (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kuserok (from libHeimdalProxy)
                 (undefined) external _heim_krb5_make_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_mk_priv (from libHeimdalProxy)
                 (undefined) external _heim_krb5_mk_req (from libHeimdalProxy)
                 (undefined) external _heim_krb5_mk_req_extended (from libHeimdalProxy)
                 (undefined) external _heim_krb5_mk_safe (from libHeimdalProxy)
                 (undefined) external _heim_krb5_parse_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_parse_name_flags (from libHeimdalProxy)
                 (undefined) external _heim_krb5_principal_compare (from libHeimdalProxy)
                 (undefined) external _heim_krb5_principal_get_realm (from libHeimdalProxy)
                 (undefined) external _heim_krb5_prompter_posix (from libHeimdalProxy)
                 (undefined) external _heim_krb5_rd_priv (from libHeimdalProxy)
                 (undefined) external _heim_krb5_rd_req (from libHeimdalProxy)
                 (undefined) external _heim_krb5_rd_safe (from libHeimdalProxy)
                 (undefined) external _heim_krb5_realm_compare (from libHeimdalProxy)
                 (undefined) external _heim_krb5_recvauth (from libHeimdalProxy)
                 (undefined) external _heim_krb5_recvauth_match_version (from libHeimdalProxy)
                 (undefined) external _heim_krb5_sendauth (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_default_in_tkt_etypes (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_home_dir_access (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_password (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_password_using_ccache (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_real_time (from libHeimdalProxy)
                 (undefined) external _heim_krb5_sname_to_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_string_to_deltat (from libHeimdalProxy)
                 (undefined) external _heim_krb5_string_to_key_data_salt (from libHeimdalProxy)
                 (undefined) external _heim_krb5_timeofday (from libHeimdalProxy)
                 (undefined) external _heim_krb5_unparse_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_us_timeofday (from libHeimdalProxy)
                 (undefined) external _heim_krb5_verify_init_creds (from libHeimdalProxy)
                 (undefined) external _heim_krb5_verify_init_creds_opt_init (from libHeimdalProxy)
                 (undefined) external _heim_krb5_verify_init_creds_opt_set_ap_req_nofail (from libHeimdalProxy)
                 (undefined) external _heim_krb5_xfree (from libHeimdalProxy)
                 (undefined) external _init_error_table (from Heimdal)
00000001d6a30fd8 (__DATA,__data) non-external _init_log.once
                 (undefined) external _initialize_asn1_error_table (from Heimdal)
                 (indirect) external _initialize_asn1_error_table (for _initialize_asn1_error_table)
                 (undefined) external _initialize_asn1_error_table_r (from Heimdal)
                 (undefined) external _initialize_error_table_r (from Heimdal)
                 (undefined) external _initialize_gk5_error_table_r (from Heimdal)
                 (undefined) external _initialize_heim_error_table_r (from Heimdal)
                 (undefined) external _initialize_hx_error_table_r (from Heimdal)
                 (undefined) external _initialize_k524_error_table (from Heimdal)
                 (indirect) external _initialize_k524_error_table (for _initialize_k524_error_table)
                 (undefined) external _initialize_k524_error_table_r (from Heimdal)
                 (undefined) external _initialize_krb5_error_table (from Heimdal)
                 (indirect) external _initialize_krb5_error_table (for _initialize_krb5_error_table)
                 (undefined) external _initialize_krb5_error_table_r (from Heimdal)
                 (undefined) external _initialize_krb_error_table_r (from Heimdal)
000000018e35ec90 (__TEXT,__text) external _initialize_prof_error_table
000000018e35ec78 (__TEXT,__text) non-external (was a private external) _initialize_prof_error_table_r
                 (undefined) external _initialize_wind_error_table_r (from Heimdal)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
000000018e362d3c (__TEXT,__text) external _k_isinst
000000018e362d44 (__TEXT,__text) external _k_isname
000000018e362d34 (__TEXT,__text) external _k_isrealm
000000018e357f5c (__TEXT,__text) external _kim_ccache_compare
000000018e357f64 (__TEXT,__text) external _kim_ccache_copy
000000018e357f6c (__TEXT,__text) external _kim_ccache_create_from_client_identity
000000018e357f74 (__TEXT,__text) external _kim_ccache_create_from_default
000000018e357f7c (__TEXT,__text) external _kim_ccache_create_from_display_name
000000018e357f84 (__TEXT,__text) external _kim_ccache_create_from_keytab
000000018e357f8c (__TEXT,__text) external _kim_ccache_create_from_krb5_ccache
000000018e357f94 (__TEXT,__text) external _kim_ccache_create_from_type_and_name
000000018e357f9c (__TEXT,__text) external _kim_ccache_create_new
000000018e357fa4 (__TEXT,__text) external _kim_ccache_create_new_if_needed
000000018e357fac (__TEXT,__text) external _kim_ccache_create_new_if_needed_with_password
000000018e357fb4 (__TEXT,__text) external _kim_ccache_create_new_with_password
000000018e357fbc (__TEXT,__text) external _kim_ccache_destroy
000000018e357fc4 (__TEXT,__text) external _kim_ccache_free
000000018e357fcc (__TEXT,__text) external _kim_ccache_get_client_identity
000000018e357fd4 (__TEXT,__text) external _kim_ccache_get_display_name
000000018e357fdc (__TEXT,__text) external _kim_ccache_get_expiration_time
000000018e357fe4 (__TEXT,__text) external _kim_ccache_get_krb5_ccache
000000018e357fec (__TEXT,__text) external _kim_ccache_get_name
000000018e357ff4 (__TEXT,__text) external _kim_ccache_get_options
000000018e357ffc (__TEXT,__text) external _kim_ccache_get_renewal_expiration_time
000000018e358004 (__TEXT,__text) external _kim_ccache_get_start_time
000000018e35800c (__TEXT,__text) external _kim_ccache_get_state
000000018e358014 (__TEXT,__text) external _kim_ccache_get_type
000000018e35801c (__TEXT,__text) external _kim_ccache_get_valid_credential
000000018e358024 (__TEXT,__text) external _kim_ccache_iterator_create
000000018e35802c (__TEXT,__text) external _kim_ccache_iterator_free
000000018e358034 (__TEXT,__text) external _kim_ccache_iterator_next
000000018e35803c (__TEXT,__text) external _kim_ccache_renew
000000018e358044 (__TEXT,__text) external _kim_ccache_set_default
000000018e35804c (__TEXT,__text) external _kim_ccache_validate
000000018e358054 (__TEXT,__text) external _kim_ccache_verify
000000018e35805c (__TEXT,__text) external _kim_credential_copy
000000018e358064 (__TEXT,__text) external _kim_credential_create_from_keytab
000000018e35806c (__TEXT,__text) external _kim_credential_create_from_krb5_creds
000000018e358074 (__TEXT,__text) external _kim_credential_create_new
000000018e35807c (__TEXT,__text) external _kim_credential_create_new_with_password
000000018e358084 (__TEXT,__text) external _kim_credential_free
000000018e35808c (__TEXT,__text) external _kim_credential_get_client_identity
000000018e358094 (__TEXT,__text) external _kim_credential_get_expiration_time
000000018e35809c (__TEXT,__text) external _kim_credential_get_krb5_creds
000000018e3580a4 (__TEXT,__text) external _kim_credential_get_options
000000018e3580ac (__TEXT,__text) external _kim_credential_get_renewal_expiration_time
000000018e3580b4 (__TEXT,__text) external _kim_credential_get_service_identity
000000018e3580bc (__TEXT,__text) external _kim_credential_get_start_time
000000018e3580c4 (__TEXT,__text) external _kim_credential_get_state
000000018e3580cc (__TEXT,__text) external _kim_credential_is_tgt
000000018e3580d4 (__TEXT,__text) external _kim_credential_iterator_create
000000018e3580dc (__TEXT,__text) external _kim_credential_iterator_free
000000018e3580e4 (__TEXT,__text) external _kim_credential_iterator_next
000000018e3580ec (__TEXT,__text) external _kim_credential_renew
000000018e3580f4 (__TEXT,__text) external _kim_credential_store
000000018e3580fc (__TEXT,__text) external _kim_credential_validate
000000018e358104 (__TEXT,__text) external _kim_credential_verify
000000018e35810c (__TEXT,__text) external _kim_identity_change_password
000000018e358114 (__TEXT,__text) external _kim_identity_compare
000000018e35811c (__TEXT,__text) external _kim_identity_copy
000000018e358124 (__TEXT,__text) external _kim_identity_create_from_components
000000018e35812c (__TEXT,__text) external _kim_identity_create_from_krb5_principal
000000018e358134 (__TEXT,__text) external _kim_identity_create_from_string
000000018e35813c (__TEXT,__text) external _kim_identity_free
000000018e358144 (__TEXT,__text) external _kim_identity_get_component_at_index
000000018e35814c (__TEXT,__text) external _kim_identity_get_components_string
000000018e358154 (__TEXT,__text) external _kim_identity_get_display_string
000000018e35815c (__TEXT,__text) external _kim_identity_get_krb5_principal
000000018e358164 (__TEXT,__text) external _kim_identity_get_number_of_components
000000018e35816c (__TEXT,__text) external _kim_identity_get_realm
000000018e358174 (__TEXT,__text) external _kim_identity_get_string
000000018e35817c (__TEXT,__text) external _kim_library_set_allow_automatic_prompting
000000018e358184 (__TEXT,__text) external _kim_library_set_allow_home_directory_access
000000018e35818c (__TEXT,__text) external _kim_library_set_application_name
000000018e35c6d4 (__TEXT,__text) external _kim_library_set_ui_environment
000000018e358194 (__TEXT,__text) external _kim_options_copy
000000018e35819c (__TEXT,__text) external _kim_options_create
000000018e3581a4 (__TEXT,__text) external _kim_options_create_from_stream
000000018e3581ac (__TEXT,__text) external _kim_options_free
000000018e3581b4 (__TEXT,__text) external _kim_options_get_addressless
000000018e3581bc (__TEXT,__text) external _kim_options_get_forwardable
000000018e3581c4 (__TEXT,__text) external _kim_options_get_lifetime
000000018e3581cc (__TEXT,__text) external _kim_options_get_proxiable
000000018e3581d4 (__TEXT,__text) external _kim_options_get_renewable
000000018e3581dc (__TEXT,__text) external _kim_options_get_renewal_lifetime
000000018e3581e4 (__TEXT,__text) external _kim_options_get_service_name
000000018e3581ec (__TEXT,__text) external _kim_options_get_start_time
000000018e3581f4 (__TEXT,__text) external _kim_options_set_addressless
000000018e3581fc (__TEXT,__text) external _kim_options_set_forwardable
000000018e358204 (__TEXT,__text) external _kim_options_set_lifetime
000000018e35820c (__TEXT,__text) external _kim_options_set_proxiable
000000018e358214 (__TEXT,__text) external _kim_options_set_renewable
000000018e35821c (__TEXT,__text) external _kim_options_set_renewal_lifetime
000000018e358224 (__TEXT,__text) external _kim_options_set_service_name
000000018e35822c (__TEXT,__text) external _kim_options_set_start_time
000000018e358234 (__TEXT,__text) external _kim_options_write_to_stream
000000018e35823c (__TEXT,__text) external _kim_preferences_add_favorite_identity
000000018e358244 (__TEXT,__text) external _kim_preferences_copy
000000018e35824c (__TEXT,__text) external _kim_preferences_create
000000018e358254 (__TEXT,__text) external _kim_preferences_free
000000018e35825c (__TEXT,__text) external _kim_preferences_get_client_identity
000000018e358264 (__TEXT,__text) external _kim_preferences_get_favorite_identity_at_index
000000018e35826c (__TEXT,__text) external _kim_preferences_get_maximum_lifetime
000000018e358274 (__TEXT,__text) external _kim_preferences_get_maximum_renewal_lifetime
000000018e35827c (__TEXT,__text) external _kim_preferences_get_minimum_lifetime
000000018e358284 (__TEXT,__text) external _kim_preferences_get_minimum_renewal_lifetime
000000018e35828c (__TEXT,__text) external _kim_preferences_get_number_of_favorite_identities
000000018e358294 (__TEXT,__text) external _kim_preferences_get_options
000000018e35829c (__TEXT,__text) external _kim_preferences_get_remember_client_identity
000000018e3582a4 (__TEXT,__text) external _kim_preferences_get_remember_options
000000018e3582ac (__TEXT,__text) external _kim_preferences_remove_all_favorite_identities
000000018e3582b4 (__TEXT,__text) external _kim_preferences_remove_favorite_identity
000000018e3582bc (__TEXT,__text) external _kim_preferences_set_client_identity
000000018e3582c4 (__TEXT,__text) external _kim_preferences_set_maximum_lifetime
000000018e3582cc (__TEXT,__text) external _kim_preferences_set_maximum_renewal_lifetime
000000018e3582d4 (__TEXT,__text) external _kim_preferences_set_minimum_lifetime
000000018e3582dc (__TEXT,__text) external _kim_preferences_set_minimum_renewal_lifetime
000000018e3582e4 (__TEXT,__text) external _kim_preferences_set_options
000000018e3582ec (__TEXT,__text) external _kim_preferences_set_remember_client_identity
000000018e3582f4 (__TEXT,__text) external _kim_preferences_set_remember_options
000000018e3582fc (__TEXT,__text) external _kim_preferences_synchronize
000000018e358304 (__TEXT,__text) external _kim_selection_hints_copy
000000018e35830c (__TEXT,__text) external _kim_selection_hints_create
000000018e358314 (__TEXT,__text) external _kim_selection_hints_create_from_stream
000000018e35831c (__TEXT,__text) external _kim_selection_hints_forget_identity
000000018e358324 (__TEXT,__text) external _kim_selection_hints_free
000000018e35832c (__TEXT,__text) external _kim_selection_hints_get_allow_user_interaction
000000018e358334 (__TEXT,__text) external _kim_selection_hints_get_explanation
000000018e35833c (__TEXT,__text) external _kim_selection_hints_get_hint
000000018e358344 (__TEXT,__text) external _kim_selection_hints_get_identity
000000018e35834c (__TEXT,__text) external _kim_selection_hints_get_options
000000018e358354 (__TEXT,__text) external _kim_selection_hints_get_remember_identity
000000018e35835c (__TEXT,__text) external _kim_selection_hints_remember_identity
000000018e358364 (__TEXT,__text) external _kim_selection_hints_set_allow_user_interaction
000000018e35836c (__TEXT,__text) external _kim_selection_hints_set_explanation
000000018e358374 (__TEXT,__text) external _kim_selection_hints_set_hint
000000018e35837c (__TEXT,__text) external _kim_selection_hints_set_options
000000018e358384 (__TEXT,__text) external _kim_selection_hints_set_remember_identity
000000018e35838c (__TEXT,__text) external _kim_string_compare
000000018e358394 (__TEXT,__text) external _kim_string_copy
000000018e35839c (__TEXT,__text) external _kim_string_create_for_last_error
000000018e3583a4 (__TEXT,__text) external _kim_string_free
000000018e362d4c (__TEXT,__text) external _kname_parse
000000018e362d54 (__TEXT,__text) external _kname_unparse
000000018e3583ac (__TEXT,__text) external _krb524_convert_creds_kdc
000000018e3583b4 (__TEXT,__text) external _krb5_425_conv_principal
000000018e3583bc (__TEXT,__text) external _krb5_524_conv_principal
000000018e3583c4 (__TEXT,__text) external _krb5_524_convert_creds
000000018e3583cc (__TEXT,__text) external _krb5_address_compare
000000018e3583d4 (__TEXT,__text) external _krb5_address_order
000000018e3583dc (__TEXT,__text) external _krb5_address_search
000000018e3583e4 (__TEXT,__text) external _krb5_aname_to_localname
000000018e35c840 (__TEXT,__text) external _krb5_appdefault_boolean
000000018e35c778 (__TEXT,__text) external _krb5_appdefault_string
                 (undefined) external _krb5_auth_con_free (from Heimdal)
                 (indirect) external _krb5_auth_con_free (for _krb5_auth_con_free)
                 (undefined) external _krb5_auth_con_genaddrs (from Heimdal)
                 (indirect) external _krb5_auth_con_genaddrs (for _krb5_auth_con_genaddrs)
000000018e3583ec (__TEXT,__text) external _krb5_auth_con_get_checksum_func
000000018e363a80 (__TEXT,__text) external _krb5_auth_con_getaddrs
000000018e363bc0 (__TEXT,__text) external _krb5_auth_con_getauthenticator
                 (undefined) external _krb5_auth_con_getflags (from Heimdal)
                 (indirect) external _krb5_auth_con_getflags (for _krb5_auth_con_getflags)
000000018e363b08 (__TEXT,__text) external _krb5_auth_con_getkey
                 (undefined) external _krb5_auth_con_getlocalseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getlocalseqnumber (for _krb5_auth_con_getlocalseqnumber)
000000018e363c08 (__TEXT,__text) external _krb5_auth_con_getlocalsubkey
000000018e363b78 (__TEXT,__text) external _krb5_auth_con_getrcache
000000018e3583f4 (__TEXT,__text) external _krb5_auth_con_getrecvsubkey
                 (undefined) external _krb5_auth_con_getremoteseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getremoteseqnumber (for _krb5_auth_con_getremoteseqnumber)
000000018e363ca8 (__TEXT,__text) external _krb5_auth_con_getremotesubkey
000000018e3583fc (__TEXT,__text) external _krb5_auth_con_getsendsubkey
                 (undefined) external _krb5_auth_con_init (from Heimdal)
                 (indirect) external _krb5_auth_con_init (for _krb5_auth_con_init)
000000018e358404 (__TEXT,__text) external _krb5_auth_con_initivector
000000018e35840c (__TEXT,__text) external _krb5_auth_con_set_checksum_func
000000018e363a48 (__TEXT,__text) external _krb5_auth_con_setaddrs
                 (undefined) external _krb5_auth_con_setflags (from Heimdal)
                 (indirect) external _krb5_auth_con_setflags (for _krb5_auth_con_setflags)
000000018e363ad0 (__TEXT,__text) external _krb5_auth_con_setports
000000018e363b40 (__TEXT,__text) external _krb5_auth_con_setrcache
000000018e358414 (__TEXT,__text) external _krb5_auth_con_setrecvsubkey
000000018e35841c (__TEXT,__text) external _krb5_auth_con_setsendsubkey
000000018e358424 (__TEXT,__text) external _krb5_auth_con_setuseruserkey
000000018e35cbe0 (__TEXT,__text) external _krb5_build_principal
000000018e35842c (__TEXT,__text) external _krb5_build_principal_alloc_va
