00007ff80807f344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff80807f304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff80807f330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff80807f31c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff80807f2f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff841fc5da8 (__DATA,__data) non-external __ZL26kCVPixelBufferBackingClass
00007ff80807e9f8 (__TEXT,__const) non-external __ZL26kQTPrimaries_EBU_3213_Info
00007ff808065c11 (__TEXT,__text) non-external __ZL26numberIsMultipleOfCFNumberlPK10__CFNumber
00007ff808060745 (__TEXT,__text) non-external __ZL26registerLinearPlanarFormatjPK10__CFStringmmmPKmPK12CVInt32PointPPKhS8_jhP14__CFDictionaryP9__CFArray
00007ff808068838 (__TEXT,__text) non-external __ZL27ConfigurePixelBufferTexturePK21CVOpenGLTextureObjectjj
00007ff808050455 (__TEXT,__text) non-external __ZL27_CVOpenGLTextureCacheCreatePK13__CFAllocatorPK14__CFDictionaryPvS5_S4_bPP22__CVOpenGLTextureCache
00007ff808065c5c (__TEXT,__text) non-external __ZL27addressIsMultipleOfCFNumberlPK10__CFNumber
00007ff808048064 (__TEXT,__text) non-external __ZL27classFinalize_CVDisplayLinkPKv
00007ff8080468c0 (__TEXT,__text) non-external __ZL27classFinalize_CVPixelBufferPKv
00007ff841fc6770 (__DATA,__bss) non-external __ZL27cvSLSDisplayGetPriorVBLTime
00007ff8080538c0 (__TEXT,__text) non-external __ZL28_CVXFillExtended420_8_commonP10__CVBufferhPv
00007ff808053717 (__TEXT,__text) non-external __ZL28_CVXFillExtended422_8_commonP10__CVBufferhPv
00007ff808053572 (__TEXT,__text) non-external __ZL28_CVXFillExtended444_8_commonP10__CVBufferhPv
00007ff808041fd7 (__TEXT,__text) non-external __ZL28addMissingValuesToDictionaryPKvS0_Pv
00007ff80805c50a (__TEXT,__text) non-external __ZL28appendCountedStringToSummaryPKvPv
00007ff8080464ac (__TEXT,__text) non-external __ZL28classFinalize_CVMetalTexturePKv
00007ff808051812 (__TEXT,__text) non-external __ZL28classFinalize_CVOpenGLBufferPKv
00007ff8080462fd (__TEXT,__text) non-external __ZL28classInitialize_CVDataBufferPv
00007ff841fc6790 (__DATA,__bss) non-external __ZL28cvSLSGetWindowServerTimebase
00007ff80807e950 (__TEXT,__const) non-external __ZL28kQTPrimaries_GenericRGB_Info
00007ff80807e9b8 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R709_2_Info
00007ff80807ea78 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R_2020_Info
00007ff808065b7d (__TEXT,__text) non-external __ZL28numberIsInCFArrayOfCFNumberslPK9__CFArray
00007ff8080570c4 (__TEXT,__text) non-external __ZL29classFinalize_CVOpenGLTexturePKv
00007ff80802f0e9 (__TEXT,__text) non-external __ZL29classInitialize_CVDisplayLinkPv
00007ff80802eedb (__TEXT,__text) non-external __ZL29classInitialize_CVPixelBufferPv
00007ff841fc6760 (__DATA,__bss) non-external __ZL29gPixelBufferBackingSummaryBag
00007ff80805f9f5 (__TEXT,__text) non-external __ZL29registerCompressedTiledFormatjjPK10__CFStringmmmPKmPK12CVInt32PointPPKhS8_PK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypeS6_jP14__CFDictionaryP9__CFArray
00007ff808065a41 (__TEXT,__text) non-external __ZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKc
00007ff80804ef2e (__TEXT,__text) non-external __ZL30classFinalize_CVDataBufferPoolPKv
00007ff808045ee3 (__TEXT,__text) non-external __ZL30classInitialize_CVMetalTexturePv
00007ff80804626d (__TEXT,__text) non-external __ZL30classInitialize_CVOpenGLBufferPv
00007ff841fc6788 (__DATA,__bss) non-external __ZL30cvSLSDisplayGetCurrentVBLDelta
00007ff808057713 (__TEXT,__text) non-external __ZL30userSwitchNotificationCallbackP12__CFMachPortPvlS1_
00007ff8080686aa (__TEXT,__text) non-external __ZL31SelectFieldOfPixelBufferTextureP21CVOpenGLTextureObjectPK14__CFDictionary
00007ff8080613e1 (__TEXT,__text) non-external __ZL31_releaseCFDataForCGDataProviderPvPKvm
00007ff80804b7fe (__TEXT,__text) non-external __ZL31classFinalize_CVPixelBufferPoolPKv
00007ff8080462b5 (__TEXT,__text) non-external __ZL31classInitialize_CVOpenGLTexturePv
00007ff841fc5e48 (__DATA,__data) non-external __ZL31gPixelBufferBackingSummaryMutex
00007ff80807ebd8 (__TEXT,__const) non-external __ZL31kCVCGTransferFunction_sRGB_Info
00007ff80807ebb0 (__TEXT,__const) non-external __ZL31kCVTransferFunction_Linear_Info
00007ff808068878 (__TEXT,__text) non-external __ZL32InitializePixelBufferTextureDataPK21CVOpenGLTextureObject
00007ff80804d78e (__TEXT,__text) non-external __ZL32classFinalize_CVLockingBunchPairPKv
00007ff80805e702 (__TEXT,__text) non-external __ZL32classFinalize_CVOpenGLBufferPoolPKv
00007ff80804df01 (__TEXT,__text) non-external __ZL32classInitialize_CVDataBufferPoolPv
00007ff808061754 (__TEXT,__text) non-external __ZL32cvGetUnrecognizedCodePointStringPv
00007ff841fc6768 (__DATA,__bss) non-external __ZL32gPixelBufferBackingSummaryInited
00007ff841fc6738 (__DATA,__bss) non-external __ZL32gPixelBufferBackingTotalDataSize
00007ff808065b2c (__TEXT,__text) non-external __ZL32getBaseAddressOfPlaneWithoutLockP10__CVBufferm
00007ff80807eb38 (__TEXT,__const) non-external __ZL32kCVCGTransferFunction_CG709_Info
00007ff80804bb84 (__TEXT,__text) non-external __ZL33classFinalize_CVLocklessBunchPairPKv
00007ff80804d480 (__TEXT,__text) non-external __ZL33classFinalize_CVMetalTextureCachePKv
00007ff80804aabd (__TEXT,__text) non-external __ZL33classInitialize_CVPixelBufferPoolPv
00007ff80805c3b4 (__TEXT,__text) non-external __ZL33printPixelBufferBackingSummaryBagPK7__CFBagm
00007ff80805bb8f (__TEXT,__text) non-external __ZL34_CVPixelBufferStandardMemoryLayoutPvPK13__CFAllocatorPK14__CFDictionaryS5_S5_S5_mmmmmmmmmmPS_PmS7_S7_S7_S7_PP11__IOSurfaceS9_P10__CVBufferPjS7_S6_
00007ff808061b3a (__TEXT,__text) non-external __ZL34classCopyDebugDescription_CVObjectPKv
00007ff80805e012 (__TEXT,__text) non-external __ZL34classFinalize_CVOpenGLTextureCachePKv
00007ff80805c2a0 (__TEXT,__text) non-external __ZL34classFinalize_CVPixelBufferBackingPKv
00007ff8080448bb (__TEXT,__text) non-external __ZL34classInitialize_CVLockingBunchPairPv
00007ff80805e271 (__TEXT,__text) non-external __ZL34classInitialize_CVOpenGLBufferPoolPv
00007ff80807eb60 (__TEXT,__const) non-external __ZL34kQTTransferFunction_ITU_R2020_Info
00007ff80804d569 (__TEXT,__text) non-external __ZL35_CVPixelBufferStandardMemoryDisposePvPK13__CFAllocatorS_P11__IOSurfaceS_
00007ff808061afb (__TEXT,__text) non-external __ZL35classCopyFormatDescription_CVObjectPKvPK14__CFDictionary
00007ff80804b315 (__TEXT,__text) non-external __ZL35classInitialize_CVLocklessBunchPairPv
00007ff808044511 (__TEXT,__text) non-external __ZL35classInitialize_CVMetalTextureCachePv
00007ff841fc6870 (__DATA,__bss) non-external __ZL35cvBufferKeyToIOSurfaceKeyDictionary
00007ff80807e990 (__TEXT,__const) non-external __ZL35kQTTransferFunction_GenericRGB_Info
00007ff80805d005 (__TEXT,__text) non-external __ZL36classInitialize_CVOpenGLTextureCachePv
00007ff808057d99 (__TEXT,__text) non-external __ZL36classInitialize_CVPixelBufferBackingPv
00007ff80805ebc0 (__TEXT,__text) non-external __ZL37mergeCFDictionariesUnlessTheyConflictPKvS0_Pv
00007ff841fc6820 (__DATA,__bss) non-external __ZL37sCVUnrecognizedCodePointDispatchQueue
00007ff80804fd54 (__TEXT,__text) non-external __ZL38classCopyDebugDescription_CVDataBufferPKv
00007ff808040506 (__TEXT,__text) non-external __ZL39_registerBiPlanarPixelFormatDescriptionjiiihhPK10__CFStringhP14__CFDictionaryP9__CFArray
00007ff80805f916 (__TEXT,__text) non-external __ZL39areUniversalCompressionFormatsSupportedv
00007ff808057b0e (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVDisplayLinkPKv
00007ff808063ab6 (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVPixelBufferPKv
00007ff80804fd15 (__TEXT,__text) non-external __ZL39classCopyFormatDescription_CVDataBufferPKvPK14__CFDictionary
00007ff808040f4d (__TEXT,__text) non-external __ZL39initCVBufferKeyToIOSurfaceKeyDictionaryv
00007ff80807eb88 (__TEXT,__const) non-external __ZL39kQTTransferFunction_SMPTE_ST_428_1_Info
00007ff80805ea5c (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVMetalTexturePKv
00007ff808051860 (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVOpenGLBufferPKv
00007ff808057acf (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVDisplayLinkPKvPK14__CFDictionary
00007ff808063a77 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVPixelBufferPKvPK14__CFDictionary
00007ff80805c874 (__TEXT,__text) non-external __ZL41_cvDisplayLinkConvertServerMATtoClientMATy
00007ff808057112 (__TEXT,__text) non-external __ZL41classCopyDebugDescription_CVOpenGLTexturePKv
00007ff80805ea1d (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVMetalTexturePKvPK14__CFDictionary
00007ff808051821 (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVOpenGLBufferPKvPK14__CFDictionary
00007ff80804a81b (__TEXT,__text) non-external __ZL41restrictToPixelFormatTypeListIntersectionPK13__CFAllocatorP14__CFDictionaryPKvPK10__CFString
00007ff80804b418 (__TEXT,__text) non-external __ZL42CVAtomicBunchIncreaseSizeAndReserveElementP14_CVAtomicBunchjPP13_QueueElement
00007ff80804ef7c (__TEXT,__text) non-external __ZL42classCopyDebugDescription_CVDataBufferPoolPKv
00007ff8080570d3 (__TEXT,__text) non-external __ZL42classCopyFormatDescription_CVOpenGLTexturePKvPK14__CFDictionary
00007ff808051344 (__TEXT,__text) non-external __ZL43classCopyDebugDescription_CVPixelBufferPoolPKv
00007ff80804ef3d (__TEXT,__text) non-external __ZL43classCopyFormatDescription_CVDataBufferPoolPKvPK14__CFDictionary
00007ff80805c5b6 (__TEXT,__text) non-external __ZL44_cvDisplayLinkDisplayReconfigurationCallbackjjPv
00007ff808060652 (__TEXT,__text) non-external __ZL44areUniversalLossyCompressionFormatsSupportedv
00007ff808067b28 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVLockingBunchPairPKv
00007ff80805e750 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVOpenGLBufferPoolPKv
00007ff808051305 (__TEXT,__text) non-external __ZL44classCopyFormatDescription_CVPixelBufferPoolPKvPK14__CFDictionary
00007ff8080616e0 (__TEXT,__text) non-external __ZL44cvSetUpUnrecognizedCodePointDictionariesOncePv
00007ff841fc5e08 (__DATA,__data) non-external __ZL44gPixelBufferBackingCachedChildIOSurfaceMutex
00007ff80806e61e (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVLocklessBunchPairPKv
00007ff808061e54 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVMetalTextureCachePKv
00007ff808067ae9 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVLockingBunchPairPKvPK14__CFDictionary
00007ff80805e711 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVOpenGLBufferPoolPKvPK14__CFDictionary
00007ff841fc6810 (__DATA,__bss) non-external __ZL45sCVSetUpUnrecognizedCodePointDictionariesOnce
00007ff80805e060 (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVOpenGLTextureCachePKv
00007ff80805c2ee (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVPixelBufferBackingPKv
00007ff80806e5df (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVLocklessBunchPairPKvPK14__CFDictionary
00007ff808061e15 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVMetalTextureCachePKvPK14__CFDictionary
00007ff841fc6818 (__DATA,__bss) non-external __ZL46sCVStringsForUnrecognizedYCbCrMatrixCodePoints
00007ff80805e021 (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVOpenGLTextureCachePKvPK14__CFDictionary
00007ff80805c2af (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVPixelBufferBackingPKvPK14__CFDictionary
00007ff80804f419 (__TEXT,__text) non-external __ZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjb
00007ff80805bf03 (__TEXT,__text) non-external __ZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjb
00007ff841fc6828 (__DATA,__bss) non-external __ZL49sCVStringsForUnrecognizedColorPrimariesCodePoints
00007ff841fc22b0 (__DATA,__const) non-external __ZL49sCorrespondingCoreVideoAndIOSurfaceAttachmentKeys
00007ff841fc6190 (__DATA,__data) non-external __ZL4once
00007ff841fc6830 (__DATA,__bss) non-external __ZL51sCVStringsForUnrecognizedTransferFunctionCodePoints
00007ff80806602d (__TEXT,__text) non-external __ZL63calculateSparseHistogramAndSizeOfCompressedTileDataUsageOfPlaneP10__CVBuffermmmmmPmS1_b
00007ff808040396 (__TEXT,__text) non-external __ZL70_registerDescriptionWithPixelFormatTypeInPixelFormatDictionaryAndArrayPK14__CFDictionaryjPS_P9__CFArray
00007ff841fc6758 (__DATA,__bss) non-external __ZL9sPageSize
00007ff808044a54 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair13setBufferPoolEP14__CVBufferPool
00007ff808061168 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair26invokeDestroyBackingkTraceEP20CVPixelBufferBacking
00007ff80804bb76 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair27exitBackingsCriticalSectionEv
00007ff808045f64 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair28notifyPoolBufferBackingInUseEP15CVBufferBacking
00007ff8080465d2 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair31notifyPoolBufferBackingNotInUseEP15CVBufferBacking
00007ff808045f56 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair32enterBackingsCriticalReadSectionEv
00007ff80804bb2e (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair33enterBackingsCriticalWriteSectionEv
00007ff80804bbb2 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair8finalizeEv
00007ff808044934 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairC2EPKv
00007ff80806e69c (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD0Ev
00007ff80806e696 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD1Ev
00007ff8080447f2 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool13initBunchPairEPK13__CFAllocator
00007ff80804c916 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool18bufferBackingInUseEP15CVBufferBacking
00007ff80804cf60 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff8080447b2 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool4initEv
00007ff80806d942 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool7getNameEv
00007ff80804b91a (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool8finalizeEv
00007ff80806d922 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC1EPKv
00007ff80804452a (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC2EPKv
00007ff80806d952 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD0Ev
00007ff80806d94c (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD1Ev
00007ff80804fa16 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer10getBackingEv
00007ff80804fb42 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff80804fb9e (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff80804fca6 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer16removeAttachmentEPK10__CFString
00007ff80804fa20 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20copyDebugDescriptionEv
00007ff80804fcde (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20removeAllAttachmentsEv
00007ff80804fbf4 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff80804f9dc (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer25initWithDataBufferBackingEP19CVDataBufferBacking
00007ff80804fce8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
00007ff80804f8c0 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer5allocEPK13__CFAllocator
00007ff80804f9a4 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer8finalizeEv
00007ff80804f954 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC1EPKv
00007ff80804f97c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC2EPKv
00007ff80804fd00 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD0Ev
00007ff80804fcfa (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD1Ev
00007ff80804f8ba (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferdlEPv
00007ff80804f8b0 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffernwEmPv
00007ff80802fbce (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink11runIOThreadEv
00007ff808057a1e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink13translateTimeEPK11CVTimeStampPS0_
00007ff808030446 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink14getCurrentTimeEP11CVTimeStamp
00007ff808057a9c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink15getDisplayTimesEPyS0_S0_
00007ff80804d078 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink16setOutputHandlerEU13block_pointerFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyE
00007ff808057aba (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17getCurrentDisplayEv
00007ff808057aae (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setCurrentDisplayEj
00007ff80802f862 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setOutputCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyPvES6_
00007ff808057986 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setRenderCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampPyPvES6_
00007ff80805772e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18handleNotificationEPK10__CFStringPKvPK14__CFDictionary
00007ff8080579c8 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18setDisplayCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampyPvES5_
00007ff808057a0a (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink21getOutputVideoLatencyEv
00007ff80803064e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink23calculateNextWakeUpTimeEP11CVTimeStampS1_b
00007ff8080310ac (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink33getActualOutputVideoRefreshPeriodEv
00007ff808030a32 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink34getNominalOutputVideoRefreshPeriodEv
00007ff80802f3f2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4initEv
00007ff80802fabe (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4stopEv
00007ff808057666 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5allocEPK13__CFAllocator
00007ff80802f908 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5startEv
00007ff808057a96 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink6resyncEP11CVTimeStampb
00007ff808048160 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink8finalizeEv
00007ff80804d926 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9isRunningEv
00007ff808030ee2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9performIOEP11CVTimeStamp
00007ff80802fb64 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9setPausedEbb
00007ff808030cee (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9waitUntilEy
00007ff8080576f2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC1EPKv
00007ff80802f15a (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC2EPKv
00007ff808057ac8 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD0Ev
00007ff808057ac2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD1Ev
00007ff808057660 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkdlEPv
00007ff808057656 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinknwEmPv
00007ff80806bc04 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12getCleanRectEv
00007ff80806bbc4 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12hasCleanRectEv
00007ff80804d8c2 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13getColorSpaceEv
00007ff80806b7ec (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13setColorSpaceEP12CGColorSpace
00007ff80806bf48 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer13setFieldCountEm
00007ff80806b942 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer14getDisplaySizeEv
00007ff80806b7d2 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer14getEncodedSizeEv
00007ff80806b7ca (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer15getImageBackingEv
00007ff80806ba50 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer16setCleanApertureEdddd
00007ff80806be12 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer19setPixelAspectRatioEmm
00007ff80806b80c (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer20setDisplayDimensionsEmm
00007ff8080410a2 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer4initEv
00007ff80804676a (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer8finalizeEv
00007ff80806b7aa (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferC1EPKv
00007ff808040f06 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferC2EPKv
00007ff80806bfac (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferD0Ev
00007ff80806bfa6 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBufferD1Ev
00007ff808062358 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer10dumpToQTESEPc
00007ff808061eb8 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer10getBackingEv
00007ff80806250e (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13drawColorBarsEv
00007ff808043ad4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff80804d83c (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14getBaseAddressEb
00007ff808043fce (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff808045384 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer15getImageBackingEv
00007ff8080434f8 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer16removeAttachmentEPK10__CFString
00007ff80806201e (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer20copyDebugDescriptionEv
00007ff8080467ec (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer20removeAllAttachmentsEv
00007ff80804cd62 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff808061eae (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer24setBaseAddressAdjustmentEm
00007ff808041068 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer26initWithPixelBufferBackingEP20CVPixelBufferBacking
00007ff808061ec2 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer26pushAttachmentsToIOSurfaceEv
00007ff80804126a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
00007ff80804428c (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer34addIOSurfaceAttachmentToDictionaryEP14__CFDictionaryPK10__CFStringPKv
00007ff808043d2a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer36setIOSurfaceAttachmentForCVBufferKeyEPK10__CFStringPKv
00007ff808040e5e (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer5allocEPK13__CFAllocator
00007ff8080468d0 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffer8finalizeEv
00007ff808061e74 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferC1EPKv
00007ff80804d9e4 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferC2EPKv
00007ff808063a70 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferD0Ev
00007ff808063a6a (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferD1Ev
00007ff808061e6e (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBufferdlEPv
00007ff808061e64 (__TEXT,__text) non-external (was a private external) __ZN13CVPixelBuffernwEmPv
00007ff80802f798 (__TEXT,__text) non-external (was a private external) __ZN14CVHostTimeBase10InitializeEv
00007ff841fc5a40 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase10sFrequencyE
00007ff841fc693c (__DATA,__common) non-external (was a private external) __ZN14CVHostTimeBase16sUseMicrosecondsE
00007ff841fc5a4c (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase17sToNanosNumeratorE
00007ff841fc5a54 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase19sFromNanosNumeratorE
00007ff841fc5a50 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase19sToNanosDenominatorE
00007ff841fc5a58 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase21sFromNanosDenominatorE
00007ff841fc5a5d (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase9sIsInitedE
00007ff841fc5a48 (__DATA,__data) non-external (was a private external) __ZN14CVHostTimeBase9sMinDeltaE
00007ff8080518b0 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking10setFlippedEh
00007ff80805189c (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking16provideImageDataEPvmmmmm
00007ff808051ce2 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking17flushMetalTextureEv
00007ff8080518a4 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking18getPixelFormatTypeEv
00007ff808051a70 (__TEXT,__text) non-external (was a private external) __ZN14CVImageBacking20deleteImageGLTextureEP17_CGLContextObjectjPK14__CFDictionary
