00000001e2d66fd8 (__TEXT,__gcc_except_tab) non-external GCC_except_table11
00000001e2d67104 (__TEXT,__gcc_except_tab) non-external GCC_except_table147
00000001e2d67130 (__TEXT,__gcc_except_tab) non-external GCC_except_table206
00000001e2d67144 (__TEXT,__gcc_except_tab) non-external GCC_except_table221
00000001e2d67158 (__TEXT,__gcc_except_tab) non-external GCC_except_table269
00000001e2d6716c (__TEXT,__gcc_except_tab) non-external GCC_except_table289
00000001e2d671b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table387
00000001e2d671cc (__TEXT,__gcc_except_tab) non-external GCC_except_table398
00000001e2d671e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table399
00000001e2d671f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table401
00000001e2d67218 (__TEXT,__gcc_except_tab) non-external GCC_except_table403
00000001e2d6723c (__TEXT,__gcc_except_tab) non-external GCC_except_table404
00000001e2d6724c (__TEXT,__gcc_except_tab) non-external GCC_except_table465
00000001e2d67270 (__TEXT,__gcc_except_tab) non-external GCC_except_table530
00000001e2d67008 (__TEXT,__gcc_except_tab) non-external GCC_except_table58
00000001e2d67048 (__TEXT,__gcc_except_tab) non-external GCC_except_table60
00000001e2d67070 (__TEXT,__gcc_except_tab) non-external GCC_except_table61
00000001e2d67084 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
00000001e2d67094 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
00000001e2d22bb4 (__TEXT,__text) external __ZN16CCProfileMonitor15profileCallbackEi
00000001e2d22954 (__TEXT,__text) external __ZN16CCProfileMonitor17initWithConfigureEP11CCConfigure
00000001e2d5c4e8 (__TEXT,__text) external __ZN16CCProfileMonitor17mergeProfilePlistEPKvS1_
00000001e2d5d6a8 (__TEXT,__text) external __ZN16CCProfileMonitor18applyConfigurationEPK10__CFStringS2_
00000001e2d5ce5c (__TEXT,__text) external __ZN16CCProfileMonitor20getOwnersFromProfileEPK14__CFDictionary
00000001e2d5db6c (__TEXT,__text) external __ZN16CCProfileMonitor21getOwnersFromCCConfigEPK14__CFDictionaryP7__CFSet
00000001e2d30328 (__TEXT,__text) external __ZN16CCProfileMonitor21initializeProfilePortEv
00000001e2d2ff2c (__TEXT,__text) external __ZN16CCProfileMonitor21setStreamEventHandlerEv
00000001e2d5f64c (__TEXT,__text) external __ZN16CCProfileMonitor26isProfileInstalledForOwnerEPK10__CFString
00000001e2d5e560 (__TEXT,__text) external __ZN16CCProfileMonitor28getOwnersFromPipesAndStreamsEPK14__CFDictionaryP7__CFSet
00000001e2d5f0fc (__TEXT,__text) external __ZN16CCProfileMonitor29sendProfileChangeNotificationEi
00000001e2d2646c (__TEXT,__text) external __ZN16CCProfileMonitor6ccfreeEv
00000001e2d5f0c8 (__TEXT,__text) external __ZN16CCProfileMonitorC1Ev
00000001e2d5f098 (__TEXT,__text) external __ZN16CCProfileMonitorC2Ev
00000001e2d267d0 (__TEXT,__text) external __ZN16CCProfileMonitorD0Ev
00000001e2d5f094 (__TEXT,__text) external __ZN16CCProfileMonitorD1Ev
00000001e2d5f0f8 (__TEXT,__text) external __ZN16CCProfileMonitorD2Ev
00000001e2d2d9e0 (__TEXT,__text) external __ZN16CCServiceMonitor12scanServicesEv
00000001e2d2d8bc (__TEXT,__text) external __ZN16CCServiceMonitor13freeresourcesEv
00000001e2d1f598 (__TEXT,__text) external __ZN16CCServiceMonitor17servicesPublishedEj
00000001e2d226e0 (__TEXT,__text) external __ZN16CCServiceMonitor18servicesTerminatedEj
00000001e2d5f970 (__TEXT,__text) external __ZN16CCServiceMonitor21servicesStopListeningEv
00000001e2d5f964 (__TEXT,__text) external __ZN16CCServiceMonitor22servicePublishCallbackEPvj
00000001e2d5f958 (__TEXT,__text) external __ZN16CCServiceMonitor24serviceTerminateCallbackEPvj
00000001e2d5f80c (__TEXT,__text) external __ZN16CCServiceMonitor26initWithDictionaryAndQueueEP14__CFDictionaryP16dispatch_queue_s
00000001e2d5f9e0 (__TEXT,__text) external __ZN16CCServiceMonitor6ccfreeEv
00000001e2d5fad8 (__TEXT,__text) external __ZN16CCServiceMonitorC2Ev
00000001e2d5fad0 (__TEXT,__text) external __ZN16CCServiceMonitorD0Ev
00000001e2d5fad4 (__TEXT,__text) external __ZN16CCServiceMonitorD1Ev
00000001e2d5fb24 (__TEXT,__text) external __ZN16CCServiceMonitorD2Ev
00000001e2d62dbc (__TEXT,__text) external __ZN17CCPcapngFormatter14writeLogFooterEPK13CCLogMetadata
00000001e2d62654 (__TEXT,__text) external __ZN17CCPcapngFormatter14writeLogHeaderEPK13CCLogMetadata
00000001e2d2b83c (__TEXT,__text) external __ZN17CCPcapngFormatter15writeFileHeaderEv
00000001e2d63278 (__TEXT,__text) external __ZN17CCPcapngFormatter15writeLogPayloadEPKcm
00000001e2d3292c (__TEXT,__text) external __ZN17CCPcapngFormatter17withRegistryEntryEj
00000001e2d61c74 (__TEXT,__text) external __ZN17CCPcapngFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00000001e2d2c078 (__TEXT,__text) external __ZN17CCPcapngFormatter19freeInterfaceTablesEv
00000001e2d339a4 (__TEXT,__text) external __ZN17CCPcapngFormatter19freeStreamNameArrayEv
00000001e2d632e0 (__TEXT,__text) external __ZN17CCPcapngFormatter19printInterfaceTableEv
00000001e2d6329c (__TEXT,__text) external __ZN17CCPcapngFormatter20streamId2InterfaceIdEjRj
00000001e2d61c34 (__TEXT,__text) external __ZN17CCPcapngFormatter21initWithRegistryEntryEj
00000001e2d63178 (__TEXT,__text) external __ZN17CCPcapngFormatter24searchStreamIdInRegistryEj
00000001e2d2b830 (__TEXT,__text) external __ZN17CCPcapngFormatter25getFormatterFileExtensionEv
00000001e2d329b0 (__TEXT,__text) external __ZN17CCPcapngFormatter27buildStreamToInterfaceTableEv
00000001e2d2c108 (__TEXT,__text) external __ZN17CCPcapngFormatter6ccfreeEv
00000001e2d61de0 (__TEXT,__text) external __ZN17CCPcapngFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2d2c140 (__TEXT,__text) non-external __ZN17CCPcapngFormatterD0Ev
00000001e2d63274 (__TEXT,__text) non-external __ZN17CCPcapngFormatterD1Ev
00000001e2d47298 (__TEXT,__text) external __ZN18CCLogPipeInterface11setLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00000001e2d47320 (__TEXT,__text) external __ZN18CCLogPipeInterface11setLogLevelEP33CCLogPipeUserClientStreamLogLevel
00000001e2d3274c (__TEXT,__text) external __ZN18CCLogPipeInterface13freeResourcesEv
00000001e2d47540 (__TEXT,__text) external __ZN18CCLogPipeInterface13profileLoadedEv
00000001e2d27984 (__TEXT,__text) external __ZN18CCLogPipeInterface13wakeupTapLoopEv
00000001e2d22288 (__TEXT,__text) external __ZN18CCLogPipeInterface14openUserClientEv
00000001e2d47584 (__TEXT,__text) external __ZN18CCLogPipeInterface14profileRemovedEv
00000001e2d472dc (__TEXT,__text) external __ZN18CCLogPipeInterface14updateLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00000001e2d2227c (__TEXT,__text) external __ZN18CCLogPipeInterface15getUserClientIDEv
00000001e2d47474 (__TEXT,__text) external __ZN18CCLogPipeInterface16setNotifyTimeoutEP32CCLogPipeUserClientNotifyTimeout
00000001e2d474b8 (__TEXT,__text) external __ZN18CCLogPipeInterface17setWatermarkLevelEP33CCLogPipeUserClientWatermarkLevel
00000001e2d470b0 (__TEXT,__text) external __ZN18CCLogPipeInterface17withRegistryEntryEjP5CCTap
00000001e2d475c8 (__TEXT,__text) external __ZN18CCLogPipeInterface18dumpToDiskCompleteEP11CCTimestamp
00000001e2d47364 (__TEXT,__text) external __ZN18CCLogPipeInterface18setConsoleLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00000001e2d473ec (__TEXT,__text) external __ZN18CCLogPipeInterface18setConsoleLogLevelEP33CCLogPipeUserClientStreamLogLevel
00000001e2d470a8 (__TEXT,__text) external __ZN18CCLogPipeInterface21initWithRegistryEntryEjP5CCTap
00000001e2d473a8 (__TEXT,__text) external __ZN18CCLogPipeInterface21updateConsoleLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00000001e2d2b208 (__TEXT,__text) external __ZN18CCLogPipeInterface6ccfreeEv
00000001e2d47430 (__TEXT,__text) external __ZN18CCLogPipeInterface7captureEP23CCPipeUserClientCapture
00000001e2d47174 (__TEXT,__text) external __ZN18CCLogPipeInterface7mapPipeEP12CCLogPipeMap
00000001e2d474fc (__TEXT,__text) external __ZN18CCLogPipeInterface9setPolicyEP25CCLogPipeUserClientPolicy
00000001e2d4721c (__TEXT,__text) external __ZN18CCLogPipeInterface9unmapPipeEP12CCLogPipeMap
00000001e2d2b278 (__TEXT,__text) non-external __ZN18CCLogPipeInterfaceD0Ev
00000001e2d470ac (__TEXT,__text) non-external __ZN18CCLogPipeInterfaceD1Ev
00000001e2d31fc8 (__TEXT,__text) external __ZN19CCDataPipeInterface13freeResourcesEv
00000001e2d4276c (__TEXT,__text) external __ZN19CCDataPipeInterface13profileLoadedEv
00000001e2d42664 (__TEXT,__text) external __ZN19CCDataPipeInterface13queryMetaDataEP23CCDataPipeUserClientMap
00000001e2d2753c (__TEXT,__text) external __ZN19CCDataPipeInterface13wakeupTapLoopEv
00000001e2d210e4 (__TEXT,__text) external __ZN19CCDataPipeInterface14openUserClientEv
00000001e2d427b0 (__TEXT,__text) external __ZN19CCDataPipeInterface14profileRemovedEv
00000001e2d210d8 (__TEXT,__text) external __ZN19CCDataPipeInterface15getUserClientIDEv
00000001e2d425a0 (__TEXT,__text) external __ZN19CCDataPipeInterface17withRegistryEntryEjP5CCTap
00000001e2d42598 (__TEXT,__text) external __ZN19CCDataPipeInterface21initWithRegistryEntryEjP5CCTap
00000001e2d27580 (__TEXT,__text) external __ZN19CCDataPipeInterface6ccfreeEv
00000001e2d427f4 (__TEXT,__text) external __ZN19CCDataPipeInterface7captureEP23CCPipeUserClientCapture
00000001e2d426e8 (__TEXT,__text) external __ZN19CCDataPipeInterface8readDataEP23CCDataPipeUserClientMap
00000001e2d27658 (__TEXT,__text) non-external __ZN19CCDataPipeInterfaceD0Ev
00000001e2d4259c (__TEXT,__text) non-external __ZN19CCDataPipeInterfaceD1Ev
00000001e2d61b1c (__TEXT,__text) external __ZN19CCIOReportDumpQueue12signalToSaveEv
00000001e2d60fdc (__TEXT,__text) external __ZN19CCIOReportDumpQueue14doSaveChannelsEPK10__CFStringP14__CFDictionary
00000001e2d1f7d4 (__TEXT,__text) external __ZN19CCIOReportDumpQueue15processorThreadEPv
00000001e2d1f7fc (__TEXT,__text) external __ZN19CCIOReportDumpQueue16_processorThreadEv
00000001e2d61b68 (__TEXT,__text) external __ZN19CCIOReportDumpQueue19cancelableBlockFuncEv
00000001e2d3728c (__TEXT,__text) external __ZN19CCIOReportDumpQueue19stopProcessorThreadEv
00000001e2d61c14 (__TEXT,__text) external __ZN19CCIOReportDumpQueue20startProcessorThreadEv
00000001e2d609a8 (__TEXT,__text) external __ZN19CCIOReportDumpQueue21initInstanceWithQueueEP16dispatch_queue_s
00000001e2d6090c (__TEXT,__text) external __ZN19CCIOReportDumpQueue23createInstanceWithQueueEP16dispatch_queue_s
00000001e2d2d794 (__TEXT,__text) external __ZN19CCIOReportDumpQueue6ccfreeEv
00000001e2d2d850 (__TEXT,__text) external __ZN19CCIOReportDumpQueue7dequeueEv
00000001e2d60f50 (__TEXT,__text) external __ZN19CCIOReportDumpQueue7enqueueEP16ior_dump_request
00000001e2d608e0 (__TEXT,__text) external __ZN19CCIOReportDumpQueueC1Ev
00000001e2d608b8 (__TEXT,__text) external __ZN19CCIOReportDumpQueueC2Ev
00000001e2d2d8a8 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD0Ev
00000001e2d608b4 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD1Ev
00000001e2d60908 (__TEXT,__text) external __ZN19CCIOReportDumpQueueD2Ev
00000001e2d2d6fc (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeFileFooterEv
00000001e2d2c160 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeFileHeaderEv
00000001e2d5c350 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeLogPayloadEPKcm
00000001e2d5bc38 (__TEXT,__text) external __ZN21CCIOReporterFormatter15writeTimeStringEPK13CCLogMetadata
00000001e2d33a18 (__TEXT,__text) external __ZN21CCIOReporterFormatter17withRegistryEntryEj
00000001e2d5a754 (__TEXT,__text) non-external __ZN21CCIOReporterFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00000001e2d5a71c (__TEXT,__text) external __ZN21CCIOReporterFormatter21initWithRegistryEntryEj
00000001e2d2c154 (__TEXT,__text) external __ZN21CCIOReporterFormatter25getFormatterFileExtensionEv
00000001e2d5bd48 (__TEXT,__text) external __ZN21CCIOReporterFormatter26getChannelsForSubscriptionEPK9__CFArrayPK10__CFNumber
00000001e2d33aa8 (__TEXT,__text) external __ZN21CCIOReporterFormatter35addRegistryChildToChannelDictionaryEj
00000001e2d5b774 (__TEXT,__text) external __ZN21CCIOReporterFormatter35getChannelsForStreamAndSubscriptionEPK10__CFNumberS2_
00000001e2d2c1c8 (__TEXT,__text) external __ZN21CCIOReporterFormatter38refreshSubscriptionsFromStreamRegistryEv
00000001e2d342a0 (__TEXT,__text) external __ZN21CCIOReporterFormatter38shapeIOReportLibraryFriendlyDictionaryEv
00000001e2d35a98 (__TEXT,__text) external __ZN21CCIOReporterFormatter38storeChannelDescriptionFromDriverGroupEP14__CFDictionaryPKS0_
00000001e2d2ca78 (__TEXT,__text) external __ZN21CCIOReporterFormatter39storeChannelDescriptionFromSubscriptionEP14__CFDictionaryPKS0_PK10__CFNumber
00000001e2d35514 (__TEXT,__text) external __ZN21CCIOReporterFormatter48storeChannelDescriptionFromStreamAndSubscriptionEP14__CFDictionaryPK10__CFNumberS4_
00000001e2d2d72c (__TEXT,__text) external __ZN21CCIOReporterFormatter6ccfreeEv
00000001e2d5a75c (__TEXT,__text) external __ZN21CCIOReporterFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2d2d780 (__TEXT,__text) non-external __ZN21CCIOReporterFormatterD0Ev
00000001e2d5c34c (__TEXT,__text) non-external __ZN21CCIOReporterFormatterD1Ev
00000001e2d3eb2c (__TEXT,__text) external __ZN22CCCrashTracerFormatter17withRegistryEntryEj
00000001e2d3e9e4 (__TEXT,__text) external __ZN22CCCrashTracerFormatter21initWithRegistryEntryEj
00000001e2d3ea18 (__TEXT,__text) external __ZN22CCCrashTracerFormatter25getFormatterFileExtensionEv
00000001e2d3eb10 (__TEXT,__text) external __ZN22CCCrashTracerFormatter6ccfreeEv
00000001e2d3ea24 (__TEXT,__text) external __ZN22CCCrashTracerFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2d3eb14 (__TEXT,__text) non-external __ZN22CCCrashTracerFormatterD0Ev
00000001e2d3eb28 (__TEXT,__text) non-external __ZN22CCCrashTracerFormatterD1Ev
00000001e2d3be28 (__TEXT,__text) external __ZN22CCOSSerializeFormatter15writeLogPayloadEPKcm
00000001e2d3bda8 (__TEXT,__text) external __ZN22CCOSSerializeFormatter17withRegistryEntryEj
00000001e2d3b720 (__TEXT,__text) non-external __ZN22CCOSSerializeFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00000001e2d3b6dc (__TEXT,__text) external __ZN22CCOSSerializeFormatter21initWithRegistryEntryEj
00000001e2d3b714 (__TEXT,__text) external __ZN22CCOSSerializeFormatter25getFormatterFileExtensionEv
00000001e2d3bd8c (__TEXT,__text) external __ZN22CCOSSerializeFormatter6ccfreeEv
00000001e2d3b728 (__TEXT,__text) external __ZN22CCOSSerializeFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2d3bd90 (__TEXT,__text) non-external __ZN22CCOSSerializeFormatterD0Ev
00000001e2d3bda4 (__TEXT,__text) non-external __ZN22CCOSSerializeFormatterD1Ev
00000001e2d42574 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter15writeLogPayloadEPKcm
00000001e2d424f4 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter17withRegistryEntryEj
00000001e2d3f844 (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatter17writeCommentEntryEPK13CCLogMetadataPKcm
00000001e2d3f800 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter21initWithRegistryEntryEj
00000001e2d3f838 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter25getFormatterFileExtensionEv
00000001e2d40a98 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter37convertInterestsArrayToIOReportLegendEP14__CFDictionaryPK9__CFArray
00000001e2d40d8c (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter38storeChannelDescriptionFromDriverGroupEP14__CFDictionaryPKS0_
00000001e2d40110 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter39createDictionaryWithProcessedIOReporterEPK14__CFDictionaryPK13CCLogMetadata
00000001e2d3fed4 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter42processAllDictionarieswithinIncommingArrayEPK9__CFArrayPK13CCLogMetadata
00000001e2d424d8 (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter6ccfreeEv
00000001e2d3f84c (__TEXT,__text) external __ZN36CCOSSerializeWithIOReporterFormatter8writeLogEPK13CCLogMetadataPKcmS4_m
00000001e2d424dc (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatterD0Ev
00000001e2d424f0 (__TEXT,__text) non-external __ZN36CCOSSerializeWithIOReporterFormatterD1Ev
00000001e2d5fc28 (__TEXT,__text) external __ZN5CCTap10getTapTypeEv
00000001e2d5fbc8 (__TEXT,__text) external __ZN5CCTap10isQuiescedEv
00000001e2d5fb68 (__TEXT,__text) external __ZN5CCTap11setQuiescedEv
00000001e2d31c7c (__TEXT,__text) external __ZN5CCTap13freeResourcesEv
00000001e2d5fc1c (__TEXT,__text) non-external __ZN5CCTap13profileLoadedEv
00000001e2d5fc10 (__TEXT,__text) non-external __ZN5CCTap14profileRemovedEv
00000001e2d212e4 (__TEXT,__text) external __ZN5CCTap14runDrainThreadEPv
00000001e2d3201c (__TEXT,__text) external __ZN5CCTap16freeDirPathArrayEv
00000001e2d5fbd0 (__TEXT,__text) external __ZN5CCTap16prepareQuiescingEv
00000001e2d5fd3c (__TEXT,__text) external __ZN5CCTap17findWithDirectoryEPK10__CFString
00000001e2d2dd5c (__TEXT,__text) external __ZN5CCTap17withRegistryEntryEj
00000001e2d5fb80 (__TEXT,__text) external __ZN5CCTap18resumeFromQuiescedEv
00000001e2d5fd94 (__TEXT,__text) external __ZN5CCTap19isDumpToDiskAllowedEv
00000001e2d5fd90 (__TEXT,__text) external __ZN5CCTap19printDirectoryArrayEPKcx
00000001e2d5fc9c (__TEXT,__text) external __ZN5CCTap20findWithOwnerAndPipeEPK10__CFStringS2_
00000001e2d5fc68 (__TEXT,__text) external __ZN5CCTap20setIOReportDumpQueueEP19CCIOReportDumpQueue
00000001e2d21100 (__TEXT,__text) external __ZN5CCTap21initWithRegistryEntryEj
00000001e2d2525c (__TEXT,__text) external __ZN5CCTap23cleanCaptureDirectoriesEv
00000001e2d274d4 (__TEXT,__text) external __ZN5CCTap6ccfreeEv
00000001e2d5fc08 (__TEXT,__text) non-external __ZN5CCTap7captureEP23CCPipeUserClientCapture
00000001e2d25370 (__TEXT,__text) non-external __ZN5CCTap8isActiveEd
00000001e2d5fc3c (__TEXT,__text) external __ZN5CCTapC2Ev
00000001e2d5fc34 (__TEXT,__text) external __ZN5CCTapD0Ev
00000001e2d5fc38 (__TEXT,__text) external __ZN5CCTapD1Ev
00000001e2d5fc64 (__TEXT,__text) external __ZN5CCTapD2Ev
00000001e2d464d8 (__TEXT,__text) external __ZN6CCFile10captureLogEPK13CCLogMetadataPKcmS4_m
00000001e2d3ee9c (__TEXT,__text) non-external __ZN6CCFile11fileDidOpenEm
00000001e2d43944 (__TEXT,__text) external __ZN6CCFile13captureLogRunEv
00000001e2d3ee98 (__TEXT,__text) non-external __ZN6CCFile13fileWillCloseEv
00000001e2d32808 (__TEXT,__text) external __ZN6CCFile13freeResourcesEv
00000001e2d44aac (__TEXT,__text) external __ZN6CCFile14isLogdirExistsEv
00000001e2d469ec (__TEXT,__text) external __ZN6CCFile14writeDataFilesEPKc11CCTimestamp
00000001e2d2adc8 (__TEXT,__text) external __ZN6CCFile16generateFileNameEPKc
00000001e2d279c8 (__TEXT,__text) external __ZN6CCFile17withRegistryEntryEj
00000001e2d46db8 (__TEXT,__text) external __ZN6CCFile18setFileCloseReasonE21CCLogFileCloseReasons
00000001e2d3f010 (__TEXT,__text) non-external __ZN6CCFile19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00000001e2d3eea0 (__TEXT,__text) non-external __ZN6CCFile20cleanupCapturedFilesEv
00000001e2d294a4 (__TEXT,__text) external __ZN6CCFile21initWithRegistryEntryEj
00000001e2d44730 (__TEXT,__text) external __ZN6CCFile22generateCaptureDirPathEPKc11CCTimestamp
00000001e8891088 (__DATA_CONST,__const) external __ZN6CCFile28kCoreCaptureWorkingDirectoryE
00000001e2d46dc0 (__TEXT,__text) external __ZN6CCFile33populateCommonTelemetryDictionaryEPv
00000001e2d2b664 (__TEXT,__text) external __ZN6CCFile6ccfreeEv
00000001e2d4393c (__TEXT,__text) external __ZN6CCFile7doWriteEPvm
00000001e2d2bf78 (__TEXT,__text) external __ZN6CCFile8_doWriteEP8CCObjectPvm
00000001e2d44cd4 (__TEXT,__text) external __ZN6CCFile8copyFileEPKcb
00000001e2d46d8c (__TEXT,__text) external __ZN6CCFileC2Ev
00000001e2d46d84 (__TEXT,__text) external __ZN6CCFileD0Ev
00000001e2d46d88 (__TEXT,__text) external __ZN6CCFileD1Ev
00000001e2d46db4 (__TEXT,__text) external __ZN6CCFileD2Ev
00000001ed0c5358 (__DATA,__data) external __ZN8CCDaemon11fIsCCDaemonE
00000001ed0c5360 (__DATA,__common) external __ZN8CCDaemon11fWorkingDirE
00000001e2d37c10 (__TEXT,__text) non-external __ZN8CCDaemon11getInstanceEv
00000001ee058128 (__DATA_DIRTY,__common) external __ZN8CCDaemon11initializedE
00000001e2d30700 (__TEXT,__text) external __ZN8CCDaemon13activityCheckEv
00000001e2d30ee0 (__TEXT,__text) external __ZN8CCDaemon13freeResourcesEv
00000001e2d3e858 (__TEXT,__text) external __ZN8CCDaemon13resumeAllTapsEv
00000001e2d3e764 (__TEXT,__text) external __ZN8CCDaemon14quiesceAllTapsEv
00000001e2d3beb0 (__TEXT,__text) external __ZN8CCDaemon16startPipeMonitorEv
00000001e2d25fc4 (__TEXT,__text) external __ZN8CCDaemon17runShutdownThreadEPv
00000001e2d3e76c (__TEXT,__text) external __ZN8CCDaemon21setCaptureIdAndReasonEP11CCTimestampPc
00000001e2d3e854 (__TEXT,__text) external __ZN8CCDaemon22smcNotificationHandlerEhhh
00000001e2d3d4d0 (__TEXT,__text) external __ZN8CCDaemon23enablePowerNotificationEv
00000001e2d3c2c0 (__TEXT,__text) external __ZN8CCDaemon23initCCDaemonWithOptionsEPKcS1_b
00000001e2d3dd24 (__TEXT,__text) external __ZN8CCDaemon24disablePowerNotificationEv
00000001e2d3e850 (__TEXT,__text) external __ZN8CCDaemon26activityCheckTimerCallbackEPv
00000001e2d3d7ac (__TEXT,__text) external __ZN8CCDaemon28sysPowerNotificationCallbackEPvjjS0_
00000001ed0c5374 (__DATA,__common) external __ZN8CCDaemon29fEnableDumpToDiskinRecoveryOSE
00000001e2d3e860 (__TEXT,__text) external __ZN8CCDaemon29sendProfileChangeNotificationEi
00000001e2d3e808 (__TEXT,__text) external __ZN8CCDaemon4lockEv
00000001e2d26270 (__TEXT,__text) external __ZN8CCDaemon6ccfreeEv
00000001e2d3e82c (__TEXT,__text) external __ZN8CCDaemon6unlockEv
00000001e2d3c068 (__TEXT,__text) external __ZN8CCDaemon7ccstartEPKcS1_b
00000001ed0c5368 (__DATA,__common) external __ZN8CCDaemon8fSaveDirE
00000001ee058120 (__DATA_DIRTY,__common) external __ZN8CCDaemon8instanceE
00000001e2d25cec (__TEXT,__text) external __ZN8CCDaemon8shutdownEv
00000001ee058118 (__DATA_DIRTY,__common) external __ZN8CCDaemon9onceTokenE
00000001e2d3be80 (__TEXT,__text) external __ZN8CCDaemonC1Ev
00000001e2d3be54 (__TEXT,__text) external __ZN8CCDaemonC2Ev
00000001e2d2d9cc (__TEXT,__text) external __ZN8CCDaemonD0Ev
00000001e2d3be50 (__TEXT,__text) external __ZN8CCDaemonD1Ev
00000001e2d3beac (__TEXT,__text) external __ZN8CCDaemonD2Ev
00000001e2d4b8f0 (__TEXT,__text) external __ZN8CCLogTap11setLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00000001e2d4bb8c (__TEXT,__text) external __ZN8CCLogTap11setLogLevelEP33CCLogPipeUserClientStreamLogLevel
00000001e2d4760c (__TEXT,__text) external __ZN8CCLogTap11tapLoopImplEv
00000001e2d484d0 (__TEXT,__text) external __ZN8CCLogTap12processEventEv
00000001e2d4b400 (__TEXT,__text) external __ZN8CCLogTap13freeResourcesEv
00000001e2d4b194 (__TEXT,__text) external __ZN8CCLogTap13profileLoadedEv
00000001e2d276f0 (__TEXT,__text) external __ZN8CCLogTap14profileRemovedEv
00000001e2d4b46c (__TEXT,__text) external __ZN8CCLogTap14updateLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00000001e2d4c360 (__TEXT,__text) external __ZN8CCLogTap16setNotifyTimeoutEP32CCLogPipeUserClientNotifyTimeout
00000001e2d4c548 (__TEXT,__text) external __ZN8CCLogTap17setWatermarkLevelEP33CCLogPipeUserClientWatermarkLevel
00000001e2d2fa84 (__TEXT,__text) external __ZN8CCLogTap17withRegistryEntryEj
00000001e2d4be28 (__TEXT,__text) external __ZN8CCLogTap18setConsoleLogFlagsEP33CCLogPipeUserClientStreamLogFlags
00000001e2d4c0c4 (__TEXT,__text) external __ZN8CCLogTap18setConsoleLogLevelEP33CCLogPipeUserClientStreamLogLevel
00000001e2d4ca00 (__TEXT,__text) external __ZN8CCLogTap19configureLogOptionsEP29CCLogPipeUserClientLogOptions
00000001e2d21e1c (__TEXT,__text) external __ZN8CCLogTap21initWithRegistryEntryEj
00000001e2d4b654 (__TEXT,__text) external __ZN8CCLogTap21updateConsoleLogFlagsEP39CCLogPipeUserClientStreamLogFlagsByName
00000001e2d27680 (__TEXT,__text) external __ZN8CCLogTap6ccfreeEv
00000001e2d4aee8 (__TEXT,__text) external __ZN8CCLogTap7captureEP23CCPipeUserClientCapture
00000001e2d222a4 (__TEXT,__text) external __ZN8CCLogTap7tapLoopEv
00000001e2d25378 (__TEXT,__text) external __ZN8CCLogTap8isActiveEd
00000001e2d4c730 (__TEXT,__text) external __ZN8CCLogTap9setPolicyEP25CCLogPipeUserClientPolicy
00000001e2d2b81c (__TEXT,__text) non-external __ZN8CCLogTapD0Ev
00000001e2d4b468 (__TEXT,__text) non-external __ZN8CCLogTapD1Ev
00000001e2d4cbd8 (__TEXT,__text) external __ZN8CCObject4initEv
00000001e2d4cbac (__TEXT,__text) external __ZN8CCObject6ccfreeEv
00000001e2d4cc20 (__TEXT,__text) external __ZN8CCObjectC1Ev
00000001e2d4cbf8 (__TEXT,__text) external __ZN8CCObjectC2Ev
00000001e2d4cbe0 (__TEXT,__text) external __ZN8CCObjectD0Ev
00000001e2d4cbf4 (__TEXT,__text) external __ZN8CCObjectD1Ev
00000001e2d4cc48 (__TEXT,__text) external __ZN8CCObjectD2Ev
