
/Volumes/macOS Mojave/System/Library/Frameworks/QuickLook.framework/Versions/A/QuickLook (for architecture x86_64):
0000000000040e4f (__TEXT,__text) non-external _QLSeamlessOpeningCallbacks_server_demux
000000000004242a (__TEXT,__text) non-external (was a private external) _QLSeamlessOpeningCallbacks_server_routine
000000000005bc98 (__DATA,__const) external _QLSeamlessOpeningDisplayStateIsFullScreenKey
000000000005bc80 (__DATA,__const) external _QLSeamlessOpeningDisplayStatePageKey
000000000005bca8 (__DATA,__const) external _QLSeamlessOpeningDisplayStatePasswordKey
000000000005bca0 (__DATA,__const) external _QLSeamlessOpeningDisplayStateScreenFrameKey
000000000005bc90 (__DATA,__const) external _QLSeamlessOpeningDisplayStateScrollKey
000000000005bc88 (__DATA,__const) external _QLSeamlessOpeningDisplayStateTimeKey
0000000000040e6e (__TEXT,__text) external _QLSeamlessOpeningRequestBindToPID
0000000000040371 (__TEXT,__text) external _QLSeamlessOpeningRequestCreate
0000000000041000 (__TEXT,__text) external _QLSeamlessOpeningRequestDiscard
000000000004113c (__TEXT,__text) external _QLSeamlessOpeningRequestGetClosingRequest
000000000004122b (__TEXT,__text) external _QLSeamlessOpeningRequestGetTypeID
0000000000066470 (__DATA,__bss) non-external _QLSeamlessOpeningRequestGetTypeID.typeID
000000000004075a (__TEXT,__text) external _QLSeamlessOpeningRequestOpenItem
0000000000040691 (__TEXT,__text) external _QLSeamlessOpeningRequestSetCompletionHandler
00000000000405e0 (__TEXT,__text) external _QLSeamlessOpeningRequestSetDispatchQueue
00000000000088ae (__TEXT,__text) external _QLServerCheckIn
0000000000007fbc (__TEXT,__text) external _QLServerCheckOut
000000000004485e (__TEXT,__text) external _QLServerCheckUsage
00000000000664b8 (__DATA,__bss) non-external _QLServerCheckUsage.checkNumber
0000000000008263 (__TEXT,__text) external _QLServerCopyPortToServer
0000000000036655 (__TEXT,__text) external _QLServerCopyServerWithName
000000000003671b (__TEXT,__text) external _QLServerCreate
0000000000036778 (__TEXT,__text) external _QLServerCreateHelperServer
0000000000036780 (__TEXT,__text) external _QLServerCreateHelperServerWithOptions
0000000000036725 (__TEXT,__text) external _QLServerCreateServerToMachPort
000000000000804a (__TEXT,__text) external _QLServerCreateWithName
00000000000368f3 (__TEXT,__text) non-external (was a private external) _QLServerGet32bitServer
00000000000447d7 (__TEXT,__text) external _QLServerGetMemoryUsage
0000000000044803 (__TEXT,__text) external _QLServerGetNumberOfAvailableFDs
0000000000007feb (__TEXT,__text) external _QLServerGetQuickLookClient
0000000000044798 (__TEXT,__text) external _QLServerGetTimeoutForRequest
0000000000036701 (__TEXT,__text) external _QLServerGetTypeID
00000000000644b0 (__DATA,__data) non-external _QLServerGetTypeID.typeID
0000000000036888 (__TEXT,__text) external _QLServerResetCachedPort
0000000000036788 (__TEXT,__text) external _QLServerSetDefaultServer
0000000000036900 (__TEXT,__text) external _QLServerSetup32bitServerWithName
00000000000368b9 (__TEXT,__text) external _QLServerShutDownServer
000000000000b9dd (__TEXT,__text) external _QLThumbnailCancel
000000000003442a (__TEXT,__text) external _QLThumbnailComputeAsync
000000000000ecfd (__TEXT,__text) external _QLThumbnailCopyCacheIDForURL
000000000000e084 (__TEXT,__text) external _QLThumbnailCopyClientProperties
000000000000ec1a (__TEXT,__text) external _QLThumbnailCopyDocumentURL
000000000000b29f (__TEXT,__text) external _QLThumbnailCopyImage
000000000000e341 (__TEXT,__text) external _QLThumbnailCopyImageMask
000000000000ec47 (__TEXT,__text) external _QLThumbnailCopyOptions
000000000000ec5e (__TEXT,__text) external _QLThumbnailCopyProperties
000000000000eb4b (__TEXT,__text) external _QLThumbnailCopySpecialGenericImage
0000000000008f22 (__TEXT,__text) external _QLThumbnailCreate
0000000000024a50 (__TEXT,__text) external _QLThumbnailCreateSpecialGenericIcon
0000000000065cc0 (__DATA,__bss) non-external _QLThumbnailCreateSpecialGenericIcon.cachedIcons
0000000000048300 (__TEXT,__const) non-external _QLThumbnailCreateSpecialGenericIcon.cachedSizes
0000000000064298 (__DATA,__data) non-external _QLThumbnailCreateSpecialGenericIcon.lock
0000000000064490 (__DATA,__data) non-external _QLThumbnailCreateSpecialGenericIcon.specialCases
000000000000fe79 (__TEXT,__text) external _QLThumbnailDeleteCacheForVolume
000000000003443c (__TEXT,__text) external _QLThumbnailDispatchAsync
0000000000066320 (__DATA,__bss) non-external _QLThumbnailDispatchAsync.once
000000000000e03c (__TEXT,__text) external _QLThumbnailGetContentRect
000000000000ec31 (__TEXT,__text) external _QLThumbnailGetMaximumSize
000000000000b5af (__TEXT,__text) external _QLThumbnailGetRepresentedObject
000000000000ece3 (__TEXT,__text) external _QLThumbnailGetTypeID
0000000000064398 (__DATA,__data) non-external _QLThumbnailGetTypeID.typeID
000000000000e2a1 (__TEXT,__text) external _QLThumbnailImageCreate
00000000000425f9 (__TEXT,__text) external _QLThumbnailInvalidateCacheForURL
000000000004266d (__TEXT,__text) external _QLThumbnailInvalidateCacheForURLs
000000000000b295 (__TEXT,__text) external _QLThumbnailIsCancelled
000000000000ec03 (__TEXT,__text) external _QLThumbnailIsGenericFolder
000000000000b35b (__TEXT,__text) external _QLThumbnailIsLowQuality
                 (undefined) weak external _QLThumbnailMetadataContentRectKey (from QuickLookThumbnailing)
                 (undefined) weak external _QLThumbnailMetadataFileVersionKey (from QuickLookThumbnailing)
                 (undefined) weak external _QLThumbnailMetadataFlavorKey (from QuickLookThumbnailing)
                 (undefined) weak external _QLThumbnailMetadataQLPropertiesKey (from QuickLookThumbnailing)
000000000000e935 (__TEXT,__text) external _QLThumbnailNotifyWhenAdditionIsAvailable
0000000000009160 (__TEXT,__text) external _QLThumbnailQueueAddThumbnail
0000000000034186 (__TEXT,__text) external _QLThumbnailQueueAddThumbnailsFromArray
0000000000034288 (__TEXT,__text) external _QLThumbnailQueueCancelAll
000000000000b65e (__TEXT,__text) external _QLThumbnailQueueCancelThumbnails
0000000000008990 (__TEXT,__text) external _QLThumbnailQueueCreate
000000000003416c (__TEXT,__text) external _QLThumbnailQueueGetTypeID
00000000000644a0 (__DATA,__data) non-external _QLThumbnailQueueGetTypeID.typeID
000000000000b5b9 (__TEXT,__text) external _QLThumbnailQueueInvalidate
00000000000092c4 (__TEXT,__text) external _QLThumbnailQueueIsProcessing
0000000000009399 (__TEXT,__text) external _QLThumbnailQueueRun
0000000000008b97 (__TEXT,__text) external _QLThumbnailQueueSetClient
0000000000034639 (__TEXT,__text) external _QLThumbnailQueueSetCompletionBlock
00000000000343df (__TEXT,__text) external _QLThumbnailQueueSetMaximumQueuePushCount
0000000000034406 (__TEXT,__text) external _QLThumbnailQueueSetMinimumQueuePushCount
000000000000926a (__TEXT,__text) external _QLThumbnailQueueWakeUp
000000000002400d (__TEXT,__text) non-external (was a private external) _QLThumbnailReplyPortNotify_server
0000000000023f67 (__TEXT,__text) non-external (was a private external) _QLThumbnailReplyPortNotify_server_routine
000000000000c0d2 (__TEXT,__text) non-external (was a private external) _QLThumbnailReply_server
000000000001b035 (__TEXT,__text) non-external (was a private external) _QLThumbnailReply_server_routine
000000000000c0b7 (__TEXT,__text) non-external _QLThumbnailReply_server_with_notification
0000000000018ac3 (__TEXT,__text) external _QLThumbnailRequestCopyBackPageContext
0000000000018d6d (__TEXT,__text) external _QLThumbnailRequestCopyContentUTI
0000000000018d4c (__TEXT,__text) external _QLThumbnailRequestCopyOptions
0000000000018d63 (__TEXT,__text) external _QLThumbnailRequestCopyURL
0000000000018988 (__TEXT,__text) external _QLThumbnailRequestCreateContext
0000000000018c02 (__TEXT,__text) external _QLThumbnailRequestFlushContext
000000000001760f (__TEXT,__text) external _QLThumbnailRequestGetBitmapMaximumSize
0000000000019cfd (__TEXT,__text) external _QLThumbnailRequestGetDimension
0000000000018d85 (__TEXT,__text) external _QLThumbnailRequestGetDocumentObject
0000000000017fd8 (__TEXT,__text) external _QLThumbnailRequestGetGeneratorBundle
0000000000018d36 (__TEXT,__text) external _QLThumbnailRequestGetMaximumSize
0000000000019e46 (__TEXT,__text) external _QLThumbnailRequestGetTypeID
0000000000064c60 (__DATA,__bss) non-external _QLThumbnailRequestGetTypeID.typeID
0000000000015960 (__TEXT,__text) external _QLThumbnailRequestIsCancelled
0000000000018d77 (__TEXT,__text) external _QLThumbnailRequestSetDocumentObject
0000000000017298 (__TEXT,__text) external _QLThumbnailRequestSetImage
0000000000017888 (__TEXT,__text) external _QLThumbnailRequestSetImageAtURL
00000000000176f8 (__TEXT,__text) external _QLThumbnailRequestSetImageWithData
0000000000017c92 (__TEXT,__text) external _QLThumbnailRequestSetThumbnailWithDataRepresentation
0000000000064c40 (__DATA,__bss) non-external _QLThumbnailRequestSetThumbnailWithDataRepresentation._QLThumbnailRequestSetThumbnailWithDataRepresentation
0000000000064c48 (__DATA,__bss) non-external _QLThumbnailRequestSetThumbnailWithDataRepresentation.isInited
0000000000017fe2 (__TEXT,__text) external _QLThumbnailRequestSetThumbnailWithURLRepresentation
0000000000064c50 (__DATA,__bss) non-external _QLThumbnailRequestSetThumbnailWithURLRepresentation._QLThumbnailRequestSetThumbnailWithURLRepresentation
0000000000064c58 (__DATA,__bss) non-external _QLThumbnailRequestSetThumbnailWithURLRepresentation.isInited
000000000000e53a (__TEXT,__text) external _QLThumbnailSetForceContentTypeUTI
000000000000b505 (__TEXT,__text) external _QLThumbnailSetRepresentedObject
000000000000e4c8 (__TEXT,__text) external _QLThumbnailSetServer
0000000000008c46 (__TEXT,__text) external _QLThumbnailSupportsContentUTIAtSize
0000000000003184 (__TEXT,__text) non-external (was a private external) _QLTypeCreateInstance_
000000000000311f (__TEXT,__text) non-external (was a private external) _QLTypeRegister
00000000000642d8 (__DATA,__data) non-external _QLTypeRegister.lock
0000000000042f93 (__TEXT,__text) external _QLUIHelperCreateCallbackSource
00000000000024ef (__TEXT,__text) external _QLUIHelperExecuteMachBlock
0000000000002fc9 (__TEXT,__text) external _QLUIHelperIsAvailable
00000000000432ca (__TEXT,__text) non-external (was a private external) _QLUIHelperManagerPortNotify_server
0000000000043261 (__TEXT,__text) non-external (was a private external) _QLUIHelperManagerPortNotify_server_routine
0000000000002793 (__TEXT,__text) external _QLUIHelperRegisterForHelperDeath
0000000000042eb7 (__TEXT,__text) external _QLUIHelperServerDemux
0000000000002643 (__TEXT,__text) external _QLUIHelperServerPort
0000000000002d37 (__TEXT,__text) external _QLUIHelperUnregisterFromHelperDeath
000000000003b386 (__TEXT,__text) external _QLURLIsOnAPFS
0000000000013ede (__TEXT,__text) external _QLUTIIsGenericFolder
000000000003b2f5 (__TEXT,__text) non-external (was a private external) _QLValidateExternalPreviewURLRepresentation
000000000003b12d (__TEXT,__text) non-external (was a private external) _QLValidateURLRepresentation
                 (undefined) external _ReleaseIconRef (from CoreServices)
                 (undefined) external _UTTypeConformsTo (from CoreServices)
                 (undefined) external _UTTypeCopyParentIdentifiers (from CoreServices)
                 (undefined) external _UTTypeCopyPreferredTagWithClass (from CoreServices)
                 (undefined) external _UTTypeCreatePreferredIdentifierForTag (from CoreServices)
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __Block_release (from libSystem)
                 (undefined) external __CFGetProgname (from CoreFoundation)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
                 (undefined) external __CFURLCopyLogicalURLOfPromiseAtURL (from CoreFoundation)
                 (undefined) external __CFURLIsFileReferenceURL (from CoreFoundation)
                 (undefined) external __CFURLIsFileURL (from CoreFoundation)
                 (undefined) external __CFURLIsItemPromiseAtURL (from CoreFoundation)
                 (undefined) external __CFURLIsPromiseName (from CoreFoundation)
                 (undefined) external __CFXPCCreateCFObjectFromXPCObject (from CoreFoundation)
                 (undefined) external __CFXPCCreateXPCObjectFromCFObject (from CoreFoundation)
0000000000064868 (__DATA,__data) non-external __CalendarCallbacks
000000000002b0c1 (__TEXT,__text) non-external __CalendarComputeContentSize
000000000002b1e4 (__TEXT,__text) non-external __CalendarDrawBackground
0000000000064808 (__DATA,__data) non-external __ClippingCallbacks
0000000000029b63 (__TEXT,__text) non-external __ClippingComputeContentSize
0000000000064820 (__DATA,__data) non-external __ClippingWithInsetCallbacks
0000000000029f31 (__TEXT,__text) non-external __ClippingWithInsetComputeContentSize
0000000000029ba4 (__TEXT,__text) non-external __ComputeForcedSizeOutlinePart
0000000000026ac3 (__TEXT,__text) non-external __ComputeInsettedOutlinePartForShadow
0000000000028314 (__TEXT,__text) non-external __CopyLineForExtension
0000000000065dd0 (__DATA,__bss) non-external __CopyLineForExtension.defaultColor
0000000000065dc8 (__DATA,__bss) non-external __CopyLineForExtension.extensionColors
00000000000648e0 (__DATA,__data) non-external __CopyLineForExtension.lock
0000000000065dd8 (__DATA,__bss) non-external __CopyLineForExtension.whiteColor
00000000000647c0 (__DATA,__data) non-external __CoverCallbacks
0000000000028e37 (__TEXT,__text) non-external __CoverComputeContentSize
0000000000028f81 (__TEXT,__text) non-external __CoverDrawBackground
00000000000291c9 (__TEXT,__text) non-external __CoverDrawForeground
00000000000647d8 (__DATA,__data) non-external __CoverNonGlossyCallbacks
000000000000e1c9 (__TEXT,__text) non-external __DataFree
000000000001266d (__TEXT,__text) non-external __DataFree
0000000000033b04 (__TEXT,__text) non-external __DataFree
00000000000278d4 (__TEXT,__text) non-external __DrawBadge
00000000000272db (__TEXT,__text) non-external __DrawExtension
0000000000025b5e (__TEXT,__text) non-external __DrawHighQualityShadowedLayerInRect
0000000000027255 (__TEXT,__text) non-external __DrawOutlineInRect
0000000000024df7 (__TEXT,__text) external __DrawPSDGradient
0000000000065cf8 (__DATA,__bss) non-external __DrawPSDGradient.once
0000000000064780 (__DATA,__data) non-external __DrawPSDGradient.sAngle
0000000000065d00 (__DATA,__bss) non-external __DrawPSDGradient.sDrawingGradient
0000000000065d08 (__DATA,__bss) non-external __DrawPSDGradient.sGradientStyle
0000000000064788 (__DATA,__data) non-external __DrawPSDGradient.sOpacity
000000000002e2fa (__TEXT,__text) non-external __DrawShadowLayerInRect
00000000000648b0 (__DATA,__data) non-external __EPSCallbacks
000000000002daf4 (__TEXT,__text) non-external __EPSComputeContentSize
000000000002dbdc (__TEXT,__text) non-external __EPSDrawBackground
000000000002e02b (__TEXT,__text) non-external __EPSDrawForeground
0000000000066240 (__DATA,__bss) non-external __EPSGetBackground.backgrounds
00000000000662a0 (__DATA,__bss) non-external __EPSGetBackground.once_per_dim
000000000001ab7b (__TEXT,__text) non-external __EnqueueUnmapInCache
000000000001ab2a (__TEXT,__text) non-external __EnqueueVMDiscardInCache
0000000000029d59 (__TEXT,__text) non-external __ForceCenteringOfRect
00000000000648c8 (__DATA,__data) non-external __GenericCallbacks
000000000002e1d6 (__TEXT,__text) non-external __GenericComputeContentSize
00000000000266da (__TEXT,__text) non-external __GenericDrawBackground
00000000000269ad (__TEXT,__text) non-external __GenericDrawForeground
00000000000647a8 (__DATA,__data) non-external __GenericWithInsetCallbacks
00000000000266cb (__TEXT,__text) non-external __GenericWithInsetComputeContentSize
000000000002d8e8 (__TEXT,__text) non-external __GetBinderImage
0000000000066230 (__DATA,__bss) non-external __GetBinderImage.binderCache
0000000000064920 (__DATA,__data) non-external __GetBinderImage.lock
000000000002d693 (__TEXT,__text) non-external __GetBinderTileImage
0000000000066170 (__DATA,__bss) non-external __GetBinderTileImage.once_per_dim
00000000000661d0 (__DATA,__bss) non-external __GetBinderTileImage.tile_per_dim
000000000002898f (__TEXT,__text) non-external __GetCornerPart
0000000000065de0 (__DATA,__bss) non-external __GetCornerPart.queue
                 (undefined) external __GetIconRefFromURL (from CoreServices)
0000000000026de8 (__TEXT,__text) non-external __GetShadowSizes
000000000002c560 (__TEXT,__text) non-external __GetSlideParts
0000000000065ed0 (__DATA,__bss) non-external __GetSlideParts.once_per_dim
0000000000065f30 (__DATA,__bss) non-external __GetSlideParts.parts_per_dim
0000000000064838 (__DATA,__data) non-external __ImageCallbacks
000000000002a298 (__TEXT,__text) non-external __ImageComputeContentSize
000000000002a2a7 (__TEXT,__text) non-external __ImageDrawBackground
000000000002a50c (__TEXT,__text) non-external __ImageDrawForeground
                 (undefined) external __LSCopyLibraryItemURLs (from CoreServices)
00000000000647f0 (__DATA,__data) non-external __LetterboxCallbacks
000000000002951a (__TEXT,__text) non-external __LetterboxComputeContentSize
0000000000029840 (__TEXT,__text) non-external __LetterboxDrawBackground
0000000000029ac8 (__TEXT,__text) non-external __LetterboxDrawForeground
0000000000012b00 (__TEXT,__text) non-external __MallocedDataFree
0000000000064898 (__DATA,__data) non-external __MultipageCallbacks
000000000002c936 (__TEXT,__text) non-external __MultipageComputeContentSize
000000000002cc6c (__TEXT,__text) non-external __MultipageDrawBackground
000000000002d3fc (__TEXT,__text) non-external __MultipageDrawForeground
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
0000000000064790 (__DATA,__data) non-external __NoDecorationCallbacks
0000000000026580 (__TEXT,__text) non-external __NoDecorationComputeContentSize
0000000000026696 (__TEXT,__text) non-external __NoDecorationDrawBackground
00000000000266c5 (__TEXT,__text) non-external __NoDecorationDrawForeground
0000000000028010 (__TEXT,__text) non-external __PrepareCorner
0000000000001510 (__TEXT,__text) external __QLAppPreferencesBooleanValueForKey
0000000000011546 (__TEXT,__text) external __QLAppPreferencesCFIndexValueForKey
0000000000002f34 (__TEXT,__text) external __QLAppPreferencesFloatValueForKey
000000000000270e (__TEXT,__text) external __QLAppPreferencesIntValueForKey
00000000000115d2 (__TEXT,__text) external __QLAttributedStringCopyPlistRepresentation
00000000000645e8 (__DATA,__data) non-external __QLBannedURLDescriptionCallbacks
0000000000014121 (__TEXT,__text) non-external __QLBannedURLDescriptionRelease
00000000000140f9 (__TEXT,__text) non-external __QLBannedURLDescriptionRetain
0000000000002eff (__TEXT,__text) non-external __QLBlockReleaseCallback
00000000000029fb (__TEXT,__text) non-external __QLBlockRetainCallback
000000000003ef23 (__TEXT,__text) non-external (was a private external) __QLBubbleCallbackButtonClicked
000000000003eda0 (__TEXT,__text) non-external (was a private external) __QLBubbleCallbackDoubleClicked
000000000003ec3d (__TEXT,__text) non-external (was a private external) __QLBubbleCallbackLoaded
000000000003eb6d (__TEXT,__text) non-external (was a private external) __QLBubbleCallbackOpened
000000000005bb50 (__DATA,__const) external __QLBubbleCallbackQLBubbleCallbacks_subsystem
000000000003f0d5 (__TEXT,__text) non-external (was a private external) __QLBubbleCallbackWillOpenURL
000000000003fb23 (__TEXT,__text) non-external (was a private external) __QLBubbleCopySeamlessOpeningInformation
000000000003f379 (__TEXT,__text) non-external (was a private external) __QLBubbleCreateBubble
000000000003c364 (__TEXT,__text) external __QLBubbleFromPort
000000000003fd49 (__TEXT,__text) non-external (was a private external) __QLBubbleGetBubbleMetrics
000000000003f73f (__TEXT,__text) non-external (was a private external) __QLBubbleHide
000000000003fa33 (__TEXT,__text) non-external (was a private external) __QLBubbleInvertShowBubbleEffect
000000000003f943 (__TEXT,__text) non-external (was a private external) __QLBubbleInvokeShowBubbleEffect
000000000003c0ef (__TEXT,__text) external __QLBubbleRegister
000000000003f840 (__TEXT,__text) non-external (was a private external) __QLBubbleSetAnimationProgress
000000000003fe58 (__TEXT,__text) non-external (was a private external) __QLBubbleSetDisplayPathAndAdditionalString
000000000003f53e (__TEXT,__text) non-external (was a private external) __QLBubbleShow
000000000003c1fe (__TEXT,__text) external __QLBubbleUnregister
000000000001ea2d (__TEXT,__text) external __QLCFDataGetBytes
000000000000f61a (__TEXT,__text) non-external (was a private external) __QLCacheDelete
0000000000042717 (__TEXT,__text) external __QLCacheDidInvalidate
0000000000030a96 (__TEXT,__text) external __QLCacheInvalidationNotificationCopyURLs
0000000000042e9d (__TEXT,__text) non-external __QLCacheObserverCFCopyDebugDescription
0000000000042e85 (__TEXT,__text) non-external __QLCacheObserverCFCopyFormatDescription
0000000000042e6e (__TEXT,__text) non-external __QLCacheObserverCFEqual
0000000000042e3f (__TEXT,__text) non-external __QLCacheObserverCFFinalize
0000000000042e7c (__TEXT,__text) non-external __QLCacheObserverCFHash
0000000000042849 (__TEXT,__text) non-external __QLCacheObserverNotify
000000000003bc82 (__TEXT,__text) external __QLCacheVersionCopyDescription
000000000003bd89 (__TEXT,__text) external __QLCacheVersionCopySerializedData
000000000003c05f (__TEXT,__text) external __QLCacheVersionCreateFromURL
0000000000066440 (__DATA,__bss) non-external __QLCacheVersionCreateFromURLCommon.once
0000000000066438 (__DATA,__bss) non-external __QLCacheVersionCreateFromURLCommon.propKeys
000000000003be46 (__TEXT,__text) external __QLCacheVersionCreateFromURLWithGenerator
000000000003be04 (__TEXT,__text) external __QLCacheVersionCreateWithBytes
000000000003bda5 (__TEXT,__text) external __QLCacheVersionCreateWithData
000000000003bc73 (__TEXT,__text) external __QLCacheVersionIsEqual
000000000003bb42 (__TEXT,__text) external __QLCacheVersionIsEqualIncludingGeneratorVersion
0000000000007238 (__TEXT,__text) non-external __QLCommitPlugIns
0000000000010306 (__TEXT,__text) external __QLCopyAllThumbnailInfo
00000000000104a0 (__TEXT,__text) external __QLCopyCacheInfo
000000000001063a (__TEXT,__text) external __QLCopyCachedThumbnailsForURL
00000000000137b1 (__TEXT,__text) external __QLCopyPluginMapping
0000000000010066 (__TEXT,__text) external __QLCopyServerStatistics
000000000000364f (__TEXT,__text) external __QLCopyUTITypeForFileAtURL
000000000003ae18 (__TEXT,__text) non-external (was a private external) __QLCopyUpperCasedExtension
000000000002ec08 (__TEXT,__text) external __QLCrash
000000000002eddb (__TEXT,__text) external __QLCrashForGoodReason
00000000000122af (__TEXT,__text) external __QLCreateArrayFromPlistBytesFromMIG
0000000000011942 (__TEXT,__text) external __QLCreateAttributedStringFromPlistRepresentation
000000000003c666 (__TEXT,__text) non-external __QLCreateBubbleOnServer
000000000000d23f (__TEXT,__text) external __QLCreateCFStringFromQLStringFromMIG
0000000000012219 (__TEXT,__text) external __QLCreateCFURLFromQLPathFromMIG
00000000000121b1 (__TEXT,__text) external __QLCreateCFURLFromQLURLFromMIG
0000000000002a1d (__TEXT,__text) external __QLCreateDictionaryFromPlistBytesFromMIG
0000000000012680 (__TEXT,__text) external __QLCreateImageDataFromCGImageForXPC
0000000000002b9f (__TEXT,__text) external __QLCreateImageFromBitmapDataFromMIG
0000000000012958 (__TEXT,__text) external __QLCreateImageFromBitmapDataFromXPC
000000000003d533 (__TEXT,__text) non-external __QLCreatePlistBytesFromOptions
0000000000012577 (__TEXT,__text) external __QLCreateQLImageFromCGBitmapContextForMIG
0000000000012431 (__TEXT,__text) external __QLCreateQLImageFromCGImageForMIG
000000000001220b (__TEXT,__text) external __QLCreateQLPathFromCFURLForMIG
0000000000007ab2 (__TEXT,__text) external __QLCreateQLPathFromCFURLForMIGWithResolution
00000000000079c1 (__TEXT,__text) external __QLCreateQLStringFromCFStringForMIG
00000000000023c6 (__TEXT,__text) external __QLCreateQLURLFromCFURLForMIG
0000000000001d81 (__TEXT,__text) non-external __QLDatabaseHasToBeReset
000000000000fc7d (__TEXT,__text) external __QLDebugWriteBitmapContextToDisk
000000000000fae7 (__TEXT,__text) external __QLDebugWriteImageToDisk
000000000000fd48 (__TEXT,__text) external __QLDebugWriteLayerToDisk
0000000000013f3d (__TEXT,__text) non-external __QLDefaultGeneratorCopyPreviewUsingSchemeHandler
0000000000013f4e (__TEXT,__text) non-external __QLDefaultGeneratorCopyPreviewUsingSchemeHandlerForURL
0000000000013f35 (__TEXT,__text) non-external __QLDefaultGeneratorCopyThumbnailUsingSchemeHandler
0000000000003c64 (__TEXT,__text) non-external __QLDefineNativeTypes
0000000000003da2 (__TEXT,__text) non-external __QLDefineStaticTypes
00000000000340aa (__TEXT,__text) external __QLDestroyMallocedBitmapContext
0000000000033c6f (__TEXT,__text) external __QLDestroyReservedBitmapContext
0000000000033dd0 (__TEXT,__text) external __QLDestroyVMBitmapContext
0000000000006eae (__TEXT,__text) external __QLDictionaryBooleanValueForKey
0000000000010cb3 (__TEXT,__text) external __QLDictionaryCGFloatValueForKey
0000000000011466 (__TEXT,__text) external __QLDictionaryCopyURLForKey
0000000000010e1d (__TEXT,__text) external __QLDictionaryFloatValueForKey
00000000000110d2 (__TEXT,__text) external __QLDictionaryGetPointValueForKey
0000000000011322 (__TEXT,__text) external __QLDictionaryGetRectValueForKey
00000000000111fa (__TEXT,__text) external __QLDictionaryGetSizeValueForKey
000000000000e170 (__TEXT,__text) external __QLDictionaryIntValueForKey
0000000000010f87 (__TEXT,__text) external __QLDictionarySInt32ValueForKey
0000000000010ba0 (__TEXT,__text) external __QLDictionarySetBooleanValueForKey
0000000000010d1d (__TEXT,__text) external __QLDictionarySetCGFloatValueForKey
0000000000010e87 (__TEXT,__text) external __QLDictionarySetFloatValueForKey
0000000000010bc1 (__TEXT,__text) external __QLDictionarySetIntValueForKey
0000000000011123 (__TEXT,__text) external __QLDictionarySetPointValueForKey
0000000000011373 (__TEXT,__text) external __QLDictionarySetRectValueForKey
0000000000010fe0 (__TEXT,__text) external __QLDictionarySetSInt32ValueForKey
000000000001124b (__TEXT,__text) external __QLDictionarySetSizeValueForKey
00000000000114b7 (__TEXT,__text) external __QLDictionarySetURLForKey
0000000000010b8f (__TEXT,__text) external __QLDictionarySetValueForKeyIfExists
000000000000d2ee (__TEXT,__text) external __QLDictionaryValueForContentType
00000000000640b0 (__DATA,__data) non-external __QLDictionaryValueForContentType.lock
00000000000032d1 (__TEXT,__text) external __QLDictionaryValueForKey
0000000000038cc1 (__TEXT,__text) non-external __QLDiskStoreCFCopyDebugDescription
0000000000038ca3 (__TEXT,__text) non-external __QLDiskStoreCFCopyFormatDescription
0000000000038c8c (__TEXT,__text) non-external __QLDiskStoreCFEqual
0000000000038c7e (__TEXT,__text) non-external __QLDiskStoreCFFinalize
0000000000038c9a (__TEXT,__text) non-external __QLDiskStoreCFHash
000000000002e665 (__TEXT,__text) external __QLDumpMachPortRights
000000000002f0c5 (__TEXT,__text) external __QLEnableLogs
00000000000664c0 (__DATA,__common) external __QLFakePlugIn
000000000002f0cf (__TEXT,__text) external __QLFlushLogs
0000000000013799 (__TEXT,__text) external __QLForcePluginRegistration
000000000003c0e2 (__TEXT,__text) non-external (was a private external) __QLForward32GeneratePreviewForFile
000000000003c0d5 (__TEXT,__text) non-external (was a private external) __QLForward32GenerateThumbnailForFile
0000000000012641 (__TEXT,__text) external __QLFreeQLImageForMIG
0000000000008907 (__TEXT,__text) external __QLFreeQLPathForMIG
000000000001228e (__TEXT,__text) external __QLFreeQLPathFromMIG
000000000000891c (__TEXT,__text) external __QLFreeQLStringForMIG
0000000000012294 (__TEXT,__text) external __QLFreeQLStringFromMIG
0000000000002a08 (__TEXT,__text) external __QLFreeQLURLForMIG
0000000000012205 (__TEXT,__text) external __QLFreeQLURLFromMIG
0000000000013d75 (__TEXT,__text) external __QLGeneratorAutoDisplayExtension
0000000000064c18 (__DATA,__bss) non-external __QLGeneratorAutoDisplayExtension.autoDisplayExtensionUTIs
0000000000064c20 (__DATA,__bss) non-external __QLGeneratorAutoDisplayExtension.once
0000000000013f8e (__TEXT,__text) non-external __QLGeneratorCFCopyDebugDescription
0000000000013f84 (__TEXT,__text) non-external __QLGeneratorCFCopyFormatDescription
0000000000013f5f (__TEXT,__text) non-external __QLGeneratorCFEqual
000000000000ae36 (__TEXT,__text) non-external __QLGeneratorCFFinalize
0000000000013f6d (__TEXT,__text) non-external __QLGeneratorCFHash
0000000000012f6a (__TEXT,__text) external __QLGeneratorCopyAllIDs
000000000003ae5a (__TEXT,__text) non-external (was a private external) __QLGeneratorCopyFileExtension
