
/System/Library/PrivateFrameworks/MediaRemote.framework/Support/mediaremoted (for architecture x86_64):
                 (undefined) external _MRMediaRemoteCopyLocalClusterID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyLocalClusterLeaderIdentity (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyLocalDeviceAirPlayReceiverBundleID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyLocalDeviceAirPlayReceiverDisplayID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyLocalDeviceSystemAppleTVApplicationDisplayID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyLocalDeviceSystemBooksApplicationDisplayID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyLocalDeviceSystemClassicalRoomApplicationDisplayID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyLocalDeviceSystemMediaApplicationDisplayID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyLocalDeviceSystemPodcastApplicationDisplayID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyPlaybackStateDescription (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyReadableDictionaryDescription (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopyRouteDiscoveryModeDescription (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopySenderDefaultGroupUID (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopySetPickedRouteOptionsDescription (from MediaRemote)
                 (undefined) external _MRMediaRemoteCopySystemMediaApplicationDefaultSupportedCommands (from MediaRemote)
                 (undefined) external _MRMediaRemoteCreateError (from MediaRemote)
                 (undefined) external _MRMediaRemoteCreateErrorWithDescription (from MediaRemote)
                 (undefined) external _MRMediaRemoteErrorCodeIsInformational (from MediaRemote)
                 (undefined) external _MRMediaRemoteErrorFromCommandStatuses (from MediaRemote)
                 (undefined) external _MRMediaRemoteErrorIsInformational (from MediaRemote)
                 (undefined) external _MRMediaRemoteGetDeviceUIDWithRetryIntervals (from MediaRemote)
                 (undefined) external _MRMediaRemoteGetIsAirPlayActive (from MediaRemote)
                 (undefined) external _MRMediaRemoteGetLocalClusterSize (from MediaRemote)
                 (undefined) external _MRMediaRemoteGetLocalGroupContainsDiscoverableGroupLeader (from MediaRemote)
                 (undefined) external _MRMediaRemoteGetLocalIsProxyGroupPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemoteGetParentGroupContainsDiscoverableGroupLeader (from MediaRemote)
                 (undefined) external _MRMediaRemoteGetPickedRoutedVolumeControlCapabilities (from MediaRemote)
                 (undefined) external _MRMediaRemoteGetSupportedCommandsForPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemoteLockScreenControlsDidChangeDistributedNotification (from MediaRemote)
                 (undefined) external _MRMediaRemoteNowPlayingPing (from MediaRemote)
                 (undefined) external _MRMediaRemoteOptionPrepareForSetQueueProactiveReasonType (from MediaRemote)
                 (undefined) external _MRMediaRemotePickedRouteVolumeControlCapabilitiesCopyDescription (from MediaRemote)
                 (undefined) external _MRMediaRemotePickedRouteVolumeMutedDidChangeNotification (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackQueueDataSourceContentItemsChangedForPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackQueueDataSourceContentItemsChangedWithRequestForPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackQueueDataSourceInvalidateWithPlaybackQueueForPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackQueueDataSourceSetRequestCallback (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackSessionRequest (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackSessionSetMigrateBeginCallbackForOrigin (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackSessionSetMigrateEndCallbackForOrigin (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackSessionSetRequestCallbackForOrigin (from MediaRemote)
                 (undefined) external _MRMediaRemotePlaybackStateIsAdvancing (from MediaRemote)
                 (undefined) external _MRMediaRemotePostClientNotification (from MediaRemote)
                 (undefined) external _MRMediaRemoteRemoveClientForOrigin (from MediaRemote)
                 (undefined) external _MRMediaRemoteRemovePlayer (from MediaRemote)
                 (undefined) external _MRMediaRemoteRemovePlayerPathInvalidationHandler (from MediaRemote)
                 (undefined) external _MRMediaRemoteRequestNowPlayingPlaybackQueueForPlayerSync (from MediaRemote)
                 (undefined) external _MRMediaRemoteSendCommandErrorDescription (from MediaRemote)
                 (undefined) weak external _MRMediaRemoteSendCommandForOrigin (from MediaRemote)
                 (undefined) external _MRMediaRemoteSendCommandToPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemoteSendCommandToPlayerWithResult (from MediaRemote)
                 (undefined) external _MRMediaRemoteSendImplicitCommandsForOptions (from MediaRemote)
                 (undefined) external _MRMediaRemoteSendPlaybackSession (from MediaRemote)
                 (undefined) external _MRMediaRemoteSendPlaybackSessionMigrateBegin (from MediaRemote)
                 (undefined) external _MRMediaRemoteSendPlaybackSessionMigrateEnd (from MediaRemote)
                 (undefined) external _MRMediaRemoteServicePresentRouteAuthorizationStatus (from MediaRemote)
                 (undefined) external _MRMediaRemoteServicePromptRouteAuthorization (from MediaRemote)
                 (undefined) external _MRMediaRemoteServiceSetOriginClientProperties (from MediaRemote)
                 (undefined) external _MRMediaRemoteServiceSetPlayerClientProperties (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetBeginLyricsEventCallback (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetCanBeNowPlayingForPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetClientProperties (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetCommandHandler (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetCommandHandlerCallbackForOrigin (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetDefaultSupportedCommandsForClient (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetEndLyricsEventCallback (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetNowPlayingClientForOrigin (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetNowPlayingPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetPickedRouteHasVolumeControlForOrigin (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetPickedRouteVolumeControlCapabilities (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetPlaybackQueue (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetPlaybackQueueCapabilities (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetPlaybackStateForPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetPlaybackStateForPlayerWithTimestamp (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetPlayerProperties (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetSupportedCommandsForPlayer (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetWantsNowPlayingNotifications (from MediaRemote)
                 (undefined) external _MRMediaRemoteSetWantsVolumeControlNotifications (from MediaRemote)
                 (undefined) external _MRMediaRemoteSyncClientProperties (from MediaRemote)
                 (undefined) external _MRMediaRemoteUpdateClientProperties (from MediaRemote)
                 (undefined) external _MRMediaRemoteUpdatePlayerProperties (from MediaRemote)
                 (undefined) external _MRMediaRemoteVolumeControlAdjustmentDescription (from MediaRemote)
                 (undefined) external _MRNotificationServiceClientPostNotificationCallback (from MediaRemote)
                 (undefined) external _MRNowPlayingClientCopyBundleIdentifierExtendedHierarchy (from MediaRemote)
                 (undefined) external _MRNowPlayingPlayerPathEqualToPlayerPath (from MediaRemote)
                 (undefined) external _MRNowPlayingPlayerPathGetOrigin (from MediaRemote)
                 (undefined) external _MRNowPlayingPlayerPathResolveExternalDevicePlayerPath (from MediaRemote)
                 (undefined) external _MROriginIsLocalOrigin (from MediaRemote)
                 (undefined) external _MROriginNowPlayingPlaybackQueueNowPlayingItemChangedNotification (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceDidAddOutputDeviceNotification (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceDidChangeOutputDeviceNotification (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceDidReloadNotification (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceDidRemoveOutputDeviceNotification (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceOutputDeviceDidChangeVolumeControlCapabilitiesNotification (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceOutputDeviceDidChangeVolumeMutedNotification (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceOutputDeviceDidChangeVolumeNotification (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceOutputDeviceUserInfoKey (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceVolumeCapabilitiesUserInfoKey (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceVolumeMutedUserInfoKey (from MediaRemote)
                 (undefined) external _MROutputContextDataSourceVolumeUserInfoKey (from MediaRemote)
                 (undefined) external _MROutputDeviceSubtypeFromGroupSessionRoute (from MediaRemote)
                 (undefined) external _MROutputDeviceTypeFromGroupSessionRoute (from MediaRemote)
                 (undefined) external _MRPairedDeviceCopyDeltaDescription (from MediaRemote)
                 (undefined) external _MRPairedDeviceCopyDeltaMinimalDescription (from MediaRemote)
                 (undefined) external _MRPairedDeviceCopyDescription (from MediaRemote)
                 (undefined) external _MRPairedDeviceCopyMinimalDescription (from MediaRemote)
                 (undefined) external _MRPairedDeviceGetSharedQueueVersion (from MediaRemote)
                 (undefined) external _MRPairedDeviceSetBluetoothAddress (from MediaRemote)
                 (undefined) external _MRPerformAsyncOperationsUntilError (from MediaRemote)
                 (undefined) external _MRPlaybackQueueCapabilitiesCopyDescription (from MediaRemote)
                 (undefined) external _MRPlaybackQueueCreateFromCache (from MediaRemote)
                 (undefined) external _MRPlaybackQueueCreateFromRequest (from MediaRemote)
                 (undefined) external _MRPlaybackQueueParticipantsDidChangeForPlayerNotification (from MediaRemote)
                 (undefined) external _MRPowerLogConnectionTransportTypeFromTransport (from MediaRemote)
                 (undefined) external _MRPowerLogDeviceTypeFromDeviceInfo (from MediaRemote)
                 (undefined) external _MRPowerLogEventRemoteControlSession (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyClientBundleID (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyDeviceType (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyReason (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyRemoteControlConnectionID (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyRemoteControlConnectionIsActive (from MediaRemote)
                 (undefined) external _MRPowerLogInfoKeyRemoteControlConnectionTransportType (from MediaRemote)
                 (undefined) external _MRProcessIDForApplication (from MediaRemote)
                 (undefined) external _MRProtobufFromSendCommandAppOptions (from MediaRemote)
                 (undefined) external _MRRegisterTransaction (from MediaRemote)
                 (undefined) external _MRServiceClientRemoteCommandCallback (from MediaRemote)
                 (undefined) external _MRSupportsSystemUIActivities (from MediaRemote)
                 (undefined) external _MRSupportsSystemUIActivitiesBlock (from MediaRemote)
                 (undefined) external _MRTransactionNameGetDescription (from MediaRemote)
                 (undefined) external _MRTransactionPacketsCreateExternalRepresentation (from MediaRemote)
                 (undefined) external _MRTransactionPacketsCreateFromExternalRepresentation (from MediaRemote)
                 (undefined) external _MRTransactionPacketsGetKeys (from MediaRemote)
                 (undefined) external _MRUIContextUnknown (from MediaRemote)
                 (undefined) external _MRUpdateActiveSystemEndpointRequestUserInfoKey (from MediaRemote)
                 (undefined) external _MRVirtualVoiceInputDeviceDescriptorCreateFromExternalRepresentation (from MediaRemote)
                 (undefined) external _MRVirtualVoiceInputSetRecordingStateCallback (from MediaRemote)
                 (undefined) external _MRVirtualVoiceInputUnregisterDevice (from MediaRemote)
                 (undefined) external _MRVoiceRecordingStateCopyDescription (from MediaRemote)
                 (undefined) external _MSVBundleIDForAuditToken (from MediaServices)
                 (undefined) external _MSVCopyLocalizedModelName (from MediaServices)
                 (undefined) external _MSVCopySystemBuildVersion (from MediaServices)
                 (undefined) external _MSVDeviceIsAppleTV (from MediaServices)
                 (undefined) external _MSVDeviceIsAudioAccessory (from MediaServices)
                 (undefined) external _MSVDeviceOSIsInternalInstall (from MediaServices)
                 (undefined) external _MSVKeychainCopyKeychainValue (from MediaServices)
                 (undefined) external _MSVKeychainSetKeychainValue (from MediaServices)
                 (undefined) external _MSVLaunchApplicationWithOptions (from MediaServices)
                 (undefined) external _MSVNanoIDCreateTaggedPointer (from MediaServices)
                 (undefined) external _MSVPropertyListDataClasses (from MediaServices)
                 (undefined) external _MSVUnarchivedObjectOfClass (from MediaServices)
                 (undefined) external _MSVUnarchivedObjectOfClasses (from MediaServices)
                 (undefined) external _MSVWeakLinkClass (from MediaServices)
                 (undefined) external _MSVWeakLinkStringConstant (from MediaServices)
                 (undefined) external _NSDebugDescriptionErrorKey (from Foundation)
                 (undefined) external _NSGenericException (from CoreFoundation)
                 (undefined) external _NSInternalInconsistencyException (from CoreFoundation)
                 (undefined) external _NSInvalidArgumentException (from CoreFoundation)
                 (undefined) external _NSLocalizedDescriptionKey (from Foundation)
                 (undefined) external _NSStringFromClass (from Foundation)
                 (undefined) external _NSStringFromMRAVDistantExternalDeviceCallbackFlags (from MediaRemote)
                 (undefined) external _NSStringFromMRAVDistantExternalDeviceNotificationFlags (from MediaRemote)
                 (undefined) external _NSStringFromMRClientVisibility (from MediaRemote)
                 (undefined) external _NSStringFromMRPlayerAudioSessionType (from MediaRemote)
                 (undefined) external _NSStringFromSelector (from Foundation)
                 (undefined) external _NSTemporaryDirectory (from Foundation)
                 (undefined) external _NSUnderlyingErrorKey (from Foundation)
                 (undefined) external _OBJC_CLASS_$_BMMediaRemoteGroupSessionRecentParticipant (from BiomeLibrary)
                 (undefined) external _OBJC_CLASS_$_BMPublisherOptions (from BiomeStreams)
                 (undefined) weak external _OBJC_CLASS_$_BSMutableServiceInterface (from FrontBoardServices)
                 (undefined) external _OBJC_CLASS_$_BSObjCProtocol (from BaseBoard)
                 (undefined) weak external _OBJC_CLASS_$_BSServiceConnection (from FrontBoardServices)
                 (undefined) weak external _OBJC_CLASS_$_BSServiceConnectionEndpoint (from FrontBoardServices)
                 (undefined) weak external _OBJC_CLASS_$_BSServiceQuality (from FrontBoardServices)
                 (undefined) external _OBJC_CLASS_$_BTAudioRoutingRequest (from BluetoothServices)
                 (undefined) external _OBJC_CLASS_$_CNContact (from Contacts)
                 (undefined) external _OBJC_CLASS_$_CNContactFetchRequest (from Contacts)
                 (undefined) external _OBJC_CLASS_$_CNContactFormatter (from Contacts)
                 (undefined) external _OBJC_CLASS_$_CNContactStore (from Contacts)
                 (undefined) external _OBJC_CLASS_$_CUSystemMonitor (from CoreUtils)
                 (undefined) weak external _OBJC_CLASS_$_FBSDisplayLayoutMonitor (from FrontBoardServices)
                 (undefined) weak external _OBJC_CLASS_$_FBSDisplayLayoutMonitorConfiguration (from FrontBoardServices)
                 (undefined) external _OBJC_CLASS_$_HMHome (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMHomeManager (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_HMUser (from HomeKit)
                 (undefined) external _OBJC_CLASS_$_ICMediaUserStateCenter (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_ICMusicUserState (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_ICPrivacyInfo (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_ICUserIdentity (from iTunesCloud)
                 (undefined) external _OBJC_CLASS_$_IDSAccount (from IDS)
                 (undefined) external _OBJC_CLASS_$_IDSAccountController (from IDS)
                 (undefined) external _OBJC_CLASS_$_IDSFirewallEntry (from IDS)
                 (undefined) external _OBJC_CLASS_$_IDSService (from IDS)
                 (undefined) external _OBJC_CLASS_$_IDSServiceDelegateProperties (from IDSFoundation)
                 (undefined) external _OBJC_CLASS_$_IDSURI (from IDSFoundation)
                 (undefined) external _OBJC_CLASS_$_LSApplicationProxy (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_LSApplicationWorkspace (from CoreServices)
                 (undefined) external _OBJC_CLASS_$_LockdownModeManager (from LockdownMode)
                 (undefined) external _OBJC_CLASS_$_MRAVClusterController (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVConcreteOutputContext (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVConcreteOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVConcreteRoutingDiscoverySession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVDistantEndpoint (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVDistantOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVDistantRoutingDiscoverySession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVEndpoint (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVLightweightReconnaissanceSession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVLocalEndpoint (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputContext (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputContextModification (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDeviceDescription (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDeviceSourceInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDeviceSymbolProvider (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVOutputDeviceTransport (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVReconnaissanceSession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVRoutingDiscoverySession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAVRoutingDiscoverySessionConfiguration (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAdjustVolumeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRAirPlayTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRArtwork (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRBlockGuard (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRClient (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRClientUpdatesConfigMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCodableGroupSessionParticipant (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCommandInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCommandResult (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCompanionLinkClient (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCompositeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRConcreteEndpoint (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCreateHostedEndpointRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRCreateHostedEndpointResponseMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDataArtwork (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDestination (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfoMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfoOutputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfoRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDeviceInfoUpdateMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDiscoveredGroupSession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDiscoveryUpdateOutputDevicesMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRDistantExternalDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExpanseManager (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalClientConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalDeviceConnectionDetails (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalDeviceTransport (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalDeviceTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalJSONClientConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRExternalOutputContextDataSource (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGenericMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGetVolumeControlCapabilitiesMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGetVolumeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGetVolumeMutedResultMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionBannerRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionEligibilityStatus (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionHostInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionInfo (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupSessionToken (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRGroupTopologyModificationRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIDSClientConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIDSCompanionConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIDSCompanionTransport (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIDSCompanionTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRIRRoute (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRImageUtilities (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRMediaRemoteServiceClient (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRMediaUserState (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRModifyOutputContextRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRMutableApplicationActivity (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRMuteVolumeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNotification (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingController (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingControllerConfiguration (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingOriginClientManager (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRNowPlayingState (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MROSTransaction (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MROrigin (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MROutputContextController (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPasscodeCredentials (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPersistentTimer (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueue (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueClient (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueParticipant (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackQueueSubscriptionController (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSession (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionMigrateBeginMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionMigrateEndMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionMigrateRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionMigrateRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlaybackSessionRequestMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlayer (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPlayerPath (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPowerLogger (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPromptForRouteAuthorizationMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRPromptForRouteAuthorizationResponseMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRProtocolMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRProtocolMessageOptions (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRapportTransport (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRapportTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRemoveFromParentGroupMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRequestDetails (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRRouteBannerRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSendButtonEventMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSendCommandMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSendLyricsEventMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetConnectionStateMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetConversationDetectionEnabledMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetDiscoveryModeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetListeningModeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetRecordingStateMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSetVolumeMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSharedSettings (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRStaticRouteBannerRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRStreamTransportConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSupportedProtocolMessages (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRSuspendDisconnectionPauseConfiguration (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRTransactionPacket (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRUpdateActiveSystemEndpointMessage (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRUpdateActiveSystemEndpointRequest (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRUserIdentity (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRUserSettings (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRVirtualVoiceInputDevice (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRWeakProxy (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MRXPCConnection (from MediaRemote)
                 (undefined) external _OBJC_CLASS_$_MSVBlockGuard (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVPair (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVSystemDialog (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVSystemDialogOptions (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVSystemDialogTextField (from MediaServices)
                 (undefined) external _OBJC_CLASS_$_MSVTimer (from MediaServices)
