000000018fd5c440 (__TEXT,__gcc_except_tab) non-external GCC_except_table15
000000018fd5bfdc (__TEXT,__gcc_except_tab) non-external GCC_except_table16
000000018fd5bffc (__TEXT,__gcc_except_tab) non-external GCC_except_table17
000000018fd5c010 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018fd5c450 (__TEXT,__gcc_except_tab) non-external GCC_except_table18
000000018fd5c04c (__TEXT,__gcc_except_tab) non-external GCC_except_table19
000000018fd5c088 (__TEXT,__gcc_except_tab) non-external GCC_except_table30
000000018fd5c0f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table38
000000018fd5c118 (__TEXT,__gcc_except_tab) non-external GCC_except_table39
000000018fd5c14c (__TEXT,__gcc_except_tab) non-external GCC_except_table41
000000018fd5c180 (__TEXT,__gcc_except_tab) non-external GCC_except_table42
000000018fd5c1a0 (__TEXT,__gcc_except_tab) non-external GCC_except_table44
000000018fd5c1c0 (__TEXT,__gcc_except_tab) non-external GCC_except_table48
000000018fd5c1e0 (__TEXT,__gcc_except_tab) non-external GCC_except_table49
000000018fd5bfbc (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018fd5bfcc (__TEXT,__gcc_except_tab) non-external GCC_except_table6
000000018fd5c200 (__TEXT,__gcc_except_tab) non-external GCC_except_table63
000000018fd5c2a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table66
000000018fd5c2e8 (__TEXT,__gcc_except_tab) non-external GCC_except_table69
000000018fd5c32c (__TEXT,__gcc_except_tab) non-external GCC_except_table72
000000018fd5c358 (__TEXT,__gcc_except_tab) non-external GCC_except_table73
000000018fd5c418 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018fd5c3b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table83
000000018fd5c3d8 (__TEXT,__gcc_except_tab) non-external GCC_except_table84
000000018fd5c3f8 (__TEXT,__gcc_except_tab) non-external GCC_except_table86
000000018fd5c408 (__TEXT,__gcc_except_tab) non-external GCC_except_table87
000000018fd5c424 (__TEXT,__gcc_except_tab) non-external GCC_except_table9
000000018fd41a28 (__TEXT,__text) non-external (was a private external) _ACInterfaceCreate
00000001ea74ff40 (__DATA,__bss) non-external _ACInterfaceCreate.ACInterfaceCreate_proc
000000018fd41adc (__TEXT,__text) non-external (was a private external) _ACInterfaceDeviceNameCopy
00000001ea74ff48 (__DATA,__bss) non-external _ACInterfaceDeviceNameCopy.ACInterfaceDeviceNameCopy_proc
000000018fd41b90 (__TEXT,__text) non-external (was a private external) _ACInterfaceSetPower
00000001ea74ff50 (__DATA,__bss) non-external _ACInterfaceSetPower.ACInterfaceSetPower_proc
000000018fd41c3c (__TEXT,__text) non-external (was a private external) _ACNetworkDisassociate
00000001ea74ff58 (__DATA,__bss) non-external _ACNetworkDisassociate.ACNetworkDisassociate_proc
000000018fd4737c (__TEXT,__text) non-external _AcquireLockForScheduleWriting
000000018fd4b000 (__TEXT,__text) external _AlertSoundPlay
000000018fd4b008 (__TEXT,__text) external _AlertSoundPlayCustomSound
00000001ea74fe80 (__DATA,__bss) non-external _Apple80211Library
000000018fd31058 (__TEXT,__text) non-external (was a private external) _AppleIDGetLogHandle
000000018fd552d0 (__TEXT,__text) non-external _AppleIDGetLogHandle.cold.1
000000018fd51df0 (__TEXT,__text) external _KCReleaseKeychain
000000018fd526a4 (__TEXT,__text) external _KCReleaseSearch
000000018fd53d38 (__TEXT,__text) external _KCRemoveCallback
000000018fd521c4 (__TEXT,__text) external _KCSetAttribute
000000018fd52480 (__TEXT,__text) external _KCSetData
000000018fd51e68 (__TEXT,__text) external _KCSetDefaultKeychain
000000018fd526f0 (__TEXT,__text) external _KCSetInteractionAllowed
000000018fd51e40 (__TEXT,__text) external _KCUnlockNoUI
000000018fd5256c (__TEXT,__text) external _KCUpdateItem
000000018fd527cc (__TEXT,__text) external _MakeAppleSharePasswordKCItemRef
000000018fd530a4 (__TEXT,__text) external _MakeGenericPasswordKCItemRef
000000018fd52da4 (__TEXT,__text) external _MakeInternetPasswordKCItemRef
000000018fd463ec (__TEXT,__text) external _MaximumProcessorSpeed
00000001ea74fc28 (__DATA,__data) non-external _MaximumProcessorSpeed.sMaximumProcessorSpeed
000000018fd464b4 (__TEXT,__text) external _MinimumProcessorSpeed
00000001ea74fc30 (__DATA,__data) non-external _MinimumProcessorSpeed.sMinimumProcessorSpeed
                 (undefined) external _NSAddImage (from libSystem)
                 (undefined) external _NSAddressOfSymbol (from libSystem)
                 (undefined) external _NSIsSymbolNameDefinedInImage (from libSystem)
                 (undefined) external _NSLookupSymbolInImage (from libSystem)
000000018fd5509c (__TEXT,__text) external _NewKCCallbackUPP
000000018fd55b64 (__TEXT,__text) external _NewSleepQUPP
                 (undefined) external _OBJC_CLASS_$_NSAssertionHandler (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSConstantIntegerNumber (from Foundation)
                 (undefined) external _OBJC_CLASS_$_NSString (from Foundation)
                 (undefined) external _ODNodeCopyRecord (from CFOpenDirectory)
                 (undefined) external _ODNodeCreateWithNodeType (from CFOpenDirectory)
                 (undefined) external _ODNodeSetCredentialsExtended (from CFOpenDirectory)
000000018fd573e8 (__TEXT,__const) non-external (was a private external) _OSServicesVersionNumber
000000018fd573b0 (__TEXT,__const) non-external (was a private external) _OSServicesVersionString
000000018fd2f7a0 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018fd304a8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018fd31244 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018fd37b48 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018fd3fab4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_0
000000018fd304c4 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
000000018fd31ce8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
000000018fd37b60 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
000000018fd3fac8 (__TEXT,__text) non-external _OUTLINED_FUNCTION_1
000000018fd304dc (__TEXT,__text) non-external _OUTLINED_FUNCTION_2
000000018fd30504 (__TEXT,__text) non-external _OUTLINED_FUNCTION_3
000000018fd47548 (__TEXT,__text) non-external _ReleaseLockForScheduleWriting
                 (undefined) external _SCDynamicStoreCopyComputerName (from SystemConfiguration)
                 (undefined) external _SCDynamicStoreCopyProxies (from SystemConfiguration)
                 (undefined) external _SCNetworkInterfaceGetBSDName (from SystemConfiguration)
                 (undefined) external _SCNetworkServiceGetEnabled (from SystemConfiguration)
                 (undefined) external _SCNetworkServiceGetInterface (from SystemConfiguration)
                 (undefined) external _SCNetworkServiceSetEnabled (from SystemConfiguration)
                 (undefined) external _SCNetworkSetCopyCurrent (from SystemConfiguration)
                 (undefined) external _SCNetworkSetCopyServices (from SystemConfiguration)
                 (undefined) external _SCPreferencesApplyChanges (from IOKit)
                 (undefined) external _SCPreferencesCommitChanges (from IOKit)
                 (undefined) external _SCPreferencesCreate (from IOKit)
                 (undefined) external _SCPreferencesCreateWithAuthorization (from IOKit)
                 (undefined) external _SCPreferencesLock (from IOKit)
                 (undefined) external _SCPreferencesPathGetValue (from SystemConfiguration)
                 (undefined) external _SCPreferencesPathSetValue (from SystemConfiguration)
                 (undefined) external _SCPreferencesUnlock (from IOKit)
000000018fd5432c (__TEXT,__text) non-external (was a private external) _SecBuildAFPVolMountInfo
                 (undefined) external _SecCertificateCopyCommonNames (from Security)
                 (undefined) external _SecCertificateCopyPublicKey$LEGACYMAC (from Security)
                 (undefined) external _SecCertificateCopyValues (from Security)
                 (undefined) external _SecCertificateCreateFromData (from Security)
                 (undefined) external _SecCertificateGetData (from Security)
000000018fd54bd0 (__TEXT,__text) non-external (was a private external) _SecGetAFPDNSName
000000018fd54b28 (__TEXT,__text) non-external (was a private external) _SecGetAFPInetAddressAsString
000000018fd547e8 (__TEXT,__text) non-external (was a private external) _SecGetAFPServerSignature
000000018fd54a40 (__TEXT,__text) non-external (was a private external) _SecIPAddress2Str
                 (undefined) external _SecIdentityCopyCertificate (from Security)
                 (undefined) external _SecIdentityCopyPreference (from Security)
                 (undefined) external _SecIdentityCopyPrivateKey (from Security)
000000018fd54210 (__TEXT,__text) non-external (was a private external) _SecIsDNSName
000000018fd540e4 (__TEXT,__text) non-external (was a private external) _SecIsIPAddress
                 (undefined) external _SecKeychainAddCallback (from Security)
                 (undefined) external _SecKeychainCopyDefault (from Security)
                 (undefined) external _SecKeychainFindGenericPassword (from Security)
                 (undefined) external _SecKeychainFindInternetPassword (from Security)
                 (undefined) external _SecKeychainGetPath (from Security)
                 (undefined) external _SecKeychainGetStatus (from Security)
                 (undefined) external _SecKeychainGetUserInteractionAllowed (from Security)
                 (undefined) external _SecKeychainIsValid (from Security)
                 (undefined) external _SecKeychainItemCopyKeychain (from Security)
                 (undefined) external _SecKeychainItemCreateCopy (from Security)
                 (undefined) external _SecKeychainItemCreateNew (from Security)
                 (undefined) external _SecKeychainItemDelete (from Security)
                 (undefined) external _SecKeychainItemFindFirst (from Security)
                 (undefined) external _SecKeychainItemGetAttribute (from Security)
                 (undefined) external _SecKeychainItemGetData (from Security)
                 (undefined) external _SecKeychainItemSetAttribute (from Security)
                 (undefined) external _SecKeychainItemSetData (from Security)
                 (undefined) external _SecKeychainItemUpdate (from Security)
                 (undefined) external _SecKeychainListCopyKeychainAtIndex (from Security)
                 (undefined) external _SecKeychainListGetCount (from Security)
                 (undefined) external _SecKeychainLock (from Security)
                 (undefined) external _SecKeychainMakeFromFullPath (from Security)
                 (undefined) external _SecKeychainSearchCopyNext (from Security)
                 (undefined) external _SecKeychainSetDefault (from Security)
                 (undefined) external _SecKeychainSetUserInteractionAllowed (from Security)
                 (undefined) external _SecKeychainUnlock (from Security)
000000018fd53ed0 (__TEXT,__text) external _SecNewAFPXVolMountInfo
                 (undefined) external _SecPolicyCreateAppleIDAuthorityPolicy (from Security)
000000018fd5454c (__TEXT,__text) non-external (was a private external) _SecRetrieveAFPVolMountInfo
                 (undefined) external _SecTrustCreateWithCertificates (from Security)
                 (undefined) external _SecTrustEvaluate (from Security)
                 (undefined) external _SecTrustSetOptions (from Security)
000000018fd46a3c (__TEXT,__text) external _Sleep
000000018fd4628c (__TEXT,__text) external _SleepQInstall
000000018fd46354 (__TEXT,__text) external _SleepQRemove
000000018fd4b010 (__TEXT,__text) external _SystemSoundGetActionID
000000018fd4b0c0 (__TEXT,__text) external _SystemSoundGetProperty
000000018fd4b06c (__TEXT,__text) external _SystemSoundGetPropertyInfo
000000018fd4b00c (__TEXT,__text) external _SystemSoundPlay
000000018fd4b068 (__TEXT,__text) external _SystemSoundRemoveActionID
000000018fd4b16c (__TEXT,__text) external _SystemSoundRemoveCompletionRoutine
000000018fd4b168 (__TEXT,__text) external _SystemSoundSetCompletionRoutine
000000018fd4b114 (__TEXT,__text) external _SystemSoundSetProperty
                 (undefined) external _TSLockMutex (from CarbonCore)
                 (undefined) external _TSUnlockMutex (from CarbonCore)
000000018fd46684 (__TEXT,__text) external _UpdateSystemActivity
00000001ea74fe4c (__DATA,__bss) non-external _UpdateSystemActivity.io_connection
00000001ea74fe38 (__DATA,__bss) non-external _UpdateSystemActivity.last
000000018fd4ed04 (__TEXT,__text) external _WSGetCFTypeIDFromWSTypeID
000000018fd4ec44 (__TEXT,__text) external _WSGetWSTypeIDFromCFType
000000018fd4cb78 (__TEXT,__text) external _WSMethodInvocationAddDeserializationOverride
000000018fd4cb68 (__TEXT,__text) external _WSMethodInvocationAddSerializationOverride
000000018fd4c838 (__TEXT,__text) external _WSMethodInvocationCopyParameters
000000018fd4c8b8 (__TEXT,__text) external _WSMethodInvocationCopyProperty
000000018fd4c79c (__TEXT,__text) external _WSMethodInvocationCopySerialization
000000018fd4c550 (__TEXT,__text) external _WSMethodInvocationCreate
000000018fd4c654 (__TEXT,__text) external _WSMethodInvocationCreateFromSerialization
000000018fd4c53c (__TEXT,__text) external _WSMethodInvocationGetTypeID
000000018fd4ca30 (__TEXT,__text) external _WSMethodInvocationInvoke
000000018fd4c964 (__TEXT,__text) external _WSMethodInvocationScheduleWithRunLoop
000000018fd4c914 (__TEXT,__text) external _WSMethodInvocationSetCallBack
000000018fd4c810 (__TEXT,__text) external _WSMethodInvocationSetParameters
000000018fd4c890 (__TEXT,__text) external _WSMethodInvocationSetProperty
000000018fd4c9d8 (__TEXT,__text) external _WSMethodInvocationUnscheduleFromRunLoop
000000018fd4cb2c (__TEXT,__text) external _WSMethodResultIsFault
000000018fd4ce90 (__TEXT,__text) external _WSProtocolHandlerCopyFaultDocument
000000018fd4ceb8 (__TEXT,__text) external _WSProtocolHandlerCopyProperty
000000018fd4cda0 (__TEXT,__text) external _WSProtocolHandlerCopyReplyDictionary
000000018fd4ce38 (__TEXT,__text) external _WSProtocolHandlerCopyReplyDocument
000000018fd4cd14 (__TEXT,__text) external _WSProtocolHandlerCopyRequestDictionary
000000018fd4ce60 (__TEXT,__text) external _WSProtocolHandlerCopyRequestDocument
000000018fd4cc3c (__TEXT,__text) external _WSProtocolHandlerCreate
000000018fd4cc28 (__TEXT,__text) external _WSProtocolHandlerGetTypeID
000000018fd4cf4c (__TEXT,__text) external _WSProtocolHandlerSetDeserializationOverride
000000018fd4cf14 (__TEXT,__text) external _WSProtocolHandlerSetProperty
000000018fd4cf3c (__TEXT,__text) external _WSProtocolHandlerSetSerializationOverride
00000001ea74fdb8 (__DATA,__data) non-external (was a private external) _WS_SOAP_1999_ENCODING_NAMESPACE
00000001ea74fdb0 (__DATA,__data) non-external (was a private external) _WS_SOAP_1999_ENVELOPE_NAMESPACE
00000001ea74fdc8 (__DATA,__data) non-external (was a private external) _WS_SOAP_1999_SCHEMA_INSTANCE_NAMESPACE
00000001ea74fdc0 (__DATA,__data) non-external (was a private external) _WS_SOAP_1999_SCHEMA_NAMESPACE
00000001ea74fdd8 (__DATA,__data) non-external (was a private external) _WS_SOAP_2001_ENCODING_NAMESPACE
00000001ea74fdd0 (__DATA,__data) non-external (was a private external) _WS_SOAP_2001_ENVELOPE_NAMESPACE
00000001ea74fde8 (__DATA,__data) non-external (was a private external) _WS_SOAP_2001_SCHEMA_INSTANCE_NAMESPACE
00000001ea74fde0 (__DATA,__data) non-external (was a private external) _WS_SOAP_2001_SCHEMA_NAMESPACE
000000018fd47444 (__TEXT,__text) non-external _WriteBundleIDDictToUserPrefs
000000018fd2e800 (__TEXT,__text) external __AppleIDAuthenticatePassword
000000018fd550a8 (__TEXT,__text) non-external __AppleIDAuthenticatePassword.cold.1
000000018fd2e6b4 (__TEXT,__text) external __AppleIDAuthenticatePasswordWithBlock
000000018fd2cd0c (__TEXT,__text) external __AppleIDAuthenticationAddAppleID
000000018fd550a8 (__TEXT,__text) non-external __AppleIDAuthenticationAddAppleID.cold.1
000000018fd2cb9c (__TEXT,__text) external __AppleIDAuthenticationAddAppleIDWithBlock
000000018fd2c540 (__TEXT,__text) external __AppleIDAuthenticationCopyAppleIDs
000000018fd550a8 (__TEXT,__text) non-external __AppleIDAuthenticationCopyAppleIDs.cold.1
000000018fd2c68c (__TEXT,__text) external __AppleIDAuthenticationCopyAppleIDsWithBlock
000000018fd2d4ac (__TEXT,__text) external __AppleIDAuthenticationCopyCertificateInfo
000000018fd550a8 (__TEXT,__text) non-external __AppleIDAuthenticationCopyCertificateInfo.cold.1
000000018fd2d208 (__TEXT,__text) external __AppleIDAuthenticationCopyCertificateInfoWithBlock
000000018fd2d7b4 (__TEXT,__text) external __AppleIDAuthenticationCopyMyInfo
000000018fd550a8 (__TEXT,__text) non-external __AppleIDAuthenticationCopyMyInfo.cold.1
000000018fd2d65c (__TEXT,__text) external __AppleIDAuthenticationCopyMyInfoWithBlock
000000018fd2ec80 (__TEXT,__text) external __AppleIDAuthenticationCopyStatus
000000018fd550a8 (__TEXT,__text) non-external __AppleIDAuthenticationCopyStatus.cold.1
000000018fd2e990 (__TEXT,__text) external __AppleIDAuthenticationCopyStatusWithBlock
000000018fd2dd24 (__TEXT,__text) external __AppleIDAuthenticationFindPerson
000000018fd550a8 (__TEXT,__text) non-external __AppleIDAuthenticationFindPerson.cold.1
000000018fd2d980 (__TEXT,__text) external __AppleIDAuthenticationFindPersonWithBlock
000000018fd2d084 (__TEXT,__text) external __AppleIDAuthenticationForgetAppleID
000000018fd550a8 (__TEXT,__text) non-external __AppleIDAuthenticationForgetAppleID.cold.1
000000018fd2cf30 (__TEXT,__text) external __AppleIDAuthenticationForgetAppleIDWithBlock
000000018fd2e1f8 (__TEXT,__text) external __AppleIDBreadcrumbCheckinWithBlock
000000018fd2e450 (__TEXT,__text) external __AppleIDCopyDSIDForCertificate
000000018fd2e29c (__TEXT,__text) external __AppleIDCopySecIdentityForAppleIDAccount
000000018fd2e0ac (__TEXT,__text) external __AppleIDGetBreadcrumbEncryptedKeyWithBlock
000000018fd2df64 (__TEXT,__text) external __AppleIDSetBreadcrumbEncryptedKeyWithBlock
000000018fd2eff4 (__TEXT,__text) external __AppleIDUpdateLinkedIdentityProvisioning
000000018fd550a8 (__TEXT,__text) non-external __AppleIDUpdateLinkedIdentityProvisioning.cold.1
000000018fd2eecc (__TEXT,__text) external __AppleIDUpdateLinkedIdentityProvisioningWithBlock
                 (undefined) external __Block_object_assign (from libSystem)
                 (undefined) external __Block_object_dispose (from libSystem)
                 (undefined) external __CFRuntimeCreateInstance (from CoreFoundation)
                 (undefined) external __CFRuntimeRegisterClass (from CoreFoundation)
                 (undefined) external __CFStringGetUserDefaultEncoding (from CoreFoundation)
000000018fd33058 (__TEXT,__text) external __CSAddAppleIDAccount
000000018fd32f78 (__TEXT,__text) external __CSAddAppleIDAccountUsingCompletionBlock
000000018fd33994 (__TEXT,__text) external __CSBackToMyMacCopyDomain
000000018fd33ae4 (__TEXT,__text) external __CSBackToMyMacCopyDomains
000000018fd33c74 (__TEXT,__text) external __CSBackToMyMacDisableEveryone
000000018fd34054 (__TEXT,__text) external __CSBackToMyMacIsEnabledForSomeUser
000000018fd33ff0 (__TEXT,__text) external __CSBackToMyMacResetForUser
000000018fd334ac (__TEXT,__text) external __CSCopyAccountIdentifierForAppleIDCertificate
000000018fd33588 (__TEXT,__text) external __CSCopyAccountIdentifierForAppleIDCertificateChain
000000018fd332cc (__TEXT,__text) external __CSCopyAccountInfoForAppleID
000000018fd332d0 (__TEXT,__text) external __CSCopyAccountStatusForAppleID
000000018fd335ec (__TEXT,__text) external __CSCopyAppleIDAccountForAppleIDCertificate
000000018fd2c534 (__TEXT,__text) external __CSCopyAppleIDAccounts
000000018fd35ea0 (__TEXT,__text) external __CSCopyCommentForServerName
000000018fd55314 (__TEXT,__text) non-external __CSCopyCommentForServerName.cold.1
00000001ea74fe30 (__DATA,__bss) non-external __CSCopyCommentForServerName.dosEncoding
00000001ea74fe28 (__DATA,__bss) non-external __CSCopyCommentForServerName.sOnce
000000018fd33790 (__TEXT,__text) external __CSCopyDefaultSharingSecIdentities
000000018fd338d8 (__TEXT,__text) external __CSCopyKerberosPrincipalForCertificate
000000018fd363e0 (__TEXT,__text) external __CSCopyLocalHostnameForComputerName
000000018fd335e0 (__TEXT,__text) external __CSCopySecIdentityForAppleID
000000018fd34fc0 (__TEXT,__text) external __CSCopyUserIdentityForPersonInfo
000000018fd33428 (__TEXT,__text) external __CSCreateAppleIDIdentityWithCertificate
000000018fd33504 (__TEXT,__text) external __CSCreateAppleIDIdentityWithCertificateChain
000000018fd32f00 (__TEXT,__text) external __CSCreateAppleIDIdentityWithNameAndAccountIdentifier
000000018fd36200 (__TEXT,__text) external __CSCreatePosixNameFromString
000000018fd30524 (__TEXT,__text) external __CSDefaultLog
000000018fd552bc (__TEXT,__text) non-external __CSDefaultLog.cold.1
00000001ed02cd68 (__DATA_DIRTY,__bss) non-external __CSDefaultLog.log
00000001ed02cd80 (__DATA_DIRTY,__bss) non-external __CSDefaultLog.onceToken
000000018fd2c158 (__TEXT,__text) external __CSDeviceSupportsAirDrop
00000001ed02cd78 (__DATA_DIRTY,__bss) non-external __CSDeviceSupportsAirDrop.supportsAirDrop
000000018fd2c400 (__TEXT,__text) external __CSDeviceSupportsODisk
000000018fd552ec (__TEXT,__text) non-external __CSDeviceSupportsODisk.cold.1
00000001ea74fe20 (__DATA,__bss) non-external __CSDeviceSupportsODisk.sOnce
00000001ea74ff20 (__DATA,__bss) non-external __CSDeviceSupportsODisk.sSupportsODisk
000000018fd35e24 (__TEXT,__text) external __CSDisassociateWireless
000000018fd35b5c (__TEXT,__text) external __CSEnableWirelessP2P
000000018fd34f18 (__TEXT,__text) external __CSGetAppleIDIdentityAuthority
000000018fd34ac0 (__TEXT,__text) external __CSIdentityAddLinkedIdentity
000000018fd34ae0 (__TEXT,__text) external __CSIdentityAddLinkedIdentityWithNameAndAuthority
000000018fd3476c (__TEXT,__text) external __CSIdentityAllowsPasswordResetWithAuthority
000000018fd34c04 (__TEXT,__text) external __CSIdentityAllowsPasswordResetWithAuthorityFromDSAttrData
000000018fd34644 (__TEXT,__text) external __CSIdentityAuthenticateUsingCertificate
000000018fd3460c (__TEXT,__text) external __CSIdentityAuthenticateUsingCertificateChain
000000018fd346ec (__TEXT,__text) external __CSIdentityAuthenticateUsingPassword
000000018fd34f90 (__TEXT,__text) external __CSIdentityAuthorityAuthenticateNameAndPassword
000000018fd34f50 (__TEXT,__text) external __CSIdentityAuthorityCopyIdentityWithName
000000018fd349ac (__TEXT,__text) external __CSIdentityChangePassword
000000018fd35744 (__TEXT,__text) external __CSIdentityCopyCurrentUser
000000018fd34be0 (__TEXT,__text) external __CSIdentityCopyLinkedIdentityAuthorities
000000018fd34c0c (__TEXT,__text) external __CSIdentityCopyLinkedIdentityNameWithAuthorityFromDSAttrData
000000018fd34bc0 (__TEXT,__text) external __CSIdentityCopyLinkedIdentityNamesWithAuthority
000000018fd34bfc (__TEXT,__text) external __CSIdentityCopyLinkedIdentityNamesWithAuthorityFromDSAttrData
000000018fd345e8 (__TEXT,__text) external __CSIdentityGetHomeDirectoryURL
000000018fd34b44 (__TEXT,__text) external __CSIdentityGetLinkedIdentityNameWithAuthority
000000018fd345c4 (__TEXT,__text) external __CSIdentityGetLoginShellURL
000000018fd34e10 (__TEXT,__text) non-external (was a private external) __CSIdentityInitOnce
000000018fd34760 (__TEXT,__text) external __CSIdentityIsLoginUser
000000018fd34b00 (__TEXT,__text) external __CSIdentityRemoveLinkedIdentityWithAuthority
000000018fd34b24 (__TEXT,__text) external __CSIdentityRemoveLinkedIdentityWithNameAndAuthority
000000018fd347a0 (__TEXT,__text) external __CSIdentitySetAllowsPasswordResetWithAuthority
000000018fd34c74 (__TEXT,__text) external __CSIdentityUpdateLinkedIdentityProvisioning
000000018fd2c9c4 (__TEXT,__text) external __CSIsComputerToComputerEnabled
000000018fd35850 (__TEXT,__text) external __CSIsCurrentUserAdmin
000000018fd2c4b4 (__TEXT,__text) external __CSIsMobileTimeMachineDisk
000000018fd364fc (__TEXT,__text) external __CSIsMobileTimeMachineEnabled
000000018fd2c438 (__TEXT,__text) external __CSIsOpticalDisk
000000018fd2c958 (__TEXT,__text) external __CSIsWirelessAccessPointEnabled
000000018fd32c90 (__TEXT,__text) external __CSLinkCurrentUserToAppleIDWithVerifiedAccountIdentifier
000000018fd332c0 (__TEXT,__text) external __CSRemoveAppleIDAccount
000000018fd3415c (__TEXT,__text) external __CSRemoveDotMacIdentitiesFromKeychain
000000018fd33160 (__TEXT,__text) external __CSUnlinkCurrentUserFromAppleID
                 (undefined) external __CopyCStringToPascal (from CarbonCore)
000000018fd311b8 (__TEXT,__text) non-external (was a private external) __CopyLocalizedStringForKey
000000018fd552e4 (__TEXT,__text) non-external __CopyLocalizedStringForKey.cold.1
                 (undefined) external __CopyPascalStringToC (from CarbonCore)
                 (undefined) external __DefaultRuneLocale (from libSystem)
                 (undefined) external __FSCopyVolumeProperty (from CarbonCore)
                 (undefined) external __FSFlipAFPXVolMountInfo (from CarbonCore)
00000001ed02ce40 (__DATA_DIRTY,__bss) non-external __GetBundle.gBundleRef
00000001ed02ce38 (__DATA_DIRTY,__bss) non-external __GetBundle.sOnce
000000018fd3188c (__TEXT,__text) external __ISGetIconIndex
000000018fd2c39c (__TEXT,__text) external __ISGetIconIndexInfo
000000018fd552e8 (__TEXT,__text) non-external __ISGetIconIndexInfo.cold.1
000000018fd31828 (__TEXT,__text) external __ISIconIndexHasJPEGFlag
000000018fd552e8 (__TEXT,__text) non-external __ISIconIndexHasJPEGFlag.cold.1
000000018fd2ca18 (__TEXT,__text) external __LWCopyNextFireDateForScheduledAction
000000018fd47034 (__TEXT,__text) external __LWRemoveScheduledAction
000000018fd46eac (__TEXT,__text) external __LWScheduleCommandAction
000000018fd46abc (__TEXT,__text) external __LWScheduleOpenItemAction
000000018fd46e38 (__TEXT,__text) external __LWScheduleOpenURLAction
000000018fd46ab0 (__TEXT,__text) external __LWSchedulerNotifyPortName
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
000000018fd46aac (__TEXT,__text) external __OSS_InstallGestaltSelectors
                 (undefined) external __SCPreferencesSystemKeychainPasswordItemExists (from SystemConfiguration)
                 (undefined) external __SCPreferencesSystemKeychainPasswordItemRemove (from SystemConfiguration)
                 (undefined) external __Unwind_Resume (from libSystem)
000000018fd4e1fc (__TEXT,__text) non-external (was a private external) __Z11dumpXMLTreeP8__CFTreei
000000018fd31ea8 (__TEXT,__text) non-external (was a private external) __Z11internedInti
000000018fd4e1c0 (__TEXT,__text) non-external (was a private external) __Z11treeGetNodeP8__CFTree
000000018fd4aa30 (__TEXT,__text) non-external (was a private external) __Z12GetDYLDEntryPKcS0_S0_
000000018fd51934 (__TEXT,__text) non-external (was a private external) __Z12fullyQualifyR10AutoStringRK8AutoDict
000000018fd53e28 (__TEXT,__text) non-external (was a private external) __Z13c2pstrcpyRealPc
000000018fd4f1a8 (__TEXT,__text) non-external (was a private external) __Z13getDictNumberPK14__CFDictionaryPK10__CFStringi
000000018fd4d814 (__TEXT,__text) non-external (was a private external) __Z13isoDecodeDatePK10__CFString
000000018fd4d36c (__TEXT,__text) non-external (was a private external) __Z13isoEncodeDatePK8__CFDateh
000000018fd4cf8c (__TEXT,__text) non-external (was a private external) __Z13wsInitStaticsv
000000018fd55ba4 (__TEXT,__text) non-external __Z13wsInitStaticsv.cold.1
000000018fd54950 (__TEXT,__text) non-external (was a private external) __Z14SecNumToStringlPh
000000018fd4e914 (__TEXT,__text) non-external (was a private external) __Z14getElementNameP8__CFTree
000000018fd4a304 (__TEXT,__text) non-external (was a private external) __Z15cfstrEquivilentPK10__CFStringS1_
000000018fd4d15c (__TEXT,__text) non-external (was a private external) __Z15getIndentStringl
000000018fd4db50 (__TEXT,__text) non-external (was a private external) __Z16decodeBinaryDataPK10__CFString
000000018fd4d880 (__TEXT,__text) non-external (was a private external) __Z16encodeBinaryDataPK8__CFDatai
000000018fd4e6d0 (__TEXT,__text) non-external (was a private external) __Z16findNamedElementP8__CFTreePK10__CFString
000000018fd314c8 (__TEXT,__text) non-external (was a private external) __Z17CFArrayApplyBlockPK9__CFArrayU13block_pointerFbPKvE
000000018fd4e86c (__TEXT,__text) non-external (was a private external) __Z18checkForXMLContentP15__CFHTTPMessagePhS1_
000000018fd3276c (__TEXT,__text) non-external (was a private external) __Z18copyDictionaryKeysPK14__CFDictionary
000000018fd4d1a0 (__TEXT,__text) non-external (was a private external) __Z18entityEncodeStringPK10__CFString
000000018fd4e970 (__TEXT,__text) non-external (was a private external) __Z18getResponseCharsetP15__CFHTTPMessage
000000018fd4eaf8 (__TEXT,__text) non-external (was a private external) __Z18treeGetElementInfoP8__CFTree
