00007ffa19333f0a (__TEXT,__text) external _CGLGetCurrentContext
00007ffa1932e3c3 (__TEXT,__text) external _glGetProgramInfoLog
00007ffa193312fa (__TEXT,__text) external _glGetProgramLocalParameterdvARB
00007ffa1933131c (__TEXT,__text) external _glGetProgramLocalParameterfvARB
00007ffa193301dc (__TEXT,__text) external _glGetProgramPipelineInfoLog
00007ffa1933019e (__TEXT,__text) external _glGetProgramPipelineiv
00007ffa1932fd77 (__TEXT,__text) external _glGetProgramStageiv
00007ffa19331362 (__TEXT,__text) external _glGetProgramStringARB
00007ffa1932e357 (__TEXT,__text) external _glGetProgramiv
00007ffa19331384 (__TEXT,__text) external _glGetProgramivARB
00007ffa1932fefc (__TEXT,__text) external _glGetQueryIndexediv
00007ffa1932f841 (__TEXT,__text) external _glGetQueryObjecti64v
00007ffa19333738 (__TEXT,__text) external _glGetQueryObjecti64vEXT
00007ffa1932d810 (__TEXT,__text) external _glGetQueryObjectiv
00007ffa19331dd3 (__TEXT,__text) external _glGetQueryObjectivARB
00007ffa1932f863 (__TEXT,__text) external _glGetQueryObjectui64v
00007ffa1933375a (__TEXT,__text) external _glGetQueryObjectui64vEXT
00007ffa1932d832 (__TEXT,__text) external _glGetQueryObjectuiv
00007ffa19331df5 (__TEXT,__text) external _glGetQueryObjectuivARB
00007ffa1932d7ee (__TEXT,__text) external _glGetQueryiv
00007ffa19331db1 (__TEXT,__text) external _glGetQueryivARB
00007ffa1932e721 (__TEXT,__text) external _glGetRenderbufferParameteriv
00007ffa19332d26 (__TEXT,__text) external _glGetRenderbufferParameterivEXT
00007ffa1932f7df (__TEXT,__text) external _glGetSamplerParameterIiv
00007ffa1932f801 (__TEXT,__text) external _glGetSamplerParameterIuiv
00007ffa1932f7bd (__TEXT,__text) external _glGetSamplerParameterfv
00007ffa1932f79b (__TEXT,__text) external _glGetSamplerParameteriv
00007ffa1932ca14 (__TEXT,__text) external _glGetSeparableFilter
00007ffa1932e39e (__TEXT,__text) external _glGetShaderInfoLog
00007ffa19330000 (__TEXT,__text) external _glGetShaderPrecisionFormat
00007ffa1932e487 (__TEXT,__text) external _glGetShaderSource
00007ffa19332464 (__TEXT,__text) external _glGetShaderSourceARB
00007ffa1932e335 (__TEXT,__text) external _glGetShaderiv
00007ffa1932ab99 (__TEXT,__text) external _glGetString
00007ffa1932f17b (__TEXT,__text) external _glGetStringi
00007ffa1932fc84 (__TEXT,__text) external _glGetSubroutineIndex
00007ffa1932fc62 (__TEXT,__text) external _glGetSubroutineUniformLocation
00007ffa1932f4e2 (__TEXT,__text) external _glGetSynciv
00007ffa1932abb5 (__TEXT,__text) external _glGetTexEnvfv
00007ffa1932abd7 (__TEXT,__text) external _glGetTexEnviv
00007ffa1932abf9 (__TEXT,__text) external _glGetTexGendv
00007ffa1932ac1b (__TEXT,__text) external _glGetTexGenfv
00007ffa1932ac3d (__TEXT,__text) external _glGetTexGeniv
00007ffa1932ac5f (__TEXT,__text) external _glGetTexImage
00007ffa1932ac86 (__TEXT,__text) external _glGetTexLevelParameterfv
00007ffa1932acaa (__TEXT,__text) external _glGetTexLevelParameteriv
00007ffa1932f0b0 (__TEXT,__text) external _glGetTexParameterIiv
00007ffa19333657 (__TEXT,__text) external _glGetTexParameterIivEXT
00007ffa1932f0d2 (__TEXT,__text) external _glGetTexParameterIuiv
00007ffa19333679 (__TEXT,__text) external _glGetTexParameterIuivEXT
00007ffa19333946 (__TEXT,__text) external _glGetTexParameterPointervAPPLE
00007ffa1932acce (__TEXT,__text) external _glGetTexParameterfv
00007ffa1932acf0 (__TEXT,__text) external _glGetTexParameteriv
00007ffa1932eb81 (__TEXT,__text) external _glGetTransformFeedbackVarying
00007ffa19333092 (__TEXT,__text) external _glGetTransformFeedbackVaryingEXT
00007ffa1932f235 (__TEXT,__text) external _glGetUniformBlockIndex
00007ffa19333127 (__TEXT,__text) external _glGetUniformBufferSizeEXT
00007ffa1932f1c1 (__TEXT,__text) external _glGetUniformIndices
00007ffa1932e3e8 (__TEXT,__text) external _glGetUniformLocation
00007ffa193323cd (__TEXT,__text) external _glGetUniformLocationARB
00007ffa19333145 (__TEXT,__text) external _glGetUniformOffsetEXT
00007ffa1932fd55 (__TEXT,__text) external _glGetUniformSubroutineuiv
00007ffa1932fc40 (__TEXT,__text) external _glGetUniformdv
00007ffa1932e43d (__TEXT,__text) external _glGetUniformfv
00007ffa1933241e (__TEXT,__text) external _glGetUniformfvARB
00007ffa1932e462 (__TEXT,__text) external _glGetUniformiv
00007ffa19332441 (__TEXT,__text) external _glGetUniformivARB
00007ffa1932eef7 (__TEXT,__text) external _glGetUniformuiv
00007ffa19333568 (__TEXT,__text) external _glGetUniformuivEXT
00007ffa1932ec2b (__TEXT,__text) external _glGetVertexAttribIiv
00007ffa19333412 (__TEXT,__text) external _glGetVertexAttribIivEXT
00007ffa1932ec4d (__TEXT,__text) external _glGetVertexAttribIuiv
00007ffa19333434 (__TEXT,__text) external _glGetVertexAttribIuivEXT
00007ffa19330a40 (__TEXT,__text) external _glGetVertexAttribLdv
00007ffa1932df06 (__TEXT,__text) external _glGetVertexAttribPointerv
00007ffa1933114c (__TEXT,__text) external _glGetVertexAttribPointervARB
00007ffa1932dea0 (__TEXT,__text) external _glGetVertexAttribdv
00007ffa193310e6 (__TEXT,__text) external _glGetVertexAttribdvARB
00007ffa1932dec2 (__TEXT,__text) external _glGetVertexAttribfv
00007ffa19331108 (__TEXT,__text) external _glGetVertexAttribfvARB
00007ffa1932dee4 (__TEXT,__text) external _glGetVertexAttribiv
00007ffa1933112a (__TEXT,__text) external _glGetVertexAttribivARB
00007ffa1932ad12 (__TEXT,__text) external _glHint
00007ffa1932cb59 (__TEXT,__text) external _glHistogram
00007ffa1932ad30 (__TEXT,__text) external _glIndexMask
00007ffa1932ad4c (__TEXT,__text) external _glIndexPointer
00007ffa1932ad6e (__TEXT,__text) external _glIndexd
00007ffa1932ad88 (__TEXT,__text) external _glIndexdv
00007ffa1932ada5 (__TEXT,__text) external _glIndexf
00007ffa1932adbf (__TEXT,__text) external _glIndexfv
00007ffa1932addc (__TEXT,__text) external _glIndexi
00007ffa1932adf8 (__TEXT,__text) external _glIndexiv
00007ffa1932ae15 (__TEXT,__text) external _glIndexs
00007ffa1932ae31 (__TEXT,__text) external _glIndexsv
00007ffa1932ae4e (__TEXT,__text) external _glIndexub
00007ffa1932ae6a (__TEXT,__text) external _glIndexubv
00007ffa1932ae87 (__TEXT,__text) external _glInitNames
00007ffa193337c7 (__TEXT,__text) external _glInsertEventMarkerEXT
00007ffa1932ae9e (__TEXT,__text) external _glInterleavedArrays
00007ffa1932d8b0 (__TEXT,__text) external _glIsBuffer
00007ffa19331e73 (__TEXT,__text) external _glIsBufferARB
00007ffa1932aec0 (__TEXT,__text) external _glIsEnabled
00007ffa193336fe (__TEXT,__text) external _glIsEnabledIndexedEXT
00007ffa1932eac3 (__TEXT,__text) external _glIsEnabledi
00007ffa193339c2 (__TEXT,__text) external _glIsFenceAPPLE
00007ffa1932e743 (__TEXT,__text) external _glIsFramebuffer
00007ffa19332d48 (__TEXT,__text) external _glIsFramebufferEXT
00007ffa1932aedc (__TEXT,__text) external _glIsList
00007ffa193326b1 (__TEXT,__text) external _glIsNamedStringARB
00007ffa1932e319 (__TEXT,__text) external _glIsProgram
00007ffa19330c05 (__TEXT,__text) external _glIsProgramARB
00007ffa19330182 (__TEXT,__text) external _glIsProgramPipeline
00007ffa1932d798 (__TEXT,__text) external _glIsQuery
00007ffa19331d5b (__TEXT,__text) external _glIsQueryARB
00007ffa1932e685 (__TEXT,__text) external _glIsRenderbuffer
00007ffa19332c8a (__TEXT,__text) external _glIsRenderbufferEXT
00007ffa1932f69a (__TEXT,__text) external _glIsSampler
00007ffa1932e2fd (__TEXT,__text) external _glIsShader
00007ffa1932f443 (__TEXT,__text) external _glIsSync
00007ffa1932aef8 (__TEXT,__text) external _glIsTexture
00007ffa1932fe34 (__TEXT,__text) external _glIsTransformFeedback
00007ffa1932ea00 (__TEXT,__text) external _glIsVertexArray
00007ffa19333b08 (__TEXT,__text) external _glIsVertexArrayAPPLE
00007ffa19333858 (__TEXT,__text) external _glIsVertexAttribEnabledAPPLE
00007ffa1933377c (__TEXT,__text) external _glLabelObjectEXT
00007ffa19333d0f (__TEXT,__text) external _glLabelObjectWithResponsibleProcessAPPLE
00007ffa1932af14 (__TEXT,__text) external _glLightModelf
00007ffa1932af30 (__TEXT,__text) external _glLightModelfv
00007ffa1932af4f (__TEXT,__text) external _glLightModeli
00007ffa1932af6d (__TEXT,__text) external _glLightModeliv
00007ffa1932af8c (__TEXT,__text) external _glLightf
00007ffa1932afaa (__TEXT,__text) external _glLightfv
00007ffa1932afcc (__TEXT,__text) external _glLighti
00007ffa1932afed (__TEXT,__text) external _glLightiv
00007ffa1932b00f (__TEXT,__text) external _glLineStipple
00007ffa1932b02d (__TEXT,__text) external _glLineWidth
00007ffa1932e00b (__TEXT,__text) external _glLinkProgram
00007ffa1933206e (__TEXT,__text) external _glLinkProgramARB
00007ffa1932b047 (__TEXT,__text) external _glListBase
00007ffa1932b063 (__TEXT,__text) external _glLoadIdentity
00007ffa1932b07a (__TEXT,__text) external _glLoadMatrixd
00007ffa1932b097 (__TEXT,__text) external _glLoadMatrixf
00007ffa1932b0b4 (__TEXT,__text) external _glLoadName
00007ffa1932cff2 (__TEXT,__text) external _glLoadTransposeMatrixd
00007ffa193318fa (__TEXT,__text) external _glLoadTransposeMatrixdARB
00007ffa1932d00f (__TEXT,__text) external _glLoadTransposeMatrixf
00007ffa19331917 (__TEXT,__text) external _glLoadTransposeMatrixfARB
00007ffa193327c2 (__TEXT,__text) external _glLockArraysEXT
00007ffa1932b0d0 (__TEXT,__text) external _glLogicOp
00007ffa1932b0ec (__TEXT,__text) external _glMap1d
00007ffa1932b110 (__TEXT,__text) external _glMap1f
00007ffa1932b134 (__TEXT,__text) external _glMap2d
00007ffa1932b167 (__TEXT,__text) external _glMap2f
00007ffa1932d93e (__TEXT,__text) external _glMapBuffer
00007ffa19331f01 (__TEXT,__text) external _glMapBufferARB
00007ffa1932e95d (__TEXT,__text) external _glMapBufferRange
00007ffa1932b19a (__TEXT,__text) external _glMapGrid1d
00007ffa1932b1b6 (__TEXT,__text) external _glMapGrid1f
00007ffa1932b1d2 (__TEXT,__text) external _glMapGrid2d
00007ffa1932b1f0 (__TEXT,__text) external _glMapGrid2f
00007ffa19333876 (__TEXT,__text) external _glMapVertexAttrib1dAPPLE
00007ffa1933389d (__TEXT,__text) external _glMapVertexAttrib1fAPPLE
00007ffa193338c4 (__TEXT,__text) external _glMapVertexAttrib2dAPPLE
00007ffa193338f4 (__TEXT,__text) external _glMapVertexAttrib2fAPPLE
00007ffa1932b20e (__TEXT,__text) external _glMaterialf
00007ffa1932b22c (__TEXT,__text) external _glMaterialfv
00007ffa1932b24e (__TEXT,__text) external _glMateriali
00007ffa1932b26f (__TEXT,__text) external _glMaterialiv
00007ffa1932b291 (__TEXT,__text) external _glMatrixMode
00007ffa1932ff20 (__TEXT,__text) external _glMinSampleShading
00007ffa193325a4 (__TEXT,__text) external _glMinSampleShadingARB
00007ffa1932cb7d (__TEXT,__text) external _glMinmax
00007ffa1932b2ad (__TEXT,__text) external _glMultMatrixd
00007ffa1932b2ca (__TEXT,__text) external _glMultMatrixf
00007ffa1932d02c (__TEXT,__text) external _glMultTransposeMatrixd
00007ffa19331934 (__TEXT,__text) external _glMultTransposeMatrixdARB
00007ffa1932d049 (__TEXT,__text) external _glMultTransposeMatrixf
00007ffa19331951 (__TEXT,__text) external _glMultTransposeMatrixfARB
00007ffa1932d53e (__TEXT,__text) external _glMultiDrawArrays
00007ffa19332be8 (__TEXT,__text) external _glMultiDrawArraysEXT
00007ffa19333b8b (__TEXT,__text) external _glMultiDrawElementArrayAPPLE
00007ffa1932d564 (__TEXT,__text) external _glMultiDrawElements
00007ffa1932f3d5 (__TEXT,__text) external _glMultiDrawElementsBaseVertex
00007ffa19332c0e (__TEXT,__text) external _glMultiDrawElementsEXT
00007ffa19333d30 (__TEXT,__text) external _glMultiDrawElementsIndirectAPPLE
00007ffa19333d58 (__TEXT,__text) external _glMultiDrawElementsIndirectBaseInstanceAPPLE
00007ffa19333bb1 (__TEXT,__text) external _glMultiDrawRangeElementArrayAPPLE
00007ffa1932cc0e (__TEXT,__text) external _glMultiTexCoord1d
00007ffa19331516 (__TEXT,__text) external _glMultiTexCoord1dARB
00007ffa1932cc2a (__TEXT,__text) external _glMultiTexCoord1dv
00007ffa19331532 (__TEXT,__text) external _glMultiTexCoord1dvARB
00007ffa1932cc49 (__TEXT,__text) external _glMultiTexCoord1f
00007ffa19331551 (__TEXT,__text) external _glMultiTexCoord1fARB
00007ffa1932cc65 (__TEXT,__text) external _glMultiTexCoord1fv
00007ffa1933156d (__TEXT,__text) external _glMultiTexCoord1fvARB
00007ffa1932cc84 (__TEXT,__text) external _glMultiTexCoord1i
00007ffa1933158c (__TEXT,__text) external _glMultiTexCoord1iARB
00007ffa1932cca2 (__TEXT,__text) external _glMultiTexCoord1iv
00007ffa193315aa (__TEXT,__text) external _glMultiTexCoord1ivARB
00007ffa1932ccc1 (__TEXT,__text) external _glMultiTexCoord1s
00007ffa193315c9 (__TEXT,__text) external _glMultiTexCoord1sARB
00007ffa1932ccdf (__TEXT,__text) external _glMultiTexCoord1sv
00007ffa193315e7 (__TEXT,__text) external _glMultiTexCoord1svARB
00007ffa1932ccfe (__TEXT,__text) external _glMultiTexCoord2d
00007ffa19331606 (__TEXT,__text) external _glMultiTexCoord2dARB
00007ffa1932cd1a (__TEXT,__text) external _glMultiTexCoord2dv
00007ffa19331622 (__TEXT,__text) external _glMultiTexCoord2dvARB
00007ffa1932cd39 (__TEXT,__text) external _glMultiTexCoord2f
00007ffa19331641 (__TEXT,__text) external _glMultiTexCoord2fARB
00007ffa1932cd55 (__TEXT,__text) external _glMultiTexCoord2fv
00007ffa1933165d (__TEXT,__text) external _glMultiTexCoord2fvARB
00007ffa1932cd74 (__TEXT,__text) external _glMultiTexCoord2i
00007ffa1933167c (__TEXT,__text) external _glMultiTexCoord2iARB
00007ffa1932cd95 (__TEXT,__text) external _glMultiTexCoord2iv
00007ffa1933169d (__TEXT,__text) external _glMultiTexCoord2ivARB
00007ffa1932cdb4 (__TEXT,__text) external _glMultiTexCoord2s
00007ffa193316bc (__TEXT,__text) external _glMultiTexCoord2sARB
00007ffa1932cdd5 (__TEXT,__text) external _glMultiTexCoord2sv
00007ffa193316dd (__TEXT,__text) external _glMultiTexCoord2svARB
00007ffa1932cdf4 (__TEXT,__text) external _glMultiTexCoord3d
00007ffa193316fc (__TEXT,__text) external _glMultiTexCoord3dARB
00007ffa1932ce10 (__TEXT,__text) external _glMultiTexCoord3dv
00007ffa19331718 (__TEXT,__text) external _glMultiTexCoord3dvARB
00007ffa1932ce2f (__TEXT,__text) external _glMultiTexCoord3f
00007ffa19331737 (__TEXT,__text) external _glMultiTexCoord3fARB
00007ffa1932ce4b (__TEXT,__text) external _glMultiTexCoord3fv
00007ffa19331753 (__TEXT,__text) external _glMultiTexCoord3fvARB
00007ffa1932ce6a (__TEXT,__text) external _glMultiTexCoord3i
00007ffa19331772 (__TEXT,__text) external _glMultiTexCoord3iARB
00007ffa1932ce8e (__TEXT,__text) external _glMultiTexCoord3iv
00007ffa19331796 (__TEXT,__text) external _glMultiTexCoord3ivARB
00007ffa1932cead (__TEXT,__text) external _glMultiTexCoord3s
00007ffa193317b5 (__TEXT,__text) external _glMultiTexCoord3sARB
00007ffa1932ced1 (__TEXT,__text) external _glMultiTexCoord3sv
00007ffa193317d9 (__TEXT,__text) external _glMultiTexCoord3svARB
00007ffa1932cef0 (__TEXT,__text) external _glMultiTexCoord4d
00007ffa193317f8 (__TEXT,__text) external _glMultiTexCoord4dARB
00007ffa1932cf0c (__TEXT,__text) external _glMultiTexCoord4dv
00007ffa19331814 (__TEXT,__text) external _glMultiTexCoord4dvARB
00007ffa1932cf2b (__TEXT,__text) external _glMultiTexCoord4f
00007ffa19331833 (__TEXT,__text) external _glMultiTexCoord4fARB
00007ffa1932cf47 (__TEXT,__text) external _glMultiTexCoord4fv
00007ffa1933184f (__TEXT,__text) external _glMultiTexCoord4fvARB
00007ffa1932cf66 (__TEXT,__text) external _glMultiTexCoord4i
00007ffa1933186e (__TEXT,__text) external _glMultiTexCoord4iARB
00007ffa1932cf8d (__TEXT,__text) external _glMultiTexCoord4iv
00007ffa19331895 (__TEXT,__text) external _glMultiTexCoord4ivARB
00007ffa1932cfac (__TEXT,__text) external _glMultiTexCoord4s
00007ffa193318b4 (__TEXT,__text) external _glMultiTexCoord4sARB
00007ffa1932cfd3 (__TEXT,__text) external _glMultiTexCoord4sv
00007ffa193318db (__TEXT,__text) external _glMultiTexCoord4svARB
00007ffa19332645 (__TEXT,__text) external _glNamedStringARB
00007ffa1932b2e7 (__TEXT,__text) external _glNewList
00007ffa1932b305 (__TEXT,__text) external _glNormal3b
00007ffa1932b326 (__TEXT,__text) external _glNormal3bv
00007ffa1932b343 (__TEXT,__text) external _glNormal3d
00007ffa1932b35d (__TEXT,__text) external _glNormal3dv
00007ffa1932b37a (__TEXT,__text) external _glNormal3f
00007ffa1932b394 (__TEXT,__text) external _glNormal3fv
00007ffa1932b3b1 (__TEXT,__text) external _glNormal3i
00007ffa1932b3d2 (__TEXT,__text) external _glNormal3iv
00007ffa1932b3ef (__TEXT,__text) external _glNormal3s
00007ffa1932b410 (__TEXT,__text) external _glNormal3sv
00007ffa1932b42d (__TEXT,__text) external _glNormalPointer
00007ffa19333c6d (__TEXT,__text) external _glObjectPurgeableAPPLE
00007ffa19333c8e (__TEXT,__text) external _glObjectUnpurgeableAPPLE
00007ffa1932b44f (__TEXT,__text) external _glOrtho
00007ffa19333dec (__TEXT,__text) external _glPNTrianglesfATI
00007ffa19333df8 (__TEXT,__text) external _glPNTrianglesfATIX
00007ffa19333de6 (__TEXT,__text) external _glPNTrianglesiATI
00007ffa19333df2 (__TEXT,__text) external _glPNTrianglesiATIX
00007ffa1932b469 (__TEXT,__text) external _glPassThrough
00007ffa1932fdb9 (__TEXT,__text) external _glPatchParameterfv
00007ffa1932fd9b (__TEXT,__text) external _glPatchParameteri
00007ffa1932fe50 (__TEXT,__text) external _glPauseTransformFeedback
00007ffa1932b483 (__TEXT,__text) external _glPixelMapfv
00007ffa1932b4a5 (__TEXT,__text) external _glPixelMapuiv
00007ffa1932b4c7 (__TEXT,__text) external _glPixelMapusv
00007ffa1932b4e9 (__TEXT,__text) external _glPixelStoref
00007ffa1932b505 (__TEXT,__text) external _glPixelStorei
00007ffa1932b523 (__TEXT,__text) external _glPixelTransferf
00007ffa1932b53f (__TEXT,__text) external _glPixelTransferi
00007ffa1932b55d (__TEXT,__text) external _glPixelZoom
00007ffa1932d4a2 (__TEXT,__text) external _glPointParameterf
00007ffa19331b14 (__TEXT,__text) external _glPointParameterfARB
00007ffa1932d4be (__TEXT,__text) external _glPointParameterfv
00007ffa19331b30 (__TEXT,__text) external _glPointParameterfvARB
00007ffa1932d4dd (__TEXT,__text) external _glPointParameteri
00007ffa19333e33 (__TEXT,__text) external _glPointParameteriNV
00007ffa1932d4fb (__TEXT,__text) external _glPointParameteriv
00007ffa19333e51 (__TEXT,__text) external _glPointParameterivNV
00007ffa1932b577 (__TEXT,__text) external _glPointSize
00007ffa19333cd3 (__TEXT,__text) external _glPointSizePointerAPPLE
00007ffa1932b591 (__TEXT,__text) external _glPolygonMode
00007ffa1932b5af (__TEXT,__text) external _glPolygonOffset
00007ffa1932b5c9 (__TEXT,__text) external _glPolygonStipple
00007ffa1932b5e6 (__TEXT,__text) external _glPopAttrib
00007ffa1932b5fd (__TEXT,__text) external _glPopClientAttrib
00007ffa19333805 (__TEXT,__text) external _glPopGroupMarkerEXT
00007ffa1932b614 (__TEXT,__text) external _glPopMatrix
00007ffa1932b62b (__TEXT,__text) external _glPopName
00007ffa1932f32c (__TEXT,__text) external _glPrimitiveRestartIndex
00007ffa1932b642 (__TEXT,__text) external _glPrioritizeTextures
00007ffa19330081 (__TEXT,__text) external _glProgramBinary
00007ffa1933116e (__TEXT,__text) external _glProgramEnvParameter4dARB
00007ffa1933118c (__TEXT,__text) external _glProgramEnvParameter4dvARB
00007ffa193311ae (__TEXT,__text) external _glProgramEnvParameter4fARB
00007ffa193311cc (__TEXT,__text) external _glProgramEnvParameter4fvARB
00007ffa1933126e (__TEXT,__text) external _glProgramEnvParameters4fvEXT
00007ffa193311ee (__TEXT,__text) external _glProgramLocalParameter4dARB
00007ffa1933120c (__TEXT,__text) external _glProgramLocalParameter4dvARB
00007ffa1933122e (__TEXT,__text) external _glProgramLocalParameter4fARB
00007ffa1933124c (__TEXT,__text) external _glProgramLocalParameter4fvARB
00007ffa19331292 (__TEXT,__text) external _glProgramLocalParameters4fvEXT
00007ffa193300a6 (__TEXT,__text) external _glProgramParameteri
00007ffa19332f3b (__TEXT,__text) external _glProgramParameteriEXT
00007ffa1933133e (__TEXT,__text) external _glProgramStringARB
00007ffa193306c6 (__TEXT,__text) external _glProgramUniform1d
00007ffa1933073e (__TEXT,__text) external _glProgramUniform1dv
00007ffa193302a0 (__TEXT,__text) external _glProgramUniform1f
00007ffa193303a8 (__TEXT,__text) external _glProgramUniform1fv
00007ffa19330201 (__TEXT,__text) external _glProgramUniform1i
00007ffa19330318 (__TEXT,__text) external _glProgramUniform1iv
00007ffa193304ad (__TEXT,__text) external _glProgramUniform1ui
00007ffa1933054c (__TEXT,__text) external _glProgramUniform1uiv
00007ffa193306e4 (__TEXT,__text) external _glProgramUniform2d
00007ffa19330762 (__TEXT,__text) external _glProgramUniform2dv
00007ffa193302be (__TEXT,__text) external _glProgramUniform2f
00007ffa193303cc (__TEXT,__text) external _glProgramUniform2fv
00007ffa19330222 (__TEXT,__text) external _glProgramUniform2i
00007ffa1933033c (__TEXT,__text) external _glProgramUniform2iv
00007ffa193304ce (__TEXT,__text) external _glProgramUniform2ui
00007ffa19330570 (__TEXT,__text) external _glProgramUniform2uiv
00007ffa19330702 (__TEXT,__text) external _glProgramUniform3d
00007ffa19330786 (__TEXT,__text) external _glProgramUniform3dv
00007ffa193302dc (__TEXT,__text) external _glProgramUniform3f
00007ffa193303f0 (__TEXT,__text) external _glProgramUniform3fv
00007ffa19330246 (__TEXT,__text) external _glProgramUniform3i
00007ffa19330360 (__TEXT,__text) external _glProgramUniform3iv
00007ffa193304f2 (__TEXT,__text) external _glProgramUniform3ui
00007ffa19330594 (__TEXT,__text) external _glProgramUniform3uiv
00007ffa19330720 (__TEXT,__text) external _glProgramUniform4d
00007ffa193307aa (__TEXT,__text) external _glProgramUniform4dv
00007ffa193302fa (__TEXT,__text) external _glProgramUniform4f
00007ffa19330414 (__TEXT,__text) external _glProgramUniform4fv
00007ffa1933026d (__TEXT,__text) external _glProgramUniform4i
00007ffa19330384 (__TEXT,__text) external _glProgramUniform4iv
00007ffa19330519 (__TEXT,__text) external _glProgramUniform4ui
00007ffa193305b8 (__TEXT,__text) external _glProgramUniform4uiv
00007ffa193307ce (__TEXT,__text) external _glProgramUniformMatrix2dv
00007ffa19330438 (__TEXT,__text) external _glProgramUniformMatrix2fv
00007ffa19330843 (__TEXT,__text) external _glProgramUniformMatrix2x3dv
00007ffa193305dc (__TEXT,__text) external _glProgramUniformMatrix2x3fv
00007ffa19330891 (__TEXT,__text) external _glProgramUniformMatrix2x4dv
00007ffa1933062a (__TEXT,__text) external _glProgramUniformMatrix2x4fv
00007ffa193307f5 (__TEXT,__text) external _glProgramUniformMatrix3dv
00007ffa1933045f (__TEXT,__text) external _glProgramUniformMatrix3fv
00007ffa1933086a (__TEXT,__text) external _glProgramUniformMatrix3x2dv
00007ffa19330603 (__TEXT,__text) external _glProgramUniformMatrix3x2fv
00007ffa193308df (__TEXT,__text) external _glProgramUniformMatrix3x4dv
00007ffa19330678 (__TEXT,__text) external _glProgramUniformMatrix3x4fv
00007ffa1933081c (__TEXT,__text) external _glProgramUniformMatrix4dv
00007ffa19330486 (__TEXT,__text) external _glProgramUniformMatrix4fv
00007ffa193308b8 (__TEXT,__text) external _glProgramUniformMatrix4x2dv
00007ffa19330651 (__TEXT,__text) external _glProgramUniformMatrix4x2fv
00007ffa19330906 (__TEXT,__text) external _glProgramUniformMatrix4x3dv
00007ffa1933069f (__TEXT,__text) external _glProgramUniformMatrix4x3fv
00007ffa1932f409 (__TEXT,__text) external _glProvokingVertex
00007ffa1933371c (__TEXT,__text) external _glProvokingVertexEXT
00007ffa1932b665 (__TEXT,__text) external _glPushAttrib
00007ffa1932b681 (__TEXT,__text) external _glPushClientAttrib
00007ffa193337e6 (__TEXT,__text) external _glPushGroupMarkerEXT
00007ffa1932b69d (__TEXT,__text) external _glPushMatrix
00007ffa1932b6b4 (__TEXT,__text) external _glPushName
00007ffa1932f823 (__TEXT,__text) external _glQueryCounter
00007ffa1932b6d0 (__TEXT,__text) external _glRasterPos2d
00007ffa1932b6ea (__TEXT,__text) external _glRasterPos2dv
00007ffa1932b707 (__TEXT,__text) external _glRasterPos2f
00007ffa1932b721 (__TEXT,__text) external _glRasterPos2fv
00007ffa1932b73e (__TEXT,__text) external _glRasterPos2i
00007ffa1932b75c (__TEXT,__text) external _glRasterPos2iv
00007ffa1932b779 (__TEXT,__text) external _glRasterPos2s
00007ffa1932b797 (__TEXT,__text) external _glRasterPos2sv
00007ffa1932b7b4 (__TEXT,__text) external _glRasterPos3d
00007ffa1932b7ce (__TEXT,__text) external _glRasterPos3dv
00007ffa1932b7eb (__TEXT,__text) external _glRasterPos3f
00007ffa1932b805 (__TEXT,__text) external _glRasterPos3fv
00007ffa1932b822 (__TEXT,__text) external _glRasterPos3i
00007ffa1932b843 (__TEXT,__text) external _glRasterPos3iv
00007ffa1932b860 (__TEXT,__text) external _glRasterPos3s
00007ffa1932b881 (__TEXT,__text) external _glRasterPos3sv
00007ffa1932b89e (__TEXT,__text) external _glRasterPos4d
00007ffa1932b8b8 (__TEXT,__text) external _glRasterPos4dv
00007ffa1932b8d5 (__TEXT,__text) external _glRasterPos4f
00007ffa1932b8ef (__TEXT,__text) external _glRasterPos4fv
00007ffa1932b90c (__TEXT,__text) external _glRasterPos4i
00007ffa1932b930 (__TEXT,__text) external _glRasterPos4iv
00007ffa1932b94d (__TEXT,__text) external _glRasterPos4s
00007ffa1932b971 (__TEXT,__text) external _glRasterPos4sv
00007ffa1932b98e (__TEXT,__text) external _glReadBuffer
00007ffa1932b9aa (__TEXT,__text) external _glReadPixels
00007ffa1932b9da (__TEXT,__text) external _glRectd
00007ffa1932b9f4 (__TEXT,__text) external _glRectdv
00007ffa1932ba14 (__TEXT,__text) external _glRectf
00007ffa1932ba2e (__TEXT,__text) external _glRectfv
00007ffa1932ba4e (__TEXT,__text) external _glRecti
00007ffa1932ba72 (__TEXT,__text) external _glRectiv
00007ffa1932ba92 (__TEXT,__text) external _glRects
00007ffa1932bab6 (__TEXT,__text) external _glRectsv
00007ffa1932ffc1 (__TEXT,__text) external _glReleaseShaderCompiler
00007ffa1932bad6 (__TEXT,__text) external _glRenderMode
00007ffa1932e6fd (__TEXT,__text) external _glRenderbufferStorage
00007ffa19332d02 (__TEXT,__text) external _glRenderbufferStorageEXT
00007ffa1932e90f (__TEXT,__text) external _glRenderbufferStorageMultisample
00007ffa19332f14 (__TEXT,__text) external _glRenderbufferStorageMultisampleEXT
00007ffa1932cb9e (__TEXT,__text) external _glResetHistogram
00007ffa1932cbba (__TEXT,__text) external _glResetMinmax
00007ffa1932fe67 (__TEXT,__text) external _glResumeTransformFeedback
00007ffa1932baf2 (__TEXT,__text) external _glRotated
