                 (undefined) external _AuthorizationCopyInfo (from Security)
                 (undefined) external _AuthorizationCopyRights (from Security)
                 (undefined) external _AuthorizationCreate (from Security)
                 (undefined) external _AuthorizationFree (from Security)
                 (undefined) external _AuthorizationFreeItemSet (from Security)
                 (undefined) external _CC_SHA1_Final (from libSystem)
                 (undefined) external _CC_SHA1_Init (from libSystem)
                 (undefined) external _CC_SHA1_Update (from libSystem)
                 (undefined) external _CFBooleanGetTypeID (from CoreFoundation)
                 (undefined) external _CFBooleanGetValue (from CoreFoundation)
                 (undefined) external _CFDataGetBytePtr (from CoreFoundation)
                 (undefined) external _CFDataGetLength (from CoreFoundation)
                 (undefined) external _CFDictionaryCreateMutable (from CoreFoundation)
                 (undefined) external _CFDictionaryGetTypeID (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFDictionarySetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateData (from CoreFoundation)
                 (undefined) external _CFPropertyListCreateWithStream (from CoreFoundation)
                 (undefined) external _CFReadStreamCreateWithFile (from CoreFoundation)
                 (undefined) external _CFReadStreamOpen (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFRetain (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFURLCreateWithFileSystemPath (from CoreFoundation)
000000018e365f50 (__TEXT,__text) external _FSp_krb_get_svc_in_tkt
                 (indirect) external _gss_inquire_context (for _gss_inquire_context)
                 (undefined) external _gss_inquire_cred (from GSS)
                 (indirect) external _gss_inquire_cred (for _gss_inquire_cred)
                 (undefined) external _gss_inquire_cred_by_mech (from GSS)
                 (indirect) external _gss_inquire_cred_by_mech (for _gss_inquire_cred_by_mech)
000000018e35af4c (__TEXT,__text) external _gss_inquire_mechs_for_name
                 (undefined) external _gss_inquire_names_for_mech (from GSS)
                 (indirect) external _gss_inquire_names_for_mech (for _gss_inquire_names_for_mech)
                 (undefined) external _gss_krb5_ccache_name (from GSS)
                 (indirect) external _gss_krb5_ccache_name (for _gss_krb5_ccache_name)
                 (undefined) external _gss_krb5_copy_ccache (from GSS)
                 (indirect) external _gss_krb5_copy_ccache (for _gss_krb5_copy_ccache)
                 (undefined) external _gss_krb5_export_lucid_sec_context (from GSS)
                 (indirect) external _gss_krb5_export_lucid_sec_context (for _gss_krb5_export_lucid_sec_context)
                 (undefined) external _gss_krb5_free_lucid_sec_context (from GSS)
                 (indirect) external _gss_krb5_free_lucid_sec_context (for _gss_krb5_free_lucid_sec_context)
000000018e35af3c (__TEXT,__text) external _gss_krb5_get_tkt_flags
00000001d6a35108 (__DATA,__data) non-external _gss_krb5_mechanism_oid_desc
00000001d6a35128 (__DATA,__data) non-external _gss_krb5_mechanism_old_oid_desc
00000001d6a350a0 (__DATA,__data) non-external _gss_krb5_nt_principal_name_oid_desc
00000001d6a350c0 (__DATA,__data) non-external _gss_krb5_nt_principal_oid_desc
                 (undefined) external _gss_krb5_set_allowable_enctypes (from GSS)
                 (indirect) external _gss_krb5_set_allowable_enctypes (for _gss_krb5_set_allowable_enctypes)
000000018e35af18 (__TEXT,__text) external _gss_krb5_ui
00000001d6a35120 (__DATA,__data) external _gss_mech_krb5
00000001d6a35138 (__DATA,__data) external _gss_mech_krb5_old
00000001d20cdf60 (__DATA_CONST,__const) external _gss_mech_set_krb5
00000001d20cdf70 (__DATA_CONST,__const) external _gss_mech_set_krb5_both
00000001d20cdf68 (__DATA_CONST,__const) external _gss_mech_set_krb5_old
00000001d6a35098 (__DATA,__data) external _gss_nt_exported_name
00000001d6a350b8 (__DATA,__data) external _gss_nt_krb5_name
00000001d6a350d0 (__DATA,__data) external _gss_nt_krb5_principal
00000001d6a350f0 (__DATA,__data) external _gss_nt_machine_uid_name
00000001d6a35058 (__DATA,__data) external _gss_nt_service_name
00000001d6a35060 (__DATA,__data) external _gss_nt_service_name_v2
00000001d6a35100 (__DATA,__data) external _gss_nt_string_uid_name
00000001d6a350e0 (__DATA,__data) external _gss_nt_user_name
                 (undefined) external _gss_oid_equal (from GSS)
                 (undefined) external _gss_oid_to_str (from GSS)
                 (indirect) external _gss_oid_to_str (for _gss_oid_to_str)
                 (undefined) external _gss_process_context_token (from GSS)
                 (indirect) external _gss_process_context_token (for _gss_process_context_token)
                 (undefined) external _gss_release_buffer (from GSS)
                 (indirect) external _gss_release_buffer (for _gss_release_buffer)
                 (undefined) external _gss_release_cred (from GSS)
                 (indirect) external _gss_release_cred (for _gss_release_cred)
                 (undefined) external _gss_release_name (from GSS)
                 (indirect) external _gss_release_name (for _gss_release_name)
                 (undefined) external _gss_release_oid (from GSS)
                 (indirect) external _gss_release_oid (for _gss_release_oid)
                 (undefined) external _gss_release_oid_set (from GSS)
                 (indirect) external _gss_release_oid_set (for _gss_release_oid_set)
                 (undefined) external _gss_seal (from GSS)
                 (indirect) external _gss_seal (for _gss_seal)
000000018e35af44 (__TEXT,__text) external _gss_sign
000000018e35af20 (__TEXT,__text) external _gss_str_to_oid
                 (undefined) external _gss_test_oid_set_member (from GSS)
                 (indirect) external _gss_test_oid_set_member (for _gss_test_oid_set_member)
                 (undefined) external _gss_unseal (from GSS)
                 (indirect) external _gss_unseal (for _gss_unseal)
                 (undefined) external _gss_unwrap (from GSS)
                 (indirect) external _gss_unwrap (for _gss_unwrap)
000000018e35af54 (__TEXT,__text) external _gss_verify
                 (undefined) external _gss_verify_mic (from GSS)
                 (indirect) external _gss_verify_mic (for _gss_verify_mic)
                 (undefined) external _gss_wrap (from GSS)
                 (indirect) external _gss_wrap (for _gss_wrap)
                 (undefined) external _gss_wrap_size_limit (from GSS)
                 (indirect) external _gss_wrap_size_limit (for _gss_wrap_size_limit)
                 (undefined) external _heim_com_right_r (from libHeimdalProxy)
                 (undefined) external _heim_gss_import_name (from libHeimdalProxy)
                 (undefined) external _heim_gsskrb5_extract_authz_data_from_sec_context (from libHeimdalProxy)
                 (undefined) external _heim_krb5_appdefault_boolean (from libHeimdalProxy)
                 (undefined) external _heim_krb5_appdefault_string (from libHeimdalProxy)
                 (undefined) external _heim_krb5_auth_con_getlocalsubkey (from libHeimdalProxy)
                 (undefined) external _heim_krb5_auth_con_getremotesubkey (from libHeimdalProxy)
                 (undefined) external _heim_krb5_build_principal_va (from libHeimdalProxy)
                 (undefined) external _heim_krb5_build_principal_va_ext (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_cache_match (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_close (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_default (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_end_seq_get (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_config (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_full_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_kdc_offset (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_get_type (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_initialize (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_move (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_new_unique (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_next_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_remove_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_resolve (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_retrieve_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_set_kdc_offset (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_store_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cc_switch (from libHeimdalProxy)
                 (undefined) external _heim_krb5_cccol_last_change_time (from libHeimdalProxy)
                 (undefined) external _heim_krb5_config_get_string (from libHeimdalProxy)
                 (undefined) external _heim_krb5_copy_creds_contents (from libHeimdalProxy)
                 (undefined) external _heim_krb5_copy_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_crypto_destroy (from libHeimdalProxy)
                 (undefined) external _heim_krb5_crypto_getblocksize (from libHeimdalProxy)
                 (undefined) external _heim_krb5_crypto_getenctype (from libHeimdalProxy)
                 (undefined) external _heim_krb5_crypto_init (from libHeimdalProxy)
                 (undefined) external _heim_krb5_data_copy (from libHeimdalProxy)
                 (undefined) external _heim_krb5_data_free (from libHeimdalProxy)
                 (undefined) external _heim_krb5_data_zero (from libHeimdalProxy)
                 (undefined) external _heim_krb5_decrypt_ivec (from libHeimdalProxy)
                 (undefined) external _heim_krb5_encrypt_ivec (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_ap_rep_enc_part (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_context (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_cred_contents (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_creds (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_error (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_keyblock (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_keyblock_contents (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_salt (from libHeimdalProxy)
                 (undefined) external _heim_krb5_free_ticket (from libHeimdalProxy)
                 (undefined) external _heim_krb5_generate_random_keyblock (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_all_client_addrs (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_credentials (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_default_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_error_message (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_keytab (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_alloc (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_free (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_canonicalize (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_forwardable (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_proxiable (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_renew_life (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_opt_set_tkt_life (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_init_creds_password (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_kdc_cred (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_pw_salt (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_renewed_creds (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_validated_creds (from libHeimdalProxy)
                 (undefined) external _heim_krb5_get_wrapped_length (from libHeimdalProxy)
                 (undefined) external _heim_krb5_init_context (from libHeimdalProxy)
                 (undefined) external _heim_krb5_init_context_flags (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_add_entry (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_end_seq_get (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_free_entry (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_get_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_get_type (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_next_entry (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_remove_entry (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kt_start_seq_get (from libHeimdalProxy)
                 (undefined) external _heim_krb5_kuserok (from libHeimdalProxy)
                 (undefined) external _heim_krb5_make_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_mk_priv (from libHeimdalProxy)
                 (undefined) external _heim_krb5_mk_req (from libHeimdalProxy)
                 (undefined) external _heim_krb5_mk_req_extended (from libHeimdalProxy)
                 (undefined) external _heim_krb5_mk_safe (from libHeimdalProxy)
                 (undefined) external _heim_krb5_parse_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_parse_name_flags (from libHeimdalProxy)
                 (undefined) external _heim_krb5_principal_compare (from libHeimdalProxy)
                 (undefined) external _heim_krb5_principal_get_realm (from libHeimdalProxy)
                 (undefined) external _heim_krb5_prompter_posix (from libHeimdalProxy)
                 (undefined) external _heim_krb5_rd_priv (from libHeimdalProxy)
                 (undefined) external _heim_krb5_rd_req (from libHeimdalProxy)
                 (undefined) external _heim_krb5_rd_safe (from libHeimdalProxy)
                 (undefined) external _heim_krb5_realm_compare (from libHeimdalProxy)
                 (undefined) external _heim_krb5_recvauth (from libHeimdalProxy)
                 (undefined) external _heim_krb5_recvauth_match_version (from libHeimdalProxy)
                 (undefined) external _heim_krb5_sendauth (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_default_in_tkt_etypes (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_home_dir_access (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_password (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_password_using_ccache (from libHeimdalProxy)
                 (undefined) external _heim_krb5_set_real_time (from libHeimdalProxy)
                 (undefined) external _heim_krb5_sname_to_principal (from libHeimdalProxy)
                 (undefined) external _heim_krb5_string_to_deltat (from libHeimdalProxy)
                 (undefined) external _heim_krb5_string_to_key_data_salt (from libHeimdalProxy)
                 (undefined) external _heim_krb5_timeofday (from libHeimdalProxy)
                 (undefined) external _heim_krb5_unparse_name (from libHeimdalProxy)
                 (undefined) external _heim_krb5_us_timeofday (from libHeimdalProxy)
                 (undefined) external _heim_krb5_verify_init_creds (from libHeimdalProxy)
                 (undefined) external _heim_krb5_verify_init_creds_opt_init (from libHeimdalProxy)
                 (undefined) external _heim_krb5_verify_init_creds_opt_set_ap_req_nofail (from libHeimdalProxy)
                 (undefined) external _heim_krb5_xfree (from libHeimdalProxy)
                 (undefined) external _init_error_table (from Heimdal)
00000001d6a34fd8 (__DATA,__data) non-external _init_log.once
                 (undefined) external _initialize_asn1_error_table (from Heimdal)
                 (indirect) external _initialize_asn1_error_table (for _initialize_asn1_error_table)
                 (undefined) external _initialize_asn1_error_table_r (from Heimdal)
                 (undefined) external _initialize_error_table_r (from Heimdal)
                 (undefined) external _initialize_gk5_error_table_r (from Heimdal)
                 (undefined) external _initialize_heim_error_table_r (from Heimdal)
                 (undefined) external _initialize_hx_error_table_r (from Heimdal)
                 (undefined) external _initialize_k524_error_table (from Heimdal)
                 (indirect) external _initialize_k524_error_table (for _initialize_k524_error_table)
                 (undefined) external _initialize_k524_error_table_r (from Heimdal)
                 (undefined) external _initialize_krb5_error_table (from Heimdal)
                 (indirect) external _initialize_krb5_error_table (for _initialize_krb5_error_table)
                 (undefined) external _initialize_krb5_error_table_r (from Heimdal)
                 (undefined) external _initialize_krb_error_table_r (from Heimdal)
000000018e361c90 (__TEXT,__text) external _initialize_prof_error_table
000000018e361c78 (__TEXT,__text) non-external (was a private external) _initialize_prof_error_table_r
                 (undefined) external _initialize_wind_error_table_r (from Heimdal)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryKeyCallBacks (from CoreFoundation)
                 (undefined) external _kCFTypeDictionaryValueCallBacks (from CoreFoundation)
000000018e365d3c (__TEXT,__text) external _k_isinst
000000018e365d44 (__TEXT,__text) external _k_isname
000000018e365d34 (__TEXT,__text) external _k_isrealm
000000018e35af5c (__TEXT,__text) external _kim_ccache_compare
000000018e35af64 (__TEXT,__text) external _kim_ccache_copy
000000018e35af6c (__TEXT,__text) external _kim_ccache_create_from_client_identity
000000018e35af74 (__TEXT,__text) external _kim_ccache_create_from_default
000000018e35af7c (__TEXT,__text) external _kim_ccache_create_from_display_name
000000018e35af84 (__TEXT,__text) external _kim_ccache_create_from_keytab
000000018e35af8c (__TEXT,__text) external _kim_ccache_create_from_krb5_ccache
000000018e35af94 (__TEXT,__text) external _kim_ccache_create_from_type_and_name
000000018e35af9c (__TEXT,__text) external _kim_ccache_create_new
000000018e35afa4 (__TEXT,__text) external _kim_ccache_create_new_if_needed
000000018e35afac (__TEXT,__text) external _kim_ccache_create_new_if_needed_with_password
000000018e35afb4 (__TEXT,__text) external _kim_ccache_create_new_with_password
000000018e35afbc (__TEXT,__text) external _kim_ccache_destroy
000000018e35afc4 (__TEXT,__text) external _kim_ccache_free
000000018e35afcc (__TEXT,__text) external _kim_ccache_get_client_identity
000000018e35afd4 (__TEXT,__text) external _kim_ccache_get_display_name
000000018e35afdc (__TEXT,__text) external _kim_ccache_get_expiration_time
000000018e35afe4 (__TEXT,__text) external _kim_ccache_get_krb5_ccache
000000018e35afec (__TEXT,__text) external _kim_ccache_get_name
000000018e35aff4 (__TEXT,__text) external _kim_ccache_get_options
000000018e35affc (__TEXT,__text) external _kim_ccache_get_renewal_expiration_time
000000018e35b004 (__TEXT,__text) external _kim_ccache_get_start_time
000000018e35b00c (__TEXT,__text) external _kim_ccache_get_state
000000018e35b014 (__TEXT,__text) external _kim_ccache_get_type
000000018e35b01c (__TEXT,__text) external _kim_ccache_get_valid_credential
000000018e35b024 (__TEXT,__text) external _kim_ccache_iterator_create
000000018e35b02c (__TEXT,__text) external _kim_ccache_iterator_free
000000018e35b034 (__TEXT,__text) external _kim_ccache_iterator_next
000000018e35b03c (__TEXT,__text) external _kim_ccache_renew
000000018e35b044 (__TEXT,__text) external _kim_ccache_set_default
000000018e35b04c (__TEXT,__text) external _kim_ccache_validate
000000018e35b054 (__TEXT,__text) external _kim_ccache_verify
000000018e35b05c (__TEXT,__text) external _kim_credential_copy
000000018e35b064 (__TEXT,__text) external _kim_credential_create_from_keytab
000000018e35b06c (__TEXT,__text) external _kim_credential_create_from_krb5_creds
000000018e35b074 (__TEXT,__text) external _kim_credential_create_new
000000018e35b07c (__TEXT,__text) external _kim_credential_create_new_with_password
000000018e35b084 (__TEXT,__text) external _kim_credential_free
000000018e35b08c (__TEXT,__text) external _kim_credential_get_client_identity
000000018e35b094 (__TEXT,__text) external _kim_credential_get_expiration_time
000000018e35b09c (__TEXT,__text) external _kim_credential_get_krb5_creds
000000018e35b0a4 (__TEXT,__text) external _kim_credential_get_options
000000018e35b0ac (__TEXT,__text) external _kim_credential_get_renewal_expiration_time
000000018e35b0b4 (__TEXT,__text) external _kim_credential_get_service_identity
000000018e35b0bc (__TEXT,__text) external _kim_credential_get_start_time
000000018e35b0c4 (__TEXT,__text) external _kim_credential_get_state
000000018e35b0cc (__TEXT,__text) external _kim_credential_is_tgt
000000018e35b0d4 (__TEXT,__text) external _kim_credential_iterator_create
000000018e35b0dc (__TEXT,__text) external _kim_credential_iterator_free
000000018e35b0e4 (__TEXT,__text) external _kim_credential_iterator_next
000000018e35b0ec (__TEXT,__text) external _kim_credential_renew
000000018e35b0f4 (__TEXT,__text) external _kim_credential_store
000000018e35b0fc (__TEXT,__text) external _kim_credential_validate
000000018e35b104 (__TEXT,__text) external _kim_credential_verify
000000018e35b10c (__TEXT,__text) external _kim_identity_change_password
000000018e35b114 (__TEXT,__text) external _kim_identity_compare
000000018e35b11c (__TEXT,__text) external _kim_identity_copy
000000018e35b124 (__TEXT,__text) external _kim_identity_create_from_components
000000018e35b12c (__TEXT,__text) external _kim_identity_create_from_krb5_principal
000000018e35b134 (__TEXT,__text) external _kim_identity_create_from_string
000000018e35b13c (__TEXT,__text) external _kim_identity_free
000000018e35b144 (__TEXT,__text) external _kim_identity_get_component_at_index
000000018e35b14c (__TEXT,__text) external _kim_identity_get_components_string
000000018e35b154 (__TEXT,__text) external _kim_identity_get_display_string
000000018e35b15c (__TEXT,__text) external _kim_identity_get_krb5_principal
000000018e35b164 (__TEXT,__text) external _kim_identity_get_number_of_components
000000018e35b16c (__TEXT,__text) external _kim_identity_get_realm
000000018e35b174 (__TEXT,__text) external _kim_identity_get_string
000000018e35b17c (__TEXT,__text) external _kim_library_set_allow_automatic_prompting
000000018e35b184 (__TEXT,__text) external _kim_library_set_allow_home_directory_access
000000018e35b18c (__TEXT,__text) external _kim_library_set_application_name
000000018e35f6d4 (__TEXT,__text) external _kim_library_set_ui_environment
000000018e35b194 (__TEXT,__text) external _kim_options_copy
000000018e35b19c (__TEXT,__text) external _kim_options_create
000000018e35b1a4 (__TEXT,__text) external _kim_options_create_from_stream
000000018e35b1ac (__TEXT,__text) external _kim_options_free
000000018e35b1b4 (__TEXT,__text) external _kim_options_get_addressless
000000018e35b1bc (__TEXT,__text) external _kim_options_get_forwardable
000000018e35b1c4 (__TEXT,__text) external _kim_options_get_lifetime
000000018e35b1cc (__TEXT,__text) external _kim_options_get_proxiable
000000018e35b1d4 (__TEXT,__text) external _kim_options_get_renewable
000000018e35b1dc (__TEXT,__text) external _kim_options_get_renewal_lifetime
000000018e35b1e4 (__TEXT,__text) external _kim_options_get_service_name
000000018e35b1ec (__TEXT,__text) external _kim_options_get_start_time
000000018e35b1f4 (__TEXT,__text) external _kim_options_set_addressless
000000018e35b1fc (__TEXT,__text) external _kim_options_set_forwardable
000000018e35b204 (__TEXT,__text) external _kim_options_set_lifetime
000000018e35b20c (__TEXT,__text) external _kim_options_set_proxiable
000000018e35b214 (__TEXT,__text) external _kim_options_set_renewable
000000018e35b21c (__TEXT,__text) external _kim_options_set_renewal_lifetime
000000018e35b224 (__TEXT,__text) external _kim_options_set_service_name
000000018e35b22c (__TEXT,__text) external _kim_options_set_start_time
000000018e35b234 (__TEXT,__text) external _kim_options_write_to_stream
000000018e35b23c (__TEXT,__text) external _kim_preferences_add_favorite_identity
000000018e35b244 (__TEXT,__text) external _kim_preferences_copy
000000018e35b24c (__TEXT,__text) external _kim_preferences_create
000000018e35b254 (__TEXT,__text) external _kim_preferences_free
000000018e35b25c (__TEXT,__text) external _kim_preferences_get_client_identity
000000018e35b264 (__TEXT,__text) external _kim_preferences_get_favorite_identity_at_index
000000018e35b26c (__TEXT,__text) external _kim_preferences_get_maximum_lifetime
000000018e35b274 (__TEXT,__text) external _kim_preferences_get_maximum_renewal_lifetime
000000018e35b27c (__TEXT,__text) external _kim_preferences_get_minimum_lifetime
000000018e35b284 (__TEXT,__text) external _kim_preferences_get_minimum_renewal_lifetime
000000018e35b28c (__TEXT,__text) external _kim_preferences_get_number_of_favorite_identities
000000018e35b294 (__TEXT,__text) external _kim_preferences_get_options
000000018e35b29c (__TEXT,__text) external _kim_preferences_get_remember_client_identity
000000018e35b2a4 (__TEXT,__text) external _kim_preferences_get_remember_options
000000018e35b2ac (__TEXT,__text) external _kim_preferences_remove_all_favorite_identities
000000018e35b2b4 (__TEXT,__text) external _kim_preferences_remove_favorite_identity
000000018e35b2bc (__TEXT,__text) external _kim_preferences_set_client_identity
000000018e35b2c4 (__TEXT,__text) external _kim_preferences_set_maximum_lifetime
000000018e35b2cc (__TEXT,__text) external _kim_preferences_set_maximum_renewal_lifetime
000000018e35b2d4 (__TEXT,__text) external _kim_preferences_set_minimum_lifetime
000000018e35b2dc (__TEXT,__text) external _kim_preferences_set_minimum_renewal_lifetime
000000018e35b2e4 (__TEXT,__text) external _kim_preferences_set_options
000000018e35b2ec (__TEXT,__text) external _kim_preferences_set_remember_client_identity
000000018e35b2f4 (__TEXT,__text) external _kim_preferences_set_remember_options
000000018e35b2fc (__TEXT,__text) external _kim_preferences_synchronize
000000018e35b304 (__TEXT,__text) external _kim_selection_hints_copy
000000018e35b30c (__TEXT,__text) external _kim_selection_hints_create
000000018e35b314 (__TEXT,__text) external _kim_selection_hints_create_from_stream
000000018e35b31c (__TEXT,__text) external _kim_selection_hints_forget_identity
000000018e35b324 (__TEXT,__text) external _kim_selection_hints_free
000000018e35b32c (__TEXT,__text) external _kim_selection_hints_get_allow_user_interaction
000000018e35b334 (__TEXT,__text) external _kim_selection_hints_get_explanation
000000018e35b33c (__TEXT,__text) external _kim_selection_hints_get_hint
000000018e35b344 (__TEXT,__text) external _kim_selection_hints_get_identity
000000018e35b34c (__TEXT,__text) external _kim_selection_hints_get_options
000000018e35b354 (__TEXT,__text) external _kim_selection_hints_get_remember_identity
000000018e35b35c (__TEXT,__text) external _kim_selection_hints_remember_identity
000000018e35b364 (__TEXT,__text) external _kim_selection_hints_set_allow_user_interaction
000000018e35b36c (__TEXT,__text) external _kim_selection_hints_set_explanation
000000018e35b374 (__TEXT,__text) external _kim_selection_hints_set_hint
000000018e35b37c (__TEXT,__text) external _kim_selection_hints_set_options
000000018e35b384 (__TEXT,__text) external _kim_selection_hints_set_remember_identity
000000018e35b38c (__TEXT,__text) external _kim_string_compare
000000018e35b394 (__TEXT,__text) external _kim_string_copy
000000018e35b39c (__TEXT,__text) external _kim_string_create_for_last_error
000000018e35b3a4 (__TEXT,__text) external _kim_string_free
000000018e365d4c (__TEXT,__text) external _kname_parse
000000018e365d54 (__TEXT,__text) external _kname_unparse
000000018e35b3ac (__TEXT,__text) external _krb524_convert_creds_kdc
000000018e35b3b4 (__TEXT,__text) external _krb5_425_conv_principal
000000018e35b3bc (__TEXT,__text) external _krb5_524_conv_principal
000000018e35b3c4 (__TEXT,__text) external _krb5_524_convert_creds
000000018e35b3cc (__TEXT,__text) external _krb5_address_compare
000000018e35b3d4 (__TEXT,__text) external _krb5_address_order
000000018e35b3dc (__TEXT,__text) external _krb5_address_search
000000018e35b3e4 (__TEXT,__text) external _krb5_aname_to_localname
000000018e35f840 (__TEXT,__text) external _krb5_appdefault_boolean
000000018e35f778 (__TEXT,__text) external _krb5_appdefault_string
                 (undefined) external _krb5_auth_con_free (from Heimdal)
                 (indirect) external _krb5_auth_con_free (for _krb5_auth_con_free)
                 (undefined) external _krb5_auth_con_genaddrs (from Heimdal)
                 (indirect) external _krb5_auth_con_genaddrs (for _krb5_auth_con_genaddrs)
000000018e35b3ec (__TEXT,__text) external _krb5_auth_con_get_checksum_func
000000018e366a80 (__TEXT,__text) external _krb5_auth_con_getaddrs
000000018e366bc0 (__TEXT,__text) external _krb5_auth_con_getauthenticator
                 (undefined) external _krb5_auth_con_getflags (from Heimdal)
                 (indirect) external _krb5_auth_con_getflags (for _krb5_auth_con_getflags)
000000018e366b08 (__TEXT,__text) external _krb5_auth_con_getkey
                 (undefined) external _krb5_auth_con_getlocalseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getlocalseqnumber (for _krb5_auth_con_getlocalseqnumber)
000000018e366c08 (__TEXT,__text) external _krb5_auth_con_getlocalsubkey
000000018e366b78 (__TEXT,__text) external _krb5_auth_con_getrcache
000000018e35b3f4 (__TEXT,__text) external _krb5_auth_con_getrecvsubkey
                 (undefined) external _krb5_auth_con_getremoteseqnumber (from Heimdal)
                 (indirect) external _krb5_auth_con_getremoteseqnumber (for _krb5_auth_con_getremoteseqnumber)
000000018e366ca8 (__TEXT,__text) external _krb5_auth_con_getremotesubkey
000000018e35b3fc (__TEXT,__text) external _krb5_auth_con_getsendsubkey
                 (undefined) external _krb5_auth_con_init (from Heimdal)
                 (indirect) external _krb5_auth_con_init (for _krb5_auth_con_init)
000000018e35b404 (__TEXT,__text) external _krb5_auth_con_initivector
000000018e35b40c (__TEXT,__text) external _krb5_auth_con_set_checksum_func
000000018e366a48 (__TEXT,__text) external _krb5_auth_con_setaddrs
                 (undefined) external _krb5_auth_con_setflags (from Heimdal)
                 (indirect) external _krb5_auth_con_setflags (for _krb5_auth_con_setflags)
000000018e366ad0 (__TEXT,__text) external _krb5_auth_con_setports
000000018e366b40 (__TEXT,__text) external _krb5_auth_con_setrcache
000000018e35b414 (__TEXT,__text) external _krb5_auth_con_setrecvsubkey
000000018e35b41c (__TEXT,__text) external _krb5_auth_con_setsendsubkey
