00007ff807c12344 (__TEXT,__gcc_except_tab) non-external GCC_except_table0
00007ff807c12304 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
00007ff807c12330 (__TEXT,__gcc_except_tab) non-external GCC_except_table19
00007ff807c1231c (__TEXT,__gcc_except_tab) non-external GCC_except_table20
00007ff807c122f0 (__TEXT,__gcc_except_tab) non-external GCC_except_table24
00007ff841ffe230 (__DATA,__data) non-external __ZL19kCVPixelBufferClass
00007ff807bf1ccb (__TEXT,__text) non-external __ZL19mergeCFDictionariesPKvS0_Pv
00007ff807bfc0b0 (__TEXT,__text) non-external __ZL19offscreenRenderModev
00007ff807be0a1e (__TEXT,__text) non-external __ZL20_freeAgedOutBackingsPKvPv
00007ff807c011fa (__TEXT,__text) non-external __ZL20_freeAgedOutBackingsPKvPv
00007ff807be2036 (__TEXT,__text) non-external __ZL20_getCVDataBufferPoolP18__CVDataBufferPool
00007ff841ffde78 (__DATA,__data) non-external __ZL20kCVMetalTextureClass
00007ff841ffd998 (__DATA,__data) non-external __ZL20kCVOpenGLBufferClass
00007ff841ffe408 (__DATA,__bss) non-external __ZL20kCVPixelBufferPoolID
00007ff841ffe4a0 (__DATA,__bss) non-external __ZL20sCVSetUpPageSizeOnce
00007ff807bfb7ca (__TEXT,__text) non-external __ZL21GetOpenGLTextureStateP18OpenGLTextureStatePK21CVOpenGLTextureObject
00007ff807bfb8b5 (__TEXT,__text) non-external __ZL21SetOpenGLTextureStatePK18OpenGLTextureStatePK21CVOpenGLTextureObject
00007ff807be6b8c (__TEXT,__text) non-external __ZL21_CVXFillExtendedAlphaP10__CVBuffermPv
00007ff807bdec40 (__TEXT,__text) non-external __ZL21_getCVPixelBufferPoolP19__CVPixelBufferPool
00007ff807bd3337 (__TEXT,__text) non-external __ZL21_setPixelFillCallbackP14__CFDictionaryPFhP10__CVBufferPvE
00007ff807bfe9f4 (__TEXT,__text) non-external __ZL21cfDictionaryGetDoublePK14__CFDictionaryPK10__CFStringPd
00007ff841ffd7c0 (__DATA,__data) non-external __ZL21gActiveDisplayLinkSet
00007ff841ffe5e8 (__DATA,__bss) non-external __ZL21kCVLockingBunchPairID
00007ff841ffe510 (__DATA,__bss) non-external __ZL21kCVOpenGLBufferPoolID
00007ff841ffd9f8 (__DATA,__data) non-external __ZL21kCVOpenGLTextureClass
00007ff807bfdf61 (__TEXT,__text) non-external __ZL21setupProjectionMatrixjff
00007ff807bf4ae4 (__TEXT,__text) non-external __ZL21trackingPreferredSizelmPv
00007ff841ffe598 (__DATA,__bss) non-external __ZL22_cvAllocatorDictionary
00007ff807bff037 (__TEXT,__text) non-external __ZL22_getCVOpenGLBufferPoolP20__CVOpenGLBufferPool
00007ff841ffe530 (__DATA,__bss) non-external __ZL22_pixelFormatDictionary
00007ff807bd99f6 (__TEXT,__text) non-external __ZL22classFinalize_CVObjectPKv
00007ff841ffd7e8 (__DATA,__data) non-external __ZL22kCVDataBufferPoolClass
00007ff841ffe618 (__DATA,__bss) non-external __ZL22kCVLocklessBunchPairID
00007ff841ffe5a8 (__DATA,__bss) non-external __ZL22kCVMetalTextureCacheID
00007ff807bd803c (__TEXT,__text) non-external __ZL23_getCVMetalTextureCacheP21__CVMetalTextureCache
00007ff807bf2986 (__TEXT,__text) non-external __ZL23areHTPCFormatsSupportedv
00007ff841ffe500 (__DATA,__bss) non-external __ZL23kCVOpenGLTextureCacheID
00007ff841ffe478 (__DATA,__bss) non-external __ZL23kCVPixelBufferBackingID
00007ff841ffd938 (__DATA,__data) non-external __ZL23kCVPixelBufferPoolClass
00007ff807bf1b33 (__TEXT,__text) non-external __ZL23reportResolutionFailurePK9__CFArrayPKc
00007ff807be35f8 (__TEXT,__text) non-external __ZL24_getCVOpenGLTextureCacheP22__CVOpenGLTextureCache
00007ff807bf27f2 (__TEXT,__text) non-external __ZL24_getNumberValueIfPresentPK14__CFDictionaryPK10__CFStringPi
00007ff807bd3c0b (__TEXT,__text) non-external __ZL24classInitialize_CVObjectPv
00007ff807bef2fd (__TEXT,__text) non-external __ZL24copyBackingSummaryStringmmjjj
00007ff807bfdf1e (__TEXT,__text) non-external __ZL24getAttachmentStringValueP13CVImageBufferPK10__CFStringS3_
00007ff841ffe2d0 (__DATA,__data) non-external __ZL24kCVLockingBunchPairClass
00007ff841ffdc80 (__DATA,__data) non-external __ZL24kCVOpenGLBufferPoolClass
00007ff807c11ab8 (__TEXT,__const) non-external __ZL24kQTPrimaries_DCI_P3_Info
00007ff807c11af8 (__TEXT,__const) non-external __ZL24kQTPrimaries_P3_D65_Info
00007ff807bd38a8 (__TEXT,__text) non-external __ZL24registerFixedPointFormatjP14__CFDictionaryP9__CFArray
00007ff807bdf45e (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_
00007ff807c0162d (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.1
00007ff807c01650 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.2
00007ff807c01673 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.3
00007ff807beacde (__TEXT,__text) non-external __ZL25cvGetDoubleFromDictionaryPK14__CFDictionaryPK10__CFStringPd
00007ff807bf8ae3 (__TEXT,__text) non-external __ZL25getBaseAddressWithoutLockP10__CVBuffer
00007ff841ffe338 (__DATA,__data) non-external __ZL25kCVLocklessBunchPairClass
00007ff841ffe1c0 (__DATA,__data) non-external __ZL25kCVMetalTextureCacheClass
00007ff807c11a38 (__TEXT,__const) non-external __ZL25kQTPrimaries_SMPTE_C_Info
00007ff807bc50a3 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv
00007ff807be2d06 (__TEXT,__text) non-external __ZL26classFinalize_CVDataBufferPKv
00007ff841ffd750 (__DATA,__data) non-external __ZL26gActiveDisplayLinkSetMutex
00007ff841ffdc20 (__DATA,__data) non-external __ZL26kCVOpenGLTextureCacheClass
00007ff841ffdaf8 (__DATA,__data) non-external __ZL26kCVPixelBufferBackingClass
00007ff807c119f8 (__TEXT,__const) non-external __ZL26kQTPrimaries_EBU_3213_Info
00007ff807bf8c11 (__TEXT,__text) non-external __ZL26numberIsMultipleOfCFNumberlPK10__CFNumber
00007ff807bf3745 (__TEXT,__text) non-external __ZL26registerLinearPlanarFormatjPK10__CFStringmmmPKmPK12CVInt32PointPPKhS8_jhP14__CFDictionaryP9__CFArray
00007ff807bfb838 (__TEXT,__text) non-external __ZL27ConfigurePixelBufferTexturePK21CVOpenGLTextureObjectjj
00007ff807be3455 (__TEXT,__text) non-external __ZL27_CVOpenGLTextureCacheCreatePK13__CFAllocatorPK14__CFDictionaryPvS5_S4_bPP22__CVOpenGLTextureCache
00007ff807bf8c5c (__TEXT,__text) non-external __ZL27addressIsMultipleOfCFNumberlPK10__CFNumber
00007ff807bdb064 (__TEXT,__text) non-external __ZL27classFinalize_CVDisplayLinkPKv
00007ff807bd98c0 (__TEXT,__text) non-external __ZL27classFinalize_CVPixelBufferPKv
00007ff841ffe4c0 (__DATA,__bss) non-external __ZL27cvSLSDisplayGetPriorVBLTime
00007ff807be68c0 (__TEXT,__text) non-external __ZL28_CVXFillExtended420_8_commonP10__CVBufferhPv
00007ff807be6717 (__TEXT,__text) non-external __ZL28_CVXFillExtended422_8_commonP10__CVBufferhPv
00007ff807be6572 (__TEXT,__text) non-external __ZL28_CVXFillExtended444_8_commonP10__CVBufferhPv
00007ff807bd4fd7 (__TEXT,__text) non-external __ZL28addMissingValuesToDictionaryPKvS0_Pv
00007ff807bef50a (__TEXT,__text) non-external __ZL28appendCountedStringToSummaryPKvPv
00007ff807bd94ac (__TEXT,__text) non-external __ZL28classFinalize_CVMetalTexturePKv
00007ff807be4812 (__TEXT,__text) non-external __ZL28classFinalize_CVOpenGLBufferPKv
00007ff807bd92fd (__TEXT,__text) non-external __ZL28classInitialize_CVDataBufferPv
00007ff841ffe4e0 (__DATA,__bss) non-external __ZL28cvSLSGetWindowServerTimebase
00007ff807c11950 (__TEXT,__const) non-external __ZL28kQTPrimaries_GenericRGB_Info
00007ff807c119b8 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R709_2_Info
00007ff807c11a78 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R_2020_Info
00007ff807bf8b7d (__TEXT,__text) non-external __ZL28numberIsInCFArrayOfCFNumberslPK9__CFArray
00007ff807bea0c4 (__TEXT,__text) non-external __ZL29classFinalize_CVOpenGLTexturePKv
00007ff807bc20e9 (__TEXT,__text) non-external __ZL29classInitialize_CVDisplayLinkPv
00007ff807bc1edb (__TEXT,__text) non-external __ZL29classInitialize_CVPixelBufferPv
00007ff841ffe4b0 (__DATA,__bss) non-external __ZL29gPixelBufferBackingSummaryBag
00007ff807bf29f5 (__TEXT,__text) non-external __ZL29registerCompressedTiledFormatjjPK10__CFStringmmmPKmPK12CVInt32PointPPKhS8_PK40CVPixelFormatCompressionTypeAndFootprintPK35CVPixelFormatTiledAddressFormatTypeS6_jP14__CFDictionaryP9__CFArray
00007ff807bf8a41 (__TEXT,__text) non-external __ZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKc
00007ff807be1f2e (__TEXT,__text) non-external __ZL30classFinalize_CVDataBufferPoolPKv
00007ff807bd8ee3 (__TEXT,__text) non-external __ZL30classInitialize_CVMetalTexturePv
00007ff807bd926d (__TEXT,__text) non-external __ZL30classInitialize_CVOpenGLBufferPv
00007ff841ffe4d8 (__DATA,__bss) non-external __ZL30cvSLSDisplayGetCurrentVBLDelta
00007ff807bea713 (__TEXT,__text) non-external __ZL30userSwitchNotificationCallbackP12__CFMachPortPvlS1_
00007ff807bfb6aa (__TEXT,__text) non-external __ZL31SelectFieldOfPixelBufferTextureP21CVOpenGLTextureObjectPK14__CFDictionary
00007ff807bf43e1 (__TEXT,__text) non-external __ZL31_releaseCFDataForCGDataProviderPvPKvm
00007ff807bde7fe (__TEXT,__text) non-external __ZL31classFinalize_CVPixelBufferPoolPKv
00007ff807bd92b5 (__TEXT,__text) non-external __ZL31classInitialize_CVOpenGLTexturePv
00007ff841ffdb98 (__DATA,__data) non-external __ZL31gPixelBufferBackingSummaryMutex
00007ff807c11bd8 (__TEXT,__const) non-external __ZL31kCVCGTransferFunction_sRGB_Info
00007ff807c11bb0 (__TEXT,__const) non-external __ZL31kCVTransferFunction_Linear_Info
00007ff807bfb878 (__TEXT,__text) non-external __ZL32InitializePixelBufferTextureDataPK21CVOpenGLTextureObject
00007ff807be078e (__TEXT,__text) non-external __ZL32classFinalize_CVLockingBunchPairPKv
00007ff807bf1702 (__TEXT,__text) non-external __ZL32classFinalize_CVOpenGLBufferPoolPKv
00007ff807be0f01 (__TEXT,__text) non-external __ZL32classInitialize_CVDataBufferPoolPv
00007ff807bf4754 (__TEXT,__text) non-external __ZL32cvGetUnrecognizedCodePointStringPv
00007ff841ffe4b8 (__DATA,__bss) non-external __ZL32gPixelBufferBackingSummaryInited
00007ff841ffe488 (__DATA,__bss) non-external __ZL32gPixelBufferBackingTotalDataSize
00007ff807bf8b2c (__TEXT,__text) non-external __ZL32getBaseAddressOfPlaneWithoutLockP10__CVBufferm
00007ff807c11b38 (__TEXT,__const) non-external __ZL32kCVCGTransferFunction_CG709_Info
00007ff807bdeb84 (__TEXT,__text) non-external __ZL33classFinalize_CVLocklessBunchPairPKv
00007ff807be0480 (__TEXT,__text) non-external __ZL33classFinalize_CVMetalTextureCachePKv
00007ff807bddabd (__TEXT,__text) non-external __ZL33classInitialize_CVPixelBufferPoolPv
00007ff807bef3b4 (__TEXT,__text) non-external __ZL33printPixelBufferBackingSummaryBagPK7__CFBagm
00007ff807beeb8f (__TEXT,__text) non-external __ZL34_CVPixelBufferStandardMemoryLayoutPvPK13__CFAllocatorPK14__CFDictionaryS5_S5_S5_mmmmmmmmmmPS_PmS7_S7_S7_S7_PP11__IOSurfaceS9_P10__CVBufferPjS7_S6_
00007ff807bf4b3a (__TEXT,__text) non-external __ZL34classCopyDebugDescription_CVObjectPKv
00007ff807bf1012 (__TEXT,__text) non-external __ZL34classFinalize_CVOpenGLTextureCachePKv
00007ff807bef2a0 (__TEXT,__text) non-external __ZL34classFinalize_CVPixelBufferBackingPKv
00007ff807bd78bb (__TEXT,__text) non-external __ZL34classInitialize_CVLockingBunchPairPv
00007ff807bf1271 (__TEXT,__text) non-external __ZL34classInitialize_CVOpenGLBufferPoolPv
00007ff807c11b60 (__TEXT,__const) non-external __ZL34kQTTransferFunction_ITU_R2020_Info
00007ff807be0569 (__TEXT,__text) non-external __ZL35_CVPixelBufferStandardMemoryDisposePvPK13__CFAllocatorS_P11__IOSurfaceS_
00007ff807bf4afb (__TEXT,__text) non-external __ZL35classCopyFormatDescription_CVObjectPKvPK14__CFDictionary
00007ff807bde315 (__TEXT,__text) non-external __ZL35classInitialize_CVLocklessBunchPairPv
00007ff807bd7511 (__TEXT,__text) non-external __ZL35classInitialize_CVMetalTextureCachePv
00007ff841ffe5c0 (__DATA,__bss) non-external __ZL35cvBufferKeyToIOSurfaceKeyDictionary
00007ff807c11990 (__TEXT,__const) non-external __ZL35kQTTransferFunction_GenericRGB_Info
00007ff807bf0005 (__TEXT,__text) non-external __ZL36classInitialize_CVOpenGLTextureCachePv
00007ff807bead99 (__TEXT,__text) non-external __ZL36classInitialize_CVPixelBufferBackingPv
00007ff807bf1bc0 (__TEXT,__text) non-external __ZL37mergeCFDictionariesUnlessTheyConflictPKvS0_Pv
00007ff841ffe570 (__DATA,__bss) non-external __ZL37sCVUnrecognizedCodePointDispatchQueue
00007ff807be2d54 (__TEXT,__text) non-external __ZL38classCopyDebugDescription_CVDataBufferPKv
00007ff807bd3506 (__TEXT,__text) non-external __ZL39_registerBiPlanarPixelFormatDescriptionjiiihhPK10__CFStringhP14__CFDictionaryP9__CFArray
00007ff807bf2916 (__TEXT,__text) non-external __ZL39areUniversalCompressionFormatsSupportedv
00007ff807beab0e (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVDisplayLinkPKv
00007ff807bf6ab6 (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVPixelBufferPKv
00007ff807be2d15 (__TEXT,__text) non-external __ZL39classCopyFormatDescription_CVDataBufferPKvPK14__CFDictionary
00007ff807bd3f4d (__TEXT,__text) non-external __ZL39initCVBufferKeyToIOSurfaceKeyDictionaryv
00007ff807c11b88 (__TEXT,__const) non-external __ZL39kQTTransferFunction_SMPTE_ST_428_1_Info
00007ff807bf1a5c (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVMetalTexturePKv
00007ff807be4860 (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVOpenGLBufferPKv
00007ff807beaacf (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVDisplayLinkPKvPK14__CFDictionary
00007ff807bf6a77 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVPixelBufferPKvPK14__CFDictionary
00007ff807bef874 (__TEXT,__text) non-external __ZL41_cvDisplayLinkConvertServerMATtoClientMATy
00007ff807bea112 (__TEXT,__text) non-external __ZL41classCopyDebugDescription_CVOpenGLTexturePKv
00007ff807bf1a1d (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVMetalTexturePKvPK14__CFDictionary
00007ff807be4821 (__TEXT,__text) non-external __ZL41classCopyFormatDescription_CVOpenGLBufferPKvPK14__CFDictionary
00007ff807bdd81b (__TEXT,__text) non-external __ZL41restrictToPixelFormatTypeListIntersectionPK13__CFAllocatorP14__CFDictionaryPKvPK10__CFString
00007ff807bde418 (__TEXT,__text) non-external __ZL42CVAtomicBunchIncreaseSizeAndReserveElementP14_CVAtomicBunchjPP13_QueueElement
00007ff807be1f7c (__TEXT,__text) non-external __ZL42classCopyDebugDescription_CVDataBufferPoolPKv
00007ff807bea0d3 (__TEXT,__text) non-external __ZL42classCopyFormatDescription_CVOpenGLTexturePKvPK14__CFDictionary
00007ff807be4344 (__TEXT,__text) non-external __ZL43classCopyDebugDescription_CVPixelBufferPoolPKv
00007ff807be1f3d (__TEXT,__text) non-external __ZL43classCopyFormatDescription_CVDataBufferPoolPKvPK14__CFDictionary
00007ff807bef5b6 (__TEXT,__text) non-external __ZL44_cvDisplayLinkDisplayReconfigurationCallbackjjPv
00007ff807bf3652 (__TEXT,__text) non-external __ZL44areUniversalLossyCompressionFormatsSupportedv
00007ff807bfab28 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVLockingBunchPairPKv
00007ff807bf1750 (__TEXT,__text) non-external __ZL44classCopyDebugDescription_CVOpenGLBufferPoolPKv
00007ff807be4305 (__TEXT,__text) non-external __ZL44classCopyFormatDescription_CVPixelBufferPoolPKvPK14__CFDictionary
00007ff807bf46e0 (__TEXT,__text) non-external __ZL44cvSetUpUnrecognizedCodePointDictionariesOncePv
00007ff841ffdb58 (__DATA,__data) non-external __ZL44gPixelBufferBackingCachedChildIOSurfaceMutex
00007ff807c0161e (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVLocklessBunchPairPKv
00007ff807bf4e54 (__TEXT,__text) non-external __ZL45classCopyDebugDescription_CVMetalTextureCachePKv
00007ff807bfaae9 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVLockingBunchPairPKvPK14__CFDictionary
00007ff807bf1711 (__TEXT,__text) non-external __ZL45classCopyFormatDescription_CVOpenGLBufferPoolPKvPK14__CFDictionary
00007ff841ffe560 (__DATA,__bss) non-external __ZL45sCVSetUpUnrecognizedCodePointDictionariesOnce
00007ff807bf1060 (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVOpenGLTextureCachePKv
00007ff807bef2ee (__TEXT,__text) non-external __ZL46classCopyDebugDescription_CVPixelBufferBackingPKv
00007ff807c015df (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVLocklessBunchPairPKvPK14__CFDictionary
00007ff807bf4e15 (__TEXT,__text) non-external __ZL46classCopyFormatDescription_CVMetalTextureCachePKvPK14__CFDictionary
00007ff841ffe568 (__DATA,__bss) non-external __ZL46sCVStringsForUnrecognizedYCbCrMatrixCodePoints
00007ff807bf1021 (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVOpenGLTextureCachePKvPK14__CFDictionary
00007ff807bef2af (__TEXT,__text) non-external __ZL47classCopyFormatDescription_CVPixelBufferBackingPKvPK14__CFDictionary
00007ff807be2419 (__TEXT,__text) non-external __ZL47dataBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjb
00007ff807beef03 (__TEXT,__text) non-external __ZL48pixelBufferBackingCreateIOSurfaceWiringAssertionP11__IOSurfacePP26__IOSurfaceWiringAssertionPjb
00007ff841ffe578 (__DATA,__bss) non-external __ZL49sCVStringsForUnrecognizedColorPrimariesCodePoints
00007ff841ffa000 (__DATA,__const) non-external __ZL49sCorrespondingCoreVideoAndIOSurfaceAttachmentKeys
00007ff841ffdee0 (__DATA,__data) non-external __ZL4once
00007ff841ffe580 (__DATA,__bss) non-external __ZL51sCVStringsForUnrecognizedTransferFunctionCodePoints
00007ff807bf902d (__TEXT,__text) non-external __ZL63calculateSparseHistogramAndSizeOfCompressedTileDataUsageOfPlaneP10__CVBuffermmmmmPmS1_b
00007ff807bd3396 (__TEXT,__text) non-external __ZL70_registerDescriptionWithPixelFormatTypeInPixelFormatDictionaryAndArrayPK14__CFDictionaryjPS_P9__CFArray
00007ff841ffe4a8 (__DATA,__bss) non-external __ZL9sPageSize
00007ff807bd7a54 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair13setBufferPoolEP14__CVBufferPool
00007ff807bf4168 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair26invokeDestroyBackingkTraceEP20CVPixelBufferBacking
00007ff807bdeb76 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair27exitBackingsCriticalSectionEv
00007ff807bd8f64 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair28notifyPoolBufferBackingInUseEP15CVBufferBacking
00007ff807bd95d2 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair31notifyPoolBufferBackingNotInUseEP15CVBufferBacking
00007ff807bd8f56 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair32enterBackingsCriticalReadSectionEv
00007ff807bdeb2e (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair33enterBackingsCriticalWriteSectionEv
00007ff807bdebb2 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPair8finalizeEv
00007ff807bd7934 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairC2EPKv
00007ff807c0169c (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD0Ev
00007ff807c01696 (__TEXT,__text) non-external (was a private external) __ZN11CVBunchPairD1Ev
00007ff807bd77f2 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool13initBunchPairEPK13__CFAllocator
00007ff807bdf916 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool18bufferBackingInUseEP15CVBufferBacking
00007ff807bdff60 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool21bufferBackingNotInUseEP15CVBufferBacking
00007ff807bd77b2 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool4initEv
00007ff807c00942 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool7getNameEv
00007ff807bde91a (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPool8finalizeEv
00007ff807c00922 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC1EPKv
00007ff807bd752a (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolC2EPKv
00007ff807c00952 (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD0Ev
00007ff807c0094c (__TEXT,__text) non-external (was a private external) __ZN12CVBufferPoolD1Ev
00007ff807be2a16 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer10getBackingEv
00007ff807be2b42 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer13setAttachmentEPK10__CFStringPKv16CVAttachmentMode
00007ff807be2b9e (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer14setAttachmentsEPK14__CFDictionary16CVAttachmentMode
00007ff807be2ca6 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer16removeAttachmentEPK10__CFString
00007ff807be2a20 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20copyDebugDescriptionEv
00007ff807be2cde (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer20removeAllAttachmentsEv
00007ff807be2bf4 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer21setDefaultAttachmentsEPK14__CFDictionary
00007ff807be29dc (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer25initWithDataBufferBackingEP19CVDataBufferBacking
00007ff807be2ce8 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer28pullAttachmentsFromIOSurfaceEPK14__CFDictionary
00007ff807be28c0 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer5allocEPK13__CFAllocator
00007ff807be29a4 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffer8finalizeEv
00007ff807be2954 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC1EPKv
00007ff807be297c (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferC2EPKv
00007ff807be2d00 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD0Ev
00007ff807be2cfa (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferD1Ev
00007ff807be28ba (__TEXT,__text) non-external (was a private external) __ZN12CVDataBufferdlEPv
00007ff807be28b0 (__TEXT,__text) non-external (was a private external) __ZN12CVDataBuffernwEmPv
00007ff807bc2bce (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink11runIOThreadEv
00007ff807beaa1e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink13translateTimeEPK11CVTimeStampPS0_
00007ff807bc3446 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink14getCurrentTimeEP11CVTimeStamp
00007ff807beaa9c (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink15getDisplayTimesEPyS0_S0_
00007ff807be0078 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink16setOutputHandlerEU13block_pointerFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyE
00007ff807beaaba (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17getCurrentDisplayEv
00007ff807beaaae (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setCurrentDisplayEj
00007ff807bc2862 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setOutputCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampS4_yPyPvES6_
00007ff807bea986 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink17setRenderCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampPyPvES6_
00007ff807bea72e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18handleNotificationEPK10__CFStringPKvPK14__CFDictionary
00007ff807bea9c8 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink18setDisplayCallbackEPFiP15__CVDisplayLinkPK11CVTimeStampyPvES5_
00007ff807beaa0a (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink21getOutputVideoLatencyEv
00007ff807bc364e (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink23calculateNextWakeUpTimeEP11CVTimeStampS1_b
00007ff807bc40ac (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink33getActualOutputVideoRefreshPeriodEv
00007ff807bc3a32 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink34getNominalOutputVideoRefreshPeriodEv
00007ff807bc23f2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4initEv
00007ff807bc2abe (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink4stopEv
00007ff807bea666 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5allocEPK13__CFAllocator
00007ff807bc2908 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink5startEv
00007ff807beaa96 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink6resyncEP11CVTimeStampb
00007ff807bdb160 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink8finalizeEv
00007ff807be0926 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9isRunningEv
00007ff807bc3ee2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9performIOEP11CVTimeStamp
00007ff807bc2b64 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9setPausedEbb
00007ff807bc3cee (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLink9waitUntilEy
00007ff807bea6f2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC1EPKv
00007ff807bc215a (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkC2EPKv
00007ff807beaac8 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD0Ev
00007ff807beaac2 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkD1Ev
00007ff807bea660 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinkdlEPv
00007ff807bea656 (__TEXT,__text) non-external (was a private external) __ZN13CVDisplayLinknwEmPv
00007ff807bfec04 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12getCleanRectEv
00007ff807bfebc4 (__TEXT,__text) non-external (was a private external) __ZN13CVImageBuffer12hasCleanRectEv
