00007ffa19343f0a (__TEXT,__text) external _CGLGetCurrentContext
00007ffa1933e3c3 (__TEXT,__text) external _glGetProgramInfoLog
00007ffa193412fa (__TEXT,__text) external _glGetProgramLocalParameterdvARB
00007ffa1934131c (__TEXT,__text) external _glGetProgramLocalParameterfvARB
00007ffa193401dc (__TEXT,__text) external _glGetProgramPipelineInfoLog
00007ffa1934019e (__TEXT,__text) external _glGetProgramPipelineiv
00007ffa1933fd77 (__TEXT,__text) external _glGetProgramStageiv
00007ffa19341362 (__TEXT,__text) external _glGetProgramStringARB
00007ffa1933e357 (__TEXT,__text) external _glGetProgramiv
00007ffa19341384 (__TEXT,__text) external _glGetProgramivARB
00007ffa1933fefc (__TEXT,__text) external _glGetQueryIndexediv
00007ffa1933f841 (__TEXT,__text) external _glGetQueryObjecti64v
00007ffa19343738 (__TEXT,__text) external _glGetQueryObjecti64vEXT
00007ffa1933d810 (__TEXT,__text) external _glGetQueryObjectiv
00007ffa19341dd3 (__TEXT,__text) external _glGetQueryObjectivARB
00007ffa1933f863 (__TEXT,__text) external _glGetQueryObjectui64v
00007ffa1934375a (__TEXT,__text) external _glGetQueryObjectui64vEXT
00007ffa1933d832 (__TEXT,__text) external _glGetQueryObjectuiv
00007ffa19341df5 (__TEXT,__text) external _glGetQueryObjectuivARB
00007ffa1933d7ee (__TEXT,__text) external _glGetQueryiv
00007ffa19341db1 (__TEXT,__text) external _glGetQueryivARB
00007ffa1933e721 (__TEXT,__text) external _glGetRenderbufferParameteriv
00007ffa19342d26 (__TEXT,__text) external _glGetRenderbufferParameterivEXT
00007ffa1933f7df (__TEXT,__text) external _glGetSamplerParameterIiv
00007ffa1933f801 (__TEXT,__text) external _glGetSamplerParameterIuiv
00007ffa1933f7bd (__TEXT,__text) external _glGetSamplerParameterfv
00007ffa1933f79b (__TEXT,__text) external _glGetSamplerParameteriv
00007ffa1933ca14 (__TEXT,__text) external _glGetSeparableFilter
00007ffa1933e39e (__TEXT,__text) external _glGetShaderInfoLog
00007ffa19340000 (__TEXT,__text) external _glGetShaderPrecisionFormat
00007ffa1933e487 (__TEXT,__text) external _glGetShaderSource
00007ffa19342464 (__TEXT,__text) external _glGetShaderSourceARB
00007ffa1933e335 (__TEXT,__text) external _glGetShaderiv
00007ffa1933ab99 (__TEXT,__text) external _glGetString
00007ffa1933f17b (__TEXT,__text) external _glGetStringi
00007ffa1933fc84 (__TEXT,__text) external _glGetSubroutineIndex
00007ffa1933fc62 (__TEXT,__text) external _glGetSubroutineUniformLocation
00007ffa1933f4e2 (__TEXT,__text) external _glGetSynciv
00007ffa1933abb5 (__TEXT,__text) external _glGetTexEnvfv
00007ffa1933abd7 (__TEXT,__text) external _glGetTexEnviv
00007ffa1933abf9 (__TEXT,__text) external _glGetTexGendv
00007ffa1933ac1b (__TEXT,__text) external _glGetTexGenfv
00007ffa1933ac3d (__TEXT,__text) external _glGetTexGeniv
00007ffa1933ac5f (__TEXT,__text) external _glGetTexImage
00007ffa1933ac86 (__TEXT,__text) external _glGetTexLevelParameterfv
00007ffa1933acaa (__TEXT,__text) external _glGetTexLevelParameteriv
00007ffa1933f0b0 (__TEXT,__text) external _glGetTexParameterIiv
00007ffa19343657 (__TEXT,__text) external _glGetTexParameterIivEXT
00007ffa1933f0d2 (__TEXT,__text) external _glGetTexParameterIuiv
00007ffa19343679 (__TEXT,__text) external _glGetTexParameterIuivEXT
00007ffa19343946 (__TEXT,__text) external _glGetTexParameterPointervAPPLE
00007ffa1933acce (__TEXT,__text) external _glGetTexParameterfv
00007ffa1933acf0 (__TEXT,__text) external _glGetTexParameteriv
00007ffa1933eb81 (__TEXT,__text) external _glGetTransformFeedbackVarying
00007ffa19343092 (__TEXT,__text) external _glGetTransformFeedbackVaryingEXT
00007ffa1933f235 (__TEXT,__text) external _glGetUniformBlockIndex
00007ffa19343127 (__TEXT,__text) external _glGetUniformBufferSizeEXT
00007ffa1933f1c1 (__TEXT,__text) external _glGetUniformIndices
00007ffa1933e3e8 (__TEXT,__text) external _glGetUniformLocation
00007ffa193423cd (__TEXT,__text) external _glGetUniformLocationARB
00007ffa19343145 (__TEXT,__text) external _glGetUniformOffsetEXT
00007ffa1933fd55 (__TEXT,__text) external _glGetUniformSubroutineuiv
00007ffa1933fc40 (__TEXT,__text) external _glGetUniformdv
00007ffa1933e43d (__TEXT,__text) external _glGetUniformfv
00007ffa1934241e (__TEXT,__text) external _glGetUniformfvARB
00007ffa1933e462 (__TEXT,__text) external _glGetUniformiv
00007ffa19342441 (__TEXT,__text) external _glGetUniformivARB
00007ffa1933eef7 (__TEXT,__text) external _glGetUniformuiv
00007ffa19343568 (__TEXT,__text) external _glGetUniformuivEXT
00007ffa1933ec2b (__TEXT,__text) external _glGetVertexAttribIiv
00007ffa19343412 (__TEXT,__text) external _glGetVertexAttribIivEXT
00007ffa1933ec4d (__TEXT,__text) external _glGetVertexAttribIuiv
00007ffa19343434 (__TEXT,__text) external _glGetVertexAttribIuivEXT
00007ffa19340a40 (__TEXT,__text) external _glGetVertexAttribLdv
00007ffa1933df06 (__TEXT,__text) external _glGetVertexAttribPointerv
00007ffa1934114c (__TEXT,__text) external _glGetVertexAttribPointervARB
00007ffa1933dea0 (__TEXT,__text) external _glGetVertexAttribdv
00007ffa193410e6 (__TEXT,__text) external _glGetVertexAttribdvARB
00007ffa1933dec2 (__TEXT,__text) external _glGetVertexAttribfv
00007ffa19341108 (__TEXT,__text) external _glGetVertexAttribfvARB
00007ffa1933dee4 (__TEXT,__text) external _glGetVertexAttribiv
00007ffa1934112a (__TEXT,__text) external _glGetVertexAttribivARB
00007ffa1933ad12 (__TEXT,__text) external _glHint
00007ffa1933cb59 (__TEXT,__text) external _glHistogram
00007ffa1933ad30 (__TEXT,__text) external _glIndexMask
00007ffa1933ad4c (__TEXT,__text) external _glIndexPointer
00007ffa1933ad6e (__TEXT,__text) external _glIndexd
00007ffa1933ad88 (__TEXT,__text) external _glIndexdv
00007ffa1933ada5 (__TEXT,__text) external _glIndexf
00007ffa1933adbf (__TEXT,__text) external _glIndexfv
00007ffa1933addc (__TEXT,__text) external _glIndexi
00007ffa1933adf8 (__TEXT,__text) external _glIndexiv
00007ffa1933ae15 (__TEXT,__text) external _glIndexs
00007ffa1933ae31 (__TEXT,__text) external _glIndexsv
00007ffa1933ae4e (__TEXT,__text) external _glIndexub
00007ffa1933ae6a (__TEXT,__text) external _glIndexubv
00007ffa1933ae87 (__TEXT,__text) external _glInitNames
00007ffa193437c7 (__TEXT,__text) external _glInsertEventMarkerEXT
00007ffa1933ae9e (__TEXT,__text) external _glInterleavedArrays
00007ffa1933d8b0 (__TEXT,__text) external _glIsBuffer
00007ffa19341e73 (__TEXT,__text) external _glIsBufferARB
00007ffa1933aec0 (__TEXT,__text) external _glIsEnabled
00007ffa193436fe (__TEXT,__text) external _glIsEnabledIndexedEXT
00007ffa1933eac3 (__TEXT,__text) external _glIsEnabledi
00007ffa193439c2 (__TEXT,__text) external _glIsFenceAPPLE
00007ffa1933e743 (__TEXT,__text) external _glIsFramebuffer
00007ffa19342d48 (__TEXT,__text) external _glIsFramebufferEXT
00007ffa1933aedc (__TEXT,__text) external _glIsList
00007ffa193426b1 (__TEXT,__text) external _glIsNamedStringARB
00007ffa1933e319 (__TEXT,__text) external _glIsProgram
00007ffa19340c05 (__TEXT,__text) external _glIsProgramARB
00007ffa19340182 (__TEXT,__text) external _glIsProgramPipeline
00007ffa1933d798 (__TEXT,__text) external _glIsQuery
00007ffa19341d5b (__TEXT,__text) external _glIsQueryARB
00007ffa1933e685 (__TEXT,__text) external _glIsRenderbuffer
00007ffa19342c8a (__TEXT,__text) external _glIsRenderbufferEXT
00007ffa1933f69a (__TEXT,__text) external _glIsSampler
00007ffa1933e2fd (__TEXT,__text) external _glIsShader
00007ffa1933f443 (__TEXT,__text) external _glIsSync
00007ffa1933aef8 (__TEXT,__text) external _glIsTexture
00007ffa1933fe34 (__TEXT,__text) external _glIsTransformFeedback
00007ffa1933ea00 (__TEXT,__text) external _glIsVertexArray
00007ffa19343b08 (__TEXT,__text) external _glIsVertexArrayAPPLE
00007ffa19343858 (__TEXT,__text) external _glIsVertexAttribEnabledAPPLE
00007ffa1934377c (__TEXT,__text) external _glLabelObjectEXT
00007ffa19343d0f (__TEXT,__text) external _glLabelObjectWithResponsibleProcessAPPLE
00007ffa1933af14 (__TEXT,__text) external _glLightModelf
00007ffa1933af30 (__TEXT,__text) external _glLightModelfv
00007ffa1933af4f (__TEXT,__text) external _glLightModeli
00007ffa1933af6d (__TEXT,__text) external _glLightModeliv
00007ffa1933af8c (__TEXT,__text) external _glLightf
00007ffa1933afaa (__TEXT,__text) external _glLightfv
00007ffa1933afcc (__TEXT,__text) external _glLighti
00007ffa1933afed (__TEXT,__text) external _glLightiv
00007ffa1933b00f (__TEXT,__text) external _glLineStipple
00007ffa1933b02d (__TEXT,__text) external _glLineWidth
00007ffa1933e00b (__TEXT,__text) external _glLinkProgram
00007ffa1934206e (__TEXT,__text) external _glLinkProgramARB
00007ffa1933b047 (__TEXT,__text) external _glListBase
00007ffa1933b063 (__TEXT,__text) external _glLoadIdentity
00007ffa1933b07a (__TEXT,__text) external _glLoadMatrixd
00007ffa1933b097 (__TEXT,__text) external _glLoadMatrixf
00007ffa1933b0b4 (__TEXT,__text) external _glLoadName
00007ffa1933cff2 (__TEXT,__text) external _glLoadTransposeMatrixd
00007ffa193418fa (__TEXT,__text) external _glLoadTransposeMatrixdARB
00007ffa1933d00f (__TEXT,__text) external _glLoadTransposeMatrixf
00007ffa19341917 (__TEXT,__text) external _glLoadTransposeMatrixfARB
00007ffa193427c2 (__TEXT,__text) external _glLockArraysEXT
00007ffa1933b0d0 (__TEXT,__text) external _glLogicOp
00007ffa1933b0ec (__TEXT,__text) external _glMap1d
00007ffa1933b110 (__TEXT,__text) external _glMap1f
00007ffa1933b134 (__TEXT,__text) external _glMap2d
00007ffa1933b167 (__TEXT,__text) external _glMap2f
00007ffa1933d93e (__TEXT,__text) external _glMapBuffer
00007ffa19341f01 (__TEXT,__text) external _glMapBufferARB
00007ffa1933e95d (__TEXT,__text) external _glMapBufferRange
00007ffa1933b19a (__TEXT,__text) external _glMapGrid1d
00007ffa1933b1b6 (__TEXT,__text) external _glMapGrid1f
00007ffa1933b1d2 (__TEXT,__text) external _glMapGrid2d
00007ffa1933b1f0 (__TEXT,__text) external _glMapGrid2f
00007ffa19343876 (__TEXT,__text) external _glMapVertexAttrib1dAPPLE
00007ffa1934389d (__TEXT,__text) external _glMapVertexAttrib1fAPPLE
00007ffa193438c4 (__TEXT,__text) external _glMapVertexAttrib2dAPPLE
00007ffa193438f4 (__TEXT,__text) external _glMapVertexAttrib2fAPPLE
00007ffa1933b20e (__TEXT,__text) external _glMaterialf
00007ffa1933b22c (__TEXT,__text) external _glMaterialfv
00007ffa1933b24e (__TEXT,__text) external _glMateriali
00007ffa1933b26f (__TEXT,__text) external _glMaterialiv
00007ffa1933b291 (__TEXT,__text) external _glMatrixMode
00007ffa1933ff20 (__TEXT,__text) external _glMinSampleShading
00007ffa193425a4 (__TEXT,__text) external _glMinSampleShadingARB
00007ffa1933cb7d (__TEXT,__text) external _glMinmax
00007ffa1933b2ad (__TEXT,__text) external _glMultMatrixd
00007ffa1933b2ca (__TEXT,__text) external _glMultMatrixf
00007ffa1933d02c (__TEXT,__text) external _glMultTransposeMatrixd
00007ffa19341934 (__TEXT,__text) external _glMultTransposeMatrixdARB
00007ffa1933d049 (__TEXT,__text) external _glMultTransposeMatrixf
00007ffa19341951 (__TEXT,__text) external _glMultTransposeMatrixfARB
00007ffa1933d53e (__TEXT,__text) external _glMultiDrawArrays
00007ffa19342be8 (__TEXT,__text) external _glMultiDrawArraysEXT
00007ffa19343b8b (__TEXT,__text) external _glMultiDrawElementArrayAPPLE
00007ffa1933d564 (__TEXT,__text) external _glMultiDrawElements
00007ffa1933f3d5 (__TEXT,__text) external _glMultiDrawElementsBaseVertex
00007ffa19342c0e (__TEXT,__text) external _glMultiDrawElementsEXT
00007ffa19343d30 (__TEXT,__text) external _glMultiDrawElementsIndirectAPPLE
00007ffa19343d58 (__TEXT,__text) external _glMultiDrawElementsIndirectBaseInstanceAPPLE
00007ffa19343bb1 (__TEXT,__text) external _glMultiDrawRangeElementArrayAPPLE
00007ffa1933cc0e (__TEXT,__text) external _glMultiTexCoord1d
00007ffa19341516 (__TEXT,__text) external _glMultiTexCoord1dARB
00007ffa1933cc2a (__TEXT,__text) external _glMultiTexCoord1dv
00007ffa19341532 (__TEXT,__text) external _glMultiTexCoord1dvARB
00007ffa1933cc49 (__TEXT,__text) external _glMultiTexCoord1f
00007ffa19341551 (__TEXT,__text) external _glMultiTexCoord1fARB
00007ffa1933cc65 (__TEXT,__text) external _glMultiTexCoord1fv
00007ffa1934156d (__TEXT,__text) external _glMultiTexCoord1fvARB
00007ffa1933cc84 (__TEXT,__text) external _glMultiTexCoord1i
00007ffa1934158c (__TEXT,__text) external _glMultiTexCoord1iARB
00007ffa1933cca2 (__TEXT,__text) external _glMultiTexCoord1iv
00007ffa193415aa (__TEXT,__text) external _glMultiTexCoord1ivARB
00007ffa1933ccc1 (__TEXT,__text) external _glMultiTexCoord1s
00007ffa193415c9 (__TEXT,__text) external _glMultiTexCoord1sARB
00007ffa1933ccdf (__TEXT,__text) external _glMultiTexCoord1sv
00007ffa193415e7 (__TEXT,__text) external _glMultiTexCoord1svARB
00007ffa1933ccfe (__TEXT,__text) external _glMultiTexCoord2d
00007ffa19341606 (__TEXT,__text) external _glMultiTexCoord2dARB
00007ffa1933cd1a (__TEXT,__text) external _glMultiTexCoord2dv
00007ffa19341622 (__TEXT,__text) external _glMultiTexCoord2dvARB
00007ffa1933cd39 (__TEXT,__text) external _glMultiTexCoord2f
00007ffa19341641 (__TEXT,__text) external _glMultiTexCoord2fARB
00007ffa1933cd55 (__TEXT,__text) external _glMultiTexCoord2fv
00007ffa1934165d (__TEXT,__text) external _glMultiTexCoord2fvARB
00007ffa1933cd74 (__TEXT,__text) external _glMultiTexCoord2i
00007ffa1934167c (__TEXT,__text) external _glMultiTexCoord2iARB
00007ffa1933cd95 (__TEXT,__text) external _glMultiTexCoord2iv
00007ffa1934169d (__TEXT,__text) external _glMultiTexCoord2ivARB
00007ffa1933cdb4 (__TEXT,__text) external _glMultiTexCoord2s
00007ffa193416bc (__TEXT,__text) external _glMultiTexCoord2sARB
00007ffa1933cdd5 (__TEXT,__text) external _glMultiTexCoord2sv
00007ffa193416dd (__TEXT,__text) external _glMultiTexCoord2svARB
00007ffa1933cdf4 (__TEXT,__text) external _glMultiTexCoord3d
00007ffa193416fc (__TEXT,__text) external _glMultiTexCoord3dARB
00007ffa1933ce10 (__TEXT,__text) external _glMultiTexCoord3dv
00007ffa19341718 (__TEXT,__text) external _glMultiTexCoord3dvARB
00007ffa1933ce2f (__TEXT,__text) external _glMultiTexCoord3f
00007ffa19341737 (__TEXT,__text) external _glMultiTexCoord3fARB
00007ffa1933ce4b (__TEXT,__text) external _glMultiTexCoord3fv
00007ffa19341753 (__TEXT,__text) external _glMultiTexCoord3fvARB
00007ffa1933ce6a (__TEXT,__text) external _glMultiTexCoord3i
00007ffa19341772 (__TEXT,__text) external _glMultiTexCoord3iARB
00007ffa1933ce8e (__TEXT,__text) external _glMultiTexCoord3iv
00007ffa19341796 (__TEXT,__text) external _glMultiTexCoord3ivARB
00007ffa1933cead (__TEXT,__text) external _glMultiTexCoord3s
00007ffa193417b5 (__TEXT,__text) external _glMultiTexCoord3sARB
00007ffa1933ced1 (__TEXT,__text) external _glMultiTexCoord3sv
00007ffa193417d9 (__TEXT,__text) external _glMultiTexCoord3svARB
00007ffa1933cef0 (__TEXT,__text) external _glMultiTexCoord4d
00007ffa193417f8 (__TEXT,__text) external _glMultiTexCoord4dARB
00007ffa1933cf0c (__TEXT,__text) external _glMultiTexCoord4dv
00007ffa19341814 (__TEXT,__text) external _glMultiTexCoord4dvARB
00007ffa1933cf2b (__TEXT,__text) external _glMultiTexCoord4f
00007ffa19341833 (__TEXT,__text) external _glMultiTexCoord4fARB
00007ffa1933cf47 (__TEXT,__text) external _glMultiTexCoord4fv
00007ffa1934184f (__TEXT,__text) external _glMultiTexCoord4fvARB
00007ffa1933cf66 (__TEXT,__text) external _glMultiTexCoord4i
00007ffa1934186e (__TEXT,__text) external _glMultiTexCoord4iARB
00007ffa1933cf8d (__TEXT,__text) external _glMultiTexCoord4iv
00007ffa19341895 (__TEXT,__text) external _glMultiTexCoord4ivARB
00007ffa1933cfac (__TEXT,__text) external _glMultiTexCoord4s
00007ffa193418b4 (__TEXT,__text) external _glMultiTexCoord4sARB
00007ffa1933cfd3 (__TEXT,__text) external _glMultiTexCoord4sv
00007ffa193418db (__TEXT,__text) external _glMultiTexCoord4svARB
00007ffa19342645 (__TEXT,__text) external _glNamedStringARB
00007ffa1933b2e7 (__TEXT,__text) external _glNewList
00007ffa1933b305 (__TEXT,__text) external _glNormal3b
00007ffa1933b326 (__TEXT,__text) external _glNormal3bv
00007ffa1933b343 (__TEXT,__text) external _glNormal3d
00007ffa1933b35d (__TEXT,__text) external _glNormal3dv
00007ffa1933b37a (__TEXT,__text) external _glNormal3f
00007ffa1933b394 (__TEXT,__text) external _glNormal3fv
00007ffa1933b3b1 (__TEXT,__text) external _glNormal3i
00007ffa1933b3d2 (__TEXT,__text) external _glNormal3iv
00007ffa1933b3ef (__TEXT,__text) external _glNormal3s
00007ffa1933b410 (__TEXT,__text) external _glNormal3sv
00007ffa1933b42d (__TEXT,__text) external _glNormalPointer
00007ffa19343c6d (__TEXT,__text) external _glObjectPurgeableAPPLE
00007ffa19343c8e (__TEXT,__text) external _glObjectUnpurgeableAPPLE
00007ffa1933b44f (__TEXT,__text) external _glOrtho
00007ffa19343dec (__TEXT,__text) external _glPNTrianglesfATI
00007ffa19343df8 (__TEXT,__text) external _glPNTrianglesfATIX
00007ffa19343de6 (__TEXT,__text) external _glPNTrianglesiATI
00007ffa19343df2 (__TEXT,__text) external _glPNTrianglesiATIX
00007ffa1933b469 (__TEXT,__text) external _glPassThrough
00007ffa1933fdb9 (__TEXT,__text) external _glPatchParameterfv
00007ffa1933fd9b (__TEXT,__text) external _glPatchParameteri
00007ffa1933fe50 (__TEXT,__text) external _glPauseTransformFeedback
00007ffa1933b483 (__TEXT,__text) external _glPixelMapfv
00007ffa1933b4a5 (__TEXT,__text) external _glPixelMapuiv
00007ffa1933b4c7 (__TEXT,__text) external _glPixelMapusv
00007ffa1933b4e9 (__TEXT,__text) external _glPixelStoref
00007ffa1933b505 (__TEXT,__text) external _glPixelStorei
00007ffa1933b523 (__TEXT,__text) external _glPixelTransferf
00007ffa1933b53f (__TEXT,__text) external _glPixelTransferi
00007ffa1933b55d (__TEXT,__text) external _glPixelZoom
00007ffa1933d4a2 (__TEXT,__text) external _glPointParameterf
00007ffa19341b14 (__TEXT,__text) external _glPointParameterfARB
00007ffa1933d4be (__TEXT,__text) external _glPointParameterfv
00007ffa19341b30 (__TEXT,__text) external _glPointParameterfvARB
00007ffa1933d4dd (__TEXT,__text) external _glPointParameteri
00007ffa19343e33 (__TEXT,__text) external _glPointParameteriNV
00007ffa1933d4fb (__TEXT,__text) external _glPointParameteriv
00007ffa19343e51 (__TEXT,__text) external _glPointParameterivNV
00007ffa1933b577 (__TEXT,__text) external _glPointSize
00007ffa19343cd3 (__TEXT,__text) external _glPointSizePointerAPPLE
00007ffa1933b591 (__TEXT,__text) external _glPolygonMode
00007ffa1933b5af (__TEXT,__text) external _glPolygonOffset
00007ffa1933b5c9 (__TEXT,__text) external _glPolygonStipple
00007ffa1933b5e6 (__TEXT,__text) external _glPopAttrib
00007ffa1933b5fd (__TEXT,__text) external _glPopClientAttrib
00007ffa19343805 (__TEXT,__text) external _glPopGroupMarkerEXT
00007ffa1933b614 (__TEXT,__text) external _glPopMatrix
00007ffa1933b62b (__TEXT,__text) external _glPopName
00007ffa1933f32c (__TEXT,__text) external _glPrimitiveRestartIndex
00007ffa1933b642 (__TEXT,__text) external _glPrioritizeTextures
00007ffa19340081 (__TEXT,__text) external _glProgramBinary
00007ffa1934116e (__TEXT,__text) external _glProgramEnvParameter4dARB
00007ffa1934118c (__TEXT,__text) external _glProgramEnvParameter4dvARB
00007ffa193411ae (__TEXT,__text) external _glProgramEnvParameter4fARB
00007ffa193411cc (__TEXT,__text) external _glProgramEnvParameter4fvARB
00007ffa1934126e (__TEXT,__text) external _glProgramEnvParameters4fvEXT
00007ffa193411ee (__TEXT,__text) external _glProgramLocalParameter4dARB
00007ffa1934120c (__TEXT,__text) external _glProgramLocalParameter4dvARB
00007ffa1934122e (__TEXT,__text) external _glProgramLocalParameter4fARB
00007ffa1934124c (__TEXT,__text) external _glProgramLocalParameter4fvARB
00007ffa19341292 (__TEXT,__text) external _glProgramLocalParameters4fvEXT
00007ffa193400a6 (__TEXT,__text) external _glProgramParameteri
00007ffa19342f3b (__TEXT,__text) external _glProgramParameteriEXT
00007ffa1934133e (__TEXT,__text) external _glProgramStringARB
00007ffa193406c6 (__TEXT,__text) external _glProgramUniform1d
00007ffa1934073e (__TEXT,__text) external _glProgramUniform1dv
00007ffa193402a0 (__TEXT,__text) external _glProgramUniform1f
00007ffa193403a8 (__TEXT,__text) external _glProgramUniform1fv
00007ffa19340201 (__TEXT,__text) external _glProgramUniform1i
00007ffa19340318 (__TEXT,__text) external _glProgramUniform1iv
00007ffa193404ad (__TEXT,__text) external _glProgramUniform1ui
00007ffa1934054c (__TEXT,__text) external _glProgramUniform1uiv
00007ffa193406e4 (__TEXT,__text) external _glProgramUniform2d
00007ffa19340762 (__TEXT,__text) external _glProgramUniform2dv
00007ffa193402be (__TEXT,__text) external _glProgramUniform2f
00007ffa193403cc (__TEXT,__text) external _glProgramUniform2fv
00007ffa19340222 (__TEXT,__text) external _glProgramUniform2i
00007ffa1934033c (__TEXT,__text) external _glProgramUniform2iv
00007ffa193404ce (__TEXT,__text) external _glProgramUniform2ui
00007ffa19340570 (__TEXT,__text) external _glProgramUniform2uiv
00007ffa19340702 (__TEXT,__text) external _glProgramUniform3d
00007ffa19340786 (__TEXT,__text) external _glProgramUniform3dv
00007ffa193402dc (__TEXT,__text) external _glProgramUniform3f
00007ffa193403f0 (__TEXT,__text) external _glProgramUniform3fv
00007ffa19340246 (__TEXT,__text) external _glProgramUniform3i
00007ffa19340360 (__TEXT,__text) external _glProgramUniform3iv
00007ffa193404f2 (__TEXT,__text) external _glProgramUniform3ui
00007ffa19340594 (__TEXT,__text) external _glProgramUniform3uiv
00007ffa19340720 (__TEXT,__text) external _glProgramUniform4d
00007ffa193407aa (__TEXT,__text) external _glProgramUniform4dv
00007ffa193402fa (__TEXT,__text) external _glProgramUniform4f
00007ffa19340414 (__TEXT,__text) external _glProgramUniform4fv
00007ffa1934026d (__TEXT,__text) external _glProgramUniform4i
00007ffa19340384 (__TEXT,__text) external _glProgramUniform4iv
00007ffa19340519 (__TEXT,__text) external _glProgramUniform4ui
00007ffa193405b8 (__TEXT,__text) external _glProgramUniform4uiv
00007ffa193407ce (__TEXT,__text) external _glProgramUniformMatrix2dv
00007ffa19340438 (__TEXT,__text) external _glProgramUniformMatrix2fv
00007ffa19340843 (__TEXT,__text) external _glProgramUniformMatrix2x3dv
00007ffa193405dc (__TEXT,__text) external _glProgramUniformMatrix2x3fv
00007ffa19340891 (__TEXT,__text) external _glProgramUniformMatrix2x4dv
00007ffa1934062a (__TEXT,__text) external _glProgramUniformMatrix2x4fv
00007ffa193407f5 (__TEXT,__text) external _glProgramUniformMatrix3dv
00007ffa1934045f (__TEXT,__text) external _glProgramUniformMatrix3fv
00007ffa1934086a (__TEXT,__text) external _glProgramUniformMatrix3x2dv
00007ffa19340603 (__TEXT,__text) external _glProgramUniformMatrix3x2fv
00007ffa193408df (__TEXT,__text) external _glProgramUniformMatrix3x4dv
00007ffa19340678 (__TEXT,__text) external _glProgramUniformMatrix3x4fv
00007ffa1934081c (__TEXT,__text) external _glProgramUniformMatrix4dv
00007ffa19340486 (__TEXT,__text) external _glProgramUniformMatrix4fv
00007ffa193408b8 (__TEXT,__text) external _glProgramUniformMatrix4x2dv
00007ffa19340651 (__TEXT,__text) external _glProgramUniformMatrix4x2fv
00007ffa19340906 (__TEXT,__text) external _glProgramUniformMatrix4x3dv
00007ffa1934069f (__TEXT,__text) external _glProgramUniformMatrix4x3fv
00007ffa1933f409 (__TEXT,__text) external _glProvokingVertex
00007ffa1934371c (__TEXT,__text) external _glProvokingVertexEXT
00007ffa1933b665 (__TEXT,__text) external _glPushAttrib
00007ffa1933b681 (__TEXT,__text) external _glPushClientAttrib
00007ffa193437e6 (__TEXT,__text) external _glPushGroupMarkerEXT
00007ffa1933b69d (__TEXT,__text) external _glPushMatrix
00007ffa1933b6b4 (__TEXT,__text) external _glPushName
00007ffa1933f823 (__TEXT,__text) external _glQueryCounter
00007ffa1933b6d0 (__TEXT,__text) external _glRasterPos2d
00007ffa1933b6ea (__TEXT,__text) external _glRasterPos2dv
00007ffa1933b707 (__TEXT,__text) external _glRasterPos2f
00007ffa1933b721 (__TEXT,__text) external _glRasterPos2fv
00007ffa1933b73e (__TEXT,__text) external _glRasterPos2i
00007ffa1933b75c (__TEXT,__text) external _glRasterPos2iv
00007ffa1933b779 (__TEXT,__text) external _glRasterPos2s
00007ffa1933b797 (__TEXT,__text) external _glRasterPos2sv
00007ffa1933b7b4 (__TEXT,__text) external _glRasterPos3d
00007ffa1933b7ce (__TEXT,__text) external _glRasterPos3dv
00007ffa1933b7eb (__TEXT,__text) external _glRasterPos3f
00007ffa1933b805 (__TEXT,__text) external _glRasterPos3fv
00007ffa1933b822 (__TEXT,__text) external _glRasterPos3i
00007ffa1933b843 (__TEXT,__text) external _glRasterPos3iv
00007ffa1933b860 (__TEXT,__text) external _glRasterPos3s
00007ffa1933b881 (__TEXT,__text) external _glRasterPos3sv
00007ffa1933b89e (__TEXT,__text) external _glRasterPos4d
00007ffa1933b8b8 (__TEXT,__text) external _glRasterPos4dv
00007ffa1933b8d5 (__TEXT,__text) external _glRasterPos4f
00007ffa1933b8ef (__TEXT,__text) external _glRasterPos4fv
00007ffa1933b90c (__TEXT,__text) external _glRasterPos4i
00007ffa1933b930 (__TEXT,__text) external _glRasterPos4iv
00007ffa1933b94d (__TEXT,__text) external _glRasterPos4s
00007ffa1933b971 (__TEXT,__text) external _glRasterPos4sv
00007ffa1933b98e (__TEXT,__text) external _glReadBuffer
00007ffa1933b9aa (__TEXT,__text) external _glReadPixels
00007ffa1933b9da (__TEXT,__text) external _glRectd
00007ffa1933b9f4 (__TEXT,__text) external _glRectdv
00007ffa1933ba14 (__TEXT,__text) external _glRectf
00007ffa1933ba2e (__TEXT,__text) external _glRectfv
00007ffa1933ba4e (__TEXT,__text) external _glRecti
00007ffa1933ba72 (__TEXT,__text) external _glRectiv
00007ffa1933ba92 (__TEXT,__text) external _glRects
00007ffa1933bab6 (__TEXT,__text) external _glRectsv
00007ffa1933ffc1 (__TEXT,__text) external _glReleaseShaderCompiler
00007ffa1933bad6 (__TEXT,__text) external _glRenderMode
00007ffa1933e6fd (__TEXT,__text) external _glRenderbufferStorage
00007ffa19342d02 (__TEXT,__text) external _glRenderbufferStorageEXT
00007ffa1933e90f (__TEXT,__text) external _glRenderbufferStorageMultisample
00007ffa19342f14 (__TEXT,__text) external _glRenderbufferStorageMultisampleEXT
00007ffa1933cb9e (__TEXT,__text) external _glResetHistogram
00007ffa1933cbba (__TEXT,__text) external _glResetMinmax
00007ffa1933fe67 (__TEXT,__text) external _glResumeTransformFeedback
00007ffa1933baf2 (__TEXT,__text) external _glRotated
