000000018aac028c (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018aac0244 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018aac0278 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018aac0264 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018aac0230 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018aac02b4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aa66c8c (__TEXT,__text) non-external (was a private external) __Z29_CVXFillExtended422_16_commonP10__CVBuffermPv
000000018aa66a00 (__TEXT,__text) non-external (was a private external) __Z29_CVXFillExtended444_16_commonP10__CVBuffermPv
000000018aa8135c (__TEXT,__text) non-external (was a private external) __Z34CVAtomicBunchGetAndRemoveAnyObjectP14_CVAtomicBunch
000000018aa4b770 (__TEXT,__text) non-external (was a private external) __Z34convertAttachmentToIOSurfaceStructPK10__CFStringPKvP28IOSurfaceColorAndSpatialKeysPm
000000018aa67374 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended420_10packed_commonP10__CVBuffermPv
000000018aa67974 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended420_12packed_commonP10__CVBuffermPv
000000018aa67174 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended422_10packed_commonP10__CVBuffermPv
000000018aa67774 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended422_12packed_commonP10__CVBuffermPv
000000018aa66f74 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended444_10packed_commonP10__CVBuffermPv
000000018aa67574 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended444_12packed_commonP10__CVBuffermPv
000000018aa5ee4c (__TEXT,__text) non-external (was a private external) __Z37scanIOSurfacesCallbackForCVDatabufferPKvPv
000000018aa6b998 (__TEXT,__text) non-external (was a private external) __Z46CVGetIOSurfacePropertyKeyAtIndexInMappingTablej
000000018aa4ab80 (__TEXT,__text) non-external (was a private external) __Z46createAttachmentsDictionaryFromIOSurfaceStructPK28IOSurfaceColorAndSpatialKeysPPK14__CFDictionary
000000018aa6b96c (__TEXT,__text) non-external (was a private external) __Z47CVGetCVBufferAttachmentKeyAtIndexInMappingTablej
000000018aa6b8f8 (__TEXT,__text) non-external (was a private external) __Z49CVGetCVBufferAttachmentKeyForIOSurfacePropertyKeyPK10__CFString
000000018aa6b88c (__TEXT,__text) non-external (was a private external) __Z49CVGetIOSurfacePropertyKeyForCVBufferAttachmentKeyPK10__CFString
000000018aa6b964 (__TEXT,__text) non-external (was a private external) __Z55CVGetNumberOfEntriesInCVBufferAttachmentKeyMappingTablev
000000018aa6b9ec (__TEXT,__text) non-external (was a private external) __Z67CVCreateIOSurfacePropertyDictionaryFromCVBufferAttachmentDictionaryPK14__CFDictionary
000000018aa6b9c4 (__TEXT,__text) non-external (was a private external) __Z78CVDoesIOSurfacePropertyKeyAtIndexInMappingTableHaveCorrespondingBulkAttachmentj
00000001ecf23048 (__DATA_DIRTY,__bss) non-external __ZGVZ19CVPixelBufferCreateE11ktrace_seed
00000001ecf22fa8 (__DATA_DIRTY,__bss) non-external __ZGVZN17CVPixelBufferPool17createPixelBufferEPK13__CFAllocatorPK14__CFDictionaryPiE11ktrace_seed
00000001ecf22f80 (__DATA_DIRTY,__bss) non-external __ZGVZN19CVMetalTextureCache36createTextureBackingFromImageBackingEPK13__CFAllocatorP14CVImageBackingP13CVImageBufferPK14__CFDictionaryPiE11ktrace_seed
00000001ecf23070 (__DATA_DIRTY,__bss) non-external __ZGVZN20CVPixelBufferBacking15lockBaseAddressEyE11ktrace_seed
000000018aabd460 (__TEXT,__const) non-external __ZL10twiddleLUT
00000001ecf22f78 (__DATA_DIRTY,__bss) non-external __ZL11kCVObjectID
000000018aa4ccf0 (__TEXT,__text) non-external __ZL12_getCVBufferP10__CVBuffer
000000018aa65eec (__TEXT,__text) non-external __ZL13fillExtended8PvmmmmmmmS_
000000018aa43810 (__TEXT,__text) non-external __ZL13startIOThreadPv
000000018aa811d0 (__TEXT,__text) non-external __ZL14_applyFunctionPKvPv
000000018aa890f8 (__TEXT,__text) non-external __ZL14_applyFunctionPKvPv
000000018aa8901c (__TEXT,__text) non-external __ZL14_prefetchPagesPKvPv
000000018aa83110 (__TEXT,__text) non-external __ZL14bindQuadCoordsjjjPKcPKv
000000018aa65aec (__TEXT,__text) non-external __ZL14fillExtended16PvmmmmmmmS_
000000018aa65554 (__TEXT,__text) non-external __ZL14fillExtended32PvmmmmmmmS_
000000018aa64f5c (__TEXT,__text) non-external __ZL14fillExtended64PvmmmmmmmS_
00000001edbe22b8 (__AUTH,__data) non-external __ZL14kCVObjectClass
000000018aa75ff0 (__TEXT,__text) non-external __ZL15attributesValuePK14__CFDictionaryPK10__CFStringl
000000018aa64d7c (__TEXT,__text) non-external __ZL15fillExtended128PvmmmmmmmS_
00000001ecf22f70 (__DATA_DIRTY,__bss) non-external __ZL15kCVDataBufferID
000000018aa6072c (__TEXT,__text) non-external __ZL16_getCVDataBufferP10__CVBuffer
000000018aa81070 (__TEXT,__text) non-external __ZL16_prefetchBackingPKvPv
000000018aa6d304 (__TEXT,__text) non-external __ZL16findBackingEntryPK9__CFArrayPK8__CFData
00000001ecf23028 (__DATA_DIRTY,__bss) non-external __ZL16kCVDisplayLinkID
00000001eaf8abb8 (__DATA,__bss) non-external __ZL16kCVMetalBufferID
00000001ecf23140 (__DATA_DIRTY,__bss) non-external __ZL16kCVPixelBufferID
000000018aa875fc (__TEXT,__text) non-external __ZL16tracePBufferPoolP15CVOpenGLContextP15CVOpenGLPBufferPKcmmiil
000000018aa78e3c (__TEXT,__text) non-external __ZL16trackingAllocatelmPv
00000001eaf8a710 (__DATA,__data) non-external __ZL17_cvAllocatorMutex
000000018aa435a4 (__TEXT,__text) non-external __ZL17_getCVDisplayLinkP15__CVDisplayLink
000000018aa5943c (__TEXT,__text) non-external __ZL17_getCVImageBufferP10__CVBuffer
000000018aa59490 (__TEXT,__text) non-external __ZL17_getCVImageBufferP10__CVBuffer
000000018aa4a904 (__TEXT,__text) non-external __ZL17_getCVPixelBufferP10__CVBuffer
00000001ecf22eb0 (__DATA_DIRTY,__data) non-external __ZL17_pixelFormatMutex
00000001ecf23130 (__DATA_DIRTY,__bss) non-external __ZL17_pixelFormatTypes
000000018aa49e84 (__TEXT,__text) non-external __ZL17getNumberFromDictPK14__CFDictionaryPK10__CFStringl
00000001ecf22f68 (__DATA_DIRTY,__bss) non-external __ZL17kCVMetalTextureID
00000001ecf23090 (__DATA_DIRTY,__bss) non-external __ZL17kCVOpenGLBufferID
000000018aa5e6a8 (__TEXT,__text) non-external __ZL17preAllocateThreadPv
000000018aa61e34 (__TEXT,__text) non-external __ZL17preAllocateThreadPv
000000018aa7a660 (__TEXT,__text) non-external __ZL17setCGColorSpaceIDP11__IOSurfacePKv
00000001eaf8a750 (__DATA,__data) non-external __ZL18_freeBackingsMutex
000000018aa50c68 (__TEXT,__text) non-external __ZL18_getCVMetalTextureP10__CVBuffer
000000018aa7d2f0 (__TEXT,__text) non-external __ZL18_getCVOpenGLBufferP10__CVBuffer
000000018aa6bd24 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aa72ee0 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aa790ac (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aa803dc (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aa88ae8 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aa77540 (__TEXT,__text) non-external __ZL18cvDictionaryMergerPKvS0_Pv
000000018aa771b8 (__TEXT,__text) non-external __ZL18disableCompressionv
00000001edbe1e38 (__AUTH,__data) non-external __ZL18kCVDataBufferClass
00000001ecf23088 (__DATA_DIRTY,__bss) non-external __ZL18kCVOpenGLTextureID
000000018aa78f60 (__TEXT,__text) non-external __ZL18trackingDeallocatePvS_
000000018aa78ebc (__TEXT,__text) non-external __ZL18trackingReallocatePvlmS_
000000018aa80640 (__TEXT,__text) non-external __ZL19_freeExcessBackingsPKvPv
000000018aa88b88 (__TEXT,__text) non-external __ZL19_freeExcessBackingsPKvPv
000000018aa88104 (__TEXT,__text) non-external __ZL19_getCVOpenGLTextureP10__CVBuffer
000000018aa59ad8 (__TEXT,__text) non-external __ZL19_tryToReuseABackingPKvPv
000000018aa4e188 (__TEXT,__text) non-external __ZL19applySetAttachmentsPKvS0_Pv
000000018aa71b2c (__TEXT,__text) non-external __ZL19cvSetUpPageSizeOncePv
00000001eaf8ab30 (__DATA,__bss) non-external __ZL19kCVDataBufferPoolID
00000001edbe2018 (__AUTH,__data) non-external __ZL19kCVDisplayLinkClass
00000001edbe21f8 (__AUTH,__data) non-external __ZL19kCVMetalBufferClass
00000001edbe2378 (__AUTH,__data) non-external __ZL19kCVPixelBufferClass
000000018aa75d3c (__TEXT,__text) non-external __ZL19mergeCFDictionariesPKvS0_Pv
000000018aa83024 (__TEXT,__text) non-external __ZL19offscreenRenderModev
000000018aa7036c (__TEXT,__text) non-external __ZL20CreateChildIOSurfaceP10__CVBufferP14__CFDictionarymPj
000000018aa596e4 (__TEXT,__text) non-external __ZL20_freeAgedOutBackingsPKvPv
000000018aa597fc (__TEXT,__text) non-external __ZL20_freeAgedOutBackingsPKvPv
000000018aa5f104 (__TEXT,__text) non-external __ZL20_getCVDataBufferPoolP18__CVDataBufferPool
00000001edbe2258 (__AUTH,__data) non-external __ZL20kCVMetalTextureClass
00000001edbe1ef8 (__AUTH,__data) non-external __ZL20kCVOpenGLBufferClass
00000001eaf8ab20 (__DATA,__bss) non-external __ZL20kCVOpenGLESTextureID
00000001ecf22fd0 (__DATA_DIRTY,__bss) non-external __ZL20kCVPixelBufferPoolID
00000001eaf8ab58 (__DATA,__bss) non-external __ZL20sCVSetUpPageSizeOnce
000000018aa82518 (__TEXT,__text) non-external __ZL21GetOpenGLTextureStateP18OpenGLTextureStatePK21CVOpenGLTextureObject
000000018aa82644 (__TEXT,__text) non-external __ZL21SetOpenGLTextureStatePK18OpenGLTextureStatePK21CVOpenGLTextureObject
000000018aa66b28 (__TEXT,__text) non-external __ZL21_CVXFillExtendedAlphaP10__CVBuffermPv
000000018aa60e24 (__TEXT,__text) non-external __ZL21_getCVOpenGLESTextureP10__CVBuffer
000000018aa56a90 (__TEXT,__text) non-external __ZL21_getCVPixelBufferPoolP19__CVPixelBufferPool
000000018aa6ba78 (__TEXT,__text) non-external __ZL21cfDictionaryGetDoublePK14__CFDictionaryPK10__CFStringPd
00000001ecf23020 (__DATA_DIRTY,__bss) non-external __ZL21gActiveDisplayLinkSet
00000001ecf22fa0 (__DATA_DIRTY,__bss) non-external __ZL21kCVLockingBunchPairID
00000001eaf8ab08 (__DATA,__bss) non-external __ZL21kCVMetalBufferCacheID
00000001eaf8aba8 (__DATA,__bss) non-external __ZL21kCVOpenGLBufferPoolID
00000001edbe1f58 (__AUTH,__data) non-external __ZL21kCVOpenGLTextureClass
000000018aa84920 (__TEXT,__text) non-external __ZL21setupProjectionMatrixjff
000000018aa78fe4 (__TEXT,__text) non-external __ZL21trackingPreferredSizelmPv
00000001eaf8abd8 (__DATA,__bss) non-external __ZL22_cvAllocatorDictionary
000000018aa79b9c (__TEXT,__text) non-external __ZL22_getCVMetalBufferCacheP20__CVMetalBufferCache
000000018aa85ebc (__TEXT,__text) non-external __ZL22_getCVOpenGLBufferPoolP20__CVOpenGLBufferPool
00000001ecf23128 (__DATA_DIRTY,__bss) non-external __ZL22_pixelFormatDictionary
000000018aa51774 (__TEXT,__text) non-external __ZL22classFinalize_CVObjectPKv
00000001edbe1dd8 (__AUTH,__data) non-external __ZL22kCVDataBufferPoolClass
00000001ecf22fc8 (__DATA_DIRTY,__bss) non-external __ZL22kCVLocklessBunchPairID
00000001ecf22f98 (__DATA_DIRTY,__bss) non-external __ZL22kCVMetalTextureCacheID
00000001ecf23170 (__DATA_DIRTY,__bss) non-external __ZL22sGlobalArrayOfVariants
00000001ecf2306c (__DATA_DIRTY,__bss) non-external __ZL22sGlobalVariantBitfield
000000018aa4f2d0 (__TEXT,__text) non-external __ZL23_getCVMetalTextureCacheP21__CVMetalTextureCache
000000018aaa4c30 (__TEXT,__text) non-external __ZL23copyIOSurfaceAttachmentP11__IOSurfacePK10__CFString
000000018aa76bb4 (__TEXT,__text) non-external __ZL23getNumberValueIfPresentPK14__CFDictionaryPK10__CFStringPi
00000001edbe1d78 (__AUTH,__data) non-external __ZL23kCVOpenGLESTextureClass
00000001eaf8ab98 (__DATA,__bss) non-external __ZL23kCVOpenGLTextureCacheID
00000001ecf230b0 (__DATA_DIRTY,__bss) non-external __ZL23kCVPixelBufferBackingID
00000001edbe1e98 (__AUTH,__data) non-external __ZL23kCVPixelBufferPoolClass
000000018aa75b40 (__TEXT,__text) non-external __ZL23reportResolutionFailurePK9__CFArrayPKc
000000018aa6fd00 (__TEXT,__text) non-external __ZL23setComponentsPropertiesPK14__CFDictionaryPS_mmS2_
000000018aa60d28 (__TEXT,__text) non-external __ZL24_getCVOpenGLTextureCacheP22__CVOpenGLTextureCache
000000018aa4a08c (__TEXT,__text) non-external __ZL24classInitialize_CVObjectPv
000000018aa71d64 (__TEXT,__text) non-external __ZL24copyBackingSummaryStringmmjjjPK10__CFString
000000018aa848ac (__TEXT,__text) non-external __ZL24getAttachmentStringValueP13CVImageBufferPK10__CFStringS3_
00000001edbe23d8 (__AUTH,__data) non-external __ZL24kCVLockingBunchPairClass
00000001edbe1fb8 (__AUTH,__data) non-external __ZL24kCVMetalBufferCacheClass
00000001edbe2198 (__AUTH,__data) non-external __ZL24kCVOpenGLBufferPoolClass
000000018aabcf50 (__TEXT,__const) non-external __ZL24kQTPrimaries_DCI_P3_Info
000000018aabcf90 (__TEXT,__const) non-external __ZL24kQTPrimaries_P3_D65_Info
000000018aa57704 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_
000000018aaa48ac (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.1
000000018aaa48d8 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.2
000000018aaa4904 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.3
000000018aa6ba78 (__TEXT,__text) non-external __ZL25cvGetDoubleFromDictionaryPK14__CFDictionaryPK10__CFStringPd
000000018aa7f9ec (__TEXT,__text) non-external __ZL25getBaseAddressWithoutLockP10__CVBuffer
00000001edbe2438 (__AUTH,__data) non-external __ZL25kCVLocklessBunchPairClass
00000001edbe2318 (__AUTH,__data) non-external __ZL25kCVMetalTextureCacheClass
00000001eaf8ab48 (__DATA,__bss) non-external __ZL25kCVOpenGLESTextureCacheID
000000018aabced0 (__TEXT,__const) non-external __ZL25kQTPrimaries_SMPTE_C_Info
000000018aa77ea0 (__TEXT,__text) non-external __ZL26_getCVOpenGLESTextureCacheP24__CVOpenGLESTextureCache
000000018aa453a8 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv
000000018aaa4b54 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.1
000000018aaa4b54 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.2
000000018aaa4b54 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.3
000000018aaa4b68 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.4
000000018aaa4b68 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.5
000000018aa60614 (__TEXT,__text) non-external __ZL26classFinalize_CVDataBufferPKv
00000001ecf22de8 (__DATA_DIRTY,__data) non-external __ZL26gActiveDisplayLinkSetMutex
00000001edbe2138 (__AUTH,__data) non-external __ZL26kCVOpenGLTextureCacheClass
00000001edbe20d8 (__AUTH,__data) non-external __ZL26kCVPixelBufferBackingClass
000000018aabce90 (__TEXT,__const) non-external __ZL26kQTPrimaries_EBU_3213_Info
000000018aa7fc04 (__TEXT,__text) non-external __ZL26numberIsMultipleOfCFNumberlPK10__CFNumber
000000018aa62da8 (__TEXT,__text) non-external __ZL26poolScanIOSurfacesCallbackP11__IOSurfacePv
000000018aa82598 (__TEXT,__text) non-external __ZL27ConfigurePixelBufferTexturePK21CVOpenGLTextureObjectjj
000000018aa60b3c (__TEXT,__text) non-external __ZL27_CVOpenGLTextureCacheCreatePK13__CFAllocatorPK14__CFDictionaryPvS5_S4_bPP22__CVOpenGLTextureCache
000000018aa62afc (__TEXT,__text) non-external __ZL27_scanIOSurfaceBlockCallbackP11__IOSurfacePv
000000018aa7fc64 (__TEXT,__text) non-external __ZL27addressIsMultipleOfCFNumberlPK10__CFNumber
000000018aa52f38 (__TEXT,__text) non-external __ZL27classFinalize_CVDisplayLinkPKv
000000018aa750c0 (__TEXT,__text) non-external __ZL27classFinalize_CVMetalBufferPKv
000000018aa51554 (__TEXT,__text) non-external __ZL27classFinalize_CVPixelBufferPKv
00000001ecf23018 (__DATA_DIRTY,__bss) non-external __ZL27cvSLSDisplayGetPriorVBLTime
000000018aa66860 (__TEXT,__text) non-external __ZL28_CVXFillExtended420_8_commonP10__CVBufferhPv
000000018aa666a8 (__TEXT,__text) non-external __ZL28_CVXFillExtended422_8_commonP10__CVBufferhPv
000000018aa664f8 (__TEXT,__text) non-external __ZL28_CVXFillExtended444_8_commonP10__CVBufferhPv
000000018aa4b6dc (__TEXT,__text) non-external __ZL28addMissingValuesToDictionaryPKvS0_Pv
000000018aa7200c (__TEXT,__text) non-external __ZL28appendCountedStringToSummaryPKvPv
000000018aa50cf8 (__TEXT,__text) non-external __ZL28classFinalize_CVMetalTexturePKv
000000018aa631a0 (__TEXT,__text) non-external __ZL28classFinalize_CVOpenGLBufferPKv
000000018aa50bdc (__TEXT,__text) non-external __ZL28classInitialize_CVDataBufferPv
00000001ecf23010 (__DATA_DIRTY,__bss) non-external __ZL28cvSLSGetWindowServerTimebase
00000001edbe2078 (__AUTH,__data) non-external __ZL28kCVOpenGLESTextureCacheClass
000000018aabcde8 (__TEXT,__const) non-external __ZL28kQTPrimaries_GenericRGB_Info
000000018aabce50 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R709_2_Info
000000018aabcf10 (__TEXT,__const) non-external __ZL28kQTPrimaries_ITU_R_2020_Info
000000018aa7fb4c (__TEXT,__text) non-external __ZL28numberIsInCFArrayOfCFNumberslPK9__CFArray
000000018aa69df0 (__TEXT,__text) non-external __ZL29classFinalize_CVOpenGLTexturePKv
000000018aa42cd0 (__TEXT,__text) non-external __ZL29classInitialize_CVDisplayLinkPv
000000018aa74dac (__TEXT,__text) non-external __ZL29classInitialize_CVMetalBufferPv
000000018aa429e0 (__TEXT,__text) non-external __ZL29classInitialize_CVPixelBufferPv
000000018aa772dc (__TEXT,__text) non-external __ZL29doesThisDeviceSupportOpenGLESv
00000001eaf8ab70 (__DATA,__bss) non-external __ZL29gPixelBufferBackingSummaryBag
000000018aa71c88 (__TEXT,__text) non-external __ZL29initPixelBufferBackingSummaryv
000000018aa7f920 (__TEXT,__text) non-external __ZL29reportIncompatiblePixelBufferP10__CVBufferPK14__CFDictionaryPKc
000000018aa514cc (__TEXT,__text) non-external __ZL29setBulkAttachmentsOnIOSurfaceP11__IOSurface28IOSurfaceColorAndSpatialKeysm
000000018aa5ef18 (__TEXT,__text) non-external __ZL30classFinalize_CVDataBufferPoolPKv
000000018aa50510 (__TEXT,__text) non-external __ZL30classInitialize_CVMetalTexturePv
000000018aa50b1c (__TEXT,__text) non-external __ZL30classInitialize_CVOpenGLBufferPv
00000001ecf23008 (__DATA_DIRTY,__bss) non-external __ZL30cvSLSDisplayGetCurrentVBLDelta
000000018aa6121c (__TEXT,__text) non-external __ZL30forceIOSurfaceBackingByDefaultv
000000018aa6af44 (__TEXT,__text) non-external __ZL30userSwitchNotificationCallbackP12__CFMachPortPvlS1_
000000018aa823bc (__TEXT,__text) non-external __ZL31SelectFieldOfPixelBufferTextureP21CVOpenGLTextureObjectPK14__CFDictionary
000000018aa78510 (__TEXT,__text) non-external __ZL31_releaseCFDataForCGDataProviderPvPKvm
000000018aa5d6d4 (__TEXT,__text) non-external __ZL31classFinalize_CVOpenGLESTexturePKv
000000018aa56288 (__TEXT,__text) non-external __ZL31classFinalize_CVPixelBufferPoolPKv
000000018aa50b7c (__TEXT,__text) non-external __ZL31classInitialize_CVOpenGLTexturePv
00000001ecf22ef0 (__DATA_DIRTY,__data) non-external __ZL31gPixelBufferBackingSummaryMutex
000000018aabd070 (__TEXT,__const) non-external __ZL31kCVCGTransferFunction_sRGB_Info
000000018aabd048 (__TEXT,__const) non-external __ZL31kCVTransferFunction_Linear_Info
00000001ecf22e50 (__DATA_DIRTY,__data) non-external __ZL31sCVPixelBufferGlobalCache_Mutex
000000018aa825f8 (__TEXT,__text) non-external __ZL32InitializePixelBufferTextureDataPK21CVOpenGLTextureObject
000000018aa591e8 (__TEXT,__text) non-external __ZL32classFinalize_CVLockingBunchPairPKv
000000018aa6a7fc (__TEXT,__text) non-external __ZL32classFinalize_CVMetalBufferCachePKv
000000018aa74cb4 (__TEXT,__text) non-external __ZL32classFinalize_CVOpenGLBufferPoolPKv
000000018aa5d7cc (__TEXT,__text) non-external __ZL32classInitialize_CVDataBufferPoolPv
000000018aa76ff0 (__TEXT,__text) non-external __ZL32cleanupContentsOfArrayOfVariantsv
000000018aa78b84 (__TEXT,__text) non-external __ZL32cvGetUnrecognizedCodePointStringPv
00000001eaf8ab50 (__DATA,__bss) non-external __ZL32gPixelBufferBackingTotalDataSize
000000018aa7fa94 (__TEXT,__text) non-external __ZL32getBaseAddressOfPlaneWithoutLockP10__CVBufferm
000000018aabcfd0 (__TEXT,__const) non-external __ZL32kCVCGTransferFunction_CG709_Info
000000018aa568e8 (__TEXT,__text) non-external __ZL33classFinalize_CVLocklessBunchPairPKv
000000018aa58da0 (__TEXT,__text) non-external __ZL33classFinalize_CVMetalTextureCachePKv
000000018aa5d0d0 (__TEXT,__text) non-external __ZL33classInitialize_CVOpenGLESTexturePv
000000018aa55270 (__TEXT,__text) non-external __ZL33classInitialize_CVPixelBufferPoolPv
000000018aa71ec0 (__TEXT,__text) non-external __ZL33printPixelBufferBackingSummaryBagPK7__CFBagm
000000018aa710b4 (__TEXT,__text) non-external __ZL34_CVPixelBufferStandardMemoryLayoutPvPK13__CFAllocatorPK14__CFDictionaryS5_S5_S5_mmmmmmmmmmPS_PmS7_S7_S7_S7_PP11__IOSurfaceS9_P10__CVBufferPjS7_S6_
000000018aa79048 (__TEXT,__text) non-external __ZL34classCopyDebugDescription_CVObjectPKv
000000018aa74348 (__TEXT,__text) non-external __ZL34classFinalize_CVOpenGLTextureCachePKv
000000018aa71be0 (__TEXT,__text) non-external __ZL34classFinalize_CVPixelBufferBackingPKv
000000018aa4e9a0 (__TEXT,__text) non-external __ZL34classInitialize_CVLockingBunchPairPv
000000018aa69f58 (__TEXT,__text) non-external __ZL34classInitialize_CVMetalBufferCachePv
000000018aa746b8 (__TEXT,__text) non-external __ZL34classInitialize_CVOpenGLBufferPoolPv
000000018aa702b0 (__TEXT,__text) non-external __ZL34getSubsamplingForIOSurfacePropertyPK14__CFDictionaryS1_P20IOSurfaceSubsampling
000000018aabcff8 (__TEXT,__const) non-external __ZL34kQTTransferFunction_ITU_R2020_Info
000000018aa76ecc (__TEXT,__text) non-external __ZL34registerConstantClassesPixelFormatPK14__CFDictionaryPKcjPS_P9__CFArray
000000018aa58ea0 (__TEXT,__text) non-external __ZL35_CVPixelBufferStandardMemoryDisposePvPK13__CFAllocatorS_P11__IOSurfaceS_
000000018aa78ff0 (__TEXT,__text) non-external __ZL35classCopyFormatDescription_CVObjectPKvPK14__CFDictionary
000000018aa55cb8 (__TEXT,__text) non-external __ZL35classInitialize_CVLocklessBunchPairPv
000000018aa4e5b8 (__TEXT,__text) non-external __ZL35classInitialize_CVMetalTextureCachePv
00000001ecf230a8 (__DATA_DIRTY,__bss) non-external __ZL35cvBufferKeyToIOSurfaceKeyDictionary
00000001ecf230a0 (__DATA_DIRTY,__bss) non-external __ZL35iosurfaceKeyToCVBufferKeyDictionary
000000018aabce28 (__TEXT,__const) non-external __ZL35kQTTransferFunction_GenericRGB_Info
000000018aa71140 (__TEXT,__text) non-external __ZL36addBackingSummaryToGlobalBagAndTracemmjmjjPK10__CFString
000000018aa6d4d0 (__TEXT,__text) non-external __ZL36classFinalize_CVOpenGLESTextureCachePKv
000000018aa72cf8 (__TEXT,__text) non-external __ZL36classInitialize_CVOpenGLTextureCachePv
000000018aa6d5c8 (__TEXT,__text) non-external __ZL36classInitialize_CVPixelBufferBackingPv
000000018aa5f61c (__TEXT,__text) non-external __ZL36dataBufferPoolScanIOSurfacesCallbackP11__IOSurfacePv
00000001ecf23058 (__DATA_DIRTY,__bss) non-external __ZL36sCVPixelBufferGlobalCache_ColorSpace
000000018aa7d0d8 (__TEXT,__text) non-external __ZL37copyAttachmentDeserializedIfNecessaryPK10__CFStringPKv
000000018aa7aadc (__TEXT,__text) non-external __ZL37insertColorSpaceIntoDictionaryUsingIDPK14__CFDictionaryPS_
000000018aa75bfc (__TEXT,__text) non-external __ZL37mergeCFDictionariesUnlessTheyConflictPKvS0_Pv
000000018aa62d64 (__TEXT,__text) non-external __ZL37pixelBufferPoolScanIOSurfacesCallbackP11__IOSurfacePv
00000001eaf8aad8 (__DATA,__bss) non-external __ZL37sCVUnrecognizedCodePointDispatchQueue
000000018aa6fc40 (__TEXT,__text) non-external __ZL38areUniversalCompressedBuffers2KAlignedv
000000018aa60694 (__TEXT,__text) non-external __ZL38classCopyDebugDescription_CVDataBufferPKv
000000018aa6bb1c (__TEXT,__text) non-external __ZL38classInitialize_CVOpenGLESTextureCachePv
000000018aa76ce0 (__TEXT,__text) non-external __ZL39areUniversalCompressionFormatsSupportedv
000000018aaa4b54 (__TEXT,__text) non-external __ZL39areUniversalCompressionFormatsSupportedv.cold.1
000000018aa6b4dc (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVDisplayLinkPKv
000000018aa75140 (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVMetalBufferPKv
000000018aa7d0b0 (__TEXT,__text) non-external __ZL39classCopyDebugDescription_CVPixelBufferPKv
000000018aa6063c (__TEXT,__text) non-external __ZL39classCopyFormatDescription_CVDataBufferPKvPK14__CFDictionary
000000018aa4a47c (__TEXT,__text) non-external __ZL39initCVBufferKeyToIOSurfaceKeyDictionaryv
000000018aabd020 (__TEXT,__const) non-external __ZL39kQTTransferFunction_SMPTE_ST_428_1_Info
000000018aa75958 (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVMetalTexturePKv
000000018aa63220 (__TEXT,__text) non-external __ZL40classCopyDebugDescription_CVOpenGLBufferPKv
000000018aa6b484 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVDisplayLinkPKvPK14__CFDictionary
000000018aa750e8 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVMetalBufferPKvPK14__CFDictionary
000000018aa7d058 (__TEXT,__text) non-external __ZL40classCopyFormatDescription_CVPixelBufferPKvPK14__CFDictionary
00000001ecf23050 (__DATA_DIRTY,__bss) non-external __ZL40sCVPixelBufferGlobalCache_CFPropertyList
000000018aa723c8 (__TEXT,__text) non-external __ZL41_cvDisplayLinkConvertServerMATtoClientMATy
000000018aaa4a24 (__TEXT,__text) non-external __ZL41_cvDisplayLinkConvertServerMATtoClientMATy.cold.1
