00007ff816abde50 (__TEXT,__gcc_except_tab) non-external GCC_except_table1237
00007ff816abde68 (__TEXT,__gcc_except_tab) non-external GCC_except_table2521
00007ff816aa145f (__TEXT,__text) non-external _BestLanguageDictionaryEqualCallBack
00007ff816aa152e (__TEXT,__text) non-external _BestLanguageDictionaryHashCallBack
00007ff8168bbadc (__TEXT,__text) non-external _BulkPayloadIterator_Step
00007ff816a43244 (__TEXT,__text) non-external _BulkPositionIterator_Step
00007ff816a4678c (__TEXT,__text) non-external _BulkPositionIterator_Step_Live
00007ff816a43073 (__TEXT,__text) non-external _BulkPositionIterator_Sync
00007ff816a4c433 (__TEXT,__text) non-external _BulkPullback
00007ff81691a3c2 (__TEXT,__text) non-external __ZN17CatInfoGotten_OID3dboEv
00007ff81691a3b2 (__TEXT,__text) non-external __ZN17CatInfoGotten_OID3oidEv
00007ff816929fc6 (__TEXT,__text) non-external __ZN17CatInfoGotten_OIDD0Ev
00007ff81691a48c (__TEXT,__text) non-external __ZN17CatInfoGotten_OIDD1Ev
00007ff81691a49c (__TEXT,__text) non-external __ZN17CatInfoGotten_OIDD2Ev
00007ff8168c4bf2 (__TEXT,__text) non-external __ZN17CatInfoGotten_SDB3dboEv
00007ff8168c4bdc (__TEXT,__text) non-external __ZN17CatInfoGotten_SDB3oidEv
00007ff816929fa6 (__TEXT,__text) non-external __ZN17CatInfoGotten_SDBD0Ev
00007ff8168c514c (__TEXT,__text) non-external __ZN17CatInfoGotten_SDBD1Ev
00007ff8168c5162 (__TEXT,__text) non-external __ZN17CatInfoGotten_SDBD2Ev
00007ff8169d73e4 (__TEXT,__text) non-external (was a private external) __ZN19PartialQueryResults12uniqueingSetEPKj
00007ff8169e56c4 (__TEXT,__text) non-external __ZN19PartialQueryResults14messageAttrIdsEP14datastore_info
00007ff8168c3e50 (__TEXT,__text) non-external (was a private external) __ZN19PartialQueryResults15attributeVectorEv
00007ff8168c3a92 (__TEXT,__text) non-external (was a private external) __ZN19PartialQueryResults17attributeIdVectorEP14datastore_info
00007ff81684f134 (__TEXT,__text) non-external __ZN19PartialQueryResults18setupFieldIdVectorEPPKjPmPP20db_field_lookup_pair
00007ff8169d5ed6 (__TEXT,__text) non-external (was a private external) __ZN19PartialQueryResults24__needsWhatFieldsMatchedEv
00007ff81684ef82 (__TEXT,__text) non-external __ZN19PartialQueryResults24setupFixedFunctionVectorEPPKcPP13FixedFunction
00007ff8169d82a0 (__TEXT,__text) non-external __ZN19PartialQueryResults26setupCannedAttributeVectorEPPKcPPPFbP4__SIS1_P11__SIUserCtxxP6db_objiPP8db_fieldP13CatInfoGottenU13block_pointerFPv15SI_OBJECT_EVENT15si_event_data_tmSE_ESE_EPm
00007ff8169dece8 (__TEXT,__text) non-external __ZN19PartialQueryResults27completionAttributeIdVectorEP14datastore_info
00007ff8169d7322 (__TEXT,__text) non-external __ZN19PartialQueryResults33setupCannedCollectAttributeVectorEPPKcPPPFbP4__SIxP6db_objP7__CFSetS2_EPm
00007ff8169d8362 (__TEXT,__text) non-external __ZN19PartialQueryResults34setupCannedRequiredAttributeVectorEPPKcPPPFS2_P4__SIE
00007ff81692de3e (__TEXT,__text) non-external (was a private external) __ZN19PartialQueryResults5startEitlm
00007ff8169d5fda (__TEXT,__text) non-external (was a private external) __ZN19PartialQueryResults7prepareEitm
00007ff8168bf458 (__TEXT,__text) non-external (was a private external) __ZN19PartialQueryResultsD2Ev
00007ff816818bf0 (__TEXT,__text) non-external __ZN20GenericUniquingTableIXadL_Z6strlenEEXadL_Z6strcmpEEE8buckFindEP10_HashTablejjjPKhmS4_Pj
00007ff8168b07a2 (__TEXT,__text) non-external __ZN20SISearchCtx_METADATA10preIterateEv
00007ff8169d8aba (__TEXT,__text) non-external __ZN20SISearchCtx_METADATA11postIterateEb
00007ff8169d8ad6 (__TEXT,__text) non-external __ZN20SISearchCtx_METADATA12vinitContextEP9__SIQueryP4__SIP14__si_querynodeS5_PK9__CFArrayyPPKcPK14__SIPathFilterP14__si_querypipeS8_PP10query_nodel
00007ff8168bd788 (__TEXT,__text) non-external __ZN20SISearchCtx_METADATA13performSearchEP19PartialQueryResults
00007ff8169db1d8 (__TEXT,__text) non-external __ZN20SISearchCtx_METADATA19updateGroupingCountEv
00007ff8169d90cc (__TEXT,__text) non-external __ZN20SISearchCtx_METADATA7cleanUpEb
00007ff8168af68c (__TEXT,__text) non-external __ZN20SISearchCtx_METADATA7enqueueEPFvPvhES0_P10__SIJobRef
00007ff8168c6bb0 (__TEXT,__text) non-external __ZN20SISearchCtx_METADATAD0Ev
00007ff8169d8aa6 (__TEXT,__text) non-external __ZN20SISearchCtx_METADATAD1Ev
00007ff8168502c8 (__TEXT,__text) non-external __ZN20SISearchCtx_METADATAD2Ev
00007ff8169d552c (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScope10preIterateEv
00007ff8169d56c2 (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScope11postIterateEb
00007ff8169d56cc (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScope12vinitContextEP9__SIQueryP4__SIP14__si_querynodeS5_PK9__CFArrayyPPKcPK14__SIPathFilterP14__si_querypipeS8_PP10query_nodel
00007ff8169d4734 (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScope13performSearchEP19PartialQueryResults
00007ff8169d46ec (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScope7enqueueEPFvPvhES0_P10__SIJobRef
00007ff8169d46d6 (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScope9fsContextEv
00007ff8169d46ba (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScopeD0Ev
00007ff8169d46b0 (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScopeD1Ev
00007ff8169d6626 (__TEXT,__text) non-external __ZN21SISearchCtx_ItemScopeD2Ev
00007ff81692a012 (__TEXT,__text) non-external __ZN26CatInfoGotten_AttrListData3dboEv
00007ff81692a0fc (__TEXT,__text) non-external __ZN26CatInfoGotten_AttrListData3oidEv
00007ff81692a09a (__TEXT,__text) non-external __ZN26CatInfoGotten_AttrListData8forceDboEv
00007ff816929ff6 (__TEXT,__text) non-external __ZN26CatInfoGotten_AttrListDataD0Ev
00007ff816929fec (__TEXT,__text) non-external __ZN26CatInfoGotten_AttrListDataD1Ev
00007ff81692a378 (__TEXT,__text) non-external __ZN26CatInfoGotten_AttrListDataD2Ev
00007ff8169d64a6 (__TEXT,__text) non-external (was a private external) __ZN28QueryFunctionCallbackContext11findContentEP6db_objP11query_piecePPKvPc
00007ff81692e57e (__TEXT,__text) non-external (was a private external) __ZN28QueryFunctionCallbackContext8findPathEP14datastore_infoP11db_lazy_objP11query_piecePPKv
00007ff81692e5f2 (__TEXT,__text) non-external (was a private external) __ZN28QueryFunctionCallbackContext9getDocSetEP11query_piece
00007ff8169d648a (__TEXT,__text) non-external (was a private external) __ZN28QueryFunctionCallbackContext9matchPathEx
00007ff8169d649c (__TEXT,__text) non-external (was a private external) __ZN31QueryFunctionCallbackContext_OO6gottenEP14datastore_infoP11db_lazy_obj
00007ff8169d6492 (__TEXT,__text) non-external (was a private external) __ZN31QueryFunctionCallbackContext_OO6gottenEP6db_obj
00007ff8169d6480 (__TEXT,__text) non-external (was a private external) __ZN31QueryFunctionCallbackContext_OOD0Ev
00007ff8169d647a (__TEXT,__text) non-external (was a private external) __ZN31QueryFunctionCallbackContext_OOD1Ev
00007ff81692e3c6 (__TEXT,__text) non-external __ZN33QueryFunctionCallbackContext_LIVE11findContentEP6db_objP11query_piecePPKvPc
00007ff81692e386 (__TEXT,__text) non-external __ZN33QueryFunctionCallbackContext_LIVE6gottenEP14datastore_infoP11db_lazy_obj
00007ff81692e306 (__TEXT,__text) non-external __ZN33QueryFunctionCallbackContext_LIVE6gottenEP6db_obj
00007ff81692e2c4 (__TEXT,__text) non-external __ZN33QueryFunctionCallbackContext_LIVE9matchPathEx
00007ff81692e294 (__TEXT,__text) non-external __ZN33QueryFunctionCallbackContext_LIVED0Ev
00007ff81692e274 (__TEXT,__text) non-external __ZN33QueryFunctionCallbackContext_LIVED1Ev
00007ff8169e6d4a (__TEXT,__text) non-external __ZN37QueryFunctionCallbackContext_METADATA11findContentEP6db_objP11query_piecePPKvPc
00007ff8169e6d0a (__TEXT,__text) non-external __ZN37QueryFunctionCallbackContext_METADATA6gottenEP14datastore_infoP11db_lazy_obj
00007ff8169e6c46 (__TEXT,__text) non-external __ZN37QueryFunctionCallbackContext_METADATA6gottenEP6db_obj
00007ff8169e6f08 (__TEXT,__text) non-external __ZN37QueryFunctionCallbackContext_METADATA8findPathEP14datastore_infoP11db_lazy_objP11query_piecePPKv
00007ff8169e6fb8 (__TEXT,__text) non-external __ZN37QueryFunctionCallbackContext_METADATA9getDocSetEP11query_piece
00007ff8169e6c2a (__TEXT,__text) non-external __ZN37QueryFunctionCallbackContext_METADATAD0Ev
00007ff8169e6c20 (__TEXT,__text) non-external __ZN37QueryFunctionCallbackContext_METADATAD1Ev
00007ff8168c528c (__TEXT,__text) non-external __ZN37QueryFunctionCallbackContext_METADATAD2Ev
00007ff816a6170c (__TEXT,__text) non-external __ZN7NGram_sD2Ev
00007ff81692b55c (__TEXT,__text) non-external (was a private external) __ZN7UTF8StrD0Ev
00007ff81692b51e (__TEXT,__text) non-external (was a private external) __ZN7UTF8StrD1Ev
00007ff81692a88a (__TEXT,__text) non-external (was a private external) __ZN9ConverterD0Ev
00007ff81692a864 (__TEXT,__text) non-external (was a private external) __ZN9ConverterD1Ev
00007ff816a61638 (__TEXT,__text) non-external __ZNK15SIUnicodeString8hashCodeEv
00007ff816a62eb6 (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeI15SIUnicodeStringNS_10unique_ptrI7NGram_sNS_14default_deleteIS4_EEEEEENS_22__unordered_map_hasherIS2_S8_12HashFunction9HashEqualLb1EEENS_21__unordered_map_equalIS2_S8_SB_SA_Lb1EEENS_9allocatorIS8_EEE6rehashEm
00007ff816a61740 (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeI15SIUnicodeStringNS_10unique_ptrI7NGram_sNS_14default_deleteIS4_EEEEEENS_22__unordered_map_hasherIS2_S8_12HashFunction9HashEqualLb1EEENS_21__unordered_map_equalIS2_S8_SB_SA_Lb1EEENS_9allocatorIS8_EEED2Ev
00007ff81696f06e (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeI8hash_key10hash_valueEENS_22__unordered_map_hasherIS2_S4_12HashFunction9HashEqualLb1EEENS_21__unordered_map_equalIS2_S4_S7_S6_Lb1EEENS_9allocatorIS4_EEE6rehashEm
00007ff81696f398 (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeI8hash_key10hash_valueEENS_22__unordered_map_hasherIS2_S4_12HashFunction9HashEqualLb1EEENS_21__unordered_map_equalIS2_S4_S7_S6_Lb1EEENS_9allocatorIS4_EEED2Ev
00007ff8169d02ac (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIhjEENS_22__unordered_map_hasherIhS2_NS_4hashIhEENS_8equal_toIhEELb1EEENS_21__unordered_map_equalIhS2_S7_S5_Lb1EEENS_9allocatorIS2_EEE4findIhEENS_15__hash_iteratorIPNS_11__hash_nodeIS2_PvEEEERKT_
00007ff8169cffa0 (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIhjEENS_22__unordered_map_hasherIhS2_NS_4hashIhEENS_8equal_toIhEELb1EEENS_21__unordered_map_equalIhS2_S7_S5_Lb1EEENS_9allocatorIS2_EEE6rehashEm
00007ff8169d026c (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIhjEENS_22__unordered_map_hasherIhS2_NS_4hashIhEENS_8equal_toIhEELb1EEENS_21__unordered_map_equalIhS2_S7_S5_Lb1EEENS_9allocatorIS2_EEED2Ev
00007ff816a6294a (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIj24ci_rankingbits_wrapped_sEENS_22__unordered_map_hasherIjS3_NS_4hashIjEENS_8equal_toIjEELb1EEENS_21__unordered_map_equalIjS3_S8_S6_Lb1EEENS_9allocatorIS3_EEE25__emplace_unique_key_argsIjJNS_4pairIjS2_EEEEENSG_INS_15__hash_iteratorIPNS_11__hash_nodeIS3_PvEEEEbEERKT_DpOT0_
00007ff816a62bea (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIj24ci_rankingbits_wrapped_sEENS_22__unordered_map_hasherIjS3_NS_4hashIjEENS_8equal_toIjEELb1EEENS_21__unordered_map_equalIjS3_S8_S6_Lb1EEENS_9allocatorIS3_EEE6rehashEm
00007ff816a617be (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIj24ci_rankingbits_wrapped_sEENS_22__unordered_map_hasherIjS3_NS_4hashIjEENS_8equal_toIjEELb1EEENS_21__unordered_map_equalIjS3_S8_S6_Lb1EEENS_9allocatorIS3_EEED2Ev
00007ff816a38b1c (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIy7value_tEENS_22__unordered_map_hasherIyS3_NS_4hashIyEENS_8equal_toIyEELb1EEENS_21__unordered_map_equalIyS3_S8_S6_Lb1EEENS_9allocatorIS3_EEE14__erase_uniqueIyEEmRKT_
00007ff816a385e4 (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIy7value_tEENS_22__unordered_map_hasherIyS3_NS_4hashIyEENS_8equal_toIyEELb1EEENS_21__unordered_map_equalIyS3_S8_S6_Lb1EEENS_9allocatorIS3_EEE25__emplace_unique_key_argsIyJRKNS_21piecewise_construct_tENS_5tupleIJOyEEENSJ_IJEEEEEENS_4pairINS_15__hash_iteratorIPNS_11__hash_nodeIS3_PvEEEEbEERKT_DpOT0_
00007ff816a38168 (__TEXT,__text) non-external __ZNSt3__112__hash_tableINS_17__hash_value_typeIy7value_tEENS_22__unordered_map_hasherIyS3_NS_4hashIyEENS_8equal_toIyEELb1EEENS_21__unordered_map_equalIyS3_S8_S6_Lb1EEENS_9allocatorIS3_EEE4findIyEENS_15__hash_iteratorIPNS_11__hash_nodeIS3_PvEEEERKT_
00007ff81696f3d8 (__TEXT,__text) non-external __ZNSt3__112__hash_tableIyNS_4hashIyEENS_8equal_toIyEENS_9allocatorIyEEE25__emplace_unique_key_argsIyJRKyEEENS_4pairINS_15__hash_iteratorIPNS_11__hash_nodeIyPvEEEEbEERKT_DpOT0_
00007ff81696f648 (__TEXT,__text) non-external __ZNSt3__112__hash_tableIyNS_4hashIyEENS_8equal_toIyEENS_9allocatorIyEEE4findIyEENS_15__hash_iteratorIPNS_11__hash_nodeIyPvEEEERKT_
00007ff81696f768 (__TEXT,__text) non-external __ZNSt3__112__hash_tableIyNS_4hashIyEENS_8equal_toIyEENS_9allocatorIyEEE6rehashEm
00007ff81696f728 (__TEXT,__text) non-external __ZNSt3__112__hash_tableIyNS_4hashIyEENS_8equal_toIyEENS_9allocatorIyEEED2Ev
                 (undefined) external __ZNSt3__112__next_primeEm (from libc++)
                 (undefined) external __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC1ERKS5_ (from libc++)
00007ff816988196 (__TEXT,__text) non-external (was a private external) __ZNSt3__112basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEC1IDnEEPKc
00007ff81698c81e (__TEXT,__text) non-external __ZNSt3__113__vector_baseINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEENS4_IS6_EEED2Ev
00007ff81698cd4c (__TEXT,__text) non-external __ZNSt3__113unordered_mapINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEENS_6vectorIS6_NS4_IS6_EEEENS_4hashIS6_EENS_8equal_toIS6_EENS4_INS_4pairIKS6_S9_EEEEED1Ev
00007ff81698c87e (__TEXT,__text) non-external __ZNSt3__121__murmur2_or_cityhashImLm64EEclEPKvm
00007ff816a61288 (__TEXT,__text) non-external __ZNSt3__127__insertion_sort_incompleteIRZ30SIWordTrieFragmentGetBundleIDsE3$_0PNS_4pairIj24ci_rankingbits_wrapped_sEEEEbT0_S7_T_
00007ff816875e05 (__TEXT,__text) non-external (was a private external) __ZNSt3__127__tree_balance_after_insertIPNS_16__tree_node_baseIPvEEEEvT_S5_
00007ff816a5fd72 (__TEXT,__text) non-external __ZNSt3__16__sortIRZ30SIWordTrieFragmentGetBundleIDsE3$_0PNS_4pairIj24ci_rankingbits_wrapped_sEEEEvT0_S7_T_
00007ff816a2d30c (__TEXT,__text) non-external __ZNSt3__16__treeINS_12__value_typeINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEP10data_map_sEENS_19__map_value_compareIS7_SA_NS_4lessIS7_EELb1EEENS5_ISA_EEE25__emplace_unique_key_argsIS7_JRKNS_21piecewise_construct_tENS_5tupleIJOS7_EEENSL_IJEEEEEENS_4pairINS_15__tree_iteratorISA_PNS_11__tree_nodeISA_PvEElEEbEERKT_DpOT0_
00007ff816a2d5c8 (__TEXT,__text) non-external __ZNSt3__16__treeINS_12__value_typeINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEP10data_map_sEENS_19__map_value_compareIS7_SA_NS_4lessIS7_EELb1EEENS5_ISA_EEE4findIS7_EENS_15__tree_iteratorISA_PNS_11__tree_nodeISA_PvEElEERKT_
00007ff816a2ccde (__TEXT,__text) non-external __ZNSt3__16__treeINS_12__value_typeINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEEP10data_map_sEENS_19__map_value_compareIS7_SA_NS_4lessIS7_EELb1EEENS5_ISA_EEE7destroyEPNS_11__tree_nodeISA_PvEE
00007ff816878218 (__TEXT,__text) non-external __ZNSt3__16__treeINS_12__value_typeIx7value_tEENS_19__map_value_compareIxS3_NS_4lessIxEELb1EEENS_9allocatorIS3_EEE7destroyEPNS_11__tree_nodeIS3_PvEE
00007ff81698c784 (__TEXT,__text) non-external __ZNSt3__16vectorINS_12basic_stringIcNS_11char_traitsIcEENS_9allocatorIcEEEENS4_IS6_EEEC2ERKS8_
00007ff816a60884 (__TEXT,__text) non-external __ZNSt3__17__sort3IRZ30SIWordTrieFragmentGetBundleIDsE3$_0PNS_4pairIj24ci_rankingbits_wrapped_sEEEEjT0_S7_S7_T_
00007ff816a60c46 (__TEXT,__text) non-external __ZNSt3__17__sort4IRZ30SIWordTrieFragmentGetBundleIDsE3$_0PNS_4pairIj24ci_rankingbits_wrapped_sEEEEjT0_S7_S7_S7_T_
00007ff816a60ef9 (__TEXT,__text) non-external __ZNSt3__17__sort5IRZ30SIWordTrieFragmentGetBundleIDsE3$_0PNS_4pairIj24ci_rankingbits_wrapped_sEEEEjT0_S7_S7_S7_S7_T_
00007ff8413adcf8 (__DATA_CONST,__const) non-external __ZTV11SISearchCtx
00007ff841399cb0 (__DATA_CONST,__const) non-external __ZTV13CatInfoGotten
00007ff8413adfc8 (__DATA_CONST,__const) non-external __ZTV14SISearchCtx_FS
00007ff84139a0e8 (__DATA_CONST,__const) non-external (was a private external) __ZTV15DBTypeConverter
00007ff8413b0238 (__DATA_CONST,__const) non-external __ZTV15SISearchCtx_FSI
00007ff841399d30 (__DATA_CONST,__const) non-external __ZTV17CatInfoGotten_OID
00007ff841399cf0 (__DATA_CONST,__const) non-external __ZTV17CatInfoGotten_SDB
00007ff8413aea28 (__DATA_CONST,__const) non-external __ZTV20SISearchCtx_METADATA
00007ff8413adf38 (__DATA_CONST,__const) non-external __ZTV21SISearchCtx_ItemScope
00007ff841399d70 (__DATA_CONST,__const) non-external __ZTV26CatInfoGotten_AttrListData
00007ff8413b0548 (__DATA_CONST,__const) non-external (was a private external) __ZTV31QueryFunctionCallbackContext_OO
00007ff84139a4e8 (__DATA_CONST,__const) non-external __ZTV33QueryFunctionCallbackContext_LIVE
00007ff8413aed68 (__DATA_CONST,__const) non-external __ZTV37QueryFunctionCallbackContext_METADATA
00007ff8413b0638 (__DATA_CONST,__const) non-external (was a private external) __ZTV7UTF8Str
00007ff8413b0658 (__DATA_CONST,__const) non-external (was a private external) __ZTV9Converter
00007ff8413c31d8 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12BitmapHolder14BitmapIteratorE
00007ff8413c3168 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12BitmapHolderE
00007ff8413c3278 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12MemoryStreamE
00007ff8413c3098 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12RLEKeyHolderIjE14RLEKeyIteratorE
00007ff8413c3028 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12RLEKeyHolderIjEE
00007ff8413c3138 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12RLEKeyHolderItE14RLEKeyIteratorE
00007ff8413c30c8 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12RLEKeyHolderItEE
00007ff8413c2ff8 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12RLEKeyHolderIyE14RLEKeyIteratorE
00007ff8413c2f88 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE12RLEKeyHolderIyEE
00007ff8413c3240 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE13ReadStreamCtxE
00007ff8413c3208 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE14StoreStreamCtxE
00007ff8413c32b0 (__DATA_CONST,__const) non-external __ZTVN10SIValueSetIyE16ReadMemoryStreamE
00007ff842cfaa68 (__DATA,__bss) non-external __ZZ19SIWordTrieGetTypeIDE4once
00007ff842cf7918 (__DATA,__data) non-external __ZZ31setDatastoreLocalizedAttributesE16defaultLanguages
00007ff841a08910 (__DATA_DIRTY,__bss) non-external __ZZ31setDatastoreLocalizedAttributesE20defaultLanguageOrder
00007ff841a08918 (__DATA_DIRTY,__bss) non-external __ZZ31setDatastoreLocalizedAttributesE9onceToken
00007ff842cfa4b0 (__DATA,__bss) non-external __ZZL12getGroupDictvE5sDict
00007ff842cfaa08 (__DATA,__bss) non-external __ZZL15_hasPunctuationP18SIWordTrieFragmentmP10cachedInfobE10closeParen
00007ff842cfa9e8 (__DATA,__bss) non-external __ZZL15_hasPunctuationP18SIWordTrieFragmentmP10cachedInfobE12characterSet
00007ff842cfaa10 (__DATA,__bss) non-external __ZZL15_hasPunctuationP18SIWordTrieFragmentmP10cachedInfobE14newLineAndTabs
00007ff842cfa9f0 (__DATA,__bss) non-external __ZZL15_hasPunctuationP18SIWordTrieFragmentmP10cachedInfobE24whiteSpaceAndPunctuation
00007ff842cfa9f8 (__DATA,__bss) non-external __ZZL15_hasPunctuationP18SIWordTrieFragmentmP10cachedInfobE9onceToken
00007ff842cfaa00 (__DATA,__bss) non-external __ZZL15_hasPunctuationP18SIWordTrieFragmentmP10cachedInfobE9openParen
00007ff842cfa758 (__DATA,__bss) non-external __ZZL20si_dboNoAttrRequiredP4__SIE9nameArray
00007ff842cfa9d8 (__DATA,__bss) non-external __ZZL21normalizeSourceStringP26StringTokenizerPhrasesInfoPhmmbE5norm2
00007ff842cfa9e0 (__DATA,__bss) non-external __ZZL21normalizeSourceStringP26StringTokenizerPhrasesInfoPhmmbE9onceToken
00007ff842cf7908 (__DATA,__data) non-external __ZZL24GetDefaultNFSListMappingvE8_fd_once
00007ff842cfa3d8 (__DATA,__bss) non-external __ZZL24incompleteRomajiKanaDatavE4data
00007ff842cfa4c0 (__DATA,__bss) non-external __ZZL26si_dboTopMatchingAttributeP4__SIPKcP11__SIUserCtxxP6db_objiPP8db_fieldP13CatInfoGottenU13block_pointerFPv15SI_OBJECT_EVENT15si_event_data_tmSC_ESC_E33__attribute_importance_dictionary
00007ff842cfa4b8 (__DATA,__bss) non-external __ZZL26si_dboTopMatchingAttributeP4__SIPKcP11__SIUserCtxxP6db_objiPP8db_fieldP13CatInfoGottenU13block_pointerFPv15SI_OBJECT_EVENT15si_event_data_tmSC_ESC_E4once
00007ff842cf79a0 (__DATA,__data) non-external __ZZL26si_getRenderValuesRequiredP4__SIE9nameArray
00007ff842cfa4d0 (__DATA,__bss) non-external __ZZL30get_attribute_importance_tablePiE28__attribute_importance_table
00007ff842cf79b0 (__DATA,__data) non-external __ZZL30si_getEngagementValuesRequiredP4__SIE9nameArray
00007ff842cf79c0 (__DATA,__data) non-external __ZZL41si_getItemRecipientEmailAddressesRequiredP4__SIE9nameArray
00007ff842cf79e0 (__DATA,__data) non-external __ZZL44si_getDisplayNameWithExtensionsSynthRequiredP4__SIE9nameArray
00007ff841a08998 (__DATA_DIRTY,__bss) non-external __ZZL7getSizevE7memSize
00007ff842cfa940 (__DATA,__bss) non-external __ZZN14SIModelManager11getInstanceEvE8instance
00007ff841a06f70 (__DATA_DIRTY,__data) non-external __ZZN16CannedFieldTable11in_word_setEPKcjE8wordlist
00007ff816abc9e0 (__TEXT,__const) non-external __ZZN16CannedFieldTable4hashEPKcjE11asso_values
00007ff842cf7a40 (__DATA,__data) non-external __ZZZL14readSDBForOidsP20SISearchCtx_METADATAPxPhP16ci_rankingbits_sP17ci_tc_distances_tmS2_P19PartialQueryResultsP14__MDPlistBytesbbEUb_E7_COUNT_
                 (undefined) weak external __ZdlPv (from libc++)
                 (undefined) weak external __Znwm (from libc++)
00007ff816a3161a (__TEXT,__text) non-external ___Block_byref_object_copy_
00007ff816a31628 (__TEXT,__text) non-external ___Block_byref_object_dispose_
00007ff816a42ef7 (__TEXT,__text) non-external ___BulkPayloadIterator_Create_block_invoke
00007ff816a42eb2 (__TEXT,__text) non-external ___BulkPayloadIterator_Create_block_invoke.24
00007ff816a4d688 (__TEXT,__text) non-external ___BulkPositionIterator_Step_Compressed_block_invoke
00007ff816a4d307 (__TEXT,__text) non-external ___BulkPositionIterator_Step_Compressed_block_invoke.86
00007ff816a4d2c2 (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke
00007ff816a4d27d (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.133
00007ff816a4cede (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.143
00007ff816a4ce99 (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.146
00007ff816a4c8fc (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.151
00007ff816a4c8b7 (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.154
00007ff816a4c872 (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.157
00007ff816a4c82d (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.162
00007ff816a4c7e8 (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.165
00007ff816a4c7a3 (__TEXT,__text) non-external ___BulkPositionIterator_Step_Live_block_invoke.168
00007ff816a43238 (__TEXT,__text) non-external ___BulkPositionIterator_Sync_block_invoke
00007ff816a4323e (__TEXT,__text) non-external ___BulkPositionIterator_Sync_block_invoke_2
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00007ff816ab79f0 (__TEXT,__const) non-external ___CFUniCharBMPPrecompDestinationTable
00007ff816ab9f40 (__TEXT,__const) non-external ___CFUniCharCombiningBitmap
00007ff816aba2c0 (__TEXT,__const) non-external ___CFUniCharDecomposableBitmap
00007ff816aba600 (__TEXT,__const) non-external ___CFUniCharDecompositionTable
00007ff816abb530 (__TEXT,__const) non-external ___CFUniCharMultipleDecompositionTable
00007ff816ab7840 (__TEXT,__const) non-external ___CFUniCharPrecompSourceTable
00007ff816a5d320 (__TEXT,__text) non-external ___CICompactPayloads_block_invoke
