                 (undefined) external _CFArrayAppendValue (from CoreFoundation)
                 (undefined) external _CFArrayCreateMutable (from CoreFoundation)
                 (undefined) external _CFBundleGetIdentifier (from CoreFoundation)
                 (undefined) external _CFDictionaryGetValue (from CoreFoundation)
                 (undefined) external _CFGetTypeID (from CoreFoundation)
                 (undefined) external _CFRelease (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormat (from CoreFoundation)
                 (undefined) external _CFStringCreateWithFormatAndArguments (from CoreFoundation)
                 (undefined) external _CFStringGetBytes (from CoreFoundation)
                 (undefined) external _CFStringGetCString (from CoreFoundation)
                 (undefined) external _CFStringGetLength (from CoreFoundation)
                 (undefined) external _CFURLCopyScheme (from CoreFoundation)
                 (undefined) external _CFURLCreateWithBytes (from CoreFoundation)
00007ff810c42739 (__TEXT,__text) external _CMCloneProfileRef
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
00007ff810c42784 (__TEXT,__text) non-external ___CMCloneProfileRef_block_invoke
00007ff810c42701 (__TEXT,__text) non-external ___CMCloseProfile_block_invoke
00007ff810c4267e (__TEXT,__text) non-external ___CMConvertDoubleXYZToD50_block_invoke
00007ff810c425cb (__TEXT,__text) non-external ___CMConvertRGBFloatBitmap_block_invoke
00007ff810c42545 (__TEXT,__text) non-external ___CMConvertXYZFloatBitmap_block_invoke
00007ff810c42392 (__TEXT,__text) non-external ___CMCopyProfileDescriptionString_block_invoke
00007ff810c42193 (__TEXT,__text) non-external ___CMCopyProfileLocalizedStringDictionary_block_invoke
00007ff810c422a4 (__TEXT,__text) non-external ___CMCopyProfileLocalizedString_block_invoke
00007ff810c42492 (__TEXT,__text) non-external ___CMCopyProfile_block_invoke
00007ff810c420a0 (__TEXT,__text) non-external ___CMCountProfileElements_block_invoke
00007ff810c41fb2 (__TEXT,__text) non-external ___CMFloatBitmapMakeChunky_block_invoke
00007ff810c41ed6 (__TEXT,__text) non-external ___CMGetColorSyncVersion_block_invoke
00007ff810c41e53 (__TEXT,__text) non-external ___CMGetDefaultDevice_block_invoke
00007ff810c41dcf (__TEXT,__text) non-external ___CMGetDefaultProfileBySpace_block_invoke
00007ff810c41d4b (__TEXT,__text) non-external ___CMGetDefaultProfileByUse_block_invoke
00007ff810c41cc7 (__TEXT,__text) non-external ___CMGetDeviceDefaultProfileID_block_invoke
00007ff810c41c2e (__TEXT,__text) non-external ___CMGetDeviceFactoryProfiles_block_invoke
00007ff810c41b7d (__TEXT,__text) non-external ___CMGetDeviceInfo_block_invoke
00007ff810c41ae4 (__TEXT,__text) non-external ___CMGetDeviceProfile_block_invoke
00007ff810c41a48 (__TEXT,__text) non-external ___CMGetDeviceState_block_invoke
00007ff810c419af (__TEXT,__text) non-external ___CMGetDeviceTrackingByUse_block_invoke
00007ff810c41916 (__TEXT,__text) non-external ___CMGetGammaByAVID_block_invoke
00007ff810c4187d (__TEXT,__text) non-external ___CMGetIndNamedColorValue_block_invoke
00007ff810c41673 (__TEXT,__text) non-external ___CMGetIndProfileElementInfo_block_invoke
00007ff810c41778 (__TEXT,__text) non-external ___CMGetIndProfileElement_block_invoke
00007ff810c41562 (__TEXT,__text) non-external ___CMGetNamedColorIndex_block_invoke
00007ff810c4146f (__TEXT,__text) non-external ___CMGetNamedColorInfo_block_invoke
00007ff810c4134c (__TEXT,__text) non-external ___CMGetNamedColorName_block_invoke
00007ff810c41259 (__TEXT,__text) non-external ___CMGetNamedColorValue_block_invoke
00007ff810c40fd2 (__TEXT,__text) non-external ___CMGetPS2ColorRenderingIntent_block_invoke
00007ff810c40ec1 (__TEXT,__text) non-external ___CMGetPS2ColorRenderingVMSize_block_invoke
00007ff810c41151 (__TEXT,__text) non-external ___CMGetPS2ColorRendering_block_invoke
00007ff810c40d50 (__TEXT,__text) non-external ___CMGetPS2ColorSpace_block_invoke
00007ff810c40c3f (__TEXT,__text) non-external ___CMGetPartialProfileElement_block_invoke
00007ff810c40b34 (__TEXT,__text) non-external ___CMGetProfileByAVID_block_invoke
00007ff810c40ab0 (__TEXT,__text) non-external ___CMGetProfileDescriptions_block_invoke
00007ff810c4098d (__TEXT,__text) non-external ___CMGetProfileElement_block_invoke
00007ff810c40888 (__TEXT,__text) non-external ___CMGetProfileGamma_block_invoke
00007ff810c4075d (__TEXT,__text) non-external ___CMGetProfileHeader_block_invoke
00007ff810c4066f (__TEXT,__text) non-external ___CMGetProfileLocation_block_invoke
00007ff810c405e9 (__TEXT,__text) non-external ___CMGetProfileMD5_block_invoke
00007ff810c404fb (__TEXT,__text) non-external ___CMGetProfileRefCount_block_invoke
00007ff810c4040d (__TEXT,__text) non-external ___CMGetProfileTransformInfo_block_invoke
00007ff810c40271 (__TEXT,__text) non-external ___CMGetSystemProfileAVID_block_invoke
00007ff810c401ee (__TEXT,__text) non-external ___CMGetSystemProfilePriv_block_invoke
00007ff810c402f4 (__TEXT,__text) non-external ___CMGetSystemProfile_block_invoke
00007ff810c40168 (__TEXT,__text) non-external ___CMIterateCMMInfo_block_invoke
00007ff810c400cd (__TEXT,__text) non-external ___CMIterateColorDevices_block_invoke
00007ff810c4002f (__TEXT,__text) non-external ___CMIterateColorSyncFolder_block_invoke
00007ff810c3ff91 (__TEXT,__text) non-external ___CMIterateDeviceProfiles_block_invoke
00007ff810c3fed3 (__TEXT,__text) non-external ___CMMakeProfile_block_invoke
00007ff810c3fe4d (__TEXT,__text) non-external ___CMMatchFloatBitmap_block_invoke
00007ff810c3fdb2 (__TEXT,__text) non-external ___CMNewProfile_block_invoke
00007ff810c3fd2c (__TEXT,__text) non-external ___CMOpenProfile_block_invoke
00007ff810c3fca6 (__TEXT,__text) non-external ___CMProfileCopyICCData_block_invoke
00007ff810c3fbb6 (__TEXT,__text) non-external ___CMProfileElementExists_block_invoke
00007ff810c3fac3 (__TEXT,__text) non-external ___CMProfileModified_block_invoke
00007ff810c3fa3d (__TEXT,__text) non-external ___CMRegisterColorDevice_block_invoke
00007ff810c3f9a1 (__TEXT,__text) non-external ___CMRemoveProfileElement_block_invoke
00007ff810c3f91b (__TEXT,__text) non-external ___CMSetDefaultDevice_block_invoke
00007ff810c3f897 (__TEXT,__text) non-external ___CMSetDeviceDefaultProfileID_block_invoke
00007ff810c3f7fe (__TEXT,__text) non-external ___CMSetDeviceFactoryProfiles_block_invoke
00007ff810c3f762 (__TEXT,__text) non-external ___CMSetDeviceProfile_block_invoke
00007ff810c3f6b1 (__TEXT,__text) non-external ___CMSetDeviceState_block_invoke
00007ff810c3f618 (__TEXT,__text) non-external ___CMSetDeviceTrackingByUse_block_invoke
00007ff810c3f57f (__TEXT,__text) non-external ___CMSetGammaByAVID_block_invoke
00007ff810c3f4fb (__TEXT,__text) non-external ___CMSetPartialProfileElement_block_invoke
00007ff810c3f448 (__TEXT,__text) non-external ___CMSetProfileByAVID_block_invoke
00007ff810c3f3c4 (__TEXT,__text) non-external ___CMSetProfileDescriptions_block_invoke
00007ff810c3f26a (__TEXT,__text) non-external ___CMSetProfileElementReference_block_invoke
00007ff810c3f1cf (__TEXT,__text) non-external ___CMSetProfileElementSize_block_invoke
00007ff810c3f308 (__TEXT,__text) non-external ___CMSetProfileElement_block_invoke
00007ff810c3f134 (__TEXT,__text) non-external ___CMSetProfileHeader_block_invoke
00007ff810c3f0ae (__TEXT,__text) non-external ___CMSetProfileLocalizedStringDictionary_block_invoke
00007ff810c42bea (__TEXT,__text) non-external ___CMSetSystemProfileAVID_block_invoke
00007ff810c3f013 (__TEXT,__text) non-external ___CMSetSystemProfile_block_invoke
00007ff810c3ef90 (__TEXT,__text) non-external ___CMUnregisterColorDevice_block_invoke
00007ff810c3ef0c (__TEXT,__text) non-external ___CMUpdateProfile_block_invoke
00007ff810c3ee6d (__TEXT,__text) non-external ___CMValidateProfile_block_invoke
00007ff810c3ed7a (__TEXT,__text) non-external ___CWCheckBitmap_block_invoke
00007ff810c3ecc7 (__TEXT,__text) non-external ___CWCheckColors_block_invoke
00007ff810c3e0d7 (__TEXT,__text) non-external ___CWColorWorldGetProperty_block_invoke
00007ff810c3e054 (__TEXT,__text) non-external ___CWColorWorldSetProperty_block_invoke
00007ff810c3ec29 (__TEXT,__text) non-external ___CWConcatColorWorld_block_invoke
00007ff810c3ea97 (__TEXT,__text) non-external ___CWDisposeColorWorld_block_invoke
00007ff810c3ea19 (__TEXT,__text) non-external ___CWFillLookupTexture_block_invoke
00007ff810c3e966 (__TEXT,__text) non-external ___CWGetCMMSignature_block_invoke
00007ff810c3e8e6 (__TEXT,__text) non-external ___CWMatchBitmap_block_invoke
00007ff810c3e833 (__TEXT,__text) non-external ___CWMatchColors_block_invoke
00007ff810c3e798 (__TEXT,__text) non-external ___CWNewLinkProfile_block_invoke
00007ff810c42ef9 (__TEXT,__text) non-external ___ColorSyncLog_block_invoke
00007ff810c429ca (__TEXT,__text) non-external ___NCMGetProfileLocation_block_invoke
00007ff810c42b69 (__TEXT,__text) non-external ___NCWConcatColorWorld_block_invoke
00007ff810c3e5bb (__TEXT,__text) non-external ___NCWNewColorWorld_block_invoke
00007ff810c4292f (__TEXT,__text) non-external ___NCWNewLinkProfile_block_invoke
00007ff810c3e413 (__TEXT,__text) non-external ____CMGetProfileOfSuite_block_invoke
00007ff810c3e376 (__TEXT,__text) non-external ____CMLoadProfileLutsByAVID_block_invoke
00007ff810c3e2f5 (__TEXT,__text) non-external ____CMProfileGetProperty_block_invoke
00007ff810c3e208 (__TEXT,__text) non-external ____CMProfileSetProperty_block_invoke
00007ff810c3dfbe (__TEXT,__text) non-external ____CWColorWorldGetProperty_block_invoke
00007ff810c3df3b (__TEXT,__text) non-external ____CWColorWorldSetProperty_block_invoke
00007ff840988a00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff84098a300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp
00007ff840989280 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.102
00007ff8409892c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.105
00007ff840989300 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.108
00007ff840989340 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.111
00007ff840989380 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.114
00007ff8409893c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.117
00007ff840988b00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.12
00007ff840989400 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.120
00007ff840989440 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.123
00007ff840989480 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.126
00007ff8409894c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.129
00007ff840989500 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.132
00007ff840989540 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.135
00007ff840989580 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.138
00007ff8409895c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.141
00007ff840989600 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.144
00007ff840989640 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.147
00007ff840988b40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.15
00007ff840989680 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.150
00007ff8409896c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.153
00007ff840989700 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.156
00007ff840989740 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.159
00007ff840989780 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.162
00007ff8409897c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.165
00007ff840989800 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.168
00007ff840989840 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.171
00007ff840989880 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.174
00007ff8409898c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.177
00007ff840988b80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.18
00007ff840989900 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.180
00007ff840989940 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.183
00007ff840989980 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.186
00007ff8409899c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.189
00007ff840989a00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.192
00007ff840989a40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.195
00007ff840989a80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.198
00007ff840989ac0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.201
00007ff840989b00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.204
00007ff840989b40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.207
00007ff840988bc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.21
00007ff840989b80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.210
00007ff840989bc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.213
00007ff840989c00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.216
00007ff840989c40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.219
00007ff840989c80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.222
00007ff840989cc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.225
00007ff840989d00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.228
00007ff840989d40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.231
00007ff840989d80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.234
00007ff840989dc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.237
00007ff840988c00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.24
00007ff840989e00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.240
00007ff840989e40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.243
00007ff840989e80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.246
00007ff840989ec0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.249
00007ff840989f00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.252
00007ff840989f40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.255
00007ff840989f80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.258
00007ff840989fc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.261
00007ff84098a000 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.264
00007ff84098a040 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.267
00007ff840988c40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.27
00007ff84098a080 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.270
00007ff84098a0c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.273
00007ff84098a100 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.276
00007ff84098a140 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.279
00007ff84098a180 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.282
00007ff84098a1c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.285
00007ff84098a200 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.288
00007ff84098a240 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.291
00007ff84098a280 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.294
00007ff84098a2c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.297
00007ff840988a40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.3
00007ff840988c80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.30
00007ff840988cc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.33
00007ff840988d00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.36
00007ff840988d40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.39
00007ff840988d80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.42
00007ff840988dc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.45
00007ff840988e00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.48
00007ff840988e40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.51
00007ff840988e80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.54
00007ff840988ec0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.57
00007ff840988a80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.6
00007ff840988f00 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.60
00007ff840988f40 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.63
00007ff840988f80 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.66
00007ff840988fc0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.69
00007ff840989000 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.72
00007ff840989040 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.75
00007ff840989080 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.78
00007ff8409890c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.81
00007ff840989100 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.84
00007ff840989140 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.87
00007ff840988ac0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.9
00007ff840989180 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.90
00007ff8409891c0 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.93
00007ff840989200 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.96
00007ff840989240 (__DATA_CONST,__const) non-external ___block_descriptor_tmp.99
00007ff840988a20 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff84098a320 (__DATA_CONST,__const) non-external ___block_literal_global
00007ff840988ae0 (__DATA_CONST,__const) non-external ___block_literal_global.10
00007ff840989260 (__DATA_CONST,__const) non-external ___block_literal_global.100
00007ff8409892a0 (__DATA_CONST,__const) non-external ___block_literal_global.103
00007ff8409892e0 (__DATA_CONST,__const) non-external ___block_literal_global.106
00007ff840989320 (__DATA_CONST,__const) non-external ___block_literal_global.109
00007ff840989360 (__DATA_CONST,__const) non-external ___block_literal_global.112
00007ff8409893a0 (__DATA_CONST,__const) non-external ___block_literal_global.115
00007ff8409893e0 (__DATA_CONST,__const) non-external ___block_literal_global.118
00007ff840989420 (__DATA_CONST,__const) non-external ___block_literal_global.121
00007ff840989460 (__DATA_CONST,__const) non-external ___block_literal_global.124
00007ff8409894a0 (__DATA_CONST,__const) non-external ___block_literal_global.127
00007ff840988b20 (__DATA_CONST,__const) non-external ___block_literal_global.13
00007ff8409894e0 (__DATA_CONST,__const) non-external ___block_literal_global.130
00007ff840989520 (__DATA_CONST,__const) non-external ___block_literal_global.133
00007ff840989560 (__DATA_CONST,__const) non-external ___block_literal_global.136
00007ff8409895a0 (__DATA_CONST,__const) non-external ___block_literal_global.139
00007ff8409895e0 (__DATA_CONST,__const) non-external ___block_literal_global.142
00007ff840989620 (__DATA_CONST,__const) non-external ___block_literal_global.145
00007ff840989660 (__DATA_CONST,__const) non-external ___block_literal_global.148
00007ff8409896a0 (__DATA_CONST,__const) non-external ___block_literal_global.151
00007ff8409896e0 (__DATA_CONST,__const) non-external ___block_literal_global.154
00007ff840989720 (__DATA_CONST,__const) non-external ___block_literal_global.157
00007ff840988b60 (__DATA_CONST,__const) non-external ___block_literal_global.16
00007ff840989760 (__DATA_CONST,__const) non-external ___block_literal_global.160
00007ff8409897a0 (__DATA_CONST,__const) non-external ___block_literal_global.163
00007ff8409897e0 (__DATA_CONST,__const) non-external ___block_literal_global.166
00007ff840989820 (__DATA_CONST,__const) non-external ___block_literal_global.169
00007ff840989860 (__DATA_CONST,__const) non-external ___block_literal_global.172
00007ff8409898a0 (__DATA_CONST,__const) non-external ___block_literal_global.175
00007ff8409898e0 (__DATA_CONST,__const) non-external ___block_literal_global.178
00007ff840989920 (__DATA_CONST,__const) non-external ___block_literal_global.181
00007ff840989960 (__DATA_CONST,__const) non-external ___block_literal_global.184
00007ff8409899a0 (__DATA_CONST,__const) non-external ___block_literal_global.187
00007ff840988ba0 (__DATA_CONST,__const) non-external ___block_literal_global.19
00007ff8409899e0 (__DATA_CONST,__const) non-external ___block_literal_global.190
00007ff840989a20 (__DATA_CONST,__const) non-external ___block_literal_global.193
00007ff840989a60 (__DATA_CONST,__const) non-external ___block_literal_global.196
00007ff840989aa0 (__DATA_CONST,__const) non-external ___block_literal_global.199
00007ff840989ae0 (__DATA_CONST,__const) non-external ___block_literal_global.202
00007ff840989b20 (__DATA_CONST,__const) non-external ___block_literal_global.205
00007ff840989b60 (__DATA_CONST,__const) non-external ___block_literal_global.208
00007ff840989ba0 (__DATA_CONST,__const) non-external ___block_literal_global.211
00007ff840989be0 (__DATA_CONST,__const) non-external ___block_literal_global.214
00007ff840989c20 (__DATA_CONST,__const) non-external ___block_literal_global.217
00007ff840988be0 (__DATA_CONST,__const) non-external ___block_literal_global.22
00007ff840989c60 (__DATA_CONST,__const) non-external ___block_literal_global.220
00007ff840989ca0 (__DATA_CONST,__const) non-external ___block_literal_global.223
00007ff840989ce0 (__DATA_CONST,__const) non-external ___block_literal_global.226
00007ff840989d20 (__DATA_CONST,__const) non-external ___block_literal_global.229
00007ff840989d60 (__DATA_CONST,__const) non-external ___block_literal_global.232
00007ff840989da0 (__DATA_CONST,__const) non-external ___block_literal_global.235
00007ff840989de0 (__DATA_CONST,__const) non-external ___block_literal_global.238
00007ff840989e20 (__DATA_CONST,__const) non-external ___block_literal_global.241
00007ff840989e60 (__DATA_CONST,__const) non-external ___block_literal_global.244
00007ff840989ea0 (__DATA_CONST,__const) non-external ___block_literal_global.247
00007ff840988c20 (__DATA_CONST,__const) non-external ___block_literal_global.25
00007ff840989ee0 (__DATA_CONST,__const) non-external ___block_literal_global.250
00007ff840989f20 (__DATA_CONST,__const) non-external ___block_literal_global.253
00007ff840989f60 (__DATA_CONST,__const) non-external ___block_literal_global.256
00007ff840989fa0 (__DATA_CONST,__const) non-external ___block_literal_global.259
00007ff840989fe0 (__DATA_CONST,__const) non-external ___block_literal_global.262
00007ff84098a020 (__DATA_CONST,__const) non-external ___block_literal_global.265
00007ff84098a060 (__DATA_CONST,__const) non-external ___block_literal_global.268
00007ff84098a0a0 (__DATA_CONST,__const) non-external ___block_literal_global.271
00007ff84098a0e0 (__DATA_CONST,__const) non-external ___block_literal_global.274
00007ff84098a120 (__DATA_CONST,__const) non-external ___block_literal_global.277
00007ff840988c60 (__DATA_CONST,__const) non-external ___block_literal_global.28
00007ff84098a160 (__DATA_CONST,__const) non-external ___block_literal_global.280
00007ff84098a1a0 (__DATA_CONST,__const) non-external ___block_literal_global.283
00007ff84098a1e0 (__DATA_CONST,__const) non-external ___block_literal_global.286
00007ff84098a220 (__DATA_CONST,__const) non-external ___block_literal_global.289
00007ff84098a260 (__DATA_CONST,__const) non-external ___block_literal_global.292
00007ff84098a2a0 (__DATA_CONST,__const) non-external ___block_literal_global.295
00007ff84098a2e0 (__DATA_CONST,__const) non-external ___block_literal_global.298
00007ff840988ca0 (__DATA_CONST,__const) non-external ___block_literal_global.31
00007ff840988ce0 (__DATA_CONST,__const) non-external ___block_literal_global.34
00007ff840988d20 (__DATA_CONST,__const) non-external ___block_literal_global.37
00007ff840988a60 (__DATA_CONST,__const) non-external ___block_literal_global.4
00007ff840988d60 (__DATA_CONST,__const) non-external ___block_literal_global.40
00007ff840988da0 (__DATA_CONST,__const) non-external ___block_literal_global.43
00007ff840988de0 (__DATA_CONST,__const) non-external ___block_literal_global.46
00007ff840988e20 (__DATA_CONST,__const) non-external ___block_literal_global.49
00007ff840988e60 (__DATA_CONST,__const) non-external ___block_literal_global.52
00007ff840988ea0 (__DATA_CONST,__const) non-external ___block_literal_global.55
00007ff840988ee0 (__DATA_CONST,__const) non-external ___block_literal_global.58
00007ff840988f20 (__DATA_CONST,__const) non-external ___block_literal_global.61
00007ff840988f60 (__DATA_CONST,__const) non-external ___block_literal_global.64
00007ff840988fa0 (__DATA_CONST,__const) non-external ___block_literal_global.67
00007ff840988aa0 (__DATA_CONST,__const) non-external ___block_literal_global.7
00007ff840988fe0 (__DATA_CONST,__const) non-external ___block_literal_global.70
00007ff840989020 (__DATA_CONST,__const) non-external ___block_literal_global.73
00007ff840989060 (__DATA_CONST,__const) non-external ___block_literal_global.76
00007ff8409890a0 (__DATA_CONST,__const) non-external ___block_literal_global.79
00007ff8409890e0 (__DATA_CONST,__const) non-external ___block_literal_global.82
00007ff840989120 (__DATA_CONST,__const) non-external ___block_literal_global.85
00007ff840989160 (__DATA_CONST,__const) non-external ___block_literal_global.88
00007ff8409891a0 (__DATA_CONST,__const) non-external ___block_literal_global.91
00007ff8409891e0 (__DATA_CONST,__const) non-external ___block_literal_global.94
00007ff840989220 (__DATA_CONST,__const) non-external ___block_literal_global.97
                 (undefined) external ___bzero (from libSystem)
                 (undefined) external ___sprintf_chk (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
                 (undefined) external __os_log_error_impl (from libSystem)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external _dispatch_once (from libSystem)
                 (undefined) external _dladdr (from libSystem)
                 (undefined) external _dlopen (from libSystem)
                 (undefined) external _dlsym (from libSystem)
                 (undefined) external _fclose (from libSystem)
00007ff842a1beb0 (__DATA,__bss) non-external _fetchApplicationName.aName
00007ff842a1c2d0 (__DATA,__bss) non-external _fetch_process_name.name
                 (undefined) external _fopen (from libSystem)
                 (undefined) external _fprintf (from libSystem)
                 (undefined) external _geteuid (from libSystem)
                 (undefined) external _getpid (from libSystem)
                 (undefined) external _getuid (from libSystem)
                 (undefined) external _kCFAllocatorDefault (from CoreFoundation)
                 (undefined) external _kCFBundleIdentifierKey (from CoreFoundation)
                 (undefined) external _kCFTypeArrayCallBacks (from CoreFoundation)
00007ff810c43290 (__TEXT,__const) external _kCMIlluminantD50
00007ff810c4329c (__TEXT,__const) external _kCMIlluminantD65
                 (undefined) external _localtime (from libSystem)
00007ff810c3dba5 (__TEXT,__text) non-external _logLegacyCall
00007ff842a1b830 (__DATA,__data) non-external _logLegacyCall.logExists
                 (undefined) external _os_log_create (from libSystem)
                 (undefined) external _os_log_type_enabled (from libSystem)
                 (undefined) external _pthread_mutex_lock (from libSystem)
                 (undefined) external _pthread_mutex_unlock (from libSystem)
                 (undefined) external _snprintf (from libSystem)
                 (undefined) external _strlen (from libSystem)
                 (undefined) external _strncpy (from libSystem)
                 (undefined) external _strrchr (from libSystem)
                 (undefined) external _time (from libSystem)
                 (undefined) external _vsnprintf_l (from libSystem)
