00000002682ee754 (__TEXT,__text) non-external +[MGWrapper sharedMGWrapper]
000000029e04bf90 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSObject
000000029e042fd8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSSecureCoding
000000029e0460e8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSSecureCoding
000000029e046350 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSSecureCoding
000000029e049a10 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSSecureCoding
000000029e04aca0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_METHOD_TYPES_NSSecureCoding
000000029e042d58 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMBookmark
000000029e0462f8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMBookmark
000000029e042ce0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMStoreData
000000029e044500 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMStoreData
000000029e04aef0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMStoreData
000000029e042da8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMStoreEvent
000000029e044628 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMStoreEvent
000000029e04ad98 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMStoreEvent
000000029e042ea8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMTimeBasedPublisherStream
000000029e04ae70 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BMTimeBasedPublisherStream
000000029e042e18 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BPSSubscriber
000000029e044090 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BPSSubscriber
000000029e045770 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BPSSubscriber
000000029e047d28 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BPSSubscriber
000000029e049038 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_BPSSubscriber
000000029e04a730 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_MLROnDemandTaskPerforming
000000029e042d78 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSFetchRequestResult
000000029e0476e8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSFetchRequestResult
000000029e042fc0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSSecureCoding
000000029e0460b0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSSecureCoding
000000029e046318 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSSecureCoding
000000029e0499d8 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSSecureCoding
000000029e04ac68 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_NSSecureCoding
000000029e042d90 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_SIRINLUUserDialogAct
000000029e0499c0 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_SIRINLUUserDialogAct
000000029e04ac50 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_SIRINLUUserDialogAct
000000029e042e68 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_TRINotificationToken
000000029e04bd40 (__AUTH_CONST,__objc_const) non-external __OBJC_$_PROTOCOL_REFS_TRINotificationToken
000000029e042c08 (__AUTH_CONST,__objc_const) non-external __OBJC_CLASS_RO_$_MGWrapper
000000029e042c98 (__AUTH_CONST,__objc_const) non-external __OBJC_CLASS_RO_$_PLSandbox
000000029144ec00 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_BMBookmark
000000029144ebf0 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_BMStoreData
000000029144ec20 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_BMStoreEvent
000000029144ec70 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_BMStream
000000029144ec48 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_BMTimeBasedPublisherStream
000000029144ec38 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_BPSCancellable
000000029144ec28 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_BPSSubscriber
000000029144ec40 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_BPSUpstreamSubscriptions
000000029144ec88 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_MLFeatureProvider
000000029144ec98 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_MLROnDemandTaskPerforming
000000029144ec78 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSCoding
000000029144ec10 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSFetchRequestResult
000000029144ec58 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSObject
000000029144ec60 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSSecureCoding
000000029144ec18 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_SIRINLUUserDialogAct
000000029144ec30 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_TRINotificationToken
000000029e042bc0 (__AUTH_CONST,__objc_const) non-external __OBJC_METACLASS_RO_$_MGWrapper
000000029e042c50 (__AUTH_CONST,__objc_const) non-external __OBJC_METACLASS_RO_$_PLSandbox
0000000297913250 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_BMBookmark
00000002979131f0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_BMStoreData
0000000297913370 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_BMStoreEvent
0000000297913810 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_BMStream
0000000297913610 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_BMTimeBasedPublisherStream
00000002979134b0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_BPSCancellable
00000002979133d0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_BPSSubscriber
0000000297913588 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_BPSUpstreamSubscriptions
00000002979138d8 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_MLFeatureProvider
0000000297914eb8 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_MLROnDemandTaskPerforming
0000000297913870 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSCoding
00000002979132b0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSFetchRequestResult
0000000297913750 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSObject
00000002979137b0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSSecureCoding
0000000297913310 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_SIRINLUUserDialogAct
0000000297913450 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_TRINotificationToken
000000029e046238 (__AUTH_CONST,__objc_const) non-external __PROPERTIES__TtC28SiriPrivateLearningAnalytics14StreamBookmark
000000029e0431b0 (__AUTH_CONST,__objc_const) non-external __PROPERTIES__TtC28SiriPrivateLearningAnalytics15FeatureProvider
000000029e046098 (__AUTH_CONST,__objc_const) non-external __PROPERTIES__TtC28SiriPrivateLearningAnalytics24PluginSchedulerTimestamp
000000029e0456b0 (__AUTH_CONST,__objc_const) non-external __PROPERTIES__TtCO28SiriPrivateLearningAnalytics16BiomeSubscribersP33_D47619FC750701B830CC5D65B3CEA51A28DownstreamBufferSubscription
000000029e046150 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics14StreamBookmark
000000029e0461c0 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics14StreamBookmark.4
000000029e0430e0 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics15FeatureProvider
000000029e043138 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics15FeatureProvider.2
000000029e045fd0 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics24PluginSchedulerTimestamp
000000029e046040 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics24PluginSchedulerTimestamp.8
000000029e046250 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics24StreamBookmarkCollection
000000029e0462c0 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics24StreamBookmarkCollection.10
000000029e04a680 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics34SiriUserFeedbackLearningPluginBase
000000029e04a6d8 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalytics34SiriUserFeedbackLearningPluginBase.3
000000029e048f88 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalyticsP33_1C28A16D52A6DDC29A328441443490A627ScanConversationsSubscriber
000000029e048fe0 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalyticsP33_1C28A16D52A6DDC29A328441443490A627ScanConversationsSubscriber.7
000000029e047bf8 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalyticsP33_95987ADD223C83697EEA450CF0CC3A3519ScanTurnsSubscriber
000000029e047c50 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtC28SiriPrivateLearningAnalyticsP33_95987ADD223C83697EEA450CF0CC3A3519ScanTurnsSubscriber.8
000000029e044028 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtCO28SiriPrivateLearningAnalytics16BiomeSubscribers17AsyncAwaitAdapter
000000029e044080 (__AUTH_CONST,__objc_const) non-external __PROTOCOLS__TtCO28SiriPrivateLearningAnalytics16BiomeSubscribers17AsyncAwaitAdapter.1
00000002682ee7f4 (__TEXT,__text) non-external ___28+[MGWrapper sharedMGWrapper]_block_invoke
                 (undefined) external ___CFConstantStringClassReference (from CoreFoundation)
000000029144d870 (__DATA_CONST,__const) non-external (was a private external) ___block_descriptor_40_e5_v8?0l
                 (undefined) external ___chkstk_darwin (from libSystem)
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
00000002682f252c (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_1
000000026833ccf4 (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
0000000268336eb4 (__TEXT,__text) non-external (was a private external) ___swift_assignWithCopy_strong
0000000268336ef0 (__TEXT,__text) non-external (was a private external) ___swift_assignWithTake_strong
00000002683fe6c8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe714 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe71c (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe730 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe738 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe770 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe788 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe790 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe7a4 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe7b8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe7bc (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe7c8 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe7d4 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe7ec (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe7fc (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe804 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00000002683fe814 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe84c (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe854 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe868 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe870 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe8a0 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe8c0 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe8c8 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe8dc (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe8ec (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe8f8 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe908 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe924 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002683fe938 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00000002682f0844 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00000002682f0844 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00000002682f0844 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
0000000268336eac (__TEXT,__text) non-external (was a private external) ___swift_destroy_strong
0000000268336e7c (__TEXT,__text) non-external (was a private external) ___swift_initWithCopy_strong
0000000268301a6c (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstractV2
00000002682f1e44 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameV2
000000026830df2c (__TEXT,__text) non-external (was a private external) ___swift_instantiateGenericMetadata
00000002682f08a4 (__TEXT,__text) non-external (was a private external) ___swift_memcpy0_1
0000000268379070 (__TEXT,__text) non-external (was a private external) ___swift_memcpy112_8
0000000268303530 (__TEXT,__text) non-external (was a private external) ___swift_memcpy16_8
000000026831733c (__TEXT,__text) non-external (was a private external) ___swift_memcpy17_8
00000002683032a8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
00000002682f0988 (__TEXT,__text) non-external (was a private external) ___swift_memcpy200_8
00000002683a1f4c (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
0000000268372da8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy25_8
0000000268306b54 (__TEXT,__text) non-external (was a private external) ___swift_memcpy32_8
00000002683a1c10 (__TEXT,__text) non-external (was a private external) ___swift_memcpy41_8
00000002683bd6b8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy48_8
000000026835c1a8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy56_8
00000002683a1da8 (__TEXT,__text) non-external (was a private external) ___swift_memcpy80_8
000000026830da34 (__TEXT,__text) non-external (was a private external) ___swift_memcpy8_8
00000002683540f0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy9_8
000000026830c1bc (__TEXT,__text) non-external (was a private external) ___swift_mutable_project_boxed_opaque_existential_1
00000002682f08a8 (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
0000000268306324 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_0
0000000268306324 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
00000002682efa8c (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
00000002683d41b0 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
000000029e03b4f8 (__AUTH_CONST,__const) non-external ___unnamed_1
000000029e03cdc0 (__AUTH_CONST,__const) non-external ___unnamed_1
000000029e03e9c0 (__AUTH_CONST,__const) non-external ___unnamed_1
000000029e041cb0 (__AUTH_CONST,__const) non-external ___unnamed_1
00000002683de4d8 (__TEXT,__const) non-external ___unnamed_2
000000029e03a568 (__AUTH_CONST,__const) non-external ___unnamed_2
000000029e03b3c0 (__AUTH_CONST,__const) non-external ___unnamed_2
000000029e03ff90 (__AUTH_CONST,__const) non-external ___unnamed_2
000000029e0412c0 (__AUTH_CONST,__const) non-external ___unnamed_2
00000002683d8bb0 (__TEXT,__const) non-external ___unnamed_3
000000029e03b648 (__AUTH_CONST,__const) non-external ___unnamed_3
000000029e03cb78 (__AUTH_CONST,__const) non-external ___unnamed_3
000000029e03e8d0 (__AUTH_CONST,__const) non-external ___unnamed_3
000000029e03eb08 (__AUTH_CONST,__const) non-external ___unnamed_3
00000002683dc158 (__TEXT,__const) non-external ___unnamed_4
000000029e03b8a0 (__AUTH_CONST,__const) non-external ___unnamed_4
00000002683dbb38 (__TEXT,__const) non-external ___unnamed_5
00000002683dbe70 (__TEXT,__const) non-external ___unnamed_5
000000029e03cc30 (__AUTH_CONST,__const) non-external ___unnamed_5
00000002683dbb58 (__TEXT,__const) non-external ___unnamed_6
00000002683dbc80 (__TEXT,__const) non-external ___unnamed_6
000000029e03cce8 (__AUTH_CONST,__const) non-external ___unnamed_6
000000029e041378 (__AUTH_CONST,__const) non-external ___unnamed_6
                 (undefined) external __objc_autoreleasePoolPop (from libobjc)
                 (undefined) external __objc_autoreleasePoolPush (from libobjc)
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __os_signpost_emit_with_name_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
000000029144d910 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAccelerate_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
000000029144d918 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreAudio_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
000000029144d8c0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreImage (from libswiftCoreImage)
000000029144d8e0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreImage_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
000000029144d8d8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreLocation_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
000000029144d928 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMIDI_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
000000029144d8b0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
000000029144d8b8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
000000029144d8c8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIntents (from libswiftIntents)
000000029144d8d0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIntents_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMLCompute (from libswiftMLCompute)
000000029144d920 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMLCompute_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
000000029144d8e8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMetal_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
000000029144d8f8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftOSLog_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
000000029144d898 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
000000029144d900 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftQuartzCore_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
000000029144d8f0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
000000029144d8a8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
000000029144d8a0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_Builtin_float_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
000000029144d890 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_SiriPrivateLearningAnalytics
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
000000029144d908 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsimd_$_SiriPrivateLearningAnalytics
                 (undefined) external __swift_stdlib_bridgeErrorToNSError (from libswiftCore)
00000002682f1e98 (__TEXT,__text) non-external __swift_stdlib_malloc_size
                 (undefined) external __swift_stdlib_reportUnimplementedInitializer (from libswiftCore)
00000002683eecc6 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 28SiriPrivateLearningAnalytics05BiomeA26EventProcessingInputStreamOSHAASQ
00000002683edf6c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 28SiriPrivateLearningAnalytics07UFLCoreD8LogLevelOSHAASQ
00000002683ece5e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 28SiriPrivateLearningAnalytics0a12UserFeedbackC10TaskResultV6StatusO10CodingKeys33_1231F8137701B0E5AA845E58EAEC78DBLLOSHAASQ
00000002683ece9e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 28SiriPrivateLearningAnalytics0a12UserFeedbackC10TaskResultV6StatusO10CodingKeys33_1231F8137701B0E5AA845E58EAEC78DBLLOs0J3KeyAAs23CustomStringConvertible
00000002683ece96 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 28SiriPrivateLearningAnalytics0a12UserFeedbackC10TaskResultV6StatusO10CodingKeys33_1231F8137701B0E5AA845E58EAEC78DBLLOs0J3KeyAAs28CustomDebugStringConvertible
00000002683ece56 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 28SiriPrivateLearningAnalytics0a12UserFeedbackC10TaskResultV6StatusO17FailureCodingKeys33_1231F8137701B0E5AA845E58EAEC78DBLLOSHAASQ
00000002683ece7e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 28SiriPrivateLearningAnalytics0a12UserFeedbackC10TaskResultV6StatusO17FailureCodingKeys33_1231F8137701B0E5AA845E58EAEC78DBLLOs0K3KeyAAs23CustomStringConvertible
00000002683ece76 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 28SiriPrivateLearningAnalytics0a12UserFeedbackC10TaskResultV6StatusO17FailureCodingKeys33_1231F8137701B0E5AA845E58EAEC78DBLLOs0K3KeyAAs28CustomDebugStringConvertible
