000000018af291cc (__TEXT,__gcc_except_tab) non-external GCC_except_table0
000000018af29184 (__TEXT,__gcc_except_tab) non-external GCC_except_table10
000000018af291b8 (__TEXT,__gcc_except_tab) non-external GCC_except_table20
000000018af291a4 (__TEXT,__gcc_except_tab) non-external GCC_except_table25
000000018af29170 (__TEXT,__gcc_except_tab) non-external GCC_except_table26
000000018af291f4 (__TEXT,__gcc_except_tab) non-external GCC_except_table8
000000018aed09a8 (__TEXT,__text) non-external (was a private external) __CVXFillExtended16
000000018aed07ec (__TEXT,__text) non-external (was a private external) __CVXFillExtended24
000000018aed0e48 (__TEXT,__text) non-external (was a private external) __CVXFillExtended2vuy
000000018aed0528 (__TEXT,__text) non-external (was a private external) __CVXFillExtended32
000000018aed0d38 (__TEXT,__text) non-external (was a private external) __CVXFillExtended3216
000000018aed1710 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420A_8
000000018aed2264 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed
000000018aed2284 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_10packed_Alpha16
000000018aed2864 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed
000000018aed2884 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_12packed_Alpha16
000000018aed1c64 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16
000000018aed1c84 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_16_Alpha16
000000018aed1570 (__TEXT,__text) non-external (was a private external) __CVXFillExtended420_8
000000018aed1550 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422A_8
000000018aed2064 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed
000000018aed2084 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_10packed_Alpha16
000000018aed2664 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed
000000018aed2684 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_12packed_Alpha16
000000018aed1aec (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16
000000018aed1b0c (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_16_Alpha16
000000018aed13b8 (__TEXT,__text) non-external (was a private external) __CVXFillExtended422_8
000000018aed1398 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444A_8
000000018aed1e64 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed
000000018aed1e84 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_10packed_Alpha16
000000018aed2464 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed
000000018aed2484 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_12packed_Alpha16
000000018aed197c (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16
000000018aed199c (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_16_Alpha16
000000018aed1208 (__TEXT,__text) non-external (was a private external) __CVXFillExtended444_8
000000018aed0190 (__TEXT,__text) non-external (was a private external) __CVXFillExtended48
000000018aecffc8 (__TEXT,__text) non-external (was a private external) __CVXFillExtended64
000000018aed0b70 (__TEXT,__text) non-external (was a private external) __CVXFillExtended8
000000018aed0364 (__TEXT,__text) non-external (was a private external) __CVXFillExtended80
000000018aed33a4 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial1
000000018aed3580 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedSpecial3
000000018aed06f0 (__TEXT,__text) non-external (was a private external) __CVXFillExtended_10packed
000000018aed28a4 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedb3a8
000000018aed2d64 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv210
000000018aed2b8c (__TEXT,__text) non-external (was a private external) __CVXFillExtendedv216
000000018aed29b4 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedx22p
000000018aed1028 (__TEXT,__text) non-external (was a private external) __CVXFillExtendedyuvs
00000001ee69d510 (__AUTH_CONST,__objc_const) non-external __DATA__TtC9CoreVideo21CVReadOnlyPixelBuffer
00000001ee69d3c8 (__AUTH_CONST,__objc_const) non-external __DATA__TtCV9CoreVideo20CVMutablePixelBuffer4Pool
00000001ee69d458 (__AUTH_CONST,__objc_const) non-external __DATA__TtCV9CoreVideo24CVPixelFormatDescription8Registry
                 (undefined) external __DefaultRuneLocale (from libSystem)
00000001ee69d4e8 (__AUTH_CONST,__objc_const) non-external __IVARS__TtC9CoreVideo21CVReadOnlyPixelBuffer
00000001ee69d3a0 (__AUTH_CONST,__objc_const) non-external __IVARS__TtCV9CoreVideo20CVMutablePixelBuffer4Pool
00000001ee69d4a0 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtC9CoreVideo21CVReadOnlyPixelBuffer
00000001ee69d358 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV9CoreVideo20CVMutablePixelBuffer4Pool
00000001ee69d410 (__AUTH_CONST,__objc_const) non-external __METACLASS_DATA__TtCV9CoreVideo24CVPixelFormatDescription8Registry
                 (undefined) external __NSConcreteGlobalBlock (from libSystem)
                 (undefined) external __NSConcreteStackBlock (from libSystem)
                 (undefined) external __Unwind_Resume (from libSystem)
000000018aec3424 (__TEXT,__text) non-external (was a private external) __Z11setIntValueP14__CFDictionaryPK10__CFStringi
000000018aeb8864 (__TEXT,__text) non-external (was a private external) __Z12CVTracePoolsi
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z14CVObjectRetainP10__CVObject
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z15CVObjectReleaseP10__CVObject
000000018aec190c (__TEXT,__text) non-external (was a private external) __Z16CVAtomicBunchNewjP14_CVAtomicBunch
000000018af0ef94 (__TEXT,__text) non-external __Z16CVAtomicBunchNewjP14_CVAtomicBunch.cold.1
000000018aeb8570 (__TEXT,__text) non-external (was a private external) __Z17CVTracePoolActioniP14__CVBufferPoolP17__CVBufferBackingPKcll
000000018aec1c4c (__TEXT,__text) non-external (was a private external) __Z18CVAtomicBunchApplyP14_CVAtomicBunchPFiPKvPvES2_
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z18CVDataBufferRetainP10__CVBuffer
000000018aeeb3a0 (__TEXT,__text) non-external (was a private external) __Z18ElementModifyFlagsPV13_QueueElementti
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z19CVDataBufferReleaseP10__CVBuffer
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z19CVMetalBufferRetainP10__CVBuffer
000000018aec239c (__TEXT,__text) non-external (was a private external) __Z20CVAtomicBunchDestroyP14_CVAtomicBunch
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z20CVMetalBufferReleaseP10__CVBuffer
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z20CVMetalTextureRetainP10__CVBuffer
000000018aec4e68 (__TEXT,__text) non-external (was a private external) __Z20setIOSurfaceIntValueP11__IOSurfacePK10__CFStringi
000000018aec20a4 (__TEXT,__text) non-external (was a private external) __Z21CVAtomicBunchGetCountP14_CVAtomicBunch
000000018aee1e74 (__TEXT,__text) non-external (was a private external) __Z21CVCreateHexDumpStringPKhm
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z21CVMetalTextureReleaseP10__CVBuffer
000000018aec38a4 (__TEXT,__text) non-external (was a private external) __Z22CVAtomicBunchAddObjectP14_CVAtomicBunchPv
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z22CVDataBufferPoolRetainP18__CVDataBufferPool
000000018aecd734 (__TEXT,__text) non-external (was a private external) __Z22scanIOSurfacesCallbackPKvPv
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z23CVDataBufferPoolReleaseP18__CVDataBufferPool
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z23CVOpenGLESTextureRetainP10__CVBuffer
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z24CVLockingBunchPairRetainP20__CVLockingBunchPair
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z24CVMetalBufferCacheRetainP20__CVMetalBufferCache
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z24CVOpenGLESTextureReleaseP10__CVBuffer
000000018aec36d8 (__TEXT,__text) non-external (was a private external) __Z25CVAtomicBunchRemoveObjectP14_CVAtomicBunchPvi
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z25CVLockingBunchPairReleaseP20__CVLockingBunchPair
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z25CVLocklessBunchPairRetainP21__CVLocklessBunchPair
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z25CVMetalBufferCacheReleaseP20__CVMetalBufferCache
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z25CVMetalTextureCacheRetainP21__CVMetalTextureCache
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z26CVLocklessBunchPairReleaseP21__CVLocklessBunchPair
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z26CVMetalTextureCacheReleaseP21__CVMetalTextureCache
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z26CVPixelBufferBackingRetainP22__CVPixelBufferBacking
000000018aeeb528 (__TEXT,__text) non-external (was a private external) __Z27CVAtomicBunchGetSharedCountP14_CVAtomicBunch
000000018aeea600 (__TEXT,__text) non-external (was a private external) __Z27CVLockingBunchPairGetTypeIDv
000000018af0ef90 (__TEXT,__text) non-external __Z27CVLockingBunchPairGetTypeIDv.cold.1
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z27CVPixelBufferBackingReleaseP22__CVPixelBufferBacking
000000018aef2770 (__TEXT,__text) non-external (was a private external) __Z28CVLocklessBunchPairGetTypeIDv
000000018af0efc0 (__TEXT,__text) non-external __Z28CVLocklessBunchPairGetTypeIDv.cold.1
000000018aec88a8 (__TEXT,__text) non-external (was a private external) __Z28CVOpenGLESTextureCacheRetainP24__CVOpenGLESTextureCache
000000018aec88d8 (__TEXT,__text) non-external (was a private external) __Z29CVOpenGLESTextureCacheReleaseP24__CVOpenGLESTextureCache
000000018aed7f7c (__TEXT,__text) non-external (was a private external) __Z29CVPixelBufferBackingGetTypeIDv
000000018af0d648 (__TEXT,__text) non-external __Z29CVPixelBufferBackingGetTypeIDv.cold.1
000000018aed1b2c (__TEXT,__text) non-external (was a private external) __Z29_CVXFillExtended420_16_commonP10__CVBuffermPv
000000018aed19bc (__TEXT,__text) non-external (was a private external) __Z29_CVXFillExtended422_16_commonP10__CVBuffermPv
000000018aed1730 (__TEXT,__text) non-external (was a private external) __Z29_CVXFillExtended444_16_commonP10__CVBuffermPv
000000018aeeb3f4 (__TEXT,__text) non-external (was a private external) __Z34CVAtomicBunchGetAndRemoveAnyObjectP14_CVAtomicBunch
000000018aeb77d0 (__TEXT,__text) non-external (was a private external) __Z34convertAttachmentToIOSurfaceStructPK10__CFStringPKvP28IOSurfaceColorAndSpatialKeysPm
000000018aed20a4 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended420_10packed_commonP10__CVBuffermPv
000000018aed26a4 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended420_12packed_commonP10__CVBuffermPv
000000018aed1ea4 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended422_10packed_commonP10__CVBuffermPv
000000018aed24a4 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended422_12packed_commonP10__CVBuffermPv
000000018aed1ca4 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended444_10packed_commonP10__CVBuffermPv
000000018aed22a4 (__TEXT,__text) non-external (was a private external) __Z35_CVXFillExtended444_12packed_commonP10__CVBuffermPv
000000018aeca460 (__TEXT,__text) non-external (was a private external) __Z37scanIOSurfacesCallbackForCVDatabufferPKvPv
000000018aed645c (__TEXT,__text) non-external (was a private external) __Z42CVGetIOSurfaceBackedCVBufferAttachmentKeysv
000000018aed65a0 (__TEXT,__text) non-external (was a private external) __Z46CVGetIOSurfacePropertyKeyAtIndexInMappingTablej
000000018aeb6bdc (__TEXT,__text) non-external (was a private external) __Z46createAttachmentsDictionaryFromIOSurfaceStructPK28IOSurfaceColorAndSpatialKeysPPK14__CFDictionary
000000018aed6574 (__TEXT,__text) non-external (was a private external) __Z47CVGetCVBufferAttachmentKeyAtIndexInMappingTablej
000000018aed6500 (__TEXT,__text) non-external (was a private external) __Z49CVGetCVBufferAttachmentKeyForIOSurfacePropertyKeyPK10__CFString
000000018aed6494 (__TEXT,__text) non-external (was a private external) __Z49CVGetIOSurfacePropertyKeyForCVBufferAttachmentKeyPK10__CFString
000000018aed656c (__TEXT,__text) non-external (was a private external) __Z55CVGetNumberOfEntriesInCVBufferAttachmentKeyMappingTablev
000000018aed65f4 (__TEXT,__text) non-external (was a private external) __Z67CVCreateIOSurfacePropertyDictionaryFromCVBufferAttachmentDictionaryPK14__CFDictionary
000000018aed65cc (__TEXT,__text) non-external (was a private external) __Z78CVDoesIOSurfacePropertyKeyAtIndexInMappingTableHaveCorrespondingBulkAttachmentj
00000001ec71aa88 (__DATA_DIRTY,__bss) non-external __ZGVZ19CVPixelBufferCreateE11ktrace_seed
00000001ec71a9e8 (__DATA_DIRTY,__bss) non-external __ZGVZN17CVPixelBufferPool17createPixelBufferEPK13__CFAllocatorPK14__CFDictionaryPiE11ktrace_seed
00000001ec71a9c0 (__DATA_DIRTY,__bss) non-external __ZGVZN19CVMetalTextureCache36createTextureBackingFromImageBackingEPK13__CFAllocatorP14CVImageBackingP13CVImageBufferPK14__CFDictionaryPiE11ktrace_seed
00000001ec71aab0 (__DATA_DIRTY,__bss) non-external __ZGVZN20CVPixelBufferBacking15lockBaseAddressEyE11ktrace_seed
000000018af26220 (__TEXT,__const) non-external __ZL10twiddleLUT
00000001ec71a9b8 (__DATA_DIRTY,__bss) non-external __ZL11kCVObjectID
000000018aeb8cec (__TEXT,__text) non-external __ZL12_getCVBufferP10__CVBuffer
000000018aed0c1c (__TEXT,__text) non-external __ZL13fillExtended8PvmmmmmmmS_
000000018aeaf860 (__TEXT,__text) non-external __ZL13startIOThreadPv
000000018aeeb268 (__TEXT,__text) non-external __ZL14_applyFunctionPKvPv
000000018aef2db0 (__TEXT,__text) non-external __ZL14_applyFunctionPKvPv
000000018aef2cdc (__TEXT,__text) non-external __ZL14_prefetchPagesPKvPv
000000018aeed018 (__TEXT,__text) non-external __ZL14bindQuadCoordsjjjPKcPKv
000000018aed0a54 (__TEXT,__text) non-external __ZL14fillExtended16PvmmmmmmmS_
000000018aed05d4 (__TEXT,__text) non-external __ZL14fillExtended32PvmmmmmmmS_
000000018aed0074 (__TEXT,__text) non-external __ZL14fillExtended64PvmmmmmmmS_
00000001ed3d12b8 (__AUTH,__data) non-external __ZL14kCVObjectClass
000000018aee0578 (__TEXT,__text) non-external __ZL15attributesValuePK14__CFDictionaryPK10__CFStringl
000000018aecfe94 (__TEXT,__text) non-external __ZL15fillExtended128PvmmmmmmmS_
00000001ec71a9b0 (__DATA_DIRTY,__bss) non-external __ZL15kCVDataBufferID
000000018aecbc24 (__TEXT,__text) non-external __ZL16_getCVDataBufferP10__CVBuffer
000000018aeeb140 (__TEXT,__text) non-external __ZL16_prefetchBackingPKvPv
000000018aed7d10 (__TEXT,__text) non-external __ZL16findBackingEntryPK9__CFArrayPK8__CFData
00000001ec71aa68 (__DATA_DIRTY,__bss) non-external __ZL16kCVDisplayLinkID
00000001e9dcd190 (__DATA,__bss) non-external __ZL16kCVMetalBufferID
00000001ec71ab70 (__DATA_DIRTY,__bss) non-external __ZL16kCVPixelBufferID
000000018aef13d4 (__TEXT,__text) non-external __ZL16tracePBufferPoolP15CVOpenGLContextP15CVOpenGLPBufferPKcmmiil
000000018aee32ec (__TEXT,__text) non-external __ZL16trackingAllocatelmPv
00000001e9dcccd0 (__DATA,__data) non-external __ZL17_cvAllocatorMutex
000000018aeaf5fc (__TEXT,__text) non-external __ZL17_getCVDisplayLinkP15__CVDisplayLink
000000018aec4ca4 (__TEXT,__text) non-external __ZL17_getCVImageBufferP10__CVBuffer
000000018aec4cf8 (__TEXT,__text) non-external __ZL17_getCVImageBufferP10__CVBuffer
000000018aeb6968 (__TEXT,__text) non-external __ZL17_getCVPixelBufferP10__CVBuffer
00000001ec71a8f0 (__DATA_DIRTY,__data) non-external __ZL17_pixelFormatMutex
00000001ec71ab60 (__DATA_DIRTY,__bss) non-external __ZL17_pixelFormatTypes
000000018aeb5f04 (__TEXT,__text) non-external __ZL17getNumberFromDictPK14__CFDictionaryPK10__CFStringl
00000001ec71a9a8 (__DATA_DIRTY,__bss) non-external __ZL17kCVMetalTextureID
00000001ec71aad0 (__DATA_DIRTY,__bss) non-external __ZL17kCVOpenGLBufferID
000000018aec9d80 (__TEXT,__text) non-external __ZL17preAllocateThreadPv
000000018aecd1b0 (__TEXT,__text) non-external __ZL17preAllocateThreadPv
000000018aee4a08 (__TEXT,__text) non-external __ZL17setCGColorSpaceIDP11__IOSurfacePKv
00000001e9dccd10 (__DATA,__data) non-external __ZL18_freeBackingsMutex
000000018aebc9c0 (__TEXT,__text) non-external __ZL18_getCVMetalTextureP10__CVBuffer
000000018aee7600 (__TEXT,__text) non-external __ZL18_getCVOpenGLBufferP10__CVBuffer
000000018aed6924 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aedd738 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aee3554 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aeea63c (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aef27e8 (__TEXT,__text) non-external __ZL18_invalidateBackingPKvPv
000000018aee1ad8 (__TEXT,__text) non-external __ZL18cvDictionaryMergerPKvS0_Pv
000000018aee1730 (__TEXT,__text) non-external __ZL18disableCompressionv
00000001ed3d0e38 (__AUTH,__data) non-external __ZL18kCVDataBufferClass
00000001ec71aac8 (__DATA_DIRTY,__bss) non-external __ZL18kCVOpenGLTextureID
000000018aee3410 (__TEXT,__text) non-external __ZL18trackingDeallocatePvS_
000000018aee336c (__TEXT,__text) non-external __ZL18trackingReallocatePvlmS_
000000018aeea858 (__TEXT,__text) non-external __ZL19_freeExcessBackingsPKvPv
000000018aef2880 (__TEXT,__text) non-external __ZL19_freeExcessBackingsPKvPv
000000018aef1eac (__TEXT,__text) non-external __ZL19_getCVOpenGLTextureP10__CVBuffer
000000018aec52d8 (__TEXT,__text) non-external __ZL19_tryToReuseABackingPKvPv
000000018aeba098 (__TEXT,__text) non-external __ZL19applySetAttachmentsPKvS0_Pv
000000018aedc3c8 (__TEXT,__text) non-external __ZL19cvSetUpPageSizeOncePv
00000001e9dcd0f0 (__DATA,__bss) non-external __ZL19kCVDataBufferPoolID
00000001ed3d1018 (__AUTH,__data) non-external __ZL19kCVDisplayLinkClass
00000001ed3d11f8 (__AUTH,__data) non-external __ZL19kCVMetalBufferClass
00000001ed3d1378 (__AUTH,__data) non-external __ZL19kCVPixelBufferClass
000000018aee02cc (__TEXT,__text) non-external __ZL19mergeCFDictionariesPKvS0_Pv
000000018aeecf2c (__TEXT,__text) non-external __ZL19offscreenRenderModev
000000018aedacc0 (__TEXT,__text) non-external __ZL20CreateChildIOSurfaceP10__CVBufferP14__CFDictionarymPj
000000018aec4f2c (__TEXT,__text) non-external __ZL20_freeAgedOutBackingsPKvPv
000000018aec5034 (__TEXT,__text) non-external __ZL20_freeAgedOutBackingsPKvPv
000000018aeca6f8 (__TEXT,__text) non-external __ZL20_getCVDataBufferPoolP18__CVDataBufferPool
00000001ed3d1258 (__AUTH,__data) non-external __ZL20kCVMetalTextureClass
00000001ed3d0ef8 (__AUTH,__data) non-external __ZL20kCVOpenGLBufferClass
00000001e9dcd0e0 (__DATA,__bss) non-external __ZL20kCVOpenGLESTextureID
00000001ec71aa10 (__DATA_DIRTY,__bss) non-external __ZL20kCVPixelBufferPoolID
000000018aee4fcc (__TEXT,__text) non-external __ZL20nonBridgedKeysFinderPKvS0_Pv
00000001e9dcd130 (__DATA,__bss) non-external __ZL20sCVSetUpPageSizeOnce
000000018aeec49c (__TEXT,__text) non-external __ZL21GetOpenGLTextureStateP18OpenGLTextureStatePK21CVOpenGLTextureObject
000000018aeec5c8 (__TEXT,__text) non-external __ZL21SetOpenGLTextureStatePK18OpenGLTextureStatePK21CVOpenGLTextureObject
000000018aed1858 (__TEXT,__text) non-external __ZL21_CVXFillExtendedAlphaP10__CVBuffermPv
000000018aecc2dc (__TEXT,__text) non-external __ZL21_getCVOpenGLESTextureP10__CVBuffer
000000018aec2580 (__TEXT,__text) non-external __ZL21_getCVPixelBufferPoolP19__CVPixelBufferPool
000000018aed6680 (__TEXT,__text) non-external __ZL21cfDictionaryGetDoublePK14__CFDictionaryPK10__CFStringPd
00000001ec71aa60 (__DATA_DIRTY,__bss) non-external __ZL21gActiveDisplayLinkSet
00000001ec71a9e0 (__DATA_DIRTY,__bss) non-external __ZL21kCVLockingBunchPairID
00000001e9dcd0c8 (__DATA,__bss) non-external __ZL21kCVMetalBufferCacheID
00000001e9dcd180 (__DATA,__bss) non-external __ZL21kCVOpenGLBufferPoolID
00000001ed3d0f58 (__AUTH,__data) non-external __ZL21kCVOpenGLTextureClass
000000018aeee808 (__TEXT,__text) non-external __ZL21setupProjectionMatrixjff
000000018aee3494 (__TEXT,__text) non-external __ZL21trackingPreferredSizelmPv
00000001e9dcd1b0 (__DATA,__bss) non-external __ZL22_cvAllocatorDictionary
000000018aee3fa4 (__TEXT,__text) non-external __ZL22_getCVMetalBufferCacheP20__CVMetalBufferCache
000000018aeefcb4 (__TEXT,__text) non-external __ZL22_getCVOpenGLBufferPoolP20__CVOpenGLBufferPool
00000001ec71ab58 (__DATA_DIRTY,__bss) non-external __ZL22_pixelFormatDictionary
000000018aebd400 (__TEXT,__text) non-external __ZL22classFinalize_CVObjectPKv
00000001ed3d0dd8 (__AUTH,__data) non-external __ZL22kCVDataBufferPoolClass
00000001ec71aa08 (__DATA_DIRTY,__bss) non-external __ZL22kCVLocklessBunchPairID
00000001ec71a9d8 (__DATA_DIRTY,__bss) non-external __ZL22kCVMetalTextureCacheID
00000001ec71aba0 (__DATA_DIRTY,__bss) non-external __ZL22sGlobalArrayOfVariants
00000001ec71aaac (__DATA_DIRTY,__bss) non-external __ZL22sGlobalVariantBitfield
000000018aebb178 (__TEXT,__text) non-external __ZL23_getCVMetalTextureCacheP21__CVMetalTextureCache
000000018af0d970 (__TEXT,__text) non-external __ZL23copyIOSurfaceAttachmentP11__IOSurfacePK10__CFString
000000018aee1130 (__TEXT,__text) non-external __ZL23getNumberValueIfPresentPK14__CFDictionaryPK10__CFStringPi
00000001ed3d0d78 (__AUTH,__data) non-external __ZL23kCVOpenGLESTextureClass
00000001e9dcd170 (__DATA,__bss) non-external __ZL23kCVOpenGLTextureCacheID
00000001ec71aae0 (__DATA_DIRTY,__bss) non-external __ZL23kCVPixelBufferBackingID
00000001ed3d0e98 (__AUTH,__data) non-external __ZL23kCVPixelBufferPoolClass
000000018aee00d0 (__TEXT,__text) non-external __ZL23reportResolutionFailurePK9__CFArrayPKc
000000018aeda70c (__TEXT,__text) non-external __ZL23setComponentsPropertiesPK14__CFDictionaryPS_mmS2_
000000018aecc1f0 (__TEXT,__text) non-external __ZL24_getCVOpenGLTextureCacheP22__CVOpenGLTextureCache
000000018aeb610c (__TEXT,__text) non-external __ZL24classInitialize_CVObjectPv
000000018aedc5f0 (__TEXT,__text) non-external __ZL24copyBackingSummaryStringmmjjjPK10__CFString
000000018aeee79c (__TEXT,__text) non-external __ZL24getAttachmentStringValueP13CVImageBufferPK10__CFStringS3_
00000001ed3d13d8 (__AUTH,__data) non-external __ZL24kCVLockingBunchPairClass
00000001ed3d0fb8 (__AUTH,__data) non-external __ZL24kCVMetalBufferCacheClass
00000001ed3d1198 (__AUTH,__data) non-external __ZL24kCVOpenGLBufferPoolClass
000000018af25d10 (__TEXT,__const) non-external __ZL24kQTPrimaries_DCI_P3_Info
000000018af25d50 (__TEXT,__const) non-external __ZL24kQTPrimaries_P3_D65_Info
000000018aec30e8 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_
000000018af0d660 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.1
000000018af0d68c (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.2
000000018af0d6b8 (__TEXT,__text) non-external __ZL25_CVPixelBufferLayoutPlanemmmmmmmmmmmmmmmmmPmS_S_S_.cold.3
000000018aed6680 (__TEXT,__text) non-external __ZL25cvGetDoubleFromDictionaryPK14__CFDictionaryPK10__CFStringPd
000000018aee9c9c (__TEXT,__text) non-external __ZL25getBaseAddressWithoutLockP10__CVBuffer
00000001ed3d1438 (__AUTH,__data) non-external __ZL25kCVLocklessBunchPairClass
00000001ed3d1318 (__AUTH,__data) non-external __ZL25kCVMetalTextureCacheClass
00000001e9dcd120 (__DATA,__bss) non-external __ZL25kCVOpenGLESTextureCacheID
000000018af25c90 (__TEXT,__const) non-external __ZL25kQTPrimaries_SMPTE_C_Info
000000018aee23fc (__TEXT,__text) non-external __ZL26_getCVOpenGLESTextureCacheP24__CVOpenGLESTextureCache
000000018aeb1350 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv
000000018af0d8c0 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.1
000000018af0d8c0 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.2
000000018af0d8c0 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.3
000000018af0d8c4 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.4
000000018af0d8c4 (__TEXT,__text) non-external __ZL26_pixelFormatDictionaryInitv.cold.5
000000018aecbb1c (__TEXT,__text) non-external __ZL26classFinalize_CVDataBufferPKv
00000001ec71a838 (__DATA_DIRTY,__data) non-external __ZL26gActiveDisplayLinkSetMutex
00000001ed3d1138 (__AUTH,__data) non-external __ZL26kCVOpenGLTextureCacheClass
00000001ed3d10d8 (__AUTH,__data) non-external __ZL26kCVPixelBufferBackingClass
000000018af25c50 (__TEXT,__const) non-external __ZL26kQTPrimaries_EBU_3213_Info
000000018aee9e94 (__TEXT,__text) non-external __ZL26numberIsMultipleOfCFNumberlPK10__CFNumber
000000018aece0c4 (__TEXT,__text) non-external __ZL26poolScanIOSurfacesCallbackP11__IOSurfacePv
000000018aeec51c (__TEXT,__text) non-external __ZL27ConfigurePixelBufferTexturePK21CVOpenGLTextureObjectjj
000000018aecc014 (__TEXT,__text) non-external __ZL27_CVOpenGLTextureCacheCreatePK13__CFAllocatorPK14__CFDictionaryPvS5_S4_bPP22__CVOpenGLTextureCache
000000018aecde40 (__TEXT,__text) non-external __ZL27_scanIOSurfaceBlockCallbackP11__IOSurfacePv
000000018aee9ef4 (__TEXT,__text) non-external __ZL27addressIsMultipleOfCFNumberlPK10__CFNumber
000000018aebeb5c (__TEXT,__text) non-external __ZL27classFinalize_CVDisplayLinkPKv
000000018aedf6a0 (__TEXT,__text) non-external __ZL27classFinalize_CVMetalBufferPKv
000000018aebd200 (__TEXT,__text) non-external __ZL27classFinalize_CVPixelBufferPKv
00000001ec71aa58 (__DATA_DIRTY,__bss) non-external __ZL27cvSLSDisplayGetPriorVBLTime
000000018aed1590 (__TEXT,__text) non-external __ZL28_CVXFillExtended420_8_commonP10__CVBufferhPv
000000018aed13d8 (__TEXT,__text) non-external __ZL28_CVXFillExtended422_8_commonP10__CVBufferhPv
000000018aed1228 (__TEXT,__text) non-external __ZL28_CVXFillExtended444_8_commonP10__CVBufferhPv
