00007ffa04a5ab70 (__TEXT,__text) non-external +[INRecurrenceRule(REMUInt) rem_recurrenceRuleWithInterval:frequency:]
                 (undefined) external _OBJC_METACLASS_$__TtCs12_SwiftObject (from libswiftCore)
                 (undefined) external _REMAppBundleIdentifier (from ReminderKit)
                 (undefined) external _REMAppGroupBundleIdentifier (from ReminderKit)
                 (undefined) external _REMErrorDomain (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemBookmarks1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemBookmarks2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemCelebration1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemCelebration2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemConcept1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemConcept2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemConcept3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemDefault (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemEducation1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemEducation2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemEducation3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemEducation4 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemEducation5 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemFinance1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemFinance2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemFinance3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemFitness (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemFood (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemHealth1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemHealth2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemLifestyle1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemLifestyle2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemLocation1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemLocation2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemLocation3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemMedia1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemMedia2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemMedia3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemMedia4 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemMedia5 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemNature1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemNature2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemPeople1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemPeople2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemPeople3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemPet1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemPet2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemPet3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemShopping1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemShopping2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemShopping3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemShopping4 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSport1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSport2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSport3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSport4 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSport5 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSport6 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSymbol1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSymbol2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSymbol3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSymbol4 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSymbol5 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSymbol6 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemSymbol7 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemTransport1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemTransport2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemTransport3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemTransport4 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemVacation (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWeather1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWeather2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWeather3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWeather4 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWeather5 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWine (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWork1 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWork2 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWork3 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWork4 (from ReminderKit)
                 (undefined) external _REMListBadgeEmblemWork5 (from ReminderKit)
                 (undefined) external _REMReminderDefaultPriorityForPriorityLevel (from ReminderKit)
                 (undefined) external _REMReminderPriorityLevelForPriority (from ReminderKit)
                 (undefined) external _REMSmartListTypeAll (from ReminderKit)
                 (undefined) external _REMSmartListTypeAssigned (from ReminderKit)
                 (undefined) external _REMSmartListTypeCustom (from ReminderKit)
                 (undefined) external _REMSmartListTypeFlagged (from ReminderKit)
                 (undefined) external _REMSmartListTypeScheduled (from ReminderKit)
                 (undefined) external _REMSmartListTypeSiriFoundInApps (from ReminderKit)
                 (undefined) external _REMSmartListTypeTagged (from ReminderKit)
                 (undefined) external _REMSmartListTypeToday (from ReminderKit)
                 (undefined) external _REMSortingStyleDefault (from ReminderKit)
                 (undefined) external _REMSortingStyleManual (from ReminderKit)
                 (undefined) external _REMSymbolicColorIsSupportedByCK (from ReminderKit)
                 (undefined) external _REMSymbolicColorIsSupportedByDA (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameBlue (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameBrown (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameGray (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameGreen (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameIndigo (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameLightBlue (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameOrange (from ReminderKit)
                 (undefined) external _REMSymbolicColorNamePink (from ReminderKit)
                 (undefined) external _REMSymbolicColorNamePurple (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameRed (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameRose (from ReminderKit)
                 (undefined) external _REMSymbolicColorNameYellow (from ReminderKit)
00007ffa04a5b336 (__TEXT,__text) external _RemindersUICoreBundleGet
00007ffa41f51000 (__DATA,__bss) non-external _RemindersUICoreBundleGet.bundle
00007ffa41f51008 (__DATA,__bss) non-external _RemindersUICoreBundleGet.onceToken
00007ffa04ce3f11 (__TEXT,__text) non-external _SGAppCanShowSiriSuggestions
00007ffa04a5bcad (__TEXT,__text) external _TTRImageContainsTranslucentPixels
00007ffa04d9e660 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.1
00007ffa04d9e958 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.10
00007ffa04d9e98b (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.11
00007ffa04d9e6ca (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.2
00007ffa04d9e731 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.3
00007ffa04d9e765 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.4
00007ffa04d9e799 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.5
00007ffa04d9e809 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.6
00007ffa04d9e888 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.7
00007ffa04d9e8f2 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.8
00007ffa04d9e925 (__TEXT,__text) non-external _TTRImageContainsTranslucentPixels.cold.9
00007ffa04a5b67b (__TEXT,__text) external _TTR_CGPathAddRoundRect
                 (undefined) external __Block_copy (from libSystem)
                 (undefined) external __Block_release (from libSystem)
00007ffa43eb5218 (__DATA_CONST,__objc_const) non-external __CATEGORY_CNLabeledValue_$_RemindersUICore
00007ffa43eb95c8 (__DATA_CONST,__objc_const) non-external __CATEGORY_NSUndoManager_$_RemindersUICore
00007ffa43eaf818 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore21TTRGeoLocationService_$_RemindersUICore
00007ffa43eacb00 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore24TTRLocationChangeMonitor_$_RemindersUICore
00007ffa43eb2f80 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore24TTRReminderCopyPasteItem_$_RemindersUICore
00007ffa43eb7888 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore26TTRMReminderPasteboardItem_$_RemindersUICore
00007ffa43eb4090 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore26TTRMRemindersListTextField_$_RemindersUICore
00007ffa43eac888 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore33TTRCloudKitNetworkActivityMonitor_$_RemindersUICore
00007ffa43eb4758 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore33TTRMSuggestionTableViewController_$_RemindersUICore
00007ffa43eb6c50 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore35TTRMReminderCellNotesViewController_$_RemindersUICore
00007ffa43eae508 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore35TTRMReminderCellTitleViewController_$_RemindersUICore
00007ffa43eb7260 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore43TTRMRemindersListCustomTextStorageTextField_$_RemindersUICore
00007ffa43eaef08 (__DATA_CONST,__objc_const) non-external __CATEGORY__TtC15RemindersUICore54TTRReminderLocationPickerLocalSearchResultItemProvider_$_RemindersUICore
00007ffa43eb3f70 (__DATA_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC15RemindersUICore26TTRMRemindersListTextField
00007ffa43eb7198 (__DATA_CONST,__objc_const) non-external __CLASS_PROPERTIES__TtC15RemindersUICore43TTRMRemindersListCustomTextStorageTextField
00007ffa43eb3d28 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore13TTRListColors
00007ffa43eacce8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore13TTRListEditor
00007ffa43eb7738 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore14TTRModuleState
00007ffa41f40968 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore15TTRUserDefaults
00007ffa43eb6d00 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore15TTRWidgetCenter
00007ffa43eae1e0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore16TTRAccountEditor
00007ffa41f40e90 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore16TTRListBadgeView
00007ffa41f40130 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore16TTRMCNAvatarView
00007ffa43eb3210 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore17TTRDeferredAction
00007ffa43eb5c50 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore17TTRReminderEditor
00007ffa43eb8aa0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore18TTRDebouncedAction
00007ffa43eb0590 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore18TTRListBadgeEmblem
00007ffa41f3e850 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore18TTRMBackgroundView
00007ffa43eaffc0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore18TTRMPrivacyChecker
00007ffa43eb0500 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore18TTRSmartListEditor
00007ffa43eb2708 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore20TTRAccessibilityUtil
00007ffa43eae318 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore20TTRDateIconGenerator
00007ffa41f3d8c8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore20TTRMSuggestionWindow
00007ffa41f3d970 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore21TTRGeoLocationService
00007ffa43eb5d98 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore21TTRMDateIconGenerator
00007ffa43eafd88 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore21TTRThumbnailGenerator
00007ffa43eb0db0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore22TTRCurrentTimeProvider
00007ffa43eae688 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore22TTRProcessMoveSubjects
00007ffa41f40788 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore22TTRReminderTextStorage
00007ffa41f3fe88 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore23TTRMSuggestionTableView
00007ffa43eaf448 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore23TTRRemindersInteraction
00007ffa41f3d5d0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore23TTRSearchQueryPerformer
00007ffa41f40920 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore23TTRUserDefaultsObserver
00007ffa41f3ddf0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore24TTRContainerWrappingView
00007ffa41f3c6e0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore24TTRLocationChangeMonitor
00007ffa41f41610 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore24TTRMInlinePermissionView
00007ffa41f3fcb0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore24TTRMMenuItemTargetAction
00007ffa41f3e460 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore24TTRReminderCopyPasteItem
00007ffa43eb4e98 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore24TTRSearchResultCollector
00007ffa43eaea10 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore24TTRURLMetadataInteractor
00007ffa41f404d8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore25TTRAccountsListsViewModel
00007ffa41f3e610 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore25TTRListAppearanceGridView
00007ffa41f3ee70 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore25TTRMRemindersListTextView
00007ffa43eb7910 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore25TTRRemindersListViewModel
00007ffa41f3e180 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore26TTRAccountsListsInteractor
00007ffa41f40d70 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore26TTRMReminderPasteboardItem
00007ffa41f3ec88 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore26TTRMRemindersListTextField
00007ffa41f3e0d8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore26TTRMSuggestionTableRowView
00007ffa41f3cca8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore26TTRRemindersListInteractor
00007ffa41f3dbc8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore26TTRSingleColorGradientView
00007ffa41f3db78 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore27TTRCloudKitMigrationManager
00007ffa43eb4d30 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore27TTRMReminderCellNotesRouter
00007ffa43eaf390 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore27TTRMReminderCellTitleRouter
00007ffa41f3ebe0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore27TTRMSuggestionTableCellView
00007ffa43eb5b58 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore27TTRReminderDetailInteractor
00007ffa43eb2c90 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore27TTRShowTodayDataModelSource
00007ffa43eafea8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore28TTRExtensionContextExtractor
00007ffa41f3e018 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore28TTRMInlinePermissionCellView
00007ffa43eb7508 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore28TTRParticipantAvatarProvider
00007ffa43ead9b0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore28TTRShowTaggedDataModelSource
00007ffa43eb8288 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore28TTRTipKitDataModelSourceBase
00007ffa43eb0b50 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore29TTRInlineHashtagEditProcessor
00007ffa41f3df70 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore29TTRMSuggestionTableHeaderView
00007ffa43eb2678 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore29TTRNSExtensionContextProvider
00007ffa43eaf9b8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore29TTRRecurrenceFrequencyStrings
00007ffa43eb4ca0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore29TTRReminderPrintingInteractor
00007ffa43eb1200 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore29TTRShowFlaggedDataModelSource
00007ffa41f408d8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore29TTRUserDefaultsObservingBlock
00007ffa43eacfd8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore30NotificationAuthorizationCache
00007ffa43eb5f88 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore30TTRAttachmentThumbnailsManager
00007ffa43eafa90 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore30TTRDifferentialPrivacyRecorder
00007ffa43ead748 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore30TTRHashtagTokenTextInteraction
00007ffa41f3d0f8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore30TTRMReminderCellNotesPresenter
00007ffa41f3fd68 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore30TTRMReminderCellTitlePresenter
00007ffa41f3eda8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore30TTRMRemindersListTextFieldCell
00007ffa41f3d6b8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore30TTRMSuggestionWindowController
00007ffa43eb7410 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore30TTRReminderCellNotesInteractor
00007ffa43eb27c0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore30TTRReminderCellTitleInteractor
00007ffa43eb8538 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore30TTRShowAssignedDataModelSource
00007ffa43eb1ec0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore31TTRHashtagAssociationInteractor
00007ffa41f3ea18 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore31TTRMEventIgnoringBackgroundView
00007ffa41f3fdb8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore31TTRMPermissionsWarmingSheetView
00007ffa43eaecb8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore31TTRMQuickBarSuggestionMenuUtils
00007ffa41f3d148 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore31TTRNoDefaultImplicitActionLayer
00007ffa41f3d3e8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore31TTRNoDefaultImplicitScrollLayer
00007ffa41f40888 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore31TTRReminderDetailEditingSession
00007ffa43eb5770 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore31TTRRemindersListAttributeEditor
00007ffa41f3ccf0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore31TTRRemindersListImportedContent
00007ffa43eb8e10 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore31TTRShowAllTipKitDataModelSource
00007ffa43eb3788 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore31TTRShowScheduledDataModelSource
00007ffa41f3e410 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore31TTRShowTodayMonitorableDataView
00007ffa43eb29e0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore32TTRInteractorAsyncEditsCommitter
00007ffa41f3d9c0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore32TTRMSuggestionTableSeparatorView
00007ffa43eae938 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore32TTRReminderCellHashtagInteractor
00007ffa43eb2ad8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore32TTRReminderPrintingHTMLGenerator
00007ffa41f3cc10 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore32TTRShowTaggedMonitorableDataView
00007ffa43eb5e50 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore32TTRUserActivityMetadataInterator
00007ffa41f3cc60 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore33RemindersUICoreBundleLookupObject
00007ffa41f3c628 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore33TTRCloudKitNetworkActivityMonitor
00007ffa41f3dab8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore33TTRListToCustomSmartListConverter
00007ffa41f3f540 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore33TTRMSuggestionTableViewController
00007ffa41f3dda0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore33TTRShowFlaggedMonitorableDataView
00007ffa43eb2508 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore34TTRAccountListsMonitorableDataView
00007ffa43eafc20 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore34TTRAttachmentThumbnailSizeProvider
00007ffa41f3d340 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore34TTRNoDefaultImplicitTransformLayer
00007ffa43eb0a78 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore34TTRReminderLocationOptionsProvider
00007ffa43eb8c18 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore34TTRShowAllRemindersDataModelSource
00007ffa41f41480 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore34TTRShowAssignedMonitorableDataView
00007ffa43eb07e0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore34TTRShowSearchResultDataModelSource
00007ffa43ead338 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore35TTRAccountsListsPresenterCapability
00007ffa41f3cde0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore35TTRMQuickBarSuggestionTableCellView
00007ffa41f406a8 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore35TTRMReminderCellNotesViewController
00007ffa41f3ce98 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore35TTRMReminderCellTitleViewController
00007ffa41f3ff40 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore35TTRMRemindersListCellTitleTextField
00007ffa43eb6910 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore35TTRReminderLocationPickerInteractor
00007ffa41f3da68 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore35TTRReminderStandaloneEditingSession
00007ffa43eb8f90 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore35TTRReminderTextChangeDetailAdjuster
00007ffa43eb25c0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore35TTRReminderTextChangeDetailCapturer
00007ffa43eb1498 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore35TTRRemindersListDataModelSourceBase
00007ffa41f3e800 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore35TTRShowScheduledMonitorableDataView
00007ffa41f3e3c0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore35TTRShowTodayPrintingDataModelSource
00007ffa41f3fc60 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore36TTRExtensionCreateReminderInteractor
00007ffa43ead068 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore36TTRHashtagEditingPresenterCapability
00007ffa43eaf928 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore36TTRListDetailAndAppearanceInteractor
00007ffa41f3d1f0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore36TTRNoDefaultImplicitActionShapeLayer
00007ffa41f3dd00 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore36TTRReminderCellNotesEditingPresenter
00007ffa41f40e40 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore36TTRReminderCellTitleEditingPresenter
00007ffa41f3cbc0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore36TTRShowTaggedPrintingDataModelSource
00007ffa43eb9198 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore37TTRShowCustomSmartListDataModelSource
00007ffa41f3dd50 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore37TTRShowFlaggedPrintingDataModelSource
00007ffa43eb63f8 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore37TTRShowRemindersInListDataModelSource
00007ffa43eb3e20 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore37TTRShowSiriFoundInAppsDataModelSource
00007ffa41f3e5c0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore38TTRReminderCellHashtagEditingPresenter
00007ffa43ead1f0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore38TTRReminderPrintingPresenterCapability
00007ffa41f41520 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore38TTRShowAllRemindersMonitorableDataView
00007ffa41f41430 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore38TTRShowAssignedPrintingDataModelSource
00007ffa41f3dc10 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore38TTRShowSearchResultMonitorableDataView
00007ffa41f3ca80 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore39TTRInCellEditingPresenterManagingHelper
00007ffa43eb1ba0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore39TTRMSelectedKeyboardInputSourceObserver
00007ffa41f3d298 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore39TTRNoDefaultImplicitActionGradientLayer
00007ffa41f3e7b0 (__DATA,__objc_data) non-external __DATA__TtC15RemindersUICore39TTRShowScheduledPrintingDataModelSource
00007ffa43eacda0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore40TTRHashtagAssociationPresenterCapability
00007ffa43eaf1a0 (__DATA_CONST,__objc_const) non-external __DATA__TtC15RemindersUICore40TTRReminderTitleAttributesNoOpInteractor
