00007ffc15065650 (__TEXT,__text) non-external +[SiriAudioSpringBoardService isSystemApertureAvailable]
00007ffc416bdcc0 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSObject
00007ffc416bdcb0 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_NSSecureCoding
00007ffc416bdcd0 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_SAAceCommand
00007ffc416bdce0 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_SAAceReferable
00007ffc416bdcf8 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_SAAceSerializable
00007ffc416bdc80 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_SAClientBoundCommand
00007ffc416bdc70 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_SAServerBoundCommand
00007ffc416bdcc8 (__DATA_CONST,__objc_protolist) non-external (was a private external) __OBJC_LABEL_PROTOCOL_$_TRINamespaceUpdateProtocol
00007ffc416bdd78 (__DATA_CONST,__objc_const) non-external __OBJC_METACLASS_RO_$_SiriAudioSpringBoardService
00007ffc434dfd50 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_AMSPurchaseDelegate
00007ffc434dfdb0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_AMSPurchaseResponseProtocol
00007ffc434de460 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_AceObject
00007ffc434ddfa0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_MLFeatureProvider
00007ffc434df840 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_MPMutableIdentifierSet
00007ffc434df730 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_MPMutableUniversalStoreIdentifiers
00007ffc434df8a0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_MPUniversalStoreIdentifiers
00007ffc434de000 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_MRQuickControlsUIControllable
00007ffc434de340 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_MRUIControllable
00007ffc434de3a0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSCoding
00007ffc434de0d0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSCopying
00007ffc434de4c0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSMutableCopying
00007ffc434de190 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSObject
00007ffc434de130 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_NSSecureCoding
00007ffc434de280 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_SAAceCommand
00007ffc434de2e0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_SAAceReferable
00007ffc434de400 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_SAAceSerializable
00007ffc434ddf40 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_SAClientBoundCommand
00007ffc434ddee0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_SAServerBoundCommand
00007ffc434de1f0 (__DATA,__data) non-external (was a private external) __OBJC_PROTOCOL_$_TRINamespaceUpdateProtocol
00007ffc416be740 (__DATA_CONST,__objc_const) non-external __PROPERTIES_SAAudioAppPredictorOptions
00007ffc416be698 (__DATA_CONST,__objc_const) non-external __PROPERTIES_SAAudioAppPredictorResult
00007ffc416c5128 (__DATA_CONST,__objc_const) non-external __PROPERTIES_SASelfLoggerMWTMusicMetadata
00007ffc416c05a8 (__DATA_CONST,__objc_const) non-external __PROPERTIES__TtC16SiriAudioSupport26PlayMediaAppSelectionInput
00007ffc416c06d8 (__DATA_CONST,__objc_const) non-external __PROPERTIES__TtC16SiriAudioSupport27PlayMediaAppSelectionOutput
00007ffc416c4810 (__DATA_CONST,__objc_const) non-external __PROTOCOLS_SASelfLoggerVMCPUStats
00007ffc416c4880 (__DATA_CONST,__objc_const) non-external __PROTOCOLS_SASelfLoggerVMCPUStats.113
00007ffc416c2338 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupport16RecordableResult
00007ffc416c23a8 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupport16RecordableResult.3
00007ffc416c4310 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupport25AdditionalPlaybackContext
00007ffc416c4368 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupport25AdditionalPlaybackContext.1
00007ffc416c0118 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupport26PlayMediaAppSelectionInput
00007ffc416c0170 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupport26PlayMediaAppSelectionInput.1
00007ffc416c0608 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupport27PlayMediaAppSelectionOutput
00007ffc416c0660 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupport27PlayMediaAppSelectionOutput.2
00007ffc416bf990 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupportP33_803E311218F114B89697FFF1DFF8ED2632AppleMediaServicesRequestHandler
00007ffc416bf9f0 (__DATA_CONST,__objc_const) non-external __PROTOCOLS__TtC16SiriAudioSupportP33_803E311218F114B89697FFF1DFF8ED2632AppleMediaServicesRequestHandler.1
00007ffc151c61e8 (__TEXT,__objc_methlist) non-external __PROTOCOL_INSTANCE_METHODS_OPT_PKPlayerController
00007ffc151c6208 (__TEXT,__objc_methlist) non-external __PROTOCOL_INSTANCE_METHODS_PKPlayerController
00007ffc416bdef0 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_METHOD_TYPES_PKPlayerController
00007ffc416bde08 (__DATA_CONST,__objc_const) non-external (was a private external) __PROTOCOL_PKPlayerController
                 (undefined) weak external ____chkstk_darwin (from libSystem)
                 (undefined) external ___bzero (from libSystem)
00007ffc1506f350 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin
00007ffc1506f370 (__TEXT,__text) non-external (was a private external) ___chkstk_darwin_llvm_probe
                 (undefined) external ___stack_chk_fail (from libSystem)
                 (undefined) external ___stack_chk_guard (from libSystem)
00007ffc150b6fd0 (__TEXT,__text) non-external (was a private external) ___swift_allocate_boxed_opaque_existential_1
00007ffc15096bc0 (__TEXT,__text) non-external (was a private external) ___swift_allocate_value_buffer
00007ffc1506da40 (__TEXT,__text) non-external (was a private external) ___swift_assign_boxed_opaque_existential_1
00007ffc15201b00 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffc15201b0c (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffc15201b14 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffc15201b24 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffc15201b2c (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffc15201b34 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffc15201b50 (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffc15201bbc (__TEXT,__swift_as_entry) non-external ___swift_async_entry_functlets
00007ffc15201bc0 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffc15201bcc (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffc15201bd4 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffc15201be4 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffc15201c14 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffc15201c34 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffc15201cc8 (__TEXT,__swift_as_ret) non-external ___swift_async_ret_functlets
00007ffc1506e780 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_0
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_0Tm
00007ffc1506e780 (__TEXT,__text) non-external (was a private external) ___swift_destroy_boxed_opaque_existential_1
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506e780 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc15071610 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1508eac0 (__TEXT,__text) non-external ___swift_destroy_boxed_opaque_existential_1Tm
00007ffc1506a910 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledName
00007ffc1506e8a0 (__TEXT,__text) non-external (was a private external) ___swift_instantiateConcreteTypeFromMangledNameAbstract
00007ffc1508d900 (__TEXT,__text) non-external (was a private external) ___swift_instantiateGenericMetadata
00007ffc1511f3f0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy136_8
00007ffc15105870 (__TEXT,__text) non-external (was a private external) ___swift_memcpy13_1
00007ffc150b7220 (__TEXT,__text) non-external (was a private external) ___swift_memcpy16_8
00007ffc1516f5c0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy18_8
00007ffc1513f620 (__TEXT,__text) non-external (was a private external) ___swift_memcpy192_8
00007ffc150835c0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy1_1
00007ffc15066a70 (__TEXT,__text) non-external (was a private external) ___swift_memcpy24_8
00007ffc150838c0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy2_1
00007ffc1512f3e0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy32_8
00007ffc151c3e50 (__TEXT,__text) non-external (was a private external) ___swift_memcpy33_8
00007ffc15131690 (__TEXT,__text) non-external (was a private external) ___swift_memcpy40_8
00007ffc15089710 (__TEXT,__text) non-external (was a private external) ___swift_memcpy41_8
00007ffc15091cc0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy51_8
00007ffc1506db60 (__TEXT,__text) non-external (was a private external) ___swift_memcpy56_8
00007ffc1514f470 (__TEXT,__text) non-external (was a private external) ___swift_memcpy5_1
00007ffc150656b0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy64_8
00007ffc15095d10 (__TEXT,__text) non-external (was a private external) ___swift_memcpy80_8
00007ffc15065870 (__TEXT,__text) non-external (was a private external) ___swift_memcpy8192_8
00007ffc150f76a0 (__TEXT,__text) non-external (was a private external) ___swift_memcpy9_8
00007ffc1507cfb0 (__TEXT,__text) non-external (was a private external) ___swift_mutable_project_boxed_opaque_existential_1
00007ffc150656a0 (__TEXT,__text) non-external (was a private external) ___swift_noop_void_return
00007ffc1506e950 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_0
00007ffc1506e950 (__TEXT,__text) non-external (was a private external) ___swift_project_boxed_opaque_existential_1
00007ffc1506dc90 (__TEXT,__text) non-external (was a private external) ___swift_project_value_buffer
00007ffc151c67f0 (__TEXT,__const) non-external (was a private external) ___swift_reflection_version
00007ffc416b52c8 (__DATA_CONST,__const) non-external ___unnamed_1
00007ffc416b53a8 (__DATA_CONST,__const) non-external ___unnamed_1
00007ffc416b5e60 (__DATA_CONST,__const) non-external ___unnamed_1
00007ffc416bcb08 (__DATA_CONST,__const) non-external ___unnamed_1
                 (undefined) external __objc_empty_cache (from libobjc)
                 (undefined) external __os_log_impl (from libSystem)
                 (undefined) external __swiftEmptyArrayStorage (from libswiftCore)
                 (undefined) external __swiftEmptyDictionarySingleton (from libswiftCore)
                 (undefined) external __swiftEmptySetSingleton (from libswiftCore)
                 (undefined) external __swiftImmortalRefCount (from libswiftCore)
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAVFoundation (from libswiftAVFoundation)
00007ffc416aff88 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAVFoundation_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAccelerate (from libswiftAccelerate)
00007ffc416affb8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAccelerate_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftAppleArchive (from libswiftAppleArchive)
00007ffc416affd0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftAppleArchive_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCompression (from libswiftCompression)
00007ffc416aff80 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCompression_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreAudio (from libswiftCoreAudio)
00007ffc416aff78 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreAudio_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreFoundation (from libswiftCoreFoundation)
00007ffc416aff28 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreFoundation_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreImage (from libswiftCoreImage)
00007ffc416affa8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreImage_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreLocation (from libswiftCoreLocation)
00007ffc416aff40 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreLocation_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMIDI (from libswiftCoreMIDI)
00007ffc416aff98 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMIDI_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCoreMedia (from libswiftCoreMedia)
00007ffc416aff90 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCoreMedia_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftCryptoTokenKit (from libswiftCryptoTokenKit)
00007ffc416affc8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftCryptoTokenKit_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDarwin (from libswiftDarwin)
00007ffc416aff10 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDarwin_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDataDetection (from libswiftDataDetection)
00007ffc416affa0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDataDetection_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftDispatch (from libswiftDispatch)
00007ffc416aff18 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftDispatch_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftFoundation (from Foundation)
00007ffc416afec0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftFoundation_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIOKit (from libswiftIOKit)
00007ffc416aff30 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIOKit_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftIntents (from libswiftIntents)
00007ffc416aff48 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftIntents_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMapKit (from libswiftMapKit)
00007ffc416affc0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMapKit_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftMetal (from libswiftMetal)
00007ffc416aff60 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftMetal_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftNaturalLanguage (from libswiftNaturalLanguage)
00007ffc416affb0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftNaturalLanguage_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftOSLog (from libswiftOSLog)
00007ffc416aff70 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftOSLog_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftObjectiveC (from libswiftObjectiveC)
00007ffc416aff20 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftObjectiveC_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftQuartzCore (from libswiftQuartzCore)
00007ffc416aff50 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftQuartzCore_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers (from libswiftUniformTypeIdentifiers)
00007ffc416aff58 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftUniformTypeIdentifiers_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftXPC (from libswiftXPC)
00007ffc416aff08 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftXPC_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_Builtin_float (from libswift_Builtin_float)
00007ffc416aff00 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_Builtin_float_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_errno (from libswift_errno)
00007ffc416afec8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_errno_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_math (from libswift_math)
00007ffc416afef8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_math_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_signal (from libswift_signal)
00007ffc416afed8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_signal_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_stdio (from libswift_stdio)
00007ffc416afee0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_stdio_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swift_time (from libswift_time)
00007ffc416afee8 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swift_time_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftos (from libswiftos)
00007ffc416aff38 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftos_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsimd (from libswiftsimd)
00007ffc416aff68 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsimd_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftsys_time (from libswiftsys_time)
00007ffc416afed0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftsys_time_$_SiriAudioSupport
                 (undefined) weak external __swift_FORCE_LOAD_$_swiftunistd (from libswiftunistd)
00007ffc416afef0 (__DATA_CONST,__const) non-external (was a private external) __swift_FORCE_LOAD_$_swiftunistd_$_SiriAudioSupport
                 (undefined) external __swift_isClassOrObjCExistentialType (from libswiftCore)
                 (undefined) external __swift_stdlib_bridgeErrorToNSError (from libswiftCore)
00007ffc1506f1b7 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffc1506f1b7 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffc1506f1b7 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffc1506f1b7 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffc15071632 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffc150a84ea (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffc150ef4e7 (__TEXT,__text) non-external __swift_stdlib_malloc_size
00007ffc15120480 (__TEXT,__text) non-external __swift_stdlib_malloc_size
                 (undefined) external __swift_stdlib_reportUnimplementedInitializer (from libswiftCore)
                 (undefined) external __swift_stdlib_strtod_clocale (from libswiftCore)
00007ffc151da940 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10DeviceTypeOSHAASQ
00007ffc151dc36c (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC12MWTQueueTypeOSHAASQ
00007ffc151dc342 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC13MWTCheckpointOSHAASQ
00007ffc151dc3c0 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC13MWTFormatTierOSHAASQ
00007ffc151dc406 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC14MWTAssetSourceOSHAASQ
00007ffc151dc3a4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC14MWTFormatCodecOSHAASQ
00007ffc151dc35e (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC14MWTMusicDomainOSHAASQ
00007ffc151dc3ea (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC15MWTEndPointTypeOSHAASQ
00007ffc151dc3b2 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC15MWTFormatLayoutOSHAASQ
00007ffc151dc388 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC16MWTAssetEndPointOSHAASQ
00007ffc151dc414 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC16MWTAssetLocationOSHAASQ
00007ffc151dc3f8 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC17MWTAudioRouteTypeOSHAASQ
00007ffc151dc350 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC18VMSPUSnapshotStageOSHAASQ
00007ffc151dc422 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC19MWTSubscriptionTypeOSHAASQ
00007ffc151dc3ce (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC21MWTRouteConfigurationOSHAASQ
00007ffc151dc396 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC23MWTStreamingContentTypeOSHAASQ
00007ffc151dc3dc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC24MWTNetworkConnectionTypeOSHAASQ
00007ffc151dc37a (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB10SelfLoggerC27MWTPrefetchedMetadataSourceOSHAASQ
00007ffc151d9442 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport0aB18AppPredictorCallerOSHAASQ
00007ffc151da8dc (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport10DomainCodeOSHAASQ
00007ffc151d9752 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport11CompletionsV13TimeoutMillisOSHAASQ
00007ffc151d9840 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12BuildVersionOSHAASQ
00007ffc151d95d4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12InstalledAppVSHAASQ
00007ffc151db2ac (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices0F18EnumRepresentationAA8RawValueSY_s25LosslessStringConvertible
00007ffc151db2a4 (__TEXT,__swift5_typeref) non-external (was a private external) _associated conformance 16SiriAudioSupport12NoticeEntityO18AppIntentsServices0F18EnumRepresentationAASY
